image_id,lesion_area_px,total_area_px,relative_size
ISIC_0030867,78233.0,270000.0,0.28975185185185187
ISIC_0030928,24976.0,270000.0,0.0925037037037037
ISIC_0025704,21110.0,270000.0,0.07818518518518519
ISIC_0026536,55506.0,270000.0,0.20557777777777778
ISIC_0031954,37215.0,270000.0,0.13783333333333334
ISIC_0031764,39422.0,270000.0,0.14600740740740742
ISIC_0029419,144444.0,270000.0,0.5349777777777778
ISIC_0024849,81837.0,270000.0,0.3031
ISIC_0026065,51660.0,270000.0,0.19133333333333333
ISIC_0025754,46736.0,270000.0,0.1730962962962963
ISIC_0026007,31886.0,270000.0,0.1180962962962963
ISIC_0028595,71547.0,270000.0,0.2649888888888889
ISIC_0026413,17605.0,270000.0,0.06520370370370371
ISIC_0028157,24818.0,270000.0,0.09191851851851852
ISIC_0026377,44283.0,270000.0,0.1640111111111111
ISIC_0026597,219948.0,270000.0,0.8146222222222222
ISIC_0024311,79566.0,270000.0,0.2946888888888889
ISIC_0026259,74763.0,270000.0,0.2769
ISIC_0026838,17326.0,270000.0,0.06417037037037036
ISIC_0029074,49950.0,270000.0,0.185
ISIC_0029016,71824.0,270000.0,0.2660148148148148
ISIC_0030927,19282.0,270000.0,0.07141481481481482
ISIC_0031348,51290.0,270000.0,0.18996296296296297
ISIC_0025717,166073.0,270000.0,0.6150851851851852
ISIC_0029944,62791.0,270000.0,0.23255925925925927
ISIC_0031128,89163.0,270000.0,0.3302333333333333
ISIC_0028387,39721.0,270000.0,0.1471148148148148
ISIC_0029968,32138.0,270000.0,0.11902962962962962
ISIC_0024826,34026.0,270000.0,0.12602222222222223
ISIC_0028207,134303.0,270000.0,0.49741851851851854
ISIC_0029084,11147.0,270000.0,0.04128518518518519
ISIC_0030529,27602.0,270000.0,0.10222962962962963
ISIC_0028322,60617.0,270000.0,0.2245074074074074
ISIC_0030984,47326.0,270000.0,0.17528148148148148
ISIC_0029874,50745.0,270000.0,0.18794444444444444
ISIC_0030221,55924.0,270000.0,0.20712592592592594
ISIC_0032268,36292.0,270000.0,0.13441481481481482
ISIC_0028250,29544.0,270000.0,0.10942222222222223
ISIC_0029378,29320.0,270000.0,0.10859259259259259
ISIC_0025200,64335.0,270000.0,0.23827777777777778
ISIC_0026695,117176.0,270000.0,0.4339851851851852
ISIC_0027439,177429.0,270000.0,0.6571444444444444
ISIC_0029225,38808.0,270000.0,0.14373333333333332
ISIC_0026904,53417.0,270000.0,0.19784074074074073
ISIC_0026461,57005.0,270000.0,0.21112962962962964
ISIC_0026184,137015.0,270000.0,0.507462962962963
ISIC_0029903,131656.0,270000.0,0.48761481481481483
ISIC_0031870,28394.0,270000.0,0.10516296296296296
ISIC_0025281,53894.0,270000.0,0.1996074074074074
ISIC_0024455,21256.0,270000.0,0.07872592592592592
ISIC_0024874,45481.0,270000.0,0.16844814814814815
ISIC_0028501,59876.0,270000.0,0.22176296296296297
ISIC_0031427,66696.0,270000.0,0.24702222222222223
ISIC_0029956,76754.0,270000.0,0.28427407407407407
ISIC_0025259,75682.0,270000.0,0.2803037037037037
ISIC_0031782,50180.0,270000.0,0.18585185185185185
ISIC_0026975,48544.0,270000.0,0.1797925925925926
ISIC_0027720,61832.0,270000.0,0.2290074074074074
ISIC_0029408,23926.0,270000.0,0.08861481481481481
ISIC_0026564,86192.0,270000.0,0.31922962962962964
ISIC_0029684,55403.0,270000.0,0.2051962962962963
ISIC_0030769,133905.0,270000.0,0.49594444444444447
ISIC_0030853,77034.0,270000.0,0.2853111111111111
ISIC_0025343,37318.0,270000.0,0.13821481481481482
ISIC_0024780,62975.0,270000.0,0.23324074074074075
ISIC_0032276,37508.0,270000.0,0.13891851851851852
ISIC_0029816,31964.0,270000.0,0.11838518518518519
ISIC_0028896,58385.0,270000.0,0.21624074074074073
ISIC_0031112,234380.0,270000.0,0.8680740740740741
ISIC_0026412,142785.0,270000.0,0.5288333333333334
ISIC_0026299,136364.0,270000.0,0.5050518518518519
ISIC_0031391,65725.0,270000.0,0.24342592592592593
ISIC_0032094,70600.0,270000.0,0.2614814814814815
ISIC_0029057,142339.0,270000.0,0.5271814814814815
ISIC_0027500,31755.0,270000.0,0.11761111111111111
ISIC_0026762,84993.0,270000.0,0.3147888888888889
ISIC_0025332,17152.0,270000.0,0.06352592592592593
ISIC_0024414,71676.0,270000.0,0.2654666666666667
ISIC_0028976,69909.0,270000.0,0.2589222222222222
ISIC_0027228,61905.0,270000.0,0.22927777777777777
ISIC_0024749,60651.0,270000.0,0.22463333333333332
ISIC_0025560,95730.0,270000.0,0.35455555555555557
ISIC_0030612,155048.0,270000.0,0.5742518518518519
ISIC_0027885,127558.0,270000.0,0.47243703703703704
ISIC_0028248,98953.0,270000.0,0.3664925925925926
ISIC_0028997,29151.0,270000.0,0.10796666666666667
ISIC_0031505,78278.0,270000.0,0.2899185185185185
ISIC_0030855,69807.0,270000.0,0.25854444444444447
ISIC_0026469,156581.0,270000.0,0.5799296296296297
ISIC_0027785,37033.0,270000.0,0.13715925925925926
ISIC_0024342,64296.0,270000.0,0.23813333333333334
ISIC_0028081,124680.0,270000.0,0.4617777777777778
ISIC_0024950,100414.0,270000.0,0.3719037037037037
ISIC_0028991,90855.0,270000.0,0.3365
ISIC_0030495,126772.0,270000.0,0.4695259259259259
ISIC_0026999,92250.0,270000.0,0.3416666666666667
ISIC_0027496,29879.0,270000.0,0.11066296296296296
ISIC_0029762,23715.0,270000.0,0.08783333333333333
ISIC_0031787,17692.0,270000.0,0.06552592592592593
ISIC_0029758,28647.0,270000.0,0.1061
ISIC_0026002,26519.0,270000.0,0.09821851851851852
ISIC_0025632,54795.0,270000.0,0.20294444444444446
ISIC_0027434,72630.0,270000.0,0.269
ISIC_0028850,47408.0,270000.0,0.17558518518518518
ISIC_0024625,76535.0,270000.0,0.28346296296296297
ISIC_0026550,77563.0,270000.0,0.28727037037037034
ISIC_0031244,11942.0,270000.0,0.04422962962962963
ISIC_0029103,29600.0,270000.0,0.10962962962962963
ISIC_0027476,34150.0,270000.0,0.12648148148148147
ISIC_0025768,38086.0,270000.0,0.14105925925925927
ISIC_0031467,20156.0,270000.0,0.07465185185185186
ISIC_0032196,163383.0,270000.0,0.6051222222222222
ISIC_0030884,116191.0,270000.0,0.430337037037037
ISIC_0026143,94090.0,270000.0,0.3484814814814815
ISIC_0024939,64251.0,270000.0,0.23796666666666666
ISIC_0024583,80368.0,270000.0,0.29765925925925923
ISIC_0032213,51551.0,270000.0,0.19092962962962962
ISIC_0031891,117338.0,270000.0,0.4345851851851852
ISIC_0027205,17391.0,270000.0,0.06441111111111111
ISIC_0028729,83108.0,270000.0,0.3078074074074074
ISIC_0029483,44949.0,270000.0,0.16647777777777778
ISIC_0024601,41026.0,270000.0,0.15194814814814814
ISIC_0027696,110590.0,270000.0,0.4095925925925926
ISIC_0025059,29163.0,270000.0,0.10801111111111111
ISIC_0027660,28680.0,270000.0,0.10622222222222222
ISIC_0029024,47309.0,270000.0,0.17521851851851852
ISIC_0026165,17164.0,270000.0,0.06357037037037037
ISIC_0024589,55174.0,270000.0,0.20434814814814814
ISIC_0031655,30351.0,270000.0,0.11241111111111111
ISIC_0032106,34861.0,270000.0,0.12911481481481482
ISIC_0030368,83589.0,270000.0,0.3095888888888889
ISIC_0026779,102140.0,270000.0,0.3782962962962963
ISIC_0032370,37856.0,270000.0,0.14020740740740742
ISIC_0032502,34360.0,270000.0,0.12725925925925927
ISIC_0029071,38647.0,270000.0,0.14313703703703703
ISIC_0027349,78407.0,270000.0,0.2903962962962963
ISIC_0027013,45072.0,270000.0,0.16693333333333332
ISIC_0024779,84331.0,270000.0,0.312337037037037
ISIC_0028313,65231.0,270000.0,0.2415962962962963
ISIC_0029383,16577.0,270000.0,0.061396296296296296
ISIC_0031793,21298.0,270000.0,0.07888148148148148
ISIC_0028324,54125.0,270000.0,0.20046296296296295
ISIC_0027366,24839.0,270000.0,0.0919962962962963
ISIC_0025629,67341.0,270000.0,0.2494111111111111
ISIC_0024755,42479.0,270000.0,0.15732962962962962
ISIC_0024405,35914.0,270000.0,0.1330148148148148
ISIC_0025591,199390.0,270000.0,0.7384814814814815
ISIC_0029532,45885.0,270000.0,0.16994444444444445
ISIC_0029723,41517.0,270000.0,0.15376666666666666
ISIC_0027376,39054.0,270000.0,0.14464444444444444
ISIC_0024500,24974.0,270000.0,0.0924962962962963
ISIC_0029621,76709.0,270000.0,0.2841074074074074
ISIC_0029503,177069.0,270000.0,0.6558111111111111
ISIC_0029458,75908.0,270000.0,0.28114074074074075
ISIC_0032121,98066.0,270000.0,0.3632074074074074
ISIC_0029090,131087.0,270000.0,0.4855074074074074
ISIC_0025071,83461.0,270000.0,0.30911481481481484
ISIC_0029866,28383.0,270000.0,0.10512222222222223
ISIC_0029921,109862.0,270000.0,0.4068962962962963
ISIC_0024388,158980.0,270000.0,0.5888148148148148
ISIC_0032469,46724.0,270000.0,0.17305185185185185
ISIC_0030087,115898.0,270000.0,0.42925185185185183
ISIC_0026638,49923.0,270000.0,0.1849
ISIC_0027833,70182.0,270000.0,0.25993333333333335
ISIC_0026499,34527.0,270000.0,0.12787777777777778
ISIC_0028249,30807.0,270000.0,0.1141
ISIC_0024866,18428.0,270000.0,0.06825185185185186
ISIC_0029858,42820.0,270000.0,0.1585925925925926
ISIC_0029925,34607.0,270000.0,0.12817407407407408
ISIC_0025773,77684.0,270000.0,0.28771851851851854
ISIC_0032137,37710.0,270000.0,0.13966666666666666
ISIC_0031082,75305.0,270000.0,0.2789074074074074
ISIC_0031492,31424.0,270000.0,0.11638518518518519
ISIC_0027273,48154.0,270000.0,0.17834814814814814
ISIC_0027035,108164.0,270000.0,0.4006074074074074
ISIC_0028875,84378.0,270000.0,0.31251111111111113
ISIC_0027132,41548.0,270000.0,0.15388148148148148
ISIC_0025998,142901.0,270000.0,0.5292629629629629
ISIC_0024719,61260.0,270000.0,0.2268888888888889
ISIC_0026484,26013.0,270000.0,0.09634444444444444
ISIC_0031939,32783.0,270000.0,0.12141851851851852
ISIC_0027173,53842.0,270000.0,0.19941481481481482
ISIC_0027943,95526.0,270000.0,0.3538
ISIC_0028778,78030.0,270000.0,0.289
ISIC_0029156,61540.0,270000.0,0.22792592592592592
ISIC_0024648,182411.0,270000.0,0.6755962962962963
ISIC_0030584,127168.0,270000.0,0.4709925925925926
ISIC_0029399,33330.0,270000.0,0.12344444444444444
ISIC_0030294,26690.0,270000.0,0.09885185185185186
ISIC_0031861,50393.0,270000.0,0.18664074074074075
ISIC_0030701,47429.0,270000.0,0.17566296296296297
ISIC_0028839,65428.0,270000.0,0.24232592592592592
ISIC_0028907,79109.0,270000.0,0.2929962962962963
ISIC_0028245,29670.0,270000.0,0.10988888888888888
ISIC_0026748,29362.0,270000.0,0.10874814814814815
ISIC_0029663,129741.0,270000.0,0.48052222222222224
ISIC_0027518,72722.0,270000.0,0.2693407407407407
ISIC_0031747,52848.0,270000.0,0.19573333333333334
ISIC_0025258,59816.0,270000.0,0.22154074074074073
ISIC_0032117,54631.0,270000.0,0.20233703703703704
ISIC_0032377,60198.0,270000.0,0.22295555555555555
ISIC_0030510,58430.0,270000.0,0.2164074074074074
ISIC_0026648,29773.0,270000.0,0.11027037037037037
ISIC_0025107,32540.0,270000.0,0.12051851851851852
ISIC_0027686,106687.0,270000.0,0.39513703703703706
ISIC_0030163,75361.0,270000.0,0.2791148148148148
ISIC_0028954,79175.0,270000.0,0.29324074074074075
ISIC_0031723,46410.0,270000.0,0.1718888888888889
ISIC_0025521,117208.0,270000.0,0.4341037037037037
ISIC_0030999,66750.0,270000.0,0.24722222222222223
ISIC_0027592,91509.0,270000.0,0.33892222222222224
ISIC_0025408,69026.0,270000.0,0.25565185185185185
ISIC_0026312,23331.0,270000.0,0.0864111111111111
ISIC_0030022,73400.0,270000.0,0.27185185185185184
ISIC_0026821,53590.0,270000.0,0.19848148148148148
ISIC_0027081,30428.0,270000.0,0.1126962962962963
ISIC_0024713,96662.0,270000.0,0.3580074074074074
ISIC_0031884,106774.0,270000.0,0.39545925925925923
ISIC_0024775,28619.0,270000.0,0.1059962962962963
ISIC_0028492,43080.0,270000.0,0.15955555555555556
ISIC_0028409,22286.0,270000.0,0.08254074074074073
ISIC_0027460,36742.0,270000.0,0.13608148148148147
ISIC_0030799,92495.0,270000.0,0.3425740740740741
ISIC_0031928,36490.0,270000.0,0.13514814814814816
ISIC_0030286,142216.0,270000.0,0.5267259259259259
ISIC_0031634,48426.0,270000.0,0.17935555555555555
ISIC_0031664,34462.0,270000.0,0.12763703703703705
ISIC_0028796,22609.0,270000.0,0.08373703703703704
ISIC_0030215,34625.0,270000.0,0.12824074074074074
ISIC_0026860,74436.0,270000.0,0.27568888888888887
ISIC_0028340,184837.0,270000.0,0.6845814814814815
ISIC_0031669,176136.0,270000.0,0.6523555555555556
ISIC_0026507,106121.0,270000.0,0.39304074074074075
ISIC_0030861,121781.0,270000.0,0.45104074074074074
ISIC_0028363,37276.0,270000.0,0.13805925925925927
ISIC_0029073,78118.0,270000.0,0.28932592592592593
ISIC_0024659,69159.0,270000.0,0.25614444444444445
ISIC_0025949,97690.0,270000.0,0.3618148148148148
ISIC_0029757,37793.0,270000.0,0.13997407407407408
ISIC_0029521,42390.0,270000.0,0.157
ISIC_0024735,59909.0,270000.0,0.22188518518518519
ISIC_0026486,26756.0,270000.0,0.0990962962962963
ISIC_0026025,50638.0,270000.0,0.18754814814814816
ISIC_0032237,16830.0,270000.0,0.06233333333333333
ISIC_0027092,27205.0,270000.0,0.10075925925925926
ISIC_0032053,54600.0,270000.0,0.20222222222222222
ISIC_0030327,120209.0,270000.0,0.4452185185185185
ISIC_0025307,116709.0,270000.0,0.43225555555555556
ISIC_0024434,37320.0,270000.0,0.13822222222222222
ISIC_0025369,82972.0,270000.0,0.3073037037037037
ISIC_0024542,9374.0,270000.0,0.03471851851851852
ISIC_0030256,37378.0,270000.0,0.13843703703703703
ISIC_0029767,64658.0,270000.0,0.23947407407407406
ISIC_0030379,56006.0,270000.0,0.20742962962962963
ISIC_0028516,21851.0,270000.0,0.08092962962962963
ISIC_0026221,49637.0,270000.0,0.18384074074074075
ISIC_0029414,77295.0,270000.0,0.2862777777777778
ISIC_0032216,139389.0,270000.0,0.5162555555555556
ISIC_0030213,117363.0,270000.0,0.4346777777777778
ISIC_0028782,61111.0,270000.0,0.22633703703703703
ISIC_0025733,67866.0,270000.0,0.25135555555555555
ISIC_0026357,156336.0,270000.0,0.5790222222222222
ISIC_0025827,111159.0,270000.0,0.4117
ISIC_0031729,41604.0,270000.0,0.1540888888888889
ISIC_0027185,29745.0,270000.0,0.11016666666666666
ISIC_0026686,117475.0,270000.0,0.4350925925925926
ISIC_0026155,17495.0,270000.0,0.0647962962962963
ISIC_0032093,29408.0,270000.0,0.10891851851851851
ISIC_0024737,23516.0,270000.0,0.0870962962962963
ISIC_0025923,31849.0,270000.0,0.11795925925925926
ISIC_0028140,27546.0,270000.0,0.10202222222222222
ISIC_0032449,41394.0,270000.0,0.15331111111111112
ISIC_0031665,51097.0,270000.0,0.18924814814814814
ISIC_0025058,87740.0,270000.0,0.32496296296296295
ISIC_0024616,46986.0,270000.0,0.17402222222222222
ISIC_0024686,48563.0,270000.0,0.17986296296296297
ISIC_0031135,56099.0,270000.0,0.20777407407407408
ISIC_0025011,44323.0,270000.0,0.16415925925925925
ISIC_0028407,74961.0,270000.0,0.27763333333333334
ISIC_0027193,83091.0,270000.0,0.30774444444444443
ISIC_0029137,41363.0,270000.0,0.1531962962962963
ISIC_0025935,35941.0,270000.0,0.13311481481481482
ISIC_0029299,42770.0,270000.0,0.1584074074074074
ISIC_0029605,52242.0,270000.0,0.19348888888888888
ISIC_0025174,25651.0,270000.0,0.0950037037037037
ISIC_0025348,58790.0,270000.0,0.21774074074074073
ISIC_0024956,40441.0,270000.0,0.1497814814814815
ISIC_0027274,67312.0,270000.0,0.2493037037037037
ISIC_0031767,35144.0,270000.0,0.13016296296296295
ISIC_0029467,37268.0,270000.0,0.13802962962962964
ISIC_0031110,50499.0,270000.0,0.18703333333333333
ISIC_0026257,44537.0,270000.0,0.16495185185185185
ISIC_0031587,24031.0,270000.0,0.08900370370370371
ISIC_0029782,77694.0,270000.0,0.28775555555555554
ISIC_0030103,76242.0,270000.0,0.2823777777777778
ISIC_0031370,71149.0,270000.0,0.2635148148148148
ISIC_0025067,79671.0,270000.0,0.29507777777777777
ISIC_0029649,53193.0,270000.0,0.1970111111111111
ISIC_0032255,47889.0,270000.0,0.17736666666666667
ISIC_0028661,56021.0,270000.0,0.2074851851851852
ISIC_0026127,114403.0,270000.0,0.4237148148148148
ISIC_0028483,116371.0,270000.0,0.4310037037037037
ISIC_0031990,105299.0,270000.0,0.3899962962962963
ISIC_0027245,56372.0,270000.0,0.20878518518518518
ISIC_0031914,36567.0,270000.0,0.13543333333333332
ISIC_0031382,75824.0,270000.0,0.28082962962962965
ISIC_0027272,67643.0,270000.0,0.2505296296296296
ISIC_0032252,132734.0,270000.0,0.4916074074074074
ISIC_0031739,31742.0,270000.0,0.11756296296296297
ISIC_0024532,27311.0,270000.0,0.10115185185185185
ISIC_0026162,85636.0,270000.0,0.3171703703703704
ISIC_0027028,33777.0,270000.0,0.1251
ISIC_0026344,34598.0,270000.0,0.12814074074074075
ISIC_0028855,66183.0,270000.0,0.2451222222222222
ISIC_0031227,66422.0,270000.0,0.2460074074074074
ISIC_0027940,12477.0,270000.0,0.04621111111111111
ISIC_0026380,57302.0,270000.0,0.21222962962962963
ISIC_0029497,45217.0,270000.0,0.16747037037037038
ISIC_0027602,29468.0,270000.0,0.10914074074074075
ISIC_0030398,123644.0,270000.0,0.45794074074074076
ISIC_0029710,34979.0,270000.0,0.12955185185185186
ISIC_0026864,17163.0,270000.0,0.06356666666666666
ISIC_0028074,25397.0,270000.0,0.09406296296296296
ISIC_0031855,6148.0,270000.0,0.02277037037037037
ISIC_0029398,57908.0,270000.0,0.21447407407407407
ISIC_0027380,42340.0,270000.0,0.15681481481481482
ISIC_0028986,51443.0,270000.0,0.19052962962962963
ISIC_0028187,55016.0,270000.0,0.20376296296296295
ISIC_0024398,21561.0,270000.0,0.07985555555555555
ISIC_0032038,53263.0,270000.0,0.19727037037037037
ISIC_0032171,35971.0,270000.0,0.13322592592592591
ISIC_0030250,178001.0,270000.0,0.6592629629629629
ISIC_0027655,58487.0,270000.0,0.21661851851851852
ISIC_0024895,60161.0,270000.0,0.22281851851851853
ISIC_0030330,80414.0,270000.0,0.2978296296296296
ISIC_0029852,85414.0,270000.0,0.31634814814814816
ISIC_0027372,92713.0,270000.0,0.34338148148148145
ISIC_0026750,139375.0,270000.0,0.5162037037037037
ISIC_0030869,61140.0,270000.0,0.22644444444444445
ISIC_0030395,114030.0,270000.0,0.42233333333333334
ISIC_0025852,198095.0,270000.0,0.7336851851851852
ISIC_0032403,59003.0,270000.0,0.21852962962962963
ISIC_0029949,77659.0,270000.0,0.28762592592592595
ISIC_0025190,74124.0,270000.0,0.27453333333333335
ISIC_0030222,35019.0,270000.0,0.1297
ISIC_0026058,79432.0,270000.0,0.2941925925925926
ISIC_0031553,80115.0,270000.0,0.2967222222222222
ISIC_0028942,73811.0,270000.0,0.27337407407407405
ISIC_0028748,79253.0,270000.0,0.29352962962962964
ISIC_0025920,32791.0,270000.0,0.12144814814814815
ISIC_0027321,15698.0,270000.0,0.05814074074074074
ISIC_0031235,30851.0,270000.0,0.11426296296296297
ISIC_0028391,29690.0,270000.0,0.10996296296296296
ISIC_0029768,27180.0,270000.0,0.10066666666666667
ISIC_0029261,74632.0,270000.0,0.27641481481481484
ISIC_0026228,45440.0,270000.0,0.1682962962962963
ISIC_0028036,246829.0,270000.0,0.9141814814814815
ISIC_0031878,133544.0,270000.0,0.4946074074074074
ISIC_0029047,81677.0,270000.0,0.3025074074074074
ISIC_0030494,50987.0,270000.0,0.18884074074074075
ISIC_0029086,21762.0,270000.0,0.0806
ISIC_0027182,63717.0,270000.0,0.2359888888888889
ISIC_0027543,33183.0,270000.0,0.1229
ISIC_0030987,43748.0,270000.0,0.16202962962962963
ISIC_0030527,56183.0,270000.0,0.20808518518518518
ISIC_0028055,56596.0,270000.0,0.2096148148148148
ISIC_0030359,45156.0,270000.0,0.16724444444444445
ISIC_0024460,39359.0,270000.0,0.14577407407407408
ISIC_0026535,40567.0,270000.0,0.15024814814814816
ISIC_0024399,59149.0,270000.0,0.21907037037037036
ISIC_0026602,60811.0,270000.0,0.2252259259259259
ISIC_0029338,32533.0,270000.0,0.1204925925925926
ISIC_0029205,55754.0,270000.0,0.2064962962962963
ISIC_0025608,63403.0,270000.0,0.23482592592592594
ISIC_0029122,95732.0,270000.0,0.35456296296296297
ISIC_0026338,190265.0,270000.0,0.7046851851851852
ISIC_0032298,48136.0,270000.0,0.17828148148148149
ISIC_0029732,66744.0,270000.0,0.2472
ISIC_0024603,49539.0,270000.0,0.18347777777777777
ISIC_0026387,90824.0,270000.0,0.3363851851851852
ISIC_0027296,108457.0,270000.0,0.4016925925925926
ISIC_0027641,44394.0,270000.0,0.16442222222222222
ISIC_0029868,35608.0,270000.0,0.1318814814814815
ISIC_0025429,58812.0,270000.0,0.21782222222222222
ISIC_0026548,70375.0,270000.0,0.26064814814814813
ISIC_0031687,68845.0,270000.0,0.2549814814814815
ISIC_0027134,119404.0,270000.0,0.44223703703703704
ISIC_0026635,40290.0,270000.0,0.14922222222222223
ISIC_0026771,41048.0,270000.0,0.15202962962962963
ISIC_0027647,52622.0,270000.0,0.1948962962962963
ISIC_0031992,34488.0,270000.0,0.12773333333333334
ISIC_0031810,27096.0,270000.0,0.10035555555555556
ISIC_0028895,102471.0,270000.0,0.3795222222222222
ISIC_0029626,84439.0,270000.0,0.31273703703703704
ISIC_0032416,41085.0,270000.0,0.15216666666666667
ISIC_0029175,97776.0,270000.0,0.3621333333333333
ISIC_0025480,53655.0,270000.0,0.19872222222222222
ISIC_0029622,109896.0,270000.0,0.40702222222222223
ISIC_0027879,77885.0,270000.0,0.288462962962963
ISIC_0024536,29065.0,270000.0,0.10764814814814815
ISIC_0030763,70075.0,270000.0,0.259537037037037
ISIC_0029587,85958.0,270000.0,0.31836296296296296
ISIC_0031846,135419.0,270000.0,0.5015518518518518
ISIC_0026685,33516.0,270000.0,0.12413333333333333
ISIC_0025896,29148.0,270000.0,0.10795555555555555
ISIC_0031022,164527.0,270000.0,0.6093592592592593
ISIC_0029478,76089.0,270000.0,0.2818111111111111
ISIC_0029019,53907.0,270000.0,0.19965555555555556
ISIC_0028204,123396.0,270000.0,0.4570222222222222
ISIC_0026724,33687.0,270000.0,0.12476666666666666
ISIC_0032386,58407.0,270000.0,0.21632222222222222
ISIC_0030199,79869.0,270000.0,0.29581111111111114
ISIC_0026392,52558.0,270000.0,0.19465925925925925
ISIC_0028398,75038.0,270000.0,0.2779185185185185
ISIC_0032275,139397.0,270000.0,0.5162851851851852
ISIC_0032264,131673.0,270000.0,0.48767777777777777
ISIC_0029365,58537.0,270000.0,0.2168037037037037
ISIC_0030823,145999.0,270000.0,0.540737037037037
ISIC_0029941,161146.0,270000.0,0.596837037037037
ISIC_0030147,133729.0,270000.0,0.4952925925925926
ISIC_0025503,55171.0,270000.0,0.20433703703703704
ISIC_0028278,73485.0,270000.0,0.27216666666666667
ISIC_0029691,39808.0,270000.0,0.14743703703703703
ISIC_0028394,47759.0,270000.0,0.17688518518518517
ISIC_0027687,211151.0,270000.0,0.7820407407407407
ISIC_0031551,111957.0,270000.0,0.41465555555555556
ISIC_0025728,71179.0,270000.0,0.26362592592592593
ISIC_0024508,70574.0,270000.0,0.26138518518518516
ISIC_0029882,81983.0,270000.0,0.30364074074074077
ISIC_0030924,171802.0,270000.0,0.6363037037037037
ISIC_0026066,29421.0,270000.0,0.10896666666666667
ISIC_0024769,116495.0,270000.0,0.43146296296296294
ISIC_0027955,45384.0,270000.0,0.1680888888888889
ISIC_0031862,133729.0,270000.0,0.4952925925925926
ISIC_0025494,78083.0,270000.0,0.2891962962962963
ISIC_0029611,79404.0,270000.0,0.2940888888888889
ISIC_0027289,101662.0,270000.0,0.37652592592592593
ISIC_0024645,76575.0,270000.0,0.2836111111111111
ISIC_0030178,74616.0,270000.0,0.2763555555555556
ISIC_0028742,68649.0,270000.0,0.25425555555555557
ISIC_0029058,64186.0,270000.0,0.23772592592592592
ISIC_0026918,238210.0,270000.0,0.8822592592592593
ISIC_0031608,69692.0,270000.0,0.2581185185185185
ISIC_0025913,97143.0,270000.0,0.3597888888888889
ISIC_0026642,69326.0,270000.0,0.25676296296296297
ISIC_0031590,88630.0,270000.0,0.32825925925925925
ISIC_0032064,32809.0,270000.0,0.12151481481481481
ISIC_0026331,83162.0,270000.0,0.3080074074074074
ISIC_0027362,62002.0,270000.0,0.22963703703703703
ISIC_0030475,83731.0,270000.0,0.3101148148148148
ISIC_0024689,29868.0,270000.0,0.11062222222222222
ISIC_0032464,83563.0,270000.0,0.3094925925925926
ISIC_0028046,59979.0,270000.0,0.22214444444444445
ISIC_0028382,36522.0,270000.0,0.13526666666666667
ISIC_0025333,64909.0,270000.0,0.2404037037037037
ISIC_0028691,124769.0,270000.0,0.4621074074074074
ISIC_0026082,29673.0,270000.0,0.1099
ISIC_0029379,74514.0,270000.0,0.27597777777777777
ISIC_0032483,104818.0,270000.0,0.3882148148148148
ISIC_0027508,205011.0,270000.0,0.7593
ISIC_0032032,31035.0,270000.0,0.11494444444444445
ISIC_0030624,62695.0,270000.0,0.2322037037037037
ISIC_0028161,55136.0,270000.0,0.20420740740740742
ISIC_0024953,152954.0,270000.0,0.5664962962962963
ISIC_0025023,152029.0,270000.0,0.5630703703703703
ISIC_0025186,68951.0,270000.0,0.2553740740740741
ISIC_0027749,85263.0,270000.0,0.3157888888888889
ISIC_0029446,112494.0,270000.0,0.41664444444444443
ISIC_0029380,38040.0,270000.0,0.1408888888888889
ISIC_0029593,84765.0,270000.0,0.31394444444444447
ISIC_0027603,44245.0,270000.0,0.16387037037037036
ISIC_0030703,46442.0,270000.0,0.17200740740740741
ISIC_0030467,34235.0,270000.0,0.1267962962962963
ISIC_0025462,28512.0,270000.0,0.1056
ISIC_0028432,63898.0,270000.0,0.23665925925925926
ISIC_0028491,20195.0,270000.0,0.07479629629629629
ISIC_0024320,87182.0,270000.0,0.3228962962962963
ISIC_0032503,64826.0,270000.0,0.2400962962962963
ISIC_0025211,39481.0,270000.0,0.14622592592592593
ISIC_0029948,27623.0,270000.0,0.1023074074074074
ISIC_0028824,112945.0,270000.0,0.4183148148148148
ISIC_0030228,108624.0,270000.0,0.4023111111111111
ISIC_0028541,27887.0,270000.0,0.10328518518518519
ISIC_0028521,29799.0,270000.0,0.11036666666666667
ISIC_0025762,173229.0,270000.0,0.6415888888888889
ISIC_0029433,175789.0,270000.0,0.6510703703703704
ISIC_0028470,162106.0,270000.0,0.6003925925925926
ISIC_0025586,29930.0,270000.0,0.11085185185185185
ISIC_0025114,48620.0,270000.0,0.18007407407407408
ISIC_0029922,171220.0,270000.0,0.6341481481481481
ISIC_0025721,54563.0,270000.0,0.20208518518518517
ISIC_0029042,197599.0,270000.0,0.7318481481481481
ISIC_0026418,152646.0,270000.0,0.5653555555555555
ISIC_0032062,98114.0,270000.0,0.3633851851851852
ISIC_0030386,182599.0,270000.0,0.6762925925925926
ISIC_0032401,37336.0,270000.0,0.13828148148148148
ISIC_0030252,59790.0,270000.0,0.22144444444444444
ISIC_0024528,39485.0,270000.0,0.14624074074074075
ISIC_0026102,38171.0,270000.0,0.14137407407407407
ISIC_0024699,71669.0,270000.0,0.26544074074074075
ISIC_0029240,48070.0,270000.0,0.17803703703703705
ISIC_0025204,175047.0,270000.0,0.6483222222222222
