pair,idx,label,msp_score,odin_score,energy_score,mds_score,knn_score,vim_score,gradnorm_score,residual_score,she_score,nnguide_score,fdbd_score,dice_score,ash_score
NIH_vs_RSNA_normal,394,0,0.1222,0.499507,-2.386745,118727.320312,0.624255,3.363428,0.806568,2e-06,-0.661178,-2.936453,797.009705,-2.009896,-2.515485
NIH_vs_RSNA_normal,395,0,0.936212,0.500672,1.698232,87536.828125,0.545605,1.963721,0.060918,1e-06,-0.898227,1.961412,2.602157,-0.535399,0.234235
NIH_vs_RSNA_normal,396,0,0.915667,0.500596,1.139224,93769.0,0.575716,2.674251,0.12662,1e-06,-0.845636,1.337218,5.137976,-0.798712,-0.258568
NIH_vs_RSNA_normal,397,0,0.763366,0.500293,0.292326,72660.703125,0.65213,1.841179,0.36194,1e-06,-0.820791,0.362388,8.301032,-1.162867,-0.576794
NIH_vs_RSNA_normal,398,0,0.834835,0.500405,0.469844,42113.148438,0.543637,1.594836,0.191742,1e-06,-0.856528,0.542348,3.663416,-0.940052,-0.672779
NIH_vs_RSNA_normal,399,0,0.853754,0.500441,0.688548,34910.441406,0.525801,1.395844,0.15384,1e-06,-0.891241,0.786933,2.721998,-0.953002,-0.487162
NIH_vs_RSNA_normal,400,0,0.297613,0.499786,-1.855111,124991.070312,0.722769,2.895142,0.780962,1e-06,-0.60724,-2.456815,320.681488,-1.871242,-2.105404
NIH_vs_RSNA_normal,401,0,0.894526,0.500535,1.693022,121674.640625,0.538774,2.386431,0.029837,1e-06,-0.848266,1.945354,4.042533,-0.508585,0.309262
NIH_vs_RSNA_normal,402,0,0.904389,0.500562,1.843286,143958.859375,0.486596,2.296338,0.02664,1e-06,-0.808841,2.06268,3.578358,-0.466216,0.349249
NIH_vs_RSNA_normal,403,0,0.493635,0.499994,-0.609022,65926.390625,0.595548,2.054407,0.62569,1e-06,-0.820428,-0.732095,350.971405,-1.604191,-1.30477
NIH_vs_RSNA_normal,404,0,0.909154,0.500576,1.896806,198554.515625,0.528855,2.725112,0.028266,1e-06,-0.766937,2.1822,4.351046,-0.458823,0.204035
NIH_vs_RSNA_normal,405,0,0.835873,0.500407,-0.017697,44082.582031,0.612404,1.807304,0.198825,1e-06,-0.814859,-0.021345,5.453213,-1.282888,-1.068301
NIH_vs_RSNA_normal,406,0,0.930396,0.500648,2.068981,185424.015625,0.56441,2.795912,0.03282,2e-06,-0.826125,2.416416,3.487391,-0.313451,0.576411
NIH_vs_RSNA_normal,407,0,0.101161,0.499454,-2.367783,143363.796875,0.680871,3.436167,0.578336,2e-06,-0.67929,-3.024937,14.726251,-2.062466,-2.563922
NIH_vs_RSNA_normal,408,0,0.198625,0.499651,-1.785114,105242.554688,0.665537,2.670429,0.247751,1e-06,-0.779805,-2.241097,8.717307,-1.970557,-2.134572
NIH_vs_RSNA_normal,409,0,0.848472,0.500431,1.201808,111341.164062,0.455863,2.031025,0.056452,1e-06,-0.81425,1.327642,4.157936,-0.618245,0.025816
NIH_vs_RSNA_normal,410,0,0.163618,0.499592,-1.880458,154744.375,0.615207,3.14055,0.55853,2e-06,-0.700551,-2.286264,19.964092,-2.056381,-2.218008
NIH_vs_RSNA_normal,411,0,0.874252,0.500485,1.358729,108466.984375,0.472599,1.77278,0.049938,1e-06,-0.81961,1.512036,3.668774,-0.65066,0.010541
NIH_vs_RSNA_normal,412,0,0.910649,0.50058,1.68639,114119.867188,0.476725,1.790366,0.045826,1e-06,-0.867489,1.875283,2.931973,-0.465719,0.163419
NIH_vs_RSNA_normal,413,0,0.035912,0.499178,-4.010112,248048.015625,0.785669,4.465414,0.647485,2e-06,-0.490721,-5.583465,39.500633,-2.679051,-4.180888
NIH_vs_RSNA_normal,414,0,0.430496,0.49993,-1.241115,83259.601562,0.615108,2.323333,0.272416,1e-06,-0.806613,-1.505686,31.677223,-1.64361,-1.592963
NIH_vs_RSNA_normal,415,0,0.820134,0.500379,0.468268,78080.289062,0.518527,2.34305,0.15031,1e-06,-0.782205,0.535303,5.19419,-0.844433,-0.51716
NIH_vs_RSNA_normal,416,0,0.759175,0.500287,0.145054,53019.339844,0.653106,1.701248,0.204319,1e-06,-0.812483,0.180099,6.87602,-1.000562,-0.776513
NIH_vs_RSNA_normal,417,0,0.862405,0.500459,1.102761,80757.203125,0.558333,1.78643,0.063588,1e-06,-0.818427,1.279787,3.658159,-0.765264,-0.086445
NIH_vs_RSNA_normal,418,0,0.392568,0.499892,-1.029859,166844.984375,0.852525,2.78764,0.467438,1e-06,-0.682681,-1.533118,50.167622,-1.908038,-2.785026
NIH_vs_RSNA_normal,419,0,0.803619,0.500352,0.882988,211665.28125,0.648497,2.482927,0.190828,1e-06,-0.793826,1.086879,7.09314,-0.738001,-0.332849
NIH_vs_RSNA_normal,420,0,0.875814,0.500489,0.456167,78326.070312,0.600212,2.281412,0.223648,1e-06,-0.822844,0.543567,5.359124,-1.038639,-0.725151
NIH_vs_RSNA_normal,421,0,0.908216,0.500573,0.831944,124421.710938,0.736302,2.783002,0.215346,1e-06,-0.71109,1.119912,5.394064,-0.822256,-0.296369
NIH_vs_RSNA_normal,422,0,0.898997,0.500547,1.270621,97962.296875,0.530556,2.040277,0.082251,1e-06,-0.857456,1.453179,3.538847,-0.92627,-0.058024
NIH_vs_RSNA_normal,423,0,0.869926,0.500475,1.13077,77939.203125,0.463199,1.976347,0.082432,1e-06,-0.839951,1.250312,3.408663,-0.708953,-0.192358
NIH_vs_RSNA_normal,424,0,0.830092,0.500397,1.362128,229771.609375,0.574456,2.943576,0.066215,2e-06,-0.783678,1.612983,6.716407,-0.320452,0.05425
NIH_vs_RSNA_normal,425,0,0.386889,0.499885,-1.368552,90986.671875,0.643847,2.86314,0.451311,1e-06,-0.779229,-1.697575,35.524639,-1.766137,-1.968551
NIH_vs_RSNA_normal,426,0,0.605469,0.500107,-0.842748,80385.71875,0.797391,2.27336,0.604491,1e-06,-0.734208,-1.184874,23.094337,-1.74134,-1.722281
NIH_vs_RSNA_normal,427,0,0.839492,0.500414,1.13213,117891.5625,0.482428,2.379518,0.048363,1e-06,-0.758817,1.263748,4.609372,-0.774673,-0.045134
NIH_vs_RSNA_normal,428,0,0.750369,0.500275,-0.219373,83777.320312,0.686924,2.396636,0.213913,1e-06,-0.765779,-0.278424,12.021358,-1.39767,-1.134809
NIH_vs_RSNA_normal,429,0,0.224805,0.499691,-1.690169,78219.5,0.618755,2.578238,1.015538,1e-06,-0.762313,-2.044687,13.513252,-1.842327,-2.424884
NIH_vs_RSNA_normal,430,0,0.790879,0.500333,-0.410687,92709.484375,0.847848,2.308633,0.503897,1e-06,-0.634785,-0.614826,7.939403,-1.458277,-1.035395
NIH_vs_RSNA_normal,431,0,0.349224,0.499845,-1.028699,116335.648438,0.602229,2.606297,0.495444,1e-06,-0.731911,-1.238048,20.133871,-1.549621,-1.34952
NIH_vs_RSNA_normal,432,0,0.096999,0.499443,-2.400989,110721.25,0.586733,3.455094,0.563845,2e-06,-0.764018,-2.842553,16.745964,-2.205241,-2.865945
NIH_vs_RSNA_normal,433,0,0.848913,0.500432,0.965515,128322.3125,0.58473,2.011693,0.146789,1e-06,-0.830544,1.141133,4.704098,-0.709855,-0.209082
NIH_vs_RSNA_normal,434,0,0.732871,0.500253,0.356391,82467.445312,0.519873,2.741667,0.291093,1e-06,-0.866411,0.408109,10.746731,-1.161619,-0.608056
NIH_vs_RSNA_normal,435,0,0.135741,0.499537,-2.367219,148428.984375,0.680977,3.332001,0.741921,2e-06,-0.59095,-3.033608,20.742321,-2.122733,-2.566493
NIH_vs_RSNA_normal,436,0,0.172701,0.499609,-1.907978,108940.882812,0.710847,2.981587,0.55445,1e-06,-0.685179,-2.461758,93.47406,-2.302782,-2.785844
NIH_vs_RSNA_normal,437,0,0.232681,0.499702,-1.971134,137855.3125,0.795715,2.760657,0.669924,1e-06,-0.636392,-2.789004,121.092598,-2.004202,-2.194708
NIH_vs_RSNA_normal,438,0,0.82104,0.500381,1.110538,143787.546875,0.588063,1.954068,0.09806,1e-06,-0.814116,1.308696,5.11764,-0.684285,0.109083
NIH_vs_RSNA_normal,439,0,0.934786,0.500666,1.29561,122101.117188,0.564044,2.573873,0.098315,1e-06,-0.809857,1.512394,4.500645,-0.874237,-0.175581
NIH_vs_RSNA_normal,440,0,0.421287,0.499921,-1.27201,87692.320312,0.622344,2.27954,0.318839,1e-06,-0.763732,-1.551618,140.833954,-1.499738,-1.767302
NIH_vs_RSNA_normal,441,0,0.878282,0.500494,0.879261,93007.359375,0.622766,2.440174,0.16274,1e-06,-0.824193,1.060155,6.359409,-0.677323,-0.50335
NIH_vs_RSNA_normal,442,0,0.577454,0.500078,-0.095617,144363.28125,0.661885,2.41351,0.427198,1e-06,-0.763284,-0.118269,43.891479,-1.19361,-0.74657
NIH_vs_RSNA_normal,443,0,0.059222,0.499309,-2.867074,152328.5625,0.755768,4.214676,0.420087,2e-06,-0.672677,-3.84326,28.526592,-2.713716,-3.580634
NIH_vs_RSNA_normal,444,0,0.793474,0.500337,0.011067,63047.660156,0.695708,2.07206,0.754765,1e-06,-0.77646,0.014187,7.897774,-1.383953,-0.887139
NIH_vs_RSNA_normal,445,0,0.862151,0.500458,1.289782,105418.742188,0.508183,2.044783,0.066341,1e-06,-0.837073,1.454634,3.887599,-0.591412,0.037786
NIH_vs_RSNA_normal,446,0,0.708511,0.500222,-0.279375,90923.851562,0.618939,2.312815,0.303693,1e-06,-0.808864,-0.339668,11.549931,-1.256262,-1.195351
NIH_vs_RSNA_normal,447,0,0.866625,0.500468,1.593179,238413.265625,0.476296,2.773196,0.034347,1e-06,-0.753799,1.774059,5.335969,-0.533844,0.203354
NIH_vs_RSNA_normal,448,0,0.050614,0.499268,-3.052087,123580.289062,0.626539,3.54573,0.588121,1e-06,-0.697471,-3.73627,90.914268,-2.458611,-3.457909
NIH_vs_RSNA_normal,449,0,0.738356,0.50026,-0.381933,95035.507812,0.593233,2.740081,0.484063,1e-06,-0.82856,-0.45342,11.346599,-1.625429,-1.273034
NIH_vs_RSNA_normal,450,0,0.893598,0.500532,1.777131,182038.734375,0.468254,2.677619,0.027227,1e-06,-0.802269,1.973236,4.120381,-0.507725,0.365928
NIH_vs_RSNA_normal,451,0,0.44777,0.499948,-1.364671,102418.34375,0.758402,2.451633,0.431315,1e-06,-0.663539,-1.869048,62.266392,-1.537921,-1.645813
NIH_vs_RSNA_normal,452,0,0.313729,0.499804,-1.380123,70151.070312,0.583626,2.310575,0.347583,1e-06,-0.84657,-1.638345,10.356147,-1.773689,-1.821659
NIH_vs_RSNA_normal,453,0,0.233202,0.499703,-1.790273,134800.5,0.704573,3.005903,0.473709,1e-06,-0.627319,-2.298769,43.021023,-2.026222,-2.015741
NIH_vs_RSNA_normal,454,0,0.711485,0.500227,-0.061843,84774.296875,0.731966,2.346629,0.421118,1e-06,-0.758048,-0.082171,17.964476,-1.401219,-2.325806
NIH_vs_RSNA_normal,455,0,0.477767,0.499978,-0.442284,166559.265625,0.766614,2.64793,0.279894,1e-06,-0.729978,-0.613256,185.457413,-0.971025,-1.020991
NIH_vs_RSNA_normal,456,0,0.830431,0.500397,0.328796,69376.992188,0.552238,2.00675,0.20085,1e-06,-0.846749,0.380687,4.994187,-0.86954,-0.833203
NIH_vs_RSNA_normal,457,0,0.945099,0.500712,1.729675,142714.625,0.527953,2.82139,0.062362,2e-06,-0.852614,1.973771,4.003935,-0.730935,0.046218
NIH_vs_RSNA_normal,458,0,0.952954,0.500753,1.9093,167568.703125,0.528278,3.157135,0.086313,2e-06,-0.844771,2.206335,4.846523,-0.677784,0.392403
NIH_vs_RSNA_normal,459,0,0.393045,0.499892,-0.979114,78690.65625,0.649237,2.274837,0.551731,1e-06,-0.813861,-1.206895,23.487049,-1.355004,-1.540006
NIH_vs_RSNA_normal,460,0,0.851316,0.500436,1.015265,118353.765625,0.50254,2.376268,0.097629,1e-06,-0.799128,1.142428,4.337413,-0.652604,-0.016993
NIH_vs_RSNA_normal,461,0,0.937062,0.500675,1.413791,176164.5,0.538901,3.229589,0.086156,2e-06,-0.821873,1.630324,5.449671,-0.832249,0.113295
NIH_vs_RSNA_normal,462,0,0.881601,0.500502,1.552695,135714.484375,0.492775,2.04287,0.046843,1e-06,-0.805707,1.746179,3.991577,-0.499427,0.214992
NIH_vs_RSNA_normal,463,0,0.168327,0.499601,-2.132657,113494.109375,0.598485,2.949688,0.437196,1e-06,-0.724298,-2.557666,36.931286,-2.116323,-2.363553
NIH_vs_RSNA_normal,464,0,0.89656,0.50054,1.735569,132044.421875,0.616636,2.322953,0.044775,1e-06,-0.83688,2.087679,3.844392,-0.474171,0.445423
NIH_vs_RSNA_normal,465,0,0.887593,0.500517,1.570448,153553.15625,0.472458,2.481378,0.039327,1e-06,-0.81091,1.749943,3.785199,-0.484105,0.245436
NIH_vs_RSNA_normal,466,0,0.837107,0.500409,1.275223,160025.078125,0.449939,2.533709,0.052608,1e-06,-0.8129,1.400213,4.866272,-0.441605,0.084926
NIH_vs_RSNA_normal,467,0,0.729033,0.500248,-0.222552,31658.769531,0.62609,1.554633,0.554271,1e-06,-0.904763,-0.27,6.003077,-1.209597,-1.08516
NIH_vs_RSNA_normal,468,0,0.601061,0.500103,-0.414266,109773.867188,0.667565,2.139632,0.646413,1e-06,-0.754913,-0.521426,26.964527,-1.236086,-1.100553
NIH_vs_RSNA_normal,469,0,0.8738,0.500484,1.755847,279828.40625,0.491401,2.8973,0.019211,2e-06,-0.750529,1.974468,5.356619,-0.368858,0.490203
NIH_vs_RSNA_normal,470,0,0.869004,0.500473,1.28708,64885.214844,0.425719,1.49707,0.06231,1e-06,-0.886002,1.402123,2.958786,-0.712443,-0.117609
NIH_vs_RSNA_normal,471,0,0.102947,0.499459,-2.547618,162976.9375,0.657537,3.399856,0.701543,2e-06,-0.610918,-3.178563,84.480698,-2.289277,-2.693147
NIH_vs_RSNA_normal,472,0,0.698348,0.50021,-0.70373,69537.828125,0.701137,1.877145,0.30659,1e-06,-0.775765,-0.908354,10.785731,-1.524376,-1.405529
NIH_vs_RSNA_normal,473,0,0.851607,0.500437,1.412146,207179.0625,0.592812,2.350405,0.065351,1e-06,-0.797607,1.672404,5.134997,-0.453503,0.268463
NIH_vs_RSNA_normal,474,0,0.865485,0.500465,1.393944,108002.351562,0.506328,1.76229,0.046156,1e-06,-0.83509,1.571233,3.711264,-0.475768,-0.039247
NIH_vs_RSNA_normal,475,0,0.921576,0.500616,2.122695,237581.78125,0.517821,3.045677,0.021597,2e-06,-0.777664,2.430733,4.090873,-0.295641,0.257587
NIH_vs_RSNA_normal,476,0,0.886064,0.500513,1.497092,110705.375,0.475016,1.897286,0.042197,1e-06,-0.80452,1.667813,3.447094,-0.69249,0.106374
NIH_vs_RSNA_normal,477,0,0.877182,0.500492,0.913491,46781.515625,0.459323,1.812956,0.120516,1e-06,-0.879236,1.010444,2.922166,-0.896827,-0.241063
NIH_vs_RSNA_normal,478,0,0.346086,0.499841,-1.641928,140994.875,0.800873,2.722787,0.621885,1e-06,-0.680863,-2.331349,73.448921,-2.084641,-2.354979
NIH_vs_RSNA_normal,479,0,0.869051,0.500473,1.175818,89092.867188,0.469791,1.941331,0.073849,1e-06,-0.866343,1.30323,3.299714,-0.77911,-0.162341
NIH_vs_RSNA_normal,480,0,0.866086,0.500467,0.248311,35121.878906,0.572566,1.53113,0.247368,1e-06,-0.88419,0.290622,4.019548,-1.272958,-0.933146
NIH_vs_RSNA_normal,481,0,0.913205,0.500589,1.272383,111348.75,0.67624,2.701838,0.163103,1e-06,-0.790028,1.607294,4.756983,-0.617323,0.354896
NIH_vs_RSNA_normal,482,0,0.937807,0.500679,1.605182,92862.953125,0.591778,2.456428,0.127877,1e-06,-0.851342,1.890443,4.109147,-0.547296,0.554008
NIH_vs_RSNA_normal,483,0,0.679687,0.500188,-0.632046,76274.070312,0.757547,1.925945,0.433766,1e-06,-0.785907,-0.861007,11.934373,-1.694682,-1.574293
NIH_vs_RSNA_normal,484,0,0.372857,0.49987,-1.45291,98172.273438,0.763763,2.536913,0.459049,1e-06,-0.685207,-1.988395,23.005587,-1.903491,-2.002333
NIH_vs_RSNA_normal,485,0,0.893431,0.500532,1.3971,122661.921875,0.49697,2.263582,0.075198,1e-06,-0.837476,1.575069,3.684174,-0.639281,-0.054718
NIH_vs_RSNA_normal,486,0,0.432429,0.499932,-1.160947,70743.9375,0.690539,2.179758,0.343371,1e-06,-0.819002,-1.478121,30.309164,-1.511062,-1.652677
NIH_vs_RSNA_normal,487,0,0.860966,0.500456,1.324267,167071.296875,0.550696,2.395585,0.082508,1e-06,-0.820823,1.534681,4.632359,-0.54186,0.107518
NIH_vs_RSNA_normal,488,0,0.833568,0.500403,1.1921,103631.28125,0.528418,1.886791,0.048126,1e-06,-0.803908,1.361196,4.463017,-0.751641,0.069933
NIH_vs_RSNA_normal,489,0,0.794743,0.500339,-0.383496,48639.773438,0.653938,2.115281,0.432444,1e-06,-0.809744,-0.473111,6.076867,-1.445785,-1.157314
NIH_vs_RSNA_normal,490,0,0.489382,0.49999,-0.757349,85800.640625,0.620051,2.089746,0.499295,1e-06,-0.791449,-0.916387,239.989731,-1.387382,-1.331148
NIH_vs_RSNA_normal,491,0,0.884414,0.500509,1.411656,118109.40625,0.462443,1.910854,0.054466,1e-06,-0.828385,1.560793,3.457321,-0.616636,0.217026
NIH_vs_RSNA_normal,492,0,0.915652,0.500596,1.164285,61700.308594,0.626664,2.008811,0.164517,1e-06,-0.856581,1.414151,3.223461,-0.816059,-0.067355
NIH_vs_RSNA_normal,493,0,0.9722,0.500889,2.254503,210918.21875,0.576231,3.879906,0.076692,2e-06,-0.804354,2.678281,4.655388,-0.500622,0.890156
NIH_vs_RSNA_normal,494,0,0.874743,0.500486,1.135942,75522.664062,0.641166,1.807293,0.093533,1e-06,-0.796109,1.39812,3.3915,-1.017886,-0.164274
NIH_vs_RSNA_normal,495,0,0.895171,0.500536,1.675931,143259.375,0.487583,2.09401,0.033204,1e-06,-0.785859,1.874185,3.706266,-0.630721,0.276817
NIH_vs_RSNA_normal,496,0,0.902075,0.500555,1.35422,67600.4375,0.491879,1.832352,0.058751,1e-06,-0.835227,1.518267,2.814543,-0.686167,0.014834
NIH_vs_RSNA_normal,497,0,0.870838,0.500477,1.285825,101645.742188,0.468391,1.932635,0.054594,1e-06,-0.834446,1.422869,3.721412,-0.636068,-0.215077
NIH_vs_RSNA_normal,498,0,0.90928,0.500576,1.153353,51325.671875,0.467082,1.570448,0.08742,1e-06,-0.886464,1.278548,2.759057,-0.841661,-0.296567
NIH_vs_RSNA_normal,499,0,0.790809,0.500333,-0.252293,44647.007812,0.600262,1.892154,0.287323,1e-06,-0.854554,-0.302858,5.766258,-1.25871,-1.321907
NIH_vs_RSNA_normal,500,1,0.909184,0.500576,1.723935,165185.890625,0.528426,213103.234375,0.038316,0.114724,-0.776173,1.981375,3.962553,-0.672956,0.257425
NIH_vs_RSNA_normal,501,1,0.884617,0.500509,1.634335,162503.0,0.453693,174710.0625,0.040288,0.094055,-0.845996,1.810271,3.748039,-0.42895,0.273084
NIH_vs_RSNA_normal,502,1,0.942462,0.500699,1.918523,151094.59375,0.542438,218460.4375,0.05457,0.117608,-0.889323,2.191516,4.232851,-0.37245,0.404331
NIH_vs_RSNA_normal,503,1,0.903121,0.500558,1.025558,184887.109375,0.590784,244597.140625,0.148026,0.131679,-0.826865,1.211037,5.949424,-1.162436,-0.579655
NIH_vs_RSNA_normal,504,1,0.827201,0.500392,0.485758,54094.804688,0.614299,246074.90625,0.136362,0.132474,-0.867988,0.587255,5.089887,-1.092865,-0.610228
NIH_vs_RSNA_normal,505,1,0.870795,0.500477,0.567933,44581.09375,0.534737,158816.578125,0.20377,0.085499,-0.88023,0.65307,3.165749,-0.970112,-0.523895
NIH_vs_RSNA_normal,506,1,0.787016,0.500327,0.869533,166989.203125,0.58298,185641.984375,0.159587,0.09994,-0.82624,1.027396,6.548342,-0.540312,-0.105859
NIH_vs_RSNA_normal,507,1,0.889825,0.500522,1.415715,67596.265625,0.518137,192098.640625,0.054419,0.103416,-0.863448,1.61608,3.000899,-0.675087,-0.03838
NIH_vs_RSNA_normal,508,1,0.899239,0.500547,1.611546,107078.625,0.492199,173509.015625,0.0358,0.093409,-0.827131,1.804533,3.260465,-0.534851,0.201732
NIH_vs_RSNA_normal,509,1,0.784596,0.500323,-0.072868,116529.570312,0.686971,285819.71875,0.272419,0.153871,-0.775977,-0.093029,10.116668,-1.194985,-0.96663
NIH_vs_RSNA_normal,510,1,0.965644,0.500834,2.374884,233224.921875,0.542597,227988.34375,0.041977,0.122738,-0.816103,2.757387,4.901439,-0.374728,1.01667
NIH_vs_RSNA_normal,511,1,0.963401,0.500818,2.384266,263632.125,0.517581,181922.359375,0.042813,0.097938,-0.871929,2.695636,4.051569,-0.400592,0.561335
NIH_vs_RSNA_normal,512,1,0.849942,0.500434,0.504445,44206.753906,0.47928,150930.671875,0.156568,0.081254,-0.855777,0.565077,3.437774,-0.979593,-0.49413
NIH_vs_RSNA_normal,513,1,0.887215,0.500516,0.839988,37578.859375,0.53389,150152.078125,0.092632,0.080834,-0.893438,0.963491,2.58205,-0.841553,-0.288616
NIH_vs_RSNA_normal,514,1,0.795419,0.50034,0.178638,54626.238281,0.716463,226557.640625,0.259741,0.121967,-0.782443,0.233344,9.543144,-1.411157,-1.086199
NIH_vs_RSNA_normal,515,1,0.895305,0.500537,1.447443,102642.085938,0.487369,179132.640625,0.075666,0.096436,-0.873306,1.623641,3.388671,-0.63694,0.115376
NIH_vs_RSNA_normal,516,1,0.930722,0.50065,1.51801,135421.1875,0.536979,219012.203125,0.080767,0.117905,-0.870892,1.748482,4.870411,-0.713464,0.100839
NIH_vs_RSNA_normal,517,1,0.901609,0.500554,1.31303,64338.253906,0.56796,188185.1875,0.069922,0.10131,-0.819696,1.541866,3.139922,-0.773993,-0.034105
NIH_vs_RSNA_normal,518,1,0.883243,0.500506,0.887309,120636.914062,0.585074,186224.609375,0.175994,0.100254,-0.778718,1.055827,6.078551,-0.981215,-0.043544
NIH_vs_RSNA_normal,519,1,0.871837,0.500479,0.716363,41646.871094,0.556941,197632.8125,0.163295,0.106396,-0.89859,0.831807,3.360719,-0.837087,-0.321637
NIH_vs_RSNA_normal,520,1,0.831271,0.500399,0.656082,84232.429688,0.665403,167331.859375,0.173363,0.090083,-0.787921,0.823666,4.444636,-0.897854,-0.223745
NIH_vs_RSNA_normal,521,1,0.842193,0.500419,1.295962,130808.0625,0.514387,181243.359375,0.059445,0.097572,-0.827605,1.469436,4.328315,-0.51643,0.151558
NIH_vs_RSNA_normal,522,1,0.844011,0.500422,0.450625,68115.945312,0.655949,223145.9375,0.304325,0.120131,-0.81984,0.561183,5.718636,-0.826216,-0.234444
NIH_vs_RSNA_normal,523,1,0.680452,0.500189,-0.209762,36421.363281,0.624097,183084.9375,0.526075,0.098564,-0.856765,-0.25537,9.798897,-1.336338,-1.10734
NIH_vs_RSNA_normal,524,1,0.885466,0.500511,1.528466,127019.820312,0.429223,162045.671875,0.044438,0.087237,-0.839775,1.667482,3.644567,-0.567787,-0.016236
NIH_vs_RSNA_normal,525,1,0.903888,0.500561,1.337082,86642.257812,0.582389,190429.921875,0.184365,0.102518,-0.862729,1.568155,4.752084,-0.677641,0.38359
NIH_vs_RSNA_normal,526,1,0.786786,0.500327,0.858042,85700.140625,0.606668,182880.828125,0.211497,0.098454,-0.826902,1.026336,9.210762,-0.754858,-0.128724
NIH_vs_RSNA_normal,527,1,0.856719,0.500447,1.009994,129891.179688,0.521868,202219.21875,0.14892,0.108865,-0.865289,1.154459,7.615243,-0.938581,-0.268335
NIH_vs_RSNA_normal,528,1,0.954067,0.500758,2.027417,180916.390625,0.570303,171863.84375,0.058317,0.092523,-0.841251,2.384477,3.777992,-0.351126,0.861045
NIH_vs_RSNA_normal,529,1,0.82546,0.500389,0.482764,51990.269531,0.642207,255950.4375,0.288623,0.137791,-0.883322,0.593829,5.222453,-1.221646,-0.838045
NIH_vs_RSNA_normal,530,1,0.878218,0.500494,1.479683,123166.867188,0.466048,159013.828125,0.048741,0.085605,-0.851902,1.638497,3.490816,-0.516935,0.141557
NIH_vs_RSNA_normal,531,1,0.926923,0.500635,1.625704,97192.101562,0.561706,173803.40625,0.082683,0.093567,-0.871184,1.889304,2.73482,-0.516777,0.448729
NIH_vs_RSNA_normal,532,1,0.481911,0.499982,-0.980191,83485.585938,0.73547,266993.59375,0.390184,0.143736,-0.790883,-1.304925,139.159012,-1.357734,-1.651872
NIH_vs_RSNA_normal,533,1,0.799533,0.500346,0.270124,65717.78125,0.691335,216423.03125,0.237065,0.116511,-0.805593,0.347267,5.861969,-1.236482,-0.743237
NIH_vs_RSNA_normal,534,1,0.891605,0.500527,1.060025,95662.976562,0.584732,224304.15625,0.112894,0.120754,-0.882074,1.252414,4.96401,-0.651482,-0.24995
NIH_vs_RSNA_normal,535,1,0.854277,0.500442,0.757782,58207.703125,0.508683,164154.484375,0.10377,0.088373,-0.840921,0.855017,3.418193,-0.965446,-0.408971
NIH_vs_RSNA_normal,536,1,0.804124,0.500353,0.431278,44154.335938,0.591114,206520.09375,0.197895,0.11118,-0.899434,0.514053,5.574768,-1.027388,-0.564005
NIH_vs_RSNA_normal,537,1,0.902385,0.500556,1.048876,60541.511719,0.528449,181454.90625,0.13553,0.097686,-0.867565,1.205788,2.865357,-0.981603,-0.347322
NIH_vs_RSNA_normal,538,1,0.802315,0.50035,0.545636,149248.828125,0.777293,370044.15625,0.084886,0.199213,-0.754933,0.758859,8.752638,-1.004304,-0.514935
NIH_vs_RSNA_normal,539,1,0.892859,0.50053,1.020332,38865.164062,0.522478,196553.71875,0.117503,0.105815,-0.904191,1.159919,2.474809,-0.80511,-0.249123
NIH_vs_RSNA_normal,540,1,0.882869,0.500505,0.723733,62195.878906,0.539416,175798.140625,0.149192,0.094641,-0.851877,0.832625,3.683018,-0.86931,-0.509031
NIH_vs_RSNA_normal,541,1,0.689885,0.5002,0.177815,64293.027344,0.623413,216008.296875,0.273386,0.116288,-0.833769,0.21488,13.274869,-0.956862,-0.610692
NIH_vs_RSNA_normal,542,1,0.885517,0.500511,1.499009,90361.765625,0.488728,155598.84375,0.042033,0.083767,-0.872408,1.68058,3.296571,-0.562745,0.101564
NIH_vs_RSNA_normal,543,1,0.949158,0.500732,1.847969,221768.953125,0.574742,231616.765625,0.063909,0.124691,-0.806411,2.158309,5.478901,-0.597223,0.310688
NIH_vs_RSNA_normal,544,1,0.870473,0.500476,0.900487,68256.640625,0.517399,160156.140625,0.106819,0.08622,-0.838974,1.027364,3.427637,-0.824348,-0.421843
NIH_vs_RSNA_normal,545,1,0.89185,0.500528,1.792181,188687.765625,0.512943,168768.640625,0.029402,0.090857,-0.776681,2.03612,4.37605,-0.382289,0.352801
NIH_vs_RSNA_normal,546,1,0.962142,0.500809,2.373909,214779.0625,0.603212,198707.828125,0.051498,0.106974,-0.81929,2.838463,4.998474,-0.360438,1.174541
NIH_vs_RSNA_normal,547,1,0.84064,0.500416,0.712508,88928.109375,0.601486,206034.875,0.123748,0.110919,-0.835589,0.856515,5.591908,-0.899567,-0.445907
NIH_vs_RSNA_normal,548,1,0.847679,0.500429,0.932934,134630.453125,0.661857,285104.5625,0.150398,0.153486,-0.829734,1.172743,5.940573,-0.897795,-0.40591
NIH_vs_RSNA_normal,549,1,0.957421,0.500778,2.30079,196963.453125,0.566231,202366.546875,0.044703,0.108944,-0.850342,2.677824,3.609374,-0.387299,0.660811
NIH_vs_RSNA_normal,550,1,0.858572,0.500451,0.925333,71618.523438,0.469217,145780.078125,0.084243,0.078481,-0.872089,1.022775,3.42532,-0.718812,-0.362176
