pair,idx,label,msp_score,odin_score,energy_score,mds_score,knn_score,vim_score,gradnorm_score,residual_score,she_score,nnguide_score,fdbd_score,dice_score,ash_score
NIH_vs_RSNA_normal,652,1,0.903568,0.500559,1.305285,181380.578125,0.723561,443218.09375,0.09029,0.271362,-0.824932,1.709058,3.577315,-0.672877,0.2942
NIH_vs_RSNA_normal,653,1,0.859141,0.500452,1.324057,187137.859375,0.568349,391627.75,0.042545,0.239775,-0.819022,1.58024,3.769314,-0.702254,0.153135
NIH_vs_RSNA_normal,654,1,0.691025,0.500201,-0.134346,154801.359375,0.670692,466758.875,0.263274,0.285775,-0.815998,-0.170977,10.253085,-1.037286,-0.949654
NIH_vs_RSNA_normal,655,1,0.952898,0.500752,1.890899,407491.34375,0.664516,405191.59375,0.069861,0.24808,-0.85108,2.344526,4.422564,-0.590288,0.427604
NIH_vs_RSNA_normal,656,1,0.967474,0.500848,2.72503,674840.0,0.685332,536624.625,0.025686,0.32855,-0.838863,3.452101,4.137923,-0.209603,0.817159
NIH_vs_RSNA_normal,657,1,0.817873,0.500376,0.727023,172610.65625,0.624019,391239.59375,0.199234,0.239538,-0.893313,0.885396,6.733362,-0.947291,-0.357719
NIH_vs_RSNA_normal,658,1,0.873009,0.500482,1.627903,368161.96875,0.620149,402420.5,0.025254,0.246383,-0.774725,2.00807,4.713809,-0.423422,0.293828
NIH_vs_RSNA_normal,659,1,0.88962,0.500522,1.385147,189680.515625,0.640947,365062.125,0.069368,0.223511,-0.814916,1.719943,3.333305,-0.668452,0.002958
NIH_vs_RSNA_normal,660,1,0.876401,0.50049,0.442592,104830.320312,0.605949,340782.9375,0.19825,0.208645,-0.861384,0.535893,3.961237,-1.075002,-0.701269
NIH_vs_RSNA_normal,661,1,0.836986,0.500409,0.533846,145005.25,0.659436,354160.8125,0.150277,0.216836,-0.78293,0.677491,4.203199,-1.080005,-0.758361
NIH_vs_RSNA_normal,662,1,0.869622,0.500474,1.003438,103869.71875,0.604875,436444.84375,0.100393,0.267215,-0.880602,1.19817,3.090534,-0.914526,-0.336251
NIH_vs_RSNA_normal,663,1,0.836038,0.500407,0.619785,158601.625,0.66592,464577.125,0.132022,0.284439,-0.793911,0.782074,4.272319,-1.053773,-0.367612
NIH_vs_RSNA_normal,664,1,0.948596,0.500729,1.952366,321947.59375,0.694948,477172.8125,0.075127,0.292151,-0.844241,2.477757,4.288635,-0.481352,0.501688
NIH_vs_RSNA_normal,665,1,0.844903,0.500424,1.241993,261432.8125,0.576323,316667.5,0.044969,0.193881,-0.794476,1.476383,4.6897,-0.747787,-0.070611
NIH_vs_RSNA_normal,666,1,0.920745,0.500613,1.673239,312917.71875,0.752036,508160.65625,0.119998,0.311123,-0.798428,2.256394,5.731073,-0.475198,0.753142
NIH_vs_RSNA_normal,667,1,0.906988,0.500569,1.878139,338063.78125,0.556101,321811.9375,0.027093,0.19703,-0.806489,2.238098,3.679225,-0.354324,0.478559
NIH_vs_RSNA_normal,668,1,0.870633,0.500477,0.620225,188012.890625,0.711298,451975.65625,0.146594,0.276724,-0.799453,0.810451,6.772709,-1.115798,-1.0888
NIH_vs_RSNA_normal,669,1,0.843218,0.500421,0.670917,196923.734375,0.649224,399061.21875,0.141088,0.244327,-0.818663,0.832507,4.133897,-0.803755,-0.526697
NIH_vs_RSNA_normal,670,1,0.844943,0.500424,0.661945,134137.0,0.644382,451776.65625,0.171989,0.276602,-0.85458,0.831103,3.905557,-1.114206,-0.5568
NIH_vs_RSNA_normal,671,1,0.888895,0.50052,1.74006,343457.03125,0.583505,396204.15625,0.02577,0.242577,-0.774305,2.110271,4.130392,-0.415681,0.48426
NIH_vs_RSNA_normal,672,1,0.87108,0.500478,0.734862,86500.1875,0.570465,311121.25,0.161838,0.190485,-0.860548,0.869889,3.005429,-0.998494,-0.508745
NIH_vs_RSNA_normal,673,1,0.87799,0.500494,0.831422,298635.8125,0.724933,510538.25,0.162264,0.312579,-0.807338,1.092819,7.097936,-0.966332,-0.407001
NIH_vs_RSNA_normal,674,1,0.917659,0.500603,1.62848,380312.46875,0.608952,384565.0,0.065149,0.235451,-0.819399,1.984393,4.575025,-0.634497,0.108167
NIH_vs_RSNA_normal,675,1,0.843732,0.500422,0.558109,126985.429688,0.659317,363674.3125,0.135006,0.222661,-0.801213,0.693793,3.966039,-1.174949,-0.568119
NIH_vs_RSNA_normal,676,1,0.891736,0.500527,1.235737,159609.671875,0.587536,372633.65625,0.075076,0.228146,-0.854483,1.468403,2.919318,-0.703862,-0.050728
NIH_vs_RSNA_normal,677,1,0.824576,0.500387,0.224449,108583.9375,0.671329,404052.46875,0.16632,0.247382,-0.854479,0.283007,4.80972,-1.162626,-0.788744
NIH_vs_RSNA_normal,678,1,0.904357,0.500562,1.511621,385199.375,0.710207,673449.1875,0.09814,0.412322,-0.836443,1.970672,6.074191,-0.641811,0.342866
NIH_vs_RSNA_normal,679,1,0.873804,0.500484,1.0749,169747.8125,0.622169,400125.3125,0.089109,0.244978,-0.892389,1.297991,3.196215,-0.627884,-0.199917
NIH_vs_RSNA_normal,680,1,0.923189,0.500622,1.383838,277820.46875,0.647101,413320.3125,0.095996,0.253057,-0.866104,1.689832,4.923582,-0.872078,-0.173153
NIH_vs_RSNA_normal,681,1,0.879197,0.500497,0.660021,143095.0,0.791426,368883.125,0.287346,0.22585,-0.768327,0.920944,4.727522,-1.115666,-0.303202
NIH_vs_RSNA_normal,682,1,0.800078,0.500347,0.776854,201051.40625,0.632628,498443.8125,0.134029,0.305174,-0.802896,0.955941,5.381577,-1.029853,-0.507466
NIH_vs_RSNA_normal,683,1,0.854932,0.500444,1.118881,189855.75,0.561962,349402.25,0.069305,0.213923,-0.839454,1.317219,3.785031,-0.696687,-0.01834
NIH_vs_RSNA_normal,684,1,0.77976,0.500316,0.068594,158655.84375,0.714465,506652.15625,0.324872,0.310199,-0.814631,0.090397,7.794195,-1.209729,-0.984113
NIH_vs_RSNA_normal,685,1,0.856395,0.500446,1.193011,173640.0,0.521542,290331.0,0.075498,0.177756,-0.851077,1.382892,3.534852,-0.700562,0.061423
NIH_vs_RSNA_normal,686,1,0.743333,0.500266,0.251593,133091.03125,0.717634,462462.375,0.273203,0.283144,-0.871185,0.330317,7.84531,-1.195173,-0.930191
NIH_vs_RSNA_normal,687,1,0.845471,0.500425,0.548338,108650.328125,0.67558,376982.125,0.162371,0.230809,-0.819902,0.691442,3.464265,-1.103923,-0.49363
NIH_vs_RSNA_normal,688,1,0.831743,0.5004,1.434921,573411.6875,0.644466,379694.4375,0.049695,0.232469,-0.773044,1.811558,6.609247,-0.315619,0.537814
NIH_vs_RSNA_normal,689,1,0.875319,0.500487,1.199829,249655.75,0.625239,396762.21875,0.131761,0.242919,-0.825821,1.469998,3.937838,-0.732863,0.065078
NIH_vs_RSNA_normal,690,1,0.894542,0.500535,0.987217,247781.65625,0.731352,501926.5625,0.139724,0.307306,-0.787272,1.296226,5.058094,-1.059383,-0.002951
NIH_vs_RSNA_normal,691,1,0.8412,0.500417,0.22146,107461.078125,0.61511,309503.5,0.199083,0.189495,-0.802443,0.272372,4.37322,-1.171243,-0.690061
NIH_vs_RSNA_normal,692,1,0.867677,0.50047,0.792081,102147.984375,0.560796,347733.6875,0.115603,0.212901,-0.884143,0.933289,3.208958,-0.911105,-0.488373
NIH_vs_RSNA_normal,693,1,0.848052,0.50043,0.341608,224001.515625,0.828209,446826.28125,0.338689,0.273571,-0.728557,0.493497,6.337416,-1.082134,-0.634131
NIH_vs_RSNA_normal,694,1,0.869974,0.500475,0.760392,120426.445312,0.594459,355870.03125,0.15916,0.217883,-0.887774,0.90292,3.324713,-0.88627,-0.270727
NIH_vs_RSNA_normal,695,1,0.831106,0.500398,0.375405,117500.9375,0.640292,426116.625,0.167383,0.260891,-0.817391,0.464006,4.164045,-1.053999,-0.619685
NIH_vs_RSNA_normal,696,1,0.928346,0.50064,2.188626,476907.09375,0.624187,502733.8125,0.020266,0.3078,-0.777828,2.702608,4.028764,-0.248814,0.757345
NIH_vs_RSNA_normal,697,1,0.84861,0.500431,1.257774,285885.875,0.635451,343892.125,0.095725,0.210549,-0.825595,1.556236,4.662964,-0.638763,-0.000952
NIH_vs_RSNA_normal,698,1,0.819781,0.500379,0.915728,173509.046875,0.566458,308787.0625,0.079077,0.189056,-0.838402,1.084314,4.317723,-0.700375,0.022775
NIH_vs_RSNA_normal,699,1,0.976019,0.500927,2.417115,441183.5625,0.711329,516751.40625,0.030882,0.316383,-0.798457,3.127919,3.484301,-0.523243,0.833734
NIH_vs_RSNA_normal,700,1,0.845163,0.500424,1.275311,296771.1875,0.602493,341008.25,0.05156,0.208783,-0.784495,1.560549,4.723488,-0.58923,0.265695
NIH_vs_RSNA_normal,701,1,0.88952,0.500521,1.196837,115750.914062,0.532032,372752.15625,0.105739,0.228219,-0.879621,1.388994,2.650638,-0.797203,-0.250206
NIH_vs_RSNA_normal,702,1,0.834431,0.500404,1.147778,213048.65625,0.577025,329297.46875,0.064033,0.201613,-0.812506,1.351454,4.408488,-0.656311,0.084318
NIH_vs_RSNA_normal,703,1,0.850068,0.500434,1.262356,282665.375,0.594381,324796.03125,0.099742,0.198857,-0.831086,1.507783,4.464497,-0.625624,0.087069
NIH_vs_RSNA_normal,704,1,0.859682,0.500453,0.894494,156163.234375,0.610832,433418.875,0.235349,0.265362,-0.804498,1.095835,3.791625,-1.024254,-0.305105
NIH_vs_RSNA_normal,705,1,0.850729,0.500435,0.709107,118073.664062,0.59072,393379.5,0.101829,0.240848,-0.855248,0.855762,3.461025,-1.047133,-0.322491
NIH_vs_RSNA_normal,706,1,0.890375,0.500524,0.999419,178188.125,0.658928,492779.96875,0.156282,0.301706,-0.840817,1.24704,3.836921,-0.712826,-0.1088
NIH_vs_RSNA_normal,707,1,0.855863,0.500445,1.224806,211493.015625,0.553142,321941.5,0.067748,0.19711,-0.834668,1.439394,3.944155,-0.651706,0.032029
NIH_vs_RSNA_normal,708,1,0.889375,0.500521,1.627674,263990.28125,0.550364,330901.375,0.038639,0.202595,-0.828612,1.919608,3.486407,-0.436206,0.266565
NIH_vs_RSNA_normal,709,1,0.864104,0.500463,1.404977,301488.0,0.586106,331025.0,0.046932,0.202671,-0.816047,1.665931,4.481541,-0.665811,0.191966
NIH_vs_RSNA_normal,710,1,0.981588,0.500994,2.947552,638876.125,0.681631,508615.15625,0.021544,0.311401,-0.847095,3.703007,3.91648,-0.213181,1.226669
NIH_vs_RSNA_normal,711,1,0.930064,0.500647,1.73721,286439.21875,0.688685,383084.75,0.088168,0.234545,-0.863952,2.17818,4.690278,-0.53362,0.510183
NIH_vs_RSNA_normal,712,1,0.883295,0.500506,1.148525,158739.546875,0.604622,471634.96875,0.071747,0.28876,-0.851745,1.384304,3.29797,-0.795337,-0.136987
NIH_vs_RSNA_normal,713,1,0.78024,0.500317,0.530016,272361.09375,0.72504,388892.875,0.238817,0.238101,-0.786995,0.706742,6.482535,-0.778542,-0.303277
NIH_vs_RSNA_normal,714,1,0.865855,0.500466,0.820175,125755.101562,0.654832,462059.75,0.160575,0.282898,-0.888465,1.024831,3.379678,-0.744159,-0.557539
NIH_vs_RSNA_normal,715,1,0.850654,0.500435,1.147265,303445.3125,0.644426,607549.625,0.075251,0.371974,-0.826658,1.430497,5.027195,-0.616261,0.057317
NIH_vs_RSNA_normal,716,1,0.906593,0.500568,1.865308,286223.84375,0.606868,432426.40625,0.030744,0.264755,-0.860973,2.263672,3.341457,-0.312635,0.525896
NIH_vs_RSNA_normal,717,1,0.723985,0.500242,-0.263872,205622.21875,0.845241,491790.75,0.438485,0.301101,-0.738503,-0.396319,10.027777,-1.501701,-1.458549
NIH_vs_RSNA_normal,718,1,0.92467,0.500627,1.430205,321126.96875,0.648517,469653.59375,0.080422,0.287547,-0.843658,1.763211,5.196076,-0.776661,0.122123
NIH_vs_RSNA_normal,719,1,0.881527,0.500502,1.676034,282713.375,0.530676,296195.8125,0.034425,0.181347,-0.83852,1.954647,3.837316,-0.395665,0.233137
NIH_vs_RSNA_normal,720,1,0.876844,0.500491,1.074235,465289.0625,0.685417,463799.65625,0.200472,0.283963,-0.843199,1.347772,8.351212,-1.048133,-0.262484
NIH_vs_RSNA_normal,721,1,0.854734,0.500443,0.864825,221221.625,0.720571,393010.96875,0.189201,0.240622,-0.812781,1.14604,5.012888,-0.737643,-0.016589
NIH_vs_RSNA_normal,722,1,0.863695,0.500462,0.691238,213933.109375,0.663611,450363.53125,0.162297,0.275737,-0.83331,0.867745,5.441801,-1.007931,-0.446888
NIH_vs_RSNA_normal,723,1,0.935136,0.500668,1.519749,343673.25,0.799604,462766.15625,0.112952,0.28333,-0.764479,2.126581,5.145747,-0.579758,0.364891
NIH_vs_RSNA_normal,724,1,0.893924,0.500533,1.192221,202296.0625,0.648662,393673.625,0.079823,0.241028,-0.78849,1.501819,3.547557,-0.755763,-0.226129
NIH_vs_RSNA_normal,725,1,0.884898,0.50051,1.644877,266199.15625,0.572432,333674.78125,0.029427,0.204293,-0.831088,1.950295,3.620379,-0.403619,0.308495
NIH_vs_RSNA_normal,726,1,0.834645,0.500405,1.033285,289207.5625,0.661134,391432.125,0.081381,0.239656,-0.764452,1.294046,5.089669,-0.748501,-0.124523
NIH_vs_RSNA_normal,727,1,0.866114,0.500467,0.861958,132302.890625,0.560734,334060.5,0.134396,0.20453,-0.840592,1.018252,3.324419,-0.921077,-0.366336
NIH_vs_RSNA_normal,728,1,0.91947,0.500609,1.001612,125421.8125,0.66875,479146.90625,0.170797,0.293359,-0.860245,1.254805,3.249734,-1.037939,-0.469036
NIH_vs_RSNA_normal,729,1,0.825262,0.500388,0.689333,180656.5625,0.734802,475768.5,0.11045,0.291291,-0.828905,0.91449,6.401845,-0.851181,-0.348628
NIH_vs_RSNA_normal,730,1,0.918393,0.500606,1.32263,357971.25,0.774526,712203.1875,0.141674,0.436049,-0.760339,1.808431,5.410238,-0.785337,0.315324
NIH_vs_RSNA_normal,731,1,0.827283,0.500392,0.839373,237936.34375,0.613754,440531.875,0.102399,0.269717,-0.817929,1.020111,4.995837,-0.71794,-0.209305
NIH_vs_RSNA_normal,732,1,0.920342,0.500612,1.557064,439296.28125,0.670093,585201.25,0.084942,0.358291,-0.86004,1.941429,6.421135,-0.729943,0.05603
NIH_vs_RSNA_normal,733,1,0.873698,0.500484,1.391257,202755.6875,0.534569,328565.625,0.052834,0.201165,-0.856163,1.627938,3.430106,-0.621958,-0.08345
NIH_vs_RSNA_normal,734,1,0.915987,0.500597,1.453614,263154.0625,0.737186,456690.84375,0.089948,0.27961,-0.796719,1.934459,3.398134,-0.604307,0.426976
NIH_vs_RSNA_normal,735,1,0.914061,0.500591,0.879326,295219.84375,0.664579,440467.53125,0.147757,0.269678,-0.841225,1.087787,5.604637,-1.017065,-0.442713
NIH_vs_RSNA_normal,736,1,0.909315,0.500576,2.00655,550662.4375,0.672493,354486.53125,0.022666,0.217036,-0.737444,2.534776,4.712571,-0.368056,0.651431
NIH_vs_RSNA_normal,737,1,0.980255,0.500976,2.803025,438392.1875,0.708235,473098.21875,0.02616,0.289656,-0.832598,3.614794,3.184183,0.012308,1.372061
NIH_vs_RSNA_normal,738,1,0.837773,0.50041,0.521902,93477.890625,0.658335,421643.125,0.120763,0.258152,-0.833669,0.655399,3.675905,-1.106644,-0.552893
NIH_vs_RSNA_normal,739,1,0.949632,0.500735,1.923416,427032.15625,0.68959,389914.71875,0.065607,0.238727,-0.822018,2.41719,4.785702,-0.611433,0.66308
NIH_vs_RSNA_normal,740,1,0.853759,0.500441,1.005302,240626.234375,0.711525,368618.15625,0.172513,0.225688,-0.808282,1.312325,4.425472,-0.767133,-0.020388
NIH_vs_RSNA_normal,741,1,0.828839,0.500394,1.142938,367752.625,0.70919,473045.0625,0.080667,0.289623,-0.775145,1.497591,5.885815,-0.673862,-0.00464
NIH_vs_RSNA_normal,742,1,0.884977,0.50051,1.209328,154688.0625,0.563857,310082.1875,0.08093,0.189849,-0.85554,1.422549,3.068326,-0.783973,-0.228711
NIH_vs_RSNA_normal,743,1,0.642739,0.500147,-0.094799,207565.375,0.777723,479657.375,0.190697,0.293672,-0.768158,-0.132545,18.829233,-1.229831,-1.173739
NIH_vs_RSNA_normal,744,1,0.817413,0.500375,1.189322,317995.84375,0.610201,312964.09375,0.043174,0.191613,-0.796126,1.42434,5.412566,-0.610882,0.108397
NIH_vs_RSNA_normal,745,1,0.877269,0.500492,1.202305,127793.953125,0.592337,413728.90625,0.083738,0.253307,-0.84396,1.441687,3.034386,-0.942268,-0.267578
NIH_vs_RSNA_normal,746,1,0.768547,0.5003,0.241334,102839.679688,0.629924,422741.75,0.199421,0.258825,-0.883107,0.297142,6.289163,-1.044925,-0.849566
NIH_vs_RSNA_normal,747,1,0.883315,0.500506,1.371034,191460.9375,0.552734,348687.53125,0.06525,0.213485,-0.895312,1.600245,3.351123,-0.591183,-0.056682
NIH_vs_RSNA_normal,748,1,0.840357,0.500415,0.474158,160717.265625,0.679838,537615.875,0.24849,0.329157,-0.886689,0.603386,5.837697,-1.116238,-0.876119
NIH_vs_RSNA_normal,749,1,0.882699,0.500505,1.581668,508184.34375,0.630913,474387.15625,0.047905,0.290445,-0.806678,1.951656,5.769266,-0.661303,-0.012706
BraTS_normal_vs_BrainTumor_normal,0,0,0.687408,0.500197,-0.079254,60863.652344,0.249304,89708.921875,0.076511,0.107195,-0.966387,-0.080985,7.628564,-1.053038,-0.756418
BraTS_normal_vs_BrainTumor_normal,1,0,0.674722,0.500183,-0.172901,50510.769531,0.231487,73067.664062,0.106778,0.08731,-0.983892,-0.175793,7.08505,-1.085096,-0.932222
BraTS_normal_vs_BrainTumor_normal,2,0,0.68619,0.500196,-0.072755,104055.265625,0.271212,97032.101562,0.070098,0.115946,-0.965342,-0.074597,10.579772,-1.296458,-0.873701
BraTS_normal_vs_BrainTumor_normal,3,0,0.626126,0.500129,-0.414116,66441.28125,0.245077,89166.601562,0.081438,0.106547,-0.971882,-0.422759,12.714414,-1.174819,-0.932746
BraTS_normal_vs_BrainTumor_normal,4,0,0.395232,0.499894,-0.905298,43011.078125,0.293295,71391.546875,0.067948,0.085308,-0.972857,-0.934471,12.339778,-1.340697,-1.306333
BraTS_normal_vs_BrainTumor_normal,5,0,0.649296,0.500154,-0.208358,44719.8125,0.248609,75990.296875,0.090513,0.090803,-0.978598,-0.212785,8.793146,-0.985993,-0.834679
BraTS_normal_vs_BrainTumor_normal,6,0,0.581474,0.500082,-0.589025,33740.535156,0.211709,57716.457031,0.068479,0.068967,-0.980813,-0.596369,13.691122,-1.206919,-1.133664
BraTS_normal_vs_BrainTumor_normal,7,0,0.660241,0.500166,-0.320945,13794.878906,0.200395,59805.707031,0.076795,0.071463,-0.991405,-0.324087,4.58404,-1.028171,-0.916299
BraTS_normal_vs_BrainTumor_normal,8,0,0.521725,0.500022,-0.745421,41531.679688,0.207609,55471.703125,0.134659,0.066285,-0.977329,-0.753435,56.796555,-1.328937,-1.223354
BraTS_normal_vs_BrainTumor_normal,9,0,0.717027,0.500232,0.037908,80001.695312,0.302809,82097.4375,0.089716,0.0981,-0.968887,0.039174,7.751976,-0.812068,-0.712609
BraTS_normal_vs_BrainTumor_normal,10,0,0.478589,0.499979,-0.570798,126999.664062,0.355679,75070.414062,0.102799,0.089704,-0.917689,-0.604589,104.50032,-1.111458,-1.015396
BraTS_normal_vs_BrainTumor_normal,11,0,0.454241,0.499954,-1.03986,78065.867188,0.277619,113233.773438,0.212202,0.135306,-0.9549,-1.070528,42.289719,-1.701531,-1.480045
BraTS_normal_vs_BrainTumor_normal,12,0,0.482942,0.499983,-0.474272,159802.84375,0.394641,123590.109375,0.039543,0.147681,-0.88858,-0.510019,152.383545,-1.107413,-1.05196
BraTS_normal_vs_BrainTumor_normal,13,0,0.458147,0.499958,-0.777186,53802.082031,0.210991,68033.265625,0.156929,0.081295,-0.975488,-0.786094,35.788315,-1.671029,-1.441696
BraTS_normal_vs_BrainTumor_normal,14,0,0.453369,0.499953,-0.866481,35658.054688,0.2648,82066.179688,0.102426,0.098063,-0.982895,-0.886981,22.714254,-1.266452,-1.265714
BraTS_normal_vs_BrainTumor_normal,15,0,0.64624,0.500151,-0.338251,50336.226562,0.241714,82492.757812,0.119378,0.098573,-0.97187,-0.344566,9.276379,-1.057117,-0.831007
BraTS_normal_vs_BrainTumor_normal,16,0,0.5334,0.500033,-0.679183,89931.304688,0.300418,82835.320312,0.047783,0.098982,-0.955696,-0.70216,53.202427,-1.167815,-1.212349
BraTS_normal_vs_BrainTumor_normal,17,0,0.531175,0.500031,-0.662261,65894.0,0.240193,56411.582031,0.082933,0.067408,-0.964633,-0.67569,49.405399,-1.365965,-1.135727
BraTS_normal_vs_BrainTumor_normal,18,0,0.619086,0.500121,-0.435705,92527.179688,0.341739,107681.664062,0.095124,0.128672,-0.95514,-0.456593,13.710811,-1.182779,-0.930256
BraTS_normal_vs_BrainTumor_normal,19,0,0.586522,0.500087,-0.425054,33909.144531,0.229542,60668.65625,0.133914,0.072494,-0.981341,-0.431706,13.124052,-1.2604,-1.110159
BraTS_normal_vs_BrainTumor_normal,20,0,0.575125,0.500076,-0.49494,92280.8125,0.254191,75154.875,0.12011,0.089804,-0.967636,-0.505964,26.299078,-1.22842,-1.047482
BraTS_normal_vs_BrainTumor_normal,21,0,0.564492,0.500065,-0.653183,19049.193359,0.208214,61866.117188,0.131275,0.073925,-0.990906,-0.66086,12.087113,-1.333185,-1.24286
BraTS_normal_vs_BrainTumor_normal,22,0,0.616597,0.500119,-0.421221,60754.394531,0.236432,72305.257812,0.066762,0.086399,-0.968671,-0.428894,12.408773,-1.217481,-1.008034
BraTS_normal_vs_BrainTumor_normal,23,0,0.579575,0.50008,-0.343893,33737.894531,0.244963,69160.515625,0.114098,0.082642,-0.983326,-0.35139,13.021266,-0.97361,-0.972185
BraTS_normal_vs_BrainTumor_normal,24,0,0.653949,0.500159,-0.044638,64297.3125,0.242139,85130.015625,0.110455,0.101724,-0.972065,-0.045566,10.093615,-1.049736,-0.817476
BraTS_normal_vs_BrainTumor_normal,25,0,0.570522,0.500071,-0.365676,33696.5625,0.258591,67723.0,0.077585,0.080924,-0.984257,-0.374109,15.083997,-1.08252,-0.958773
BraTS_normal_vs_BrainTumor_normal,26,0,0.659152,0.500165,0.030593,72176.992188,0.309684,78869.78125,0.054017,0.094243,-0.96541,0.031751,10.044646,-0.82295,-0.51272
BraTS_normal_vs_BrainTumor_normal,27,0,0.523764,0.500024,-0.361432,62906.105469,0.302859,66389.734375,0.051618,0.079331,-0.957087,-0.374534,68.45282,-0.971196,-0.808915
BraTS_normal_vs_BrainTumor_normal,28,0,0.777123,0.500312,0.300093,88402.9375,0.356658,102735.78125,0.085481,0.122762,-0.947367,0.316593,5.775963,-0.605309,-0.318544
BraTS_normal_vs_BrainTumor_normal,29,0,0.630561,0.500134,-0.360685,49550.140625,0.233607,63204.667969,0.057265,0.075525,-0.976688,-0.36692,9.913484,-1.162663,-0.938872
BraTS_normal_vs_BrainTumor_normal,30,0,0.645454,0.50015,-0.336123,23090.464844,0.213511,72341.835938,0.130469,0.086443,-0.989603,-0.340411,5.665984,-1.231479,-1.115719
BraTS_normal_vs_BrainTumor_normal,31,0,0.56266,0.500063,-0.630412,40982.136719,0.230034,61780.527344,0.057382,0.073823,-0.977257,-0.640597,19.827124,-1.236645,-1.101488
BraTS_normal_vs_BrainTumor_normal,32,0,0.497588,0.499998,-0.453173,225703.453125,0.488838,104733.023438,0.075669,0.125148,-0.832893,-0.504474,1297.551025,-1.013159,-0.94816
BraTS_normal_vs_BrainTumor_normal,33,0,0.613249,0.500115,-0.221866,41367.21875,0.250554,63741.949219,0.086954,0.076167,-0.98017,-0.227051,10.03495,-0.957056,-0.847196
BraTS_normal_vs_BrainTumor_normal,34,0,0.646316,0.500151,-0.200637,40460.933594,0.240196,74416.179688,0.104179,0.088922,-0.978679,-0.204445,8.981687,-1.174692,-1.075653
BraTS_normal_vs_BrainTumor_normal,35,0,0.456898,0.499957,-0.970501,53280.359375,0.222013,42561.914062,0.111834,0.050858,-0.972644,-0.984104,270.110352,-1.537587,-1.452326
BraTS_normal_vs_BrainTumor_normal,36,0,0.583265,0.500084,-0.385541,45053.058594,0.201711,56213.464844,0.083827,0.067171,-0.976906,-0.389598,16.660614,-1.157995,-1.028961
BraTS_normal_vs_BrainTumor_normal,37,0,0.711415,0.500226,0.213851,102398.65625,0.334248,81756.554688,0.054856,0.097693,-0.935771,0.223938,8.981556,-0.73842,-0.517431
BraTS_normal_vs_BrainTumor_normal,38,0,0.630281,0.500133,-0.369382,72823.132812,0.282445,99372.390625,0.076501,0.118743,-0.965519,-0.380053,11.982598,-1.076486,-1.008188
BraTS_normal_vs_BrainTumor_normal,39,0,0.521107,0.500021,-0.707903,66174.546875,0.248713,64670.773438,0.109715,0.077277,-0.973626,-0.721267,70.825928,-1.32164,-1.278136
BraTS_normal_vs_BrainTumor_normal,40,0,0.691631,0.500202,0.076817,56607.398438,0.290095,85231.9375,0.041733,0.101846,-0.969109,0.079326,7.066805,-0.852966,-0.616361
BraTS_normal_vs_BrainTumor_normal,41,0,0.548636,0.500049,-0.584971,40772.214844,0.211282,57163.085938,0.09902,0.068306,-0.976163,-0.592037,26.07226,-1.265728,-1.165846
BraTS_normal_vs_BrainTumor_normal,42,0,0.44601,0.499946,-0.823932,39068.476562,0.291909,77953.429688,0.202021,0.093148,-0.976114,-0.849933,22.534267,-1.457178,-1.433337
BraTS_normal_vs_BrainTumor_normal,43,0,0.577296,0.500078,-0.519029,90286.664062,0.273169,77022.648438,0.048901,0.092036,-0.95376,-0.533778,22.85998,-1.252312,-1.02727
BraTS_normal_vs_BrainTumor_normal,44,0,0.524011,0.500024,-0.552456,57014.738281,0.192353,53324.105469,0.162262,0.063718,-0.975088,-0.557323,63.191486,-1.433236,-1.252729
BraTS_normal_vs_BrainTumor_normal,45,0,0.367897,0.499865,-0.963045,119237.132812,0.350616,96741.921875,0.078751,0.115599,-0.926511,-1.016902,16.16699,-1.264224,-1.298544
BraTS_normal_vs_BrainTumor_normal,46,0,0.580194,0.500081,-0.48061,43118.394531,0.262265,98606.109375,0.081487,0.117827,-0.977029,-0.492113,14.803186,-1.222512,-0.976831
BraTS_normal_vs_BrainTumor_normal,47,0,0.62328,0.500126,-0.42894,59978.59375,0.256092,62347.746094,0.085208,0.074501,-0.967094,-0.438801,11.908818,-1.008079,-0.839303
BraTS_normal_vs_BrainTumor_normal,48,0,0.431566,0.499931,-1.039691,114400.273438,0.281295,145306.03125,0.252,0.17363,-0.968844,-1.071003,259.533813,-1.65077,-1.494286
BraTS_normal_vs_BrainTumor_normal,49,0,0.59676,0.500098,-0.321236,67757.007812,0.234386,55665.945312,0.11111,0.066517,-0.969167,-0.326691,16.112181,-1.185215,-0.99576
BraTS_normal_vs_BrainTumor_normal,50,0,0.611015,0.500113,-0.421508,58795.566406,0.252828,72615.53125,0.096258,0.08677,-0.971066,-0.430874,13.75054,-1.050695,-0.990055
BraTS_normal_vs_BrainTumor_normal,51,0,0.527369,0.500027,-0.458277,41918.945312,0.279114,73009.75,0.102825,0.087241,-0.974009,-0.470794,46.435673,-1.147501,-1.046985
BraTS_normal_vs_BrainTumor_normal,52,0,0.673287,0.500181,-0.143027,39239.089844,0.264817,77631.953125,0.05329,0.092764,-0.981235,-0.146568,6.208107,-1.063133,-0.749101
BraTS_normal_vs_BrainTumor_normal,53,0,0.753114,0.500279,0.157959,100767.984375,0.315158,89312.53125,0.074299,0.106722,-0.963911,0.163923,6.566953,-1.060071,-0.602099
