filename,anomaly_score,label,sigma_global,glcm_cluster_prom,glcm_contrast,fft_spectral_entropy,cnr_proxy_otsu
BraTS2021_01495_flair_18.png,0.011481,1,0.172184,438573.427669,16.364522,3.730205,4.905779
BraTS2021_01495_flair_23.png,0.016653,1,0.184252,617334.502182,17.21826,3.682158,4.664014
BraTS2021_01495_flair_28.png,0.020927,1,0.197957,990268.222782,19.068906,3.722688,4.091001
BraTS2021_01495_flair_3.png,0.006249,1,0.14228,170003.819997,13.569692,4.047359,6.685545
BraTS2021_01495_flair_33.png,0.023524,1,0.211082,1426828.139485,19.107545,3.650612,3.790314
BraTS2021_01495_flair_38.png,0.022622,1,0.213229,1551599.75472,17.299265,3.551678,3.884209
BraTS2021_01495_flair_43.png,0.027051,1,0.218445,1932530.153834,18.053543,3.677094,3.701045
BraTS2021_01495_flair_48.png,0.023246,1,0.215235,1993884.511201,18.910692,3.847611,3.71903
BraTS2021_01495_flair_53.png,0.022325,1,0.204169,1779752.775077,19.039035,4.050786,3.742582
BraTS2021_01495_flair_58.png,0.020722,1,0.190139,1528159.872306,18.959773,4.313576,3.73581
BraTS2021_01495_flair_63.png,0.018927,1,0.175745,1333959.64786,18.909257,4.641537,3.708025
BraTS2021_01495_flair_68.png,0.01768,1,0.154504,1024693.231416,16.798059,5.034557,3.685362
BraTS2021_01495_flair_8.png,0.006709,1,0.151543,227727.532681,13.786691,3.871191,6.069821
BraTS2021_01496_flair_0.png,0.014312,1,0.130052,294480.580942,12.278319,4.558742,3.71312
BraTS2021_01496_flair_10.png,0.016222,1,0.142295,301817.939431,13.503984,4.05866,3.870572
BraTS2021_01496_flair_15.png,0.01718,1,0.14566,321501.421334,14.495365,3.945557,3.787768
BraTS2021_01496_flair_20.png,0.017646,1,0.148865,397859.768209,13.479041,3.838603,3.645764
BraTS2021_01496_flair_25.png,0.018048,1,0.148327,390747.802392,13.133623,3.784951,3.65889
BraTS2021_01496_flair_30.png,0.021008,1,0.155881,509161.782434,13.93799,3.854321,3.468796
BraTS2021_01496_flair_35.png,0.024017,1,0.162179,638902.676249,16.147069,4.014428,3.26429
BraTS2021_01496_flair_40.png,0.026085,1,0.166963,728222.362687,16.908668,4.092139,3.161115
BraTS2021_01496_flair_45.png,0.023201,1,0.165365,715289.821282,16.79658,4.084589,3.208372
BraTS2021_01496_flair_5.png,0.015906,1,0.135643,299598.828943,12.12428,4.221172,3.758847
BraTS2021_01496_flair_50.png,0.020885,1,0.157396,638212.120472,15.519381,4.127263,3.217439
BraTS2021_01496_flair_55.png,0.018473,1,0.152133,681114.650924,11.405967,4.128461,3.181229
BraTS2021_01496_flair_60.png,0.016402,1,0.136875,579390.949142,9.03637,4.327989,3.23147
BraTS2021_01496_flair_65.png,0.005051,1,0.108026,136798.603411,6.294042,4.376213,5.086233
BraTS2021_01497_flair_0.png,0.005457,1,0.165149,384321.30375,18.354018,4.375892,8.065211
BraTS2021_01497_flair_10.png,0.008518,1,0.172696,358700.478156,20.365366,4.051023,7.546602
BraTS2021_01497_flair_15.png,0.008793,1,0.174549,343113.032793,19.920285,3.928571,7.741672
BraTS2021_01497_flair_20.png,0.008365,1,0.174955,328841.516452,18.609213,3.84118,7.863497
BraTS2021_01497_flair_25.png,0.006973,1,0.17637,318482.608547,19.27487,3.859586,8.709522
BraTS2021_01497_flair_5.png,0.011282,1,0.169511,376820.06522,20.714234,4.286495,7.599306
BraTS2021_01498_flair_0.png,0.008357,1,0.191411,655135.067918,27.416209,4.553064,8.38378
BraTS2021_01498_flair_10.png,0.021238,1,0.222859,965403.942115,38.186156,4.188442,7.020053
BraTS2021_01498_flair_15.png,0.023015,1,0.228661,995349.966062,40.327443,4.077569,6.964316
BraTS2021_01498_flair_20.png,0.020615,1,0.234845,1000094.114888,41.293207,3.930632,7.308517
BraTS2021_01498_flair_25.png,0.016557,1,0.239649,1023466.753058,42.449685,3.861332,7.71623
BraTS2021_01498_flair_30.png,0.019538,1,0.243535,1098072.994769,45.646706,3.92512,7.84723
BraTS2021_01498_flair_35.png,0.023195,1,0.244439,1140431.941714,46.365946,4.043246,8.004908
BraTS2021_01498_flair_40.png,0.022668,1,0.247175,1216205.747775,46.318401,4.062254,8.249018
BraTS2021_01498_flair_45.png,0.021397,1,0.245902,1272681.147106,42.55856,4.059865,8.612702
BraTS2021_01498_flair_5.png,0.019218,1,0.208797,846188.509579,33.551549,4.314659,6.585201
BraTS2021_01498_flair_50.png,0.017809,1,0.238661,1209581.865761,39.229011,4.050138,8.235063
BraTS2021_01498_flair_55.png,0.015465,1,0.22662,1086996.939395,32.430459,4.039679,8.596346
BraTS2021_01498_flair_60.png,0.010491,1,0.213681,1008841.505379,25.902452,4.081716,8.167098
BraTS2021_01498_flair_65.png,0.008076,1,0.194891,893691.425016,21.226856,4.233761,8.360025
BraTS2021_01499_flair_0.png,0.015159,1,0.2223,977345.020189,40.118217,4.338528,7.454943
BraTS2021_01499_flair_10.png,0.016512,1,0.235911,1027021.965518,38.587525,3.951476,7.901358
BraTS2021_01499_flair_15.png,0.01581,1,0.238532,1020190.466592,40.440828,3.885589,8.256631
BraTS2021_01499_flair_20.png,0.017606,1,0.236282,944602.236727,40.577074,3.852156,8.461816
BraTS2021_01499_flair_25.png,0.013826,1,0.236625,929151.033148,41.782382,3.857467,8.72313
BraTS2021_01499_flair_30.png,0.012401,1,0.230909,808048.297069,40.05257,3.893466,9.575307
BraTS2021_01499_flair_5.png,0.013302,1,0.23301,1040081.891437,39.248036,4.089421,7.761819
BraTS2021_01500_flair_48.png,0.010212,1,0.200206,836340.636435,21.407739,3.919302,7.241846
BraTS2021_01500_flair_53.png,0.00993,1,0.203561,1258242.769393,18.937336,3.935689,6.215152
BraTS2021_01500_flair_58.png,0.01537,1,0.196237,1477020.188082,19.359961,4.205819,5.375432
BraTS2021_01500_flair_63.png,0.009658,1,0.185167,1404238.537833,18.281177,4.465786,5.379223
BraTS2021_01500_flair_68.png,0.010163,1,0.16935,1215638.072666,16.985629,4.811533,5.380561
BraTS2021_01501_flair_0.png,0.01179,1,0.144343,340660.407708,12.872804,4.306926,4.347639
BraTS2021_01501_flair_10.png,0.016322,1,0.155688,452434.803491,13.359104,4.051538,3.804042
BraTS2021_01501_flair_15.png,0.015333,1,0.156606,421911.704301,14.08411,3.992431,3.971904
BraTS2021_01501_flair_20.png,0.014724,1,0.153906,385573.150417,13.488779,3.961439,4.013632
BraTS2021_01501_flair_25.png,0.016658,1,0.151902,396859.484732,13.474989,3.97799,3.867255
BraTS2021_01501_flair_30.png,0.014445,1,0.148371,377747.067424,11.761021,3.909022,4.004669
BraTS2021_01501_flair_35.png,0.011766,1,0.139719,340286.671679,10.533422,3.931108,4.142178
BraTS2021_01501_flair_40.png,0.006022,1,0.123627,137244.145669,9.460647,3.906699,5.550582
BraTS2021_01501_flair_5.png,0.015026,1,0.151021,390097.839147,12.893809,4.094454,4.006454
BraTS2021_01502_flair_14.png,0.014513,1,0.249171,1311797.502776,39.581326,3.849652,7.869662
BraTS2021_01502_flair_19.png,0.012942,1,0.255654,1379950.643028,41.261331,3.790095,8.506955
BraTS2021_01502_flair_24.png,0.013778,1,0.25817,1440789.54424,41.134074,3.752933,8.348007
BraTS2021_01502_flair_29.png,0.015069,1,0.262123,1598125.406926,44.820247,3.881466,8.114081
BraTS2021_01502_flair_34.png,0.016155,1,0.262986,1710414.460682,49.968735,4.097353,8.255236
BraTS2021_01502_flair_39.png,0.015396,1,0.262228,1761908.565072,49.645548,4.127307,8.166556
BraTS2021_01502_flair_44.png,0.012593,1,0.260687,1716373.268192,40.964122,3.903236,8.752812
BraTS2021_01502_flair_49.png,0.008915,1,0.253136,1669873.677692,35.046951,3.922962,8.960082
BraTS2021_01502_flair_54.png,0.009289,1,0.241774,1582615.571578,33.173,4.07468,9.073617
BraTS2021_01502_flair_59.png,0.008611,1,0.228212,1489663.501151,32.435519,4.283696,9.290355
BraTS2021_01502_flair_64.png,0.008464,1,0.211201,1364255.15479,30.588036,4.515327,8.3592
BraTS2021_01502_flair_69.png,0.007651,1,0.19352,1290615.092111,25.841214,4.725544,8.303178
BraTS2021_01502_flair_9.png,0.013879,1,0.241529,1261884.742471,37.791297,3.93822,7.678444
BraTS2021_01503_flair_14.png,0.015763,1,0.242092,1216986.20884,42.52359,3.961949,7.235285
BraTS2021_01503_flair_19.png,0.014475,1,0.247743,1235881.849666,42.135421,3.802923,7.460722
BraTS2021_01503_flair_24.png,0.017923,1,0.248455,1249757.226749,43.824443,3.86294,7.549586
BraTS2021_01503_flair_29.png,0.017181,1,0.250908,1275712.332445,43.670528,3.880369,8.410329
BraTS2021_01503_flair_34.png,0.014896,1,0.245925,1223859.318635,43.88083,3.967131,8.360428
BraTS2021_01503_flair_39.png,0.014538,1,0.243648,1208112.703561,38.985432,3.902783,8.365417
BraTS2021_01503_flair_4.png,0.01218,1,0.225344,1080277.70386,38.875358,4.321801,7.777197
BraTS2021_01503_flair_44.png,0.010265,1,0.236703,1140767.499053,35.059102,3.915186,8.845925
BraTS2021_01503_flair_49.png,0.011044,1,0.226862,1106345.416632,33.603298,4.080146,8.478204
BraTS2021_01503_flair_9.png,0.013858,1,0.232771,1128868.839549,36.678055,4.049109,7.269392
BraTS2021_01504_flair_10.png,0.01349,1,0.235415,1003792.517799,39.356093,3.919474,8.03295
BraTS2021_01504_flair_15.png,0.015223,1,0.241834,1087660.133486,41.874809,3.875191,7.912317
BraTS2021_01504_flair_20.png,0.01456,1,0.243582,1041592.644324,44.014713,3.829027,8.517721
BraTS2021_01504_flair_25.png,0.019852,1,0.246068,1150226.964624,46.523247,3.917844,7.618858
BraTS2021_01504_flair_30.png,0.023059,1,0.245954,1303796.095431,49.223985,4.097035,6.857391
BraTS2021_01504_flair_35.png,0.025938,1,0.243398,1311762.199453,50.870163,4.222289,7.105248
BraTS2021_01504_flair_40.png,0.021044,1,0.243599,1323759.127991,43.199894,4.042679,7.447895
BraTS2021_01504_flair_45.png,0.014683,1,0.238874,1306294.535468,36.71706,3.966869,7.719411
BraTS2021_01504_flair_50.png,0.012269,1,0.228765,1226078.947615,36.228074,4.105169,7.513606
BraTS2021_01504_flair_55.png,0.011155,1,0.220378,1279556.539742,35.435624,4.286534,7.228913
BraTS2021_01504_flair_60.png,0.010883,1,0.211429,1349456.352972,33.782795,4.464548,6.774723
BraTS2021_01504_flair_65.png,0.012333,1,0.19906,1365263.696292,31.129348,4.668486,6.67059
BraTS2021_01505_flair_20.png,0.018091,1,0.281918,2022081.303969,51.788749,3.854873,8.993362
BraTS2021_01505_flair_25.png,0.016869,1,0.284471,2111275.338498,51.405956,3.826085,8.596772
BraTS2021_01505_flair_30.png,0.017317,1,0.291962,2425646.199472,48.837231,3.766163,9.363131
BraTS2021_01505_flair_35.png,0.014694,1,0.293242,2636006.412311,45.456282,3.722237,8.843421
BraTS2021_01505_flair_40.png,0.015984,1,0.290963,2678790.188444,43.624731,3.736165,8.746833
BraTS2021_01505_flair_45.png,0.015087,1,0.285802,2687682.650498,43.033785,3.83554,8.409797
BraTS2021_01505_flair_50.png,0.020109,1,0.274872,2640692.04639,41.109842,3.957298,7.675241
BraTS2021_01505_flair_55.png,0.018907,1,0.263324,2723218.463435,39.161767,4.133603,7.264341
BraTS2021_01505_flair_60.png,0.016442,1,0.251117,2702600.379172,36.943094,4.299205,7.416688
BraTS2021_01505_flair_65.png,0.014109,1,0.235373,2820207.070778,34.587184,4.520694,6.334422
BraTS2021_01506_flair_14.png,0.005282,1,0.147443,165790.252513,13.504344,3.874761,7.182365
BraTS2021_01506_flair_19.png,0.005151,1,0.152804,175836.872246,14.245023,3.759014,7.874847
BraTS2021_01506_flair_24.png,0.007091,1,0.156988,190314.406406,14.329518,3.691862,8.385302
BraTS2021_01506_flair_29.png,0.005713,1,0.159944,205630.800127,14.406857,3.658618,8.558797
BraTS2021_01506_flair_34.png,0.00594,1,0.162032,226558.852096,14.448593,3.680583,8.436204
BraTS2021_01506_flair_39.png,0.006065,1,0.161946,242594.6901,14.280229,3.728328,8.319119
BraTS2021_01506_flair_4.png,0.006448,1,0.135806,140015.424433,13.168847,4.118178,7.203194
BraTS2021_01506_flair_44.png,0.005642,1,0.160647,252870.011067,13.668017,3.7736,8.09892
BraTS2021_01506_flair_49.png,0.005137,1,0.156078,250127.305527,12.4835,3.865192,7.867149
BraTS2021_01506_flair_54.png,0.004341,1,0.150936,247613.010557,11.994535,3.979214,8.080329
BraTS2021_01506_flair_59.png,0.005042,1,0.14313,239456.276516,11.572732,4.159722,7.432958
BraTS2021_01506_flair_64.png,0.004118,1,0.135289,248422.51296,11.09696,4.390647,7.125138
BraTS2021_01506_flair_69.png,0.005751,1,0.124984,239947.983077,10.356837,4.693807,6.39046
BraTS2021_01506_flair_9.png,0.005342,1,0.142268,151990.432678,12.012445,3.881865,7.305789
BraTS2021_01507_flair_0.png,0.009538,1,0.154471,269933.591307,19.342057,4.461461,7.1197
BraTS2021_01507_flair_10.png,0.00975,1,0.168241,270585.495561,20.954781,3.986269,7.606522
BraTS2021_01507_flair_15.png,0.012267,1,0.171639,258968.350213,22.622231,3.892596,7.725857
BraTS2021_01507_flair_20.png,0.009833,1,0.17366,257909.705536,22.577904,3.806117,8.460878
BraTS2021_01507_flair_25.png,0.009764,1,0.173622,259452.256648,22.400879,3.825665,8.226555
BraTS2021_01507_flair_30.png,0.010099,1,0.174783,277496.852888,21.30112,3.828732,8.21926
BraTS2021_01507_flair_35.png,0.009663,1,0.173311,281705.570756,20.668319,3.903584,8.296443
BraTS2021_01507_flair_40.png,0.005592,1,0.171672,272397.069918,17.699416,3.799116,9.46871
BraTS2021_01507_flair_45.png,0.005664,1,0.166566,264816.892341,16.270416,3.865094,9.822044
BraTS2021_01507_flair_5.png,0.010288,1,0.162544,264137.104476,20.551798,4.162502,7.158798
BraTS2021_01508_flair_29.png,0.007618,1,0.224495,794087.046334,33.387133,3.821074,9.472184
BraTS2021_01508_flair_34.png,0.008626,1,0.222088,781249.874116,32.988036,3.863606,9.470235
BraTS2021_01508_flair_39.png,0.007179,1,0.221569,783352.649633,29.382953,3.790854,10.264915
BraTS2021_01508_flair_44.png,0.006537,1,0.217684,827833.474309,26.945097,3.863852,9.84974
BraTS2021_01508_flair_49.png,0.007528,1,0.213422,880832.476429,26.064203,3.972725,9.19605
BraTS2021_01508_flair_54.png,0.007445,1,0.204103,870850.455881,24.606544,4.133216,8.28639
BraTS2021_01508_flair_59.png,0.008535,1,0.187935,732410.382327,22.065898,4.294504,8.134704
BraTS2021_01508_flair_64.png,0.006845,1,0.171193,671693.655888,19.956123,4.579981,7.770597
BraTS2021_01508_flair_69.png,0.008428,1,0.15062,576251.073429,16.96322,4.908786,6.70242
BraTS2021_01509_flair_0.png,0.00757,1,0.179033,535351.407619,23.675001,4.510334,8.354496
BraTS2021_01509_flair_10.png,0.010425,1,0.181591,493939.650541,25.202285,4.316662,7.446241
BraTS2021_01509_flair_15.png,0.010132,1,0.182715,461571.977082,25.649239,4.224874,7.377543
BraTS2021_01509_flair_20.png,0.010927,1,0.18327,440150.357746,26.635542,4.204384,7.691956
BraTS2021_01509_flair_5.png,0.009008,1,0.180988,532608.108972,24.182388,4.386482,7.096608
BraTS2021_01510_flair_25.png,0.00552,1,0.19546,394711.50601,25.056306,3.73524,10.804276
BraTS2021_01510_flair_30.png,0.007483,1,0.203383,476843.254345,27.46046,3.728101,10.485012
BraTS2021_01510_flair_35.png,0.007679,1,0.208271,568944.072002,26.695316,3.72183,9.645481
BraTS2021_01510_flair_40.png,0.009069,1,0.206261,580276.244746,26.220892,3.797807,9.468365
BraTS2021_01510_flair_45.png,0.006336,1,0.201243,564402.685545,24.526726,3.879228,10.07779
BraTS2021_01510_flair_50.png,0.007608,1,0.194212,548982.041101,23.326271,4.021564,9.525383
BraTS2021_01510_flair_55.png,0.00802,1,0.184085,528778.601931,22.274108,4.223237,8.745148
BraTS2021_01510_flair_60.png,0.006246,1,0.175048,510972.202084,20.880318,4.403562,9.114248
BraTS2021_01510_flair_65.png,0.007102,1,0.159733,474545.082894,17.847147,4.639228,8.653293
BraTS2021_01511_flair_14.png,0.010809,1,0.217237,697714.612177,32.938675,3.948462,8.871252
BraTS2021_01511_flair_19.png,0.011461,1,0.226232,757960.864376,35.416518,3.826109,9.08593
BraTS2021_01511_flair_24.png,0.011743,1,0.229889,797280.852056,36.297276,3.815943,9.526517
BraTS2021_01511_flair_29.png,0.014089,1,0.234752,899856.293931,40.27565,3.901999,9.139191
BraTS2021_01511_flair_34.png,0.014012,1,0.240624,1035275.064597,39.406409,3.803366,8.917997
BraTS2021_01511_flair_39.png,0.011742,1,0.244864,1186958.399108,34.152064,3.685982,8.842096
BraTS2021_01511_flair_44.png,0.011911,1,0.244108,1223725.766279,32.604674,3.719857,9.356662
BraTS2021_01511_flair_49.png,0.01224,1,0.23875,1260229.067128,31.490861,3.835434,8.928931
BraTS2021_01511_flair_54.png,0.011953,1,0.231862,1310367.26747,29.823753,3.974123,8.316502
BraTS2021_01511_flair_59.png,0.011296,1,0.220056,1272404.106998,27.37106,4.129372,8.423947
BraTS2021_01511_flair_64.png,0.010565,1,0.208632,1248739.535366,26.460536,4.336586,7.517215
BraTS2021_01511_flair_69.png,0.015698,1,0.190639,1179405.388064,23.567456,4.65191,7.237667
BraTS2021_01512_flair_0.png,0.012882,1,0.229928,1510737.788142,40.104303,4.484308,7.466829
BraTS2021_01512_flair_10.png,0.015717,1,0.241478,1434128.609584,46.594109,4.245721,7.019104
BraTS2021_01512_flair_15.png,0.019948,1,0.247477,1419330.087531,46.66685,4.080072,7.0766
BraTS2021_01512_flair_20.png,0.019045,1,0.250615,1399267.351359,45.513843,3.961482,7.36512
BraTS2021_01512_flair_25.png,0.017204,1,0.251885,1382587.836224,47.256439,3.927191,7.538242
BraTS2021_01512_flair_30.png,0.01928,1,0.250895,1421554.893242,47.156697,3.980557,6.965495
BraTS2021_01512_flair_35.png,0.015059,1,0.253458,1513450.167423,43.876426,3.980459,7.49981
BraTS2021_01512_flair_40.png,0.012412,1,0.251481,1579212.952246,40.981078,4.005227,8.026767
BraTS2021_01512_flair_45.png,0.011332,1,0.245743,1547505.252311,35.264593,3.950856,8.354443
BraTS2021_01512_flair_5.png,0.018521,1,0.233259,1441716.87372,46.108025,4.501707,6.83322
BraTS2021_01512_flair_50.png,0.011279,1,0.233439,1345937.645908,31.153364,4.019192,9.009237
BraTS2021_01512_flair_55.png,0.008561,1,0.217363,1169289.670058,28.298379,4.183469,8.621575
BraTS2021_01513_flair_12.png,0.012008,1,0.234271,1096725.853484,34.991449,4.013162,9.023029
BraTS2021_01513_flair_17.png,0.016606,1,0.24548,1234727.279487,39.399745,3.946996,8.74712
BraTS2021_01513_flair_22.png,0.017905,1,0.255195,1409805.947895,40.664471,3.863788,8.860139
BraTS2021_01513_flair_27.png,0.01475,1,0.260615,1522728.123222,43.18347,3.862734,8.813799
BraTS2021_01513_flair_32.png,0.019962,1,0.263598,1624049.068638,46.019665,3.920031,8.624286
BraTS2021_01513_flair_37.png,0.020721,1,0.261888,1653425.779436,48.456194,4.001468,8.257557
BraTS2021_01513_flair_42.png,0.016594,1,0.260224,1617012.19026,44.448591,3.942798,9.099224
BraTS2021_01513_flair_47.png,0.012334,1,0.253409,1552190.654511,40.465019,3.967606,9.687745
BraTS2021_01513_flair_52.png,0.01098,1,0.242189,1491398.307153,35.615615,4.058767,9.745196
BraTS2021_01513_flair_57.png,0.010135,1,0.229495,1443219.413487,32.459605,4.223972,9.515761
BraTS2021_01513_flair_62.png,0.009841,1,0.216321,1408254.035824,30.102842,4.417583,9.270909
BraTS2021_01513_flair_67.png,0.011059,1,0.194367,1297283.785231,25.690618,4.73275,8.565701
BraTS2021_01514_flair_0.png,0.010658,1,0.180558,483082.259121,21.861025,4.32057,8.167156
BraTS2021_01514_flair_10.png,0.012504,1,0.201392,599697.858588,25.797861,3.967797,7.411857
BraTS2021_01514_flair_15.png,0.010277,1,0.200706,529056.582595,25.557676,3.860626,8.145176
BraTS2021_01514_flair_20.png,0.010922,1,0.200824,481862.932732,28.077168,3.845979,8.917996
BraTS2021_01514_flair_25.png,0.008077,1,0.20173,486788.862987,26.796529,3.789535,9.091867
BraTS2021_01514_flair_30.png,0.007604,1,0.197861,455539.387312,26.396031,3.838633,8.786756
BraTS2021_01514_flair_35.png,0.007549,1,0.197683,449144.045995,25.714092,3.841178,9.952363
BraTS2021_01514_flair_40.png,0.00762,1,0.193174,411246.867156,24.363724,3.868662,10.516711
BraTS2021_01514_flair_5.png,0.009449,1,0.188396,556223.595735,23.197346,4.199541,7.332952
BraTS2021_01515_flair_0.png,0.010815,1,0.112819,111021.988777,14.82661,4.81427,4.27852
BraTS2021_01515_flair_10.png,0.012633,1,0.126118,143073.713124,16.492042,4.35785,4.230356
BraTS2021_01515_flair_15.png,0.016222,1,0.129357,153432.141387,16.691921,4.196527,4.225939
BraTS2021_01515_flair_20.png,0.013376,1,0.129848,153988.310968,15.986737,4.104569,4.313103
BraTS2021_01515_flair_25.png,0.013575,1,0.12938,153868.378168,14.08546,4.037138,4.408127
BraTS2021_01515_flair_30.png,0.010498,1,0.128171,150677.655291,13.924729,4.055746,4.537103
BraTS2021_01515_flair_35.png,0.009087,1,0.125896,120800.789199,13.033229,3.992976,4.961141
BraTS2021_01515_flair_40.png,0.01075,1,0.127019,145038.127265,13.086554,4.034148,4.690209
BraTS2021_01515_flair_45.png,0.010174,1,0.123771,125071.011618,13.0983,4.114901,5.138923
BraTS2021_01515_flair_5.png,0.012556,1,0.119954,123587.129822,15.609026,4.552559,4.274461
BraTS2021_01515_flair_50.png,0.00436,1,0.112335,57338.670977,10.978089,4.171635,7.299315
BraTS2021_01516_flair_44.png,0.004718,1,0.153649,214321.397004,12.797582,3.786461,9.121593
BraTS2021_01516_flair_49.png,0.007597,1,0.152003,305387.741084,13.592783,4.004336,6.386435
BraTS2021_01516_flair_54.png,0.008017,1,0.147491,360801.685086,14.092015,4.239085,5.686309
BraTS2021_01516_flair_59.png,0.007952,1,0.13779,344203.359435,12.833987,4.529499,5.496426
BraTS2021_01516_flair_64.png,0.00857,1,0.123817,290219.604548,11.698261,4.9242,5.170232
BraTS2021_01516_flair_69.png,0.007548,1,0.107262,226216.708257,10.932483,5.451286,5.290013
BraTS2021_01517_flair_0.png,0.014857,1,0.226677,1095648.90114,30.060776,4.017794,8.944131
BraTS2021_01517_flair_10.png,0.015583,1,0.242572,1352519.776526,33.184695,3.911565,8.126882
BraTS2021_01517_flair_15.png,0.019345,1,0.248833,1502451.200946,35.358698,3.868037,7.38738
BraTS2021_01517_flair_20.png,0.018912,1,0.253886,1633913.825289,35.764958,3.77926,7.070747
BraTS2021_01517_flair_25.png,0.020952,1,0.261514,1942135.82137,37.187457,3.747877,6.461211
BraTS2021_01517_flair_30.png,0.027562,1,0.264939,2112227.088286,39.047146,3.789412,6.162442
BraTS2021_01517_flair_35.png,0.025149,1,0.264585,2063273.617849,37.485711,3.760702,6.34544
BraTS2021_01517_flair_40.png,0.021075,1,0.263213,2043591.39638,33.362108,3.701146,6.549893
BraTS2021_01517_flair_45.png,0.015516,1,0.259878,2074943.248441,30.571187,3.716839,6.573834
BraTS2021_01517_flair_5.png,0.015375,1,0.239344,1346871.355684,31.134171,3.924824,8.286183
BraTS2021_01517_flair_50.png,0.01328,1,0.252363,2018205.97785,29.775907,3.828906,6.645452
BraTS2021_01517_flair_55.png,0.012349,1,0.238336,1834553.414478,29.572316,4.030884,6.608168
BraTS2021_01517_flair_60.png,0.010408,1,0.216238,1410739.518045,25.321257,4.183566,7.084891
BraTS2021_01517_flair_65.png,0.010392,1,0.190708,1089222.091276,21.130465,4.441784,7.389651
BraTS2021_01518_flair_17.png,0.014755,1,0.222698,804375.450068,30.718285,3.7351,7.714474
BraTS2021_01518_flair_22.png,0.019684,1,0.234345,1115221.835875,32.810865,3.646013,6.561277
BraTS2021_01518_flair_27.png,0.030152,1,0.252014,2106456.789788,34.000901,3.622782,5.040512
BraTS2021_01518_flair_32.png,0.044302,1,0.26739,3281604.165289,35.121599,3.621037,4.359906
BraTS2021_01518_flair_37.png,0.042259,1,0.27308,3585319.961362,35.162236,3.619877,4.286866
BraTS2021_01518_flair_42.png,0.040434,1,0.272149,3443814.067065,34.366599,3.637364,4.408495
BraTS2021_01518_flair_47.png,0.034292,1,0.269238,3348254.491605,32.419592,3.69956,4.531038
BraTS2021_01518_flair_52.png,0.026936,1,0.26295,3215239.638522,29.904432,3.777915,4.612116
BraTS2021_01518_flair_57.png,0.025643,1,0.254944,3212395.392019,27.517417,3.88324,4.60647
BraTS2021_01518_flair_62.png,0.024045,1,0.243858,3222944.469713,23.652312,3.998013,4.51268
BraTS2021_01518_flair_67.png,0.02008,1,0.227037,2951419.248344,21.573785,4.213259,4.506438
BraTS2021_01519_flair_15.png,0.009576,1,0.173435,391187.403498,20.655497,4.18726,8.129329
BraTS2021_01519_flair_20.png,0.007515,1,0.179646,433889.747616,20.188415,4.048111,8.214675
BraTS2021_01519_flair_25.png,0.011267,1,0.181047,461029.320579,19.983224,4.043682,7.448876
BraTS2021_01519_flair_30.png,0.009778,1,0.180704,411640.659866,20.200627,3.980347,8.381271
BraTS2021_01519_flair_35.png,0.00834,1,0.182215,386748.452355,20.742792,3.967125,9.280468
BraTS2021_01519_flair_40.png,0.00778,1,0.181469,387568.818874,20.582263,4.032784,9.175031
BraTS2021_01519_flair_45.png,0.005467,1,0.180079,375040.320217,18.215326,3.904499,9.731616
BraTS2021_01519_flair_50.png,0.005541,1,0.175864,382470.427867,16.360715,3.893137,8.891176
BraTS2021_01520_flair_38.png,0.004493,1,0.155282,182795.500288,15.62255,3.821081,8.854762
BraTS2021_01520_flair_43.png,0.006424,1,0.161581,276110.703139,16.053507,3.854568,7.325813
BraTS2021_01520_flair_48.png,0.006944,1,0.163409,311475.328031,16.451542,3.919211,6.947107
BraTS2021_01520_flair_53.png,0.006219,1,0.160919,310648.258889,15.882949,3.979818,7.050323
BraTS2021_01520_flair_58.png,0.008126,1,0.157449,335268.993757,14.627097,4.062874,6.811497
BraTS2021_01520_flair_63.png,0.005242,1,0.147245,284707.968246,12.888735,4.215956,7.248785
BraTS2021_01520_flair_68.png,0.005436,1,0.136282,264835.234938,11.055706,4.428047,7.177812
BraTS2021_01521_flair_1.png,0.005605,1,0.134299,135586.634339,12.988629,4.284324,7.63361
BraTS2021_01521_flair_11.png,0.009518,1,0.156039,277737.848574,18.336486,4.105934,5.594094
BraTS2021_01521_flair_16.png,0.011376,1,0.162993,365683.491382,16.877258,3.909882,5.205548
BraTS2021_01521_flair_21.png,0.012014,1,0.171098,453527.17707,16.112024,3.784559,5.061321
BraTS2021_01521_flair_26.png,0.015504,1,0.179984,571237.396805,16.275503,3.704494,4.924047
BraTS2021_01521_flair_31.png,0.016259,1,0.185487,638849.650869,19.333484,3.792298,4.978454
BraTS2021_01521_flair_36.png,0.013326,1,0.194485,801338.236709,17.127099,3.623181,4.792227
BraTS2021_01521_flair_41.png,0.011018,1,0.198735,924424.959407,15.267924,3.525607,4.692677
BraTS2021_01521_flair_46.png,0.01105,1,0.185713,743787.410218,13.853838,3.593323,4.870626
BraTS2021_01521_flair_51.png,0.009109,1,0.171168,597956.970821,12.706599,3.745015,4.95076
BraTS2021_01521_flair_56.png,0.006939,1,0.153307,400356.028856,10.698625,3.947632,5.663076
BraTS2021_01521_flair_6.png,0.008535,1,0.142678,169029.00542,17.896822,4.29211,6.226807
BraTS2021_01521_flair_61.png,0.00575,1,0.136059,278047.192244,9.629621,4.234718,6.552646
BraTS2021_01521_flair_66.png,0.004253,1,0.115869,174306.438726,8.116036,4.598882,7.498908
