bb_idx,MT_DeepImmuno,WT_DeepImmuno
1003,0.8075888,0.8311082
1004,0.9137987,0.8758038
1005,0.73176014,0.68519557
1006,0.98734236,0.9884265
1007,0.88770473,0.8796407
1008,0.2449682,0.16000819
1009,0.4041342,0.23757252
1010,0.8005756,0.7962882
1011,0.545042,0.2361863
1012,0.96403855,0.9389779
1013,0.7495178,0.62222874
1014,0.2540586,0.17828968
1015,0.26939946,0.14947319
1016,0.68497634,0.693832
1017,0.5050511,0.4095844
1018,0.85432494,0.8331826
1019,0.5278251,0.48930645
1020,0.31442362,0.35208458
1021,0.34559387,0.343547
1022,0.8408147,0.8927177
1023,0.8512126,0.8457159
1024,0.90479136,0.9073373
1025,0.7869334,0.8235976
1026,0.36905524,0.39124668
1027,0.942666,0.91442126
1028,0.87203676,0.8672117
1029,0.8199167,0.7894208
1030,0.9860074,0.98304605
1031,0.88767546,0.84701025
1032,0.2965256,0.32667595
1033,0.9669316,0.8310633
1034,0.9586849,0.8865911
1035,0.79154783,0.6943204
1036,0.9973666,0.9899336
1037,0.97024584,0.9097866
1038,0.34480774,0.25813434
1039,0.89693606,0.87394285
1040,0.90177613,0.87892103
1041,0.7863208,0.87866235
1042,0.9918343,0.9816066
1043,0.93205214,0.9624225
1044,0.25805694,0.33616662
1045,0.8768687,0.87068784
1046,0.9300337,0.8521652
1047,0.7048588,0.7801836
1048,0.9282931,0.92233765
1049,0.7076622,0.66592515
1050,0.40287068,0.40474117
1051,0.6321701,0.89670646
1052,0.6704018,0.8105887
1053,0.5081912,0.88189614
1054,0.9398682,0.97618353
1055,0.6393181,0.9422293
1056,0.45908257,0.40474686
1057,0.9829052,0.96913135
1058,0.9502785,0.9176879
1059,0.89315563,0.89433455
1060,0.99655116,0.99477404
1061,0.9890199,0.9609617
1062,0.27502152,0.24931195
1063,0.8730141,0.62009263
1064,0.7616158,0.6753466
1065,0.55633396,0.4519904
1066,0.99251914,0.9892665
1067,0.92114013,0.7793957
1068,0.31729448,0.2414994
1069,0.78412765,0.4989205
1070,0.8737959,0.7576821
1071,0.7373049,0.33170497
1072,0.9876803,0.96180105
1073,0.9392489,0.7796048
1074,0.43123147,0.4141207
1075,0.8242402,0.803532
1076,0.84475857,0.7202136
1077,0.8311964,0.6240859
1078,0.9650972,0.9265586
1079,0.89947605,0.6586479
1080,0.320616,0.2916547
1081,0.829037,0.82215583
1082,0.797095,0.7922546
1083,0.821803,0.83361804
1084,0.97101426,0.96971697
1085,0.80311227,0.8315743
1086,0.43984544,0.43061978
1087,0.86643016,0.8411542
1088,0.8609165,0.871696
1089,0.84809554,0.84197485
1090,0.9636458,0.9680765
1091,0.9483235,0.9589262
1092,0.4566183,0.46258837
1093,0.855741,0.8562023
1094,0.69361186,0.70154345
1095,0.6530879,0.6009238
1096,0.980538,0.98212767
1097,0.8471948,0.8020238
1098,0.33372062,0.4994041
1099,0.8358649,0.90784794
1100,0.69485915,0.7540269
1101,0.7250959,0.7686709
1102,0.9611917,0.9860767
1103,0.80910313,0.86222565
1104,0.48937082,0.42004883
1105,0.8568028,0.861006
1106,0.8347975,0.81352377
1107,0.57867014,0.5514523
1108,0.9882237,0.98808277
1109,0.82957774,0.809252
1110,0.4648408,0.4033442
1111,0.96955794,0.963342
1112,0.93126535,0.927908
1113,0.77354,0.72085565
1114,0.9970054,0.99552286
1115,0.9194385,0.90810657
1116,0.38622853,0.34113842
1117,0.9546691,0.94498074
1118,0.85478806,0.86702615
1119,0.8017448,0.7628751
1120,0.9861966,0.9820573
1121,0.886175,0.88874584
1122,0.39082724,0.35838374
1123,0.8879547,0.9496488
1124,0.7359226,0.80386037
1125,0.6074065,0.7084483
1126,0.9781183,0.9854202
1127,0.7683408,0.8589658
1128,0.4167729,0.3378073
1129,0.8953073,0.8761045
1130,0.5960961,0.60299677
1131,0.7431054,0.6540911
1132,0.9831002,0.97841954
1133,0.7984029,0.73867923
1134,0.43226808,0.50629175
1135,0.93684256,0.9439888
1136,0.8966429,0.8958637
1137,0.80353445,0.8533148
1138,0.98983896,0.9874182
1139,0.9490825,0.9549639
1140,0.46504202,0.40117338
1141,0.92400146,0.96442366
1142,0.8862952,0.9022168
1143,0.6739556,0.77085245
1144,0.98940814,0.9908333
1145,0.88365996,0.93034893
1146,0.30765814,0.38817257
1147,0.9086974,0.9658422
1148,0.8232708,0.85767436
1149,0.62429607,0.7554945
1150,0.9892503,0.9945562
1151,0.9020208,0.94695765
1152,0.4087375,0.38511273
1153,0.9254644,0.9136139
1154,0.8626068,0.84931314
1155,0.7026575,0.66289127
1156,0.9783585,0.98402715
1157,0.9300482,0.9134259
1158,0.25101298,0.28408915
1159,0.8176615,0.79014117
1160,0.771232,0.82977164
1161,0.5827469,0.6117312
1162,0.9165804,0.94881845
1163,0.7176001,0.75724304
1164,0.28157336,0.27805007
1165,0.9738554,0.92162824
1166,0.88744485,0.8486726
1167,0.8293246,0.81380844
1168,0.9944681,0.98546386
1169,0.94162285,0.88604385
1170,0.4466254,0.37037125
1171,0.94886136,0.923978
1172,0.9565294,0.8960718
1173,0.88436127,0.857978
1174,0.99630123,0.9877032
1175,0.9770988,0.9637622
1176,0.50289047,0.3640921
1177,0.9323566,0.8700439
1178,0.8574073,0.8437596
1179,0.81745994,0.7711905
1180,0.98220867,0.9805123
1181,0.8820196,0.86329186
1182,0.32220906,0.31192344
1183,0.9619477,0.95545805
1184,0.9492383,0.9457739
1185,0.9356601,0.9207614
1186,0.98694086,0.9859692
1187,0.9333668,0.92213035
1188,0.2408498,0.28738606
1189,0.8400316,0.8843993
1190,0.66084987,0.73852175
1191,0.6368871,0.74567425
1192,0.9636623,0.978938
1193,0.5842581,0.7230908
1194,0.34974426,0.42871085
1195,0.9458778,0.9543946
1196,0.85231197,0.8625942
1197,0.9134898,0.89083016
1198,0.9953522,0.9962853
1199,0.95428336,0.96327055
1200,0.34819317,0.45516074
1201,0.96391225,0.9598634
1202,0.87768304,0.8584889
1203,0.8462095,0.83779436
1204,0.9971366,0.9968474
1205,0.9744327,0.9705283
1206,0.5197344,0.53072345
1207,0.9423418,0.9407511
1208,0.74948245,0.83604884
1209,0.7044881,0.6881324
1210,0.9935912,0.9916963
1211,0.9212848,0.9417456
1212,0.44184148,0.50757915
1213,0.9732503,0.974383
1214,0.877632,0.9046341
1215,0.759598,0.889895
1216,0.9949235,0.9958873
1217,0.9658934,0.98048127
1218,0.34114856,0.49510005
1219,0.8407626,0.91821444
1220,0.81002176,0.869039
1221,0.5154884,0.76349324
1222,0.9687351,0.98526525
1223,0.8238367,0.93035215
1224,0.37517032,0.38909897
1225,0.7574118,0.7717359
1226,0.74890953,0.72504383
1227,0.54535466,0.62115115
1228,0.9708799,0.9574326
1229,0.85154843,0.79640925
1230,0.32808715,0.31265846
1231,0.6804782,0.69436824
1232,0.8017694,0.77347964
1233,0.68384856,0.71564966
1234,0.9592153,0.948123
1235,0.88030434,0.8758489
1236,0.4300514,0.43723997
1237,0.8039341,0.8258313
1238,0.7123463,0.7568127
1239,0.76633716,0.7860795
1240,0.9613001,0.97228515
1241,0.8904539,0.90828013
1242,0.24301055,0.16755736
1243,0.77539897,0.86798936
1244,0.7192949,0.829462
1245,0.19811845,0.266669
1246,0.7756579,0.9371469
1247,0.6988785,0.8799155
1248,0.28161317,0.23990464
1249,0.62132883,0.72641015
1250,0.58461535,0.60211515
1251,0.28365263,0.3376031
1252,0.80742097,0.8149117
1253,0.81239283,0.7168498
1254,0.22631136,0.20617688
1255,0.59770286,0.66828835
1256,0.37668508,0.5734803
1257,0.28008252,0.35667652
1258,0.63099736,0.89570713
1259,0.6087744,0.8130269
1260,0.4570442,0.3238387
1261,0.7852008,0.89924914
1262,0.74099874,0.79321873
1263,0.48719835,0.43366262
1264,0.8963526,0.8670405
1265,0.8934853,0.8727259
1266,0.236301,0.21550727
1267,0.68523943,0.69276613
1268,0.52418184,0.529866
1269,0.5527995,0.55324095
1270,0.90666187,0.91390103
1271,0.8664129,0.8924881
1272,0.5014743,0.5085412
1273,0.9135361,0.92486084
1274,0.8575984,0.88298106
1275,0.6238815,0.52497196
1276,0.93999577,0.9260706
1277,0.98076683,0.969928
1278,0.3065157,0.32821238
1279,0.73395914,0.7324444
1280,0.75037444,0.7192091
1281,0.27624255,0.25836408
1282,0.70433986,0.7459531
1283,0.82415885,0.8328321
1284,0.15488869,0.16074619
1285,0.69505936,0.69248605
1286,0.54763556,0.6422051
1287,0.11604673,0.13587368
1288,0.7199322,0.7171204
1289,0.48821533,0.49764854
1290,0.35308543,0.37572092
1291,0.8029958,0.76389587
1292,0.9457516,0.9278876
1293,0.31775546,0.34807748
1294,0.84079105,0.8166187
1295,0.88082075,0.8536617
1296,0.43267527,0.4074474
1297,0.90674245,0.88316655
1298,0.9082247,0.85715914
1299,0.5819724,0.41853806
1300,0.9123993,0.8617034
1301,0.8668809,0.7600094
1302,0.63484794,0.5051279
1303,0.9438739,0.9475095
1304,0.95785475,0.9294786
1305,0.49874553,0.49281624
1306,0.82323194,0.8205002
1307,0.720151,0.77243304
1308,0.5717402,0.4577414
1309,0.900345,0.87103283
1310,0.8066685,0.76662064
1311,0.43302286,0.44258076
1312,0.8283247,0.92887855
1313,0.84259164,0.94293904
1314,0.22357023,0.43637627
1315,0.9390806,0.95601434
1316,0.91262794,0.9346636
1317,0.2680382,0.43995684
1318,0.7873622,0.87439084
1319,0.8760283,0.88352764
1320,0.30354953,0.30989772
1321,0.78247726,0.79449296
1322,0.7023505,0.7011106
1323,0.29024595,0.39261478
1324,0.71377647,0.7972259
1325,0.6771529,0.85468817
1326,0.39223704,0.32859793
1327,0.80949074,0.81203556
1328,0.7912729,0.8413458
1329,0.33569872,0.36816978
1330,0.73327565,0.71172565
1331,0.8430568,0.84486556
1332,0.2910053,0.41085494
1333,0.6675104,0.71425956
1334,0.8143371,0.8152962
1335,0.32755297,0.22014108
1336,0.7260404,0.66967696
1337,0.80043626,0.7910409
1338,0.23724917,0.31329483
1339,0.6276679,0.77501607
1340,0.41354585,0.74082744
1341,0.41291088,0.51516247
1342,0.84311795,0.8457606
1343,0.8235861,0.9017596
1344,0.30965817,0.35533667
1345,0.7210407,0.792161
1346,0.72988844,0.80816793
1347,0.41252032,0.37710544
1348,0.73886234,0.7006558
1349,0.85183656,0.7920462
1350,0.24301055,0.16755736
1351,0.77539897,0.86798936
1352,0.7192949,0.829462
1353,0.19811845,0.266669
1354,0.7756579,0.9371469
1355,0.6988785,0.8799155
1356,0.28161317,0.23990464
1357,0.62132883,0.72641015
1358,0.58461535,0.60211515
1359,0.28365263,0.3376031
1360,0.80742097,0.8149117
1361,0.81239283,0.7168498
1362,0.22631136,0.20617688
1363,0.59770286,0.66828835
1364,0.37668508,0.5734803
1365,0.28008252,0.35667652
1366,0.63099736,0.89570713
1367,0.6087744,0.8130269
1368,0.4570442,0.3238387
1369,0.7852008,0.89924914
1370,0.74099874,0.79321873
1371,0.48719835,0.43366262
1372,0.8963526,0.8670405
1373,0.8934853,0.8727259
1374,0.236301,0.21550727
1375,0.68523943,0.69276613
1376,0.52418184,0.529866
1377,0.38016734,0.38275337
1378,0.89510554,0.8512362
1379,0.80250657,0.7878518
1380,0.21033645,0.20956919
1381,0.8611963,0.81383944
1382,0.68745947,0.67361844
1383,0.49952686,0.44036314
1384,0.95748794,0.89835
1385,0.9256346,0.8769971
1386,0.24012342,0.5309844
1387,0.8922411,0.9084175
1388,0.83388746,0.80133486
1389,0.3027177,0.45722505
1390,0.8734205,0.89999115
1391,0.7838609,0.75904125
1392,0.26349577,0.3166402
1393,0.7244142,0.80312335
1394,0.81209767,0.8732782
1395,0.3535632,0.3298359
1396,0.69803184,0.8202274
1397,0.7781192,0.9094102
1398,0.41466087,0.40167168
1399,0.7653184,0.80570006
1400,0.8731576,0.9326311
1401,0.32316902,0.4074779
1402,0.8463762,0.8639663
1403,0.85091966,0.9294831
1404,0.41091847,0.36919716
1405,0.91966635,0.9246799
1406,0.946792,0.9494437
1407,0.38628098,0.44383848
1408,0.8915236,0.87965286
1409,0.9668919,0.9400722
1410,0.20992088,0.26944208
1411,0.7836901,0.8515954
1412,0.7718885,0.757124
1413,0.33938926,0.31954783
1414,0.88461035,0.85054135
1415,0.8130138,0.8760507
1416,0.34312576,0.2757995
1417,0.7486753,0.7436212
1418,0.85757864,0.8153864
1419,0.31045514,0.40754288
1420,0.73219705,0.72845525
1421,0.8205129,0.8824924
1422,0.3592406,0.45225334
1423,0.80792904,0.8380618
1424,0.8914101,0.8789642
1425,0.34083992,0.41048688
1426,0.8683262,0.94618165
1427,0.68945026,0.8899019
1428,0.2831728,0.24087262
1429,0.7595998,0.7320891
1430,0.76609814,0.77344286
1431,0.14088416,0.16339114
1432,0.8931142,0.87836176
1433,0.7412164,0.78986484
1434,0.30663994,0.35484517
1435,0.8137146,0.88202727
1436,0.7151271,0.8226173
1437,0.35777974,0.3103697
1438,0.7664697,0.6323989
1439,0.8352146,0.6567418
1440,0.40702432,0.47257784
1441,0.8499674,0.94687736
1442,0.8898594,0.95696497
1443,0.3897542,0.5400294
1444,0.78612983,0.87301344
1445,0.8214193,0.8970655
1446,0.31850916,0.41735354
1447,0.6292174,0.7971474
1448,0.71055305,0.85243356
1449,0.3482602,0.43667728
1450,0.436323,0.82179177
1451,0.617741,0.8690077
1452,0.19559243,0.23250684
1453,0.6815256,0.6724927
1454,0.46706358,0.6015133
1455,0.24795854,0.30256328
1456,0.89272344,0.89746064
1457,0.7335614,0.7459316
1458,0.3095016,0.15263265
1459,0.9049736,0.77877665
1460,0.91463554,0.75436807
1461,0.28914472,0.3780589
1462,0.86318827,0.83723605
1463,0.8622702,0.866958
1464,0.45886517,0.2926306
1465,0.9304919,0.80759436
1466,0.97329414,0.83555794
1467,0.7956061,0.6883663
1468,0.9684102,0.9478642
1469,0.97962457,0.90044355
1470,0.22243977,0.15199697
1471,0.7771331,0.67901236
1472,0.586758,0.2732861
1473,0.2882974,0.30415523
1474,0.86180794,0.718123
1475,0.86891043,0.8547492
1476,0.3279555,0.43908525
1477,0.7697586,0.8615419
1478,0.8994516,0.84409404
1479,0.5442375,0.53436667
1480,0.8222953,0.80021083
1481,0.9383787,0.87618846
1482,0.4875144,0.40582812
1483,0.8002173,0.6493035
1484,0.9516546,0.9114422
1485,0.43267527,0.4074474
1486,0.90674245,0.88316655
1487,0.9082247,0.85715914
1488,0.5819724,0.41853806
1489,0.9123993,0.8617034
1490,0.8668809,0.7600094
1491,0.63484794,0.5051279
1492,0.9438739,0.9475095
1493,0.95785475,0.9294786
1494,0.49874553,0.49281624
1495,0.82323194,0.8205002
1496,0.720151,0.77243304
1497,0.5717402,0.4577414
1498,0.900345,0.87103283
1499,0.8066685,0.76662064
1500,0.43302286,0.44258076
1501,0.8283247,0.92887855
1502,0.84259164,0.94293904
1503,0.22357023,0.43637627
1504,0.9390806,0.95601434
1505,0.91262794,0.9346636
1506,0.2680382,0.43995684
1507,0.7873622,0.87439084
1508,0.8760283,0.88352764
1509,0.30354953,0.30989772
1510,0.78247726,0.79449296
1511,0.7023505,0.7011106
1512,0.35785976,0.34226635
1513,0.7855742,0.7685859
1514,0.8048562,0.7776154
1515,0.4441195,0.5030566
1516,0.86481386,0.8739301
1517,0.9352869,0.9390556
1518,0.5759137,0.49219495
1519,0.76531494,0.8166058
1520,0.7795121,0.8782058
1521,0.4554028,0.5377309
1522,0.8913999,0.93065107
1523,0.90235823,0.9337186
1524,0.23812613,0.27408
1525,0.9194405,0.95713294
1526,0.8434096,0.9196229
1527,0.23949704,0.30823648
1528,0.89199364,0.9397406
1529,0.8505411,0.93566215
1530,0.35277268,0.45941752
1531,0.76382875,0.9059123
1532,0.68493503,0.925244
1533,0.4471131,0.4202233
1534,0.5971636,0.60001737
1535,0.671746,0.792361
1536,0.39636475,0.40495777
1537,0.81307614,0.728599
1538,0.79243886,0.72287995
1539,0.40259102,0.4308066
1540,0.92700666,0.9277431
1541,0.85567737,0.90010273
1542,0.31496412,0.31047082
1543,0.82088196,0.79824245
1544,0.8767217,0.92301524
1545,0.276044,0.3095703
1546,0.8590778,0.82043993
1547,0.84523517,0.85218227
1548,0.19317722,0.16363114
1549,0.72896445,0.6962461
1550,0.76948005,0.6481628
1551,0.40279615,0.38701865
1552,0.90109813,0.87724596
1553,0.8443643,0.82430446
1554,0.20760739,0.23617786
1555,0.63771164,0.6903696
1556,0.64559084,0.716543
1557,0.33548146,0.35521415
1558,0.831825,0.8294106
1559,0.84980357,0.8981876
1560,0.13417801,0.11409497
1561,0.8230079,0.7250729
1562,0.5150257,0.45640913
1563,0.32246614,0.306852
1564,0.7921437,0.7937449
1565,0.4739987,0.4974795
1566,0.35785976,0.34226635
1567,0.7855742,0.7685859
1568,0.8048562,0.7776154
1569,0.4441195,0.5030566
1570,0.86481386,0.8739301
1571,0.9352869,0.9390556
1572,0.5759137,0.49219495
1573,0.76531494,0.8166058
1574,0.7795121,0.8782058
1575,0.4554028,0.5377309
1576,0.8913999,0.93065107
1577,0.90235823,0.9337186
1578,0.23812613,0.27408
1579,0.9194405,0.95713294
1580,0.8434096,0.9196229
1581,0.23949704,0.30823648
1582,0.89199364,0.9397406
1583,0.8505411,0.93566215
1584,0.35277268,0.45941752
1585,0.76382875,0.9059123
1586,0.68493503,0.925244
1587,0.4471131,0.4202233
1588,0.5971636,0.60001737
1589,0.671746,0.792361
1590,0.39636475,0.40495777
1591,0.81307614,0.728599
1592,0.79243886,0.72287995
1593,0.31812435,0.32880956
1594,0.7161692,0.70840526
1595,0.80771744,0.78752697
1596,0.2530365,0.26376727
1597,0.75960684,0.7400837
1598,0.7991544,0.70042026
1599,0.5026083,0.38702548
1600,0.96332884,0.9414543
1601,0.9470109,0.92467976
1602,0.22508296,0.23700303
1603,0.83396006,0.85121584
1604,0.66384375,0.6720005
1605,0.19154847,0.16595748
1606,0.7057227,0.60850996
1607,0.64222455,0.5822838
1608,0.44339645,0.42420384
1609,0.96856475,0.9631614
1610,0.97287333,0.9697447
1611,0.20803359,0.2199876
1612,0.8054383,0.77303445
1613,0.8535702,0.825076
1614,0.33097813,0.26490808
1615,0.9334453,0.924976
1616,0.86398435,0.8965136
1617,0.33122087,0.31773603
1618,0.7550008,0.7126126
1619,0.77023965,0.76547754
1620,0.29079235,0.23347598
1621,0.8325807,0.8130877
1622,0.7089363,0.78522253
1623,0.31478822,0.23311171
1624,0.8042483,0.75291854
1625,0.87249625,0.6951244
1626,0.38308284,0.24773377
1627,0.6105808,0.6334056
1628,0.6477163,0.7071733
1629,0.34919453,0.19206491
1630,0.65071166,0.62804383
1631,0.7741003,0.71971583
1632,0.26636997,0.25335097
1633,0.8365581,0.7740598
1634,0.7719581,0.7306303
1635,0.30878335,0.17986643
1636,0.8336483,0.6391812
1637,0.82943594,0.7339722
1638,0.44209683,0.47766513
1639,0.9259859,0.9092525
1640,0.9616979,0.9099277
1641,0.34180957,0.41893214
1642,0.77307975,0.7101659
1643,0.95447135,0.8714234
1644,0.29136825,0.38131613
1645,0.7874852,0.8597739
1646,0.8059231,0.8582096
1647,0.23640558,0.36449587
1648,0.6966349,0.76433504
1649,0.7008955,0.80532867
1650,0.19652411,0.2786702
1651,0.75172955,0.77120924
1652,0.7359433,0.84450024
1653,0.28761536,0.29924768
1654,0.8401011,0.8634906
1655,0.8730905,0.89111567
1656,0.43389356,0.5149648
1657,0.9209478,0.9215811
1658,0.9526526,0.9466276
1659,0.41291052,0.42386138
1660,0.843891,0.8691884
1661,0.9284578,0.8897959
1662,0.289497,0.4539881
1663,0.7851651,0.81217957
1664,0.9050155,0.9135222
1665,0.38955042,0.4001998
1666,0.8291943,0.8329208
1667,0.8438057,0.9015973
1668,0.3715881,0.36283255
1669,0.5557187,0.6906041
1670,0.593465,0.6628125
1671,0.23542544,0.31784135
1672,0.82582545,0.8907726
1673,0.82329607,0.87844527
1674,0.44481513,0.47920766
1675,0.8591083,0.87842506
1676,0.76011956,0.8252249
1677,0.6646533,0.73536783
1678,0.93345517,0.90572274
1679,0.7618073,0.89279354
1680,0.84323823,0.86606395
1681,0.8455162,0.8452171
1682,0.7396038,0.7259021
1683,0.96224266,0.9420129
1684,0.65725815,0.719542
1685,0.849376,0.8740585
1686,0.73649275,0.7769549
1687,0.68568856,0.63847417
1688,0.9388529,0.92816365
1689,0.8519088,0.810801
1690,0.8760183,0.8424736
1691,0.81791925,0.79939777
1692,0.6121421,0.5725835
1693,0.9423739,0.94052064
1694,0.7379249,0.865643
1695,0.64204544,0.71663636
1696,0.74658954,0.80494165
1697,0.49173236,0.53602594
1698,0.88752204,0.942395
1699,0.843545,0.6196399
1700,0.8519479,0.7662463
1701,0.7769081,0.6310549
1702,0.74607074,0.57538515
1703,0.9447509,0.8909452
1704,0.778425,0.8124386
1705,0.7828715,0.9358845
1706,0.8556292,0.9300207
1707,0.70968187,0.8438289
1708,0.96382385,0.96396506
1709,0.8424351,0.7735993
1710,0.8879403,0.8841311
1711,0.7778377,0.7338411
1712,0.805593,0.7693672
1713,0.96179926,0.964792
1714,0.70651853,0.64849144
1715,0.91605985,0.8896476
1716,0.9019826,0.88020337
1717,0.6171139,0.6036389
1718,0.95481515,0.95591414
1719,0.84476435,0.8133252
1720,0.81276965,0.8013731
1721,0.8608315,0.84834874
1722,0.7116714,0.6937791
1723,0.9396126,0.9369121
1724,0.91511357,0.9075122
1725,0.8212609,0.84972084
1726,0.8858557,0.868724
1727,0.62297916,0.64448184
1728,0.940243,0.9207109
1729,0.7380845,0.67627114
1730,0.79539394,0.79229844
1731,0.7832104,0.7519392
1732,0.6214115,0.6397959
1733,0.9263015,0.9251311
1734,0.845441,0.7480731
1735,0.89974344,0.8573225
1736,0.8654216,0.75123125
1737,0.72940826,0.669984
1738,0.90284663,0.8599857
1739,0.8294458,0.8347329
1740,0.92061174,0.8994645
1741,0.69454134,0.73110884
1742,0.60847247,0.5368856
1743,0.8908279,0.89578575
1744,0.55353683,0.63815266
1745,0.63764566,0.6550943
1746,0.85920215,0.86701715
1747,0.40909058,0.45969078
1748,0.85466844,0.8819038
1749,0.48187652,0.5222032
1750,0.4046541,0.4486601
1751,0.67718166,0.7021352
1752,0.3196693,0.34452447
1753,0.7663734,0.72741663
1754,0.8679304,0.89828014
1755,0.802434,0.837762
1756,0.8977536,0.9111202
1757,0.7475734,0.7726692
1758,0.9459774,0.9561622
1759,0.844211,0.8586588
1760,0.7855791,0.8049447
1761,0.8429378,0.8609848
1762,0.6756708,0.6904843
1763,0.8396851,0.86489314
1764,0.6894723,0.6814884
1765,0.78077507,0.7692536
1766,0.86783147,0.87198603
1767,0.6082728,0.6018238
1768,0.9231465,0.92578256
1769,0.65700316,0.70785224
1770,0.77222943,0.790079
1771,0.82089704,0.8401114
1772,0.3655035,0.39617804
1773,0.82643306,0.8363579
1774,0.87712276,0.9010953
1775,0.8951272,0.8888377
1776,0.74424195,0.7546439
1777,0.48431733,0.5317106
1778,0.9114238,0.93245643
1779,0.9171793,0.924372
1780,0.833218,0.8540056
1781,0.8531882,0.8720534
1782,0.41544908,0.4409653
1783,0.8872392,0.8987879
1784,0.96028006,0.9343038
1785,0.9335159,0.9038478
1786,0.9554044,0.9526559
1787,0.750031,0.6971737
1788,0.94867337,0.9319151
1789,0.53403497,0.58560866
1790,0.6959192,0.7103816
1791,0.73251826,0.7432945
1792,0.4122453,0.5159434
1793,0.8334135,0.89271593
1794,0.7830912,0.80209064
1795,0.92426115,0.9188873
1796,0.8750921,0.8593843
1797,0.6931308,0.70668447
1798,0.9013196,0.9128238
1799,0.64205503,0.5740453
1800,0.9280906,0.90298843
1801,0.880363,0.82528627
1802,0.75236744,0.61921316
1803,0.91392195,0.89244366
1804,0.77068543,0.7894462
1805,0.9162097,0.92244077
1806,0.7284611,0.74023366
1807,0.5610915,0.5845345
1808,0.9498925,0.9514284
1809,0.4575464,0.48661494
1810,0.46282062,0.4829525
1811,0.4898645,0.5059924
1812,0.22928837,0.26185772
1813,0.8111918,0.8090094
1814,0.4099003,0.4324128
1815,0.73661846,0.6370959
1816,0.79636276,0.7591871
1817,0.33341157,0.31859034
1818,0.86692905,0.8408867
1819,0.7633357,0.8296505
1820,0.90929973,0.905675
1821,0.8734658,0.8372736
1822,0.7299314,0.7171094
1823,0.9581963,0.9436779
1824,0.899604,0.94836366
1825,0.96619385,0.9772133
1826,0.86365426,0.8545027
1827,0.76479495,0.7994122
1828,0.9584811,0.9682068
1829,0.9262537,0.9584125
1830,0.95535016,0.9712019
1831,0.9400903,0.9689599
1832,0.8220706,0.88313836
1833,0.9894017,0.9932307
1834,0.7589401,0.90114653
1835,0.6913434,0.8907659
1836,0.80558556,0.91314536
1837,0.5138524,0.73447317
1838,0.96393514,0.9854882
1839,0.58160454,0.52753085
1840,0.83470833,0.76341087
1841,0.8007971,0.79129994
1842,0.5694211,0.53602684
1843,0.87364686,0.9111334
1844,0.81920564,0.737229
1845,0.9171952,0.90239304
1846,0.9457371,0.92809117
1847,0.839919,0.81507534
1848,0.9892,0.98057187
1849,0.88231456,0.80638385
1850,0.8983316,0.840521
1851,0.9170841,0.8533633
1852,0.6302613,0.52845615
1853,0.96261156,0.93562114
1854,0.9059534,0.9255433
1855,0.9551114,0.94850755
1856,0.8589593,0.8596653
1857,0.8040504,0.764698
1858,0.9205665,0.9182774
1859,0.9031829,0.91840434
1860,0.9257735,0.90287405
1861,0.8191966,0.79959667
1862,0.67657965,0.65950525
1863,0.93704915,0.90569204
1864,0.8325824,0.6303915
1865,0.8950302,0.8159679
1866,0.7525555,0.70602477
1867,0.6271083,0.4365586
1868,0.928375,0.8571893
1869,0.62076646,0.6125529
1870,0.82127345,0.8511802
1871,0.7087086,0.66828007
1872,0.54808164,0.46913612
1873,0.9128337,0.9064853
1874,0.86748,0.810182
1875,0.75021386,0.77595747
1876,0.791021,0.83078897
1877,0.51587147,0.5129555
1878,0.86186135,0.90328157
1879,0.7264062,0.70004183
1880,0.768368,0.7837135
1881,0.75409317,0.7551886
1882,0.44734576,0.43967295
1883,0.7026499,0.74863845
1884,0.69848716,0.5315103
1885,0.88275313,0.85191727
1886,0.75452566,0.68132496
1887,0.62605214,0.5653599
1888,0.87064636,0.88108885
1889,0.74888605,0.60047716
1890,0.9492452,0.9058026
1891,0.65199554,0.60220796
1892,0.68126667,0.61630595
1893,0.9065889,0.88136065
1894,0.9262423,0.9251373
1895,0.9616979,0.96285146
1896,0.9010308,0.8907119
1897,0.8103659,0.8058173
1898,0.98038214,0.9784831
1899,0.42328718,0.4262501
1900,0.55987865,0.6495748
1901,0.803354,0.76006114
1902,0.30302513,0.3539765
1903,0.81394184,0.81329095
1904,0.7206277,0.71888393
1905,0.66624504,0.81861633
1906,0.67638874,0.8010756
1907,0.27025145,0.34255716
1908,0.7720911,0.84853804
1909,0.8214113,0.7637322
1910,0.81838953,0.80675197
1911,0.8958843,0.78296345
1912,0.54334104,0.41167802
1913,0.9008946,0.8475848
1914,0.53034496,0.54956603
1915,0.7223782,0.7416847
1916,0.80192184,0.79523426
1917,0.45057112,0.50232077
1918,0.8485446,0.8609182
1919,0.5120376,0.6980896
1920,0.8038891,0.88251853
1921,0.66294193,0.85223997
1922,0.37378886,0.5500661
1923,0.70529866,0.8452554
1924,0.727997,0.86218977
1925,0.84428465,0.89625525
1926,0.7309758,0.8492326
1927,0.35762203,0.45392668
1928,0.8810103,0.9116698
1929,0.6605424,0.9030777
1930,0.8446131,0.92641586
1931,0.7932824,0.9080801
1932,0.48198703,0.60392606
1933,0.9373847,0.95108676
1934,0.9154434,0.9737334
1935,0.93827444,0.9642951
1936,0.9384112,0.9703315
1937,0.71181965,0.8230328
1938,0.9371509,0.96749675
1939,0.616663,0.7569518
1940,0.8556955,0.9020359
