bb_idx,MT_PredIG,WT_PredIG
1137,0.071712,0.044884
1138,0.48638,0.127153
1139,0.058051,0.047269
1140,0.368305,0.569334
1141,0.315164,0.105252
1142,0.293787,0.259031
1143,0.116363,0.03313
1144,0.353333,0.35511
1145,0.126528,0.036724
1146,0.014205,0.007065
1147,0.012357,0.013776
1148,0.048071,0.024085
1149,0.595048,0.081498
1150,0.019151,0.026565
1151,0.595048,0.182167
1152,0.225426,0.000714
1153,0.11788,0.00221
1154,0.407135,0.005364
1155,0.401394,0.006144
1156,0.144011,0.001282
1157,0.622791,0.002767
1158,0.880952,0.101941
1159,0.155489,0.416708
1160,0.143207,0.328847
1161,0.239651,0.049791
1162,0.20263,0.437262
1163,0.105097,0.05845
1164,0.367724,0.076746
1165,0.146174,0.12805
1166,0.192001,0.225011
1167,0.017457,0.007759
1168,0.067136,0.056695
1169,0.037235,0.003497
1170,0.076746,0.076746
1171,0.106524,0.106524
1172,0.019721,0.066473
1173,0.002551,0.002551
1174,0.225011,0.056695
1175,0.007759,0.007759
1176,0.136376,0.028483
1177,0.056695,0.225011
1178,0.106524,0.106524
1179,0.00619,0.002551
1180,0.00111,0.003954
1181,0.002551,0.002551
1182,0.118675,0.059529
1183,0.01004,0.022802
1184,0.106524,0.225011
1185,0.007759,0.003826
1186,0.117107,0.048138
1187,0.00619,0.007759
1188,0.132449,0.101595
1189,0.277919,0.293368
1190,0.201771,0.373102
1191,0.319801,0.389553
1192,0.327917,0.324266
1193,0.256545,0.40214
1194,0.009021,0.077969
1195,0.084794,0.020932
1196,0.037387,0.080914
1197,0.169155,0.006924
1198,0.014476,0.073634
1199,0.241463,0.043006
1200,0.386505,0.294478
1201,0.239693,0.239693
1202,0.074341,0.189114
1203,0.012255,0.017033
1204,0.041303,0.189114
1205,0.012255,0.016495
1206,0.000929,0.001686
1207,0.00363,0.006568
1208,0.001875,0.008066
1209,0.001554,0.00272
1210,0.006507,0.011746
1211,0.001554,0.00272
1212,0.063606,0.035194
1213,0.058682,0.032394
1214,0.06045,0.033398
1215,0.033385,0.025322
1216,0.053716,0.029583
1217,0.167558,0.14044
1218,0.078686,0.008887
1219,0.161257,0.058173
1220,0.185072,0.023287
1221,0.348436,0.029059
1222,0.088253,0.030197
1223,0.152433,0.008965
1224,0.057063,0.214936
1225,0.158088,0.056695
1226,0.19744,0.349166
1227,0.004747,0.007551
1228,0.066118,0.066118
1229,0.069444,0.05845
1230,0.004824,0.004824
1231,0.000395,0.002141
1232,0.002532,0.000432
1233,0.000187,0.000115
1234,0.000465,0.004824
1235,0.000614,0.000255
1236,0.056695,0.076746
1237,0.050461,0.050461
1238,0.225011,0.225011
1239,0.007759,0.007759
1240,0.225011,0.225011
1241,0.007759,0.007759
1242,0.096332,0.050611
1243,0.123579,0.008487
1244,0.182241,0.06624
1245,0.040022,0.042708
1246,0.057238,0.061005
1247,0.031714,0.066612
1248,0.011327,0.007027
1249,0.06828,0.031692
1250,0.006086,0.008448
1251,0.065414,0.097903
1252,0.00378,0.014391
1253,0.010039,0.130834
1254,0.000368,0.026091
1255,0.00811,0.225011
1256,0.000115,0.007759
1257,0.004834,0.05024
1258,0.004236,0.136376
1259,9.8e-05,0.012293
1260,0.001318,0.106524
1261,0.010259,0.056695
1262,3.8e-05,0.002551
1263,0.000685,0.022611
1264,0.001123,0.003508
1265,0.000221,0.016249
1266,0.001504,0.003508
1267,0.001906,0.009911
1268,0.000141,0.006415
1269,0.040022,0.121588
1270,0.018749,0.039474
1271,0.16667,0.217998
1272,0.000116,0.002647
1273,0.000102,0.009102
1274,0.001717,0.003745
1275,0.483464,0.124542
1276,0.18894,0.093071
1277,0.002039,0.003425
1278,0.020414,0.000953
1279,0.005497,0.000396
1280,0.000699,0.000247
1281,0.019398,0.015365
1282,0.008499,0.013863
1283,0.002607,0.005366
1284,0.001311,0.00592
1285,0.002046,0.000661
1286,0.00096,0.00096
1287,0.012618,0.012618
1288,0.014927,0.014927
1289,0.004196,0.001363
1290,0.000129,0.005279
1291,7.4e-05,0.000783
1292,0.00018,0.000141
1293,0.060085,0.021513
1294,0.004801,0.001763
1295,0.015304,0.016372
1296,0.009161,0.066091
1297,0.039474,0.024941
1298,0.182241,0.133886
1299,0.052887,0.052887
1300,0.096352,0.030367
1301,0.236835,0.047025
1302,0.213905,0.159978
1303,0.044463,0.057238
1304,0.128195,0.053346
1305,0.01036,0.006425
1306,0.101781,0.027938
1307,0.005519,0.004111
1308,0.001945,0.000628
1309,0.000869,0.00393
1310,0.000375,0.000375
1311,0.197127,0.162958
1312,0.146475,0.289135
1313,0.001163,0.002133
1314,0.016904,0.007956
1315,0.041107,0.148324
1316,0.000241,0.001246
1317,0.279508,0.002968
1318,0.477035,0.0038
1319,0.06632,0.003295
1320,0.451842,0.035409
1321,0.253455,0.011334
1322,0.113985,0.009655
1323,0.333082,0.004245
1324,0.114502,0.02882
1325,0.001218,0.000994
1326,0.002125,0.002921
1327,0.000203,0.000901
1328,0.000181,0.001861
1329,0.000942,0.003866
1330,0.017367,0.038113
1331,0.001921,0.000951
1332,0.231107,0.248705
1333,0.257061,0.295651
1334,0.228577,0.081807
1335,0.093098,0.634033
1336,0.021255,0.38822
1337,0.010995,0.095331
1338,0.158282,0.031151
1339,0.089491,0.031151
1340,0.005831,0.00181
1341,0.336037,0.217731
1342,0.666953,0.718408
1343,0.069698,0.129404
1344,0.134707,0.059928
1345,0.065833,0.036639
1346,0.011988,0.010204
1347,0.464412,0.259259
1348,0.319463,0.494365
1349,0.0613,0.150646
1350,0.096332,0.050611
1351,0.123579,0.008487
1352,0.182241,0.06624
1353,0.040022,0.042708
1354,0.057238,0.061005
1355,0.031714,0.066612
1356,0.011327,0.007027
1357,0.06828,0.031692
1358,0.006086,0.008448
1359,0.065414,0.097903
1360,0.00378,0.014391
1361,0.010039,0.130834
1362,0.000378,0.006466
1363,0.000938,0.01026
1364,0.001663,0.045735
1365,0.053887,0.041042
1366,0.051578,0.096352
1367,0.009979,0.114074
1368,0.001318,0.106524
1369,0.010259,0.056695
1370,3.8e-05,0.002551
1371,0.000685,0.022611
1372,0.001123,0.003508
1373,0.000221,0.016249
1374,0.001504,0.003508
1375,0.001906,0.009911
1376,0.000141,0.006415
1377,0.74762,0.05216
1378,0.71531,0.086268
1379,0.980065,0.277883
1380,0.450826,0.008334
1381,0.501224,0.012542
1382,0.369703,0.010246
1383,0.722935,0.179676
1384,0.737335,0.179676
1385,0.989135,0.916787
1386,0.565987,0.565987
1387,0.812433,0.812433
1388,0.961962,0.973673
1389,0.07899,0.07899
1390,0.266161,0.205199
1391,0.22243,0.345158
1392,0.06433,0.006312
1393,0.051445,0.051445
1394,0.002756,0.002756
1395,0.003127,0.001509
1396,0.018918,0.000767
1397,0.001363,0.001256
1398,0.001762,0.000471
1399,0.000549,0.001442
1400,0.000268,0.000465
1401,0.004218,0.015833
1402,0.004547,0.005326
1403,0.005363,0.005268
1404,0.744071,0.573286
1405,0.744071,0.8018
1406,0.574009,0.511281
1407,0.056557,0.020542
1408,0.160893,0.008489
1409,0.005454,0.008945
1410,0.583508,0.032555
1411,0.213494,0.014261
1412,0.692792,0.16099
1413,0.006982,0.00024
1414,0.002902,0.000365
1415,0.018809,0.001112
1416,0.016323,0.004749
1417,0.035499,0.001681
1418,0.060068,0.010142
1419,0.154623,0.015229
1420,0.154623,0.015229
1421,0.006322,0.001511
1422,0.005899,0.063932
1423,0.072163,0.015501
1424,0.009979,0.009713
1425,0.646415,0.799179
1426,0.831153,0.939611
1427,0.102575,0.082707
1428,0.604613,0.853212
1429,0.618054,0.372605
1430,0.00725,0.108188
1431,0.35895,0.36037
1432,0.193897,0.087086
1433,0.004346,0.059364
1434,0.136758,0.572186
1435,0.028985,0.277278
1436,0.06083,0.004312
1437,0.010073,0.062789
1438,0.004945,0.014295
1439,0.204579,0.008434
1440,0.094565,0.102574
1441,0.095261,0.095261
1442,0.051451,0.114074
1443,0.032127,0.032127
1444,0.001958,0.004376
1445,0.103285,0.060098
1446,0.171621,0.33534
1447,0.044536,0.044536
1448,0.074849,0.038215
1449,0.186353,0.056695
1450,0.076746,0.186353
1451,0.007759,0.007865
1452,0.086156,0.083385
1453,0.085944,0.056695
1454,0.007865,0.004747
1455,0.059529,0.057063
1456,0.106524,0.036803
1457,0.00619,0.002551
1458,0.119537,0.056695
1459,0.086156,0.026091
1460,0.007865,0.007759
1461,0.004477,0.378572
1462,0.001546,0.214936
1463,0.000141,0.007865
1464,0.000432,0.004824
1465,0.000993,0.000993
1466,0.000115,0.000287
1467,0.00021,0.000269
1468,0.002279,0.001421
1469,0.000311,0.000841
1470,0.004937,0.004187
1471,0.001012,0.005255
1472,0.000833,0.000833
1473,0.002279,0.0023
1474,0.012462,0.002932
1475,0.00096,0.000427
1476,0.07195,0.040498
1477,0.06474,0.014119
1478,0.005088,0.003472
1479,0.000129,0.011251
1480,0.000142,0.010114
1481,8.9e-05,0.005255
1482,0.000587,0.001449
1483,0.017208,0.001532
1484,0.001878,1.3e-05
1485,0.076746,0.158088
1486,0.106524,0.085944
1487,0.007759,0.007865
1488,0.052887,0.052887
1489,0.096352,0.030367
1490,0.236835,0.047025
1491,0.213905,0.159978
1492,0.044463,0.057238
1493,0.128195,0.053346
1494,0.01036,0.006425
1495,0.101781,0.027938
1496,0.005519,0.004111
1497,0.001945,0.000628
1498,0.000869,0.00393
1499,0.000375,0.000375
1500,0.015672,0.007542
1501,0.005347,0.003538
1502,1.7e-05,1.7e-05
1503,0.016904,0.007956
1504,0.041107,0.148324
1505,0.000241,0.001246
1506,0.279508,0.002968
1507,0.477035,0.0038
1508,0.06632,0.003295
1509,0.451842,0.035409
1510,0.253455,0.011334
1511,0.113985,0.009655
1512,0.03193,0.004654
1513,0.03193,0.004489
1514,0.074369,0.546252
1515,0.03193,0.039258
1516,0.034529,0.095261
1517,0.074369,0.046856
1518,0.008079,0.014651
1519,0.027055,0.118092
1520,0.035242,0.062521
1521,0.02274,0.032867
1522,0.064178,0.124923
1523,0.047335,0.131231
1524,0.032576,0.032576
1525,0.050329,0.050329
1526,0.223229,0.223229
1527,0.041042,0.148338
1528,0.094565,0.175246
1529,0.097337,0.005569
1530,0.215559,0.106524
1531,0.076746,0.225011
1532,0.012965,0.012965
1533,0.001046,0.101398
1534,0.225011,0.085944
1535,0.002551,0.00619
1536,0.002683,0.002669
1537,0.057548,0.014539
1538,1.7e-05,0.000166
1539,0.000233,0.000463
1540,0.000348,0.000501
1541,0.00052,0.00052
1542,0.327959,0.348134
1543,0.104952,0.469738
1544,0.056031,0.079501
1545,0.028025,0.065367
1546,0.018235,0.025888
1547,0.251456,0.067873
1548,0.123477,0.464074
1549,0.239457,0.271926
1550,0.531668,0.636871
1551,0.683275,0.794732
1552,0.075178,0.670412
1553,0.068302,0.423629
1554,0.388776,0.938832
1555,0.240659,0.988012
1556,0.021391,0.812326
1557,0.026091,0.342228
1558,0.076746,0.367724
1559,0.007759,0.037235
1560,0.136376,0.689631
1561,0.019721,0.12579
1562,0.00619,0.041913
1563,0.151439,0.18343
1564,0.076746,0.192001
1565,0.002551,0.062201
1566,0.03193,0.004654
1567,0.03193,0.004489
1568,0.074369,0.546252
1569,0.03193,0.039258
1570,0.034529,0.095261
1571,0.074369,0.046856
1572,0.008079,0.014651
1573,0.027055,0.118092
1574,0.035242,0.062521
1575,0.02274,0.032867
1576,0.064178,0.124923
1577,0.047335,0.131231
1578,0.032576,0.032576
1579,0.050329,0.050329
1580,0.223229,0.223229
1581,0.041042,0.148338
1582,0.094565,0.175246
1583,0.097337,0.005569
1584,0.215559,0.106524
1585,0.076746,0.225011
1586,0.012965,0.012965
1587,0.001046,0.101398
1588,0.225011,0.085944
1589,0.002551,0.00619
1590,0.002683,0.002669
1591,0.057548,0.014539
1592,1.7e-05,0.000166
1593,0.549823,0.378379
1594,0.383235,0.160384
1595,0.130298,0.064067
1596,0.002689,0.007943
1597,0.002689,0.004665
1598,0.03677,0.280678
1599,0.079245,0.472083
1600,0.077748,0.103175
1601,0.41943,0.147832
1602,0.117774,0.038266
1603,0.004445,0.071932
1604,0.096606,0.504519
1605,0.018623,0.038229
1606,0.008763,0.024639
1607,0.453676,0.150174
1608,0.288242,0.369948
1609,0.584621,0.526072
1610,0.287593,0.151279
1611,0.009807,0.026711
1612,0.015196,0.026711
1613,0.003166,0.003166
1614,0.144017,0.176939
1615,0.266128,0.416159
1616,0.00571,0.003431
1617,0.050999,0.050999
1618,0.007656,0.002713
1619,0.036152,0.036152
1620,0.003325,0.018904
1621,0.003291,0.006979
1622,0.001184,0.003217
1623,0.148054,0.009102
1624,0.060626,0.000538
1625,0.060524,0.001386
1626,0.060587,0.024679
1627,0.017929,0.031692
1628,0.002332,0.003768
1629,0.067106,0.002203
1630,0.178287,0.002203
1631,0.008038,0.001593
1632,0.061239,0.006979
1633,0.029541,0.002898
1634,0.000736,0.00348
1635,0.010046,0.010555
1636,0.043605,0.001747
1637,0.001298,0.00351
1638,0.033285,0.115987
1639,0.012099,0.00378
1640,0.00808,0.007972
1641,0.000524,0.000562
1642,0.001147,0.001993
1643,0.00251,0.000269
1644,0.152961,0.042415
1645,0.132516,0.09634
1646,0.187583,0.028627
1647,0.0525,0.082606
1648,0.578036,0.462643
1649,0.012547,0.001579
1650,0.123976,0.01299
1651,0.068614,0.015529
1652,0.012915,0.00015
1653,0.000291,0.000252
1654,0.002298,0.002499
1655,0.000193,0.000235
1656,0.081204,0.281456
1657,0.089773,0.281456
1658,0.020678,0.06907
1659,0.07902,0.155936
1660,0.031834,0.158088
1661,0.16486,0.049791
1662,0.254299,0.072612
1663,0.150236,0.001164
1664,0.091924,0.002681
1665,0.078996,0.000876
1666,0.008463,0.000395
1667,0.05783,9.8e-05
1668,0.028483,0.040065
1669,0.017952,0.034653
1670,0.007759,0.003826
1671,0.086156,0.000993
1672,0.158088,0.005279
1673,0.029122,0.000518
1674,0.020879,0.011992
1675,0.004983,0.006042
1676,0.022018,0.002227
1677,0.00052,0.000178
1678,0.05726,0.003938
1679,0.051251,0.067492
1680,0.102299,0.070603
1681,0.003593,0.00216
1682,0.000297,9.9e-05
1683,0.000274,0.006053
1684,0.005724,0.011107
1685,0.016106,0.045905
1686,0.004983,0.008739
1687,0.000172,0.000319
1688,0.004983,0.009222
1689,0.00188,0.025231
1690,0.00188,0.005724
1691,0.004721,0.004983
1692,0.000218,0.000218
1693,0.001069,0.065273
1694,0.35871,0.482353
1695,0.261798,0.330651
1696,0.039339,0.211574
1697,0.015451,0.003458
1698,0.163484,0.052193
1699,0.485405,0.618755
1700,0.19657,0.522283
1701,0.649746,0.805577
1702,0.046872,0.155785
1703,0.458466,0.377991
1704,0.384387,0.789644
1705,0.185366,0.577702
1706,0.377684,0.875754
1707,0.115357,0.14307
1708,0.061935,0.116038
1709,0.033285,0.142606
1710,0.033285,0.033285
1711,0.036312,0.072163
1712,0.019581,0.019581
1713,0.008423,0.004235
1714,0.003662,0.001013
1715,0.010259,0.000226
1716,0.000783,5.2e-05
1717,3.8e-05,8.9e-05
1718,0.000783,5.2e-05
1719,0.024656,0.030367
1720,0.024656,0.014946
1721,0.120378,0.144967
1722,0.154635,0.072851
1723,0.157675,0.215531
1724,0.076735,0.008964
1725,0.178222,0.010459
1726,0.055491,0.03323
1727,0.006137,0.001901
1728,0.077443,0.023059
1729,0.027752,0.025981
1730,0.01384,0.005819
1731,0.012865,0.034158
1732,0.006834,0.012923
1733,0.027752,0.025981
1734,0.017198,0.006662
1735,0.002004,0.009028
1736,0.021081,0.021081
1737,0.001458,0.002586
1738,0.011357,0.006128
1739,0.071049,0.071049
1740,0.065745,0.065745
1741,0.091554,0.051288
1742,0.073438,0.073438
1743,0.014391,0.014391
1744,0.029564,0.029564
1745,0.029564,0.029564
1746,0.029564,0.029564
1747,0.130426,0.130426
1748,0.011147,0.011147
1749,0.040498,0.093071
1750,0.06474,0.058889
1751,0.026003,0.204492
1752,0.001381,0.005088
1753,0.078978,0.206801
1754,0.542918,0.542918
1755,0.314066,0.473678
1756,0.483671,0.033711
1757,0.005539,0.005539
1758,0.890145,0.895401
1759,0.00055,0.00055
1760,0.00227,0.000237
1761,0.000284,0.000666
1762,0.000799,0.00045
1763,0.000237,0.000237
1764,0.646488,0.18455
1765,0.590601,0.015735
1766,0.040193,0.023508
1767,0.178981,0.057229
1768,0.089049,0.064156
1769,0.684371,0.474195
1770,0.538323,0.313617
1771,0.300518,0.091055
1772,0.069426,0.115212
1773,0.610128,0.165508
1774,0.932095,0.939834
1775,0.718155,0.869767
1776,0.956825,0.961838
1777,0.056357,0.219327
1778,0.952128,0.931998
1779,0.997088,0.996553
1780,0.92293,0.92293
1781,0.98162,0.990056
1782,0.673515,0.673515
1783,0.992029,0.981631
1784,0.008359,0.008359
1785,0.008359,0.008359
1786,0.01241,0.01241
1787,0.012001,0.012001
1788,0.037837,0.011637
1789,0.184427,0.176939
1790,0.103175,0.098587
1791,0.242049,0.442026
1792,0.04327,0.005634
1793,0.454537,0.202066
1794,0.097903,0.097903
1795,0.042664,0.097903
1796,0.024656,0.024656
1797,0.032556,0.032556
1798,0.048298,0.021973
1799,0.049672,0.042256
1800,0.029564,0.029564
1801,0.071048,0.00854
1802,0.307114,0.4284
1803,0.018934,0.069065
1804,0.225011,0.225011
1805,0.225011,0.225011
1806,0.100731,0.100731
1807,0.007551,0.007551
1808,0.061716,0.076746
1809,0.001669,0.036312
1810,0.002627,0.072163
1811,0.057373,0.033546
1812,0.005605,0.019581
1813,0.027085,0.036312
1814,0.00187,0.000709
1815,0.000836,0.000317
1816,0.000914,0.000776
1817,0.010675,0.001317
1818,0.046325,0.006967
1819,0.014284,0.012549
1820,0.036435,0.045237
1821,0.009878,0.00061
1822,0.007583,0.006638
1823,0.020285,0.033871
1824,0.012174,0.025028
1825,0.024612,0.022919
1826,0.043201,0.011327
1827,0.029498,0.016153
1828,0.014284,0.011327
1829,0.024656,0.010984
1830,0.03193,0.014284
1831,0.009927,0.009774
1832,0.046482,0.01175
1833,0.048298,0.02181
1834,0.00481,0.000708
1835,0.043401,0.008874
1836,0.017289,0.00346
1837,0.069728,0.000882
1838,0.002384,0.000322
1839,0.106524,0.106524
1840,0.12805,0.080636
1841,0.021898,0.076746
1842,0.005201,0.002551
1843,0.240564,0.225011
1844,0.100731,0.057063
1845,0.100731,0.086156
1846,0.136376,0.057063
1847,0.007551,0.007865
1848,0.059197,0.085596
1849,0.026091,0.026091
1850,0.369281,0.045862
1851,0.136376,0.057063
1852,0.003826,0.007759
1853,0.119537,0.061716
1854,0.065745,0.013675
1855,0.05258,0.183159
1856,0.037373,0.094565
1857,0.073438,0.074849
1858,0.03426,0.183159
1859,0.015077,0.01996
1860,0.064769,0.003752
1861,0.012517,0.037513
1862,0.244091,0.03677
1863,0.014004,0.004065
1864,0.470144,0.416878
1865,0.253754,0.416878
1866,0.124163,0.179558
1867,0.00268,0.006516
1868,0.322838,0.277521
1869,0.51999,0.468215
1870,0.738681,0.696737
1871,0.254883,0.192536
1872,0.003337,0.002096
1873,0.453632,0.600405
1874,0.001485,0.002434
1875,0.003866,0.006325
1876,0.000491,0.000367
1877,8.9e-05,8.9e-05
1878,0.005291,0.002312
1879,0.000385,8.7e-05
1880,0.001127,0.000665
1881,0.000663,0.000296
1882,0.001257,8.9e-05
1883,0.001127,0.000215
1884,0.109817,0.137482
1885,0.032206,0.036046
1886,0.012722,0.074123
1887,0.005191,0.008411
1888,0.00447,0.003994
1889,0.323305,0.15432
1890,0.131948,0.127077
1891,0.010068,0.010513
1892,0.006752,0.006647
1893,0.127756,0.072817
1894,0.017157,0.017333
1895,0.003512,0.024201
1896,0.004931,0.009109
1897,0.000207,0.001386
1898,0.000323,0.001054
1899,0.004136,0.008499
1900,0.02655,0.016939
1901,0.031937,0.055317
1902,0.007972,0.010597
1903,0.013863,0.006765
1904,0.125645,0.244756
1905,0.052416,0.025489
1906,0.042837,0.036464
1907,0.080221,0.076013
1908,0.001785,0.011979
1909,0.730286,0.809686
1910,0.969846,0.924767
1911,0.979953,0.983487
1912,0.858141,0.654821
1913,0.976522,0.909064
1914,0.10668,0.171425
1915,0.003575,0.006177
1916,0.044555,0.066676
1917,0.422342,0.748629
1918,0.022384,0.038155
1919,0.008713,0.043852
1920,0.009535,0.047828
1921,0.005294,0.027021
1922,0.011188,0.068137
1923,0.002452,0.012664
1924,0.005707,0.005049
1925,0.005457,0.004828
1926,0.000668,0.001263
1927,0.000969,0.000651
1928,0.005707,0.008254
1929,0.280354,0.151902
1930,0.088593,0.175091
1931,0.714983,0.452947
1932,0.00624,0.00624
1933,0.535183,0.401623
1934,0.00096,0.002891
1935,0.001008,0.00414
1936,0.001278,0.00668
1937,0.001276,0.000888
1938,0.000892,0.00414
1939,0.019274,0.015268
1940,0.01337,0.02714
1941,0.019274,0.038884
1942,0.012665,0.037302
1943,0.019274,0.028137
1944,0.014033,0.033784
1945,0.014033,0.033784
1946,0.005852,0.00378
1947,0.007022,0.002607
1948,0.014033,0.009092
1949,0.000546,0.00043
1950,0.001325,0.00043
1951,0.001921,0.000326
1952,0.00907,0.002664
1953,0.001921,0.000559
1954,0.316066,0.159714
1955,0.17761,0.213574
1956,0.075352,0.017799
1957,0.044884,0.034543
1958,0.237641,0.159714
1959,0.157916,0.121989
1960,0.157916,0.066512
1961,0.089528,0.026686
1962,0.036471,0.008977
1963,0.085307,0.076835
1964,0.349496,0.793816
1965,0.349496,0.865326
1966,0.569108,0.865326
1967,0.063961,0.903543
1968,0.349496,0.835634
1969,0.354041,0.354041
1970,0.258999,0.507744
1971,0.557792,0.491355
1972,0.112545,0.112545
1973,0.301106,0.497873
1974,0.335683,0.526467
1975,0.537663,0.678775
1976,0.055494,0.081171
1977,0.147883,0.147883
1978,0.081107,0.081107
1979,0.13057,0.13057
1980,0.13057,0.08389
1981,0.043552,0.127335
1982,0.006786,0.007077
1983,0.202696,0.118872
1984,0.021702,0.030828
1985,0.036436,0.010088
1986,0.067077,0.067077
1987,0.003585,0.003801
1988,0.026165,0.036436
1989,0.074757,0.047162
1990,0.074757,0.008779
1991,0.403867,0.005006
1992,0.003199,0.019433
1993,0.238133,0.047026
1994,0.23352,0.17761
1995,0.23352,0.36043
1996,0.094078,0.052889
1997,0.001376,0.039918
1998,0.104942,0.195553
1999,0.013863,0.188587
2000,0.009166,0.154684
2001,0.015771,0.212886
2002,0.002137,0.00891
2003,0.050087,0.097975
2004,0.040719,0.039448
2005,0.008101,0.008304
2006,0.051074,0.029514
2007,0.365208,0.303876
2008,0.083832,0.200826
2009,0.013475,0.163132
2010,0.013045,0.1025
2011,0.004247,0.091726
2012,0.227039,0.151053
2013,0.014728,0.163132
2014,0.225011,0.235926
2015,0.056695,0.07415
2016,0.056695,0.066779
2017,0.002551,0.027755
2018,0.186353,0.146717
2019,0.026091,0.021898
2020,0.021898,0.1081
2021,0.056695,0.186353
2022,0.007834,0.002551
2023,0.061716,0.100706
2024,0.106524,0.106524
2025,0.106524,0.106524
2026,0.225011,0.225011
2027,0.002551,0.002551
2028,0.085944,0.225011
2029,0.007084,0.006448
2030,0.003124,0.002843
2031,0.007751,0.013624
2032,1.3e-05,0.000343
2033,0.000539,0.00017
2034,0.012141,0.027072
2035,0.001555,0.001838
2036,0.012466,0.051856
2037,0.002771,0.000857
2038,0.006726,0.006662
2039,0.139925,0.043543
2040,0.12653,0.021986
2041,0.072715,0.057157
2042,0.053487,0.00351
2043,0.298011,0.011587
2044,0.050281,0.027615
2045,0.050281,0.050281
2046,0.032576,0.032576
2047,0.05242,0.073606
2048,0.010072,0.010072
2049,0.136758,0.079245
2050,0.136758,0.067726
2051,0.085435,0.023997
2052,0.05833,0.015655
2053,0.053599,0.055079
2054,0.015609,0.014282
2055,0.031692,0.026286
2056,0.024679,0.031692
2057,0.004224,0.008448
2058,0.016781,0.015609
2059,0.002587,0.000993
2060,0.004236,0.001628
2061,0.001504,0.001906
2062,0.000141,0.000115
2063,0.004824,0.000395
2064,0.002141,0.00147
2065,0.000395,0.001123
2066,0.002343,0.00044
2067,0.000187,0.000287
2068,0.001906,0.001906
2069,0.001906,0.00044
2070,0.0054,0.000481
2071,0.000783,0.000783
2072,0.000117,0.000137
2073,0.000544,0.000783
2074,0.000368,0.000789
2075,0.000685,0.000993
2076,0.010259,0.000368
2077,0.000287,0.000287
2078,0.001906,0.002917
2079,0.002495,0.000142
2080,0.002495,0.000345
2081,0.000809,0.000345
2082,0.00129,0.000219
2083,0.000366,8.3e-05
2084,0.000657,0.000501
2085,0.000889,0.001175
2086,0.003127,0.004078
2087,0.003313,0.005294
2088,0.004553,0.010186
2089,0.012549,0.62057
2090,0.009646,0.607866
2091,0.025028,0.622474
2092,0.013605,0.532135
2093,0.012099,0.607866
2094,0.106524,0.12579
2095,0.106524,0.192001
2096,0.106524,0.12579
2097,0.00619,0.037235
2098,0.050461,0.52997
2099,0.351574,0.598055
2100,0.225616,0.155489
2101,0.164101,0.155489
2102,0.015535,0.037235
2103,0.163389,0.571011
2104,0.367724,0.186311
2105,0.070744,0.070744
2106,0.251119,0.209186
2107,0.037235,0.037235
2108,0.18343,0.13544
2109,0.338787,0.070744
2110,0.598055,0.155489
2111,0.142159,0.157859
2112,0.017457,0.037235
2113,0.155489,0.155489
2114,0.192001,0.3036
2115,0.192001,0.157859
2116,0.097009,0.097009
2117,0.03249,0.064236
2118,0.142159,0.070744
2119,0.13544,0.13544
2120,0.367724,0.067136
2121,0.571011,0.21559
2122,0.017457,0.017457
2123,0.070744,0.142159
2124,0.003575,0.005846
2125,0.00126,0.005532
2126,0.00065,0.010205
2127,0.000246,0.000246
2128,0.000475,0.000639
2129,0.001825,0.000823
2130,0.000873,0.000873
2131,0.013306,0.001069
2132,0.000218,7.1e-05
2133,0.000823,0.000754
2134,0.001069,0.003289
2135,0.002122,0.010925
2136,0.05726,0.053013
2137,0.000436,0.001262
2138,0.000953,0.00083
2139,0.130845,0.303989
2140,0.072038,0.203654
2141,0.072388,0.271439
2142,0.002415,0.077751
2143,0.278935,0.33437
2144,0.537645,0.179432
2145,0.47837,0.193658
2146,0.797321,0.316512
2147,0.089638,0.034271
2148,0.504954,0.132319
2149,0.043117,0.557996
2150,0.0167,0.483742
2151,0.254536,0.549693
2152,0.08728,0.803865
2153,0.126228,0.69383
2154,0.005287,0.003204
2155,0.006692,0.006261
2156,0.006692,0.003202
2157,0.069003,0.036213
2158,0.008792,0.010098
2159,0.540172,0.829984
2160,0.793856,0.829984
2161,0.729201,0.609986
2162,0.727817,0.70077
2163,0.874747,0.906629
2164,0.024389,0.144025
2165,0.004484,0.03521
2166,0.003541,0.027983
2167,0.053948,0.048737
2168,0.007726,0.094141
2169,0.14329,0.063381
2170,0.242526,0.088163
2171,0.162351,0.026295
2172,0.002039,0.000312
2173,0.44306,0.387497
2174,0.145309,0.091318
2175,0.07547,0.049367
2176,0.00142,0.002789
2177,0.014798,0.007422
2178,0.128588,0.048835
2179,0.483413,0.474621
2180,0.347072,0.659807
2181,0.254979,0.424467
2182,0.044016,0.163225
2183,0.672066,0.642353
2184,0.004107,0.004107
2185,0.002122,0.002122
2186,0.05726,0.05726
2187,0.000643,0.00052
2188,0.004983,0.013306
2189,0.022864,0.107397
2190,0.001727,0.003723
2191,0.089773,0.331373
2192,0.018339,0.082109
2193,0.088605,0.113067
2194,0.021139,0.005595
2195,0.004842,0.000417
2196,0.290697,0.087165
2197,0.132166,0.052649
2198,0.209356,0.011863
2199,0.057063,0.136376
2200,0.158088,0.158088
2201,0.092576,0.092576
2202,0.008885,0.007551
2203,0.100731,0.100731
2204,0.076746,0.061716
2205,0.100706,0.158088
2206,0.158088,0.048138
2207,0.003497,0.007759
