bb_idx,MT_MHCnuggets,WT_MHCnuggets
999,-30581.99,-26799.58
1000,-32560.01,-28236.74
1001,-36658.8,-37855.55
1002,-5440.59,-5442.01
1003,-34457.16,-35724.52
1004,-33879.3,-34811.66
1005,-34009.66,-33747.59
1006,-34677.86,-41331.26
1007,-36202.85,-37882.34
1008,-5471.43,-5453.72
1009,-33353.08,-34276.83
1010,-37237.02,-37688.5
1011,-36662.45,-34518.66
1012,-38127.91,-40662.78
1013,-38597.16,-38113.74
1014,-5452.53,-5459.45
1015,-23567.24,-32969.83
1016,-19148.24,-14312.48
1017,-3961.14,-35.97
1018,-7504.56,-38029.8
1019,-21055.5,-35001.57
1020,-5481.71,-5463.43
1021,-4430.17,-18876.56
1022,-35991.82,-35933.19
1023,-29799.45,-29227.85
1024,-18832.61,-40353.81
1025,-31310.37,-36465.02
1026,-5449.26,-5462.85
1027,-4447.67,-1925.63
1028,-28848.6,-10787.26
1029,-21817.27,-17938.01
1030,-30573.89,-38466.32
1031,-35130.87,-36555.77
1032,-5473.44,-5471.43
1033,-6655.4,-3452.5
1034,-20462.32,-30920.82
1035,-32461.09,-29107.72
1036,-19151.7,-31679.81
1037,-31266.25,-29554.37
1038,-5435.05,-5431.91
1039,-16.29,-47.79
1040,-31318.35,-33466.22
1041,-32011.48,-31872.08
1042,-33749.29,-37038.26
1043,-35077.57,-35830.33
1044,-5433.57,-5436.8
1045,-16916.02,-26914.81
1046,-18365.07,-31778.23
1047,-35017.18,-35281.18
1048,-5589.28,-14716.79
1049,-32246.82,-33473.58
1050,-5475.73,-5479.73
1051,-740.41,-2312.34
1052,-3684.87,-29755.41
1053,-25728.6,-29240.42
1054,-4308.66,-17877.8
1055,-31520.84,-31099.1
1056,-5449.4,-5447.5
1057,-10679.18,-14571.8
1058,-28914.22,-35251.62
1059,-23907.19,-25449.94
1060,-23870.66,-25216.63
1061,-35062.6,-34664.38
1062,-5426.01,-5421.23
1063,-36319.83,-37486.74
1064,-751.24,-920.39
1065,-40.4,-365.88
1066,-9936.87,-14449.98
1067,-27658.67,-26615.86
1068,-5443.2,-5444.64
1069,-37707.52,-37337.23
1070,-5211.74,-9246.26
1071,-18448.11,-27944.8
1072,-33042.16,-38234.74
1073,-36777.64,-36355.63
1074,-5434.1,-5436.14
1075,-24047.12,-29405.36
1076,-258.26,-608.24
1077,-37.5,-63.8
1078,-22770.28,-35718.5
1079,-34294.78,-31104.79
1080,-5429.86,-5432.69
1081,-35365.03,-28877.84
1082,-28726.23,-13423.96
1083,-34215.41,-25479.0
1084,-23571.07,-12165.18
1085,-37080.82,-31010.66
1086,-5458.87,-5461.35
1087,-3279.87,-1073.01
1088,-27009.06,-25074.35
1089,-5032.89,-5848.0
1090,-1047.57,-1129.9
1091,-25468.97,-17509.99
1092,-5455.09,-5463.79
1093,-21224.25,-10808.98
1094,-29279.68,-27245.08
1095,-27128.25,-28627.45
1096,-155.81,-1183.79
1097,-1333.25,-583.14
1098,-5557.0,-5478.51
1099,-1438.46,-454.75
1100,-33919.12,-32582.68
1101,-35443.97,-35665.07
1102,-21060.51,-21071.73
1103,-30891.97,-25443.75
1104,-5429.11,-5427.76
1105,-38048.62,-33109.34
1106,-32772.75,-30317.25
1107,-34046.69,-33306.05
1108,-20019.59,-22822.48
1109,-32178.15,-30232.26
1110,-5451.74,-5451.69
1111,-14407.76,-10460.73
1112,-29359.05,-27294.89
1113,-36764.88,-35516.88
1114,-31078.21,-31171.13
1115,-35179.43,-33689.89
1116,-5434.73,-5436.07
1117,-27303.44,-18518.5
1118,-18895.6,-14888.2
1119,-31459.83,-34449.47
1120,-4023.11,-3547.56
1121,-29536.41,-24717.52
1122,-5442.62,-5450.11
1123,-29293.62,-29979.14
1124,-178.49,-66.34
1125,-30363.81,-16613.6
1126,-9759.16,-11743.78
1127,-34418.63,-29143.98
1128,-5466.96,-5468.98
1129,-25024.07,-23122.07
1130,-5189.83,-3270.09
1131,-34423.31,-34561.57
1132,-23212.42,-25733.33
1133,-33328.43,-30306.52
1134,-5446.33,-5433.83
1135,-31076.98,-34837.34
1136,-27965.49,-17891.03
1137,-34506.1,-37038.16
1138,-16616.25,-14207.68
1139,-24049.64,-23595.68
1140,-5450.12,-5451.17
1141,-19860.94,-23129.88
1142,-20647.54,-24685.71
1143,-33406.91,-31031.27
1144,-28139.3,-23829.84
1145,-26585.66,-23807.54
1146,-5452.6,-5441.56
1147,-8960.65,-11664.9
1148,-8894.95,-12809.23
1149,-35501.54,-34446.95
1150,-30961.36,-29560.68
1151,-24119.6,-27170.33
1152,-5481.96,-5475.82
1153,-9282.94,-11244.12
1154,-24737.79,-22399.33
1155,-36539.54,-35932.24
1156,-10157.57,-12837.89
1157,-31870.64,-33629.83
1158,-5474.72,-5477.14
1159,-7051.37,-11122.98
1160,-2216.24,-12895.66
1161,-36670.12,-36887.2
1162,-7851.08,-6523.57
1163,-35380.85,-34295.22
1164,-5457.84,-5458.89
1165,-1426.88,-1063.45
1166,-16156.75,-18745.02
1167,-33148.27,-32344.36
1168,-34184.88,-32993.27
1169,-30831.43,-31675.12
1170,-5459.79,-5468.39
1171,-2487.3,-6988.24
1172,-258.37,-469.15
1173,-22562.52,-20545.84
1174,-2593.36,-3612.31
1175,-12199.03,-13745.07
1176,-5453.53,-5464.51
1177,-6864.62,-2630.44
1178,-1108.44,-1456.09
1179,-7260.96,-3833.65
1180,-31.86,-910.42
1181,-30270.05,-29284.93
1182,-5441.44,-5442.76
1183,-4507.94,-10037.26
1184,-13083.08,-12136.39
1185,-24662.4,-24631.63
1186,-157.42,-138.63
1187,-33283.58,-31501.54
1188,-5451.21,-5448.23
1189,-13844.38,-7413.77
1190,-10920.11,-17800.97
1191,-31064.6,-33356.53
1192,-23260.22,-35434.69
1193,-15234.33,-27648.24
1194,-5446.0,-5445.06
1195,-5.71,-6.95
1196,-9117.29,-5795.04
1197,-20842.33,-13543.77
1198,-31551.07,-32574.17
1199,-20092.92,-15439.4
1200,-5462.55,-5455.53
1201,-18243.74,-20842.72
1202,-18714.62,-15320.19
1203,-34358.5,-30870.32
1204,-33207.77,-32052.64
1205,-28124.33,-27424.55
1206,-5431.85,-5432.16
1207,-37780.75,-37848.2
1208,-16924.23,-15101.66
1209,-3019.88,-1362.04
1210,-34872.41,-34723.59
1211,-31839.67,-31834.73
1212,-5436.7,-5437.88
1213,-31722.8,-31134.3
1214,-29929.73,-29365.66
1215,-29588.48,-31347.48
1216,-16381.26,-24130.17
1217,-28270.78,-31568.33
1218,-5445.85,-5444.05
1219,-5440.2,-4820.6
1220,-32835.14,-32310.25
1221,-32234.8,-34324.8
1222,-32447.24,-33747.51
1223,-34301.66,-35554.13
1224,-5454.74,-5472.83
1225,-33205.23,-35030.93
1226,-16362.24,-14495.85
1227,-29992.18,-26754.24
1228,-4882.28,-10202.42
1229,-34942.83,-35832.8
1230,-5443.29,-5443.32
1231,-28374.7,-31277.61
1232,-18301.16,-20050.85
1233,-27739.02,-29165.81
1234,-16725.9,-20708.81
1235,-37665.39,-38371.46
1236,-5455.85,-5455.93
1237,-21362.11,-21867.3
1238,-23985.99,-25813.98
1239,-31232.11,-30071.37
1240,-20422.96,-25234.25
1241,-36108.56,-37101.45
1242,-5446.89,-5441.45
1243,-33761.06,-31695.12
1244,-38064.95,-38920.11
1245,-5438.31,-5443.81
1246,-33530.83,-32226.42
1247,-37981.93,-37673.65
1248,-5444.67,-5446.49
1249,-29298.63,-30068.9
1250,-38810.86,-39066.78
1251,-5443.25,-5440.58
1252,-36858.41,-35481.97
1253,-39969.95,-40091.01
1254,-5440.3,-5439.3
1255,-36607.59,-34661.3
1256,-38457.69,-38540.54
1257,-5452.08,-5452.87
1258,-34955.81,-33655.62
1259,-36583.64,-36417.17
1260,-5246.06,-5451.65
1261,-32867.83,-29526.26
1262,-30878.54,-31718.56
1263,-5418.7,-5420.91
1264,-30181.39,-20868.79
1265,-24204.84,-28289.19
1266,-5470.42,-5465.98
1267,-10383.2,-11558.53
1268,-15317.11,-14955.69
1269,-5432.72,-5461.42
1270,-19213.24,-21622.57
1271,-36801.72,-35580.02
1272,-5435.33,-5443.2
1273,-25649.69,-29743.19
1274,-33711.28,-33373.66
1275,-5474.11,-5473.2
1276,-33668.21,-35994.65
1277,-34430.74,-34443.0
1278,-5459.05,-5455.55
1279,-35139.38,-34219.09
1280,-37690.74,-37673.64
1281,-5436.34,-5438.13
1282,-33272.38,-30227.57
1283,-36627.73,-35193.74
1284,-5464.03,-5443.46
1285,-31461.4,-24590.79
1286,-34071.91,-31656.94
1287,-5429.49,-5419.19
1288,-11009.97,-6573.67
1289,-32607.29,-32186.42
1290,-5496.2,-5488.35
1291,-940.64,-946.16
1292,-31469.94,-30704.54
1293,-5469.36,-5454.94
1294,-2819.48,-3309.92
1295,-29923.13,-23058.48
1296,-5449.63,-5442.04
1297,-3217.52,-6049.21
1298,-31169.83,-27139.38
1299,-5441.83,-5442.15
1300,-30844.52,-27442.57
1301,-36252.49,-35658.84
1302,-5425.79,-5429.53
1303,-35284.21,-34911.62
1304,-33491.12,-34485.56
1305,-5466.04,-5467.05
1306,-26769.94,-26463.41
1307,-35962.39,-35370.44
1308,-5462.13,-5466.84
1309,-23758.3,-23676.43
1310,-33011.74,-32583.1
1311,-5444.31,-5444.78
1312,-9109.34,-16665.07
1313,-28062.16,-30588.15
1314,-5477.49,-5471.73
1315,-30041.36,-34081.17
1316,-33739.95,-34810.99
1317,-5429.42,-5423.27
1318,-23841.08,-27863.58
1319,-19928.62,-24406.92
1320,-5445.51,-5438.52
1321,-23083.94,-33368.45
1322,-34389.56,-36488.18
1323,-5433.35,-5442.7
1324,-30917.3,-31082.63
1325,-35897.1,-33896.47
1326,-5433.46,-5443.69
1327,-30209.13,-22600.73
1328,-35696.96,-35921.85
1329,-5427.83,-5431.41
1330,-30051.67,-26987.27
1331,-30523.48,-28566.07
1332,-5428.62,-5427.28
1333,-11782.46,-13441.63
1334,-14760.01,-14555.43
1335,-5473.44,-5469.7
1336,-33597.8,-34688.06
1337,-32743.45,-33617.3
1338,-5454.03,-5455.28
1339,-11416.37,-12904.74
1340,-28798.39,-28642.69
1341,-5471.54,-5481.53
1342,-34791.11,-34104.76
1343,-33949.69,-33664.45
1344,-5408.2,-5443.3
1345,-20778.19,-9176.39
1346,-18849.11,-20230.88
1347,-5438.14,-5441.17
1348,-30242.35,-30740.95
1349,-32220.12,-29892.25
1350,-5446.89,-5441.45
1351,-33761.06,-31695.12
1352,-38064.95,-38920.11
1353,-5438.31,-5443.81
1354,-33530.83,-32226.42
1355,-37981.93,-37673.65
1356,-5444.67,-5446.49
1357,-29298.63,-30068.9
1358,-38810.86,-39066.78
1359,-5443.25,-5440.58
1360,-36858.41,-35481.97
1361,-39969.95,-40091.01
1362,-5440.3,-5439.3
1363,-36607.59,-34661.3
1364,-38457.69,-38540.54
1365,-5452.08,-5452.87
1366,-34955.81,-33655.62
1367,-36583.64,-36417.17
1368,-5246.06,-5451.65
1369,-32867.83,-29526.26
1370,-30878.54,-31718.56
1371,-5418.7,-5420.91
1372,-30181.39,-20868.79
1373,-24204.84,-28289.19
1374,-5470.42,-5465.98
1375,-10383.2,-11558.53
1376,-15317.11,-14955.69
1377,-5478.31,-5466.36
1378,-183.79,-11.65
1379,-33157.0,-2773.34
1380,-5466.63,-5482.07
1381,-15663.15,-15708.57
1382,-33576.02,-23820.7
1383,-5427.07,-5436.88
1384,-36534.68,-33920.23
1385,-35809.85,-30756.41
1386,-5452.77,-5453.51
1387,-35387.15,-33420.63
1388,-35621.59,-31101.51
1389,-5158.12,-5113.23
1390,-35240.38,-36262.87
1391,-33362.34,-28754.67
1392,-5471.6,-5452.79
1393,-20564.97,-13636.41
1394,-16395.39,-13851.88
1395,-5448.77,-5445.88
1396,-11098.46,-12010.98
1397,-7298.13,-3689.71
1398,-5449.68,-5329.27
1399,-6982.13,-5711.47
1400,-19735.81,-893.88
1401,-5448.77,-5439.91
1402,-21039.92,-17736.13
1403,-34339.63,-30339.52
1404,-5457.85,-5467.54
1405,-34573.75,-36898.56
1406,-23657.2,-25586.66
1407,-5452.54,-5459.17
1408,-36372.67,-37528.43
1409,-34993.79,-32633.04
1410,-5442.03,-5453.35
1411,-36531.85,-37645.64
1412,-34578.16,-34057.01
1413,-5424.56,-5430.85
1414,-17520.67,-14999.21
1415,-28807.11,-26990.64
1416,-5448.26,-5447.02
1417,-29157.44,-30326.12
1418,-30196.76,-29769.88
1419,-5454.23,-5481.26
1420,-20085.47,-22791.85
1421,-29345.72,-29061.61
1422,-5424.24,-5430.76
1423,-25191.48,-31779.0
1424,-30268.3,-27777.99
1425,-5435.58,-5437.24
1426,-4277.79,-9690.52
1427,-29817.35,-31706.04
1428,-5479.24,-5477.43
1429,-32406.31,-30070.59
1430,-37275.17,-37279.99
1431,-5462.16,-5445.27
1432,-15891.2,-923.35
1433,-29185.26,-17489.75
1434,-5428.31,-5429.19
1435,-10675.21,-5853.66
1436,-36344.05,-28450.98
1437,-5443.74,-5446.3
1438,-33685.53,-32979.14
1439,-32429.47,-30872.2
1440,-5454.82,-5454.1
1441,-34110.18,-29248.85
1442,-38630.84,-36763.74
1443,-5442.44,-5440.79
1444,-34421.16,-31215.75
1445,-35956.41,-33342.06
1446,-5455.13,-5462.24
1447,-36950.07,-34109.34
1448,-35159.12,-35136.99
1449,-5426.9,-5434.98
1450,-16286.14,-12860.37
1451,-36276.13,-33027.5
1452,-5450.79,-5454.52
1453,-8596.33,-6287.77
1454,-35021.05,-29596.99
1455,-5436.44,-5438.42
1456,-13430.04,-5122.62
1457,-33193.22,-25976.76
1458,-5441.78,-5438.7
1459,-33762.05,-36999.03
1460,-38299.87,-35443.74
1461,-5445.47,-5431.16
1462,-34153.58,-35103.38
1463,-37898.57,-37970.3
1464,-5444.49,-5432.16
1465,-35008.05,-27500.88
1466,-38143.45,-38240.64
1467,-5566.33,-5586.04
1468,-38365.09,-37622.87
1469,-39731.94,-39727.84
1470,-5430.19,-5440.6
1471,-36477.98,-30737.37
1472,-33438.95,-34088.18
1473,-5433.29,-5440.03
1474,-29585.0,-17238.97
1475,-33607.09,-33401.08
1476,-5449.06,-5456.39
1477,-29370.99,-21986.13
1478,-37043.39,-36880.57
1479,-5462.96,-5456.27
1480,-14887.19,-15150.99
1481,-33656.19,-33826.76
1482,-5459.44,-5457.69
1483,-20314.63,-15637.69
1484,-28561.53,-25253.0
1485,-5449.63,-5442.04
1486,-3217.52,-6049.21
1487,-31169.83,-27139.38
1488,-5441.83,-5442.15
1489,-30844.52,-27442.57
1490,-36252.49,-35658.84
1491,-5425.79,-5429.53
1492,-35284.21,-34911.62
1493,-33491.12,-34485.56
1494,-5466.04,-5467.05
1495,-26769.94,-26463.41
1496,-35962.39,-35370.44
1497,-5462.13,-5466.84
1498,-23758.3,-23676.43
1499,-33011.74,-32583.1
1500,-5444.31,-5444.78
1501,-9109.34,-16665.07
1502,-28062.16,-30588.15
1503,-5477.49,-5471.73
1504,-30041.36,-34081.17
1505,-33739.95,-34810.99
1506,-5429.42,-5423.27
1507,-23841.08,-27863.58
1508,-19928.62,-24406.92
1509,-5445.51,-5438.52
1510,-23083.94,-33368.45
1511,-34389.56,-36488.18
1512,-5427.01,-5429.18
1513,-34421.3,-31274.12
1514,-38741.0,-36931.3
1515,-5428.05,-5436.06
1516,-24694.38,-11651.01
1517,-38389.39,-36767.29
1518,-5445.16,-5451.17
1519,-30348.76,-30161.68
1520,-37262.45,-36451.73
1521,-5425.41,-5428.91
1522,-2477.62,-3326.65
1523,-35463.03,-34793.89
1524,-5456.24,-5455.24
1525,-10847.46,-13166.68
1526,-33892.76,-31317.77
1527,-5415.11,-5419.65
1528,-8842.18,-5661.64
1529,-24136.07,-22404.44
1530,-5467.25,-5465.46
1531,-33223.72,-32114.38
1532,-34271.54,-34528.36
1533,-5375.92,-5502.32
1534,-6788.27,-6094.8
1535,-12795.16,-9436.96
1536,-5454.81,-5446.74
1537,-35445.36,-35868.86
1538,-30236.55,-23722.96
1539,-5458.06,-5449.76
1540,-13300.32,-25115.9
1541,-30040.85,-31594.84
1542,-5449.98,-5457.0
1543,-30149.58,-33476.68
1544,-30846.86,-30786.41
1545,-5426.9,-5452.11
1546,-23561.26,-19049.34
1547,-19673.44,-16598.43
1548,-5447.54,-5456.67
1549,-14774.15,-10071.81
1550,-21076.0,-23445.55
1551,-5466.62,-5468.83
1552,-30146.9,-30879.97
1553,-33694.14,-32960.07
1554,-5459.88,-5457.48
1555,-33317.61,-33433.53
1556,-36707.17,-37014.25
1557,-5436.86,-5436.26
1558,-26947.02,-27126.82
1559,-35642.51,-35696.75
1560,-5438.14,-5437.84
1561,-1142.87,-7403.08
1562,-21870.44,-25644.33
1563,-5450.5,-5437.3
1564,-32157.56,-30499.16
1565,-32039.31,-31741.93
1566,-5427.01,-5429.18
1567,-34421.3,-31274.12
1568,-38741.0,-36931.3
1569,-5428.05,-5436.06
1570,-24694.38,-11651.01
1571,-38389.39,-36767.29
1572,-5445.16,-5451.17
1573,-30348.76,-30161.68
1574,-37262.45,-36451.73
1575,-5425.41,-5428.91
1576,-2477.62,-3326.65
1577,-35463.03,-34793.89
1578,-5456.24,-5455.24
1579,-10847.46,-13166.68
1580,-33892.76,-31317.77
1581,-5415.11,-5419.65
1582,-8842.18,-5661.64
1583,-24136.07,-22404.44
1584,-5467.25,-5465.46
1585,-33223.72,-32114.38
1586,-34271.54,-34528.36
1587,-5375.92,-5502.32
1588,-6788.27,-6094.8
1589,-12795.16,-9436.96
1590,-5454.81,-5446.74
1591,-35445.36,-35868.86
1592,-30236.55,-23722.96
1593,-5468.57,-5453.36
1594,-4776.32,-1546.7
1595,-31669.95,-30367.59
1596,-5455.47,-5450.27
1597,-28294.35,-23061.12
1598,-36816.72,-36565.03
1599,-5450.21,-5449.69
1600,-9759.94,-5738.5
1601,-35998.84,-35753.18
1602,-5435.56,-5432.16
1603,-3415.86,-992.64
1604,-34751.75,-33597.44
1605,-5448.09,-5444.82
1606,-7724.24,-3356.09
1607,-33654.42,-32129.11
1608,-5455.2,-5453.34
1609,-19285.14,-18789.62
1610,-27418.1,-27247.14
1611,-5434.28,-5435.44
1612,-29986.22,-30512.84
1613,-30117.81,-31510.32
1614,-5455.11,-5466.08
1615,-26399.56,-25537.78
1616,-36472.84,-33566.78
1617,-5435.35,-5434.03
1618,-8974.45,-11902.17
1619,-34967.46,-32715.41
1620,-5433.58,-5446.54
1621,-9286.53,-33487.95
1622,-23003.42,-36839.72
1623,-5477.5,-5457.18
1624,-11707.56,-6503.72
1625,-18167.15,-15062.06
1626,-5442.63,-5435.12
1627,-8927.96,-22414.99
1628,-28927.56,-33602.39
1629,-5483.1,-5504.21
1630,-18206.8,-27531.27
1631,-35376.55,-36906.86
1632,-5456.94,-5472.91
1633,-27705.96,-32228.54
1634,-36466.95,-37637.98
1635,-5464.13,-5460.86
1636,-33877.57,-36320.28
1637,-36824.37,-35916.37
1638,-5467.87,-5453.84
1639,-31133.21,-34497.62
1640,-33642.76,-36614.08
1641,-5446.87,-5439.92
1642,-24861.55,-29425.73
1643,-26742.49,-36562.61
1644,-5470.08,-5460.01
1645,-33280.66,-35247.17
1646,-30724.19,-35305.4
1647,-5463.17,-5456.3
1648,-27967.17,-4831.15
1649,-16028.92,-25374.43
1650,-5460.02,-5453.52
1651,-422.09,-71.95
1652,-7032.75,-9739.98
1653,-5459.29,-5471.28
1654,-28510.27,-28738.43
1655,-25184.15,-32240.92
1656,-5430.36,-5434.06
1657,-18988.78,-21833.57
1658,-32823.88,-34428.43
1659,-5442.47,-5449.4
1660,-6325.78,-23467.15
1661,-18203.27,-21775.45
1662,-5466.19,-5462.84
1663,-1756.15,-5419.47
1664,-18269.34,-15204.86
1665,-5466.2,-5589.13
1666,-377.17,-6017.63
1667,-31580.9,-31125.37
1668,-5450.75,-5450.62
1669,-25540.64,-28756.05
1670,-37456.63,-37747.52
1671,-5494.44,-5464.4
1672,-7547.59,-19013.35
1673,-30717.41,-36896.03
1674,-5701.06,-5553.19
1675,-5720.13,-5719.09
1676,-37847.9,-26532.31
1677,-32605.47,-19864.03
1678,-12945.74,-4061.95
1679,-5636.55,-5615.44
1680,-5736.15,-5746.8
1681,-19261.99,-15961.41
1682,-21692.45,-31600.8
1683,-22.84,-232.23
1684,-5636.87,-5623.72
1685,-5733.71,-5727.08
1686,-36579.4,-36654.02
1687,-29335.05,-34775.0
1688,-3861.11,-9145.37
1689,-5649.22,-5647.77
1690,-5714.56,-5709.24
1691,-37513.21,-36909.97
1692,-24164.3,-27290.16
1693,-232.92,-285.55
1694,-5643.34,-5639.38
1695,-5714.35,-5716.99
1696,-19898.28,-16697.1
1697,-16682.68,-18982.66
1698,-16.76,-45.73
1699,-5643.68,-5637.69
1700,-5772.33,-5774.39
1701,-39078.47,-38491.82
1702,-17986.51,-18390.72
1703,-19400.26,-11798.85
1704,-5705.15,-5673.05
1705,-5763.37,-5698.12
1706,-38779.72,-38368.52
1707,-27337.44,-30474.19
1708,-15954.84,-4377.09
1709,-5644.26,-5624.44
1710,-5698.53,-5658.17
1711,-33889.76,-37713.02
1712,-36481.12,-35213.55
1713,-31.55,-250.65
1714,-5646.6,-5630.34
1715,-5677.62,-5692.54
1716,-35661.72,-35677.7
1717,-22242.48,-20227.97
1718,-929.98,-701.6
1719,-5616.51,-5622.14
1720,-5739.84,-5785.13
1721,-38768.58,-39205.46
1722,-1400.48,-4332.03
1723,-12072.48,-14895.29
1724,-5603.97,-5616.22
1725,-5772.31,-5744.44
1726,-38360.87,-38477.08
1727,-29489.18,-25330.13
1728,-19582.95,-10286.79
1729,-5594.03,-5610.03
1730,-5713.41,-5698.82
1731,-37342.77,-37267.01
1732,-27081.68,-23396.66
1733,-31587.9,-28702.87
1734,-5624.02,-5622.95
1735,-5676.1,-5696.46
1736,-32919.15,-33264.19
1737,-16027.84,-19269.73
1738,-27278.38,-32300.92
1739,-5673.55,-5677.34
1740,-5523.28,-5568.5
1741,-38699.91,-38867.57
1742,-27168.91,-30315.92
1743,-34812.9,-33352.07
1744,-3814.81,-3763.67
1745,-5290.49,-5358.93
1746,-29532.13,-31117.07
1747,-98.78,-166.96
1748,-4520.11,-1757.5
1749,-5628.54,-5624.16
1750,-5700.0,-5704.03
1751,-38050.8,-36298.12
1752,-28652.59,-31035.7
1753,-18666.78,-13484.6
1754,-5650.53,-5648.7
1755,-5494.28,-5528.15
1756,-35477.38,-9103.57
1757,-29650.95,-28415.97
1758,-32068.18,-30535.68
1759,-5598.74,-5602.23
1760,-5658.54,-5671.35
1761,-28192.3,-17406.3
1762,-19677.7,-14044.42
1763,-11771.53,-11217.74
1764,-5567.79,-5622.76
1765,-5669.51,-5668.64
1766,-32154.57,-35072.07
1767,-31947.86,-32073.12
1768,-151.08,-2057.92
1769,-5632.8,-5648.9
1770,-5731.51,-5739.49
1771,-30939.14,-28462.28
1772,-33961.42,-30081.08
1773,-3548.68,-4536.81
1774,-5650.41,-5653.78
1775,-5433.13,-5340.38
1776,-37922.04,-37357.81
1777,-36822.79,-37102.85
1778,-25206.74,-23461.44
1779,-5635.51,-5636.73
1780,-5739.92,-5731.06
1781,-32872.44,-33716.42
1782,-33726.02,-34828.48
1783,-17123.63,-14874.98
1784,-5637.66,-5634.27
1785,-5709.48,-5710.04
1786,-37808.75,-37487.39
1787,-34254.27,-34560.24
1788,-9018.03,-4529.63
1789,-5658.01,-5660.16
1790,-5655.09,-5488.43
1791,-38956.43,-38598.11
1792,-12394.91,-11005.6
1793,-26046.19,-27957.42
1794,-5628.75,-5627.5
1795,-5580.02,-5576.25
1796,-39400.37,-39380.47
1797,-35829.93,-33533.31
1798,-17560.01,-22305.79
1799,-4158.96,-4759.33
1800,-5646.51,-5651.92
1801,-39444.07,-39563.79
1802,-37050.5,-36283.53
1803,-25618.67,-29132.94
1804,-5663.59,-5666.78
1805,-5683.62,-5725.39
1806,-39689.07,-39732.17
1807,-36085.73,-36783.33
1808,-21189.61,-22378.94
1809,-5641.2,-5660.63
1810,-5552.62,-5741.78
1811,-39024.25,-36155.43
1812,-31556.22,-25725.73
1813,-24631.18,-9394.35
1814,-5684.9,-5679.86
1815,-5712.41,-5730.49
1816,-33892.54,-35833.74
1817,-37786.0,-37491.93
1818,-22914.83,-19908.78
1819,-5659.89,-5645.45
1820,-5675.49,-5699.27
1821,-2023.71,-1498.87
1822,-37832.64,-37946.63
1823,-9090.43,-15626.75
1824,-5663.72,-5655.28
1825,-5698.17,-5690.07
1826,-38585.11,-37707.05
1827,-31168.78,-30344.85
1828,-1784.72,-326.73
1829,-5659.24,-5656.15
1830,-5712.95,-5703.18
1831,-39117.12,-38973.46
1832,-36665.19,-36448.18
1833,-21591.82,-17891.58
1834,-5700.07,-5662.97
1835,-5657.47,-5650.72
1836,-39326.75,-38939.53
1837,-29870.45,-31461.86
1838,-23617.47,-19455.36
1839,-5690.09,-5680.58
1840,-5324.26,-5262.23
1841,-38125.86,-38314.54
1842,-684.34,-444.31
1843,-433.52,-146.22
1844,-5664.05,-5664.59
1845,-5723.83,-5723.22
1846,-38766.65,-38602.03
1847,-33002.76,-30571.69
1848,-4290.97,-3031.04
1849,-5645.44,-5657.63
1850,-5684.21,-5734.28
1851,-36694.45,-36656.73
1852,-29412.34,-31645.94
1853,-4699.41,-6308.75
1854,-5655.59,-5641.71
1855,-5785.41,-5793.02
1856,-35905.93,-36816.03
1857,-25042.55,-31126.37
1858,-21060.03,-15273.09
1859,-5627.72,-5636.8
1860,-5738.18,-5736.29
1861,-33491.67,-35029.56
1862,-35319.93,-35408.52
1863,-3513.72,-10487.56
1864,-5608.19,-5614.79
1865,-5720.9,-5711.82
1866,-38896.7,-39245.39
1867,-28092.48,-29423.89
1868,-10879.61,-3651.57
1869,-5632.1,-5631.21
1870,-5697.01,-5706.05
1871,-37654.74,-38812.24
1872,-9074.25,-10656.41
1873,-7439.25,-6405.74
1874,-5629.8,-5630.24
1875,-5748.49,-5751.95
1876,-26582.9,-27668.98
1877,-21982.18,-25608.83
1878,-43.5,-204.81
1879,-5660.95,-5657.95
1880,-5687.34,-5682.56
1881,-39166.52,-38982.84
1882,-32226.62,-32569.33
1883,-18180.99,-21025.86
1884,-5638.86,-5634.2
1885,-5698.43,-5677.95
1886,-33583.56,-33066.94
1887,-2062.12,-5997.8
1888,-114.33,-19.53
1889,-5658.6,-5659.37
1890,-5727.68,-5763.5
1891,-36927.61,-5771.93
1892,-36022.08,-35810.6
1893,-75.85,-19.11
1894,-5700.84,-5677.87
1895,-5665.92,-5653.5
1896,-38139.21,-38388.7
1897,-29751.56,-32446.63
1898,-427.66,-90.32
1899,-5631.79,-5645.19
1900,-5723.29,-5721.58
1901,-34102.33,-32730.96
1902,-36139.08,-36926.17
1903,-9484.84,-4663.9
1904,-5666.23,-5665.12
1905,-5681.67,-5695.29
1906,-37760.62,-38151.39
1907,-4211.47,-1160.78
1908,-28620.58,-17462.5
1909,-5641.84,-5626.23
1910,-5562.52,-5576.04
1911,-39798.63,-39828.26
1912,-34685.56,-34588.41
1913,-29128.45,-27874.71
1914,-5649.32,-5652.51
1915,-5687.96,-5686.48
1916,-37363.61,-37326.71
1917,-35848.28,-35713.08
1918,-15242.19,-8421.2
1919,-5496.46,-5500.68
1920,-5656.33,-5681.81
1921,-34960.87,-34767.73
1922,-21601.99,-22828.18
1923,-2802.75,-5404.64
1924,-5605.17,-5608.57
1925,-5756.95,-5757.17
1926,-35903.9,-36319.7
1927,-35025.93,-34458.31
1928,-25580.29,-21386.03
1929,-5629.09,-5632.11
1930,-5469.8,-5460.9
1931,-36068.42,-36198.61
1932,-36562.68,-36746.49
1933,-19539.33,-11775.21
