bb_idx,MT_Repitope,WT_Repitope
4459,0.20488,0.216
4460,0.20488,0.216
4461,0.20488,0.216
4462,0.20488,0.216
4463,0.20488,0.216
4464,0.21192,0.21984
4465,0.21192,0.21984
4466,0.21192,0.21984
4467,0.21192,0.21984
4468,0.21192,0.21984
4469,0.21192,0.21984
4470,0.3152,0.26776
4471,0.3152,0.26776
4472,0.3152,0.26776
4473,0.3152,0.26776
4474,0.3152,0.26776
4475,0.3152,0.26776
4476,0.41,0.34112
4477,0.41,0.34112
4478,0.41,0.34112
4479,0.41,0.34112
4480,0.41,0.34112
4481,0.41,0.34112
4482,0.40856,0.32952
4483,0.40856,0.32952
4484,0.40856,0.32952
4485,0.40856,0.32952
4486,0.40856,0.32952
4487,0.40856,0.32952
4488,0.42488,0.3732
4489,0.42488,0.3732
4490,0.42488,0.3732
4491,0.42488,0.3732
4492,0.42488,0.3732
4493,0.42488,0.3732
4494,0.48656,0.4112
4495,0.48656,0.4112
4496,0.48656,0.4112
4497,0.48656,0.4112
4498,0.48656,0.4112
4499,0.48656,0.4112
4500,0.49072,0.4464
4501,0.49072,0.4464
4502,0.49072,0.4464
4503,0.49072,0.4464
4504,0.49072,0.4464
4505,0.49072,0.4464
4506,0.47248,0.39904
4507,0.47248,0.39904
4508,0.47248,0.39904
4509,0.47248,0.39904
4510,0.47248,0.39904
4511,0.47248,0.39904
4512,0.4708,0.38112
4513,0.4708,0.38112
4514,0.4708,0.38112
4515,0.4708,0.38112
4516,0.4708,0.38112
4517,0.4708,0.38112
4518,0.3184,0.2888
4519,0.3184,0.2888
4520,0.3184,0.2888
4521,0.3184,0.2888
4522,0.3184,0.2888
4523,0.3184,0.2888
4524,0.27672,0.24456
4525,0.27672,0.24456
4526,0.27672,0.24456
4527,0.27672,0.24456
4528,0.27672,0.24456
4529,0.27672,0.24456
4530,0.20376,0.22752
4531,0.20376,0.22752
4532,0.20376,0.22752
4533,0.20376,0.22752
4534,0.20376,0.22752
4535,0.20376,0.22752
4536,0.20184,0.26592
4537,0.20184,0.26592
4538,0.20184,0.26592
4539,0.20184,0.26592
4540,0.20184,0.26592
4541,0.20184,0.26592
4542,0.2468,0.27304
4543,0.2468,0.27304
4544,0.2468,0.27304
4545,0.2468,0.27304
4546,0.2468,0.27304
4547,0.2468,0.27304
4548,0.29048,0.27928
4549,0.29048,0.27928
4550,0.29048,0.27928
4551,0.29048,0.27928
4552,0.29048,0.27928
4553,0.29048,0.27928
4554,0.2684,0.29224
4555,0.2684,0.29224
4556,0.2684,0.29224
4557,0.2684,0.29224
4558,0.2684,0.29224
4559,0.2684,0.29224
4560,0.27224,0.27568
4561,0.27224,0.27568
4562,0.27224,0.27568
4563,0.27224,0.27568
4564,0.27224,0.27568
4565,0.27224,0.27568
4566,0.36192,0.34384
4567,0.36192,0.34384
4568,0.36192,0.34384
4569,0.36192,0.34384
4570,0.36192,0.34384
4571,0.36192,0.34384
4572,0.36208,0.362
4573,0.36208,0.362
4574,0.36208,0.362
4575,0.36208,0.362
4576,0.36208,0.362
4577,0.36208,0.362
4578,0.51416,0.4424
4579,0.51416,0.4424
4580,0.51416,0.4424
4581,0.51416,0.4424
4582,0.51416,0.4424
4583,0.51416,0.4424
4584,0.50392,0.43192
4585,0.50392,0.43192
4586,0.50392,0.43192
4587,0.50392,0.43192
4588,0.50392,0.43192
4589,0.50392,0.43192
4590,0.48504,0.41016
4591,0.48504,0.41016
4592,0.48504,0.41016
4593,0.48504,0.41016
4594,0.48504,0.41016
4595,0.48504,0.41016
4596,0.38448,0.38352
4597,0.38448,0.38352
4598,0.38448,0.38352
4599,0.38448,0.38352
4600,0.38448,0.38352
4601,0.38448,0.38352
4602,0.40128,0.36392
4603,0.40128,0.36392
4604,0.40128,0.36392
4605,0.40128,0.36392
4606,0.40128,0.36392
4607,0.40128,0.36392
4608,0.37152,0.34712
4609,0.37152,0.34712
4610,0.37152,0.34712
4611,0.37152,0.34712
4612,0.37152,0.34712
4613,0.37152,0.34712
4614,0.33136,0.29248
4615,0.33136,0.29248
4616,0.33136,0.29248
4617,0.33136,0.29248
4618,0.33136,0.29248
4619,0.33136,0.29248
4620,0.32864,0.29264
4621,0.32864,0.29264
4622,0.32864,0.29264
4623,0.32864,0.29264
4624,0.32864,0.29264
4625,0.32864,0.29264
4626,0.36056,0.36832
4627,0.36056,0.36832
4628,0.36056,0.36832
4629,0.36056,0.36832
4630,0.36056,0.36832
4631,0.36056,0.36832
4632,0.39072,0.36528
4633,0.39072,0.36528
4634,0.39072,0.36528
4635,0.39072,0.36528
4636,0.39072,0.36528
4637,0.39072,0.36528
4638,0.34456,0.32936
4639,0.34456,0.32936
4640,0.34456,0.32936
4641,0.34456,0.32936
4642,0.34456,0.32936
4643,0.34456,0.32936
4644,0.36856,0.33128
4645,0.36856,0.33128
4646,0.36856,0.33128
4647,0.36856,0.33128
4648,0.36856,0.33128
4649,0.36856,0.33128
4650,0.27728,0.302
4651,0.27728,0.302
4652,0.27728,0.302
4653,0.27728,0.302
4654,0.27728,0.302
4655,0.27728,0.302
4656,0.31656,0.33408
4657,0.31656,0.33408
4658,0.31656,0.33408
4659,0.31656,0.33408
4660,0.31656,0.33408
4661,0.31656,0.33408
4662,0.31776,0.36024
4663,0.31776,0.36024
4664,0.31776,0.36024
4665,0.31776,0.36024
4666,0.31776,0.36024
4667,0.31776,0.36024
4668,0.33664,0.35816
4669,0.33664,0.35816
4670,0.33664,0.35816
4671,0.33664,0.35816
4672,0.33664,0.35816
4673,0.33664,0.35816
4674,0.35232,0.34608
4675,0.35232,0.34608
4676,0.35232,0.34608
4677,0.35232,0.34608
4678,0.35232,0.34608
4679,0.35232,0.34608
4680,0.2996,0.324
4681,0.2996,0.324
4682,0.2996,0.324
4683,0.2996,0.324
4684,0.2996,0.324
4685,0.2996,0.324
4686,0.39568,0.37928
4687,0.39568,0.37928
4688,0.39568,0.37928
4689,0.39568,0.37928
4690,0.39568,0.37928
4691,0.39568,0.37928
4692,0.43704,0.40824
4693,0.43704,0.40824
4694,0.43704,0.40824
4695,0.43704,0.40824
4696,0.43704,0.40824
4697,0.43704,0.40824
4698,0.41392,0.45048
4699,0.41392,0.45048
4700,0.41392,0.45048
4701,0.41392,0.45048
4702,0.41392,0.45048
4703,0.41392,0.45048
4704,0.36224,0.34296
4705,0.36224,0.34296
4706,0.36224,0.34296
4707,0.36224,0.34296
4708,0.36224,0.34296
4709,0.36224,0.34296
4710,0.31328,0.294
4711,0.31328,0.294
4712,0.31328,0.294
4713,0.31328,0.294
4714,0.31328,0.294
4715,0.31328,0.294
4716,0.29656,0.30984
4717,0.29656,0.30984
4718,0.29656,0.30984
4719,0.29656,0.30984
4720,0.29656,0.30984
4721,0.29656,0.30984
4722,0.29656,0.33424
4723,0.29656,0.33424
4724,0.29656,0.33424
4725,0.29656,0.33424
4726,0.29656,0.33424
4727,0.29656,0.33424
4728,0.23296,0.29576
4729,0.23296,0.29576
4730,0.23296,0.29576
4731,0.23296,0.29576
4732,0.23296,0.29576
4733,0.23296,0.29576
4734,0.2416,0.24304
4735,0.2416,0.24304
4736,0.2416,0.24304
4737,0.2416,0.24304
4738,0.2416,0.24304
4739,0.2416,0.24304
4740,0.35264,0.33504
4741,0.35264,0.33504
4742,0.35264,0.33504
4743,0.35264,0.33504
4744,0.35264,0.33504
4745,0.35264,0.33504
4746,0.30672,0.31944
4747,0.30672,0.31944
4748,0.30672,0.31944
4749,0.30672,0.31944
4750,0.30672,0.31944
4751,0.30672,0.31944
4752,0.29144,0.31048
4753,0.29144,0.31048
4754,0.29144,0.31048
4755,0.29144,0.31048
4756,0.29144,0.31048
4757,0.29144,0.31048
4758,0.24136,0.2688
4759,0.24136,0.2688
4760,0.24136,0.2688
4761,0.24136,0.2688
4762,0.24136,0.2688
4763,0.24136,0.2688
4764,0.24096,0.264
4765,0.24096,0.264
4766,0.24096,0.264
4767,0.24096,0.264
4768,0.24096,0.264
4769,0.24096,0.264
4770,0.256,0.3008
4771,0.256,0.3008
4772,0.256,0.3008
4773,0.256,0.3008
4774,0.256,0.3008
4775,0.256,0.3008
4776,0.3116,0.37136
4777,0.3116,0.37136
4778,0.3116,0.37136
4779,0.3116,0.37136
4780,0.3116,0.37136
4781,0.3116,0.37136
4782,0.2728,0.33792
4783,0.2728,0.33792
4784,0.2728,0.33792
4785,0.2728,0.33792
4786,0.2728,0.33792
4787,0.2728,0.33792
4788,0.29872,0.36888
4789,0.29872,0.36888
4790,0.29872,0.36888
4791,0.29872,0.36888
4792,0.29872,0.36888
4793,0.29872,0.36888
4794,0.25592,0.23704
4795,0.25592,0.23704
4796,0.25592,0.23704
4797,0.25592,0.23704
4798,0.25592,0.23704
4799,0.25592,0.23704
4800,0.28176,0.31448
4801,0.28176,0.31448
4802,0.28176,0.31448
4803,0.28176,0.31448
4804,0.28176,0.31448
4805,0.28176,0.31448
4806,0.30152,0.36504
4807,0.30152,0.36504
4808,0.30152,0.36504
4809,0.30152,0.36504
4810,0.30152,0.36504
4811,0.30152,0.36504
4812,0.27328,0.32968
4813,0.27328,0.32968
4814,0.27328,0.32968
4815,0.27328,0.32968
4816,0.27328,0.32968
4817,0.27328,0.32968
4818,0.39808,0.45864
4819,0.39808,0.45864
4820,0.39808,0.45864
4821,0.39808,0.45864
4822,0.39808,0.45864
4823,0.39808,0.45864
4824,0.22872,0.24928
4825,0.22872,0.24928
4826,0.22872,0.24928
4827,0.22872,0.24928
4828,0.22872,0.24928
4829,0.22872,0.24928
4830,0.22232,0.22912
4831,0.22232,0.22912
4832,0.22232,0.22912
4833,0.22232,0.22912
4834,0.22232,0.22912
4835,0.22232,0.22912
4836,0.2836,0.29328
4837,0.2836,0.29328
4838,0.2836,0.29328
4839,0.2836,0.29328
4840,0.2836,0.29328
4841,0.2836,0.29328
4842,0.25176,0.27472
4843,0.25176,0.27472
4844,0.25176,0.27472
4845,0.25176,0.27472
4846,0.25176,0.27472
4847,0.25176,0.27472
4848,0.30624,0.37024
4849,0.30624,0.37024
4850,0.30624,0.37024
4851,0.32448,0.41032
4852,0.32448,0.41032
4853,0.32448,0.41032
4854,0.32576,0.41752
4855,0.32576,0.41752
4856,0.32576,0.41752
4857,0.13608,0.17712
4858,0.13608,0.17712
4859,0.13608,0.17712
4860,0.16304,0.1936
4861,0.16304,0.1936
4862,0.16304,0.1936
4863,0.18016,0.15192
4864,0.18016,0.15192
4865,0.18016,0.15192
4866,0.14768,0.16304
4867,0.14768,0.16304
4868,0.14768,0.16304
4869,0.15248,0.19648
4870,0.15248,0.19648
4871,0.15248,0.19648
4872,0.13824,0.16496
4873,0.13824,0.16496
4874,0.13824,0.16496
4875,0.31808,0.312
4876,0.31808,0.312
4877,0.31808,0.312
4878,0.37744,0.35592
4879,0.37744,0.35592
4880,0.37744,0.35592
4881,0.38528,0.38536
4882,0.38528,0.38536
4883,0.38528,0.38536
4884,0.32152,0.34184
4885,0.32152,0.34184
4886,0.32152,0.34184
4887,0.32,0.3536
4888,0.32,0.3536
4889,0.32,0.3536
4890,0.34336,0.38192
4891,0.34336,0.38192
4892,0.34336,0.38192
4893,0.33536,0.40984
4894,0.33536,0.40984
4895,0.33536,0.40984
4896,0.36864,0.40456
4897,0.36864,0.40456
4898,0.36864,0.40456
4899,0.37752,0.39008
4900,0.37752,0.39008
4901,0.37752,0.39008
4902,0.2864,0.282
4903,0.2864,0.282
4904,0.2864,0.282
4905,0.30704,0.28968
4906,0.30704,0.28968
4907,0.30704,0.28968
4908,0.26,0.26144
4909,0.26,0.26144
4910,0.26,0.26144
4911,0.38536,0.37512
4912,0.38536,0.37512
4913,0.38536,0.37512
4914,0.31984,0.30744
4915,0.31984,0.30744
4916,0.31984,0.30744
4917,0.45624,0.39224
4918,0.45624,0.39224
4919,0.45624,0.39224
4920,0.4068,0.39568
4921,0.4068,0.39568
4922,0.4068,0.39568
4923,0.38072,0.36744
4924,0.38072,0.36744
4925,0.38072,0.36744
4926,0.3376,0.33056
4927,0.3376,0.33056
4928,0.3376,0.33056
4929,0.37632,0.39104
4930,0.37632,0.39104
4931,0.37632,0.39104
4932,0.4148,0.49304
4933,0.4148,0.49304
4934,0.4148,0.49304
4935,0.39712,0.42872
4936,0.39712,0.42872
4937,0.39712,0.42872
4938,0.408,0.40872
4939,0.408,0.40872
4940,0.408,0.40872
4941,0.3944,0.43128
4942,0.3944,0.43128
4943,0.3944,0.43128
4944,0.448,0.4932
4945,0.448,0.4932
4946,0.448,0.4932
4947,0.42648,0.48472
4948,0.42648,0.48472
4949,0.42648,0.48472
4950,0.3724,0.394
4951,0.3724,0.394
4952,0.3724,0.394
4953,0.40624,0.44352
4954,0.40624,0.44352
4955,0.40624,0.44352
4956,0.30624,0.37024
4957,0.30624,0.37024
4958,0.30624,0.37024
4959,0.32448,0.41032
4960,0.32448,0.41032
4961,0.32448,0.41032
4962,0.32576,0.41752
4963,0.32576,0.41752
4964,0.32576,0.41752
4965,0.13608,0.17712
4966,0.13608,0.17712
4967,0.13608,0.17712
4968,0.16304,0.1936
4969,0.16304,0.1936
4970,0.16304,0.1936
4971,0.18016,0.15192
4972,0.18016,0.15192
4973,0.18016,0.15192
4974,0.14768,0.16304
4975,0.14768,0.16304
4976,0.14768,0.16304
4977,0.15248,0.19648
4978,0.15248,0.19648
4979,0.15248,0.19648
4980,0.13824,0.16496
4981,0.13824,0.16496
4982,0.13824,0.16496
4983,0.31888,0.32976
4984,0.31888,0.32976
4985,0.31888,0.32976
4986,0.34344,0.3604
4987,0.34344,0.3604
4988,0.34344,0.3604
4989,0.22864,0.24168
4990,0.22864,0.24168
4991,0.22864,0.24168
4992,0.20232,0.19592
4993,0.20232,0.19592
4994,0.20232,0.19592
4995,0.22256,0.24032
4996,0.22256,0.24032
4997,0.22256,0.24032
4998,0.23664,0.2408
4999,0.23664,0.2408
5000,0.23664,0.2408
5001,0.26328,0.33232
5002,0.26328,0.33232
5003,0.26328,0.33232
5004,0.35112,0.3336
5005,0.35112,0.3336
5006,0.35112,0.3336
5007,0.28088,0.26736
5008,0.28088,0.26736
5009,0.28088,0.26736
5010,0.3712,0.33376
5011,0.3712,0.33376
5012,0.3712,0.33376
5013,0.30112,0.31504
5014,0.30112,0.31504
5015,0.30112,0.31504
5016,0.33672,0.2952
5017,0.33672,0.2952
5018,0.33672,0.2952
5019,0.28248,0.26064
5020,0.28248,0.26064
5021,0.28248,0.26064
5022,0.27872,0.26344
5023,0.27872,0.26344
5024,0.27872,0.26344
5025,0.21752,0.21552
5026,0.21752,0.21552
5027,0.21752,0.21552
5028,0.19544,0.1304
5029,0.19544,0.1304
5030,0.19544,0.1304
5031,0.2376,0.14992
5032,0.2376,0.14992
5033,0.2376,0.14992
5034,0.3316,0.32088
5035,0.3316,0.32088
5036,0.3316,0.32088
5037,0.23488,0.23568
5038,0.23488,0.23568
5039,0.23488,0.23568
5040,0.34952,0.30744
5041,0.34952,0.30744
5042,0.34952,0.30744
5043,0.32144,0.28688
5044,0.32144,0.28688
5045,0.32144,0.28688
5046,0.27432,0.2936
5047,0.27432,0.2936
5048,0.27432,0.2936
5049,0.26856,0.2736
5050,0.26856,0.2736
5051,0.26856,0.2736
5052,0.34016,0.32744
5053,0.34016,0.32744
5054,0.34016,0.32744
5055,0.32928,0.31952
5056,0.32928,0.31952
5057,0.32928,0.31952
5058,0.29008,0.30056
5059,0.29008,0.30056
5060,0.29008,0.30056
5061,0.288,0.2504
5062,0.288,0.2504
5063,0.288,0.2504
5064,0.31272,0.2644
5065,0.31272,0.2644
5066,0.31272,0.2644
5067,0.29224,0.25064
5068,0.29224,0.25064
5069,0.29224,0.25064
5070,0.32456,0.29424
5071,0.32456,0.29424
5072,0.32456,0.29424
5073,0.27296,0.28768
5074,0.27296,0.28768
5075,0.27296,0.28768
5076,0.30648,0.23544
5077,0.30648,0.23544
5078,0.30648,0.23544
5079,0.3704,0.39496
5080,0.3704,0.39496
5081,0.3704,0.39496
5082,0.36936,0.3652
5083,0.36936,0.3652
5084,0.36936,0.3652
5085,0.34848,0.29808
5086,0.34848,0.29808
5087,0.34848,0.29808
5088,0.26344,0.23816
5089,0.26344,0.23816
5090,0.26344,0.23816
5091,0.2864,0.282
5092,0.2864,0.282
5093,0.2864,0.282
5094,0.30704,0.28968
5095,0.30704,0.28968
5096,0.30704,0.28968
5097,0.26,0.26144
5098,0.26,0.26144
5099,0.26,0.26144
5100,0.38536,0.37512
5101,0.38536,0.37512
5102,0.38536,0.37512
5103,0.31984,0.30744
5104,0.31984,0.30744
5105,0.31984,0.30744
5106,0.45624,0.39224
5107,0.45624,0.39224
5108,0.45624,0.39224
5109,0.4068,0.39568
5110,0.4068,0.39568
5111,0.4068,0.39568
5112,0.38072,0.36744
5113,0.38072,0.36744
5114,0.38072,0.36744
5115,0.3376,0.33056
5116,0.3376,0.33056
5117,0.3376,0.33056
5118,0.38352,0.39064
5119,0.38352,0.39064
5120,0.38352,0.39064
5121,0.3696,0.35416
5122,0.3696,0.35416
5123,0.3696,0.35416
5124,0.278,0.27248
5125,0.278,0.27248
5126,0.278,0.27248
5127,0.30712,0.284
5128,0.30712,0.284
5129,0.30712,0.284
5130,0.3924,0.28848
5131,0.3924,0.28848
5132,0.3924,0.28848
5133,0.3276,0.30224
5134,0.3276,0.30224
5135,0.3276,0.30224
5136,0.16528,0.14216
5137,0.16528,0.14216
5138,0.16528,0.14216
5139,0.17984,0.16992
5140,0.17984,0.16992
5141,0.17984,0.16992
5142,0.3096,0.3188
5143,0.3096,0.3188
5144,0.3096,0.3188
5145,0.38664,0.36672
5146,0.38664,0.36672
5147,0.38664,0.36672
5148,0.46968,0.39176
5149,0.46968,0.39176
5150,0.46968,0.39176
5151,0.44784,0.37888
5152,0.44784,0.37888
5153,0.44784,0.37888
5154,0.45336,0.40656
5155,0.45336,0.40656
5156,0.45336,0.40656
5157,0.39024,0.36328
5158,0.39024,0.36328
5159,0.39024,0.36328
5160,0.35864,0.32032
5161,0.35864,0.32032
5162,0.35864,0.32032
5163,0.37168,0.3444
5164,0.37168,0.3444
5165,0.37168,0.3444
5166,0.38736,0.3516
5167,0.38736,0.3516
5168,0.38736,0.3516
5169,0.41664,0.37928
5170,0.41664,0.37928
5171,0.41664,0.37928
5172,0.38352,0.39064
5173,0.38352,0.39064
5174,0.38352,0.39064
5175,0.3696,0.35416
5176,0.3696,0.35416
5177,0.3696,0.35416
5178,0.278,0.27248
5179,0.278,0.27248
5180,0.278,0.27248
5181,0.30712,0.284
5182,0.30712,0.284
5183,0.30712,0.284
5184,0.3924,0.28848
5185,0.3924,0.28848
5186,0.3924,0.28848
5187,0.3276,0.30224
5188,0.3276,0.30224
5189,0.3276,0.30224
5190,0.16528,0.14216
5191,0.16528,0.14216
5192,0.16528,0.14216
5193,0.17984,0.16992
5194,0.17984,0.16992
5195,0.17984,0.16992
5196,0.3096,0.3188
5197,0.3096,0.3188
5198,0.3096,0.3188
5199,0.422,0.42872
5200,0.422,0.42872
5201,0.422,0.42872
5202,0.32472,0.306
5203,0.32472,0.306
5204,0.32472,0.306
5205,0.32592,0.3328
5206,0.32592,0.3328
5207,0.32592,0.3328
5208,0.284,0.2776
5209,0.284,0.2776
5210,0.284,0.2776
5211,0.3148,0.2876
5212,0.3148,0.2876
5213,0.3148,0.2876
5214,0.30296,0.28864
5215,0.30296,0.28864
5216,0.30296,0.28864
5217,0.21856,0.22672
5218,0.21856,0.22672
5219,0.21856,0.22672
5220,0.18624,0.17888
5221,0.18624,0.17888
5222,0.18624,0.17888
5223,0.20296,0.18616
5224,0.20296,0.18616
5225,0.20296,0.18616
5226,0.31112,0.31344
5227,0.31112,0.31344
5228,0.31112,0.31344
5229,0.43728,0.366
5230,0.43728,0.366
5231,0.43728,0.366
5232,0.4212,0.34104
5233,0.4212,0.34104
5234,0.4212,0.34104
5235,0.29576,0.28944
5236,0.29576,0.28944
5237,0.29576,0.28944
5238,0.32752,0.32232
5239,0.32752,0.32232
5240,0.32752,0.32232
5241,0.45328,0.40576
5242,0.45328,0.40576
5243,0.45328,0.40576
5244,0.46024,0.43896
5245,0.46024,0.43896
5246,0.46024,0.43896
5247,0.46424,0.39664
5248,0.46424,0.39664
5249,0.46424,0.39664
5250,0.46912,0.4292
5251,0.46912,0.4292
5252,0.46912,0.4292
5253,0.28936,0.25752
5254,0.28936,0.25752
5255,0.28936,0.25752
5256,0.262,0.25064
5257,0.262,0.25064
5258,0.262,0.25064
5259,0.29264,0.29328
5260,0.29264,0.29328
5261,0.29264,0.29328
5262,0.25032,0.24632
5263,0.25032,0.24632
5264,0.25032,0.24632
5265,0.26144,0.25784
5266,0.26144,0.25784
5267,0.26144,0.25784
5268,0.34216,0.36216
5269,0.34216,0.36216
5270,0.34216,0.36216
5271,0.4632,0.40424
5272,0.4632,0.40424
5273,0.4632,0.40424
5274,0.24096,0.32352
5275,0.24096,0.32352
5276,0.24096,0.32352
5277,0.18816,0.20672
5278,0.18816,0.20672
5279,0.18816,0.20672
5280,0.46864,0.52144
5281,0.46864,0.52144
5282,0.46864,0.52144
5283,0.46864,0.52144
5284,0.46864,0.52144
5285,0.48232,0.4848
5286,0.48232,0.4848
5287,0.48232,0.4848
5288,0.48232,0.4848
5289,0.48232,0.4848
5290,0.49216,0.4908
5291,0.49216,0.4908
5292,0.49216,0.4908
5293,0.49216,0.4908
5294,0.49216,0.4908
5295,0.49968,0.5436
5296,0.49968,0.5436
5297,0.49968,0.5436
5298,0.49968,0.5436
5299,0.49968,0.5436
5300,0.51064,0.5324
5301,0.51064,0.5324
5302,0.51064,0.5324
5303,0.51064,0.5324
5304,0.51064,0.5324
5305,0.45936,0.528
5306,0.45936,0.528
5307,0.45936,0.528
5308,0.45936,0.528
5309,0.45936,0.528
5310,0.42136,0.42112
5311,0.42136,0.42112
5312,0.42136,0.42112
5313,0.42136,0.42112
5314,0.42136,0.42112
5315,0.37112,0.38664
5316,0.37112,0.38664
5317,0.37112,0.38664
5318,0.37112,0.38664
5319,0.37112,0.38664
5320,0.438,0.47992
5321,0.438,0.47992
5322,0.438,0.47992
5323,0.438,0.47992
5324,0.438,0.47992
5325,0.25168,0.27224
5326,0.25168,0.27224
5327,0.25168,0.27224
5328,0.25168,0.27224
5329,0.25168,0.27224
5330,0.2164,0.2284
5331,0.2164,0.2284
5332,0.2164,0.2284
5333,0.2164,0.2284
5334,0.2164,0.2284
5335,0.15944,0.17312
5336,0.15944,0.17312
5337,0.15944,0.17312
5338,0.15944,0.17312
5339,0.15944,0.17312
5340,0.27088,0.25568
5341,0.27088,0.25568
5342,0.27088,0.25568
5343,0.27088,0.25568
5344,0.27088,0.25568
5345,0.41392,0.39288
5346,0.41392,0.39288
5347,0.41392,0.39288
5348,0.41392,0.39288
5349,0.41392,0.39288
5350,0.42184,0.40128
5351,0.42184,0.40128
5352,0.42184,0.40128
5353,0.42184,0.40128
5354,0.42184,0.40128
5355,0.43128,0.3596
5356,0.43128,0.3596
5357,0.43128,0.3596
5358,0.43128,0.3596
5359,0.43128,0.3596
5360,0.42744,0.37664
5361,0.42744,0.37664
5362,0.42744,0.37664
5363,0.42744,0.37664
5364,0.42744,0.37664
5365,0.40584,0.39664
5366,0.40584,0.39664
5367,0.40584,0.39664
5368,0.40584,0.39664
5369,0.40584,0.39664
5370,0.32128,0.30192
5371,0.32128,0.30192
5372,0.32128,0.30192
5373,0.32128,0.30192
5374,0.32128,0.30192
5375,0.33072,0.30696
5376,0.33072,0.30696
5377,0.33072,0.30696
5378,0.33072,0.30696
5379,0.33072,0.30696
5380,0.31232,0.31472
5381,0.31232,0.31472
5382,0.31232,0.31472
5383,0.31232,0.31472
5384,0.31232,0.31472
5385,0.33744,0.3404
5386,0.33744,0.3404
5387,0.33744,0.3404
5388,0.33744,0.3404
5389,0.33744,0.3404
5390,0.38576,0.35664
5391,0.38576,0.35664
5392,0.38576,0.35664
5393,0.38576,0.35664
5394,0.38576,0.35664
5395,0.36048,0.31016
5396,0.36048,0.31016
5397,0.36048,0.31016
5398,0.36048,0.31016
5399,0.36048,0.31016
5400,0.24152,0.2104
5401,0.24152,0.2104
5402,0.24152,0.2104
5403,0.24152,0.2104
5404,0.24152,0.2104
5405,0.1692,0.15904
5406,0.1692,0.15904
5407,0.1692,0.15904
5408,0.1692,0.15904
5409,0.1692,0.15904
5410,0.18744,0.18792
5411,0.18744,0.18792
5412,0.18744,0.18792
5413,0.18744,0.18792
5414,0.18744,0.18792
5415,0.26752,0.32144
5416,0.26752,0.32144
5417,0.26752,0.32144
5418,0.26752,0.32144
5419,0.26752,0.32144
5420,0.18496,0.2468
5421,0.18496,0.2468
5422,0.18496,0.2468
5423,0.18496,0.2468
5424,0.18496,0.2468
5425,0.17968,0.25512
5426,0.17968,0.25512
5427,0.17968,0.25512
5428,0.17968,0.25512
5429,0.17968,0.25512
5430,0.20576,0.23896
5431,0.20576,0.23896
5432,0.20576,0.23896
5433,0.20576,0.23896
5434,0.20576,0.23896
5435,0.19832,0.2036
5436,0.19832,0.2036
5437,0.19832,0.2036
5438,0.19832,0.2036
5439,0.19832,0.2036
5440,0.21712,0.26864
5441,0.21712,0.26864
5442,0.21712,0.26864
5443,0.21712,0.26864
5444,0.21712,0.26864
5445,0.32336,0.33184
5446,0.32336,0.33184
5447,0.32336,0.33184
5448,0.32336,0.33184
5449,0.32336,0.33184
5450,0.3176,0.3452
5451,0.3176,0.3452
5452,0.3176,0.3452
5453,0.3176,0.3452
5454,0.3176,0.3452
5455,0.23752,0.29128
5456,0.23752,0.29128
5457,0.23752,0.29128
5458,0.23752,0.29128
5459,0.23752,0.29128
5460,0.25536,0.27296
5461,0.25536,0.27296
5462,0.25536,0.27296
5463,0.25536,0.27296
5464,0.25536,0.27296
5465,0.26648,0.24176
5466,0.26648,0.24176
5467,0.26648,0.24176
5468,0.26648,0.24176
5469,0.26648,0.24176
5470,0.28664,0.26576
5471,0.28664,0.26576
5472,0.28664,0.26576
5473,0.28664,0.26576
5474,0.28664,0.26576
5475,0.26608,0.25544
5476,0.26608,0.25544
5477,0.26608,0.25544
5478,0.26608,0.25544
5479,0.26608,0.25544
5480,0.24648,0.25688
5481,0.24648,0.25688
5482,0.24648,0.25688
5483,0.24648,0.25688
5484,0.24648,0.25688
5485,0.31624,0.38072
5486,0.31624,0.38072
5487,0.31624,0.38072
5488,0.31624,0.38072
5489,0.31624,0.38072
5490,0.34224,0.41272
5491,0.34224,0.41272
5492,0.34224,0.41272
5493,0.34224,0.41272
5494,0.34224,0.41272
5495,0.32072,0.32752
5496,0.32072,0.32752
5497,0.32072,0.32752
5498,0.32072,0.32752
5499,0.32072,0.32752
5500,0.34888,0.35072
5501,0.34888,0.35072
5502,0.34888,0.35072
5503,0.34888,0.35072
5504,0.34888,0.35072
5505,0.34288,0.25856
5506,0.34288,0.25856
5507,0.34288,0.25856
5508,0.34288,0.25856
5509,0.34288,0.25856
5510,0.38,0.27792
5511,0.38,0.27792
5512,0.38,0.27792
5513,0.38,0.27792
5514,0.38,0.27792
5515,0.36272,0.30736
5516,0.36272,0.30736
5517,0.36272,0.30736
5518,0.36272,0.30736
5519,0.36272,0.30736
5520,0.25984,0.22672
5521,0.25984,0.22672
5522,0.25984,0.22672
5523,0.25984,0.22672
5524,0.25984,0.22672
5525,0.28976,0.25456
5526,0.28976,0.25456
5527,0.28976,0.25456
5528,0.28976,0.25456
5529,0.28976,0.25456
5530,0.28512,0.26408
5531,0.28512,0.26408
5532,0.28512,0.26408
5533,0.28512,0.26408
5534,0.28512,0.26408
5535,0.27064,0.2004
5536,0.27064,0.2004
5537,0.27064,0.2004
5538,0.27064,0.2004
5539,0.27064,0.2004
5540,0.24736,0.21744
5541,0.24736,0.21744
5542,0.24736,0.21744
