bb_idx,MT_PRIME,WT_PRIME
4072,0.002842,0.002617
4073,0.001965,0.001974
4074,0.00148,0.001517
4075,0.017896,0.02664
4076,0.001194,0.001297
4077,0.001781,0.00188
4078,0.003197,0.003968
4079,0.00611,0.007324
4080,0.001223,0.001251
4081,0.001991,0.002163
4082,0.00139,0.001552
4083,0.001132,0.001384
4084,0.00192,0.002176
4085,0.003268,0.005478
4086,0.00138,0.001494
4087,0.001804,0.001606
4088,0.001043,0.00105
4089,0.002112,0.002148
4090,0.007842,0.008112
4091,0.00197,0.00178
4092,0.121348,0.006074
4093,0.062207,0.007486
4094,0.004166,0.00229
4095,0.007139,0.004274
4096,0.007517,0.002168
4097,0.034008,0.00577
4098,0.003179,0.001189
4099,0.002018,0.000946
4100,0.009146,0.004391
4101,0.004064,0.001815
4102,0.014663,0.002236
4103,0.018453,0.005896
4104,0.002092,0.001288
4105,0.00391,0.001363
4106,0.002458,0.001036
4107,0.00461,0.002189
4108,0.006086,0.004451
4109,0.008035,0.001582
4110,0.003652,0.00174
4111,0.017148,0.003309
4112,0.009323,0.002927
4113,0.004852,0.002597
4114,0.004824,0.001317
4115,0.00783,0.002606
4116,0.187094,0.138359
4117,0.011475,0.004399
4118,0.012884,0.008066
4119,0.017044,0.007055
4120,0.038306,0.011725
4121,0.025243,0.005569
4122,0.006305,0.003567
4123,0.004167,0.002543
4124,0.00339,0.001574
4125,0.007283,0.005729
4126,0.012128,0.020027
4127,0.008573,0.007101
4128,0.009885,0.050546
4129,0.005091,0.002938
4130,0.022108,0.011141
4131,0.028088,0.015826
4132,0.002164,0.00106
4133,0.00784,0.005456
4134,0.001894,0.001971
4135,0.010659,0.00293
4136,0.002025,0.002012
4137,0.001996,0.002058
4138,0.019268,0.007661
4139,0.007306,0.003873
4140,0.015697,0.005951
4141,0.002557,0.001954
4142,0.001362,0.001473
4143,0.00208,0.001458
4144,0.003341,0.001629
4145,0.003563,0.001857
4146,0.002237,0.002038
4147,0.002265,0.001811
4148,0.005031,0.00232
4149,0.008619,0.003055
4150,0.008226,0.004196
4151,0.003506,0.002418
4152,0.007803,0.009164
4153,0.005559,0.008705
4154,0.079686,0.106249
4155,0.016221,0.024417
4156,0.005115,0.00435
4157,0.010862,0.009572
4158,0.00752,0.005743
4159,0.007692,0.002999
4160,0.052681,0.038325
4161,0.028227,0.019251
4162,0.016641,0.0106
4163,0.003248,0.002289
4164,0.003096,0.003266
4165,0.003312,0.002698
4166,0.003308,0.002272
4167,0.003899,0.002676
4168,0.028029,0.013676
4169,0.011135,0.005269
4170,0.002674,0.002141
4171,0.00945,0.004598
4172,0.036377,0.026658
4173,0.022917,0.015833
4174,0.024702,0.011139
4175,0.008033,0.005394
4176,0.001779,0.001535
4177,0.001283,0.001181
4178,0.002524,0.002002
4179,0.002546,0.002262
4180,0.012751,0.014724
4181,0.003303,0.003559
4182,0.00139,0.001752
4183,0.004883,0.002151
4184,0.002121,0.001162
4185,0.007118,0.007108
4186,0.000685,0.000568
4187,0.003101,0.002312
4188,0.000935,0.001682
4189,0.002936,0.003872
4190,0.004511,0.001797
4191,0.003264,0.001965
4192,0.002112,0.003025
4193,0.001308,0.00184
4194,0.006155,0.005474
4195,0.001333,0.00117
4196,0.003214,0.003553
4197,0.006853,0.006286
4198,0.020527,0.017702
4199,0.004277,0.003401
4200,0.002124,0.003863
4201,0.001558,0.002193
4202,0.004744,0.005609
4203,0.002868,0.001404
4204,0.001481,0.001269
4205,0.000873,0.001186
4206,0.001154,0.001286
4207,0.001184,0.001264
4208,0.001146,0.001116
4209,0.001601,0.001727
4210,0.002583,0.002832
4211,0.001565,0.001412
4212,0.002229,0.002411
4213,0.00209,0.001953
4214,0.007509,0.005928
4215,0.00186,0.001816
4216,0.001755,0.001559
4217,0.007615,0.005775
4218,0.004613,0.004786
4219,0.003766,0.005191
4220,0.006858,0.005244
4221,0.00537,0.004101
4222,0.026927,0.014287
4223,0.013573,0.006567
4224,0.004715,0.004201
4225,0.003535,0.002678
4226,0.001108,0.001072
4227,0.008486,0.005037
4228,0.007946,0.006403
4229,0.006932,0.005389
4230,0.001864,0.001759
4231,0.002982,0.002369
4232,0.00938,0.007689
4233,0.005317,0.004225
4234,0.010239,0.008804
4235,0.01941,0.018371
4236,0.002049,0.002371
4237,0.001454,0.001297
4238,0.001754,0.00195
4239,0.002442,0.002345
4240,0.003352,0.002745
4241,0.001471,0.001553
4242,0.007347,0.008243
4243,0.0021,0.001861
4244,0.015262,0.017825
4245,0.008144,0.008192
4246,0.001283,0.001298
4247,0.003474,0.00342
4248,0.008404,0.007981
4249,0.002295,0.001988
4250,0.003629,0.004113
4251,0.002368,0.001969
4252,0.00432,0.003901
4253,0.003216,0.002249
4254,0.004908,0.089306
4255,0.001263,0.002832
4256,0.000442,0.000479
4257,0.001316,0.001884
4258,0.000544,0.000951
4259,0.000757,0.003122
4260,0.000561,0.001194
4261,0.002049,0.00372
4262,0.00062,0.001336
4263,0.000708,0.00128
4264,0.001494,0.006871
4265,0.00129,0.002911
4266,0.000579,0.001
4267,0.000654,0.001624
4268,0.001114,0.003157
4269,0.001019,0.002228
4270,0.015808,0.007842
4271,0.001456,0.006683
4272,0.000801,0.001386
4273,0.000644,0.001281
4274,0.003584,0.007788
4275,0.000937,0.0018
4276,0.000635,0.002016
4277,0.001292,0.003481
4278,0.000851,0.001535
4279,0.000962,0.001606
4280,0.000944,0.000934
4281,0.00084,0.001749
4282,0.000859,0.002711
4283,0.000767,0.002013
4284,0.003117,0.00657
4285,0.010936,0.015984
4286,0.004134,0.007155
4287,0.008636,0.009966
4288,0.013166,0.008239
4289,0.008687,0.014293
4290,0.0011,0.001068
4291,0.001707,0.001612
4292,0.000847,0.000851
4293,0.002484,0.002787
4294,0.085517,0.10963
4295,0.057042,0.03972
4296,0.004598,0.004042
4297,0.002046,0.00408
4298,0.001129,0.000904
4299,0.001722,0.001559
4300,0.000543,0.000692
4301,0.002137,0.001837
4302,0.000657,0.000783
4303,0.00054,0.000541
4304,0.001106,0.001227
4305,0.000599,0.000678
4306,0.000695,0.00079
4307,0.000576,0.000653
4308,0.001098,0.0011
4309,0.001064,0.001039
4310,0.00101,0.001006
4311,0.001531,0.001567
4312,0.001159,0.001189
4313,0.001474,0.001264
4314,0.001197,0.001205
4315,0.000757,0.000786
4316,0.002079,0.001777
4317,0.001385,0.001479
4318,0.000726,0.000597
4319,0.000842,0.000758
4320,0.002158,0.001415
4321,0.001863,0.001455
4322,0.007515,0.004371
4323,0.03442,0.011065
4324,0.002629,0.001978
4325,0.001167,0.001005
4326,0.002383,0.002706
4327,0.000867,0.000963
4328,0.001933,0.002019
4329,0.002034,0.001813
4330,0.001653,0.001518
4331,0.001284,0.001347
4332,0.003444,0.002893
4333,0.00102,0.001098
4334,0.002272,0.002294
4335,0.00512,0.00615
4336,0.005299,0.005732
4337,0.001379,0.001318
4338,0.005193,0.004099
4339,0.001487,0.001147
4340,0.001228,0.001062
4341,0.008054,0.005963
4342,0.007003,0.005548
4343,0.004849,0.003068
4344,0.004643,0.001155
4345,0.000922,0.000905
4346,0.001303,0.001326
4347,0.001618,0.001651
4348,0.000675,0.000713
4349,0.001624,0.001787
4350,0.001722,0.001756
4351,0.000784,0.000791
4352,0.006311,0.014592
4353,0.001084,0.001265
4354,0.001547,0.002639
4355,0.001996,0.002804
4356,0.004213,0.003723
4357,0.001366,0.001791
4358,0.001471,0.000998
4359,0.002161,0.005041
4360,0.007245,0.00887
4361,0.00183,0.002552
4362,0.00224,0.00218
4363,0.001887,0.00184
4364,0.007913,0.013258
4365,0.008058,0.004796
4366,0.007445,0.007861
4367,0.005487,0.014849
4368,0.001562,0.001975
4369,0.002267,0.002395
4370,0.004681,0.003311
4371,0.00173,0.001915
4372,0.002403,0.002809
4373,0.002617,0.001821
4374,0.013217,0.022328
4375,0.001385,0.001482
4376,0.004428,0.004753
4377,0.003329,0.0044
4378,0.003157,0.00285
4379,0.001784,0.001909
4380,0.004266,0.003797
4381,0.002167,0.00177
4382,0.002309,0.002179
4383,0.002145,0.001967
4384,0.007988,0.006743
4385,0.003,0.002196
4386,0.006527,0.006343
4387,0.00189,0.001827
4388,0.001685,0.001702
4389,0.002982,0.002739
4390,0.00139,0.00161
4391,0.001597,0.0017
4392,0.001233,0.00133
4393,0.001632,0.001693
4394,0.002763,0.003218
4395,0.001564,0.001583
4396,0.001105,0.001134
4397,0.001257,0.001303
4398,0.001034,0.001031
4399,0.008522,0.006218
4400,0.001373,0.001639
4401,0.001409,0.001424
4402,0.001488,0.001402
4403,0.00103,0.001031
4404,0.003246,0.003325
4405,0.09289,0.050754
4406,0.003825,0.004723
4407,0.011543,0.015198
4408,0.01768,0.015327
4409,0.010547,0.006228
4410,0.001763,0.001734
4411,0.04738,0.025188
4412,0.002201,0.002124
4413,0.002554,0.002373
4414,0.003541,0.003184
4415,0.001856,0.00166
4416,0.002409,0.002092
4417,0.005601,0.002602
4418,0.002792,0.002644
4419,0.00216,0.002131
4420,0.009185,0.00681
4421,0.002718,0.002367
4422,0.000691,0.000778
4423,0.000931,0.001223
4424,0.000939,0.001211
4425,0.00183,0.001738
4426,0.000537,0.000505
4427,0.001466,0.001337
4428,0.001886,0.002764
4429,0.002662,0.001641
4430,0.003174,0.002941
4431,0.001127,0.001117
4432,0.002828,0.001496
4433,0.001535,0.001099
4434,0.001792,0.002292
4435,0.000769,0.000913
4436,0.000448,0.000532
4437,0.000872,0.001043
4438,0.001222,0.001655
4439,0.000766,0.000913
4440,0.001748,0.002108
4441,0.002755,0.004684
4442,0.014256,0.004328
4443,0.001847,0.002638
4444,0.00079,0.001093
4445,0.001236,0.001576
4446,0.000488,0.000559
4447,0.00046,0.000586
4448,0.000454,0.000554
4449,0.000599,0.000768
4450,0.001062,0.001794
4451,0.000712,0.001142
4452,0.000613,0.000672
4453,0.012291,0.002347
4454,0.001231,0.000918
4455,0.000993,0.001006
4456,0.002435,0.002269
4457,0.001962,0.002561
4458,0.000725,0.00086
4459,0.000994,0.0014
4460,0.001929,0.002232
4461,0.001607,0.001831
4462,0.014425,0.003642
4463,0.005672,0.001466
4464,0.00262,0.002342
4465,0.001348,0.00102
4466,0.045721,0.029191
4467,0.002277,0.001792
4468,0.001126,0.000888
4469,0.003481,0.001379
4470,0.001051,0.000857
4471,0.009783,0.001392
4472,0.000672,0.000623
4473,0.001397,0.001215
4474,0.004768,0.002686
4475,0.001514,0.001234
4476,0.000493,0.000598
4477,0.001864,0.002685
4478,0.000554,0.00084
4479,0.001133,0.001272
4480,0.001095,0.001742
4481,0.001591,0.003617
4482,0.000305,0.000489
4483,0.001443,0.001212
4484,0.000689,0.001099
4485,0.001931,0.004251
4486,0.000742,0.00042
4487,0.000507,0.000485
4488,0.000262,0.000292
4489,0.000349,0.000379
4490,0.000695,0.000752
4491,0.00029,0.000347
4492,0.000355,0.000558
4493,0.000261,0.000311
4494,0.000291,0.000354
4495,0.000286,0.000325
4496,0.001076,0.000449
4497,0.000389,0.000465
4498,0.000323,0.000394
4499,0.000264,0.000312
4500,0.000312,0.000378
4501,0.000443,0.000636
4502,0.000588,0.000792
4503,0.000399,0.000492
4504,0.000723,0.000899
4505,0.000387,0.000528
4506,0.000401,0.000611
4507,0.002765,0.000865
4508,0.000446,0.000365
4509,0.001007,0.000617
4510,0.000491,0.000435
4511,0.000554,0.000435
4512,0.0004,0.000425
4513,0.000901,0.001105
4514,0.001191,0.001322
4515,0.001144,0.001392
4516,0.000972,0.000564
4517,0.000932,0.000743
4518,0.000534,0.00055
4519,0.000746,0.000525
4520,0.000448,0.000538
4521,0.001223,0.000721
4522,0.00161,0.001349
4523,0.001043,0.000596
4524,0.002709,0.004735
4525,0.009832,0.11673
4526,0.001535,0.001635
4527,0.004503,0.005796
4528,0.089819,0.159551
4529,0.022567,0.03727
4530,0.007644,0.006318
4531,0.004557,0.003119
4532,0.001865,0.001077
4533,0.002865,0.00244
4534,0.001042,0.000696
4535,0.003833,0.002016
4536,0.001087,0.000604
4537,0.000714,0.000639
4538,0.002556,0.001592
4539,0.001369,0.000848
4540,0.001226,0.002838
4541,0.000899,0.000884
4542,0.000472,0.00041
4543,0.000521,0.000451
4544,0.000767,0.000686
4545,0.000788,0.0006
4546,0.001388,0.000757
4547,0.000622,0.000471
4548,0.001667,0.001152
4549,0.001391,0.00121
4550,0.001563,0.005368
4551,0.000774,0.000612
4552,0.000532,0.00041
4553,0.000764,0.000585
4554,0.000483,0.00039
4555,0.000482,0.000394
4556,0.001712,0.001153
4557,0.00062,0.000494
4558,0.000826,0.000676
4559,0.000586,0.000432
4560,0.007198,0.001546
4561,0.001556,0.0196
4562,0.001359,0.00504
4563,0.008193,0.026237
4564,0.001216,0.00176
4565,0.000759,0.001267
4566,0.000825,0.000754
4567,0.002127,0.002571
4568,0.00181,0.00141
4569,0.001544,0.001334
4570,0.001564,0.002839
4571,0.001834,0.002417
4572,0.001317,0.001265
4573,0.0014,0.002826
4574,0.001818,0.001367
4575,0.001365,0.002104
4576,0.004564,0.007327
4577,0.004652,0.020174
4578,0.001359,0.001026
4579,0.004789,0.001816
4580,0.016063,0.002393
4581,0.00584,0.001996
4582,0.012881,0.001908
4583,0.09051,0.009021
4584,0.002096,0.001201
4585,0.002367,0.002049
4586,0.002442,0.002066
4587,0.002029,0.001231
4588,0.005733,0.002403
4589,0.004085,0.002215
4590,0.003452,0.001836
4591,0.004619,0.01076
4592,0.002153,0.001136
4593,0.006823,0.00395
4594,0.012052,0.006836
4595,0.005333,0.002413
4596,0.002767,0.002334
4597,0.004051,0.008559
4598,0.003713,0.002891
4599,0.002719,0.002481
4600,0.004551,0.003513
4601,0.003138,0.002914
4602,0.001422,0.001079
4603,0.001595,0.002285
4604,0.002046,0.002396
4605,0.002879,0.002059
4606,0.002743,0.00136
4607,0.002276,0.001607
4608,0.001054,0.000923
4609,0.002751,0.00566
4610,0.001023,0.000808
4611,0.001237,0.001229
4612,0.000828,0.000959
4613,0.001008,0.000959
4614,0.001162,0.001195
4615,0.000848,0.000996
4616,0.000807,0.000711
4617,0.000976,0.000912
4618,0.000766,0.00092
4619,0.000731,0.000738
4620,0.002185,0.00091
4621,0.004762,0.002261
4622,0.00231,0.002465
4623,0.003763,0.001134
4624,0.003598,0.001805
4625,0.001622,0.001479
4626,0.006858,0.003425
4627,0.007612,0.005625
4628,0.001863,0.001306
4629,0.004297,0.002454
4630,0.00236,0.001313
4631,0.001865,0.001426
4632,0.002824,0.002513
4633,0.01396,0.004818
4634,0.015718,0.015806
4635,0.003642,0.003593
4636,0.002044,0.001682
4637,0.003209,0.002843
4638,0.001234,0.001267
4639,0.003114,0.006127
4640,0.000736,0.000911
4641,0.009168,0.007291
4642,0.003423,0.002792
4643,0.00137,0.001277
4644,0.001177,0.001528
4645,0.041872,0.025108
4646,0.001479,0.001629
4647,0.001351,0.001409
4648,0.008552,0.002431
4649,0.001727,0.001386
4650,0.00071,0.000861
4651,0.002264,0.002522
4652,0.00099,0.001188
4653,0.005753,0.007196
4654,0.001256,0.001739
4655,0.000688,0.000849
4656,0.001267,0.001511
4657,0.006179,0.01201
4658,0.00465,0.001499
4659,0.00362,0.006
4660,0.008682,0.01253
4661,0.024099,0.035111
4662,0.000904,0.001033
4663,0.008878,0.021766
4664,0.001715,0.002096
4665,0.002102,0.003231
4666,0.000878,0.001356
4667,0.000743,0.00111
4668,0.000883,0.001145
4669,0.002151,0.000774
4670,0.071324,0.043754
4671,0.002854,0.002937
4672,0.005923,0.005309
4673,0.00318,0.004389
4674,0.000694,0.000736
4675,0.000741,0.000804
4676,0.000504,0.000497
4677,0.000949,0.001016
4678,0.020668,0.006823
4679,0.002949,0.00113
4680,0.001423,0.001354
4681,0.017474,0.007506
4682,0.061608,0.036598
4683,0.011398,0.0079
4684,0.001361,0.001056
4685,0.017592,0.005065
4686,0.001114,0.001428
4687,0.000886,0.000962
4688,0.001774,0.009985
4689,0.001413,0.003347
4690,0.012659,0.097872
4691,0.003048,0.018736
4692,0.001234,0.002736
4693,0.011686,0.016107
4694,0.006681,0.008321
4695,0.021884,0.030835
4696,0.002099,0.006832
4697,0.017304,0.023298
4698,0.008657,0.021637
4699,0.01692,0.034196
4700,0.020806,0.036092
4701,0.167564,0.213474
4702,0.136933,0.095338
4703,0.008367,0.02299
4704,0.050286,0.073376
4705,0.0075,0.012307
4706,0.001226,0.003179
4707,0.002685,0.004346
4708,0.003815,0.016672
4709,0.002098,0.004462
4710,0.001607,0.00296
4711,0.002687,0.005977
4712,0.009298,0.008525
4713,0.034288,0.059553
4714,0.001967,0.00827
4715,0.00208,0.004129
4716,0.001172,0.002234
4717,0.008179,0.008434
4718,0.004307,0.007278
4719,0.003894,0.005626
4720,0.049775,0.039725
4721,0.003026,0.004469
4722,0.002879,0.001954
4723,0.00238,0.002006
4724,0.002387,0.002559
4725,0.006317,0.007072
4726,0.000633,0.000608
4727,0.00177,0.002085
4728,0.00075,0.001107
4729,0.001867,0.001964
4730,0.023429,0.052181
4731,0.005301,0.00339
4732,0.005549,0.004212
4733,0.002005,0.001663
4734,0.000946,0.000974
4735,0.000731,0.000651
4736,0.001147,0.001033
4737,0.003184,0.002248
4738,0.001424,0.001367
4739,0.000935,0.000778
4740,0.0038,0.002687
4741,0.001627,0.001619
4742,0.002686,0.0023
4743,0.002418,0.002684
4744,0.001812,0.001641
4745,0.002123,0.001848
4746,0.006805,0.002891
4747,0.002187,0.001263
4748,0.127601,0.105068
4749,0.00388,0.00215
4750,0.002061,0.000728
4751,0.002292,0.001146
4752,0.004818,0.002517
4753,0.003126,0.002025
4754,0.009796,0.004497
4755,0.010103,0.006623
4756,0.011972,0.014866
4757,0.003091,0.001266
4758,0.110046,0.066766
4759,0.018821,0.012554
4760,0.017404,0.008116
4761,0.014386,0.008956
4762,0.011271,0.00579
4763,0.010854,0.003743
4764,0.002456,0.001186
4765,0.002194,0.001128
4766,0.003325,0.002799
4767,0.003175,0.001606
4768,0.017975,0.004281
4769,0.005357,0.001856
4770,0.002561,0.001279
4771,0.012089,0.010127
4772,0.00399,0.0022
4773,0.006008,0.003168
4774,0.001128,0.00124
4775,0.007536,0.003157
4776,0.006619,0.006539
4777,0.002874,0.003678
4778,0.040402,0.031451
4779,0.048143,0.029785
4780,0.006502,0.003877
4781,0.001943,0.001515
4782,0.001833,0.001938
4783,0.00174,0.00349
4784,0.002038,0.005014
4785,0.00328,0.0223
4786,0.082258,0.093971
4787,0.024525,0.036231
4788,0.002075,0.002053
4789,0.055482,0.03908
4790,0.00401,0.003588
4791,0.004617,0.003728
4792,0.001951,0.001784
4793,0.003307,0.002955
4794,0.003184,0.002198
4795,0.00438,0.003463
4796,0.016499,0.009896
4797,0.023363,0.006888
4798,0.017335,0.004627
4799,0.012221,0.008613
4800,0.022798,0.01542
4801,0.243177,0.210385
4802,0.033475,0.039684
4803,0.067187,0.058132
4804,0.12901,0.081225
4805,0.168337,0.080032
4806,0.004817,0.003581
4807,0.006161,0.003752
4808,0.007824,0.004479
4809,0.012679,0.008323
4810,0.077824,0.049968
4811,0.032075,0.01244
4812,0.003051,0.002171
4813,0.006318,0.003977
4814,0.009421,0.005893
4815,0.009672,0.006592
4816,0.002359,0.001263
4817,0.019822,0.010295
4818,0.002044,0.001354
4819,0.001443,0.001176
4820,0.001764,0.001675
4821,0.003344,0.001997
4822,0.001747,0.001059
4823,0.001245,0.000872
4824,0.001112,0.000862
4825,0.002931,0.004573
4826,0.000503,0.000391
4827,0.001558,0.001376
4828,0.010725,0.012847
4829,0.001118,0.000965
4830,0.000787,0.001369
4831,0.000538,0.000505
4832,0.000515,0.000584
4833,0.001348,0.001561
4834,0.001142,0.001531
4835,0.000742,0.000849
4836,0.000388,0.000347
4837,0.00106,0.00057
4838,0.000919,0.000821
4839,0.000703,0.000546
4840,0.000469,0.000525
4841,0.000483,0.000452
4842,0.001131,0.000946
4843,0.000492,0.000573
4844,0.004916,0.004024
4845,0.001083,0.001556
4846,0.000628,0.000622
4847,0.000396,0.000437
4848,0.000795,0.000797
4849,0.001955,0.001915
4850,0.014748,0.008658
4851,0.000645,0.000639
4852,0.000615,0.000556
4853,0.000992,0.000834
4854,0.001578,0.001067
4855,0.002362,0.001768
4856,0.001016,0.000881
4857,0.000858,0.000945
4858,0.000572,0.000557
4859,0.000722,0.000753
4860,0.000636,0.000579
4861,0.000708,0.000692
4862,0.000625,0.000597
4863,0.000647,0.000612
4864,0.000728,0.000673
4865,0.002136,0.001533
4866,0.031326,0.003681
4867,0.002074,0.002123
4868,0.032114,0.039595
4869,0.002024,0.002059
4870,0.005503,0.011217
4871,0.003327,0.004698
4872,0.006978,0.005811
4873,0.012691,0.003901
4874,0.003909,0.006474
4875,0.001109,0.001668
4876,0.005083,0.004613
4877,0.003007,0.00793
4878,0.00215,0.003722
4879,0.003396,0.00431
4880,0.04565,0.037862
4881,0.003195,0.003727
4882,0.001944,0.00246
4883,0.009882,0.014445
4884,0.001937,0.002635
4885,0.005124,0.004897
4886,0.006387,0.005108
4887,0.003246,0.003834
4888,0.000742,0.000725
4889,0.001491,0.002267
4890,0.002438,0.003088
4891,0.00098,0.00105
4892,0.002759,0.00496
4893,0.001203,0.00129
4894,0.002719,0.002248
4895,0.003378,0.00477
4896,0.002282,0.001305
4897,0.059542,0.031561
4898,0.002266,0.001647
4899,0.019187,0.024872
4900,0.025283,0.03289
4901,0.001165,0.001089
4902,0.007892,0.008525
4903,0.022088,0.014853
4904,0.002436,0.001648
4905,0.000689,0.000581
4906,0.001095,0.000986
4907,0.001101,0.00124
4908,0.000632,0.000517
4909,0.000596,0.000515
4910,0.000769,0.000711
4911,0.002424,0.00209
4912,0.008529,0.009724
4913,0.001167,0.001348
4914,0.009694,0.009115
4915,0.002138,0.002218
4916,0.00166,0.001772
4917,0.001853,0.001536
4918,0.004099,0.003203
4919,0.001914,0.001725
4920,0.024787,0.017463
4921,0.002838,0.001999
4922,0.027196,0.018861
4923,0.009764,0.008959
4924,0.005851,0.005264
4925,0.01831,0.018051
4926,0.003345,0.003518
4927,0.006937,0.005397
4928,0.008316,0.010953
4929,0.001159,0.001267
4930,0.002362,0.003023
4931,0.001288,0.001561
4932,0.00117,0.000832
4933,0.009596,0.008674
4934,0.003419,0.001671
4935,0.001437,0.001097
4936,0.00215,0.001526
4937,0.001367,0.000868
4938,0.012621,0.00615
4939,0.008559,0.005779
4940,0.009503,0.007181
4941,0.002384,0.001636
4942,0.001947,0.002077
4943,0.004016,0.002855
4944,0.005197,0.003413
4945,0.008324,0.005324
4946,0.010315,0.007601
4947,0.015727,0.021343
4948,0.002744,0.003049
4949,0.007252,0.009302
4950,0.056056,0.019057
4951,0.021197,0.04247
4952,0.167847,0.109527
4953,0.009979,0.009628
4954,0.007986,0.006787
4955,0.006305,0.007473
4956,0.000795,0.000797
4957,0.001955,0.001915
4958,0.014748,0.008658
4959,0.000645,0.000639
4960,0.000615,0.000556
4961,0.000992,0.000834
4962,0.001578,0.001067
4963,0.002362,0.001768
4964,0.001016,0.000881
4965,0.000858,0.000945
4966,0.000572,0.000557
4967,0.000722,0.000753
4968,0.000636,0.000579
4969,0.000708,0.000692
4970,0.000625,0.000597
4971,0.000647,0.000612
4972,0.000728,0.000673
4973,0.002136,0.001533
4974,0.031326,0.003681
4975,0.002074,0.002123
4976,0.032114,0.039595
4977,0.002024,0.002059
4978,0.005503,0.011217
4979,0.003327,0.004698
4980,0.006978,0.005811
4981,0.012691,0.003901
4982,0.003909,0.006474
4983,0.002754,0.006883
4984,0.002027,0.015709
4985,0.004071,0.036762
4986,0.002142,0.003758
4987,0.004942,0.00569
4988,0.002436,0.003751
4989,0.002032,0.004245
4990,0.003084,0.007205
4991,0.006441,0.019587
4992,0.001341,0.001607
4993,0.000714,0.001078
4994,0.032258,0.029136
4995,0.065932,0.100332
4996,0.001776,0.001756
4997,0.014082,0.024185
4998,0.004085,0.003998
4999,0.016948,0.024956
5000,0.046723,0.017201
5001,0.00211,0.002072
5002,0.02026,0.033598
5003,0.007499,0.006994
5004,0.023103,0.087233
5005,0.018234,0.045457
5006,0.004939,0.005439
5007,0.004433,0.005691
5008,0.004376,0.007868
5009,0.007101,0.009889
5010,0.002963,0.002948
5011,0.003836,0.003843
5012,0.008241,0.013075
5013,0.016553,0.015427
5014,0.002128,0.002332
5015,0.00336,0.004116
5016,0.003575,0.005442
5017,0.000975,0.001166
5018,0.002225,0.002574
5019,0.003075,0.002693
5020,0.00936,0.009637
5021,0.018329,0.015114
5022,0.001246,0.001405
5023,0.001839,0.00185
5024,0.003286,0.003458
5025,0.010867,0.013588
5026,0.011972,0.012344
5027,0.001331,0.001759
5028,0.001132,0.005382
5029,0.000763,0.000754
5030,0.000977,0.000929
5031,0.001923,0.001887
5032,0.070902,0.058046
5033,0.005325,0.003557
5034,0.001255,0.001308
5035,0.001375,0.001729
5036,0.001193,0.001107
5037,0.002468,0.003956
5038,0.007671,0.054503
5039,0.003234,0.015797
5040,0.001811,0.003522
5041,0.003606,0.004944
5042,0.008635,0.019994
5043,0.003001,0.007417
5044,0.00108,0.002125
5045,0.006016,0.018789
5046,0.00419,0.004741
5047,0.001153,0.001495
5048,0.001465,0.001552
5049,0.00053,0.000707
5050,0.000525,0.000787
5051,0.002141,0.003496
5052,0.005452,0.004835
5053,0.001796,0.002725
5054,0.001769,0.001268
5055,0.002898,0.002775
5056,0.010613,0.021656
5057,0.003403,0.003182
5058,0.002254,0.006024
5059,0.006402,0.012953
5060,0.003982,0.004456
5061,0.001951,0.002356
5062,0.003247,0.007777
5063,0.006156,0.010216
5064,0.001083,0.00122
5065,0.000601,0.000615
5066,0.001179,0.001329
5067,0.000751,0.000678
5068,0.000861,0.000663
5069,0.00094,0.000961
5070,0.000648,0.000518
5071,0.000614,0.000502
5072,0.000886,0.001492
5073,0.024087,0.019303
5074,0.00057,0.000473
5075,0.001356,0.001012
5076,0.00088,0.00075
5077,0.000653,0.001742
5078,0.000843,0.000645
5079,0.000569,0.000498
5080,0.002934,0.002601
5081,0.00406,0.001871
5082,0.000881,0.000786
5083,0.001024,0.0011
5084,0.001013,0.000917
5085,0.001672,0.001272
5086,0.02268,0.017659
5087,0.008519,0.055983
5088,0.003742,0.004171
5089,0.001872,0.003042
5090,0.000969,0.001607
5091,0.007892,0.008525
5092,0.022088,0.014853
5093,0.002436,0.001648
5094,0.000689,0.000581
5095,0.001095,0.000986
5096,0.001101,0.00124
5097,0.000632,0.000517
5098,0.000596,0.000515
5099,0.000769,0.000711
5100,0.002424,0.00209
5101,0.008529,0.009724
5102,0.001167,0.001348
5103,0.009694,0.009115
5104,0.002138,0.002218
5105,0.00166,0.001772
5106,0.001853,0.001536
5107,0.004099,0.003203
5108,0.001914,0.001725
5109,0.024787,0.017463
5110,0.002838,0.001999
5111,0.027196,0.018861
5112,0.009764,0.008959
5113,0.005851,0.005264
5114,0.01831,0.018051
5115,0.003345,0.003518
5116,0.006937,0.005397
5117,0.008316,0.010953
5118,0.000667,0.000686
5119,0.000734,0.000922
5120,0.001098,0.001599
5121,0.000723,0.000764
5122,0.000609,0.00061
5123,0.001324,0.001471
5124,0.000954,0.001118
5125,0.003667,0.006061
5126,0.0011,0.001484
5127,0.000714,0.000691
5128,0.04007,0.070116
5129,0.000892,0.001474
5130,0.001004,0.001199
5131,0.003011,0.00374
5132,0.001513,0.001981
5133,0.002461,0.002876
5134,0.004543,0.006344
5135,0.00508,0.004762
5136,0.014597,0.010398
5137,0.027421,0.039464
5138,0.091301,0.116161
5139,0.115716,0.064313
5140,0.011913,0.035847
5141,0.024807,0.016507
5142,0.045177,0.049503
5143,0.011084,0.011174
5144,0.059171,0.070254
5145,0.007034,0.009076
5146,0.012628,0.006827
