bb_idx,MT_CNNeo,WT_CNNeo
2422,0.83599406,0.83599406
2423,0.2877017,0.2877017
2424,0.82865196,0.82865196
2425,0.83599406,0.83599406
2426,0.22993028,0.22993028
2427,0.8249063,0.8249063
2428,0.83599406,0.83599406
2429,0.35605276,0.1923197
2430,0.8249063,0.8249063
2431,0.83599406,0.83599406
2432,0.16991737,0.16991737
2433,0.82865196,0.82865196
2434,0.83599406,0.83599406
2435,0.38148093,0.38148093
2436,0.8249063,0.8249063
2437,0.83599406,0.83599406
2438,0.28586352,0.28586352
2439,0.8249063,0.8249063
2440,0.83599406,0.83599406
2441,0.35605276,0.35605276
2442,0.8249063,0.8249063
2443,0.83599406,0.83599406
2444,0.44043502,0.44043502
2445,0.8249063,0.8249063
2446,0.83599406,0.83599406
2447,0.35306492,0.35306492
2448,0.8249063,0.8249063
2449,0.83599406,0.83599406
2450,0.2747861,0.2747861
2451,0.8249063,0.8249063
2452,0.83599406,0.83599406
2453,0.31676367,0.2747861
2454,0.8249063,0.8249063
2455,0.83599406,0.83599406
2456,0.280259,0.280259
2457,0.8249063,0.8249063
2458,0.83599406,0.83599406
2459,0.29804456,0.29804456
2460,0.8249063,0.8249063
2461,0.83599406,0.83599406
2462,0.27683577,0.27683577
2463,0.8249063,0.8249063
2464,0.83599406,0.83599406
2465,0.29208583,0.29208583
2466,0.8249063,0.8249063
2467,0.83599406,0.83599406
2468,0.28640848,0.28640848
2469,0.8249063,0.8249063
2470,0.83599406,0.83599406
2471,0.38148093,0.38148093
2472,0.8249063,0.8249063
2473,0.83599406,0.83599406
2474,0.42667055,0.42667055
2475,0.8249063,0.8249063
2476,0.83599406,0.83599406
2477,0.6205494,0.22993028
2478,0.8249063,0.8249063
2479,0.83599406,0.83599406
2480,0.5384639,0.5384639
2481,0.8249063,0.8249063
2482,0.83599406,0.83599406
2483,0.40894806,0.40894806
2484,0.8249063,0.8249063
2485,0.83599406,0.83599406
2486,0.3806502,0.3806502
2487,0.8249063,0.8249063
2488,0.83599406,0.83599406
2489,0.19575208,0.19575208
2490,0.8249063,0.8249063
2491,0.83599406,0.83599406
2492,0.2877017,0.2877017
2493,0.82865196,0.82865196
2494,0.83599406,0.83599406
2495,0.43466648,0.43466648
2496,0.8249063,0.8249063
2497,0.83599406,0.83599406
2498,0.38787198,0.38787198
2499,0.8249063,0.8249063
2500,0.83599406,0.83599406
2501,0.29804456,0.32799965
2502,0.8249063,0.8249063
2503,0.83599406,0.83599406
2504,0.46201548,0.46201548
2505,0.8249063,0.8249063
2506,0.83599406,0.83599406
2507,0.216031,0.216031
2508,0.8249063,0.8249063
2509,0.83599406,0.83599406
2510,0.3806502,0.3806502
2511,0.8249063,0.8249063
2512,0.83599406,0.83599406
2513,0.27683577,0.27683577
2514,0.8249063,0.8249063
2515,0.83599406,0.83599406
2516,0.35605276,0.35605276
2517,0.8249063,0.8249063
2518,0.83599406,0.83599406
2519,0.42667055,0.42667055
2520,0.8249063,0.8249063
2521,0.83599406,0.83599406
2522,0.42667055,0.42667055
2523,0.8249063,0.8249063
2524,0.83599406,0.83599406
2525,0.2747861,0.34692413
2526,0.8249063,0.82412344
2527,0.83599406,0.83599406
2528,0.24883564,0.24883564
2529,0.8249063,0.8249063
2530,0.83599406,0.83599406
2531,0.38787198,0.38787198
2532,0.8249063,0.8249063
2533,0.83599406,0.83599406
2534,0.46201548,0.46201548
2535,0.8249063,0.8249063
2536,0.83599406,0.83599406
2537,0.5883261,0.5883261
2538,0.8249063,0.8249063
2539,0.83599406,0.83599406
2540,0.23976026,0.23976026
2541,0.8249063,0.8249063
2542,0.83599406,0.83599406
2543,0.1923197,0.1923197
2544,0.8249063,0.8249063
2545,0.83599406,0.83599406
2546,0.2877017,0.2877017
2547,0.8281039,0.82865196
2548,0.83599406,0.83599406
2549,0.2747861,0.35961896
2550,0.8249063,0.8249063
2551,0.83599406,0.83599406
2552,0.2747861,0.2747861
2553,0.7241483,0.7241483
2554,0.94728315,0.94728315
2555,0.6451889,0.6451889
2556,0.90135294,0.90135294
2557,0.2747861,0.2747861
2558,0.7241483,0.7241483
2559,0.94728315,0.94728315
2560,0.6451889,0.6451889
2561,0.90135294,0.90135294
2562,0.34692413,0.34692413
2563,0.75255466,0.75255466
2564,0.92016643,0.92016643
2565,0.6731423,0.6731423
2566,0.91409117,0.91409117
2567,0.35605276,0.35605276
2568,0.7486679,0.7486679
2569,0.9383223,0.9383223
2570,0.67078376,0.67078376
2571,0.9110314,0.9110314
2572,0.6205494,0.6205494
2573,0.8225318,0.8225318
2574,0.9294529,0.9294529
2575,0.7547281,0.7547281
2576,0.93650734,0.93650734
2577,0.27048534,0.27048534
2578,0.6901149,0.6901149
2579,0.94062686,0.94062686
2580,0.6144271,0.6144271
2581,0.87855864,0.87855864
2582,0.40838173,0.46201548
2583,0.7635303,0.787862
2584,0.92638063,0.9022108
2585,0.68691796,0.71171695
2586,0.9166928,0.92877996
2587,0.30771887,0.31676367
2588,0.71493053,0.7297928
2589,0.9344428,0.92464185
2590,0.6393147,0.65078616
2591,0.89285934,0.9010699
2592,0.2747861,0.2747861
2593,0.7241483,0.7241483
2594,0.94728315,0.94728315
2595,0.6451889,0.6451889
2596,0.90135294,0.90135294
2597,0.21734397,0.21734397
2598,0.65279067,0.65279067
2599,0.89977366,0.89977366
2600,0.5791839,0.5791839
2601,0.85759723,0.85759723
2602,0.38787198,0.38787198
2603,0.76485324,0.76485324
2604,0.9362562,0.9362562
2605,0.6873826,0.6873826
2606,0.91934305,0.91934305
2607,0.19663696,0.19663696
2608,0.62344444,0.62344444
2609,0.93769455,0.93769455
2610,0.55506814,0.55506814
2611,0.8392319,0.8392319
2612,0.29247388,0.29247388
2613,0.7104855,0.7104855
2614,0.9344428,0.9344428
2615,0.63381416,0.63381416
2616,0.8910906,0.8910906
2617,0.32643193,0.32643193
2618,0.7434162,0.7434162
2619,0.93389225,0.93389225
2620,0.66299474,0.66299474
2621,0.90894914,0.90894914
2622,0.35605276,0.35605276
2623,0.7486679,0.7486679
2624,0.9383223,0.9383223
2625,0.67078376,0.67078376
2626,0.9110314,0.9110314
2627,0.31198272,0.46530595
2628,0.7150118,0.7665956
2629,0.95089906,0.93317
2630,0.63813007,0.69921815
2631,0.8915696,0.9144604
2632,0.2747861,0.2747861
2633,0.7241483,0.7241483
2634,0.94728315,0.94728315
2635,0.6451889,0.6451889
2636,0.90135294,0.90135294
2637,0.280259,0.280259
2638,0.7321427,0.7321427
2639,0.9403676,0.9403676
2640,0.65154946,0.65154946
2641,0.9057066,0.9057066
2642,0.2093317,0.2093317
2643,0.6856491,0.6856491
2644,0.92464185,0.92464185
2645,0.6066482,0.6066482
2646,0.8811877,0.8811877
2647,0.4382019,0.4382019
2648,0.7672302,0.7672302
2649,0.94544655,0.94544655
2650,0.69320554,0.69320554
2651,0.91708916,0.91708916
2652,0.3096894,0.3096894
2653,0.70383984,0.70383984
2654,0.92464185,0.92464185
2655,0.62726223,0.62726223
2656,0.88285345,0.88285345
2657,0.2364668,0.2364668
2658,0.67848194,0.67848194
2659,0.9403676,0.9403676
2660,0.6023066,0.6023066
2661,0.8739328,0.8739328
2662,0.46201548,0.46201548
2663,0.787862,0.787862
2664,0.92638063,0.9022108
2665,0.71171695,0.71171695
2666,0.92877996,0.92877996
2667,0.46201548,0.31676367
2668,0.787862,0.7297928
2669,0.92638063,0.92464185
2670,0.71171695,0.65078616
2671,0.92877996,0.9010699
2672,0.2747861,0.2747861
2673,0.7241483,0.7241483
2674,0.94728315,0.94728315
2675,0.6451889,0.6451889
2676,0.90135294,0.90135294
2677,0.2747861,0.2747861
2678,0.7241483,0.7241483
2679,0.94728315,0.94728315
2680,0.6451889,0.6451889
2681,0.90135294,0.90135294
2682,0.34692413,0.34692413
2683,0.75255466,0.75255466
2684,0.92016643,0.92016643
2685,0.6731423,0.6731423
2686,0.91409117,0.91409117
2687,0.35605276,0.35605276
2688,0.7486679,0.7486679
2689,0.9383223,0.9383223
2690,0.67078376,0.67078376
2691,0.9110314,0.9110314
2692,0.6205494,0.6205494
2693,0.8225318,0.8225318
2694,0.9294529,0.9294529
2695,0.7547281,0.7547281
2696,0.93650734,0.93650734
2697,0.27048534,0.27048534
2698,0.6901149,0.6901149
2699,0.94062686,0.94062686
2700,0.6144271,0.6144271
2701,0.87855864,0.87855864
2702,0.40838173,0.46201548
2703,0.7635303,0.787862
2704,0.92638063,0.9022108
2705,0.68691796,0.71171695
2706,0.9166928,0.92877996
2707,0.30771887,0.31676367
2708,0.71493053,0.7297928
2709,0.9344428,0.92464185
2710,0.6393147,0.65078616
2711,0.89285934,0.9010699
2712,0.29208583,0.29208583
2713,0.7315713,0.7315713
2714,0.94062686,0.94062686
2715,0.65249544,0.65249544
2716,0.90512043,0.90512043
2717,0.27683577,0.27683577
2718,0.7319431,0.7319431
2719,0.94544655,0.94544655
2720,0.6514778,0.6514778
2721,0.9059805,0.9059805
2722,0.29208583,0.29208583
2723,0.7315713,0.7315713
2724,0.94062686,0.94062686
2725,0.65249544,0.65249544
2726,0.90512043,0.90512043
2727,0.42667055,0.42667055
2728,0.77850074,0.77850074
2729,0.9294529,0.9294529
2730,0.70163786,0.70163786
2731,0.9252421,0.9252421
2732,0.43466648,0.43466648
2733,0.7773232,0.7773232
2734,0.93540907,0.93540907
2735,0.7010121,0.7010121
2736,0.92396766,0.92396766
2737,0.2747861,0.2747861
2738,0.7241483,0.7241483
2739,0.94728315,0.94728315
2740,0.6451889,0.6451889
2741,0.90135294,0.90135294
2742,0.22993028,0.22993028
2743,0.69745886,0.69745886
2744,0.89977366,0.89977366
2745,0.61943436,0.61943436
2746,0.8882149,0.8882149
2747,0.21377224,0.35605276
2748,0.6486501,0.7486679
2749,0.89977366,0.9383223
2750,0.5767095,0.67078376
2751,0.85596454,0.9110314
2752,0.2747861,0.2747861
2753,0.7241483,0.7241483
2754,0.94728315,0.94728315
2755,0.6451889,0.6451889
2756,0.90135294,0.90135294
2757,0.2747861,0.2747861
2758,0.7241483,0.7241483
2759,0.94728315,0.94728315
2760,0.6451889,0.6451889
2761,0.90135294,0.90135294
2762,0.34692413,0.34692413
2763,0.75255466,0.75255466
2764,0.92016643,0.92016643
2765,0.6731423,0.6731423
2766,0.91409117,0.91409117
2767,0.35605276,0.35605276
2768,0.7486679,0.7486679
2769,0.9383223,0.9383223
2770,0.67078376,0.67078376
2771,0.9110314,0.9110314
2772,0.6205494,0.6205494
2773,0.8225318,0.8225318
2774,0.9294529,0.9294529
2775,0.7547281,0.7547281
2776,0.93650734,0.93650734
2777,0.27048534,0.27048534
2778,0.6901149,0.6901149
2779,0.94062686,0.94062686
2780,0.6144271,0.6144271
2781,0.87855864,0.87855864
2782,0.40838173,0.46201548
2783,0.7635303,0.787862
2784,0.92638063,0.9022108
2785,0.68691796,0.71171695
2786,0.9166928,0.92877996
2787,0.30771887,0.31676367
2788,0.71493053,0.7297928
2789,0.9344428,0.92464185
2790,0.6393147,0.65078616
2791,0.89285934,0.9010699
2792,0.29208583,0.29208583
2793,0.7315713,0.7315713
2794,0.94062686,0.94062686
2795,0.65249544,0.65249544
2796,0.90512043,0.90512043
2797,0.27683577,0.27683577
2798,0.7319431,0.7319431
2799,0.94544655,0.94544655
2800,0.6514778,0.6514778
2801,0.9059805,0.9059805
2802,0.29208583,0.29208583
2803,0.7315713,0.7315713
2804,0.94062686,0.94062686
2805,0.65249544,0.65249544
2806,0.90512043,0.90512043
2807,0.42667055,0.42667055
2808,0.77850074,0.77850074
2809,0.9294529,0.9294529
2810,0.70163786,0.70163786
2811,0.9252421,0.9252421
2812,0.43466648,0.43466648
2813,0.7773232,0.7773232
2814,0.93540907,0.93540907
2815,0.7010121,0.7010121
2816,0.92396766,0.92396766
2817,0.2747861,0.2747861
2818,0.7241483,0.7241483
2819,0.94728315,0.94728315
2820,0.6451889,0.6451889
2821,0.90135294,0.90135294
2822,0.22993028,0.22993028
2823,0.69745886,0.69745886
2824,0.89977366,0.89977366
2825,0.61943436,0.61943436
2826,0.8882149,0.8882149
2827,0.21377224,0.35605276
2828,0.6486501,0.7486679
2829,0.89977366,0.9383223
2830,0.5767095,0.67078376
2831,0.85596454,0.9110314
2832,0.34692413,0.34692413
2833,0.75255466,0.75255466
2834,0.92016643,0.92016643
2835,0.6731423,0.6731423
2836,0.91409117,0.91409117
2837,0.23976026,0.23976026
2838,0.6778598,0.6778598
2839,0.94658446,0.94658446
2840,0.60345715,0.60345715
2841,0.87443155,0.87443155
2842,0.47325563,0.47325563
2843,0.77748317,0.77748317
2844,0.94062686,0.94062686
2845,0.70464534,0.70464534
2846,0.9214334,0.9214334
2847,0.5660948,0.5660948
2848,0.80252606,0.80252606
2849,0.9303857,0.9303857
2850,0.7324786,0.7324786
2851,0.9276307,0.9276307
2852,0.2877017,0.2877017
2853,0.7333334,0.7333334
2854,0.9344428,0.9344428
2855,0.6540227,0.6540227
2856,0.9065238,0.9065238
2857,0.2862394,0.2862394
2858,0.6994668,0.6994668
2859,0.94062686,0.94062686
2860,0.6251512,0.6251512
2861,0.88485765,0.88485765
2862,0.38787198,0.31198272
2863,0.76485324,0.7150118
2864,0.9423441,0.95089906
2865,0.6873826,0.63813007
2866,0.91934305,0.8915696
2867,0.46201548,0.2364668
2868,0.787862,0.67848194
2869,0.92638063,0.9403676
2870,0.71171695,0.6023066
2871,0.92877996,0.8739328
2872,0.29804456,0.29804456
2873,0.7318475,0.7318475
2874,0.92464185,0.92464185
2875,0.6537629,0.6537629
2876,0.90509075,0.90509075
2877,0.2747861,0.2747861
2878,0.7241483,0.7241483
2879,0.94728315,0.94728315
2880,0.6451889,0.6451889
2881,0.90135294,0.90135294
2882,0.40103614,0.40103614
2883,0.7523649,0.7523649
2884,0.92638063,0.92638063
2885,0.67754704,0.67754704
2886,0.9103192,0.9103192
2887,0.5600773,0.5600773
2888,0.80305904,0.80305904
2889,0.9303857,0.9303857
2890,0.73412025,0.73412025
2891,0.92954034,0.92954034
2892,0.3806502,0.3806502
2893,0.7615025,0.7615025
2894,0.93317,0.93317
2895,0.6847888,0.6847888
2896,0.91786945,0.91786945
2897,0.35605276,0.35605276
2898,0.7486679,0.7486679
2899,0.9383223,0.9383223
2900,0.67078376,0.67078376
2901,0.9110314,0.9110314
2902,0.3806502,0.35923582
2903,0.7615025,0.73118335
2904,0.93317,0.93317
2905,0.6847888,0.65633416
2906,0.91786945,0.89913183
2907,0.16200264,0.31798866
2908,0.6030567,0.69330364
2909,0.9452943,0.9303857
2910,0.5335967,0.61959577
2911,0.8273288,0.8742919
2912,0.280259,0.280259
2913,0.7321427,0.7321427
2914,0.9403676,0.9403676
2915,0.65154946,0.65154946
2916,0.9057066,0.9057066
2917,0.35605276,0.35605276
2918,0.7486679,0.7486679
2919,0.9383223,0.9383223
2920,0.67078376,0.67078376
2921,0.9110314,0.9110314
2922,0.2017263,0.2017263
2923,0.6707937,0.6707937
2924,0.93769455,0.93769455
2925,0.594829,0.594829
2926,0.8727624,0.8727624
2927,0.2877017,0.2877017
2928,0.7333334,0.7333334
2929,0.9344428,0.9344428
2930,0.6540227,0.6540227
2931,0.9065238,0.9065238
2932,0.62190586,0.62190586
2933,0.8170893,0.8170893
2934,0.95643276,0.95643276
2935,0.753269,0.753269
2936,0.9329186,0.9329186
2937,0.38148093,0.38148093
2938,0.76528895,0.76528895
2939,0.9303857,0.9303857
2940,0.686139,0.686139
2941,0.9199151,0.9199151
2942,0.46201548,0.6432474
2943,0.787862,0.8292124
2944,0.9304268,0.92638063
2945,0.71171695,0.76342565
2946,0.92877996,0.9411598
2947,0.2747861,0.280259
2948,0.7241483,0.7321427
2949,0.94728315,0.9403676
2950,0.6451889,0.65154946
2951,0.90135294,0.9057066
2952,0.7237305,0.7237305
2953,0.5366556,0.5366556
2954,0.9080127,0.9080127
2955,0.58037084,0.58037084
2956,0.945015,0.945015
2957,0.40653202,0.40653202
2958,0.7065164,0.7065164
2959,0.5218649,0.5218649
2960,0.8650407,0.8650407
2961,0.5626442,0.5626442
2962,0.9232254,0.9232254
2963,0.4562227,0.4562227
2964,0.81855404,0.81855404
2965,0.6364821,0.6364821
2966,0.8840471,0.8840471
2967,0.692906,0.692906
2968,0.9318416,0.9318416
2969,0.5218938,0.5218938
2970,0.711103,0.711103
2971,0.5295584,0.5295584
2972,0.8835335,0.8835335
2973,0.5705418,0.5705418
2974,0.9336079,0.9336079
2975,0.39236337,0.39236337
2976,0.6833149,0.6833149
2977,0.5007825,0.5007825
2978,0.891311,0.891311
2979,0.5385272,0.5385272
2980,0.93725944,0.93725944
2981,0.53813803,0.53813803
2982,0.6778392,0.6778392
2983,0.5014534,0.5014534
2984,0.8723682,0.8723682
2985,0.5373143,0.5373143
2986,0.9279443,0.9279443
2987,0.4562227,0.4562227
2988,0.752497,0.752497
2989,0.5633592,0.5633592
2990,0.87439543,0.87439543
2991,0.61118144,0.61118144
2992,0.92849934,0.92849934
2993,0.4562227,0.4562227
2994,0.63443476,0.63443476
2995,0.4719139,0.4719139
2996,0.8935237,0.8935237
2997,0.50184816,0.50184816
2998,0.93699074,0.93699074
2999,0.40957275,0.40957275
3000,0.7226535,0.7226535
3001,0.53590685,0.53590685
3002,0.8835335,0.8835335
3003,0.5786737,0.5786737
3004,0.9336079,0.9336079
3005,0.39236337,0.39236337
3006,0.602097,0.602097
3007,0.4420315,0.4420315
3008,0.9176195,0.9176195
3009,0.4709058,0.4709058
3010,0.9497904,0.9497904
3011,0.48279336,0.48279336
3012,0.6610458,0.6610458
3013,0.49008033,0.49008033
3014,0.92556506,0.92556506
3015,0.5242495,0.5242495
3016,0.9529312,0.9529312
3017,0.3573575,0.3573575
3018,0.76794577,0.6793532
3019,0.5860954,0.49880585
3020,0.9183439,0.9049156
3021,0.634766,0.5354294
3022,0.94903535,0.9430042
3023,0.4458626,0.4458626
3024,0.68107086,0.74151015
3025,0.5000503,0.5517917
3026,0.9056086,0.88192594
3027,0.53720987,0.5980766
3028,0.9433617,0.92911196
3029,0.39665598,0.5218938
3030,0.6778392,0.6778392
3031,0.5014534,0.5014534
3032,0.8723682,0.8723682
3033,0.5373143,0.5373143
3034,0.9279443,0.9279443
3035,0.4562227,0.4562227
3036,0.710426,0.710426
3037,0.53113633,0.53113633
3038,0.891311,0.891311
3039,0.57227343,0.57227343
3040,0.93725944,0.93725944
3041,0.53813803,0.53813803
3042,0.74269825,0.74269825
3043,0.56787294,0.56787294
3044,0.9049156,0.9049156
3045,0.61283636,0.61283636
3046,0.9430042,0.9430042
3047,0.4458626,0.4458626
3048,0.74269825,0.74269825
3049,0.56787294,0.56787294
3050,0.9049156,0.9049156
3051,0.61283636,0.61283636
3052,0.9430042,0.9430042
3053,0.4458626,0.4458626
3054,0.67296404,0.67296404
3055,0.4979246,0.4979246
3056,0.9049156,0.9049156
3057,0.533599,0.533599
3058,0.9430042,0.9430042
3059,0.4458626,0.4458626
3060,0.61987925,0.61987925
3061,0.45694348,0.45694348
3062,0.92004097,0.92004097
3063,0.4861234,0.4861234
3064,0.9484092,0.9484092
3065,0.4458626,0.4458626
3066,0.6778392,0.6778392
3067,0.5014534,0.5014534
3068,0.8723682,0.8723682
3069,0.5373143,0.5373143
3070,0.9279443,0.9279443
3071,0.4562227,0.4562227
3072,0.67163664,0.73989874
3073,0.49168375,0.55177903
3074,0.93879336,0.8940737
3075,0.52837425,0.59814066
3076,0.958885,0.93799317
3077,0.48279336,0.5104507
3078,0.7032023,0.7032023
3079,0.5200702,0.5200702
3080,0.9003096,0.9003096
3081,0.56089365,0.56089365
3082,0.94036883,0.94036883
3083,0.4562227,0.4562227
3084,0.69350725,0.69350725
3085,0.51161075,0.51161075
3086,0.8935237,0.8935237
3087,0.55059814,0.55059814
3088,0.93699074,0.93699074
3089,0.40957275,0.40957275
3090,0.69350725,0.69350725
3091,0.51161075,0.51161075
3092,0.8935237,0.8935237
3093,0.55059814,0.55059814
3094,0.93699074,0.93699074
3095,0.40957275,0.40957275
3096,0.67163664,0.67163664
3097,0.49168375,0.49168375
3098,0.92245924,0.92245924
3099,0.52837425,0.52837425
3100,0.9506047,0.9506047
3101,0.48279336,0.48279336
3102,0.6447615,0.6447615
3103,0.47629446,0.47629446
3104,0.9056086,0.9056086
3105,0.5089405,0.5089405
3106,0.9433617,0.9433617
3107,0.39665598,0.39665598
3108,0.7237305,0.7237305
3109,0.5366556,0.5366556
3110,0.9175045,0.9175045
3111,0.58037084,0.58037084
3112,0.94877493,0.94877493
3113,0.40653202,0.40653202
3114,0.67163664,0.67163664
3115,0.49168375,0.49168375
3116,0.92245924,0.9176195
3117,0.52837425,0.52837425
3118,0.9506047,0.9497904
3119,0.48279336,0.48279336
3120,0.7414391,0.81855404
3121,0.5603824,0.6364821
3122,0.9056086,0.8840471
3123,0.6056133,0.692906
3124,0.9433617,0.9318416
3125,0.39665598,0.5218938
3126,0.63875705,0.63875705
3127,0.46739542,0.46739542
3128,0.83336574,0.83336574
3129,0.49836504,0.49836504
3130,0.90323216,0.90323216
3131,0.4562227,0.4562227
3132,0.74151015,0.74151015
3133,0.5517917,0.5517917
3134,0.8840471,0.8840471
3135,0.5980766,0.5980766
3136,0.9318416,0.9318416
3137,0.5218938,0.5218938
3138,0.67163664,0.67163664
3139,0.49168375,0.49168375
3140,0.9176195,0.9176195
3141,0.52837425,0.52837425
3142,0.9497904,0.9497904
3143,0.48279336,0.48279336
3144,0.6308282,0.6308282
3145,0.46538603,0.46538603
3146,0.8723682,0.8723682
3147,0.4953907,0.4953907
3148,0.9279443,0.9279443
3149,0.4562227,0.4562227
3150,0.618279,0.618279
3151,0.4534225,0.4534225
3152,0.9049156,0.9049156
3153,0.48141694,0.48141694
3154,0.9430042,0.9430042
3155,0.4458626,0.4458626
3156,0.6833149,0.6833149
3157,0.5007825,0.5007825
3158,0.891311,0.891311
3159,0.5385272,0.5385272
3160,0.93725944,0.93725944
3161,0.53813803,0.53813803
3162,0.59356457,0.7414391
3163,0.43806845,0.5603824
3164,0.9056086,0.9056086
3165,0.46305764,0.6056133
3166,0.9433617,0.9433617
3167,0.39665598,0.39665598
3168,0.69350725,0.6591405
3169,0.51161075,0.48813513
3170,0.8935237,0.8835335
3171,0.55059814,0.5225811
3172,0.93699074,0.9336079
3173,0.40957275,0.39236337
3174,0.6778392,0.6778392
3175,0.5014534,0.5014534
3176,0.8723682,0.8723682
3177,0.5373143,0.5373143
3178,0.9279443,0.9279443
3179,0.4562227,0.4562227
3180,0.752497,0.752497
3181,0.5633592,0.5633592
3182,0.87439543,0.87439543
3183,0.61118144,0.61118144
3184,0.92849934,0.92849934
3185,0.4562227,0.4562227
3186,0.63443476,0.63443476
3187,0.4719139,0.4719139
3188,0.8935237,0.8935237
3189,0.50184816,0.50184816
3190,0.93699074,0.93699074
3191,0.40957275,0.40957275
3192,0.7226535,0.7226535
3193,0.53590685,0.53590685
3194,0.8835335,0.8835335
3195,0.5786737,0.5786737
3196,0.9336079,0.9336079
3197,0.39236337,0.39236337
3198,0.602097,0.602097
3199,0.4420315,0.4420315
3200,0.9176195,0.9176195
3201,0.4709058,0.4709058
3202,0.9497904,0.9497904
3203,0.48279336,0.48279336
3204,0.6610458,0.6610458
3205,0.49008033,0.49008033
3206,0.92556506,0.92556506
3207,0.5242495,0.5242495
3208,0.9529312,0.9529312
3209,0.3573575,0.3573575
3210,0.76794577,0.6793532
3211,0.5860954,0.49880585
3212,0.9183439,0.9049156
3213,0.634766,0.5354294
3214,0.94903535,0.9430042
3215,0.4458626,0.4458626
3216,0.68107086,0.74151015
3217,0.5000503,0.5517917
3218,0.9056086,0.88192594
3219,0.53720987,0.5980766
3220,0.9433617,0.92911196
3221,0.39665598,0.5218938
3222,0.63875705,0.63875705
3223,0.46739542,0.46739542
3224,0.83336574,0.83336574
3225,0.49836504,0.49836504
3226,0.90323216,0.90323216
3227,0.4562227,0.4562227
3228,0.6619622,0.6619622
3229,0.48565164,0.48565164
3230,0.9139996,0.9139996
3231,0.52018005,0.52018005
3232,0.94827926,0.94827926
3233,0.51405114,0.51405114
3234,0.6833149,0.6833149
3235,0.5007825,0.5007825
3236,0.891311,0.891311
3237,0.5385272,0.5385272
3238,0.93725944,0.93725944
3239,0.53813803,0.53813803
3240,0.67163664,0.67163664
3241,0.49168375,0.49168375
3242,0.9176195,0.9176195
3243,0.52837425,0.52837425
3244,0.9497904,0.9497904
3245,0.48279336,0.48279336
3246,0.6826254,0.6826254
3247,0.5008831,0.5008831
3248,0.8723682,0.8723682
3249,0.5389311,0.5389311
3250,0.9279443,0.9279443
3251,0.4562227,0.4562227
3252,0.7226535,0.7226535
3253,0.53590685,0.53590685
3254,0.8835335,0.8835335
3255,0.5786737,0.5786737
3256,0.9336079,0.9336079
3257,0.39236337,0.39236337
3258,0.6778392,0.6778392
3259,0.5014534,0.5014534
3260,0.8723682,0.8723682
3261,0.5373143,0.5373143
3262,0.9279443,0.9279443
3263,0.4562227,0.4562227
3264,0.63875705,0.74151015
3265,0.46739542,0.5517917
3266,0.83336574,0.8840471
3267,0.49836504,0.5980766
3268,0.90323216,0.9318416
3269,0.4562227,0.5218938
3270,0.7745137,0.7745137
3271,0.59101194,0.59101194
3272,0.8840471,0.8840471
3273,0.64088607,0.64088607
3274,0.9318416,0.9318416
3275,0.5218938,0.5218938
3276,0.7237305,0.7237305
3277,0.5366556,0.5366556
3278,0.9080127,0.9080127
3279,0.58037084,0.58037084
3280,0.945015,0.945015
3281,0.40653202,0.40653202
3282,0.73989874,0.73989874
3283,0.55177903,0.55177903
3284,0.8940737,0.8940737
3285,0.59814066,0.59814066
3286,0.93799317,0.93799317
3287,0.5104507,0.5104507
3288,0.67163664,0.67163664
3289,0.49168375,0.49168375
3290,0.9176195,0.9176195
3291,0.52837425,0.52837425
3292,0.9497904,0.9497904
3293,0.48279336,0.48279336
3294,0.62233835,0.62233835
3295,0.4593548,0.4593548
3296,0.89635164,0.89635164
3297,0.48752692,0.48752692
3298,0.94019806,0.94019806
3299,0.3724643,0.3724643
3300,0.57758516,0.57758516
3301,0.42603257,0.42603257
3302,0.9049156,0.9049156
3303,0.4473419,0.4473419
3304,0.9430042,0.9430042
3305,0.4458626,0.4458626
3306,0.7237305,0.80730206
3307,0.5366556,0.6345151
3308,0.9080127,0.9080127
3309,0.58037084,0.6887545
3310,0.945015,0.945015
3311,0.40653202,0.40653202
3312,0.6308282,0.710426
3313,0.46538603,0.53113633
3314,0.8723682,0.891311
3315,0.4953907,0.57227343
3316,0.9279443,0.93725944
3317,0.4562227,0.53813803
3318,0.752497,0.752497
3319,0.5633592,0.5633592
3320,0.87439543,0.87439543
3321,0.61118144,0.61118144
3322,0.92849934,0.92849934
3323,0.4562227,0.4562227
3324,0.6542356,0.6542356
3325,0.48407272,0.48407272
3326,0.87439543,0.87439543
3327,0.5182656,0.5182656
3328,0.92849934,0.92849934
3329,0.4562227,0.4562227
3330,0.6317831,0.6317831
3331,0.46692684,0.46692684
3332,0.9080127,0.9080127
3333,0.49727666,0.49727666
3334,0.945015,0.945015
3335,0.40653202,0.40653202
3336,0.69350725,0.69350725
3337,0.51161075,0.51161075
3338,0.8935237,0.8935237
3339,0.55059814,0.55059814
3340,0.93699074,0.93699074
3341,0.40957275,0.40957275
3342,0.63875705,0.63875705
3343,0.46739542,0.46739542
3344,0.83336574,0.83336574
3345,0.49836504,0.49836504
3346,0.90323216,0.90323216
3347,0.4562227,0.4562227
3348,0.5831457,0.5831457
3349,0.43024254,0.43024254
3350,0.83336574,0.83336574
3351,0.4548479,0.4548479
3352,0.90323216,0.90323216
3353,0.4562227,0.4562227
3354,0.6793532,0.6793532
3355,0.49880585,0.49880585
3356,0.9049156,0.9049156
3357,0.5354294,0.5354294
