bb_idx,MT_MHCflurry_presentation,WT_MHCflurry_presentation,MT_MHCflurry_affinity_neg,WT_MHCflurry_affinity_neg
2180,0.0034418161303868,0.00336529295913,-31669.749091792542,-32427.56216242349
2181,0.0035921223119463,0.00351446498133,-30301.649258566293,-31006.69789122984
2182,0.0034288862948737,0.003358526870441,-31793.124581131084,-32495.04648555867
2183,0.0039026070470073,0.0036025960452921,-27813.86938471477,-30223.33631899049
2184,0.0030215383721846,0.0030171996636486,-33800.293842590254,-33819.12407426197
2185,0.0030884711254681,0.0030773357130182,-33044.136049427405,-33136.893516816584
2186,0.003076329453213,0.0030818967882113,-33178.82487724068,-33086.25129392071
2187,0.00313398344748,0.0031169896699874,-32548.686834819026,-32701.640060675443
2188,0.0043163025372591,0.0034634953261772,-28919.593844456464,-30547.86652318669
2189,0.0039572629191127,0.0033211147744983,-31636.081774692324,-31901.649127584253
2190,0.0309442078263576,0.0149746201090699,-3701.483215944205,-6686.411516237612
2191,0.004459959974491,0.0034508748673995,-27956.915218888123,-30663.28620805307
2192,0.0043520490131739,0.0031349951662251,-33011.90239251549,-33134.04698392857
2193,0.0043522446076625,0.0031506956939633,-33010.36837406333,-32963.54216173699
2194,0.0044361083697922,0.0031627418852023,-32365.28286512454,-32833.887339314955
2195,0.004794104905877,0.0033398097235474,-29868.89745007825,-31037.53281845506
2196,0.0055131077782844,0.0058643344544572,-30257.56840906788,-31337.62690519023
2197,0.0059774448422938,0.0069889693430014,-27827.257393381133,-26128.74357548052
2198,0.0052907975129925,0.0056310109912875,-31574.499396225623,-32683.11112707229
2199,0.0077180410320831,0.0066801907755608,-21351.185375909277,-27381.709189665904
2200,0.0047858000808581,0.0034809378691463,-29372.341865807542,-31177.89953876406
2201,0.0051541856232173,0.0035638550111684,-27203.05948764187,-30428.76872426428
2202,0.0317833405588695,0.0132816435124511,-4065.8186538250634,-7775.374379681217
2203,0.0051035771027674,0.0035721746332463,-27482.247885035365,-30355.551434198704
2204,0.0038582155388662,0.0044713115727321,-31989.5552636438,-31867.333883731582
2205,0.0038891791164316,0.0044706301423078,-31726.37596681428,-31872.356945478263
2206,0.0036878044582859,0.0042799518044892,-33518.29097871136,-33341.71564342261
2207,0.0038732197771925,0.0045307939093832,-31861.491362009936,-31434.77658192995
2208,0.0030540557586105,0.0030869295855877,-33597.17217716972,-33141.17145561189
2209,0.0030645673775264,0.0030549026023238,-33478.176195350075,-33500.026578672456
2210,0.0030678372354937,0.0030597190429872,-33441.328757787735,-33445.572393364106
2211,0.0030942688160186,0.0031226082081835,-33146.37713499266,-32750.19529498416
2212,0.0242769820415042,0.0152290926674558,-29910.936957023518,-28710.52857181822
2213,0.0935557054128603,0.0344238668762817,-6914.285309478631,-12150.922783490876
2214,0.0238024093530487,0.0142140071316879,-30540.353393942085,-30856.226339091943
2215,0.0242933463815981,0.0150318159588478,-29889.678437975694,-29104.512150888164
2216,0.0032185894641874,0.0032290839591761,-33012.823982156355,-32553.39636223936
2217,0.0032600921278069,0.0032390620626808,-32578.84418393973,-32449.82667158348
2218,0.0031739583835328,0.0031649931613872,-33492.371504398696,-33234.44149379286
2219,0.0032888805715441,0.0033236427762657,-32284.340783084725,-31597.244425975096
2220,0.0034299804611363,0.0037234765486965,-33048.51883658592,-32470.286697239564
2221,0.003776047605129,0.0040219368244264,-29924.00698621762,-29983.198947426525
2222,0.0034439540098848,0.0037301187623781,-32910.00592690274,-32410.54084443723
2223,0.0035954562228057,0.0042276430376308,-31478.347673071145,-28476.30719809206
2224,0.0036888898499697,0.0068154258148471,-33667.36005520578,-30466.69617891509
2225,0.0036955635943448,0.0063985240153327,-33604.537706256706,-32526.29890783625
2226,0.0036507282561002,0.0180399857350541,-34031.066380334465,-11054.3460579792
2227,0.0037811087976738,0.0072979759844661,-32819.196060768045,-28380.65832484837
2228,0.0120148289474098,0.0204057946612125,-30355.860500864157,-30191.719214509616
2229,0.0187592827562486,0.0214185628934373,-19053.498413705434,-28692.48319358845
2230,0.0110433717738057,0.0197642040483737,-33141.923928782766,-31222.23119727825
2231,0.027331591201919,0.0388303074718776,-12816.886613859657,-15266.543926982897
2232,0.0030780478586574,0.0030593804380837,-33226.234934295644,-33384.59446631555
2233,0.0031173280943633,0.0031404240729628,-32793.96695386973,-32495.26430134388
2234,0.003014203684082,0.0030130984482262,-33953.221819741404,-33914.253632349944
2235,0.0033388193394534,0.0032118356421381,-30549.56574679005,-31749.36490032603
2236,0.0031146490332145,0.0031079678981508,-32812.15059213632,-32870.93195350565
2237,0.0031618346083786,0.0031609791181743,-32306.575061260348,-32301.784844280053
2238,0.0049591666665744,0.0042573553129004,-20288.492823896548,-23746.654266240257
2239,0.0032948996151166,0.0032794995721083,-30959.94673634213,-31096.818227669333
2240,0.0030080509609896,0.0030249425066638,-33766.027693084194,-33580.72936835768
2241,0.0030734959741787,0.0030693923410202,-33023.83395110395,-33078.67250507037
2242,0.002997726235934,0.0030083759488478,-33886.12126246228,-33771.69891619859
2243,0.0030825388515171,0.0031040555528036,-32923.79563448211,-32697.27902565732
2244,0.0030797980928565,0.0031204312441531,-32994.907894872296,-32666.89854500809
2245,0.0031759525778675,0.0032712642701578,-31963.78982395103,-31112.479939608755
2246,0.0030049099003142,0.0030201391047325,-33844.38173860718,-33787.72656889348
2247,0.0031826162596281,0.003290117665144,-31894.673747276665,-30928.35114651217
2248,0.0032786744559556,0.0035453951989053,-31309.29909452073,-30042.624364263007
2249,0.0032896659134233,0.0035678002590103,-31201.25416264465,-29847.725955271984
2250,0.0031469340792082,0.0033115577650617,-32663.923731562787,-32236.582768606244
2251,0.0041033853052115,0.0056973101475866,-24830.500167898663,-18394.61238139991
2252,0.0031072236898723,0.0030831809666353,-34009.03042039975,-33591.73593033728
2253,0.0031774841197286,0.0031436895439833,-33232.68870679876,-32924.23913869617
2254,0.0031310910985382,0.0030741595613681,-33741.34230981397,-33693.53948737532
2255,0.0032453099056179,0.0032449292234678,-32515.598324807197,-31863.88976158737
2256,0.0033571460934868,0.0033194959217393,-30210.88820440633,-31367.991599793662
2257,0.0035159566087022,0.0033411746686058,-28802.28781233784,-31157.78479470292
2258,0.0031463817560382,0.003304026428385,-32303.331115192766,-31519.702285728803
2259,0.0046809654470148,0.0040071016500054,-21426.264769004687,-25823.12226630508
2260,0.007492860154839,0.0041684082315458,-24824.80094740632,-28155.30571907852
2261,0.0074789316734091,0.0041975464725354,-24872.757853358475,-27953.27368863107
2262,0.0064769572033824,0.0038703747761018,-28872.60108134823,-30399.147061581025
2263,0.0860012183455914,0.015692302482077,-1848.963981611265,-7106.58449045553
2264,0.0041824873363022,0.0036254190491778,-31279.85421489744,-32417.259264892957
2265,0.0056960968242465,0.004576727219832,-22724.053878917504,-25478.15282598813
2266,0.0041960983623785,0.0036414335562702,-31174.96469648771,-32269.96381177402
2267,0.0033043965987089,0.0034250240070878,-31046.709185419742,-30989.090725079703
2268,0.0034494937072159,0.0036323759064147,-29698.661928085985,-29163.241498951767
2269,0.0031859218342564,0.0033236924962963,-32239.87998297444,-31965.51665758058
2270,0.0041783794787272,0.0042748111249156,-29570.84938065034,-27451.17868582316
2271,0.0042879667315412,0.0043955096732716,-28789.85497880588,-26672.140264376416
2272,0.0039310740229239,0.0038819194610381,-31495.819090318437,-30327.9192104334
2273,0.0037670093681659,0.004280879115137,-27318.535184157623,-26671.972339123306
2274,0.0052165465125732,0.0091308176723879,-19509.686835335702,-12167.274687474846
2275,0.0056957948815034,0.0095833081567855,-17813.0325381508,-11570.811416558969
2276,0.0043062509536711,0.0040459630090771,-29818.423415752262,-28616.53655072058
2277,0.0046479439690026,0.004499396273623,-27554.44594404233,-25640.153221339304
2278,0.0044618714112,0.0041930955587903,-28743.681043410263,-27579.136463351733
2279,0.0047798904721801,0.0038357226740072,-26073.02821022369,-28027.63506070565
2280,0.0043196954957799,0.0038391304710227,-28950.733632099287,-28001.92438821385
2281,0.0039595386374926,0.0034064896451136,-31677.058957455443,-31683.94057887532
2282,0.0090081661077343,0.0057795229365651,-25499.311090851246,-24549.246032429644
2283,0.0092142986628,0.006013747288647,-24906.904580879705,-23559.75709485671
2284,0.0098653396392007,0.0124353073356618,-23200.732453124725,-11077.880803255624
2285,0.0037672654610594,0.0037534924906523,-28363.86805524359,-29846.32790412102
2286,0.0037429455669261,0.0040641061139535,-28554.33398572941,-27491.83112826384
2287,0.0035677338573751,0.0037737217062115,-30004.45673949547,-29681.00936685657
2288,0.0035218274049568,0.0032480607025879,-28897.083520691536,-31299.39577335257
2289,0.0053171281295435,0.0040782968793511,-18873.932373813896,-24739.635973457825
2290,0.0033536279605301,0.0031920966854297,-30395.51122264644,-31866.308892570443
2291,0.0032092028726846,0.0032004178174557,-31719.57647837552,-31837.85530785493
2292,0.0040354519309528,0.0039973363102876,-25033.83271089964,-25303.137606582168
2293,0.0033463712821991,0.0033389049016317,-30377.55600647299,-30474.861856780182
2294,0.0030661461459675,0.0030925030476571,-33171.690974026475,-32893.13189982974
2295,0.0036486119638591,0.0036949424996669,-27716.848134835847,-27368.927597517337
2296,0.0031589438995191,0.0031775012927498,-32165.850626654268,-31984.84299333392
2297,0.0033591228920195,0.0034265727241944,-30445.311412062216,-30348.78542472992
2298,0.0055710990538106,0.0049947029606977,-18043.977220280616,-20557.070793920026
2299,0.005225418520206,0.0045852172287237,-19280.927168521604,-22459.00698615658
2300,0.0032217967706797,0.0032604081749631,-31705.583660852444,-31747.02745753014
2301,0.0056832938597232,0.0054840729381445,-17630.254447741787,-18544.414299814845
2302,0.0034383888936513,0.0034476869493175,-29644.79126180814,-29967.31670203437
2303,0.0031011687668906,0.0031742626683266,-33055.34538862915,-32900.24130309108
2304,0.0058657672213433,0.0052589655618119,-17101.62550609138,-19522.675753799096
2305,0.0057485696892713,0.0051665981317945,-17462.78936523876,-19883.986359314204
2306,0.0040450975029942,0.0076930169185915,-32618.32888932151,-24510.04015788727
2307,0.0105354521849494,0.0362304352346836,-12093.554740786116,-4824.73441589864
2308,0.0310274776229073,0.1663029173531116,-3892.866883215628,-865.5794081030206
2309,0.0032635491918343,0.003357028491657,-31690.09637702246,-30999.102026525165
2310,0.003994322407217,0.0039531922877058,-25719.03746135275,-26181.527599272737
2311,0.0037846756390126,0.0037060993014474,-27192.79146168507,-27987.457469194083
2312,0.0033113846232375,0.0032263668294244,-32853.19933728166,-32839.915584294744
2313,0.0038452446353807,0.0036307445739119,-28152.00599358479,-29068.744315053493
2314,0.0033510093121645,0.0032687547593319,-32452.004872427213,-32400.166956905334
2315,0.0044141493238452,0.0035685122634405,-31454.63755676585,-31653.638825261594
2316,0.0048649060873875,0.0038546279405346,-28445.22780522996,-29228.8778542916
2317,0.0043871725840836,0.0035422281348218,-31654.657358583787,-31896.335393295514
2318,0.0032676938672659,0.0032408240139167,-32262.323107128952,-31896.214286266408
2319,0.0041600851646993,0.0040913084402932,-25138.640400077384,-25070.671370176937
2320,0.0033226677630634,0.0032528512710199,-31711.131476295694,-31774.413439109743
2321,0.0079215287019017,0.0059984256106965,-25779.62361057099,-27590.49785380936
2322,0.0077278477790701,0.0061660444960288,-26450.34489674824,-26814.00972417129
2323,0.0078489378290275,0.005974611926521,-26027.071640898168,-27704.401546981757
2324,0.0050697498216778,0.0051422401471971,-31899.31140231706,-30812.630089163817
2325,0.0065845746183107,0.0066182247815976,-24333.823285125596,-23727.05471741481
2326,0.0064616545618638,0.006352543128874,-24813.67067133637,-24756.09015897788
2327,0.0119069333686247,0.0055511062167565,-30884.56049953313,-26147.84551514718
2328,0.0204579428878745,0.0142167485900067,-17533.19015472771,-9841.403777898951
2329,0.0134071084788429,0.0059382055777857,-27290.22017192901,-24384.999954907253
2330,0.0039178976232149,0.0041172060841569,-29376.905584263743,-28955.11303346624
2331,0.0044432484461727,0.0048227728819088,-25793.54406443129,-24586.02286204498
2332,0.0041154395078697,0.0043895643395559,-27920.56469363953,-27099.653500043285
2333,0.0053425738842165,0.0053950136245257,-27869.152771788005,-26284.16659947733
2334,0.0096421622890014,0.0089404709690818,-15107.779705371562,-15568.98219329649
2335,0.0094674980830736,0.0083146016971217,-15397.593173715966,-16787.691385456532
2336,0.004182354872359,0.0033062566723159,-28491.19309334758,-31395.067443437845
2337,0.0100718913547891,0.0057536957636311,-11458.075873027865,-17703.366983681088
2338,0.0042948119664162,0.0033747694043388,-27720.242664214897,-30736.927350437665
2339,0.0031277661016946,0.0031086424119324,-33028.17929958414,-32871.14977149878
2340,0.0044060879317829,0.0044865260052789,-23179.45031133047,-22498.724376778075
2341,0.003255515978707,0.0032321414438403,-31690.49643831843,-31574.823164499758
2342,0.0034712731409567,0.0038775238618025,-30543.33264453724,-28292.04575032817
2343,0.003700045889555,0.0038264709635386,-28594.202533098585,-28682.240837625068
2344,0.0035777301529277,0.0037350024894786,-29604.857095536216,-29408.4096544245
2345,0.0048949903118435,0.0083394265120859,-21722.92645584733,-13151.216690216525
2346,0.003977557523607,0.0041231127281993,-26923.03091471843,-27276.940902857124
2347,0.0040717006511747,0.0042450101659424,-26279.8389680891,-26467.580009667687
2348,0.0030747377198265,0.0031050266102857,-33041.60060128551,-32766.34382464115
2349,0.00399046318728,0.0038418354597136,-25240.390584306868,-26296.42940708813
2350,0.0038488055992799,0.0036529106305811,-26201.124352015308,-27703.021592915145
2351,0.0032352349614865,0.0033645183622706,-32561.35326552638,-32368.2830581932
2352,0.0042203212023345,0.0043345224361496,-24740.939316731656,-24912.730295483696
2353,0.0035511636474961,0.0036770799638291,-29573.48325430508,-29529.86489310357
2354,0.0031908755595111,0.0032127378502918,-32276.72529571064,-32121.384758707096
2355,0.0062486813029975,0.0046281891839344,-16107.545138791023,-22026.60829614587
2356,0.0092915073709587,0.0053639431442224,-10672.81812614905,-18908.3807778346
2357,0.0030534836614321,0.0034764252393015,-33914.89878259684,-33130.098330324014
2358,0.0057830463936345,0.0079959847552342,-17523.619572669897,-13988.882743272909
2359,0.0040904434552643,0.0044587118569614,-25072.96838489176,-25616.39022885649
2360,0.0041824873363022,0.0036254190491778,-31279.85421489744,-32417.259264892957
2361,0.0056960968242465,0.004576727219832,-22724.053878917504,-25478.15282598813
2362,0.0041960983623785,0.0036414335562702,-31174.96469648771,-32269.96381177402
2363,0.0033043965987089,0.0034250240070878,-31046.709185419742,-30989.090725079703
2364,0.0034494937072159,0.0036323759064147,-29698.661928085985,-29163.241498951767
2365,0.0031859218342564,0.0033236924962963,-32239.87998297444,-31965.51665758058
2366,0.0041783794787272,0.0042748111249156,-29570.84938065034,-27451.17868582316
2367,0.0042879667315412,0.0043955096732716,-28789.85497880588,-26672.140264376416
2368,0.0039310740229239,0.0038819194610381,-31495.819090318437,-30327.9192104334
2369,0.0037670093681659,0.004280879115137,-27318.535184157623,-26671.972339123306
2370,0.0052165465125732,0.0091308176723879,-19509.686835335702,-12167.274687474846
2371,0.0056957948815034,0.0095833081567855,-17813.0325381508,-11570.811416558969
2372,0.0043062509536711,0.0040459630090771,-29818.423415752262,-28616.53655072058
2373,0.0046479439690026,0.004499396273623,-27554.44594404233,-25640.153221339304
2374,0.0044618714112,0.0041930955587903,-28743.681043410263,-27579.136463351733
2375,0.0047798904721801,0.0038357226740072,-26073.02821022369,-28027.63506070565
2376,0.0043196954957799,0.0038391304710227,-28950.733632099287,-28001.92438821385
2377,0.0039595386374926,0.0034064896451136,-31677.058957455443,-31683.94057887532
2378,0.0090081661077343,0.0057795229365651,-25499.311090851246,-24549.246032429644
2379,0.0092142986628,0.006013747288647,-24906.904580879705,-23559.75709485671
2380,0.0098653396392007,0.0124353073356618,-23200.732453124725,-11077.880803255624
2381,0.0037672654610594,0.0037534924906523,-28363.86805524359,-29846.32790412102
2382,0.0037429455669261,0.0040641061139535,-28554.33398572941,-27491.83112826384
2383,0.0035677338573751,0.0037737217062115,-30004.45673949547,-29681.00936685657
2384,0.0036801059452112,0.0046034027355049,-31403.31346907245,-30399.540015521477
2385,0.0039500413267653,0.0058654738711872,-29188.138269344687,-23657.693810946013
2386,0.0037681327070229,0.0047015669710541,-30645.54473579951,-29743.29040334834
2387,0.0033160808853959,0.0033168503874787,-31720.34487525964,-32438.69754070647
2388,0.003602653812203,0.0035705464850128,-29117.24564466985,-30060.540701418544
2389,0.0032523533580745,0.0032934025485045,-32362.526225489422,-32677.276831883897
2390,0.00891870311157,0.0124089760936213,-29651.647958470763,-30591.120715780504
2391,0.0100287383563188,0.0140273009422147,-26248.274402743908,-26918.68825959408
2392,0.0095701891475932,0.013238775586981,-27557.069048383622,-28594.244485630268
2393,0.003302308733391,0.0032075879864846,-31103.40298156568,-32266.911474637967
2394,0.0040492423789331,0.0039050564365227,-25194.454387717185,-26331.505357821632
2395,0.004268239253405,0.0039769519510166,-23859.26346383881,-25839.655803880956
2396,0.0152923984716784,0.0076392979477835,-9175.822628094082,-17272.006746087474
2397,0.0078351573705124,0.0059980058622352,-18408.19680147272,-22193.52143865816
2398,0.0093593698104904,0.0064238331156287,-15305.525922323215,-20671.347968891136
2399,0.0133587100980652,0.0114458763913191,-11278.69039052737,-22749.04046143645
2400,0.0158463522097213,0.0243594924602722,-9435.782985248436,-10313.143114506558
2401,0.010432735740002,0.0148839111783396,-14592.018071635028,-17297.102323103045
2402,0.0475350307193127,0.0839470585646994,-25184.514523585727,-26793.073864284477
2403,0.0980934532214874,0.8122878318839638,-11293.861400722686,-506.4272658426577
2404,0.0500715538950333,0.3242924572721347,-23806.644087171924,-4872.166958792685
2405,0.0058791511362771,0.020241435025187,-26482.974165585943,-25251.97618847682
2406,0.0059644007696775,0.0215418715747468,-26091.066670530345,-23651.67414079909
2407,0.0054247548046102,0.0199955185773485,-28782.98688048593,-25578.364103999356
2408,0.0033214987306262,0.0035553461752207,-30813.4324051122,-29701.911640803843
2409,0.004350470269083,0.0058335511011646,-23314.153896433567,-17797.856103056994
2410,0.0033478710103467,0.0035210953792107,-30562.742985645364,-30000.45624270696
2411,0.0038192114555347,0.0053689058037164,-31351.4554346106,-29430.82444697791
2412,0.0059285922657726,0.0107508768514381,-19892.98045526826,-14319.407343536212
2413,0.004659695429823,0.0074420803561909,-25524.009677160026,-20983.541991961192
2414,0.0030838360852824,0.0031076748123005,-33050.80916201179,-32828.43843849627
2415,0.0038413810131504,0.004010695582627,-26341.02898969253,-25222.823845110604
2416,0.0034470486351372,0.0035513256379073,-29460.285190806928,-28601.386879234837
2417,0.003416636954073,0.003317290938541,-32613.52938619642,-32616.30714334616
2418,0.0047122742402121,0.0046479823105837,-23391.95215199521,-23016.357428432264
2419,0.0040808049724042,0.003983065616446,-27144.23065122023,-26999.734696024425
2420,0.0040298685738516,0.0041036784193234,-25769.7234607921,-25846.23078220964
2421,0.0084274341804769,0.0086841483271255,-12002.661030554014,-11889.978732243282
2422,0.0036733960331183,0.0037233832487111,-28358.23052843673,-28579.135759537585
2423,0.0045991636029299,0.0035706395792144,-25509.86565630196,-29868.938864959317
2424,0.013341262816375,0.008178916443303,-8445.117055011191,-12664.32336927908
2425,0.0044171495342312,0.0036503833348501,-26597.686510345025,-29195.011844626355
2426,0.0031840662384276,0.0031766094188978,-31940.46976876484,-32258.13546813167
2427,0.0048174684487179,0.0046163421170524,-20819.371157950736,-21921.55579231408
2428,0.003327049276576,0.0034474283707891,-30523.716249422163,-29644.1132906093
2429,0.003121483570207,0.0030730125145316,-32514.726787348736,-33037.92862855041
2430,0.0037964708504662,0.0036823616445273,-26561.396807544523,-27406.931479785635
2431,0.0032218613989893,0.003184948094458,-31469.06947710638,-31839.507063665456
2432,0.0061862007428312,0.0053125002238799,-28303.891918047684,-27019.29739817576
2433,0.005807882166766,0.0055447936086135,-30215.5699110126,-25848.48289451575
2434,0.0054968012076154,0.0046312951207571,-31987.7364918163,-31141.121080298333
2435,0.0249827167527123,0.0127205407183805,-27813.71265698545,-27862.17212002588
2436,0.053255326238577,0.0252321843579474,-12378.974540847908,-13585.98614385302
2437,0.0254048360536191,0.012543517049922,-27325.87141097872,-28272.28253794604
2438,0.0091054827771673,0.0046970106585795,-29602.231524158804,-30927.747662045764
2439,0.0111714942529425,0.0058937792520073,-23931.16730254164,-24452.934870070327
2440,0.0099345492045205,0.0053168636342063,-27038.89301995704,-27204.962694917904
2441,0.0106809147105273,0.0222213676889956,-29190.436968222388,-30146.54511377429
2442,0.0201653184797516,0.0513259437655422,-15024.409604259994,-12343.51047431933
2443,0.0114631540852784,0.0265157334138234,-27119.769344717133,-25019.21809298504
2444,0.0033403879268381,0.0031353494012095,-32519.307010645596,-33043.61194940657
2445,0.0039555359693046,0.0037018106494071,-27308.12461749136,-27834.148856759864
2446,0.0033669522707385,0.0031866498941195,-32254.31759011857,-32494.37805038054
2447,0.0092673886048543,0.0032156665476451,-32943.612246241224,-33678.473405542696
2448,0.0213523457625871,0.008376127633541,-13775.435846962964,-12502.521726080664
2449,0.0140324896864448,0.0050122405504872,-21385.752492792155,-21286.29618663452
2450,0.0066290760847083,0.0036284679134465,-29701.74690799096,-31060.724456406107
2451,0.0100029165234018,0.141282083078727,-19378.398256009565,-614.4270439808814
2452,0.0108789934895873,0.364906751174732,-17757.615610714813,-169.56857346197842
2453,0.0031837508326306,0.0034060717154747,-32244.180336814763,-32813.72473281537
2454,0.0036211366572044,0.0042047062321887,-28229.32679830132,-26394.733267332307
2455,0.0034104136050506,0.0042091093063215,-30033.146152900776,-26366.1883309535
2456,0.0056795255397547,0.0034513880334719,-25628.972449413177,-31223.018631072715
2457,0.0180917941995045,0.0048759132193408,-7675.487204230951,-21844.7744055259
2458,0.0113791255388317,0.0044060890794459,-12458.439738693098,-24258.22429220349
2459,0.0036056604406875,0.0035355312315894,-31757.71115173366,-32357.598984489567
2460,0.0057502107267868,0.0053750645331605,-19597.875856907267,-20982.429144481102
2461,0.0036971219016301,0.0036542199022695,-30946.2741795086,-31272.321389741468
2462,0.0038691930520418,0.0036900480027112,-31276.40626681868,-31157.674906178087
2463,0.0048030004587983,0.0045027707713688,-25011.2996243898,-25363.13127049303
2464,0.0040859231126817,0.0038694804040496,-29563.218109779224,-29665.77791752029
2465,0.0074324989303207,0.0054325408589814,-31447.385482013065,-31185.18122648611
2466,0.0111647161613129,0.0075861885606792,-20605.15193161839,-22063.86234166713
2467,0.0108083735651904,0.0074300163688107,-21312.760802260746,-22545.100634065817
2468,0.0035323382121974,0.0034842468362796,-29941.45347807034,-30290.59708477165
2469,0.0047185573801834,0.004810312397392,-22196.519457645318,-21702.88094290427
2470,0.00334837017399,0.0033329292978965,-31642.390441665862,-31712.26153069353
2471,0.0035406705997067,0.0037574241519963,-29046.795537879345,-27200.294005249558
2472,0.0134589160270997,0.0184988664868493,-7271.068576934485,-5190.84150595047
2473,0.0039167893741172,0.0039934198367987,-26169.2750214732,-25540.696263933576
2474,0.0037910224400967,0.0038336429988334,-30253.16577925004,-27279.68262071223
2475,0.00526689348558,0.0054576555663437,-21532.69714143997,-18931.783086544998
2476,0.0053074097193911,0.0044753745272344,-21362.594190114432,-23246.15452333608
2477,0.0032929349292205,0.0033073735869836,-31590.81424384588,-31084.274463157657
2478,0.0049580110972747,0.0054540527366132,-20694.14819994254,-18532.49992850646
2479,0.0036992070733413,0.0036465917350537,-28013.21571821052,-28101.79701052677
2480,0.0120187461236562,0.034734823938406,-32093.542296651816,-28958.55626562704
2481,0.0164664335620849,0.0544947047675268,-23100.81328118904,-17830.84312446104
2482,0.0129051546236453,0.0367547965919809,-29798.94420946365,-27262.607006984617
2483,0.0075099513796504,0.0071966630060985,-30877.409616749977,-31006.8216198193
2484,0.0085481386481849,0.0080341673088545,-26994.79601932731,-27660.513451950894
2485,0.0072145322084906,0.0069406855690348,-32189.696187147874,-32193.2763492589
2486,0.0165737911831865,0.006616708735263,-28686.330218662384,-30307.95129180029
2487,0.0275431222075782,0.0094306393308011,-16809.81772864739,-20982.171788931963
2488,0.016087568209152,0.0065412365720253,-29594.35131636913,-30670.414204595843
2489,0.0337341055598935,0.0220554316577264,-5013.416912976656,-6248.893306859801
2490,0.0071559447725606,0.0052232051647269,-25440.619333466097,-28019.532069617428
2491,0.0068019218297417,0.0052024219672899,-26814.658960980963,-28135.380595518087
2492,0.0056023013364903,0.0045936212232207,-30471.46174289094,-31950.21534045214
2493,0.0058707804457599,0.0049305846355562,-29029.772882161724,-29694.26007179473
2494,0.0056374710847732,0.004787536474317,-30274.67281614766,-30612.598027820844
2495,0.0045863960767666,0.0074369394056175,-28160.427766140045,-26298.0955564758
2496,0.0060018423992112,0.0089460316475313,-21317.92826778124,-21709.08537695964
2497,0.004252235874177,0.0065826319091556,-30451.76348721316,-29844.652638828706
2498,0.0032378752882344,0.0044114256836046,-32997.72744499645,-33080.30249951027
2499,0.0037889600950184,0.0049901285890212,-28051.99563531428,-29120.442770420825
2500,0.0035370900948407,0.0045268448635821,-30118.38822633876,-32208.47746210927
2501,0.0047994628063641,0.0072298434343066,-31092.50452761319,-30348.768054401982
2502,0.0084339592551085,0.0090765155649847,-17336.456331765945,-23966.51461005612
2503,0.005860226734217,0.0078300404495749,-25287.13000868339,-27939.21005996245
2504,0.0034208353700546,0.0030382727678093,-32899.89015264118,-33976.83108303126
2505,0.019077316464748,0.0039935800221667,-5517.183216972047,-25616.3300332966
2506,0.0056432223941177,0.0040075691501829,-19606.04391280952,-25523.91029609093
2507,0.007178126072936,0.0067085970650014,-30619.08777641113,-31312.836871470696
2508,0.0133364056475052,0.0122760850995804,-16078.611764137491,-16712.511004655633
2509,0.0094764593015479,0.0086610482108771,-22948.97474636541,-24023.274268523084
2510,0.0040993027878781,0.0035886074117877,-30034.98671502492,-29428.971681434137
2511,0.0114311534061302,0.0099155627343046,-10370.71406402344,-10268.766854631913
2512,0.0041879396578891,0.0035623981729718,-29378.06873840689,-29652.698645310345
2513,0.005289275903675,0.0072790403272314,-26703.33237322657,-25323.349061409168
2514,0.0079703617297137,0.0082805201100552,-17459.227023175703,-22153.142082545324
2515,0.006945601721834,0.0080226474511313,-20138.05126649718,-22892.683088568465
2516,0.0424041659794026,0.0185149854843726,-30266.52369211608,-30382.667053601457
2517,0.0592014780252375,0.0227149800821629,-21079.106318248567,-24507.613547262183
2518,0.078404832653556,0.0283468877011217,-15453.36475831477,-19394.879910421736
2519,0.0048924252221329,0.0086913941407371,-33728.4075962011,-33324.66230725856
2520,0.0058054279772251,0.0102163266945912,-28254.25557258456,-28170.960455152013
2521,0.0061893995096007,0.0103632451424842,-26440.922100392727,-27755.650279593985
2522,0.0372736855328615,0.025836143956124,-27888.98423138368,-24526.137302219184
2523,0.2090484637753642,0.0229256996241245,-3860.408488665664,-27822.669976058187
2524,0.4413520411765784,0.0228258570708427,-1250.4280869389204,-27950.90635122172
2525,0.003777767008887,0.0033096112938555,-32773.92846585176,-32013.00586762416
2526,0.0042508495520848,0.0036085260476251,-29011.113717124423,-29277.365625682258
2527,0.0042787188701668,0.0035060608576005,-28815.766210293805,-30161.804331157186
2528,0.0041748734899827,0.0036456397488205,-26187.6992637126,-28424.743480920697
2529,0.0058718048170253,0.0044737227445747,-18400.85404161344,-23004.23667090404
2530,0.0035736653312428,0.0032615880018898,-30753.0492699585,-31888.88032582914
2531,0.0035090689384773,0.0035236489216085,-30082.328754484846,-29150.69668208853
2532,0.0038542033903684,0.0039348573483531,-27303.119847003123,-26008.440773582955
2533,0.0033533838792324,0.0033005466274946,-31526.1666618216,-31188.432562663056
2534,0.0046273992366481,0.004940599627265,-24062.123214724437,-21881.443000817588
2535,0.0058071740593288,0.0059042987174646,-19022.479859104085,-18195.825422480277
2536,0.0047797678287613,0.0046049511861323,-23269.16113205608,-23533.28113241684
2537,0.0089576458591293,0.0058685375579005,-26473.125620898063,-25557.57053188198
2538,0.0191798975001804,0.0098974196111981,-11960.950844625504,-14859.954333848133
