bb_idx,MT_Andy90,WT_Andy90
4216,83.125,33.53125
4217,100.647017,41.873171
4218,212.041885,66.596565
4219,427.934621,128.552097
4220,104.659614,26.610644
4221,63.105614,18.110762
4222,322.468276,75.456712
4223,325.260384,85.996198
4224,113.37196,41.44385
4225,67.903596,24.069281
4226,29.991431,13.650066
4227,42.536074,17.001589
4228,65.827815,24.927835
4229,50.714286,21.026087
4230,109.502197,70.102817
4231,74.564631,53.383497
4232,4130.434783,2900.552486
4233,171.171171,114.267058
4234,405.225273,295.524909
4235,614.141414,448.334757
4236,27.36342,21.498829
4237,35.710964,32.402668
4238,26.395986,25.354213
4239,17.748744,13.779232
4240,28.981132,21.515457
4241,19.2,14.688
4242,8.165939,9.608768
4243,27.701652,23.307105
4244,13.955224,20.546506
4245,10.136875,19.254444
4246,7.357425,9.023146
4247,8.130435,9.093023
4248,18.654531,20.738366
4249,84.836066,107.756377
4250,15.622642,22.845161
4251,11.09295,12.372983
4252,12.641221,12.88716
4253,11.828571,13.708609
4254,252.583238,108800.0
4255,91.906005,1686.448184
4256,24.602309,247.449477
4257,42.334151,376.061624
4258,44.0,867.821331
4259,41.904762,5180.952381
4260,19.001705,45.487407
4261,30.695995,74.69978
4262,20.138565,47.550611
4263,23.008148,53.971959
4264,26.573824,68.231111
4265,19.8,45.152941
4266,19.793814,65.547466
4267,20.087884,68.379645
4268,66.302158,216.984264
4269,23.890997,91.808068
4270,372.815534,1419.6351
4271,156.076412,806.316309
4272,8.382353,26.89826
4273,12.333925,48.916945
4274,25.507921,121.375921
4275,7.714274,31.215443
4276,8.444444,32.933333
4277,9.913043,38.244915
4278,8.4,25.895729
4279,12.098168,30.201501
4280,5.871006,18.367581
4281,4.772727,16.202532
4282,6.0,18.962963
4283,8.4,21.333333
4284,15.012966,14.569295
4285,141.388175,141.843972
4286,13.567684,15.239063
4287,24.441729,24.0024
4288,41.532943,33.337964
4289,28.769452,22.735885
4290,4.5,4.776119
4291,11.924742,16.86874
4292,4.986518,7.133781
4293,8.758272,16.060226
4294,86.069493,218.72864
4295,96.566524,177.089098
4296,18.757327,20.672422
4297,30.526584,129.261364
4298,4.958678,10.722281
4299,4.52446,4.81949
4300,5.0,15.428959
4301,8.936218,34.044145
4302,11.262044,15.875421
4303,9.663104,11.574671
4304,11.623235,14.609962
4305,10.553746,17.823055
4306,9.0,13.471429
4307,8.1,11.094118
4308,5.386284,12.534864
4309,5.090909,12.419355
4310,5.142857,12.419355
4311,5.561379,15.710225
4312,5.04,12.833333
4313,5.04,11.55
4314,4.235014,13.707725
4315,3.861702,12.47453
4316,3.945652,11.888767
4317,3.95102,12.931511
4318,3.63,10.53
4319,3.63,10.53
4320,34.102212,80.823841
4321,12.505211,47.942543
4322,29.840849,87.017874
4323,175.26777,596.087457
4324,23.452769,83.250297
4325,20.186727,88.095238
4326,20.0,78.544614
4327,8.52459,32.953719
4328,10.196078,37.302857
4329,9.413809,33.636539
4330,10.4,36.266667
4331,9.176471,39.168
4332,65.9271,307.910607
4333,10.260458,67.172264
4334,20.09856,119.983412
4335,43.333333,277.286764
4336,28.826165,186.279419
4337,27.428571,187.21691
4338,22.481606,77.399381
4339,9.798682,39.943884
4340,28.327801,100.166129
4341,72.189004,245.185983
4342,15.057034,53.108808
4343,31.720602,135.71665
4344,3.006873,10.344444
4345,1.804124,9.8
4346,2.024783,10.344444
4347,2.265372,12.169935
4348,1.944444,9.31
4349,2.058824,9.31
4350,6.018493,12.159111
4351,1.298609,2.741837
4352,6.092833,27.447392
4353,3.59043,4.6875
4354,2.835052,9.727626
4355,3.142857,7.636364
4356,10.399485,12.5
4357,8.909185,10.330728
4358,6.544304,7.526316
4359,7.486894,12.211159
4360,6.4625,8.9375
4361,6.082353,8.411765
4362,5.632393,5.02044
4363,3.030609,2.321494
4364,4.971414,7.717751
4365,25.813853,12.520122
4366,7.066028,7.064285
4367,4.736842,7.247877
4368,3.412507,9.752875
4369,3.43357,9.863659
4370,6.907327,13.932584
4371,3.480326,9.268672
4372,5.195876,13.191489
4373,7.065355,15.5
4374,40.088833,85.720765
4375,9.219004,15.074375
4376,19.027027,29.076923
4377,34.344814,61.112309
4378,11.733333,17.905357
4379,11.733333,18.9
4380,77.5,68.347802
4381,17.488435,16.744877
4382,78.294126,63.794212
4383,220.528455,173.305381
4384,57.337631,42.137456
4385,79.568789,62.932183
4386,109.781022,147.769784
4387,39.390289,52.544064
4388,108.244269,139.211766
4389,160.855615,201.214734
4390,40.106667,54.773333
4391,83.555556,108.105263
4392,290.63981,313.033137
4393,217.02203,242.850046
4394,274.298877,351.722897
4395,370.969693,429.333166
4396,136.277778,171.1
4397,163.533333,182.506667
4398,813.482759,896.786942
4399,1329.66971,1641.96055
4400,1478.735074,1974.165973
4401,1615.766583,1934.36365
4402,725.876923,773.22963
4403,754.912,802.969231
4404,3677.011129,5403.831286
4405,13421.773445,5935.648236
4406,19403.020134,39738.471257
4407,27377.367424,72472.35023
4408,16052.47085,12583.716743
4409,23193.341356,28361.587015
4410,1535.481375,1337.365854
4411,1494.151496,1394.790395
4412,793.8,871.652842
4413,1043.042442,1174.971429
4414,1754.697319,1581.692308
4415,1424.769231,1504.536585
4416,29.506438,9.407666
4417,89.600869,21.864119
4418,12.161863,9.928296
4419,8.910009,7.105263
4420,22.0,11.612903
4421,21.12,10.451545
4422,14.286672,14.26963
4423,29.851582,29.416076
4424,22.070393,21.420819
4425,79.362716,74.348524
4426,31.199696,25.347368
4427,32.63232,25.617021
4428,18.752273,21.766982
4429,25.82177,23.314805
4430,25.70827,20.476486
4431,22.911695,21.157233
4432,17.4,18.688889
4433,16.376471,16.82
4434,23.256083,21.352866
4435,21.497326,17.098446
4436,23.647059,18.479941
4437,32.330706,25.758309
4438,22.333333,16.5
4439,23.647059,22.0
4440,54.640774,57.095159
4441,86.722138,80.913231
4442,76.751543,40.021064
4443,31.322751,36.93504
4444,46.25,37.377049
4445,48.684211,47.832168
4446,12.923077,10.05
4447,31.791207,28.82547
4448,30.104074,21.872195
4449,22.368505,18.747814
4450,55.318476,55.299539
4451,56.478941,56.063036
4452,12.720512,13.714286
4453,1334.31085,104.998359
4454,47.40324,18.180097
4455,19.057592,16.035278
4456,48.089626,24.150943
4457,44.318901,25.6
4458,14.155932,30.639301
4459,20.124137,25.612609
4460,57.488987,60.121399
4461,17.228291,18.69831
4462,975.700935,84.085703
4463,417.6,68.578965
4464,433.053469,210.034432
4465,51.161577,18.26738
4466,9800.0,2800.0
4467,133.898074,57.984791
4468,186.773394,56.485217
4469,548.712206,181.62484
4470,21.428571,10.595166
4471,1962.616822,76.333414
4472,34.374574,23.129584
4473,22.141,12.675868
4474,47.59926,22.171702
4475,50.149254,18.309559
4476,16.639982,10.345017
4477,182.008681,120.127796
4478,19.040461,13.3383
4479,22.293519,14.373638
4480,84.239695,66.057625
4481,131.930129,99.907001
4482,19.944824,15.776483
4483,390.84195,133.835846
4484,97.279412,53.089701
4485,149.407115,201.462431
4486,49.869954,24.396947
4487,48.403029,24.212121
4488,14.607634,8.928244
4489,73.172224,26.433789
4490,30.898006,14.857724
4491,12.842953,8.066207
4492,25.446809,12.995556
4493,53.954076,16.804598
4494,16.081928,9.510171
4495,36.779851,17.270547
4496,120.679668,23.599227
4497,22.954733,14.26843
4498,36.231884,15.2
4499,21.73913,10.944
4500,13.440021,10.558827
4501,27.388241,21.182171
4502,46.631544,35.954729
4503,13.866667,12.506329
4504,24.154683,25.863874
4505,23.400146,25.012658
4506,13.822429,11.2
4507,142.334588,32.493686
4508,26.890244,11.974843
4509,18.086619,13.080876
4510,29.4,14.646154
4511,42.954545,19.04
4512,18.654545,29.816611
4513,86.890244,52.291465
4514,68.65938,75.637926
4515,26.703914,53.008057
4516,105.036855,53.309102
4517,63.247442,39.476267
4518,23.688889,22.574894
4519,60.635363,24.973683
4520,32.030288,35.628593
4521,56.640366,35.092492
4522,52.859941,37.527273
4523,53.974684,39.948129
4524,22.666667,62.357469
4525,55.182861,2868.852459
4526,34.931507,29.578798
4527,40.655267,51.531213
4528,120.169651,301.828217
4529,86.616848,324.074074
4530,142.669986,146.500981
4531,231.259291,226.766552
4532,53.450476,45.69377
4533,26.287839,23.107553
4534,67.702829,62.022372
4535,171.902131,185.584093
4536,13.086207,15.709459
4537,10.468966,13.540271
4538,24.6741,33.671253
4539,33.470036,34.376964
4540,18.215854,26.571429
4541,10.12,15.5
4542,4.47701,4.310867
4543,12.234972,17.358286
4544,16.351818,28.401527
4545,6.091102,7.146845
4546,14.636364,20.46821
4547,7.318182,9.23068
4548,1.454918,1.39885
4549,1.921298,2.212656
4550,2.217659,7.284286
4551,1.136842,1.14783
4552,1.542857,1.736851
4553,1.44,2.062513
4554,3.266681,1.460876
4555,3.407407,1.582418
4556,4.748422,2.246805
4557,3.853011,1.578082
4558,4.6,1.92
4559,4.953846,1.694118
4560,36.372614,7.02524
4561,15.728418,254.901961
4562,7.072,11.752194
4563,59.08301,113.741637
4564,11.631579,13.065327
4565,10.16092,7.62069
4566,19.70786,2.492308
4567,9.286167,5.045786
4568,19.366598,7.274687
4569,21.938881,4.635061
4570,16.446096,14.079611
4571,22.002485,15.775635
4572,12.224986,6.43129
4573,21.095348,32.096946
4574,11.25989,5.539148
4575,9.577319,8.041026
4576,27.249491,23.444976
4577,29.41314,65.860215
4578,124.32272,59.045542
4579,226.229065,188.664076
4580,660.619207,97.103448
4581,760.1543,176.758589
4582,10371.517028,238.509317
4583,27459.016393,486.804195
4584,65.719652,68.435388
4585,460.045954,657.854985
4586,45.333333,78.145794
4587,80.491346,96.534653
4588,72.08,84.745488
4589,80.088889,104.52
4590,143.590636,195.114563
4591,198.879045,422.455429
4592,65.520391,143.711968
4593,114.222422,281.821798
4594,125.222935,227.732956
4595,119.275671,198.643003
4596,40.908805,174.939387
4597,96.286786,381.345104
4598,31.54421,125.79749
4599,41.324065,140.93758
4600,51.655629,207.345186
4601,39.0,172.789474
4602,28.789622,152.46396
4603,100.043937,916.824915
4604,38.7291,224.55814
4605,73.998245,419.297408
4606,44.070683,266.740331
4607,44.070683,292.606061
4608,15.265117,110.509123
4609,23.609797,248.948718
4610,15.333333,109.618272
4611,15.097436,104.962162
4612,16.355556,129.453333
4613,14.72,114.223529
4614,35.995261,276.636247
4615,35.865228,211.542578
4616,19.986842,130.026316
4617,37.298041,190.038462
4618,22.503704,214.826087
4619,23.369231,197.64
4620,215.669014,734.563682
4621,133.333333,235.991655
4622,183.520599,2172.506739
4623,293.706294,293.517844
4624,94.808126,415.86585
4625,119.386015,1532.319392
4626,152.644762,228.634917
4627,104.047404,128.216355
4628,18.777641,46.346006
4629,51.315073,79.937008
4630,38.622129,64.8
4631,46.561798,81.0
4632,33.49307,14.39079
4633,357.142857,57.220708
4634,25.688654,33.359221
4635,17.404809,21.164614
4636,42.353554,17.181818
4637,65.649934,17.718861
4638,36.195427,43.162791
4639,475.055026,635.809988
4640,31.623932,43.91629
4641,493.333333,533.878803
4642,43.023256,53.197452
4643,31.975309,44.425532
4644,40.965517,50.780569
4645,17470.588235,6831.556503
4646,71.589985,79.405204
4647,32.156343,39.520914
4648,218.24194,111.766142
4649,226.091921,164.527062
4650,86.684337,136.062992
4651,118.218122,133.52703
4652,457.927724,327.719618
4653,1067.78607,2007.434944
4654,3965.357968,4041.159963
4655,1040.921491,1667.309919
4656,231.151122,328.661189
4657,59186.440678,21250.0
4658,609.211445,128.714745
4659,777.55511,1175.45376
4660,883.379712,508.855076
4661,604.780048,490.915654
4662,255.087748,398.685652
4663,1125.408942,1380.094787
4664,211.953173,225.514998
4665,108.26689,147.29388
4666,143.806029,229.61678
4667,383.168317,975.0
4668,384.410037,346.903892
4669,248.254461,122.594108
4670,240000.0,76982.758621
4671,472.285995,670.521099
4672,1920.0,1210.35511
4673,4149.855908,2891.839378
4674,18.773333,25.520146
4675,27.952777,29.386644
4676,22.382682,25.696203
4677,19.712035,23.333333
4678,74.593831,36.088889
4679,72.252885,27.066667
4680,27.023958,26.846298
4681,37.569061,28.601362
4682,2087.719298,1690.402477
4683,41.119558,41.108267
4684,40.380048,44.611488
4685,137.254902,112.600536
4686,1.070589,3.333333
4687,1.272517,2.993041
4688,1.30968,20.208825
4689,0.958224,8.295887
4690,2.549669,148.514851
4691,3.150057,103.359173
4692,10.372078,10.929881
4693,25.777414,21.760964
4694,9.627139,5.676856
4695,62.874251,49.467275
4696,27.131783,19.969278
4697,37.037037,29.734675
4698,9.865825,27.373824
4699,4.945109,13.919095
4700,10.794473,17.907107
4701,862.068966,2086.956522
4702,55.493896,81.494058
4703,27.548209,63.324538
4704,31.230481,24.33372
4705,17.176228,22.17529
4706,1.072616,1.204197
4707,0.953198,1.155963
4708,1.687137,1.96875
4709,4.280089,4.185212
4710,2.945508,3.450011
4711,1.497059,1.474518
4712,3.938115,4.044489
4713,59.659091,88.724584
4714,3.218391,3.001876
4715,2.633724,2.376238
4716,0.841131,1.294952
4717,5.312085,7.175961
4718,0.770713,1.335819
4719,1.264089,2.551292
4720,1.317812,1.521105
4721,1.126338,1.52381
4722,0.443665,0.124444
4723,1.110876,0.397555
4724,0.543099,0.240262
4725,0.630612,0.26448
4726,0.28,0.106667
4727,0.28,0.094118
4728,0.99574,0.395296
4729,5.915215,1.041079
4730,20.966803,12.282497
4731,4.562449,0.68918
4732,4.5,0.859199
4733,2.851485,0.657534
4734,2.264151,2.775068
4735,3.553581,4.084628
4736,4.43459,5.765766
4737,11.983523,13.372336
4738,1.634043,2.275556
4739,1.800011,2.56
4740,76.817558,11.084337
4741,14.8708,6.04182
4742,27.050124,8.751736
4743,18.422917,7.444329
4744,14.090232,5.75
4745,14.56,4.6
4746,140.856672,58.002148
4747,44.906936,19.225976
4748,419.760663,210.116732
4749,39.742025,16.437856
4750,54.150338,22.617801
4751,111.228555,38.322333
4752,96.181047,16.874899
4753,161.031443,29.584677
4754,62.094156,13.163446
4755,45.863309,11.315007
4756,52.178361,10.431643
4757,97.865195,26.573546
4758,2210.891089,1059.760956
4759,496.222222,178.0058
4760,913.292434,220.441989
4761,202.081448,94.370861
4762,436.729904,153.255233
4763,884.356436,334.170854
4764,31.302978,16.329548
4765,101.528965,38.597977
4766,93.903799,34.140402
4767,79.065142,44.821544
4768,123.096774,47.032258
4769,103.444537,48.278146
4770,114.241142,67.350757
4771,3755.424063,3627.480916
4772,164.599092,128.668905
4773,127.370639,107.603822
4774,133.614035,91.177712
4775,281.136951,233.284242
4776,218.488297,140.55541
4777,636.036881,172.369478
4778,5390.728477,1551.699205
4779,1513.573819,604.336807
4780,1379.193494,412.930537
4781,698.592516,202.950634
4782,237.408113,102.63864
4783,145.624582,228.927681
4784,1218.30248,1565.217391
4785,304.895105,1511.111111
4786,7682.819383,2180.522565
4787,8486.618005,1200.784827
4788,54.842975,24.191248
4789,481.008988,271.736808
4790,308.020795,178.576443
4791,79.355209,57.870792
4792,332.46493,122.969838
4793,332.531569,139.995598
4794,70.500705,70.500629
4795,193.79845,246.881156
4796,176.267627,123.469531
4797,934.022258,331.653226
4798,428.988682,154.387611
4799,297.205008,123.969667
4800,317.299074,305.498982
4801,17315.217391,19014.084507
4802,2288.793103,3312.883436
4803,2176.229508,1804.812834
4804,2420.972644,1480.263158
4805,2212.5,1639.344262
4806,30.777202,20.949264
4807,60.248296,33.702992
4808,102.167183,53.997717
4809,95.812633,46.860195
4810,297.059412,153.955002
4811,145.274897,65.321806
4812,18.931101,8.137485
4813,30.722838,10.978957
4814,45.101907,14.817951
4815,21.507399,7.642617
4816,17.895652,6.461538
4817,23.930233,8.571429
4818,6.85259,2.568005
4819,13.665544,5.096583
4820,3.98872,1.222642
4821,4.19324,1.462226
4822,4.387755,1.542857
4823,5.810811,2.16
4824,0.644068,0.449548
4825,9.364219,8.444757
4826,0.695538,0.414286
4827,0.663142,0.455962
4828,1.716506,1.295966
4829,2.159091,1.982816
4830,0.535117,0.671141
4831,1.198098,1.207438
4832,0.620335,0.673083
4833,0.618083,0.654936
4834,0.888889,0.923077
4835,0.831169,0.967742
4836,0.611765,0.28261
4837,2.863838,0.757805
4838,1.172146,0.721189
4839,0.768734,0.367891
4840,0.765217,0.509554
4841,0.8,0.387094
4842,5.820386,2.241001
4843,12.165695,6.66204
4844,9.325626,2.792159
4845,3.572799,1.620198
4846,5.917739,2.079452
4847,8.676945,3.548459
4848,6.153479,14.918008
4849,7.269231,24.964953
4850,21.570418,113.915177
4851,8.125017,30.719846
4852,7.368382,28.474897
4853,11.25007,55.351351
4854,11.232558,41.06338
4855,9.497778,52.699927
4856,8.05,43.199721
4857,15.046213,107.031857
4858,5.526316,39.212198
4859,9.333333,78.714286
4860,258.603541,406.02648
4861,312.149832,623.07333
4862,316.738407,477.922078
4863,56.563866,67.139375
4864,56.727273,67.333333
4865,66.070588,78.423529
4866,12716.41791,1049.021248
4867,481.325717,255.147717
4868,4807.523511,1159.82242
4869,263.298608,156.51793
4870,123.348018,179.276728
4871,99.33913,116.325581
4872,384.85198,262.211689
4873,455.662782,156.117708
4874,223.268055,181.44
4875,255.060729,780.885781
4876,698.337292,1108.65968
4877,521.153392,1192.524473
4878,198.900311,168.033946
4879,414.790195,297.893681
4880,45798.165138,45692.307692
4881,589.461627,420.362343
4882,68.15894,47.275
4883,183.785714,124.407895
4884,299.896001,283.568747
4885,166.771819,179.706532
4886,330.451089,434.223135
4887,84.25254,89.586524
4888,13.322929,13.103958
4889,23.693878,23.4
4890,25.399812,75.721723
4891,11.168893,29.800708
4892,21.460202,79.483358
4893,20.251281,52.778888
4894,39.660057,100.712106
4895,44.847154,152.268649
4896,28.238247,22.331155
4897,338.345865,314.310051
4898,22.396417,50.499521
4899,14.917188,60.497091
4900,38.261359,174.018862
4901,5.55102,15.459459
4902,12.684989,10.612952
4903,60.636685,56.614674
4904,8.148299,8.200837
4905,1.245586,2.161762
4906,1.485957,3.027027
4907,1.861538,3.652174
4908,2.579536,2.721591
4909,3.664036,4.05
4910,4.978723,4.86
4911,5.234899,3.702128
4912,15.158386,14.698429
4913,8.613391,8.723116
4914,71.216617,92.04849
4915,49.420849,62.222222
4916,43.676069,82.141547
4917,37.511567,26.113764
4918,37.688622,28.344597
4919,14.775563,11.52
4920,780.290102,586.555622
4921,144.527855,97.61893
4922,10952.095808,6943.661972
4923,49.916553,115.056131
4924,25.576044,31.298401
4925,42.727273,67.464567
4926,44.739022,57.388809
4927,32.717358,36.82349
4928,116.087424,143.626571
4929,3.802817,5.655347
4930,5.320197,8.479367
4931,4.695652,5.675676
4932,6.330096,9.347874
4933,7.866425,13.468553
4934,6.0,8.727273
4935,9.020979,7.1665
4936,12.116089,9.135419
4937,9.987032,7.982609
4938,74.082785,59.932334
4939,48.705064,44.789597
4940,88.657473,85.125858
4941,32.567684,27.826087
4942,18.506329,17.238283
4943,22.363636,22.325581
4944,180.565734,138.953338
4945,59.913437,50.390315
4946,215.459951,162.692424
4947,393.625192,618.15562
4948,30.511401,33.11565
4949,152.359718,251.43594
4950,1760.809568,640.243902
4951,625.899281,1532.50774
4952,4651.27582,6888.667992
4953,331.545588,289.542144
4954,129.492097,97.599474
4955,225.016545,197.866667
4956,6.153479,14.918008
4957,7.269231,24.964953
4958,21.570418,113.915177
4959,8.125017,30.719846
4960,7.368382,28.474897
4961,11.25007,55.351351
4962,11.232558,41.06338
4963,9.497778,52.699927
4964,8.05,43.199721
4965,15.046213,107.031857
4966,5.526316,39.212198
4967,9.333333,78.714286
4968,258.603541,406.02648
4969,312.149832,623.07333
4970,316.738407,477.922078
4971,56.563866,67.139375
4972,56.727273,67.333333
4973,66.070588,78.423529
4974,12716.41791,1049.021248
4975,481.325717,255.147717
4976,4807.523511,1159.82242
4977,263.298608,156.51793
4978,123.348018,179.276728
4979,99.33913,116.325581
4980,384.85198,262.211689
4981,455.662782,156.117708
4982,223.268055,181.44
4983,47.174764,157.342657
4984,108.109037,1261.682243
4985,57.181818,557.755207
4986,34.026235,44.482604
4987,56.880236,66.032375
4988,51.6,67.783333
4989,96.362142,157.809595
4990,118.427394,164.971352
4991,1919.642857,3867.455621
4992,391.208042,378.40617
4993,685.646028,731.792195
4994,12410.810811,8616.585366
4995,125052.631579,68250.0
4996,335.889733,293.650243
4997,14443.768997,8200.581395
4998,1968.879668,646.163502
4999,822.25523,456.794232
5000,5596.461668,828.571429
5001,501.916839,218.579235
5002,2995.160581,2677.484787
5003,2107.739938,898.978434
5004,573.383672,570.071259
5005,2517.265193,454.176805
5006,245.603396,105.170903
5007,9.164629,6.372406
5008,10.270707,9.544551
5009,8.51,5.929412
5010,0.741175,1.065222
5011,0.734694,1.060606
5012,0.72,1.05
5013,14.637317,8.012464
5014,5.692308,3.031579
5015,10.36,3.388235
5016,5.354973,3.997002
5017,3.797872,2.723404
5018,4.2,3.011765
5019,28.028568,20.408935
5020,48.372093,28.383706
5021,90.487239,48.214286
5022,31.598966,21.045918
5023,52.296021,27.636538
5024,152.363038,88.794926
5025,98.29568,95.27027
5026,102.91524,88.9029
5027,63.569369,45.308483
5028,11.161452,15.427958
5029,8.881579,5.085008
5030,7.941176,3.066667
5031,14.206963,8.500992
5032,2509.803922,122.850123
5033,37.702504,9.005764
5034,2.857837,1.378462
5035,2.881676,1.607163
5036,3.952,1.723077
5037,31.279863,91.824048
5038,231.410175,12023.255814
5039,62.346939,859.756098
5040,17.385075,17.247387
5041,63.041219,33.486673
5042,205.765969,286.87337
5043,76.684095,22.674225
5044,30.417794,5.879471
5045,201.673974,42.535446
5046,38.482412,2.427728
5047,29.007066,2.0
5048,48.24792,2.765957
5049,202.400771,25.563404
5050,321.145558,36.010424
5051,10694.444444,771.573604
5052,299.455294,23.809524
5053,65.534686,8.949228
5054,228.137652,15.359777
5055,116.432425,18.529783
5056,94.17596,29.843997
5057,95.901684,17.343319
5058,32.199785,14.524151
5059,87.725857,16.960023
5060,32.0,7.616
5061,44.0,37.301382
5062,133.091349,337.324766
5063,72.0,164.389411
5064,129.465666,81.177483
5065,120.418301,30.028208
5066,153.533333,80.269186
5067,116.057058,24.88273
5068,127.062288,24.911392
5069,161.969231,32.8
5070,128.023183,26.243849
5071,109.384582,28.92894
5072,192.938776,57.6
5073,9030.612245,1346.648612
5074,156.25,43.457362
5075,678.39196,195.459906
5076,51.294747,30.918919
5077,21.360825,30.779165
5078,17.266667,11.070896
5079,17.465928,11.117158
5080,79.566004,87.542088
5081,28.285426,14.123457
5082,4.941176,8.500763
5083,4.780496,11.384454
5084,4.2,10.707692
5085,2.97042,15.498359
5086,11.954176,83.850267
5087,6.955178,742.424242
5088,3.709949,7.536505
5089,2.022989,5.12
5090,1.466667,3.728192
5091,12.684989,10.612952
5092,60.636685,56.614674
5093,8.148299,8.200837
5094,1.245586,2.161762
5095,1.485957,3.027027
5096,1.861538,3.652174
5097,2.579536,2.721591
5098,3.664036,4.05
5099,4.978723,4.86
5100,5.234899,3.702128
5101,15.158386,14.698429
5102,8.613391,8.723116
5103,71.216617,92.04849
5104,49.420849,62.222222
5105,43.676069,82.141547
5106,37.511567,26.113764
5107,37.688622,28.344597
5108,14.775563,11.52
5109,780.290102,586.555622
5110,144.527855,97.61893
5111,10952.095808,6943.661972
5112,49.916553,115.056131
5113,25.576044,31.298401
5114,42.727273,67.464567
5115,44.739022,57.388809
5116,32.717358,36.82349
5117,116.087424,143.626571
5118,28.968421,53.921233
5119,41.07743,103.320428
5120,40.133333,132.310924
5121,9.89313,14.089555
5122,16.770186,19.261391
5123,18.409091,21.878261
5124,6.117891,18.066781
5125,8.501642,21.637248
5126,12.090583,38.176198
5127,30.340381,40.150995
5128,8000.0,12648.648649
5129,85.721939,147.308782
5130,11.756473,16.033395
5131,18.239722,31.238447
5132,10.677966,15.862587
5133,1.736834,2.252998
5134,3.039437,4.537932
5135,8.791049,10.341891
5136,145.228216,224.719101
5137,89.634146,264.43605
5138,3567.961165,8448.275862
5139,524.091293,190.311419
5140,31.96041,63.317161
5141,134.402775,56.167481
5142,643.23068,407.026564
5143,64.025448,55.63038
5144,156.577086,105.555556
5145,10.727056,47.43083
5146,11.510003,15.595668
5147,9.492956,30.892449
5148,7.990273,12.575709
5149,2.184166,4.25905
5150,3.833333,7.846078
5151,52.607502,45.014521
5152,9.387755,9.460513
5153,29.158215,25.449238
5154,8.798646,15.651438
5155,28.610729,83.389678
5156,31.848109,64.594972
5157,8.098703,76.438246
5158,1.941218,16.506907
5159,10.869565,112.848941
5160,22.044088,41.228509
5161,4.332259,6.606928
5162,10.045662,27.944338
5163,4.428087,40.063103
5164,3.686151,29.179916
5165,6.921348,75.544794
5166,4.055968,11.411364
5167,166.502463,362.537764
5168,12.360126,74.789654
5169,30.305373,47.027614
5170,24.770932,44.607114
5171,790.322581,3900.0
5172,28.968421,53.921233
5173,41.07743,103.320428
5174,40.133333,132.310924
5175,9.89313,14.089555
5176,16.770186,19.261391
5177,18.409091,21.878261
5178,6.117891,18.066781
5179,8.501642,21.637248
5180,12.090583,38.176198
5181,30.340381,40.150995
5182,8000.0,12648.648649
5183,85.721939,147.308782
5184,11.756473,16.033395
5185,18.239722,31.238447
5186,10.677966,15.862587
5187,1.736834,2.252998
5188,3.039437,4.537932
5189,8.791049,10.341891
5190,145.228216,224.719101
5191,89.634146,264.43605
5192,3567.961165,8448.275862
5193,524.091293,190.311419
5194,31.96041,63.317161
5195,134.402775,56.167481
5196,643.23068,407.026564
5197,64.025448,55.63038
5198,156.577086,105.555556
5199,2.214525,2.157032
5200,2.519624,5.173306
5201,1.974684,2.802691
5202,17.514669,18.992123
5203,7.900454,12.598425
5204,46.838407,66.565809
5205,7.544018,4.746052
5206,35.469977,20.364795
5207,10.181818,5.75
5208,10.644599,23.245606
5209,77.439797,253.036034
5210,415.363698,1031.655844
5211,12.656835,33.117763
5212,35.184335,65.295069
5213,19.903655,62.372004
5214,121.296906,233.918129
5215,172.055562,354.924579
5216,177.547579,363.400389
5217,101.940342,222.272914
5218,79.924314,157.491514
5219,435.284419,903.560831
5220,36.060987,136.131594
5221,76.334051,156.412003
5222,44.382609,173.684211
5223,20.476712,21.208955
5224,232.859198,168.664688
5225,186.555698,264.273759
5226,11.212085,5.580381
5227,323.129252,18.45044
5228,58.389674,8.226889
5229,39.129371,26.776339
5230,18.386578,43.367347
5231,18.144704,18.759196
5232,2.313253,7.209821
5233,1.68362,6.00595
5234,2.4,13.334985
5235,5.41211,152.720739
5236,2.325694,66.234381
5237,1.800011,54.090909
5238,28.274939,452.301113
5239,13.300903,184.340833
5240,14.662592,260.941487
5241,54.139785,688.872067
5242,27.705937,232.170496
5243,41.102041,550.89192
5244,126.765391,1236.145575
5245,51.142336,254.798608
5246,73.96,459.846154
5247,527.865291,2789.125229
5248,767.250908,9406.175772
5249,1111.390668,7813.733228
5250,270.028243,414.969279
5251,172.744299,276.135491
5252,511.882998,484.521739
5253,308.084023,3.117173
5254,32.286038,3.584906
5255,272.983644,4.384615
5256,29.427038,10.153846
5257,22.812668,11.340206
5258,41.142304,12.009826
5259,149.675449,97.980998
5260,62.321145,16.07717
5261,31.836271,11.033099
5262,4.874257,1.664157
5263,7.81184,2.054875
5264,17.301847,4.981734
5265,3.705276,2.448992
5266,5.295091,2.273212
5267,3.388235,2.133333
5268,3.174043,3.235373
5269,19.57876,16.925247
5270,3.443478,4.518828
5271,3.993289,11.927542
5272,22.416879,10.00428
5273,3.808,2.876923
5274,4.463455,3.993123
5275,13.312379,3.497947
5276,50.722085,2.304
5277,7.362608,2.730272
5278,19.197208,7.644529
5279,10.198675,2.4
5280,1.9,5.334613
5281,1.709991,6.843363
5282,1.341176,5.952756
5283,1.6,4.521531
5284,1.628571,10.546875
5285,2.070588,4.078431
5286,2.268743,4.333333
5287,2.57561,4.333333
5288,4.704876,4.521739
