bb_idx,MT_TransHLA,WT_TransHLA
2176,0.524381,0.466098
2177,0.524381,0.466098
2178,0.524381,0.466098
2179,0.524381,0.466098
2180,0.052971,0.057215
2181,0.052971,0.057215
2182,0.052971,0.057215
2183,0.052971,0.057215
2184,0.003971,0.005032
2185,0.003971,0.005032
2186,0.003971,0.005032
2187,0.003971,0.005032
2188,0.313476,0.15697
2189,0.313476,0.15697
2190,0.313476,0.15697
2191,0.313476,0.15697
2192,0.091517,0.026961
2193,0.091517,0.026961
2194,0.091517,0.026961
2195,0.091517,0.026961
2196,0.192456,0.161686
2197,0.192456,0.161686
2198,0.192456,0.161686
2199,0.192456,0.161686
2200,0.182286,0.051864
2201,0.182286,0.051864
2202,0.182286,0.051864
2203,0.182286,0.051864
2204,0.042688,0.04858
2205,0.042688,0.04858
2206,0.042688,0.04858
2207,0.042688,0.04858
2208,0.011108,0.009558
2209,0.011108,0.009558
2210,0.011108,0.009558
2211,0.011108,0.009558
2212,0.681507,0.649275
2213,0.681507,0.649275
2214,0.681507,0.649275
2215,0.681507,0.649275
2216,0.062407,0.021102
2217,0.062407,0.021102
2218,0.062407,0.021102
2219,0.062407,0.021102
2220,0.069658,0.036957
2221,0.069658,0.036957
2222,0.069658,0.036957
2223,0.069658,0.036957
2224,0.123671,0.314487
2225,0.123671,0.314487
2226,0.123671,0.314487
2227,0.123671,0.314487
2228,0.597768,0.783287
2229,0.597768,0.783287
2230,0.597768,0.783287
2231,0.597768,0.783287
2232,0.004873,0.004059
2233,0.004873,0.004059
2234,0.004873,0.004059
2235,0.004873,0.004059
2236,0.027621,0.023118
2237,0.027621,0.023118
2238,0.027621,0.023118
2239,0.027621,0.023118
2240,0.004987,0.006012
2241,0.004987,0.006012
2242,0.004987,0.006012
2243,0.004987,0.006012
2244,0.004553,0.022852
2245,0.004553,0.022852
2246,0.004553,0.022852
2247,0.004553,0.022852
2248,0.094538,0.210537
2249,0.094538,0.210537
2250,0.094538,0.210537
2251,0.094538,0.210537
2252,0.002799,0.007907
2253,0.002799,0.007907
2254,0.002799,0.007907
2255,0.002799,0.007907
2256,0.012858,0.015054
2257,0.012858,0.015054
2258,0.012858,0.015054
2259,0.012858,0.015054
2260,0.079656,0.045273
2261,0.079656,0.045273
2262,0.079656,0.045273
2263,0.079656,0.045273
2264,0.858033,0.266012
2265,0.858033,0.266012
2266,0.858033,0.266012
2267,0.027305,0.016927
2268,0.027305,0.016927
2269,0.027305,0.016927
2270,0.01215,0.01531
2271,0.01215,0.01531
2272,0.01215,0.01531
2273,0.362425,0.705678
2274,0.362425,0.705678
2275,0.362425,0.705678
2276,0.33301,0.386146
2277,0.33301,0.386146
2278,0.33301,0.386146
2279,0.084896,0.062031
2280,0.084896,0.062031
2281,0.084896,0.062031
2282,0.376159,0.346051
2283,0.376159,0.346051
2284,0.376159,0.346051
2285,0.148862,0.101179
2286,0.148862,0.101179
2287,0.148862,0.101179
2288,0.073685,0.034826
2289,0.073685,0.034826
2290,0.073685,0.034826
2291,0.007484,0.009045
2292,0.007484,0.009045
2293,0.007484,0.009045
2294,0.001286,0.001942
2295,0.001286,0.001942
2296,0.001286,0.001942
2297,0.09513,0.187955
2298,0.09513,0.187955
2299,0.09513,0.187955
2300,0.038216,0.069645
2301,0.038216,0.069645
2302,0.038216,0.069645
2303,0.011577,0.024827
2304,0.011577,0.024827
2305,0.011577,0.024827
2306,0.077649,0.307501
2307,0.077649,0.307501
2308,0.077649,0.307501
2309,0.119267,0.118429
2310,0.119267,0.118429
2311,0.119267,0.118429
2312,0.069148,0.028921
2313,0.069148,0.028921
2314,0.069148,0.028921
2315,0.028559,0.028392
2316,0.028559,0.028392
2317,0.028559,0.028392
2318,0.060648,0.04004
2319,0.060648,0.04004
2320,0.060648,0.04004
2321,0.283537,0.273408
2322,0.283537,0.273408
2323,0.283537,0.273408
2324,0.184052,0.195352
2325,0.184052,0.195352
2326,0.184052,0.195352
2327,0.192588,0.223726
2328,0.192588,0.223726
2329,0.192588,0.223726
2330,0.19527,0.509092
2331,0.19527,0.509092
2332,0.19527,0.509092
2333,0.882949,0.800907
2334,0.882949,0.800907
2335,0.882949,0.800907
2336,0.200077,0.076467
2337,0.200077,0.076467
2338,0.200077,0.076467
2339,0.025158,0.014978
2340,0.025158,0.014978
2341,0.025158,0.014978
2342,0.037137,0.017976
2343,0.037137,0.017976
2344,0.037137,0.017976
2345,0.241696,0.101235
2346,0.241696,0.101235
2347,0.241696,0.101235
2348,0.00688,0.004722
2349,0.00688,0.004722
2350,0.00688,0.004722
2351,0.014118,0.009077
2352,0.014118,0.009077
2353,0.014118,0.009077
2354,0.125827,0.067279
2355,0.125827,0.067279
2356,0.125827,0.067279
2357,0.026136,0.073475
2358,0.026136,0.073475
2359,0.026136,0.073475
2360,0.858033,0.266012
2361,0.858033,0.266012
2362,0.858033,0.266012
2363,0.027305,0.016927
2364,0.027305,0.016927
2365,0.027305,0.016927
2366,0.01215,0.01531
2367,0.01215,0.01531
2368,0.01215,0.01531
2369,0.362425,0.705678
2370,0.362425,0.705678
2371,0.362425,0.705678
2372,0.33301,0.386146
2373,0.33301,0.386146
2374,0.33301,0.386146
2375,0.084896,0.062031
2376,0.084896,0.062031
2377,0.084896,0.062031
2378,0.376159,0.346051
2379,0.376159,0.346051
2380,0.376159,0.346051
2381,0.148862,0.101179
2382,0.148862,0.101179
2383,0.148862,0.101179
2384,0.028252,0.191551
2385,0.028252,0.191551
2386,0.028252,0.191551
2387,0.005868,0.014522
2388,0.005868,0.014522
2389,0.005868,0.014522
2390,0.061734,0.159139
2391,0.061734,0.159139
2392,0.061734,0.159139
2393,0.128189,0.186504
2394,0.128189,0.186504
2395,0.128189,0.186504
2396,0.734331,0.745259
2397,0.734331,0.745259
2398,0.734331,0.745259
2399,0.717716,0.810563
2400,0.717716,0.810563
2401,0.717716,0.810563
2402,0.644018,0.793196
2403,0.644018,0.793196
2404,0.644018,0.793196
2405,0.397201,0.425545
2406,0.397201,0.425545
2407,0.397201,0.425545
2408,0.057633,0.054733
2409,0.057633,0.054733
2410,0.057633,0.054733
2411,0.043682,0.11173
2412,0.043682,0.11173
2413,0.043682,0.11173
2414,0.018343,0.021068
2415,0.018343,0.021068
2416,0.018343,0.021068
2417,0.028123,0.047881
2418,0.028123,0.047881
2419,0.028123,0.047881
2420,0.087172,0.101077
2421,0.087172,0.101077
2422,0.087172,0.101077
2423,0.277476,0.223633
2424,0.277476,0.223633
2425,0.277476,0.223633
2426,0.079851,0.080091
2427,0.079851,0.080091
2428,0.079851,0.080091
2429,0.039646,0.020801
2430,0.039646,0.020801
2431,0.039646,0.020801
2432,0.107367,0.522244
2433,0.107367,0.522244
2434,0.107367,0.522244
2435,0.155023,0.075917
2436,0.155023,0.075917
2437,0.155023,0.075917
2438,0.467755,0.195181
2439,0.467755,0.195181
2440,0.467755,0.195181
2441,0.747496,0.676207
2442,0.747496,0.676207
2443,0.747496,0.676207
2444,0.088864,0.026788
2445,0.088864,0.026788
2446,0.088864,0.026788
2447,0.035759,0.03682
2448,0.035759,0.03682
2449,0.035759,0.03682
2450,0.278711,0.091904
2451,0.278711,0.091904
2452,0.278711,0.091904
2453,0.110683,0.298429
2454,0.110683,0.298429
2455,0.110683,0.298429
2456,0.603956,0.266507
2457,0.603956,0.266507
2458,0.603956,0.266507
2459,0.088294,0.062945
2460,0.088294,0.062945
2461,0.088294,0.062945
2462,0.572243,0.280589
2463,0.572243,0.280589
2464,0.572243,0.280589
2465,0.730764,0.374523
2466,0.730764,0.374523
2467,0.730764,0.374523
2468,0.087508,0.073645
2469,0.087508,0.073645
2470,0.087508,0.073645
2471,0.032237,0.02967
2472,0.032237,0.02967
2473,0.032237,0.02967
2474,0.09358,0.16528
2475,0.09358,0.16528
2476,0.09358,0.16528
2477,0.083228,0.09598
2478,0.083228,0.09598
2479,0.083228,0.09598
2480,0.152353,0.717941
2481,0.152353,0.717941
2482,0.152353,0.717941
2483,0.262597,0.186262
2484,0.262597,0.186262
2485,0.262597,0.186262
2486,0.860182,0.481713
2487,0.860182,0.481713
2488,0.860182,0.481713
2489,0.815226,0.534968
2490,0.815226,0.534968
2491,0.815226,0.534968
2492,0.18278,0.117871
2493,0.18278,0.117871
2494,0.18278,0.117871
2495,0.429343,0.659107
2496,0.429343,0.659107
2497,0.429343,0.659107
2498,0.064283,0.185624
2499,0.064283,0.185624
2500,0.064283,0.185624
2501,0.378182,0.548748
2502,0.378182,0.548748
2503,0.378182,0.548748
2504,0.062726,0.013073
2505,0.062726,0.013073
2506,0.062726,0.013073
2507,0.400163,0.406543
2508,0.400163,0.406543
2509,0.400163,0.406543
2510,0.15435,0.089197
2511,0.15435,0.089197
2512,0.15435,0.089197
2513,0.439111,0.848215
2514,0.439111,0.848215
2515,0.439111,0.848215
2516,0.182283,0.182674
2517,0.182283,0.182674
2518,0.182283,0.182674
2519,0.122138,0.069366
2520,0.122138,0.069366
2521,0.122138,0.069366
2522,0.788742,0.429638
2523,0.788742,0.429638
2524,0.788742,0.429638
2525,0.021241,0.016812
2526,0.021241,0.016812
2527,0.021241,0.016812
2528,0.335527,0.12406
2529,0.335527,0.12406
2530,0.335527,0.12406
2531,0.048613,0.028397
2532,0.048613,0.028397
2533,0.048613,0.028397
2534,0.44886,0.249415
2535,0.44886,0.249415
2536,0.44886,0.249415
2537,0.97359,0.926501
2538,0.97359,0.926501
2539,0.97359,0.926501
2540,0.646798,0.285792
2541,0.646798,0.285792
2542,0.646798,0.285792
2543,0.060944,0.030554
2544,0.060944,0.030554
2545,0.060944,0.030554
2546,0.255206,0.350852
2547,0.255206,0.350852
2548,0.255206,0.350852
2549,0.015946,0.010886
2550,0.015946,0.010886
2551,0.015946,0.010886
2552,0.448453,0.015435
2553,0.448453,0.015435
2554,0.448453,0.015435
2555,0.448453,0.015435
2556,0.448453,0.015435
2557,0.012968,0.007601
2558,0.012968,0.007601
2559,0.012968,0.007601
2560,0.012968,0.007601
2561,0.012968,0.007601
2562,0.032129,0.042173
2563,0.032129,0.042173
2564,0.032129,0.042173
2565,0.032129,0.042173
2566,0.032129,0.042173
2567,0.149904,0.10917
2568,0.149904,0.10917
2569,0.149904,0.10917
2570,0.149904,0.10917
2571,0.149904,0.10917
2572,0.960867,0.983476
2573,0.960867,0.983476
2574,0.960867,0.983476
2575,0.960867,0.983476
2576,0.960867,0.983476
2577,0.711377,0.823437
2578,0.711377,0.823437
2579,0.711377,0.823437
2580,0.711377,0.823437
2581,0.711377,0.823437
2582,0.406724,0.506517
2583,0.406724,0.506517
2584,0.406724,0.506517
2585,0.406724,0.506517
2586,0.406724,0.506517
2587,0.260931,0.096892
2588,0.260931,0.096892
2589,0.260931,0.096892
2590,0.260931,0.096892
2591,0.260931,0.096892
2592,0.131258,0.101658
2593,0.131258,0.101658
2594,0.131258,0.101658
2595,0.131258,0.101658
2596,0.131258,0.101658
2597,0.029328,0.014914
2598,0.029328,0.014914
2599,0.029328,0.014914
2600,0.029328,0.014914
2601,0.029328,0.014914
2602,0.032864,0.018663
2603,0.032864,0.018663
2604,0.032864,0.018663
2605,0.032864,0.018663
2606,0.032864,0.018663
2607,0.742997,0.68982
2608,0.742997,0.68982
2609,0.742997,0.68982
2610,0.742997,0.68982
2611,0.742997,0.68982
2612,0.456706,0.366784
2613,0.456706,0.366784
2614,0.456706,0.366784
2615,0.456706,0.366784
2616,0.456706,0.366784
2617,0.445669,0.295178
2618,0.445669,0.295178
2619,0.445669,0.295178
2620,0.445669,0.295178
2621,0.445669,0.295178
2622,0.403626,0.244739
2623,0.403626,0.244739
2624,0.403626,0.244739
2625,0.403626,0.244739
2626,0.403626,0.244739
2627,0.362269,0.266916
2628,0.362269,0.266916
2629,0.362269,0.266916
2630,0.362269,0.266916
2631,0.362269,0.266916
2632,0.114038,0.06713
2633,0.114038,0.06713
2634,0.114038,0.06713
2635,0.114038,0.06713
2636,0.114038,0.06713
2637,0.013799,0.02264
2638,0.013799,0.02264
2639,0.013799,0.02264
2640,0.013799,0.02264
2641,0.013799,0.02264
2642,0.005726,0.013948
2643,0.005726,0.013948
2644,0.005726,0.013948
2645,0.005726,0.013948
2646,0.005726,0.013948
2647,0.081469,0.157047
2648,0.081469,0.157047
2649,0.081469,0.157047
2650,0.081469,0.157047
2651,0.081469,0.157047
2652,0.008498,0.018271
2653,0.008498,0.018271
2654,0.008498,0.018271
2655,0.008498,0.018271
2656,0.008498,0.018271
2657,0.004491,0.006755
2658,0.004491,0.006755
2659,0.004491,0.006755
2660,0.004491,0.006755
2661,0.004491,0.006755
2662,0.001756,0.002457
2663,0.001756,0.002457
2664,0.001756,0.002457
2665,0.001756,0.002457
2666,0.001756,0.002457
2667,0.032651,0.013907
2668,0.032651,0.013907
2669,0.032651,0.013907
2670,0.032651,0.013907
2671,0.032651,0.013907
2672,0.448453,0.015435
2673,0.448453,0.015435
2674,0.448453,0.015435
2675,0.448453,0.015435
2676,0.448453,0.015435
2677,0.012968,0.007601
2678,0.012968,0.007601
2679,0.012968,0.007601
2680,0.012968,0.007601
2681,0.012968,0.007601
2682,0.032129,0.042173
2683,0.032129,0.042173
2684,0.032129,0.042173
2685,0.032129,0.042173
2686,0.032129,0.042173
2687,0.149904,0.10917
2688,0.149904,0.10917
2689,0.149904,0.10917
2690,0.149904,0.10917
2691,0.149904,0.10917
2692,0.960867,0.983476
2693,0.960867,0.983476
2694,0.960867,0.983476
2695,0.960867,0.983476
2696,0.960867,0.983476
2697,0.711377,0.823437
2698,0.711377,0.823437
2699,0.711377,0.823437
2700,0.711377,0.823437
2701,0.711377,0.823437
2702,0.406724,0.506517
2703,0.406724,0.506517
2704,0.406724,0.506517
2705,0.406724,0.506517
2706,0.406724,0.506517
2707,0.260931,0.096892
2708,0.260931,0.096892
2709,0.260931,0.096892
2710,0.260931,0.096892
2711,0.260931,0.096892
2712,0.017855,0.018995
2713,0.017855,0.018995
2714,0.017855,0.018995
2715,0.017855,0.018995
2716,0.017855,0.018995
2717,0.016367,0.035772
2718,0.016367,0.035772
2719,0.016367,0.035772
2720,0.016367,0.035772
2721,0.016367,0.035772
2722,0.020424,0.02675
2723,0.020424,0.02675
2724,0.020424,0.02675
2725,0.020424,0.02675
2726,0.020424,0.02675
2727,0.012986,0.008564
2728,0.012986,0.008564
2729,0.012986,0.008564
2730,0.012986,0.008564
2731,0.012986,0.008564
2732,0.018721,0.024687
2733,0.018721,0.024687
2734,0.018721,0.024687
2735,0.018721,0.024687
2736,0.018721,0.024687
2737,0.00803,0.005537
2738,0.00803,0.005537
2739,0.00803,0.005537
2740,0.00803,0.005537
2741,0.00803,0.005537
2742,0.011873,0.038905
2743,0.011873,0.038905
2744,0.011873,0.038905
2745,0.011873,0.038905
2746,0.011873,0.038905
2747,0.092465,0.059291
2748,0.092465,0.059291
2749,0.092465,0.059291
2750,0.092465,0.059291
2751,0.092465,0.059291
2752,0.448453,0.015435
2753,0.448453,0.015435
2754,0.448453,0.015435
2755,0.448453,0.015435
2756,0.448453,0.015435
2757,0.012968,0.007601
2758,0.012968,0.007601
2759,0.012968,0.007601
2760,0.012968,0.007601
2761,0.012968,0.007601
2762,0.032129,0.042173
2763,0.032129,0.042173
2764,0.032129,0.042173
2765,0.032129,0.042173
2766,0.032129,0.042173
2767,0.149904,0.10917
2768,0.149904,0.10917
2769,0.149904,0.10917
2770,0.149904,0.10917
2771,0.149904,0.10917
2772,0.960867,0.983476
2773,0.960867,0.983476
2774,0.960867,0.983476
2775,0.960867,0.983476
2776,0.960867,0.983476
2777,0.711377,0.823437
2778,0.711377,0.823437
2779,0.711377,0.823437
2780,0.711377,0.823437
2781,0.711377,0.823437
2782,0.406724,0.506517
2783,0.406724,0.506517
2784,0.406724,0.506517
2785,0.406724,0.506517
2786,0.406724,0.506517
2787,0.260931,0.096892
2788,0.260931,0.096892
2789,0.260931,0.096892
2790,0.260931,0.096892
2791,0.260931,0.096892
2792,0.017855,0.018995
2793,0.017855,0.018995
2794,0.017855,0.018995
2795,0.017855,0.018995
2796,0.017855,0.018995
2797,0.016367,0.035772
2798,0.016367,0.035772
2799,0.016367,0.035772
2800,0.016367,0.035772
2801,0.016367,0.035772
2802,0.020424,0.02675
2803,0.020424,0.02675
2804,0.020424,0.02675
2805,0.020424,0.02675
2806,0.020424,0.02675
2807,0.012986,0.008564
2808,0.012986,0.008564
2809,0.012986,0.008564
2810,0.012986,0.008564
2811,0.012986,0.008564
2812,0.018721,0.024687
2813,0.018721,0.024687
2814,0.018721,0.024687
2815,0.018721,0.024687
2816,0.018721,0.024687
2817,0.00803,0.005537
2818,0.00803,0.005537
2819,0.00803,0.005537
2820,0.00803,0.005537
2821,0.00803,0.005537
2822,0.011873,0.038905
2823,0.011873,0.038905
2824,0.011873,0.038905
2825,0.011873,0.038905
2826,0.011873,0.038905
2827,0.092465,0.059291
2828,0.092465,0.059291
2829,0.092465,0.059291
2830,0.092465,0.059291
2831,0.092465,0.059291
2832,0.073133,0.036138
2833,0.073133,0.036138
2834,0.073133,0.036138
2835,0.073133,0.036138
2836,0.073133,0.036138
2837,0.534524,0.153484
2838,0.534524,0.153484
2839,0.534524,0.153484
2840,0.534524,0.153484
2841,0.534524,0.153484
2842,0.017746,0.022159
2843,0.017746,0.022159
2844,0.017746,0.022159
2845,0.017746,0.022159
2846,0.017746,0.022159
2847,0.008572,0.006822
2848,0.008572,0.006822
2849,0.008572,0.006822
2850,0.008572,0.006822
2851,0.008572,0.006822
2852,0.347295,0.252136
2853,0.347295,0.252136
2854,0.347295,0.252136
2855,0.347295,0.252136
2856,0.347295,0.252136
2857,0.019599,0.007685
2858,0.019599,0.007685
2859,0.019599,0.007685
2860,0.019599,0.007685
2861,0.019599,0.007685
2862,0.039064,0.026863
2863,0.039064,0.026863
2864,0.039064,0.026863
2865,0.039064,0.026863
2866,0.039064,0.026863
2867,0.063162,0.068277
2868,0.063162,0.068277
2869,0.063162,0.068277
2870,0.063162,0.068277
2871,0.063162,0.068277
2872,0.716803,0.226405
2873,0.716803,0.226405
2874,0.716803,0.226405
2875,0.716803,0.226405
2876,0.716803,0.226405
2877,0.013477,0.010086
2878,0.013477,0.010086
2879,0.013477,0.010086
2880,0.013477,0.010086
2881,0.013477,0.010086
2882,0.055516,0.044136
2883,0.055516,0.044136
2884,0.055516,0.044136
2885,0.055516,0.044136
2886,0.055516,0.044136
2887,0.120613,0.093197
2888,0.120613,0.093197
2889,0.120613,0.093197
2890,0.120613,0.093197
2891,0.120613,0.093197
2892,0.190148,0.139974
2893,0.190148,0.139974
2894,0.190148,0.139974
2895,0.190148,0.139974
2896,0.190148,0.139974
2897,0.926605,0.874108
2898,0.926605,0.874108
2899,0.926605,0.874108
2900,0.926605,0.874108
2901,0.926605,0.874108
2902,0.289618,0.440897
2903,0.289618,0.440897
2904,0.289618,0.440897
2905,0.289618,0.440897
2906,0.289618,0.440897
2907,0.255938,0.154282
2908,0.255938,0.154282
2909,0.255938,0.154282
2910,0.255938,0.154282
2911,0.255938,0.154282
2912,0.305729,0.154789
2913,0.305729,0.154789
2914,0.305729,0.154789
2915,0.305729,0.154789
2916,0.305729,0.154789
2917,0.039223,0.06661
2918,0.039223,0.06661
2919,0.039223,0.06661
2920,0.039223,0.06661
2921,0.039223,0.06661
2922,0.120659,0.262387
2923,0.120659,0.262387
2924,0.120659,0.262387
2925,0.120659,0.262387
2926,0.120659,0.262387
2927,0.150007,0.291715
2928,0.150007,0.291715
2929,0.150007,0.291715
2930,0.150007,0.291715
2931,0.150007,0.291715
2932,0.014903,0.015121
2933,0.014903,0.015121
2934,0.014903,0.015121
2935,0.014903,0.015121
2936,0.014903,0.015121
2937,0.327367,0.348844
2938,0.327367,0.348844
2939,0.327367,0.348844
2940,0.327367,0.348844
2941,0.327367,0.348844
2942,0.127221,0.149425
2943,0.127221,0.149425
2944,0.127221,0.149425
2945,0.127221,0.149425
2946,0.127221,0.149425
2947,0.09835,0.109585
2948,0.09835,0.109585
2949,0.09835,0.109585
2950,0.09835,0.109585
2951,0.09835,0.109585
2952,0.422812,0.387952
2953,0.422812,0.387952
2954,0.422812,0.387952
2955,0.422812,0.387952
2956,0.422812,0.387952
2957,0.422812,0.387952
2958,0.094385,0.14649
2959,0.094385,0.14649
2960,0.094385,0.14649
2961,0.094385,0.14649
2962,0.094385,0.14649
2963,0.094385,0.14649
2964,0.142631,0.204858
2965,0.142631,0.204858
2966,0.142631,0.204858
2967,0.142631,0.204858
2968,0.142631,0.204858
2969,0.142631,0.204858
2970,0.455702,0.477167
2971,0.455702,0.477167
2972,0.455702,0.477167
2973,0.455702,0.477167
2974,0.455702,0.477167
2975,0.455702,0.477167
2976,0.067609,0.043793
2977,0.067609,0.043793
2978,0.067609,0.043793
2979,0.067609,0.043793
2980,0.067609,0.043793
2981,0.067609,0.043793
2982,0.069782,0.188271
2983,0.069782,0.188271
2984,0.069782,0.188271
2985,0.069782,0.188271
2986,0.069782,0.188271
2987,0.069782,0.188271
2988,0.046871,0.06673
2989,0.046871,0.06673
2990,0.046871,0.06673
2991,0.046871,0.06673
2992,0.046871,0.06673
2993,0.046871,0.06673
2994,0.556502,0.458267
2995,0.556502,0.458267
2996,0.556502,0.458267
2997,0.556502,0.458267
2998,0.556502,0.458267
2999,0.556502,0.458267
3000,0.064723,0.090293
3001,0.064723,0.090293
3002,0.064723,0.090293
3003,0.064723,0.090293
3004,0.064723,0.090293
3005,0.064723,0.090293
3006,0.717249,0.563829
3007,0.717249,0.563829
3008,0.717249,0.563829
3009,0.717249,0.563829
3010,0.717249,0.563829
3011,0.717249,0.563829
3012,0.236038,0.303328
3013,0.236038,0.303328
3014,0.236038,0.303328
3015,0.236038,0.303328
3016,0.236038,0.303328
3017,0.236038,0.303328
3018,0.697191,0.10068
3019,0.697191,0.10068
3020,0.697191,0.10068
3021,0.697191,0.10068
3022,0.697191,0.10068
3023,0.697191,0.10068
3024,0.907511,0.976066
3025,0.907511,0.976066
3026,0.907511,0.976066
3027,0.907511,0.976066
3028,0.907511,0.976066
3029,0.907511,0.976066
3030,0.097854,0.009115
3031,0.097854,0.009115
3032,0.097854,0.009115
3033,0.097854,0.009115
3034,0.097854,0.009115
3035,0.097854,0.009115
3036,0.023396,0.006241
3037,0.023396,0.006241
3038,0.023396,0.006241
3039,0.023396,0.006241
3040,0.023396,0.006241
3041,0.023396,0.006241
3042,0.01725,0.003831
3043,0.01725,0.003831
3044,0.01725,0.003831
3045,0.01725,0.003831
3046,0.01725,0.003831
3047,0.01725,0.003831
3048,0.132287,0.009325
3049,0.132287,0.009325
3050,0.132287,0.009325
3051,0.132287,0.009325
3052,0.132287,0.009325
3053,0.132287,0.009325
3054,0.033163,0.002862
3055,0.033163,0.002862
3056,0.033163,0.002862
3057,0.033163,0.002862
3058,0.033163,0.002862
3059,0.033163,0.002862
3060,0.146588,0.016236
3061,0.146588,0.016236
3062,0.146588,0.016236
3063,0.146588,0.016236
3064,0.146588,0.016236
3065,0.146588,0.016236
3066,0.019434,0.006979
3067,0.019434,0.006979
3068,0.019434,0.006979
3069,0.019434,0.006979
3070,0.019434,0.006979
3071,0.019434,0.006979
3072,0.027457,0.022143
3073,0.027457,0.022143
3074,0.027457,0.022143
3075,0.027457,0.022143
3076,0.027457,0.022143
3077,0.027457,0.022143
3078,0.023476,0.145758
3079,0.023476,0.145758
3080,0.023476,0.145758
3081,0.023476,0.145758
3082,0.023476,0.145758
3083,0.023476,0.145758
3084,0.923818,0.832017
3085,0.923818,0.832017
3086,0.923818,0.832017
3087,0.923818,0.832017
3088,0.923818,0.832017
3089,0.923818,0.832017
3090,0.784393,0.555382
3091,0.784393,0.555382
3092,0.784393,0.555382
3093,0.784393,0.555382
3094,0.784393,0.555382
3095,0.784393,0.555382
3096,0.18429,0.132538
3097,0.18429,0.132538
3098,0.18429,0.132538
3099,0.18429,0.132538
3100,0.18429,0.132538
3101,0.18429,0.132538
3102,0.043971,0.067559
3103,0.043971,0.067559
3104,0.043971,0.067559
3105,0.043971,0.067559
3106,0.043971,0.067559
3107,0.043971,0.067559
3108,0.026941,0.021782
3109,0.026941,0.021782
3110,0.026941,0.021782
3111,0.026941,0.021782
3112,0.026941,0.021782
3113,0.026941,0.021782
3114,0.035892,0.011502
3115,0.035892,0.011502
3116,0.035892,0.011502
3117,0.035892,0.011502
3118,0.035892,0.011502
3119,0.035892,0.011502
3120,0.018804,0.085529
3121,0.018804,0.085529
3122,0.018804,0.085529
3123,0.018804,0.085529
3124,0.018804,0.085529
3125,0.018804,0.085529
3126,0.060114,0.070921
3127,0.060114,0.070921
3128,0.060114,0.070921
3129,0.060114,0.070921
3130,0.060114,0.070921
3131,0.060114,0.070921
3132,0.059,0.145087
3133,0.059,0.145087
3134,0.059,0.145087
3135,0.059,0.145087
3136,0.059,0.145087
3137,0.059,0.145087
3138,0.006341,0.020297
3139,0.006341,0.020297
3140,0.006341,0.020297
3141,0.006341,0.020297
3142,0.006341,0.020297
3143,0.006341,0.020297
3144,0.006011,0.018469
3145,0.006011,0.018469
3146,0.006011,0.018469
3147,0.006011,0.018469
3148,0.006011,0.018469
3149,0.006011,0.018469
3150,0.051786,0.082533
3151,0.051786,0.082533
3152,0.051786,0.082533
3153,0.051786,0.082533
3154,0.051786,0.082533
3155,0.051786,0.082533
3156,0.035158,0.038199
3157,0.035158,0.038199
3158,0.035158,0.038199
3159,0.035158,0.038199
3160,0.035158,0.038199
3161,0.035158,0.038199
3162,0.068894,0.137614
3163,0.068894,0.137614
3164,0.068894,0.137614
3165,0.068894,0.137614
3166,0.068894,0.137614
3167,0.068894,0.137614
3168,0.012558,0.007963
3169,0.012558,0.007963
3170,0.012558,0.007963
3171,0.012558,0.007963
3172,0.012558,0.007963
3173,0.012558,0.007963
3174,0.069782,0.188271
3175,0.069782,0.188271
3176,0.069782,0.188271
3177,0.069782,0.188271
3178,0.069782,0.188271
3179,0.069782,0.188271
3180,0.046871,0.06673
3181,0.046871,0.06673
3182,0.046871,0.06673
3183,0.046871,0.06673
3184,0.046871,0.06673
3185,0.046871,0.06673
3186,0.556502,0.458267
3187,0.556502,0.458267
3188,0.556502,0.458267
3189,0.556502,0.458267
3190,0.556502,0.458267
3191,0.556502,0.458267
3192,0.064723,0.090293
3193,0.064723,0.090293
3194,0.064723,0.090293
3195,0.064723,0.090293
3196,0.064723,0.090293
3197,0.064723,0.090293
3198,0.717249,0.563829
3199,0.717249,0.563829
3200,0.717249,0.563829
3201,0.717249,0.563829
3202,0.717249,0.563829
3203,0.717249,0.563829
3204,0.236038,0.303328
3205,0.236038,0.303328
3206,0.236038,0.303328
3207,0.236038,0.303328
3208,0.236038,0.303328
3209,0.236038,0.303328
3210,0.697191,0.10068
3211,0.697191,0.10068
3212,0.697191,0.10068
3213,0.697191,0.10068
3214,0.697191,0.10068
3215,0.697191,0.10068
3216,0.907511,0.976066
3217,0.907511,0.976066
3218,0.907511,0.976066
3219,0.907511,0.976066
3220,0.907511,0.976066
3221,0.907511,0.976066
3222,0.143199,0.400383
3223,0.143199,0.400383
3224,0.143199,0.400383
3225,0.143199,0.400383
3226,0.143199,0.400383
3227,0.143199,0.400383
3228,0.258383,0.37344
3229,0.258383,0.37344
3230,0.258383,0.37344
3231,0.258383,0.37344
3232,0.258383,0.37344
3233,0.258383,0.37344
3234,0.683516,0.443678
3235,0.683516,0.443678
3236,0.683516,0.443678
3237,0.683516,0.443678
3238,0.683516,0.443678
3239,0.683516,0.443678
3240,0.065512,0.073192
3241,0.065512,0.073192
3242,0.065512,0.073192
3243,0.065512,0.073192
3244,0.065512,0.073192
3245,0.065512,0.073192
3246,0.065935,0.132419
3247,0.065935,0.132419
3248,0.065935,0.132419
3249,0.065935,0.132419
3250,0.065935,0.132419
