isic_id,target,j,pr,pd,pe
ISIC_5658162,0,794,0.09278751164674759,0.9933159947395325,0.762124240398407
ISIC_8277845,0,795,2.564235546742566e-05,0.7591042518615723,0.0009135102154687047
ISIC_7254249,0,796,0.0019634615164250135,0.8893457651138306,0.002074708929285407
ISIC_5257429,0,797,0.02917162887752056,0.19583112001419067,0.05348033830523491
ISIC_8306697,1,798,0.9991012811660767,0.9997411370277405,0.9988610744476318
ISIC_4042947,0,799,0.045174602419137955,0.02021779865026474,0.14383885264396667
ISIC_0296109,0,800,0.00020988348114769906,0.14749594032764435,0.0001766838104231283
ISIC_8244932,0,801,6.38556812191382e-05,0.03491421416401863,3.57535645889584e-05
ISIC_8070959,0,802,0.9931432008743286,0.8640780448913574,0.9971542358398438
ISIC_6806124,0,803,5.528836845769547e-05,0.00015969539526849985,1.3388312254392076e-05
ISIC_2793142,0,804,0.9795528054237366,0.908293604850769,0.9969269633293152
ISIC_4067693,0,805,0.0006031356751918793,0.10157925635576248,0.0011161641450598836
ISIC_1501465,0,806,5.900282758375397e-06,1.1878791156050283e-05,6.887433301017154e-06
ISIC_8933605,0,807,4.457378599909134e-05,0.32907211780548096,7.733319216640666e-05
ISIC_3025780,0,808,0.0001998011430259794,0.0005382400122471154,0.001303801080211997
ISIC_3237861,0,809,0.21050332486629486,0.4014694094657898,0.018073096871376038
ISIC_1732965,0,810,0.0003472024400252849,0.007382949814200401,0.0003133358259219676
ISIC_7618103,0,811,0.001613234868273139,0.2751738429069519,0.0005336549365893006
ISIC_3464344,1,812,0.033025361597537994,0.7746649980545044,0.002648312132805586
ISIC_2299497,0,813,3.070711318287067e-05,0.9373915195465088,0.00019286494352854788
ISIC_1487601,0,814,0.06801703572273254,0.9987229704856873,0.0029467607382684946
ISIC_3368599,0,815,0.0805843248963356,0.039172422140836716,0.05916012451052666
ISIC_6220625,1,816,0.9988032579421997,0.9843183159828186,0.9902929067611694
ISIC_5655181,0,817,0.9927917718887329,0.9868842363357544,0.8811028003692627
ISIC_5281630,0,818,0.0014674998819828033,0.18531222641468048,0.0025982647202908993
ISIC_5919621,0,819,0.06466712802648544,0.2754250168800354,0.05636584758758545
ISIC_6192573,0,820,0.181010901927948,0.32541847229003906,0.44540655612945557
ISIC_4198374,0,821,0.0005386747070588171,0.012580589391291142,3.863725942210294e-05
ISIC_2524822,0,822,0.00011522021668497473,0.7885850071907043,0.00020303670316934586
ISIC_7459410,0,823,0.0012167819077149034,0.9919588565826416,0.0029208865016698837
ISIC_1043405,0,824,0.00020332924032118171,0.05082537978887558,2.912651871156413e-05
ISIC_3968367,0,825,0.008580949157476425,0.012943347916007042,0.015903249382972717
ISIC_1350991,0,826,0.0009659702773205936,0.154020756483078,0.0021376395598053932
ISIC_2291059,0,827,7.168300726334564e-06,0.006362971384078264,2.254935861856211e-05
ISIC_6564818,0,828,0.0009250463917851448,0.008500799536705017,0.0018747788853943348
ISIC_7661657,0,829,0.0002258677122881636,0.0028433140832930803,0.0001306252379436046
ISIC_9006841,0,830,0.0005809155409224331,0.11883246898651123,0.0011548629263415933
ISIC_4312138,0,831,0.22376368939876556,0.9560840725898743,0.038240429013967514
ISIC_3049506,0,832,4.613496275851503e-05,0.11599471420049667,0.0002604661276564002
ISIC_7151808,0,833,0.3158802092075348,0.9709346294403076,0.7950194478034973
ISIC_5324726,0,834,0.002064612228423357,0.16244131326675415,0.0005651512183248997
ISIC_5768032,0,835,0.004436822142452002,0.008222181349992752,0.0005897043156437576
ISIC_3610783,0,836,0.3022448718547821,0.8661656975746155,0.3185926377773285
ISIC_9258027,0,837,0.0010841694893315434,0.07760792970657349,0.00030016902019269764
ISIC_9515811,0,838,5.891201726626605e-05,0.13049058616161346,2.0662639144575223e-05
ISIC_6697332,0,839,8.613943646196276e-05,0.4388206899166107,0.0001778151490725577
ISIC_9348781,0,840,0.9915645122528076,0.7035857439041138,0.8237020373344421
ISIC_6784593,1,841,0.9124173521995544,0.9124173521995544,0.8818113803863525
ISIC_9781738,0,842,0.001158686587586999,0.4586106240749359,0.00044951424933969975
ISIC_2205007,0,843,0.9489765167236328,0.9557378888130188,0.9897129535675049
ISIC_5758316,0,844,6.886132723593619e-06,0.004321128595620394,9.386156307300553e-06
ISIC_3105416,0,845,0.0021928842179477215,0.0015513942344114184,0.000714124005753547
ISIC_8971137,0,846,0.010425223968923092,0.4877539873123169,0.03792253136634827
ISIC_1519645,0,847,0.00021512039529625326,0.00019324985623825341,0.00011119482951471582
ISIC_9892668,0,848,0.006219241302460432,0.010104901157319546,0.00024165958166122437
ISIC_5491641,0,849,0.001293565728701651,0.12862849235534668,1.5777686712681316e-05
ISIC_1137178,0,850,0.6884959936141968,0.8727464079856873,0.8265896439552307
ISIC_1953808,0,851,0.0001048586709657684,0.08169198036193848,1.7999820556724444e-05
ISIC_4192307,0,852,9.519216837361455e-05,0.16059823334217072,0.000364860548870638
ISIC_2277599,0,853,1.8964461560244672e-05,0.5621733665466309,4.259576598997228e-05
ISIC_3136397,0,854,4.63790784124285e-05,0.00034282184788025916,2.054545075225178e-05
ISIC_5919470,0,855,0.0008280491456389427,0.7511387467384338,0.0008427419234067202
ISIC_3418079,0,856,0.00016164347471203655,0.17815503478050232,0.006145336199551821
ISIC_2526675,0,857,4.483674274524674e-05,0.26296666264533997,6.094477794249542e-05
ISIC_2355662,0,858,0.00035391890560276806,0.8066566586494446,0.0013740445720031857
ISIC_5833229,0,859,0.1237567588686943,0.14834415912628174,0.16082847118377686
ISIC_8419036,0,860,0.13945986330509186,0.13945986330509186,0.09621862322092056
ISIC_7231313,0,861,0.001769811031408608,0.0077849701046943665,0.0018817066447809339
ISIC_5930509,0,862,0.0008703520870767534,0.01206150371581316,0.0005259366589598358
ISIC_4448341,0,863,0.0003128129174001515,0.44285404682159424,0.002142507117241621
ISIC_1804993,0,864,0.0005895814974792302,0.9130846261978149,0.0043873596005141735
ISIC_9054603,0,865,0.017019115388393402,0.571124255657196,0.03325078636407852
ISIC_6352994,0,866,4.839633766096085e-05,0.2295762300491333,0.0003000643046107143
ISIC_9228120,0,867,0.00014282135816756636,0.09465330094099045,8.443033584626392e-05
ISIC_8628723,0,868,0.978213369846344,0.9501361846923828,0.8830912113189697
ISIC_7284370,0,869,0.002589680952951312,0.010688683949410915,0.0014775877352803946
ISIC_6952095,0,870,0.3861044645309448,0.9360015988349915,0.006816903594881296
ISIC_6569414,0,871,0.018977496773004532,0.021759476512670517,0.010472465306520462
ISIC_2937826,0,872,8.825586701277643e-05,0.5868436098098755,0.00020745518850162625
ISIC_7974783,0,873,0.09359654039144516,0.23575198650360107,0.07556580007076263
ISIC_9169422,0,874,2.5670271497801878e-05,0.024791613221168518,4.9954192945733666e-05
ISIC_5204245,0,875,0.06718505918979645,0.04477834329009056,0.06672680377960205
ISIC_8084443,0,876,0.0012939933221787214,0.013078943826258183,2.6953051929012872e-05
ISIC_2258049,0,877,1.7969632608583197e-05,9.6909479907481e-06,1.1065430953749456e-05
ISIC_3727005,0,878,0.0007995230844244361,0.0313371941447258,0.0027091235388070345
ISIC_8088939,0,879,7.411340629914775e-05,0.3408648669719696,0.0013295954558998346
ISIC_8407448,0,880,0.00011882399121532217,0.0026219883002340794,9.090531966648996e-05
ISIC_1029550,0,881,0.3996672034263611,0.8090088367462158,0.002294964389875531
ISIC_2837581,1,882,0.9945302605628967,0.6847126483917236,0.3371473550796509
ISIC_4862507,0,883,0.7926111221313477,0.4143252670764923,0.23727644979953766
ISIC_8936764,0,884,0.04983263835310936,0.04981202632188797,0.14375340938568115
ISIC_6281906,0,885,0.0007572161266580224,0.1665993481874466,4.9883317842613906e-05
ISIC_0760601,0,886,0.10820966213941574,0.10490292310714722,0.11786914616823196
ISIC_4720306,0,887,5.381884693633765e-05,0.0029480105731636286,6.919687439221889e-05
ISIC_0504165,1,888,0.9936290383338928,0.9999898672103882,0.9986032843589783
ISIC_4129376,0,889,0.0010873517021536827,0.023462221026420593,0.007972442544996738
ISIC_3763799,0,890,0.18178589642047882,0.5896865725517273,0.0031912147533148527
ISIC_9974166,0,891,0.00015491853991989046,0.03350710868835449,0.0004203185089863837
ISIC_5495413,1,892,0.739886999130249,0.8438326716423035,0.7709633708000183
ISIC_9677503,1,893,0.9999932050704956,0.9999982118606567,0.9999922513961792
ISIC_0259615,0,894,0.012956451624631882,0.0310234222561121,0.0009531275718472898
ISIC_7754534,0,895,0.13372161984443665,0.10339263081550598,0.4580257833003998
ISIC_7061651,0,896,0.00012767624866683036,0.10425346344709396,0.00021564200869761407
ISIC_4024691,0,897,0.9141899347305298,0.8839247822761536,0.8494145274162292
ISIC_4068331,0,898,3.83540682378225e-05,0.038062505424022675,0.004649519454687834
ISIC_7741786,0,899,0.0014227606588974595,0.0252038836479187,0.0006636245525442064
ISIC_1190827,0,900,0.0027108751237392426,0.027798108756542206,4.179295865469612e-05
ISIC_8772811,0,901,0.000179305236088112,0.0427001491189003,0.00034437025897204876
ISIC_0268371,0,902,0.016353270038962364,0.35460492968559265,0.0033473200164735317
ISIC_8211756,0,903,0.9630282521247864,0.31429779529571533,0.040057241916656494
ISIC_4545751,0,904,0.10641808062791824,0.9165889024734497,0.3381272852420807
ISIC_6441489,0,905,0.02147890441119671,0.21218781173229218,0.0065050735138356686
ISIC_6237799,0,906,0.0017789029516279697,0.019488085061311722,0.0013093312736600637
ISIC_6399787,0,907,6.799669790780172e-05,0.0017301051411777735,9.737830987432972e-05
ISIC_4106632,0,908,2.5965475288103335e-05,0.01367682684212923,2.706240957195405e-05
ISIC_2927289,0,909,0.0004639763792511076,0.05897076427936554,0.0013420127797871828
ISIC_1811256,0,910,0.999825656414032,0.9997193217277527,0.999955415725708
ISIC_2093604,0,911,0.003091893158853054,0.006131733767688274,0.010679420083761215
ISIC_1476281,0,912,0.0021505807526409626,0.8850845098495483,0.000861559936311096
ISIC_2558816,0,913,0.0022902023047208786,0.3294459581375122,0.0023732054978609085
ISIC_9214172,0,914,0.005246779881417751,0.018528513610363007,0.0047688838094472885
ISIC_7159150,0,915,0.0019432517001405358,0.009576177224516869,0.00023706589126959443
ISIC_5902734,0,916,0.11181193590164185,0.23418423533439636,0.09041016548871994
ISIC_5053904,0,917,0.00730625307187438,0.07009090483188629,0.0005160051514394581
ISIC_1065699,0,918,0.9709166288375854,0.9885064363479614,0.7474135160446167
ISIC_1578194,0,919,0.005474137142300606,0.056398119777441025,0.01892811991274357
ISIC_6901670,0,920,0.2542654275894165,0.23450104892253876,0.00988098420202732
ISIC_7850058,0,921,3.330519757582806e-05,0.003578700590878725,6.73283648211509e-05
ISIC_0719631,0,922,0.000718286435585469,0.004555404651910067,9.19555895961821e-06
ISIC_6787208,0,923,0.12707041203975677,0.08957695215940475,0.07075213640928268
ISIC_9947624,0,924,1.4143844964564778e-05,3.227388151572086e-05,1.1830315088445786e-05
ISIC_1359296,0,925,0.00020996233797632158,0.6528600454330444,1.6377613064832985e-05
ISIC_7370624,0,926,1.226842050527921e-05,0.04447374492883682,1.2469296052586287e-05
ISIC_4791544,0,927,0.001310036052018404,0.8728528022766113,0.0004537398926913738
ISIC_2468540,0,928,0.0014947284944355488,0.0009986968943849206,0.0003408733173273504
ISIC_4784726,0,929,0.014737564139068127,0.8674131035804749,0.0032145569566637278
ISIC_2751781,0,930,0.0002500155533198267,0.005464097950607538,0.00011039074161089957
ISIC_4180373,0,931,0.00019142162636853755,0.19128522276878357,0.001056775450706482
ISIC_6814608,0,932,0.00024689576821401715,0.0032365326769649982,0.00013875079457648098
ISIC_3893659,0,933,2.1136596842552535e-05,0.001976142404600978,9.911888810165692e-06
ISIC_5211080,0,934,0.48073965311050415,0.9993921518325806,0.09116975218057632
ISIC_0573934,0,935,0.00031578834750689566,0.0006811626371927559,0.00022053129214327782
ISIC_8602467,0,936,0.006837036460638046,0.6952412724494934,0.012270541861653328
ISIC_4910683,0,937,0.234298974275589,0.9980413913726807,0.8626420497894287
ISIC_1613289,0,938,0.020942656323313713,0.08314258605241776,0.0016793564427644014
ISIC_1656186,0,939,0.004933835472911596,0.006729915272444487,0.001035682507790625
ISIC_8042777,0,940,0.0017057510558515787,0.16169998049736023,0.0003534893330652267
ISIC_4927297,0,941,0.017434371635317802,0.03963863104581833,6.192823639139533e-05
ISIC_4701889,0,942,0.0006674416363239288,0.30211886763572693,0.00012173618597444147
ISIC_3601493,0,943,0.001385801937431097,0.9372453093528748,0.0012783171841874719
ISIC_9505359,0,944,2.3692786271567456e-05,0.00020163645967841148,2.6438452550792135e-05
ISIC_8552300,0,945,3.789777838392183e-05,0.6437315344810486,0.00011243559856666252
ISIC_2652808,0,946,0.0002145583275705576,0.005681670270860195,3.192479562130757e-05
ISIC_9775904,0,947,0.003782953368499875,0.24369534850120544,0.006124415434896946
ISIC_1691050,0,948,0.0004993720212951303,0.04645939916372299,0.0008178969146683812
ISIC_8397011,0,949,0.000920102815143764,0.8557929992675781,0.000973339774645865
ISIC_2518443,0,950,0.002152901841327548,0.0023828523699194193,0.003099533263593912
ISIC_1162337,1,951,0.10364037752151489,0.9947222471237183,0.9656116366386414
ISIC_1515947,0,952,0.000141809563501738,0.3822658658027649,0.00013644086720887572
ISIC_6158021,0,953,0.0017446912825107574,0.006613224279135466,0.0007880305056460202
ISIC_8959550,0,954,0.004941824357956648,0.9762853384017944,0.014718764461576939
ISIC_3686815,0,955,3.2333678973373026e-05,0.0018085179617628455,2.7097896236227825e-05
ISIC_5036010,0,956,0.0006377240642905235,0.0005275100702419877,0.0003614912857301533
ISIC_9196583,0,957,0.00022501221974380314,0.002409976674243808,2.8749198463629e-05
ISIC_4810142,1,958,0.940473735332489,0.992778480052948,0.7839349508285522
ISIC_5954790,0,959,9.122228220803663e-05,0.010394846089184284,5.2202365623088554e-05
ISIC_6759615,0,960,0.00012527394574135542,5.509374022949487e-05,0.00012904021423310041
ISIC_6212809,0,961,4.265389361535199e-05,0.00021532888058573008,2.0727668015751988e-05
ISIC_1821482,0,962,0.0006139638717286289,0.17809279263019562,0.0006513613043352962
ISIC_5176419,0,963,0.00012770621106028557,0.00012770621106028557,5.965093441773206e-05
ISIC_3576000,0,964,0.000964110775385052,0.0534210205078125,0.0003131470875814557
ISIC_0513013,0,965,0.018407724797725677,0.014639746397733688,0.05858080834150314
ISIC_8849313,0,966,2.221035902039148e-05,0.07615390419960022,0.0001728744391584769
ISIC_2481408,0,967,0.00018499417637940496,0.0002665713836904615,0.00017877327627502382
ISIC_4108397,0,968,4.769692895933986e-05,0.01614508591592312,3.400136483833194e-05
ISIC_0188955,0,969,0.000988814397715032,0.0013446625089272857,0.0013443833449855447
ISIC_1105772,0,970,0.9505500793457031,0.34278520941734314,0.7808041572570801
ISIC_0689091,0,971,0.001049230108037591,0.0024177778977900743,0.0012923490721732378
ISIC_7086336,0,972,0.49119633436203003,0.9939014911651611,0.5748870968818665
ISIC_5134862,0,973,0.4318804144859314,0.3384840190410614,0.5871023535728455
ISIC_8692155,0,974,0.00022090670245233923,0.0012448681518435478,0.00011858606740133837
ISIC_6036303,0,975,0.00046831538202241063,0.31051889061927795,0.0008656530408188701
ISIC_9794122,0,976,0.0006128910463303328,0.6377373933792114,0.00016136952035594732
ISIC_8669968,0,977,1.2221476026752498e-05,0.00022087976685725152,1.4695780919282697e-05
ISIC_4391043,0,978,8.179248834494501e-05,0.20087596774101257,0.00028581125661730766
ISIC_3782359,0,979,0.1931801587343216,0.07263900339603424,0.02095135487616062
ISIC_0281179,0,980,0.002650842070579529,0.9214203357696533,0.023631200194358826
ISIC_5486460,0,981,1.6465011867694557e-05,0.00045208289520815015,8.539118425687775e-06
ISIC_4068824,0,982,8.42483204905875e-05,4.533548417384736e-05,4.210278348182328e-05
ISIC_6216261,0,983,0.0004904725356027484,0.01437445729970932,0.0010489453561604023
ISIC_7067677,0,984,0.00016540338401682675,0.9999222755432129,0.0032958397641777992
ISIC_0256926,0,985,0.006213198881596327,0.008785675279796124,0.007136656902730465
ISIC_7712660,0,986,4.112528040423058e-05,0.09934747964143753,0.000134199348394759
ISIC_2432466,0,987,9.963430056814104e-05,8.085522131295875e-05,9.664093522587791e-05
ISIC_5194334,0,988,6.326660241029458e-06,2.4390181351918727e-05,8.293902283185162e-06
ISIC_7270945,0,989,0.0001862035715021193,0.0003363144933246076,0.00011064493446610868
ISIC_7313049,0,990,0.00014875391207169741,0.0034118720795959234,0.0007631184998899698
ISIC_3539379,0,991,7.791716598148923e-06,0.0009537580772303045,1.4964716683607548e-05
ISIC_3438779,0,992,2.3333657736657187e-05,3.788762478507124e-05,1.165477169706719e-05
ISIC_7388850,0,993,0.0005274057039059699,0.002688165521249175,0.00040712516056373715
ISIC_7906462,0,994,0.0021664330270141363,0.0027486360631883144,0.0023241396993398666
ISIC_5043996,0,995,0.04597754403948784,0.0509808287024498,0.03209761530160904
ISIC_2830887,0,996,0.013749820180237293,0.03250730037689209,0.0018927878700196743
ISIC_5235200,0,997,0.00014638018910773098,4.0170198190025985e-05,1.0961816769849975e-05
ISIC_2673586,0,998,0.0005339665804058313,0.009948542341589928,0.000183315176400356
ISIC_8362460,0,999,0.8674567937850952,0.9999895095825195,0.9981424808502197
ISIC_7595826,0,1000,0.0004781456955242902,0.00030598827288486063,0.0004119209188502282
ISIC_5644242,0,1001,0.36303630471229553,0.9249999523162842,0.0048246183432638645
ISIC_2467082,0,1002,5.8261139201931655e-05,0.8744853138923645,9.45660867728293e-05
ISIC_2180439,0,1003,0.8676736354827881,0.23422949016094208,0.0005401515518315136
ISIC_1509246,0,1004,0.0013155193300917745,0.038076579570770264,0.0012272355379536748
ISIC_1195563,0,1005,0.5092515349388123,0.8895197510719299,0.9344662427902222
ISIC_0437284,0,1006,0.0004428185347933322,0.0004428185347933322,0.00030527004855684936
ISIC_0547934,0,1007,0.001085026073269546,0.8734501004219055,0.0021525146439671516
ISIC_1825131,0,1008,0.003871126100420952,0.09319251775741577,0.0011833345051854849
ISIC_6315030,0,1009,0.006359465885907412,0.44040778279304504,0.050945695489645004
ISIC_8821137,0,1010,0.00012379219697322696,0.059669129550457,0.0008090363699011505
ISIC_5061661,0,1011,0.0031079284381121397,0.5497004389762878,0.0004677848774008453
ISIC_3540000,0,1012,0.03319770097732544,0.94073486328125,0.0014926958829164505
ISIC_7180706,0,1013,0.00041486721602268517,0.2279312014579773,0.00042108044726774096
ISIC_8706667,0,1014,0.00229387148283422,0.028999999165534973,0.002088006120175123
ISIC_6574497,0,1015,5.081083872937597e-05,0.005608640145510435,0.00010317135456716642
ISIC_9483306,0,1016,5.1752103900071234e-05,0.0016131188021972775,3.27292837027926e-05
ISIC_2823929,0,1017,0.00039152897079475224,0.0009367637103423476,0.0004342275788076222
ISIC_7529513,0,1018,0.004936329089105129,0.15620405972003937,0.014544886536896229
ISIC_1777142,0,1019,1.6463960491819307e-05,0.008397461846470833,0.00011212231038371101
ISIC_1286857,0,1020,0.0032400693744421005,0.9563926458358765,0.0010940632782876492
ISIC_9685344,0,1021,0.0010655212681740522,0.9991305470466614,4.696716496255249e-05
ISIC_0664452,0,1022,0.0002840943052433431,0.0007043804507702589,0.0002309876581421122
ISIC_7076710,0,1023,1.2787535524694249e-05,7.389900565613061e-05,1.2175362826383207e-05
ISIC_4709818,0,1024,0.005346343386918306,0.0035685619805008173,0.0053116860799491405
ISIC_8917822,0,1025,0.0003943488991353661,0.012671153992414474,4.0708047890802845e-05
ISIC_8278517,0,1026,1.541767232993152e-05,0.0012792027555406094,1.1826728950836696e-05
ISIC_6043051,0,1027,0.00011138363333884627,0.024808768182992935,9.855678945314139e-05
ISIC_0389629,0,1028,0.001374049810692668,0.0005836343625560403,0.00023818443878553808
ISIC_7271156,0,1029,0.543207049369812,0.9858074188232422,0.990189254283905
ISIC_1077911,0,1030,0.00835676584392786,0.9925812482833862,0.041068244725465775
ISIC_5157799,0,1031,0.00021704034588765353,0.04138857498764992,0.00077551364665851
ISIC_1502442,0,1032,0.00038362538907676935,0.048560358583927155,0.00021725008264183998
ISIC_9661686,0,1033,0.936241865158081,0.47375887632369995,0.1983875334262848
ISIC_5732201,1,1034,0.8807260394096375,0.535312831401825,0.07640228420495987
ISIC_4732353,0,1035,0.0247342549264431,0.3046723008155823,0.5598323345184326
ISIC_8428562,0,1036,0.0014315710868686438,0.010698803700506687,0.000635014206636697
ISIC_5828564,0,1037,0.0001290061481995508,0.0002684436913114041,5.891061300644651e-05
ISIC_3633794,0,1038,0.00011649733642116189,0.00011649733642116189,0.00010199400276178494
ISIC_8634022,0,1039,4.6222019591368735e-05,0.05302446708083153,9.610434790374711e-05
ISIC_8623287,0,1040,9.05854903976433e-06,0.0011755665764212608,9.15263663046062e-05
ISIC_8143299,0,1041,0.008486458100378513,0.9565463066101074,0.004851483274251223
ISIC_8932755,0,1042,6.786674202885479e-05,6.786674202885479e-05,5.8063134929398075e-05
ISIC_2860800,0,1043,0.0002867687726393342,0.05033735930919647,0.00012742691615130752
ISIC_8680191,0,1044,3.077747896895744e-05,0.060092054307460785,1.2026312106172554e-05
ISIC_0438115,0,1045,0.0006284796399995685,0.003750117029994726,0.00012103520566597581
ISIC_7131689,0,1046,0.0002840482338797301,0.0023778851609677076,5.206414789427072e-05
ISIC_4559115,0,1047,9.141367627307773e-05,0.030914900824427605,0.00012048201460856944
ISIC_5687865,0,1048,5.108451296109706e-05,0.003508110996335745,5.324327867128886e-05
ISIC_8483008,0,1049,0.9944930076599121,0.9612956643104553,0.8210065960884094
ISIC_5574940,0,1050,0.06879216432571411,0.4295966327190399,0.1350962519645691
ISIC_2358812,0,1051,0.0011545132147148252,0.09922292083501816,0.007038038689643145
ISIC_5327271,0,1052,0.002551584504544735,0.9049506783485413,0.00035569333704188466
ISIC_8244699,0,1053,0.046772971749305725,0.8962316513061523,0.007701333146542311
ISIC_2712447,0,1054,0.02701987326145172,0.2593234181404114,0.013069197535514832
ISIC_8694888,0,1055,0.0003139799227938056,0.9483064413070679,0.003268705913797021
ISIC_9824967,0,1056,0.0007379829185083508,0.1488293558359146,0.00013931182911619544
ISIC_1134437,0,1057,0.00013836960715707392,0.0036405015271157026,5.1345858082640916e-05
ISIC_5968205,0,1058,0.008586687035858631,0.0015135305002331734,0.010231489315629005
ISIC_0719381,0,1059,0.003930522128939629,0.004942582454532385,0.001341545139439404
ISIC_5853931,0,1060,0.00016436965961474925,0.11659843474626541,0.000636584241874516
ISIC_9758671,0,1061,4.577340405376162e-06,0.0007151809404604137,8.335778147738893e-06
ISIC_4333412,0,1062,0.003216915298253298,0.003216915298253298,0.0019384264014661312
ISIC_1198929,0,1063,2.2324626115732826e-05,0.049192555248737335,3.244881008868106e-05
ISIC_2309744,1,1064,0.26947835087776184,0.4202711582183838,0.06127311661839485
ISIC_5621310,0,1065,7.824791100574657e-05,0.00012365583097562194,0.0002061756094917655
ISIC_6051431,0,1066,0.015403629280626774,0.005865583196282387,0.0022608034778386354
ISIC_6895248,0,1067,5.052055712440051e-05,0.0030587194487452507,5.704554132535122e-05
ISIC_8592235,0,1068,4.8149595386348665e-05,0.00032386690145358443,2.6356861781096086e-05
ISIC_5725266,0,1069,0.3074786067008972,0.8802728652954102,0.7293483018875122
ISIC_3453060,0,1070,0.0002066286251647398,0.14616353809833527,0.00010478450712980703
ISIC_7006847,0,1071,0.9263975024223328,0.8387193083763123,0.013523170724511147
ISIC_5309101,0,1072,0.00031682237749919295,0.02582499571144581,0.0002570934593677521
ISIC_5960427,0,1073,0.00016738839622121304,0.00020867506100330502,0.00015775453357491642
ISIC_5676027,0,1074,0.0022552127484232187,0.8862510323524475,0.01661982573568821
ISIC_9965754,0,1075,3.5933160688728094e-05,0.0051654125563800335,0.0001752873504301533
ISIC_2118143,0,1076,0.04341093450784683,0.3603786528110504,0.00028064358048141
ISIC_8043887,0,1077,8.413656360062305e-06,7.426749652950093e-05,1.772867290128488e-05
ISIC_1637536,0,1078,0.9263060092926025,0.9974812865257263,0.7574583888053894
ISIC_7743505,0,1079,0.0009755214559845626,0.0007973143365234137,0.0008266969816759229
ISIC_8991672,0,1080,0.0005241525359451771,0.17798206210136414,0.001507767359726131
ISIC_9596685,0,1081,0.0001490501017542556,0.0013528616400435567,1.7002974345814437e-05
ISIC_5021861,1,1082,0.0017595088575035334,0.009210797026753426,0.00018966516654472798
ISIC_7379446,0,1083,0.10489291697740555,0.37162429094314575,0.012908753007650375
ISIC_3490088,0,1084,0.07732701301574707,0.6159453392028809,0.0055595627054572105
ISIC_5778330,0,1085,0.0008502067066729069,0.0007346043712459505,0.00022988294949755073
ISIC_6238709,0,1086,0.0004928177804686129,0.3412160277366638,0.00029348331736400723
ISIC_5106348,0,1087,8.051791519392282e-05,0.003450368996709585,1.2260688890819438e-05
ISIC_9099529,0,1088,0.004589018877595663,0.0064922114834189415,0.00038668664637953043
ISIC_7130059,0,1089,0.0018947202479466796,0.1438482254743576,0.0046706232242286205
ISIC_7887321,0,1090,0.9971127510070801,0.9773136973381042,0.9028677344322205
ISIC_3378314,0,1091,0.000721972668543458,0.018662916496396065,8.090087794698775e-05
ISIC_1812252,0,1092,6.981129990890622e-05,3.764972643693909e-05,2.859211599570699e-05
ISIC_4176366,0,1093,2.269268770760391e-05,2.1820136680616997e-05,2.061982377199456e-05
ISIC_1733499,0,1094,2.0079825844732113e-05,0.012371881864964962,3.373136860318482e-05
ISIC_0988665,0,1095,0.00018958630971610546,0.00022636681387666613,0.0002189690712839365
ISIC_5728359,0,1096,0.1606418937444687,0.05495237931609154,0.0663493275642395
ISIC_5557777,0,1097,0.00010794945410452783,0.730661928653717,2.4252689399872907e-05
ISIC_1836687,0,1098,0.5304051041603088,0.13206049799919128,0.02327035553753376
ISIC_5958409,0,1099,0.40788534283638,0.0187580194324255,0.08971691876649857
ISIC_8762217,0,1100,0.09659018367528915,0.9417679905891418,0.9989237189292908
ISIC_4891233,0,1101,0.0992206558585167,0.19230036437511444,0.0053307362832129
ISIC_4900923,0,1102,1.7714848581817932e-05,0.014917024411261082,3.4780878195306286e-05
ISIC_9305323,0,1103,0.001467092544771731,0.9446343183517456,0.0016002306947484612
ISIC_4030935,0,1104,0.001817092765122652,0.53061443567276,0.015440129674971104
ISIC_8629635,0,1105,0.00043818302219733596,0.01691461354494095,0.000822022499050945
ISIC_2898174,0,1106,0.00023966445587575436,0.5129115581512451,0.00038139658863656223
ISIC_8206667,0,1107,0.19997940957546234,0.7781150937080383,0.1452123373746872
ISIC_1922844,0,1108,0.0008659347658976912,0.073455810546875,0.0021251793950796127
ISIC_8988525,0,1109,0.02227618172764778,0.008236768655478954,0.013913869857788086
ISIC_2439714,0,1110,0.000776562315877527,0.821190357208252,0.0008583879680372775
ISIC_2943284,0,1111,0.004957802593708038,0.48213469982147217,0.023131586611270905
ISIC_7468716,0,1112,0.0001773315598256886,0.04597156122326851,0.00010647830640664324
ISIC_0667763,0,1113,3.1518316973233595e-05,0.030336976051330566,7.784341869410127e-05
ISIC_5305787,0,1114,0.0016633516643196344,0.9854851365089417,0.1442973017692566
ISIC_0519705,0,1115,0.00040374105446971953,0.9471901059150696,0.07331303507089615
ISIC_4638310,0,1116,0.0001523983373772353,0.30788537859916687,0.0005417295615188777
ISIC_0398140,0,1117,0.005596598144620657,0.0029564928263425827,0.0028319223783910275
ISIC_7708255,0,1118,0.00044597196392714977,0.026970569044351578,0.0031434784177690744
ISIC_4729057,0,1119,0.002951668342575431,0.9880979657173157,0.0016221590340137482
ISIC_2361997,0,1120,0.008940329775214195,0.07921167463064194,0.017720680683851242
ISIC_8967786,0,1121,3.1182426027953625e-05,0.022296695038676262,2.656218384800013e-05
ISIC_3260549,0,1122,0.07234500348567963,0.0676191970705986,0.05576271936297417
ISIC_5393011,0,1123,5.680266986018978e-05,0.004826778080314398,6.68749344185926e-05
