isic_id,target,j,pr,pd,pe
ISIC_0389629,0,1028,0.001374049810692668,0.0005836343625560403,0.0002535595267545432
ISIC_7271156,0,1029,0.543207049369812,0.9858074188232422,0.9065867066383362
ISIC_1077911,0,1030,0.00835676584392786,0.9925812482833862,0.09393824636936188
ISIC_5157799,0,1031,0.00021704034588765353,0.04138857498764992,0.0014177151024341583
ISIC_1502442,0,1032,0.00038362538907676935,0.048560358583927155,0.002089297166094184
ISIC_9661686,0,1033,0.936241865158081,0.47375887632369995,0.3605946898460388
ISIC_5732201,1,1034,0.8807260394096375,0.535312831401825,0.23732684552669525
ISIC_4732353,0,1035,0.0247342549264431,0.3046723008155823,0.63555508852005
ISIC_8428562,0,1036,0.0014315710868686438,0.010698803700506687,0.00044207728933542967
ISIC_5828564,0,1037,0.0001290061481995508,0.0002684436913114041,6.539843889186159e-05
ISIC_3633794,0,1038,0.00011649733642116189,0.00011649733642116189,0.00014062647824175656
ISIC_8634022,0,1039,4.6222019591368735e-05,0.05302446708083153,0.0003934542473871261
ISIC_8623287,0,1040,9.05854903976433e-06,0.0011755665764212608,0.0005798443453386426
ISIC_8143299,0,1041,0.008486458100378513,0.9565463066101074,0.013084127567708492
ISIC_8932755,0,1042,6.786674202885479e-05,6.786674202885479e-05,7.585577986901626e-05
ISIC_2860800,0,1043,0.0002867687726393342,0.05033735930919647,0.0005047321901656687
ISIC_8680191,0,1044,3.077747896895744e-05,0.060092054307460785,2.115097413479816e-05
ISIC_0438115,0,1045,0.0006284796399995685,0.003750117029994726,3.849507629638538e-05
ISIC_7131689,0,1046,0.0002840482338797301,0.0023778851609677076,9.810025221668184e-05
ISIC_4559115,0,1047,9.141367627307773e-05,0.030914900824427605,0.0001558821531943977
ISIC_5687865,0,1048,5.108451296109706e-05,0.003508110996335745,0.00018228785484097898
ISIC_8483008,0,1049,0.9944930076599121,0.9612956643104553,0.36217695474624634
ISIC_5574940,0,1050,0.06879216432571411,0.4295966327190399,0.09054487198591232
ISIC_2358812,0,1051,0.0011545132147148252,0.09922292083501816,0.009176339954137802
ISIC_5327271,0,1052,0.002551584504544735,0.9049506783485413,0.06522370874881744
ISIC_8244699,0,1053,0.046772971749305725,0.8962316513061523,0.012666554190218449
ISIC_2712447,0,1054,0.02701987326145172,0.2593234181404114,0.025057563558220863
ISIC_8694888,0,1055,0.0003139799227938056,0.9483064413070679,0.04981693625450134
ISIC_9824967,0,1056,0.0007379829185083508,0.1488293558359146,0.00010751305671874434
ISIC_1134437,0,1057,0.00013836960715707392,0.0036405015271157026,8.486362639814615e-05
ISIC_5968205,0,1058,0.008586687035858631,0.0015135305002331734,0.008295614272356033
ISIC_0719381,0,1059,0.003930522128939629,0.004942582454532385,0.0010743230814114213
ISIC_5853931,0,1060,0.00016436965961474925,0.11659843474626541,0.00012858941045124084
ISIC_9758671,0,1061,4.577340405376162e-06,0.0007151809404604137,7.233444921439514e-05
ISIC_4333412,0,1062,0.003216915298253298,0.003216915298253298,0.0017558324616402388
ISIC_1198929,0,1063,2.2324626115732826e-05,0.049192555248737335,7.990004814928398e-05
ISIC_2309744,1,1064,0.26947835087776184,0.4202711582183838,0.005647775251418352
ISIC_5621310,0,1065,7.824791100574657e-05,0.00012365583097562194,6.361517444020137e-05
ISIC_6051431,0,1066,0.015403629280626774,0.005865583196282387,0.0036527833435684443
ISIC_6895248,0,1067,5.052055712440051e-05,0.0030587194487452507,6.798080721637234e-05
ISIC_8592235,0,1068,4.8149595386348665e-05,0.00032386690145358443,6.565049261553213e-05
ISIC_5725266,0,1069,0.3074786067008972,0.8802728652954102,0.5206101536750793
ISIC_3453060,0,1070,0.0002066286251647398,0.14616353809833527,0.0004407312080729753
ISIC_7006847,0,1071,0.9263975024223328,0.8387193083763123,0.051656197756528854
ISIC_5309101,0,1072,0.00031682237749919295,0.02582499571144581,0.00012197600881336257
ISIC_5960427,0,1073,0.00016738839622121304,0.00020867506100330502,0.00013970534200780094
ISIC_5676027,0,1074,0.0022552127484232187,0.8862510323524475,0.030640484765172005
ISIC_9965754,0,1075,3.5933160688728094e-05,0.0051654125563800335,0.00028380731237120926
ISIC_2118143,0,1076,0.04341093450784683,0.3603786528110504,0.0020401428919285536
ISIC_8043887,0,1077,8.413656360062305e-06,7.426749652950093e-05,4.506092591327615e-05
ISIC_1637536,0,1078,0.9263060092926025,0.9974812865257263,0.4748553931713104
ISIC_7743505,0,1079,0.0009755214559845626,0.0007973143365234137,0.0009371390915475786
ISIC_8991672,0,1080,0.0005241525359451771,0.17798206210136414,0.017932746559381485
ISIC_9596685,0,1081,0.0001490501017542556,0.0013528616400435567,3.516049400786869e-05
ISIC_5021861,1,1082,0.0017595088575035334,0.009210797026753426,8.935793448472396e-05
ISIC_7379446,0,1083,0.10489291697740555,0.37162429094314575,0.07816231995820999
ISIC_3490088,0,1084,0.07732701301574707,0.6159453392028809,0.004543039947748184
ISIC_5778330,0,1085,0.0008502067066729069,0.0007346043712459505,0.0002253413258586079
ISIC_6238709,0,1086,0.0004928177804686129,0.3412160277366638,0.00034092561691068113
ISIC_5106348,0,1087,8.051791519392282e-05,0.003450368996709585,1.288271596422419e-05
ISIC_9099529,0,1088,0.004589018877595663,0.0064922114834189415,0.00044627260649576783
ISIC_7130059,0,1089,0.0018947202479466796,0.1438482254743576,0.04601970687508583
ISIC_7887321,0,1090,0.9971127510070801,0.9773136973381042,0.8936874270439148
ISIC_3378314,0,1091,0.000721972668543458,0.018662916496396065,0.00024572957772761583
ISIC_1812252,0,1092,6.981129990890622e-05,3.764972643693909e-05,3.6098015698371455e-05
ISIC_4176366,0,1093,2.269268770760391e-05,2.1820136680616997e-05,2.2606200218433514e-05
ISIC_1733499,0,1094,2.0079825844732113e-05,0.012371881864964962,0.00010466027742950246
ISIC_0988665,0,1095,0.00018958630971610546,0.00022636681387666613,0.0002828381257131696
ISIC_5728359,0,1096,0.1606418937444687,0.05495237931609154,0.0549856498837471
ISIC_5557777,0,1097,0.00010794945410452783,0.730661928653717,2.009959462156985e-05
ISIC_1836687,0,1098,0.5304051041603088,0.13206049799919128,0.0013775646220892668
ISIC_5958409,0,1099,0.40788534283638,0.0187580194324255,0.009039890952408314
ISIC_8762217,0,1100,0.09659018367528915,0.9417679905891418,0.9968841671943665
ISIC_4891233,0,1101,0.0992206558585167,0.19230036437511444,0.012082614935934544
ISIC_4900923,0,1102,1.7714848581817932e-05,0.014917024411261082,0.00010863782517844811
ISIC_9305323,0,1103,0.001467092544771731,0.9446343183517456,0.004213142674416304
ISIC_4030935,0,1104,0.001817092765122652,0.53061443567276,0.35277995467185974
ISIC_8629635,0,1105,0.00043818302219733596,0.01691461354494095,0.009943983517587185
ISIC_2898174,0,1106,0.00023966445587575436,0.5129115581512451,0.0010103590320795774
ISIC_8206667,0,1107,0.19997940957546234,0.7781150937080383,0.026428217068314552
ISIC_1922844,0,1108,0.0008659347658976912,0.073455810546875,0.01176564022898674
ISIC_8988525,0,1109,0.02227618172764778,0.008236768655478954,0.01528406236320734
ISIC_2439714,0,1110,0.000776562315877527,0.821190357208252,0.001427559182047844
ISIC_2943284,0,1111,0.004957802593708038,0.48213469982147217,0.006367579102516174
ISIC_7468716,0,1112,0.0001773315598256886,0.04597156122326851,0.00025165037368424237
ISIC_0667763,0,1113,3.1518316973233595e-05,0.030336976051330566,0.00010435950389364734
ISIC_5305787,0,1114,0.0016633516643196344,0.9854851365089417,0.06944391131401062
ISIC_0519705,0,1115,0.00040374105446971953,0.9471901059150696,0.05711965635418892
ISIC_4638310,0,1116,0.0001523983373772353,0.30788537859916687,0.0006651281146332622
ISIC_0398140,0,1117,0.005596598144620657,0.0029564928263425827,0.003513507777824998
ISIC_7708255,0,1118,0.00044597196392714977,0.026970569044351578,0.0005634201806969941
ISIC_4729057,0,1119,0.002951668342575431,0.9880979657173157,0.004060577601194382
ISIC_2361997,0,1120,0.008940329775214195,0.07921167463064194,0.00295245717279613
ISIC_8967786,0,1121,3.1182426027953625e-05,0.022296695038676262,0.0006584467482753098
ISIC_3260549,0,1122,0.07234500348567963,0.0676191970705986,0.04627615958452225
ISIC_5393011,0,1123,5.680266986018978e-05,0.004826778080314398,5.92800133745186e-05
ISIC_8496646,0,1124,8.70022540766513e-06,9.857206350716297e-06,5.520431841432583e-06
ISIC_7561635,0,1125,1.0817001566465478e-05,0.10831114649772644,7.499232742702588e-05
ISIC_9307297,0,1126,0.00013873954594600946,0.2263014167547226,1.6893358406377956e-05
ISIC_2764032,0,1127,0.00013342764577828348,0.0013397372094914317,0.0003174882149323821
ISIC_2436371,0,1128,0.0002114304807037115,0.007098184898495674,5.063061689725146e-05
ISIC_9305788,0,1129,0.001085126306861639,0.5785871148109436,0.3221305310726166
ISIC_0203016,0,1130,0.0008773988229222596,0.003362917108461261,0.00043261039536446333
ISIC_7982020,0,1131,0.0024064278695732355,0.05030512437224388,0.00252904137596488
ISIC_0222117,0,1132,0.0012519945157691836,0.000258732121437788,0.0010083329398185015
ISIC_2596262,0,1133,0.01709405705332756,0.01709405705332756,0.0030466197058558464
ISIC_7860124,0,1134,0.0003378959954716265,0.020629022270441055,0.0008694502175785601
ISIC_6381852,0,1135,6.362070416798815e-05,0.07544317841529846,0.013940625824034214
ISIC_4644148,0,1136,0.5972888469696045,0.9426758289337158,0.41455531120300293
ISIC_0490442,0,1137,2.2370339138433337e-05,0.0005263570928946137,2.590315489214845e-05
ISIC_0999592,0,1138,0.001965346047654748,0.666973888874054,0.0028662316035479307
ISIC_9257356,0,1139,8.722857455722988e-05,8.722857455722988e-05,9.548563684802502e-05
ISIC_7688025,0,1140,0.032959528267383575,0.0715501680970192,0.004268093965947628
ISIC_1617139,0,1141,0.0003537576412782073,0.4598695933818817,0.003625700483098626
ISIC_3091549,0,1142,0.04550779238343239,0.7599205374717712,0.02534843608736992
ISIC_9879041,0,1143,6.18524018136668e-06,6.988990207901224e-05,1.8018195987679064e-05
ISIC_6255113,1,1144,0.9282941222190857,0.9897844195365906,0.900957465171814
ISIC_0238215,0,1145,0.0008191645029000938,0.0006013878155499697,7.675791857764125e-05
ISIC_2741716,0,1146,0.012689651921391487,0.9203504920005798,0.06013929471373558
ISIC_1802797,0,1147,0.002444884506985545,0.0014695855788886547,0.0036984006874263287
ISIC_6135602,0,1148,5.361123839975335e-06,0.0037650952581316233,4.9598479563428555e-06
ISIC_4127690,0,1149,0.0039552547968924046,0.020390771329402924,0.0012412251671776175
ISIC_7658729,1,1150,0.0035644457675516605,0.12643976509571075,0.008666742593050003
ISIC_1642492,0,1151,0.002327332738786936,0.005052818916738033,0.0017556555103510618
ISIC_3671169,0,1152,0.0007003776845522225,0.5684365034103394,0.0017256553983315825
ISIC_1968421,1,1153,0.0037260286044329405,0.7360368967056274,0.001122423680499196
ISIC_9160162,0,1154,0.010282437317073345,0.02429855242371559,0.00601594615727663
ISIC_2281160,0,1155,0.0003252174938097596,0.09620022028684616,0.00042321046930737793
ISIC_5917755,0,1156,8.96124038263224e-05,0.00849370751529932,2.8784259484382346e-05
ISIC_8284736,0,1157,0.028315117582678795,0.9923691749572754,0.05997380614280701
ISIC_3493866,0,1158,0.014213097281754017,0.004425582475960255,0.0021941137965768576
ISIC_7264231,0,1159,0.9736166596412659,0.8433913588523865,0.7433158159255981
ISIC_9607081,0,1160,0.007907463237643242,0.006540398579090834,0.010912775993347168
ISIC_9762609,0,1161,0.07208020240068436,0.20580439269542694,0.020154744386672974
ISIC_0313067,0,1162,0.4686225354671478,0.5526645183563232,0.17297321557998657
ISIC_9701171,0,1163,5.2921943279216066e-05,0.1561553180217743,0.00015384260041173548
ISIC_9153619,0,1164,0.0009235747857019305,0.002554598730057478,0.0002446581784170121
ISIC_3596877,0,1165,0.003623761236667633,0.4432883858680725,0.004182522185146809
ISIC_0757711,0,1166,0.0007316340343095362,0.0009516004356555641,0.0004548302968032658
ISIC_2550148,0,1167,8.381046427530237e-06,7.88321704021655e-05,1.922317096614279e-05
ISIC_4683695,0,1168,0.00019347442139405757,0.2410821169614792,0.947125256061554
ISIC_0394140,0,1169,0.0024773674085736275,0.004581660497933626,0.001264606835320592
ISIC_0708552,0,1170,0.0019952054135501385,0.4301174283027649,0.00023482642427552491
ISIC_3696570,0,1171,0.18699319660663605,0.9812096953392029,0.9488641619682312
ISIC_9594967,0,1172,3.057463254663162e-05,0.020144738256931305,5.5818669352447614e-05
ISIC_0295507,0,1173,0.7096153497695923,0.9786005616188049,0.05781751871109009
ISIC_7281969,0,1174,3.061325696762651e-05,0.014008513651788235,0.00028431700775399804
ISIC_9824211,0,1175,9.553024028718937e-06,0.0025086652021855116,0.0005143191665410995
ISIC_6038977,0,1176,0.9949453473091125,0.9999740123748779,0.9661303162574768
ISIC_6182833,0,1177,0.0002794732863549143,0.10187458246946335,0.00042641774052754045
ISIC_6442768,0,1178,0.0022130778525024652,0.0952884778380394,0.00678388262167573
ISIC_0165903,0,1179,0.00018296453345101327,0.015243109315633774,0.0003839755372609943
ISIC_4253846,0,1180,0.0007270194473676383,0.0005107995239086449,0.0009726648568175733
ISIC_8040024,1,1181,0.004315447527915239,0.4213225841522217,0.15199293196201324
ISIC_7501928,0,1182,1.1219498446735088e-05,0.0006056951242499053,1.6280284398817457e-05
ISIC_8305581,0,1183,0.00012310263991821557,0.008638214319944382,0.0009341451223008335
ISIC_3428451,0,1184,0.0028739406261593103,0.9899967908859253,0.6979236602783203
ISIC_4871998,0,1185,0.7768172025680542,0.9540926814079285,0.9962807297706604
ISIC_1461507,0,1186,0.04638045281171799,0.9996374845504761,0.018977850675582886
ISIC_0588744,0,1187,9.875246178125963e-05,0.0016260853735730052,3.1920444598654285e-05
ISIC_0664031,0,1188,0.0019084366504102945,0.968414843082428,0.464968204498291
ISIC_4986485,0,1189,0.0022107583936303854,0.04619595408439636,0.007106756791472435
ISIC_2619533,0,1190,0.00011784051457652822,0.0001858722243923694,7.853638817323372e-05
ISIC_2611977,0,1191,0.0001715177349979058,0.07864120602607727,0.0005366489058360457
ISIC_8051628,0,1192,0.012665742076933384,0.3246879577636719,0.4019419550895691
ISIC_9954010,0,1193,6.557954475283623e-05,8.189019717974588e-05,2.9955157515360042e-05
ISIC_8992332,0,1194,0.0006094100535847247,0.9632638096809387,0.16542507708072662
ISIC_2000040,0,1195,0.00012162524944869801,0.0058303289115428925,3.685991032398306e-05
ISIC_4499925,0,1196,0.002932756207883358,0.01715797930955887,0.0008402129751630127
ISIC_1209365,0,1197,0.0002677188313100487,0.00047556750359945,0.0004549781733658165
ISIC_2231307,0,1198,3.171701973769814e-05,0.04969538375735283,7.089117571013048e-05
ISIC_0234248,0,1199,0.0006962681654840708,0.13305161893367767,0.003612102009356022
ISIC_6900579,0,1200,0.0002126311301253736,0.0003435566904954612,0.0001891024730866775
ISIC_1806165,0,1201,8.909350435715169e-05,0.3556489944458008,3.110541729256511e-05
ISIC_6783448,0,1202,0.0030396205838769674,0.0005170755321159959,0.00025888957316055894
ISIC_3484662,0,1203,0.32840558886528015,0.8318706154823303,0.5075619220733643
ISIC_1487510,0,1204,0.0025096365716308355,0.003285775426775217,0.004067432601004839
ISIC_6668237,0,1205,0.0004004430666100234,0.02366040088236332,0.0003135623410344124
ISIC_9194220,0,1206,0.04010084643959999,0.26936036348342896,0.0593205951154232
ISIC_2536728,0,1207,0.0697057694196701,0.12193438410758972,0.036563385277986526
ISIC_2266320,0,1208,0.009457547217607498,0.014249949716031551,0.0004270525532774627
ISIC_0174527,0,1209,0.0029042691458016634,0.95406574010849,0.009368056431412697
ISIC_5273268,0,1210,0.0005579321878030896,0.0018713547615334392,0.00024852968635968864
ISIC_7880706,0,1211,0.0006916453130543232,0.3187284469604492,0.0012068897485733032
ISIC_4351814,0,1212,0.005811622366309166,0.03445945307612419,0.008093995042145252
ISIC_3978280,0,1213,0.002955038333311677,0.9980394244194031,0.16638049483299255
ISIC_6906476,0,1214,0.009318877942860126,0.9997368454933167,0.0014608107740059495
ISIC_8724944,1,1215,0.7427637577056885,0.9414008259773254,0.9511668682098389
ISIC_6710866,0,1216,0.006659070495516062,0.01740516908466816,0.01848645508289337
ISIC_8330796,0,1217,8.926252121455036e-06,0.04455636069178581,1.0136610399058554e-05
ISIC_5097785,0,1218,6.609171123272972e-06,0.005738622508943081,8.936524864111561e-06
ISIC_7010552,0,1219,0.0007068117265589535,0.8613166809082031,0.08985070139169693
ISIC_5992534,0,1220,0.0007924421224743128,0.18526889383792877,0.0031057572923600674
ISIC_2248231,0,1221,2.8934908186784014e-05,0.014461847022175789,3.815739546553232e-05
ISIC_4709512,0,1222,0.03915069252252579,0.06893765181303024,0.0001986776478588581
ISIC_1127639,0,1223,0.004152324050664902,0.7559396028518677,0.13202986121177673
ISIC_1990771,0,1224,0.061727382242679596,0.4828154444694519,0.04383623227477074
ISIC_6627142,0,1225,0.0005504938308149576,0.02128680609166622,0.004860993940383196
ISIC_4138181,0,1226,9.992040577344596e-05,0.00496261240914464,8.02716676844284e-05
ISIC_7699223,0,1227,0.00016773030802141875,0.0022408212535083294,0.00010269912309013307
ISIC_7168151,0,1228,4.645268199965358e-05,6.183995719766244e-05,3.680911322589964e-05
ISIC_2155496,0,1229,3.2406871468992904e-05,0.051567498594522476,3.944066702388227e-05
ISIC_3023901,0,1230,0.0006799737457185984,0.001415609149262309,3.3929001801880077e-05
ISIC_7092287,0,1231,0.0005234794225543737,0.6182555556297302,0.0006725758430548012
ISIC_9957389,0,1232,0.00012419823906384408,0.01086017768830061,9.027074702316895e-05
ISIC_4112692,0,1233,0.02867739088833332,0.9122946858406067,0.002611977979540825
ISIC_0760892,0,1234,0.0003542924241628498,0.1775282919406891,0.007310497108846903
ISIC_7773544,0,1235,0.002996039343997836,0.9699875116348267,0.0007878044852986932
ISIC_5968606,0,1236,0.00013242088607512414,0.00013778213178738952,7.415964500978589e-05
ISIC_1142962,0,1237,3.8807116652606055e-05,0.003010379383340478,0.00011718209134414792
ISIC_2039579,0,1238,0.004400518722832203,0.028342071920633316,0.001872119726613164
ISIC_6144433,0,1239,0.00023076115758158267,0.03386970981955528,0.00013971545558888465
ISIC_6146415,0,1240,0.14648769795894623,0.07633283734321594,0.26957467198371887
ISIC_2785296,0,1241,0.00030210177646949887,0.13543270528316498,8.153113594744354e-05
ISIC_7219275,0,1242,0.0006133415154181421,0.5356263518333435,0.0002466430887579918
ISIC_0701449,0,1243,0.00011569340131245553,0.024141395464539528,0.0019726173486560583
ISIC_7818740,0,1244,0.005196733400225639,0.8435423970222473,0.32265642285346985
ISIC_3063260,0,1245,0.00010912019206443802,0.0001764279295457527,0.0001300008298130706
ISIC_7705725,0,1246,0.0003104784700553864,8.557492401450872e-05,6.900433800183237e-05
ISIC_9701912,0,1247,0.00011860596714541316,0.37439051270484924,0.0002441955730319023
ISIC_2542479,0,1248,6.685122207272798e-05,0.00873887725174427,3.272922185715288e-05
ISIC_8913166,0,1249,2.47688058152562e-05,0.009679299779236317,9.756262443261221e-05
ISIC_9863562,0,1250,0.038959965109825134,0.8763941526412964,0.6420180797576904
ISIC_9901847,0,1251,0.0064741759561002254,0.9778255820274353,0.58734530210495
ISIC_1589997,1,1252,0.7095685601234436,0.9977259039878845,0.9892218112945557
ISIC_0908431,0,1253,0.005063110031187534,0.10926387459039688,0.017673885449767113
ISIC_7373780,0,1254,1.331003204541048e-05,0.0018073387909680605,6.740506796631962e-05
ISIC_7828438,0,1255,0.00010421969636809081,0.0004858967731706798,0.00033797218929976225
ISIC_5272837,0,1256,0.10303463786840439,0.013389700092375278,0.021337803453207016
ISIC_5631641,0,1257,0.004978656768798828,0.09076956659555435,0.008110511116683483
ISIC_3635300,0,1258,0.0007500716601498425,0.2870841324329376,0.003258821787312627
ISIC_9235996,0,1259,0.8226065039634705,0.42113298177719116,0.16890215873718262
ISIC_2524580,0,1260,6.015734834363684e-05,0.24602395296096802,4.8070636694319546e-05
ISIC_7302456,0,1261,1.2846400750277098e-05,0.009678293019533157,0.00029533306951634586
ISIC_4346693,1,1262,0.9902024269104004,0.9798736572265625,0.9282429814338684
ISIC_8765068,0,1263,7.940135219541844e-06,3.6938658013241366e-05,1.3913510883867275e-05
ISIC_0372299,0,1264,0.01952442340552807,0.6606838703155518,0.016065986827015877
ISIC_5985961,0,1265,0.03150852397084236,0.10579713433980942,0.004967460408806801
ISIC_5286483,0,1266,1.3989188119012397e-05,2.3233917090692557e-05,3.2298641599481925e-05
ISIC_7074989,0,1267,0.0001518843782832846,0.6064060926437378,9.708864672575146e-05
ISIC_4352303,0,1268,8.388252899749205e-05,0.04966088756918907,0.0010319100692868233
ISIC_2393105,0,1269,0.8968473672866821,0.11571789532899857,0.03921176493167877
ISIC_1865170,0,1270,0.00010249259503325447,0.001660117763094604,2.0905838027829304e-05
ISIC_7570495,0,1271,0.0005424824776127934,0.2047736495733261,0.007826956920325756
ISIC_7886280,0,1272,0.0001800685131456703,0.05970063805580139,3.3876502129714936e-05
ISIC_3821630,0,1273,0.0006742608384229243,0.0020239853765815496,0.00019517233886290342
ISIC_7437503,0,1274,0.0001247934706043452,0.12417332082986832,0.0002072825882351026
ISIC_4426187,0,1275,0.013074526563286781,0.09001816064119339,0.006940037943422794
ISIC_1247979,0,1276,1.6273470464511774e-05,0.00011270371760474518,3.584071237128228e-05
ISIC_9980854,0,1277,0.01900268718600273,0.990481972694397,0.014973296783864498
ISIC_7287053,0,1278,0.0005466280272230506,0.6397784948348999,0.0007423320203088224
ISIC_4863236,0,1279,0.0013406741200014949,0.01071823202073574,0.004191643558442593
ISIC_0472796,0,1280,0.00044467594125308096,0.6654254794120789,0.0034642135724425316
ISIC_1847516,0,1281,0.0017995343077927828,0.18776008486747742,4.220517075737007e-05
ISIC_5860269,0,1282,0.030165012925863266,0.2554659843444824,0.12786267697811127
ISIC_1708681,0,1283,8.816568151814863e-05,0.0002330334100406617,4.7036905016284436e-05
ISIC_2832595,0,1284,0.0011361668584868312,0.6436364650726318,0.002388674532994628
ISIC_3441196,0,1285,0.019826119765639305,0.00017157726688310504,0.0006224060780368745
ISIC_8660830,0,1286,0.000264805305050686,0.13323961198329926,0.00041984496056102216
ISIC_3385810,0,1287,9.001854050438851e-05,0.001821276731789112,4.496404289966449e-05
ISIC_1706318,0,1288,3.64145525963977e-05,0.0035825998056679964,7.019902841420844e-05
ISIC_5585279,0,1289,0.30334746837615967,0.41251814365386963,0.0021742479875683784
ISIC_8545201,0,1290,1.0811556421685964e-05,0.002562842331826687,6.0023485275451094e-05
ISIC_4616635,0,1291,0.00013564748223870993,0.0006673220777884126,0.00011407364218030125
ISIC_1985789,0,1292,0.0006668069399893284,0.9766309857368469,0.0001399261091137305
ISIC_0854601,0,1293,0.0036658570170402527,0.9953402280807495,0.4510759115219116
ISIC_1185134,0,1294,0.014587568119168282,0.1829160451889038,0.024049067869782448
ISIC_4075148,0,1295,0.0014579840935766697,0.005755655001848936,0.000647505687084049
ISIC_0595676,0,1296,0.012511220760643482,0.5973643064498901,0.0002955770178232342
ISIC_4694986,0,1297,0.0230533666908741,0.05654682219028473,0.0031803648453205824
ISIC_8855269,0,1298,1.9908749891328625e-05,0.0022909760009497404,4.081911174580455e-05
ISIC_9669830,0,1299,0.023693542927503586,0.7473798990249634,0.008793419227004051
ISIC_5904421,0,1300,2.420555210846942e-05,0.004068244248628616,7.431807898683473e-05
ISIC_2566005,0,1301,0.0002078394900308922,0.0019429039675742388,0.000338164740242064
ISIC_4827138,0,1302,0.51555335521698,0.969184160232544,0.19822661578655243
ISIC_0937261,0,1303,0.0038311223033815622,0.009639841504395008,0.005397304892539978
ISIC_5563008,0,1304,0.0006602888461202383,0.19383631646633148,0.0036178810987621546
ISIC_1885174,0,1305,0.008054166100919247,0.8162491321563721,0.0369575172662735
ISIC_7365363,0,1306,6.140025652712211e-05,4.073301897733472e-05,4.246200842317194e-05
ISIC_0270101,0,1307,0.002749183913692832,0.0035373263526707888,0.0008410844602622092
ISIC_7696732,0,1308,0.009912466630339622,0.3924707770347595,0.07790374010801315
ISIC_9141065,0,1309,3.472420939942822e-05,0.008092123083770275,0.0002101842692354694
ISIC_7966716,0,1310,3.662563904072158e-05,0.03165774047374725,0.0008774544694460928
ISIC_4253935,0,1311,5.693012099072803e-06,9.903186764859129e-06,5.530638645723229e-06
ISIC_0821121,0,1312,4.6883931645425037e-05,0.05007879063487053,3.62935898010619e-05
ISIC_6618799,0,1313,0.0005499012768268585,0.0018530276138335466,0.001338341273367405
ISIC_6165710,0,1314,8.771988359512761e-05,0.628235936164856,0.0012814983492717147
ISIC_5569222,0,1315,0.0049614026211202145,0.9270778298377991,0.00295782508328557
ISIC_3943136,0,1316,5.9370300732553005e-05,0.0006651949370279908,2.531448808440473e-05
ISIC_1654357,0,1317,0.4003850519657135,0.3179325461387634,0.0007789851515553892
ISIC_8704257,0,1318,0.9996405839920044,0.9984474778175354,0.9734931588172913
ISIC_1985436,0,1319,0.006838159170001745,0.11410287022590637,0.005079241935163736
ISIC_0599047,0,1320,7.148394070100039e-05,0.011608988977968693,6.284609844442457e-05
ISIC_8428097,0,1321,0.0783417671918869,0.9805272817611694,0.46600568294525146
ISIC_1465113,0,1322,0.002819970017299056,0.9995649456977844,0.0003713725309353322
ISIC_8678440,0,1323,9.15261116460897e-05,0.3950846195220947,0.0018591161351650953
ISIC_2490493,0,1324,0.13204552233219147,0.7413668632507324,0.7030504941940308
ISIC_0280943,0,1325,0.003475478384643793,0.9476788640022278,0.07214009761810303
ISIC_6813250,0,1326,0.023084640502929688,0.09875506907701492,0.001381675829179585
ISIC_3316688,0,1327,0.0012783464044332504,0.10220078378915787,0.005445278715342283
ISIC_8409262,0,1328,0.008888712152838707,0.012119329534471035,0.008347543887794018
ISIC_2334275,0,1329,3.081903196289204e-05,0.06093872711062431,2.213014340668451e-05
ISIC_2141486,0,1330,0.00039355794433504343,0.042046234011650085,3.881152224494144e-05
ISIC_5719183,0,1331,0.9991167187690735,0.9997811913490295,0.9998587369918823
ISIC_5162699,0,1332,0.008576455526053905,0.9903530478477478,0.0005728263640776277
ISIC_3340180,0,1333,9.073575347429141e-05,0.3232731819152832,0.000970025488641113
ISIC_2286273,0,1334,2.487693927832879e-05,0.0012419931590557098,4.407156666275114e-05
ISIC_6210500,0,1335,0.0012762321857735515,0.0010474399896338582,0.0008090860210359097
ISIC_6525194,0,1336,0.007251317612826824,0.3427748680114746,0.0021252238657325506
ISIC_0238002,0,1337,0.00015617195458617061,0.02402779832482338,0.00011104150325991213
ISIC_5721677,0,1338,0.004336950834840536,0.018551455810666084,3.3379819797119126e-05
ISIC_6933978,0,1339,1.4925280083843973e-05,0.05668926239013672,2.8197588108014315e-05
ISIC_4254237,0,1340,0.9831807017326355,0.5347205400466919,0.49369511008262634
ISIC_9806554,0,1341,0.9945883750915527,0.9674506783485413,0.9577202200889587
ISIC_7526548,0,1342,5.700535621144809e-05,0.0003222346131224185,8.494004578096792e-05
ISIC_1872534,0,1343,9.660454816184938e-05,0.6758761405944824,0.0008875393541529775
ISIC_2613323,0,1344,0.0006611704593524337,0.523580014705658,0.000693882757332176
ISIC_0217818,0,1345,0.006755072623491287,0.18295861780643463,0.019193599000573158
ISIC_1709900,0,1346,0.00207687821239233,0.06713728606700897,0.0003097272419836372
ISIC_5013346,0,1347,0.025419699028134346,0.15829214453697205,0.009037259966135025
ISIC_1280780,0,1348,0.0010527404956519604,0.4169195294380188,0.0025119150523096323
ISIC_9391954,0,1349,0.0023539045359939337,0.7679499387741089,0.023374347016215324
ISIC_3337833,0,1350,0.0008710829424671829,0.0069129616022109985,0.0004851770936511457
ISIC_1074939,0,1351,0.0007685844320803881,0.08599521219730377,0.0055551775731146336
ISIC_3941123,1,1352,0.9996128678321838,0.9998694658279419,0.9984814524650574
