bb_idx,MT_IEDB_Calis,WT_IEDB_Calis
1055,-0.07904,-0.09644
1056,-0.02654,-0.04452
1057,-0.02654,-0.04452
1058,-0.01934,-0.03732
1059,-0.03014,-0.04812
1060,-0.03014,-0.04812
1061,-0.03014,-0.04812
1062,-0.03262,-0.03262
1063,-0.03262,-0.03262
1064,0.19418,0.18838
1065,-0.01582,-0.02162
1066,-0.01582,-0.02162
1067,-0.01582,-0.02162
1068,-0.01337,-0.01337
1069,-0.01337,-0.01337
1070,-0.14657,-0.14657
1071,-0.01697,-0.01697
1072,-0.01697,-0.01697
1073,-0.01697,-0.01697
1074,0.26988,0.26988
1075,0.26988,0.26988
1076,0.16178,0.16178
1077,0.19988,0.19988
1078,0.19988,0.19988
1079,0.19988,0.19988
1080,-0.09801,-0.09801
1081,-0.09801,-0.09801
1082,0.07579,0.07579
1083,-0.08531,-0.08531
1084,-0.08531,-0.08531
1085,-0.08531,-0.08531
1086,-0.13337,-0.07217
1087,-0.13337,-0.07217
1088,-0.23447,-0.17327
1089,-0.13697,-0.07577
1090,-0.13697,-0.07577
1091,-0.13697,-0.07577
1092,-0.08713,0.00127
1093,-0.08713,0.00127
1094,-0.02803,0.06037
1095,-0.14083,-0.05243
1096,-0.14083,-0.05243
1097,-0.14083,-0.05243
1098,-0.22008,-0.12148
1099,-0.22008,-0.12148
1100,-0.31718,-0.21858
1101,-0.18758,-0.08898
1102,-0.18758,-0.08898
1103,-0.18758,-0.08898
1104,-0.23534,-0.13334
1105,-0.23534,-0.13334
1106,-0.16014,-0.16014
1107,-0.27294,-0.17094
1108,-0.27294,-0.17094
1109,-0.27294,-0.17094
1110,-0.35294,-0.24754
1111,-0.35294,-0.24754
1112,-0.13874,-0.03334
1113,-0.30974,-0.20434
1114,-0.30974,-0.20434
1115,-0.30974,-0.20434
1116,-0.35318,-0.35318
1117,-0.35318,-0.35318
1118,-0.43098,-0.39698
1119,-0.39078,-0.35678
1120,-0.39078,-0.35678
1121,-0.39078,-0.35678
1122,-0.32184,-0.32184
1123,-0.32184,-0.32184
1124,-0.16884,-0.16884
1125,-0.37884,-0.37884
1126,-0.37884,-0.37884
1127,-0.37884,-0.37884
1128,-0.37152,-0.37152
1129,-0.37152,-0.37152
1130,-0.48772,-0.48772
1131,-0.35812,-0.35812
1132,-0.35812,-0.35812
1133,-0.35812,-0.35812
1134,-0.2408,-0.2408
1135,-0.2408,-0.2408
1136,-0.2336,-0.2336
1137,-0.2444,-0.2444
1138,-0.2444,-0.2444
1139,-0.2444,-0.2444
1140,-0.22206,-0.30864
1141,-0.22206,-0.30864
1142,-0.01566,-0.10224
1143,-0.22566,-0.31224
1144,-0.22566,-0.31224
1145,-0.22566,-0.31224
1146,-0.19204,-0.3171
1147,-0.19204,-0.3171
1148,-0.18484,-0.3099
1149,-0.19564,-0.3207
1150,-0.19564,-0.3207
1151,-0.19564,-0.3207
1152,0.06603,-0.07346
1153,0.06603,-0.07346
1154,0.00683,-0.13266
1155,-0.00397,-0.14346
1156,-0.00397,-0.14346
1157,-0.00397,-0.14346
1158,0.09231,-0.05199
1159,0.09231,-0.05199
1160,0.05721,0.05721
1161,0.08871,-0.05559
1162,0.08871,-0.05559
1163,0.08871,-0.05559
1164,0.10317,-0.04594
1165,0.10317,-0.04594
1166,0.06807,-0.08104
1167,0.09957,-0.04954
1168,0.09957,-0.04954
1169,0.09957,-0.04954
1170,0.10035,0.10035
1171,0.10035,0.10035
1172,0.06045,0.01235
1173,0.11085,0.06275
1174,0.11085,0.06275
1175,0.11085,0.06275
1176,0.10584,0.10584
1177,0.10584,0.10584
1178,0.11994,0.11994
1179,0.11634,0.11634
1180,0.11634,0.11634
1181,0.11634,0.11634
1182,-0.03356,-0.03356
1183,-0.03356,-0.03356
1184,-0.00596,-0.00596
1185,-0.01676,-0.01676
1186,-0.01676,-0.01676
1187,-0.01676,-0.01676
1188,-0.21724,-0.21724
1189,-0.21724,-0.21724
1190,-0.19384,-0.19384
1191,-0.20464,-0.20464
1192,-0.20464,-0.20464
1193,-0.20464,-0.20464
1194,0.03352,0.03226
1195,0.03352,0.03226
1196,-0.02568,-0.02694
1197,-0.03648,-0.03774
1198,-0.03648,-0.03774
1199,-0.03648,-0.03774
1200,0.05246,0.05064
1201,0.05246,0.05064
1202,0.05246,0.05064
1203,0.04886,0.04704
1204,0.04886,0.04704
1205,0.04886,0.04704
1206,0.08884,0.08681
1207,0.08884,0.08681
1208,0.04504,0.04301
1209,0.08524,0.08321
1210,0.08524,0.08321
1211,0.08524,0.08321
1212,0.03664,0.03454
1213,0.03664,0.03454
1214,-0.00476,-0.00476
1215,0.03544,0.03334
1216,0.03544,0.03334
1217,0.03544,0.03334
1218,5e-05,-0.00212
1219,5e-05,-0.00212
1220,0.02425,0.02208
1221,0.01345,0.01128
1222,0.01345,0.01128
1223,0.01345,0.01128
1224,-0.16442,-0.16442
1225,-0.16442,-0.16442
1226,-0.18912,-0.18982
1227,-0.15102,-0.15172
1228,-0.15102,-0.15172
1229,-0.15102,-0.15172
1230,-0.14821,-0.14821
1231,-0.14821,-0.14821
1232,-0.03901,-0.03901
1233,-0.15181,-0.15181
1234,-0.15181,-0.15181
1235,-0.15181,-0.15181
1236,-0.12616,-0.12616
1237,-0.12616,-0.12616
1238,-0.16386,-0.16386
1239,-0.11346,-0.11346
1240,-0.11346,-0.11346
1241,-0.11346,-0.11346
1242,0.01112,0.01112
1243,-0.00918,-0.00918
1244,0.02382,0.02382
1245,-0.05464,-0.0478
1246,-0.03044,-0.0236
1247,-0.04124,-0.0344
1248,-0.10155,-0.09167
1249,-0.14095,-0.13107
1250,-0.09055,-0.08067
1251,-0.0351,-0.02408
1252,0.1224,0.13342
1253,-0.0387,-0.02768
1254,-0.19246,-0.18106
1255,-0.19726,-0.19726
1256,-0.17566,-0.16426
1257,0.05769,0.06947
1258,0.01029,0.02207
1259,0.00399,0.01577
1260,0.07115,0.07115
1261,-0.01915,-0.01535
1262,0.07835,0.08215
1263,0.1622,0.1622
1264,0.3701,0.3701
1265,0.1601,0.1601
1266,-0.00525,-0.00525
1267,-0.18845,-0.18845
1268,0.02725,0.02725
1269,-0.04037,-0.04037
1270,-0.01277,-0.01277
1271,-0.02357,-0.02357
1272,0.0219,0.01254
1273,0.1956,0.18624
1274,0.0345,0.02514
1275,0.06662,0.0531
1276,0.03002,0.0165
1277,0.06302,0.0495
1278,0.30602,0.29094
1279,0.15482,0.13974
1280,0.25232,0.23724
1281,0.33465,0.31905
1282,0.21605,0.21605
1283,0.34565,0.33005
1284,0.29129,0.27517
1285,0.33459,0.31847
1286,0.32379,0.30767
1287,0.24714,0.24714
1288,0.19284,0.18764
1289,0.29034,0.28514
1290,0.29219,0.29219
1291,0.23819,0.23819
1292,0.28859,0.28859
1293,0.22618,0.22618
1294,0.20828,0.20828
1295,0.25868,0.25868
1296,0.09792,0.09792
1297,-0.01228,-0.01228
1298,0.02792,0.02792
1299,-0.1093,0.01742
1300,0.0415,0.16822
1301,-0.0713,0.05542
1302,-0.17464,0.0084
1303,-0.18284,0.0002
1304,-0.16124,0.0218
1305,-0.16064,0.04352
1306,-0.24864,-0.04448
1307,-0.19824,0.00592
1308,-0.20684,0.00436
1309,-0.02864,-0.02864
1310,-0.19964,0.01156
1311,-0.27731,-0.05907
1312,-0.29351,-0.07527
1313,-0.26051,-0.04227
1314,-0.11094,-0.11094
1315,-0.00684,0.06356
1316,-0.16794,-0.09754
1317,-0.15543,-0.15543
1318,-0.17743,-0.17743
1319,-0.14443,-0.14443
1320,-0.08692,-0.08692
1321,-0.12982,-0.12982
1322,-0.14062,-0.14062
1323,-0.204,-0.204
1324,-0.0319,-0.0319
1325,-0.193,-0.193
1326,-0.21358,-0.2134
1327,-0.25018,-0.25
1328,-0.21718,-0.217
1329,-0.02791,-0.02765
1330,-0.11971,-0.11945
1331,-0.08161,-0.08135
1332,-0.02949,-0.0292
1333,0.14261,0.1429
1334,-0.01849,-0.0182
1335,-0.06556,-0.06526
1336,-0.09066,-0.09066
1337,-0.05286,-0.05256
1338,0.09786,0.09817
1339,0.00606,0.00637
1340,0.04416,0.04447
1341,0.12577,0.12577
1342,0.10057,0.10067
1343,0.13837,0.13847
1344,0.13552,0.13552
1345,0.15902,0.15902
1346,0.14822,0.14822
1347,0.10906,0.10906
1348,0.13246,0.13246
1349,0.12166,0.12166
1350,0.01112,0.01112
1351,-0.00918,-0.00918
1352,0.02382,0.02382
1353,-0.05464,-0.0478
1354,-0.03044,-0.0236
1355,-0.04124,-0.0344
1356,-0.10155,-0.09167
1357,-0.14095,-0.13107
1358,-0.09055,-0.08067
1359,-0.0351,-0.02408
1360,0.1224,0.13342
1361,-0.0387,-0.02768
1362,-0.19246,-0.18106
1363,-0.19726,-0.19726
1364,-0.17566,-0.16426
1365,0.05769,0.06947
1366,0.01029,0.02207
1367,0.00399,0.01577
1368,0.07115,0.07115
1369,-0.01915,-0.01535
1370,0.07835,0.08215
1371,0.1622,0.1622
1372,0.3701,0.3701
1373,0.1601,0.1601
1374,-0.00525,-0.00525
1375,-0.18845,-0.18845
1376,0.02725,0.02725
1377,0.01671,0.01671
1378,0.05831,0.05831
1379,0.05471,0.05471
1380,0.00955,0.00955
1381,0.18745,0.18745
1382,0.02635,0.02635
1383,0.03934,0.03934
1384,0.04444,0.04444
1385,0.03814,0.03814
1386,0.09147,0.09147
1387,-0.17793,-0.17793
1388,0.03777,0.03777
1389,0.04449,0.04449
1390,0.05319,0.05319
1391,0.04239,0.04239
1392,-0.20408,-0.20408
1393,-0.15378,-0.15378
1394,-0.13218,-0.13218
1395,-0.30384,-0.30384
1396,-0.09744,-0.09744
1397,-0.30744,-0.30744
1398,-0.35536,-0.35536
1399,-0.33736,-0.33736
1400,-0.34816,-0.34816
1401,-0.1211,-0.1211
1402,-0.1875,-0.1875
1403,-0.1911,-0.1911
1404,0.20581,0.20581
1405,0.18111,0.18111
1406,0.21921,0.21921
1407,0.30209,0.29525
1408,0.17059,0.16375
1409,0.28459,0.27775
1410,0.15528,0.1454
1411,0.05398,0.0441
1412,0.16798,0.1581
1413,0.01198,0.00096
1414,0.02838,0.01736
1415,0.04998,0.03896
1416,-0.1214,-0.1328
1417,-0.1164,-0.1164
1418,-0.0834,-0.0948
1419,-0.12586,-0.13764
1420,0.09134,0.07956
1421,-0.11866,-0.13044
1422,-0.1604,-0.1604
1423,-0.1872,-0.191
1424,-0.1494,-0.1532
1425,-0.03703,-0.03703
1426,-0.09623,-0.09623
1427,-0.10703,-0.10703
1428,-0.12525,-0.12525
1429,-0.15075,-0.15075
1430,-0.11265,-0.11265
1431,0.01893,0.01893
1432,0.19683,0.19683
1433,0.03573,0.03573
1434,-0.15579,-0.15579
1435,-0.14409,-0.14409
1436,-0.11259,-0.11259
1437,-0.07062,-0.07062
1438,-0.25392,-0.25392
1439,-0.12432,-0.12432
1440,-0.10514,-0.10514
1441,0.06646,0.06646
1442,-0.09464,-0.09464
1443,-0.22283,-0.22283
1444,-0.16883,-0.16883
1445,-0.17963,-0.17963
1446,0.02176,0.02176
1447,0.08086,0.08086
1448,-0.03194,-0.03194
1449,0.08344,0.08344
1450,0.02944,0.02944
1451,0.07984,0.07984
1452,0.24526,0.24526
1453,0.17466,0.17466
1454,0.20766,0.20766
1455,0.20753,0.20753
1456,0.11033,0.11033
1457,0.22433,0.22433
1458,0.14118,0.14118
1459,0.03338,0.03338
1460,0.07118,0.07118
1461,0.14096,0.1514
1462,0.13036,0.1408
1463,0.15196,0.1624
1464,0.13868,0.15376
1465,0.11828,0.13336
1466,0.15128,0.16636
1467,0.19052,0.20734
1468,0.16472,0.18154
1469,0.19772,0.21454
1470,0.06243,0.07983
1471,0.04043,0.04043
1472,0.07343,0.09083
1473,0.00857,0.02655
1474,-0.01853,-0.00055
1475,0.01957,0.03755
1476,-0.03777,-0.03777
1477,-0.12427,-0.11847
1478,-0.02677,-0.02097
1479,-0.02125,-0.02125
1480,0.20145,0.20145
1481,-0.00855,-0.00855
1482,-0.07988,-0.07988
1483,-0.08758,-0.08758
1484,-0.04738,-0.04738
1485,0.09792,0.09792
1486,-0.01228,-0.01228
1487,0.02792,0.02792
1488,-0.1093,0.01742
1489,0.0415,0.16822
1490,-0.0713,0.05542
1491,-0.17464,0.0084
1492,-0.18284,0.0002
1493,-0.16124,0.0218
1494,-0.16064,0.04352
1495,-0.24864,-0.04448
1496,-0.19824,0.00592
1497,-0.20684,0.00436
1498,-0.02864,-0.02864
1499,-0.19964,0.01156
1500,-0.27731,-0.05907
1501,-0.29351,-0.07527
1502,-0.26051,-0.04227
1503,-0.11094,-0.11094
1504,-0.00684,0.06356
1505,-0.16794,-0.09754
1506,-0.15543,-0.15543
1507,-0.17743,-0.17743
1508,-0.14443,-0.14443
1509,-0.08692,-0.08692
1510,-0.12982,-0.12982
1511,-0.14062,-0.14062
1512,-0.06202,-0.06202
1513,-0.04022,-0.04022
1514,-0.05102,-0.05102
1515,-0.13256,-0.07748
1516,-0.10836,-0.05328
1517,-0.11916,-0.06408
1518,-0.0725,0.00706
1519,-0.1265,-0.04694
1520,-0.0761,0.00346
1521,-0.00664,0.0821
1522,0.19976,0.2885
1523,-0.01024,0.0785
1524,-0.04775,0.04405
1525,-0.06875,-0.06875
1526,-0.03095,0.06085
1527,0.24432,0.33918
1528,0.07682,0.17168
1529,0.17432,0.26918
1530,0.14285,0.14285
1531,0.10505,0.13565
1532,0.15545,0.18605
1533,0.0097,0.0097
1534,0.053,0.053
1535,0.0422,0.0422
1536,-0.15861,-0.15861
1537,-0.25581,-0.25581
1538,-0.14181,-0.14181
1539,-0.07491,-0.07491
1540,-0.06771,-0.06771
1541,-0.07851,-0.07851
1542,-0.1136,-0.03872
1543,0.0601,0.13498
1544,-0.101,-0.02612
1545,-0.07589,0.03227
1546,-0.11729,-0.00913
1547,-0.07949,0.02867
1548,0.12942,0.25006
1549,0.04272,0.16336
1550,0.07572,0.19636
1551,0.18462,0.30942
1552,0.20802,0.20802
1553,0.19722,0.32202
1554,0.06442,0.19338
1555,0.02502,0.15398
1556,0.07542,0.20438
1557,-0.09044,-0.09044
1558,-0.13424,-0.09264
1559,-0.09404,-0.05244
1560,-0.33986,-0.33986
1561,-0.45266,-0.45266
1562,-0.32306,-0.32306
1563,-0.46756,-0.46756
1564,-0.24416,-0.24416
1565,-0.45416,-0.45416
1566,-0.06202,-0.06202
1567,-0.04022,-0.04022
1568,-0.05102,-0.05102
1569,-0.13256,-0.07748
1570,-0.10836,-0.05328
1571,-0.11916,-0.06408
1572,-0.0725,0.00706
1573,-0.1265,-0.04694
1574,-0.0761,0.00346
1575,-0.00664,0.0821
1576,0.19976,0.2885
1577,-0.01024,0.0785
1578,-0.04775,0.04405
1579,-0.06875,-0.06875
1580,-0.03095,0.06085
1581,0.24432,0.33918
1582,0.07682,0.17168
1583,0.17432,0.26918
1584,0.14285,0.14285
1585,0.10505,0.13565
1586,0.15545,0.18605
1587,0.0097,0.0097
1588,0.053,0.053
1589,0.0422,0.0422
1590,-0.15861,-0.15861
1591,-0.25581,-0.25581
1592,-0.14181,-0.14181
1593,0.00852,0.00852
1594,-0.02918,-0.02918
1595,0.02122,0.02122
1596,0.19476,0.10188
1597,0.00816,-0.08472
1598,0.13776,0.04488
1599,0.02211,-0.11205
1600,0.04971,-0.08445
1601,0.03891,-0.09525
1602,-0.14795,-0.29759
1603,-0.13625,-0.28589
1604,-0.10475,-0.25439
1605,-0.07039,-0.22519
1606,-0.06769,-0.06769
1607,-0.07399,-0.22879
1608,0.00547,-0.15449
1609,0.22597,0.06601
1610,0.01597,-0.14399
1611,0.0725,0.0725
1612,0.0374,-0.0142
1613,0.0704,0.0188
1614,0.34652,0.34652
1615,0.14692,0.14692
1616,0.27652,0.27652
1617,0.35061,0.35061
1618,0.23201,0.23201
1619,0.36161,0.36161
1620,-0.38724,-0.38724
1621,-0.28314,-0.28314
1622,-0.44424,-0.44424
1623,-0.43713,-0.43713
1624,-0.27813,-0.27813
1625,-0.43923,-0.43923
1626,-0.2709,-0.2709
1627,-0.3624,-0.3624
1628,-0.3246,-0.3246
1629,-0.19612,-0.19612
1630,-0.08872,-0.08872
1631,-0.24982,-0.24982
1632,-0.28654,-0.28654
1633,-0.26314,-0.26314
1634,-0.27394,-0.27394
1635,-0.14463,-0.14463
1636,-0.23643,-0.23643
1637,-0.19833,-0.19833
1638,-0.12173,-0.12173
1639,0.03577,0.03577
1640,-0.12533,-0.12533
1641,-0.25577,-0.25577
1642,-0.23227,-0.23227
1643,-0.24307,-0.24307
1644,-0.05192,-0.05192
1645,-0.09482,-0.09482
1646,-0.10562,-0.10562
1647,-0.41298,-0.41298
1648,-0.17048,-0.17048
1649,-0.38048,-0.38048
1650,-0.24976,-0.23464
1651,-0.29596,-0.28084
1652,-0.30676,-0.29164
1653,-0.13812,-0.11628
1654,-0.19732,-0.17548
1655,-0.20812,-0.18628
1656,-0.1758,-0.15144
1657,-0.1686,-0.14424
1658,-0.1794,-0.15504
1659,-0.15294,-0.12774
1660,-0.15294,-0.15294
1661,-0.15654,-0.13134
1662,-0.23118,-0.20514
1663,-0.06378,-0.03774
1664,-0.23478,-0.20874
1665,-0.24834,-0.24834
1666,-0.24594,-0.23754
1667,-0.24954,-0.24114
1668,-0.08251,-0.08251
1669,-0.18991,-0.18991
1670,-0.13951,-0.13951
1671,-0.20755,-0.20755
1672,-0.04765,-0.04765
1673,-0.20875,-0.20875
1674,-0.05637,-0.05637
1675,-0.05637,-0.05637
1676,-0.05637,-0.05637
1677,-0.05637,-0.05637
1678,-0.05637,-0.05637
1679,-0.20573,-0.11555
1680,-0.20573,-0.11555
1681,-0.20573,-0.11555
1682,-0.20573,-0.11555
1683,-0.20573,-0.11555
1684,-0.22851,-0.09825
1685,-0.22851,-0.09825
1686,-0.22851,-0.09825
1687,-0.22851,-0.09825
1688,-0.22851,-0.09825
1689,-0.19685,-0.05156
1690,-0.19685,-0.05156
1691,-0.19685,-0.05156
1692,-0.19685,-0.05156
1693,-0.19685,-0.05156
1694,-0.18868,-0.03838
1695,-0.18868,-0.03838
1696,-0.18868,-0.03838
1697,-0.18868,-0.03838
1698,-0.18868,-0.03838
1699,-0.17831,-0.023
1700,-0.17831,-0.023
1701,-0.17831,-0.023
1702,-0.17831,-0.023
1703,-0.17831,-0.023
1704,0.01162,0.06172
1705,0.01162,0.06172
1706,0.01162,0.06172
1707,0.01162,0.06172
1708,0.01162,0.06172
1709,0.04274,0.04274
1710,0.04274,0.04274
1711,0.04274,0.04274
1712,0.04274,0.04274
1713,0.04274,0.04274
1714,-0.02943,-0.02943
1715,-0.02943,-0.02943
1716,-0.02943,-0.02943
1717,-0.02943,-0.02943
1718,-0.02943,-0.02943
1719,0.04368,0.04368
1720,0.04368,0.04368
1721,0.04368,0.04368
1722,0.04368,0.04368
1723,0.04368,0.04368
1724,0.12795,0.17349
1725,0.12795,0.17349
1726,0.12795,0.17349
1727,0.12795,0.17349
1728,0.12795,0.17349
1729,0.13218,0.19796
1730,0.13218,0.19796
1731,0.13218,0.19796
1732,0.13218,0.19796
1733,0.13218,0.19796
1734,0.11976,0.19313
1735,0.11976,0.19313
1736,0.11976,0.19313
1737,0.11976,0.19313
1738,0.11976,0.19313
1739,0.0232,0.0991
1740,0.0232,0.0991
1741,0.0232,0.0991
1742,0.0232,0.0991
1743,0.0232,0.0991
1744,-0.01838,0.06005
1745,-0.01838,0.06005
1746,-0.01838,0.06005
1747,-0.01838,0.06005
1748,-0.01838,0.06005
1749,-0.05838,-0.03308
1750,-0.05838,-0.03308
1751,-0.05838,-0.03308
1752,-0.05838,-0.03308
1753,-0.05838,-0.03308
1754,-0.17956,-0.17956
1755,-0.17956,-0.17956
1756,-0.17956,-0.17956
1757,-0.17956,-0.17956
1758,-0.17956,-0.17956
1759,-0.23272,-0.23272
1760,-0.23272,-0.23272
1761,-0.23272,-0.23272
1762,-0.23272,-0.23272
1763,-0.23272,-0.23272
1764,-0.23249,-0.23249
1765,-0.23249,-0.23249
1766,-0.23249,-0.23249
1767,-0.23249,-0.23249
1768,-0.23249,-0.23249
1769,-0.3349,-0.3043
1770,-0.3349,-0.3043
1771,-0.3349,-0.3043
1772,-0.3349,-0.3043
1773,-0.3349,-0.3043
1774,-0.32426,-0.28006
1775,-0.32426,-0.28006
1776,-0.32426,-0.28006
1777,-0.32426,-0.28006
1778,-0.32426,-0.28006
1779,-0.15956,-0.11026
1780,-0.15956,-0.11026
1781,-0.15956,-0.11026
1782,-0.15956,-0.11026
1783,-0.15956,-0.11026
1784,-0.0813,-0.0303
1785,-0.0813,-0.0303
1786,-0.0813,-0.0303
1787,-0.0813,-0.0303
1788,-0.0813,-0.0303
1789,0.09896,0.15166
1790,0.09896,0.15166
1791,0.09896,0.15166
1792,0.09896,0.15166
1793,0.09896,0.15166
1794,0.25003,0.26703
1795,0.25003,0.26703
1796,0.25003,0.26703
1797,0.25003,0.26703
1798,0.25003,0.26703
1799,0.07911,0.07911
1800,0.07911,0.07911
1801,0.07911,0.07911
1802,0.07911,0.07911
1803,0.07911,0.07911
1804,-0.04152,-0.04152
1805,-0.04152,-0.04152
1806,-0.04152,-0.04152
1807,-0.04152,-0.04152
1808,-0.04152,-0.04152
1809,0.1257,0.1257
1810,0.1257,0.1257
1811,0.1257,0.1257
1812,0.1257,0.1257
1813,0.1257,0.1257
1814,-0.09317,0.02905
1815,-0.09317,0.02905
1816,-0.09317,0.02905
1817,-0.09317,0.02905
1818,-0.09317,0.02905
1819,-0.27995,-0.10341
1820,-0.27995,-0.10341
1821,-0.27995,-0.10341
1822,-0.27995,-0.10341
1823,-0.27995,-0.10341
1824,-0.37937,-0.18246
1825,-0.37937,-0.18246
1826,-0.37937,-0.18246
1827,-0.37937,-0.18246
1828,-0.37937,-0.18246
1829,-0.38436,-0.18066
1830,-0.38436,-0.18066
1831,-0.38436,-0.18066
1832,-0.38436,-0.18066
1833,-0.38436,-0.18066
1834,-0.38074,-0.17025
1835,-0.38074,-0.17025
1836,-0.38074,-0.17025
1837,-0.38074,-0.17025
1838,-0.38074,-0.17025
1839,-0.25177,-0.18387
1840,-0.25177,-0.18387
1841,-0.25177,-0.18387
1842,-0.25177,-0.18387
1843,-0.25177,-0.18387
1844,-0.15678,-0.15678
1845,-0.15678,-0.15678
1846,-0.15678,-0.15678
1847,-0.15678,-0.15678
1848,-0.15678,-0.15678
1849,-0.23733,-0.23733
1850,-0.23733,-0.23733
1851,-0.23733,-0.23733
1852,-0.23733,-0.23733
1853,-0.23733,-0.23733
1854,-0.06837,-0.06837
1855,-0.06837,-0.06837
1856,-0.06837,-0.06837
1857,-0.06837,-0.06837
1858,-0.06837,-0.06837
1859,0.19354,0.10696
1860,0.19354,0.10696
1861,0.19354,0.10696
1862,0.19354,0.10696
1863,0.19354,0.10696
1864,0.315,0.18994
1865,0.315,0.18994
1866,0.315,0.18994
1867,0.315,0.18994
1868,0.315,0.18994
1869,0.29249,0.153
1870,0.29249,0.153
1871,0.29249,0.153
1872,0.29249,0.153
1873,0.29249,0.153
1874,0.08903,-0.05527
1875,0.08903,-0.05527
1876,0.08903,-0.05527
1877,0.08903,-0.05527
1878,0.08903,-0.05527
1879,0.00523,-0.14388
1880,0.00523,-0.14388
1881,0.00523,-0.14388
1882,0.00523,-0.14388
1883,0.00523,-0.14388
1884,-0.03503,-0.08313
1885,-0.03503,-0.08313
1886,-0.03503,-0.08313
1887,-0.03503,-0.08313
1888,-0.03503,-0.08313
1889,-0.05081,-0.05081
1890,-0.05081,-0.05081
1891,-0.05081,-0.05081
1892,-0.05081,-0.05081
1893,-0.05081,-0.05081
1894,-0.06155,-0.06155
1895,-0.06155,-0.06155
1896,-0.06155,-0.06155
1897,-0.06155,-0.06155
1898,-0.06155,-0.06155
1899,-0.1938,-0.1938
1900,-0.1938,-0.1938
1901,-0.1938,-0.1938
1902,-0.1938,-0.1938
1903,-0.1938,-0.1938
1904,-0.15796,-0.27442
1905,-0.15796,-0.27442
1906,-0.15796,-0.27442
1907,-0.15796,-0.27442
1908,-0.15796,-0.27442
1909,0.07398,-0.09424
1910,0.07398,-0.09424
1911,0.07398,-0.09424
1912,0.07398,-0.09424
1913,0.07398,-0.09424
1914,0.06122,-0.12641
1915,0.06122,-0.12641
1916,0.06122,-0.12641
1917,0.06122,-0.12641
1918,0.06122,-0.12641
1919,0.08522,-0.10888
1920,0.08522,-0.10888
1921,0.08522,-0.10888
1922,0.08522,-0.10888
1923,0.08522,-0.10888
1924,0.06354,-0.13703
1925,0.06354,-0.13703
1926,0.06354,-0.13703
1927,0.06354,-0.13703
1928,0.06354,-0.13703
1929,0.04768,-0.01702
1930,0.04768,-0.01702
1931,0.04768,-0.01702
1932,0.04768,-0.01702
1933,0.04768,-0.01702
1934,-0.01088,-0.01088
1935,-0.01088,-0.01088
1936,-0.01088,-0.01088
1937,-0.01088,-0.01088
1938,-0.01088,-0.01088
1939,0.1418,0.1418
1940,0.1418,0.1418
1941,0.1418,0.1418
1942,0.1418,0.1418
1943,0.1418,0.1418
1944,-0.06917,-0.06917
1945,-0.06917,-0.06917
1946,-0.06917,-0.06917
1947,-0.06917,-0.06917
1948,-0.06917,-0.06917
1949,-0.17864,-0.19538
1950,-0.17864,-0.19538
1951,-0.17864,-0.19538
1952,-0.17864,-0.19538
1953,-0.17864,-0.19538
1954,-0.06294,-0.08712
1955,-0.06294,-0.08712
1956,-0.06294,-0.08712
1957,-0.06294,-0.08712
1958,-0.06294,-0.08712
1959,-0.06918,-0.09615
1960,-0.06918,-0.09615
1961,-0.06918,-0.09615
1962,-0.06918,-0.09615
1963,-0.06918,-0.09615
1964,0.03972,0.01182
1965,0.03972,0.01182
1966,0.03972,0.01182
1967,0.03972,0.01182
1968,0.03972,0.01182
1969,0.1103,0.08147
1970,0.1103,0.08147
1971,0.1103,0.08147
1972,0.1103,0.08147
1973,0.1103,0.08147
1974,0.11185,0.10255
1975,0.11185,0.10255
1976,0.11185,0.10255
1977,0.11185,0.10255
1978,0.11185,0.10255
1979,0.20191,0.20191
1980,0.20191,0.20191
1981,0.20191,0.20191
1982,0.20191,0.20191
1983,0.20191,0.20191
1984,0.23463,0.23463
1985,0.23463,0.23463
1986,0.23463,0.23463
1987,0.23463,0.23463
1988,0.23463,0.23463
1989,0.08488,0.08488
1990,0.08488,0.08488
1991,0.08488,0.08488
1992,0.08488,0.08488
1993,0.08488,0.08488
1994,0.08057,0.13565
1995,0.08057,0.13565
1996,0.08057,0.13565
1997,0.08057,0.13565
1998,0.08057,0.13565
1999,-0.02896,0.0506
2000,-0.02896,0.0506
2001,-0.02896,0.0506
2002,-0.02896,0.0506
2003,-0.02896,0.0506
2004,-0.18243,-0.09369
2005,-0.18243,-0.09369
2006,-0.18243,-0.09369
2007,-0.18243,-0.09369
2008,-0.18243,-0.09369
2009,-0.10479,-0.01299
2010,-0.10479,-0.01299
2011,-0.10479,-0.01299
2012,-0.10479,-0.01299
2013,-0.10479,-0.01299
2014,-0.08732,0.00754
2015,-0.08732,0.00754
2016,-0.08732,0.00754
2017,-0.08732,0.00754
2018,-0.08732,0.00754
2019,-0.14165,-0.11105
2020,-0.14165,-0.11105
2021,-0.14165,-0.11105
2022,-0.14165,-0.11105
2023,-0.14165,-0.11105
2024,-0.02466,-0.02466
2025,-0.02466,-0.02466
2026,-0.02466,-0.02466
2027,-0.02466,-0.02466
2028,-0.02466,-0.02466
2029,0.06816,0.06816
2030,0.06816,0.06816
2031,0.06816,0.06816
2032,0.06816,0.06816
2033,0.06816,0.06816
2034,-0.15274,-0.15274
2035,-0.15274,-0.15274
2036,-0.15274,-0.15274
2037,-0.15274,-0.15274
2038,-0.15274,-0.15274
