bb_idx,MT_PRIME,WT_PRIME
1150,0.011972,0.014866
1151,0.003091,0.001266
1152,0.110046,0.066766
1153,0.018821,0.012554
1154,0.017404,0.008116
1155,0.014386,0.008956
1156,0.011271,0.00579
1157,0.010854,0.003743
1158,0.002456,0.001186
1159,0.002194,0.001128
1160,0.003325,0.002799
1161,0.003175,0.001606
1162,0.017975,0.004281
1163,0.005357,0.001856
1164,0.002561,0.001279
1165,0.012089,0.010127
1166,0.00399,0.0022
1167,0.006008,0.003168
1168,0.001128,0.00124
1169,0.007536,0.003157
1170,0.006619,0.006539
1171,0.002874,0.003678
1172,0.040402,0.031451
1173,0.048143,0.029785
1174,0.006502,0.003877
1175,0.001943,0.001515
1176,0.001833,0.001938
1177,0.00174,0.00349
1178,0.002038,0.005014
1179,0.00328,0.0223
1180,0.082258,0.093971
1181,0.024525,0.036231
1182,0.002075,0.002053
1183,0.055482,0.03908
1184,0.00401,0.003588
1185,0.004617,0.003728
1186,0.001951,0.001784
1187,0.003307,0.002955
1188,0.003184,0.002198
1189,0.00438,0.003463
1190,0.016499,0.009896
1191,0.023363,0.006888
1192,0.017335,0.004627
1193,0.012221,0.008613
1194,0.022798,0.01542
1195,0.243177,0.210385
1196,0.033475,0.039684
1197,0.067187,0.058132
1198,0.12901,0.081225
1199,0.168337,0.080032
1200,0.004817,0.003581
1201,0.006161,0.003752
1202,0.007824,0.004479
1203,0.012679,0.008323
1204,0.077824,0.049968
1205,0.032075,0.01244
1206,0.003051,0.002171
1207,0.006318,0.003977
1208,0.009421,0.005893
1209,0.009672,0.006592
1210,0.002359,0.001263
1211,0.019822,0.010295
1212,0.002044,0.001354
1213,0.001443,0.001176
1214,0.001764,0.001675
1215,0.003344,0.001997
1216,0.001747,0.001059
1217,0.001245,0.000872
1218,0.001112,0.000862
1219,0.002931,0.004573
1220,0.000503,0.000391
1221,0.001558,0.001376
1222,0.010725,0.012847
1223,0.001118,0.000965
1224,0.000787,0.001369
1225,0.000538,0.000505
1226,0.000515,0.000584
1227,0.001348,0.001561
1228,0.001142,0.001531
1229,0.000742,0.000849
1230,0.000388,0.000347
1231,0.00106,0.00057
1232,0.000919,0.000821
1233,0.000703,0.000546
1234,0.000469,0.000525
1235,0.000483,0.000452
1236,0.001131,0.000946
1237,0.000492,0.000573
1238,0.004916,0.004024
1239,0.001083,0.001556
1240,0.000628,0.000622
1241,0.000396,0.000437
1242,0.000795,0.000797
1243,0.001955,0.001915
1244,0.014748,0.008658
1245,0.000645,0.000639
1246,0.000615,0.000556
1247,0.000992,0.000834
1248,0.001578,0.001067
1249,0.002362,0.001768
1250,0.001016,0.000881
1251,0.000858,0.000945
1252,0.000572,0.000557
1253,0.000722,0.000753
1254,0.000636,0.000579
1255,0.000708,0.000692
1256,0.000625,0.000597
1257,0.000647,0.000612
1258,0.000728,0.000673
1259,0.002136,0.001533
1260,0.031326,0.003681
1261,0.002074,0.002123
1262,0.032114,0.039595
1263,0.002024,0.002059
1264,0.005503,0.011217
1265,0.003327,0.004698
1266,0.006978,0.005811
1267,0.012691,0.003901
1268,0.003909,0.006474
1269,0.001109,0.001668
1270,0.005083,0.004613
1271,0.003007,0.00793
1272,0.00215,0.003722
1273,0.003396,0.00431
1274,0.04565,0.037862
1275,0.003195,0.003727
1276,0.001944,0.00246
1277,0.009882,0.014445
1278,0.001937,0.002635
1279,0.005124,0.004897
1280,0.006387,0.005108
1281,0.003246,0.003834
1282,0.000742,0.000725
1283,0.001491,0.002267
1284,0.002438,0.003088
1285,0.00098,0.00105
1286,0.002759,0.00496
1287,0.001203,0.00129
1288,0.002719,0.002248
1289,0.003378,0.00477
1290,0.002282,0.001305
1291,0.059542,0.031561
1292,0.002266,0.001647
1293,0.019187,0.024872
1294,0.025283,0.03289
1295,0.001165,0.001089
1296,0.007892,0.008525
1297,0.022088,0.014853
1298,0.002436,0.001648
1299,0.000689,0.000581
1300,0.001095,0.000986
1301,0.001101,0.00124
1302,0.000632,0.000517
1303,0.000596,0.000515
1304,0.000769,0.000711
1305,0.002424,0.00209
1306,0.008529,0.009724
1307,0.001167,0.001348
1308,0.009694,0.009115
1309,0.002138,0.002218
1310,0.00166,0.001772
1311,0.001853,0.001536
1312,0.004099,0.003203
1313,0.001914,0.001725
1314,0.024787,0.017463
1315,0.002838,0.001999
1316,0.027196,0.018861
1317,0.009764,0.008959
1318,0.005851,0.005264
1319,0.01831,0.018051
1320,0.003345,0.003518
1321,0.006937,0.005397
1322,0.008316,0.010953
1323,0.001159,0.001267
1324,0.002362,0.003023
1325,0.001288,0.001561
1326,0.00117,0.000832
1327,0.009596,0.008674
1328,0.003419,0.001671
1329,0.001437,0.001097
1330,0.00215,0.001526
1331,0.001367,0.000868
1332,0.012621,0.00615
1333,0.008559,0.005779
1334,0.009503,0.007181
1335,0.002384,0.001636
1336,0.001947,0.002077
1337,0.004016,0.002855
1338,0.005197,0.003413
1339,0.008324,0.005324
1340,0.010315,0.007601
1341,0.015727,0.021343
1342,0.002744,0.003049
1343,0.007252,0.009302
1344,0.056056,0.019057
1345,0.021197,0.04247
1346,0.167847,0.109527
1347,0.009979,0.009628
1348,0.007986,0.006787
1349,0.006305,0.007473
1350,0.000795,0.000797
1351,0.001955,0.001915
1352,0.014748,0.008658
1353,0.000645,0.000639
1354,0.000615,0.000556
1355,0.000992,0.000834
1356,0.001578,0.001067
1357,0.002362,0.001768
1358,0.001016,0.000881
1359,0.000858,0.000945
1360,0.000572,0.000557
1361,0.000722,0.000753
1362,0.000636,0.000579
1363,0.000708,0.000692
1364,0.000625,0.000597
1365,0.000647,0.000612
1366,0.000728,0.000673
1367,0.002136,0.001533
1368,0.031326,0.003681
1369,0.002074,0.002123
1370,0.032114,0.039595
1371,0.002024,0.002059
1372,0.005503,0.011217
1373,0.003327,0.004698
1374,0.006978,0.005811
1375,0.012691,0.003901
1376,0.003909,0.006474
1377,0.002754,0.006883
1378,0.002027,0.015709
1379,0.004071,0.036762
1380,0.002142,0.003758
1381,0.004942,0.00569
1382,0.002436,0.003751
1383,0.002032,0.004245
1384,0.003084,0.007205
1385,0.006441,0.019587
1386,0.001341,0.001607
1387,0.000714,0.001078
1388,0.032258,0.029136
1389,0.065932,0.100332
1390,0.001776,0.001756
1391,0.014082,0.024185
1392,0.004085,0.003998
1393,0.016948,0.024956
1394,0.046723,0.017201
1395,0.00211,0.002072
1396,0.02026,0.033598
1397,0.007499,0.006994
1398,0.023103,0.087233
1399,0.018234,0.045457
1400,0.004939,0.005439
1401,0.004433,0.005691
1402,0.004376,0.007868
1403,0.007101,0.009889
1404,0.002963,0.002948
1405,0.003836,0.003843
1406,0.008241,0.013075
1407,0.016553,0.015427
1408,0.002128,0.002332
1409,0.00336,0.004116
1410,0.003575,0.005442
1411,0.000975,0.001166
1412,0.002225,0.002574
1413,0.003075,0.002693
1414,0.00936,0.009637
1415,0.018329,0.015114
1416,0.001246,0.001405
1417,0.001839,0.00185
1418,0.003286,0.003458
1419,0.010867,0.013588
1420,0.011972,0.012344
1421,0.001331,0.001759
1422,0.001132,0.005382
1423,0.000763,0.000754
1424,0.000977,0.000929
1425,0.001923,0.001887
1426,0.070902,0.058046
1427,0.005325,0.003557
1428,0.001255,0.001308
1429,0.001375,0.001729
1430,0.001193,0.001107
1431,0.002468,0.003956
1432,0.007671,0.054503
1433,0.003234,0.015797
1434,0.001811,0.003522
1435,0.003606,0.004944
1436,0.008635,0.019994
1437,0.003001,0.007417
1438,0.00108,0.002125
1439,0.006016,0.018789
1440,0.00419,0.004741
1441,0.001153,0.001495
1442,0.001465,0.001552
1443,0.00053,0.000707
1444,0.000525,0.000787
1445,0.002141,0.003496
1446,0.005452,0.004835
1447,0.001796,0.002725
1448,0.001769,0.001268
1449,0.002898,0.002775
1450,0.010613,0.021656
1451,0.003403,0.003182
1452,0.002254,0.006024
1453,0.006402,0.012953
1454,0.003982,0.004456
1455,0.001951,0.002356
1456,0.003247,0.007777
1457,0.006156,0.010216
1458,0.001083,0.00122
1459,0.000601,0.000615
1460,0.001179,0.001329
1461,0.000751,0.000678
1462,0.000861,0.000663
1463,0.00094,0.000961
1464,0.000648,0.000518
1465,0.000614,0.000502
1466,0.000886,0.001492
1467,0.024087,0.019303
1468,0.00057,0.000473
1469,0.001356,0.001012
1470,0.00088,0.00075
1471,0.000653,0.001742
1472,0.000843,0.000645
1473,0.000569,0.000498
1474,0.002934,0.002601
1475,0.00406,0.001871
1476,0.000881,0.000786
1477,0.001024,0.0011
1478,0.001013,0.000917
1479,0.001672,0.001272
1480,0.02268,0.017659
1481,0.008519,0.055983
1482,0.003742,0.004171
1483,0.001872,0.003042
1484,0.000969,0.001607
1485,0.007892,0.008525
1486,0.022088,0.014853
1487,0.002436,0.001648
1488,0.000689,0.000581
1489,0.001095,0.000986
1490,0.001101,0.00124
1491,0.000632,0.000517
1492,0.000596,0.000515
1493,0.000769,0.000711
1494,0.002424,0.00209
1495,0.008529,0.009724
1496,0.001167,0.001348
1497,0.009694,0.009115
1498,0.002138,0.002218
1499,0.00166,0.001772
1500,0.001853,0.001536
1501,0.004099,0.003203
1502,0.001914,0.001725
1503,0.024787,0.017463
1504,0.002838,0.001999
1505,0.027196,0.018861
1506,0.009764,0.008959
1507,0.005851,0.005264
1508,0.01831,0.018051
1509,0.003345,0.003518
1510,0.006937,0.005397
1511,0.008316,0.010953
1512,0.000667,0.000686
1513,0.000734,0.000922
1514,0.001098,0.001599
1515,0.000723,0.000764
1516,0.000609,0.00061
1517,0.001324,0.001471
1518,0.000954,0.001118
1519,0.003667,0.006061
1520,0.0011,0.001484
1521,0.000714,0.000691
1522,0.04007,0.070116
1523,0.000892,0.001474
1524,0.001004,0.001199
1525,0.003011,0.00374
1526,0.001513,0.001981
1527,0.002461,0.002876
1528,0.004543,0.006344
1529,0.00508,0.004762
1530,0.014597,0.010398
1531,0.027421,0.039464
1532,0.091301,0.116161
1533,0.115716,0.064313
1534,0.011913,0.035847
1535,0.024807,0.016507
1536,0.045177,0.049503
1537,0.011084,0.011174
1538,0.059171,0.070254
1539,0.007034,0.009076
1540,0.012628,0.006827
1541,0.00957,0.009011
1542,0.005731,0.007573
1543,0.002265,0.003625
1544,0.001758,0.0026
1545,0.014269,0.011926
1546,0.002315,0.00312
1547,0.004974,0.009281
1548,0.002254,0.003795
1549,0.00947,0.014578
1550,0.006607,0.01317
1551,0.009438,0.01432
1552,0.001183,0.001254
1553,0.00299,0.007625
1554,0.011905,0.018211
1555,0.006935,0.006467
1556,0.005805,0.012822
1557,0.000713,0.000873
1558,0.000757,0.000642
1559,0.001667,0.002574
1560,0.000735,0.000526
1561,0.00789,0.002537
1562,0.00139,0.001379
1563,0.002467,0.003293
1564,0.002965,0.004692
1565,0.004124,0.006197
1566,0.000667,0.000686
1567,0.000734,0.000922
1568,0.001098,0.001599
1569,0.000723,0.000764
1570,0.000609,0.00061
1571,0.001324,0.001471
1572,0.000954,0.001118
1573,0.003667,0.006061
1574,0.0011,0.001484
1575,0.000714,0.000691
1576,0.04007,0.070116
1577,0.000892,0.001474
1578,0.001004,0.001199
1579,0.003011,0.00374
1580,0.001513,0.001981
1581,0.002461,0.002876
1582,0.004543,0.006344
1583,0.00508,0.004762
1584,0.014597,0.010398
1585,0.027421,0.039464
1586,0.091301,0.116161
1587,0.115716,0.064313
1588,0.011913,0.035847
1589,0.024807,0.016507
1590,0.045177,0.049503
1591,0.011084,0.011174
1592,0.059171,0.070254
1593,0.011039,0.01143
1594,0.063991,0.062688
1595,0.010426,0.009247
1596,0.005067,0.006763
1597,0.00316,0.007874
1598,0.006594,0.009225
1599,0.002678,0.002909
1600,0.003048,0.003717
1601,0.002003,0.002191
1602,0.000843,0.000911
1603,0.005824,0.00603
1604,0.0041,0.00544
1605,0.001224,0.001215
1606,0.00626,0.004424
1607,0.005166,0.004566
1608,0.004415,0.005355
1609,0.027572,0.036017
1610,0.004302,0.004874
1611,0.003185,0.002979
1612,0.003959,0.002864
1613,0.008074,0.004417
1614,0.002215,0.007661
1615,0.003572,0.003546
1616,0.047635,0.037271
1617,0.002064,0.001812
1618,0.004102,0.003286
1619,0.017761,0.032919
1620,0.001832,0.001112
1621,0.045384,0.004141
1622,0.003902,0.001156
1623,0.017945,0.004591
1624,0.009268,0.007873
1625,0.005916,0.00301
1626,0.002578,0.001422
1627,0.003775,0.001684
1628,0.003527,0.001716
1629,0.004552,0.003926
1630,0.003269,0.002524
1631,0.001798,0.001609
1632,0.001755,0.001253
1633,0.001005,0.001054
1634,0.001539,0.001152
1635,0.001995,0.00203
1636,0.001507,0.001167
1637,0.001428,0.00191
1638,0.001526,0.001576
1639,0.00104,0.000864
1640,0.001053,0.001081
1641,0.002016,0.00098
1642,0.006274,0.007551
1643,0.002101,0.001915
1644,0.002215,0.001551
1645,0.001774,0.00127
1646,0.001922,0.001516
1647,0.106976,0.00519
1648,0.014137,0.008878
1649,0.005213,0.002267
1650,0.006954,0.002313
1651,0.018955,0.008383
1652,0.04454,0.015289
1653,0.116059,0.099324
1654,0.089077,0.049736
1655,0.041136,0.007282
1656,0.007745,0.003925
1657,0.014129,0.005702
1658,0.011142,0.004532
1659,0.007678,0.00387
1660,0.006529,0.005023
1661,0.023401,0.005835
1662,0.004496,0.002517
1663,0.031868,0.019183
1664,0.008861,0.007949
1665,0.003301,0.016224
1666,0.004302,0.002569
1667,0.001694,0.001513
1668,0.001423,0.001502
1669,0.004981,0.004879
1670,0.001223,0.001034
1671,0.002162,0.001002
1672,0.000736,0.000808
1673,0.000714,0.000495
1674,0.008028,0.007255
1675,0.007674,0.009622
1676,0.001826,0.013912
1677,0.003377,0.003702
1678,0.001464,0.002769
1679,0.003764,0.004404
1680,0.002519,0.002966
1681,0.0066,0.007855
1682,0.014266,0.007941
1683,0.017946,0.009809
1684,0.006968,0.018404
1685,0.003836,0.00429
1686,0.002967,0.003984
1687,0.017064,0.024604
1688,0.004883,0.00618
1689,0.00554,0.007766
1690,0.005148,0.009839
1691,0.002335,0.002912
1692,0.008413,0.010644
1693,0.006734,0.006807
1694,0.003168,0.003366
1695,0.004089,0.004968
1696,0.009856,0.011977
1697,0.015634,0.016333
1698,0.014318,0.012499
1699,0.006668,0.006335
1700,0.005508,0.005886
1701,0.001847,0.002312
1702,0.004569,0.005109
1703,0.002371,0.002646
1704,0.009083,0.008902
1705,0.003876,0.005243
1706,0.001832,0.001735
1707,0.005229,0.005523
1708,0.008474,0.00827
1709,0.001765,0.002851
1710,0.004127,0.003326
1711,0.001724,0.001744
1712,0.002795,0.004128
1713,0.013172,0.00822
1714,0.000867,0.000715
1715,0.000948,0.000687
1716,0.005389,0.004023
1717,0.000895,0.000797
1718,0.004854,0.005358
1719,0.002343,0.002546
1720,0.001935,0.001931
1721,0.002163,0.00236
1722,0.015877,0.01521
1723,0.00232,0.00224
1724,0.001021,0.001337
1725,0.001044,0.001513
1726,0.000693,0.00067
1727,0.000827,0.001046
1728,0.001424,0.001992
1729,0.000556,0.000548
1730,0.000918,0.001054
1731,0.00196,0.002602
1732,0.001013,0.001015
1733,0.00085,0.00089
1734,0.000821,0.000786
1735,0.000883,0.000916
1736,0.00252,0.002453
1737,0.001276,0.00128
1738,0.001707,0.001554
1739,0.003465,0.003376
1740,0.00324,0.002807
1741,0.002423,0.002314
1742,0.001001,0.00096
1743,0.000995,0.000938
1744,0.015016,0.012614
1745,0.006037,0.005055
1746,0.00894,0.009117
1747,0.003613,0.003026
1748,0.006064,0.004908
1749,0.002807,0.002105
1750,0.001441,0.001337
1751,0.00158,0.00158
1752,0.001964,0.001879
1753,0.004647,0.003506
1754,0.009175,0.007512
1755,0.011201,0.011662
1756,0.008087,0.041608
1757,0.001889,0.001863
1758,0.002354,0.00218
1759,0.000843,0.000855
1760,0.000882,0.000884
1761,0.003905,0.008524
1762,0.001137,0.001105
1763,0.002315,0.002369
1764,0.002319,0.002717
1765,0.001969,0.00202
1766,0.012128,0.003684
1767,0.001357,0.002689
1768,0.016419,0.006338
1769,0.001996,0.00169
1770,0.001468,0.001327
1771,0.004593,0.005327
1772,0.001734,0.002235
1773,0.014021,0.026967
1774,0.006124,0.004544
1775,0.006091,0.010668
1776,0.003017,0.003287
1777,0.002428,0.002288
1778,0.004264,0.003669
1779,0.003588,0.00411
1780,0.004525,0.004167
1781,0.003922,0.004136
1782,0.002088,0.001952
1783,0.001765,0.001755
1784,0.001733,0.002096
1785,0.002571,0.003388
1786,0.000837,0.000775
1787,0.003123,0.004396
1788,0.001671,0.002161
1789,0.002361,0.002384
1790,0.005679,0.00583
1791,0.001684,0.001627
1792,0.00405,0.003529
1793,0.002204,0.002247
1794,0.006555,0.004404
1795,0.001525,0.001253
1796,0.001324,0.00152
1797,0.001141,0.001249
1798,0.001605,0.002012
1799,0.013485,0.014129
1800,0.002084,0.003534
1801,0.001073,0.000969
1802,0.000562,0.000699
1803,0.001014,0.001292
1804,0.001464,0.002052
1805,0.001715,0.00308
1806,0.000721,0.000721
1807,0.000811,0.000852
1808,0.001618,0.001693
1809,0.013855,0.00207
1810,0.005273,0.002778
1811,0.001376,0.00137
1812,0.001391,0.001376
1813,0.002676,0.002621
1814,0.00332,0.00535
1815,0.001603,0.002777
1816,0.003347,0.003614
1817,0.002471,0.002667
1818,0.011311,0.017766
1819,0.001749,0.002215
1820,0.002018,0.002892
1821,0.011663,0.024009
1822,0.002262,0.003235
1823,0.00288,0.003563
1824,0.002498,0.003577
1825,0.002396,0.003013
1826,0.001049,0.001347
1827,0.002155,0.002627
1828,0.002031,0.003372
1829,0.001769,0.002293
1830,0.00162,0.001957
1831,0.001932,0.002662
1832,0.018945,0.023639
1833,0.003652,0.005741
1834,0.010344,0.01183
1835,0.003682,0.005717
1836,0.00116,0.001505
1837,0.001597,0.00199
1838,0.007418,0.013086
1839,0.017637,0.019252
1840,0.064511,0.064678
1841,0.005442,0.005952
1842,0.12885,0.099137
1843,0.007952,0.014801
1844,0.001648,0.001615
1845,0.001552,0.001844
1846,0.001111,0.001208
1847,0.002193,0.002499
1848,0.001757,0.002184
1849,0.003852,0.001647
1850,0.014886,0.004204
1851,0.001503,0.001248
1852,0.003637,0.002501
1853,0.002992,0.00283
1854,0.00254,0.00193
1855,0.005367,0.004781
1856,0.002602,0.00211
1857,0.005664,0.004195
1858,0.001339,0.001126
1859,0.002055,0.001297
1860,0.004271,0.002197
1861,0.005531,0.002882
1862,0.015951,0.009804
1863,0.003522,0.001818
1864,0.003076,0.001646
1865,0.003256,0.00135
1866,0.005245,0.002493
1867,0.005047,0.002029
1868,0.004251,0.001723
1869,0.003313,0.00166
1870,0.003322,0.001578
1871,0.007159,0.003608
1872,0.030684,0.016589
1873,0.007707,0.003112
1874,0.001706,0.000842
1875,0.001959,0.000963
1876,0.008081,0.003602
1877,0.015271,0.0056
1878,0.00801,0.0025
1879,0.020555,0.012116
1880,0.003237,0.001966
1881,0.002909,0.001543
1882,0.005469,0.002551
1883,0.028876,0.012152
1884,0.006496,0.005009
1885,0.007996,0.010561
1886,0.008611,0.007454
1887,0.032364,0.020624
1888,0.085985,0.079569
1889,0.002821,0.00487
1890,0.004117,0.010344
1891,0.005562,0.005426
1892,0.045363,0.031363
1893,0.012413,0.04026
1894,0.010792,0.007504
1895,0.012836,0.013312
1896,0.002567,0.002374
1897,0.013105,0.011803
1898,0.01888,0.01175
1899,0.001633,0.001686
1900,0.002132,0.002262
1901,0.001432,0.001355
1902,0.00175,0.001864
1903,0.002019,0.0022
1904,0.000922,0.001059
1905,0.000918,0.001059
1906,0.001954,0.003045
1907,0.004579,0.009123
1908,0.001759,0.003468
1909,0.018748,0.030216
1910,0.004324,0.008073
1911,0.002056,0.00258
1912,0.002107,0.002615
1913,0.002139,0.002805
1914,0.002241,0.002579
1915,0.001614,0.001774
1916,0.005433,0.00672
1917,0.00313,0.002912
1918,0.005969,0.006135
1919,0.01529,0.01748
1920,0.004902,0.005643
1921,0.021226,0.022428
1922,0.003634,0.003628
1923,0.060979,0.067121
1924,0.002524,0.003007
1925,0.00239,0.002778
1926,0.005259,0.005741
1927,0.002192,0.002429
1928,0.002528,0.002682
1929,0.015371,0.035256
1930,0.015836,0.019747
1931,0.001721,0.001788
1932,0.001847,0.002016
1933,0.002268,0.002694
1934,0.001173,0.00173
1935,0.002375,0.003726
1936,0.0026,0.002668
1937,0.004433,0.0029
1938,0.002233,0.00287
1939,0.001661,0.001801
1940,0.002357,0.00283
1941,0.001654,0.001673
1942,0.001887,0.003262
1943,0.001653,0.001892
1944,0.005209,0.007586
1945,0.003973,0.005093
1946,0.001066,0.001202
1947,0.001219,0.001253
1948,0.002211,0.002351
1949,0.001828,0.00329
1950,0.001121,0.001827
1951,0.006412,0.006746
1952,0.001246,0.001298
1953,0.010313,0.012239
1954,0.002033,0.002378
1955,0.002057,0.002431
1956,0.011263,0.010805
1957,0.002864,0.003746
1958,0.001976,0.002037
1959,0.001137,0.001159
1960,0.001106,0.00105
1961,0.001351,0.001296
1962,0.002775,0.003564
1963,0.001606,0.001747
1964,0.004275,0.005665
1965,0.002687,0.003165
1966,0.001294,0.00113
1967,0.025008,0.034572
1968,0.008938,0.012399
1969,0.002552,0.002291
1970,0.001816,0.00152
1971,0.001072,0.00093
1972,0.001844,0.001456
1973,0.003064,0.002202
1974,0.000867,0.000921
1975,0.000919,0.001476
1976,0.003931,0.003217
1977,0.001452,0.002653
1978,0.009325,0.008563
1979,0.000965,0.001023
1980,0.000914,0.001017
1981,0.001932,0.001699
1982,0.000926,0.000981
1983,0.001284,0.001506
1984,0.001553,0.001986
1985,0.000959,0.001035
1986,0.000906,0.001191
1987,0.000897,0.000998
1988,0.001123,0.001577
1989,0.003918,0.003116
1990,0.002849,0.002967
1991,0.003876,0.010702
1992,0.003514,0.003679
1993,0.004598,0.008817
1994,0.003569,0.003018
1995,0.002349,0.002016
1996,0.006453,0.007215
1997,0.009357,0.006125
1998,0.006654,0.00541
1999,0.001151,0.001354
2000,0.001973,0.002565
2001,0.002429,0.003031
2002,0.002317,0.002777
2003,0.001879,0.002061
2004,0.002848,0.00392
2005,0.004503,0.008851
2006,0.001566,0.001896
2007,0.01774,0.024685
2008,0.059533,0.064215
2009,0.003136,0.003371
2010,0.001193,0.001625
2011,0.00171,0.002043
2012,0.012419,0.012739
2013,0.007105,0.007984
2014,0.004602,0.004385
2015,0.008369,0.008159
2016,0.001438,0.001666
2017,0.009536,0.00888
2018,0.004102,0.004165
2019,0.003306,0.003614
2020,0.001628,0.002029
2021,0.001293,0.001339
2022,0.007297,0.00926
2023,0.00354,0.004892
2024,0.009388,0.010286
2025,0.010796,0.006228
2026,0.001494,0.001596
2027,0.075441,0.088211
2028,0.013188,0.015321
2029,0.001651,0.001986
2030,0.003357,0.003274
2031,0.002408,0.002159
2032,0.001774,0.001807
2033,0.010007,0.012468
2034,0.000948,0.00085
2035,0.001091,0.00096
2036,0.017938,0.001892
2037,0.00116,0.001403
2038,0.003557,0.000979
2039,0.00147,0.001129
2040,0.001891,0.001427
2041,0.001156,0.000899
2042,0.001245,0.001055
2043,0.001214,0.000983
2044,0.002101,0.001494
2045,0.001779,0.001313
2046,0.002055,0.001645
2047,0.012359,0.016031
2048,0.007292,0.005814
2049,0.001702,0.001306
2050,0.001515,0.001155
2051,0.00242,0.002038
2052,0.004852,0.004143
2053,0.00183,0.001593
2054,0.003966,0.006978
2055,0.004113,0.005772
2056,0.001135,0.000932
2057,0.001499,0.001931
2058,0.001812,0.002233
2059,0.000998,0.000933
2060,0.000885,0.000769
2061,0.00268,0.002367
2062,0.001433,0.001803
2063,0.00243,0.003844
2064,0.002568,0.0019
2065,0.004599,0.002417
2066,0.001858,0.001613
2067,0.001484,0.001376
2068,0.005252,0.00386
2069,0.005406,0.001313
2070,0.002995,0.001394
2071,0.016045,0.019719
2072,0.001576,0.008629
2073,0.025465,0.022218
2074,0.002107,0.001455
2075,0.002206,0.001605
2076,0.004095,0.001834
2077,0.002081,0.001362
2078,0.003566,0.001789
2079,0.004584,0.005901
2080,0.003016,0.002356
2081,0.002601,0.001938
2082,0.003422,0.000937
2083,0.009318,0.013029
2084,0.062287,0.086897
2085,0.008584,0.014557
2086,0.001584,0.001861
2087,0.001967,0.001551
2088,0.008847,0.009371
2089,0.000653,0.00092
2090,0.000633,0.00084
2091,0.001888,0.002091
2092,0.000975,0.000996
2093,0.000834,0.001103
2094,0.004078,0.00634
2095,0.000869,0.001496
2096,0.001764,0.002504
2097,0.000764,0.001149
2098,0.000769,0.001247
2099,0.000467,0.000612
2100,0.000413,0.000586
2101,0.00053,0.00069
2102,0.000774,0.000906
2103,0.000717,0.000899
2104,0.001002,0.001526
2105,0.004993,0.005021
2106,0.001267,0.001793
2107,0.001043,0.001686
2108,0.004574,0.006664
2109,0.001144,0.002323
2110,0.000894,0.001381
2111,0.000712,0.000715
2112,0.001223,0.001282
2113,0.001479,0.001291
2114,0.008862,0.00217
2115,0.02127,0.011138
2116,0.001294,0.001071
2117,0.016196,0.005115
2118,0.002658,0.001538
2119,0.002059,0.00131
2120,0.00114,0.000843
2121,0.000922,0.000924
2122,0.00182,0.001271
2123,0.001496,0.002181
2124,0.005059,0.003699
2125,0.003715,0.003651
2126,0.005097,0.002296
2127,0.005604,0.007192
2128,0.092437,0.027634
2129,0.045066,0.031461
2130,0.031898,0.021607
2131,0.007729,0.004922
2132,0.013392,0.022461
2133,0.130897,0.135933
2134,0.025218,0.007829
2135,0.046282,0.020853
2136,0.00605,0.003224
2137,0.010737,0.008481
2138,0.0499,0.045547
2139,0.017586,0.008226
2140,0.018989,0.005518
2141,0.00522,0.002877
2142,0.036823,0.020226
2143,0.018999,0.009792
2144,0.004278,0.002461
2145,0.00675,0.002707
2146,0.002578,0.001478
2147,0.006084,0.003806
2148,0.015096,0.009365
2149,0.004707,0.00293
2150,0.007005,0.005667
2151,0.003329,0.001862
2152,0.003944,0.002326
2153,0.00784,0.005084
2154,0.002616,0.002037
2155,0.00436,0.002648
2156,0.001848,0.001756
2157,0.036107,0.026409
2158,0.08293,0.072603
2159,0.002324,0.004363
2160,0.004589,0.006662
2161,0.000861,0.001027
2162,0.002286,0.002643
2163,0.003838,0.010374
2164,0.000996,0.00153
2165,0.001378,0.00337
2166,0.001694,0.002016
2167,0.000965,0.001399
2168,0.014685,0.00625
2169,0.004019,0.003577
2170,0.003737,0.003297
2171,0.061364,0.114646
2172,0.003838,0.004051
2173,0.03275,0.051394
2174,0.003254,0.002944
2175,0.003604,0.003536
2176,0.100333,0.099052
2177,0.004223,0.003263
2178,0.012536,0.010133
2179,0.009018,0.009568
2180,0.004793,0.004372
2181,0.017926,0.017201
2182,0.004603,0.004278
2183,0.040055,0.036243
2184,0.049603,0.045359
2185,0.015551,0.017677
2186,0.005427,0.004813
2187,0.012241,0.010017
2188,0.023779,0.019411
2189,0.026784,0.023227
2190,0.05773,0.065285
2191,0.004474,0.004014
2192,0.008213,0.007733
2193,0.012196,0.010825
2194,0.104773,0.112945
2195,0.018114,0.028764
2196,0.001665,0.001502
2197,0.0031,0.00301
2198,0.002749,0.002423
2199,0.000958,0.000962
2200,0.002174,0.002146
2201,0.000811,0.000756
2202,0.00205,0.00156
2203,0.001476,0.001237
2204,0.000943,0.001118
2205,0.00093,0.000964
2206,0.000599,0.000597
2207,0.001404,0.001559
2208,0.00298,0.00385
2209,0.001191,0.001124
2210,0.00124,0.001035
2211,0.000605,0.000576
2212,0.001164,0.000942
2213,0.001437,0.001453
2214,0.001336,0.001456
2215,0.001312,0.00153
2216,0.001483,0.001949
2217,0.002593,0.001866
2218,0.001555,0.00131
2219,0.003087,0.003045
2220,0.002189,0.002618
2221,0.004419,0.002894
2222,0.003347,0.001529
2223,0.00136,0.000964
2224,0.005747,0.003939
