bb_idx,MT_BigMHC,WT_BigMHC
934,0.017950075,0.019090263
935,0.0037835478,0.0037966117
936,6.1254395e-05,4.8268714e-05
937,0.0920075,0.08883299
938,0.0030860824,0.013516505
939,0.00044466276,0.00033235128
940,0.006432152,0.005816088
941,0.0010688003,0.0013485678
942,0.00030522206,0.00022739501
943,0.12779222,0.116291605
944,0.0033076308,0.0068846596
945,7.548482e-05,5.761373e-05
946,0.01666706,0.005935903
947,0.009602077,0.006915548
948,3.3023483e-05,1.3359129e-05
949,0.044556797,0.02547971
950,0.0010972797,0.0015929585
951,2.8905039e-05,1.9894554e-05
952,0.0026052932,0.0011262724
953,0.001639808,0.0007659668
954,0.00020265843,3.0767296e-05
955,0.100566864,0.044413537
956,0.00094518845,0.013422999
957,0.00011167874,0.0004941131
958,0.008533816,0.0038968958
959,0.002637352,0.0022240954
960,0.00041407612,2.5063195e-05
961,0.1772764,0.042526435
962,0.0011682187,0.0037550423
963,6.2288914e-06,3.574444e-05
964,0.0026903485,0.0037270568
965,0.00604976,0.008464321
966,0.001119106,0.00025629063
967,0.28113645,0.096686676
968,0.0006483009,0.00068829773
969,0.0022879262,0.00058975123
970,0.04031771,0.013846239
971,0.0070449077,0.013147649
972,5.4727618e-05,1.1630004e-05
973,0.04040616,0.021445295
974,0.0052745,0.0016121415
975,5.3123928e-05,9.990563e-05
976,0.025137423,0.004528288
977,0.20445032,0.0138664
978,5.6911977e-05,1.8493965e-05
979,0.080808744,0.020966798
980,0.0008247934,0.0010837271
981,5.2773285e-05,3.8325823e-05
982,0.022979928,0.0065225875
983,0.014642014,0.002548615
984,0.00028918247,0.00015605027
985,0.08678402,0.056208286
986,0.0005888048,0.0007635426
987,0.00013166957,8.7167304e-05
988,0.013177338,0.0068299393
989,0.011526444,0.004241527
990,0.0002614273,0.00012088007
991,0.06769378,0.054752834
992,0.0014956264,0.0018462734
993,0.0001101336,8.373694e-05
994,0.011504494,0.0053459248
995,0.005297217,0.004390381
996,1.8141567e-05,1.2130927e-05
997,0.069478795,0.024398597
998,0.00059371314,0.00060042314
999,2.9031073e-05,1.5869862e-05
1000,0.0034576468,0.002300505
1001,0.0015234741,0.0013089979
1002,5.4365624e-05,4.3170578e-05
1003,0.07678808,0.05519871
1004,0.000877528,0.00056288246
1005,1.4275183e-05,1.3395615e-05
1006,0.0028130652,0.0043176343
1007,0.0010973618,0.0015185503
1008,0.0005367214,0.00012289679
1009,0.059802085,0.016242804
1010,0.0019166992,0.0007924885
1011,3.2994045e-05,1.6487875e-05
1012,0.005231892,0.005335335
1013,0.0039851563,0.0039446712
1014,0.00016741538,3.394293e-05
1015,0.049600314,0.008196971
1016,0.006015546,0.00817277
1017,1.8830226e-05,8.4084395e-06
1018,0.0056904843,0.0053360607
1019,0.0020560524,0.002571175
1020,0.00027414586,0.00014737302
1021,0.061949603,0.022936124
1022,0.0012415004,0.00053677766
1023,0.00014350553,5.621014e-05
1024,0.005049236,0.0029059392
1025,0.004554625,0.0016735166
1026,0.00016644361,4.4705346e-05
1027,0.09587487,0.04110012
1028,0.008799643,0.004706274
1029,0.0011181289,9.7197226e-05
1030,0.08310796,0.0513031
1031,0.0040795607,0.016218754
1032,5.898537e-05,4.1753035e-05
1033,0.080419935,0.11288911
1034,0.0010893281,0.00083705084
1035,0.0027523898,0.0013309276
1036,0.008715575,0.010581312
1037,0.0029932286,0.0045289923
1038,0.0005479127,0.0021168883
1039,0.12269367,0.21053825
1040,0.026083302,0.017419465
1041,0.0010668648,0.0022190574
1042,0.06891067,0.11463253
1043,0.006299132,0.007519126
1044,1.304084e-05,2.4507865e-05
1045,0.03815699,0.056974825
1046,0.0062958198,0.004067386
1047,0.0020189194,0.0022174676
1048,0.01061023,0.008286436
1049,0.0035490897,0.0041474723
1050,0.00011182794,0.000107533306
1051,0.028012577,0.034659628
1052,0.0049708127,0.0016088013
1053,0.0009500716,0.00060221594
1054,0.038151983,0.0532819
1055,0.07739968,0.053443313
1056,0.0002331774,0.0008027725
1057,0.09980364,0.20682141
1058,0.017984757,0.009431009
1059,0.0012443115,0.0020667862
1060,0.008720699,0.034043793
1061,0.0019667696,0.0055222246
1062,0.00020093772,0.00020529296
1063,0.063240476,0.049096428
1064,0.3305013,0.043735508
1065,0.0008664209,0.00022786262
1066,0.019030308,0.039926343
1067,0.015852163,0.019861491
1068,4.20866e-05,0.00014201803
1069,0.012404648,0.026574984
1070,0.002912461,0.002683326
1071,6.971128e-05,6.245737e-05
1072,0.109468214,0.0879972
1073,0.0997114,0.024341961
1074,0.00011611574,0.00011380132
1075,0.019649282,0.014545371
1076,0.26432198,0.06692342
1077,0.0005392088,8.819826e-05
1078,0.016832279,0.022431254
1079,0.091128096,0.032294415
1080,0.0001355987,0.00011189137
1081,0.16232964,0.11691559
1082,0.0010741176,0.0012825871
1083,0.00014049759,5.474518e-05
1084,0.03528009,0.06695559
1085,0.05677573,0.06123886
1086,0.00028027748,0.00043906202
1087,0.070486784,0.098592065
1088,0.0052004647,0.0046708216
1089,0.0011090575,0.002785895
1090,0.029656138,0.038543057
1091,0.100945726,0.17000759
1092,0.00070770056,0.0044072787
1093,0.56143105,0.52230364
1094,0.0035485025,0.004555643
1095,0.48897955,0.91153145
1096,0.116780736,0.12849285
1097,0.012192944,0.029935727
1098,0.009828217,0.014991077
1099,0.21984355,0.28076687
1100,0.0032584365,0.0025315837
1101,0.0026622447,0.0016667015
1102,0.14338629,0.05853379
1103,0.0134589095,0.007857033
1104,0.0004389244,0.00073243293
1105,0.3628784,0.40138954
1106,0.0015354343,0.0015946865
1107,0.0002214488,0.0009253609
1108,0.0104082385,0.013590815
1109,0.010688714,0.0118573895
1110,0.00031912647,0.00052088243
1111,0.2521401,0.27916828
1112,0.0026632226,0.0026662466
1113,0.000668144,0.0007878413
1114,0.044445813,0.029895483
1115,0.00376122,0.0034068339
1116,0.00013576708,0.00016234817
1117,0.2524944,0.2734947
1118,0.01054312,0.012930353
1119,7.208325e-05,0.0002655791
1120,0.010640888,0.008833899
1121,0.008991778,0.009803037
1122,8.170366e-05,0.00014870867
1123,0.11559395,0.280804
1124,0.032535285,0.19546601
1125,7.646873e-05,8.066709e-05
1126,0.008754255,0.0097757215
1127,0.0066084745,0.0077193542
1128,8.686819e-05,7.8689955e-05
1129,0.12656197,0.17162417
1130,0.008635095,0.011020363
1131,0.0005880165,0.00065039145
1132,0.0019982916,0.0019858675
1133,0.0021593196,0.0026518968
1134,0.0008335995,0.00081552047
1135,0.15337339,0.20528953
1136,0.016299305,0.015688773
1137,0.00013568152,0.00015283741
1138,0.014800995,0.024740923
1139,0.013269283,0.020727346
1140,0.0004931722,0.00032395375
1141,0.18451142,0.13349973
1142,0.1035463,0.100862004
1143,0.0013994948,0.0019643384
1144,0.005386096,0.009871506
1145,0.0032795544,0.0042872312
1146,0.0009144956,0.00064547086
1147,0.45980936,0.3180756
1148,0.04070648,0.026619334
1149,0.0042224717,0.005196882
1150,0.0037210614,0.0061778603
1151,0.002050512,0.0014824712
1152,0.013662019,0.007184534
1153,0.72772515,0.58517504
1154,0.02735298,0.015919302
1155,0.00017677806,0.00034513866
1156,0.00071110186,0.0005271301
1157,0.0042784647,0.0038834156
1158,4.192727e-05,2.958062e-05
1159,0.11737587,0.10946883
1160,0.014547738,0.012290343
1161,8.676013e-05,8.2865714e-05
1162,0.0075105377,0.0065554804
1163,0.005879718,0.007729456
1164,0.00034130187,0.00023880256
1165,0.30261302,0.24801663
1166,0.01466669,0.014931281
1167,0.0007466602,0.0008171156
1168,0.006232064,0.005876877
1169,0.0026994026,0.0019891649
1170,8.820407e-05,0.00014444182
1171,0.35338357,0.38155168
1172,0.0596419,0.02967777
1173,0.037834097,0.0063412515
1174,0.0060112164,0.0037602372
1175,0.002158656,0.0026738537
1176,5.5749588e-05,3.0328249e-05
1177,0.038655363,0.02922682
1178,0.015748123,0.0070934664
1179,2.4738509e-05,0.006596406
1180,0.0015332343,0.006693802
1181,0.01722779,0.00998131
1182,1.662311e-05,2.027635e-05
1183,0.05316069,0.048329633
1184,0.008177065,0.006048229
1185,0.00011296559,9.1924114e-05
1186,0.0022694122,0.002047804
1187,0.0030850568,0.0028658144
1188,6.847521e-05,4.692765e-05
1189,0.12400277,0.116627626
1190,0.0116162915,0.007336589
1191,0.009437008,0.00056567567
1192,0.16963136,0.043158315
1193,0.09467634,0.039421804
1194,0.0005353325,0.00032786498
1195,0.12098251,0.075452976
1196,0.005642753,0.009791366
1197,0.00018362042,0.00025319966
1198,0.062639445,0.028030634
1199,0.2070042,0.07236488
1200,9.326256e-05,8.677568e-05
1201,0.12171849,0.087698005
1202,0.0032838148,0.0029614712
1203,0.00015948109,0.00010270445
1204,0.114304975,0.051011283
1205,0.045166273,0.015100455
1206,2.8845414e-05,2.1489976e-05
1207,0.085556395,0.057345506
1208,0.004724011,0.0041442574
1209,0.00010537486,7.331367e-05
1210,0.065534025,0.056475114
1211,0.022094173,0.0202983
1212,0.0011736789,0.0012723755
1213,0.4547873,0.48752016
1214,0.003100933,0.003653452
1215,0.0014998072,0.0014241621
1216,0.06618654,0.06840689
1217,0.0032703935,0.0035928728
1218,0.003256355,0.0017150339
1219,0.5441452,0.5355361
1220,0.0066616135,0.005950217
1221,0.001330697,0.0013382565
1222,0.05864241,0.049205832
1223,0.0036703027,0.0025421188
1224,0.0002685619,0.00016979195
1225,0.27981105,0.17497692
1226,0.002084153,0.0016746259
1227,4.688977e-05,4.2179967e-05
1228,0.011169957,0.01608279
1229,0.006215744,0.007146251
1230,0.00014283937,8.861937e-05
1231,0.20210733,0.0649282
1232,0.006801508,0.0075417273
1233,7.4145915e-05,9.212626e-05
1234,0.0225929,0.013429322
1235,0.00475923,0.0035221283
1236,0.0004064425,0.00036870953
1237,0.17909478,0.12470986
1238,0.010950902,0.0056385845
1239,0.00073878485,0.00073155254
1240,0.0059072156,0.0038971254
1241,0.0012930809,0.0010178646
1242,0.00015725281,3.6299385e-05
1243,0.0022222786,0.0022086694
1244,0.026300896,0.024332885
1245,1.09167495e-05,1.1228403e-05
1246,0.0029649425,0.0022351018
1247,0.0037798125,0.0024404584
1248,0.000120801655,0.00015302862
1249,0.0026312987,0.0028040286
1250,0.009599903,0.0077600805
1251,0.00034654886,0.00041605104
1252,0.00122205,0.0010796852
1253,0.0021293228,0.0014866509
1254,0.00019628914,0.00023197306
1255,0.0011980992,0.0010812029
1256,0.002022684,0.0016017377
1257,2.2674461e-05,1.1637914e-05
1258,0.00310134,0.0024351194
1259,0.022045832,0.019266699
1260,0.059561543,0.0028000863
1261,0.0019678695,0.0018398104
1262,0.04879522,0.122292675
1263,0.001464863,0.00019457734
1264,0.0024145555,0.0026118332
1265,0.009726641,0.013534048
1266,0.00033210233,0.0001892792
1267,0.010746584,0.004311169
1268,0.007223682,0.02108219
1269,2.9978391e-05,0.00021748916
1270,0.009830716,0.004545574
1271,0.012337654,0.024624487
1272,0.0003348162,0.0002446151
1273,0.00225594,0.0014962371
1274,0.47705203,0.31565973
1275,0.00036103284,0.0004365663
1276,0.00077417394,0.0007443451
1277,0.06352394,0.04104196
1278,0.00070652756,0.0006839983
1279,0.0033709307,0.0025459656
1280,0.01226036,0.008601929
1281,0.0022397821,0.0013182895
1282,0.0015580883,0.0013895858
1283,0.002454557,0.0021030593
1284,0.0026873874,0.0014605103
1285,0.0006953382,0.00057496637
1286,0.0057485765,0.006737245
1287,0.00041281973,0.0007285674
1288,0.0020535453,0.0008996028
1289,0.011226497,0.015295512
1290,0.00030174208,0.00036279127
1291,0.3549758,0.10924428
1292,0.0063746856,0.0061698924
1293,0.00087629457,0.0033855902
1294,0.03190694,0.06590355
1295,0.0045540365,0.0066711237
1296,8.344941e-05,0.000100902034
1297,0.052596446,0.034089185
1298,0.0057054562,0.005784738
1299,6.461609e-05,6.315099e-05
1300,0.0026477263,0.0027443843
1301,0.005940516,0.00629158
1302,2.3978844e-05,2.9716068e-05
1303,0.003298243,0.0025096375
1304,0.0057029636,0.0065175868
1305,0.0009864944,0.0007120358
1306,0.010737172,0.008356637
1307,0.013715447,0.014673339
1308,0.0010450325,0.0009105161
1309,0.0012219994,0.0012125819
1310,0.0013163954,0.0013377095
1311,0.0010969414,0.0011651551
1312,0.0016175918,0.0018906835
1313,0.004597573,0.0050764196
1314,0.010711486,0.009068027
1315,0.00020511402,0.00013805232
1316,0.083503164,0.13019674
1317,0.0005559135,0.00049640547
1318,0.0012062719,0.0007690376
1319,0.04488352,0.05731677
1320,0.0006542774,0.0030136516
1321,0.010545874,0.005625184
1322,0.012558632,0.020374998
1323,4.057776e-05,4.217456e-05
1324,0.0006664787,0.00063446903
1325,0.0012350297,0.0012861798
1326,2.6269548e-05,2.7864842e-05
1327,0.000870379,0.0010566455
1328,0.0015120284,0.0013577783
1329,0.00015271097,9.615348e-05
1330,0.00048434085,0.00059778633
1331,0.0020834773,0.002895078
1332,0.00080399326,0.00061841775
1333,0.0012688931,0.0010294265
1334,0.0047074263,0.0058773053
1335,0.000118722084,0.00010986968
1336,0.00050805276,0.00045533563
1337,0.0056922887,0.004608213
1338,0.00037186456,0.00012236998
1339,0.0013277819,0.0009063714
1340,0.012094681,0.00755901
1341,0.00028458238,0.00064000016
1342,0.0005572105,0.00044924053
1343,0.009679114,0.0088602165
1344,0.012481996,0.0013371765
1345,0.0012536935,0.0069639534
1346,0.07759078,0.041180644
1347,0.0003800827,0.00022806371
1348,0.004622412,0.0053053787
1349,0.018908527,0.021890817
1350,0.00015725281,3.6299385e-05
1351,0.0022222786,0.0022086694
1352,0.026300896,0.024332885
1353,1.09167495e-05,1.1228403e-05
1354,0.0029649425,0.0022351018
1355,0.0037798125,0.0024404584
1356,0.000120801655,0.00015302862
1357,0.0026312987,0.0028040286
1358,0.009599903,0.0077600805
1359,0.00034654886,0.00041605104
1360,0.00122205,0.0010796852
1361,0.0021293228,0.0014866509
1362,0.00019628914,0.00023197306
1363,0.0011980992,0.0010812029
1364,0.002022684,0.0016017377
1365,2.2674461e-05,1.1637914e-05
1366,0.00310134,0.0024351194
1367,0.022045832,0.019266699
1368,0.059561543,0.0028000863
1369,0.0019678695,0.0018398104
1370,0.04879522,0.122292675
1371,0.001464863,0.00019457734
1372,0.0024145555,0.0026118332
1373,0.009726641,0.013534048
1374,0.00033210233,0.0001892792
1375,0.010746584,0.004311169
1376,0.007223682,0.02108219
1377,0.00017901014,0.00059324614
1378,0.0024354137,0.0041943556
1379,0.0062777144,0.032072984
1380,3.304757e-05,5.9002945e-05
1381,0.037557516,0.020729015
1382,0.013550207,0.029835727
1383,0.0011762625,0.00085997826
1384,0.0025112552,0.0029402634
1385,0.049996857,0.10578116
1386,0.00023768526,0.00016568135
1387,0.008343303,0.00786206
1388,0.17255215,0.1632366
1389,0.018202538,0.021583643
1390,0.00033894583,0.00039232217
1391,0.06281271,0.064046696
1392,0.0003101783,0.00031409969
1393,0.0027609982,0.003889161
1394,0.10758306,0.0808515
1395,0.00087372836,0.00035219357
1396,0.05017715,0.104798004
1397,0.07772243,0.04553937
1398,0.00025100767,0.012312927
1399,0.029366998,0.041014012
1400,0.0071148225,0.017567437
1401,0.00029552853,0.00027237416
1402,0.0038403792,0.010527504
1403,0.0024087413,0.0035954998
1404,0.00016313775,0.00025485488
1405,0.0017616705,0.0022509503
1406,0.005237333,0.0059193196
1407,0.0035786964,0.003947981
1408,0.0030031053,0.0041389363
1409,0.005400412,0.005868278
1410,0.0003486089,0.00059910974
1411,0.0012189432,0.0013812749
1412,0.00691913,0.007594964
1413,0.00013479272,0.000106677486
1414,0.0019777068,0.0018878885
1415,0.023473674,0.029459545
1416,0.0012267195,0.0010657425
1417,0.0032143423,0.0030817115
1418,0.026598003,0.021664623
1419,0.004963759,0.01917711
1420,0.066701315,0.12213337
1421,0.013988749,0.053811263
1422,0.00031512525,0.0021180026
1423,0.003399384,0.010951665
1424,0.007100051,0.010866066
1425,0.00030088477,0.0016542067
1426,0.048300225,0.0103687225
1427,0.004993224,0.006800621
1428,5.828906e-05,0.00010465331
1429,0.001189175,0.0010467758
1430,0.0045837,0.004481796
1431,6.5269625e-05,0.00030165026
1432,0.106057234,0.27735144
1433,0.013781936,0.17832117
1434,3.192449e-05,5.596849e-05
1435,0.005604031,0.003754879
1436,0.026622878,0.093010716
1437,0.00035201726,0.0005257685
1438,0.002092522,0.002227185
1439,0.0076080374,0.015388126
1440,0.00046255928,0.0003563612
1441,0.0011361691,0.0016949704
1442,0.0052515985,0.00846367
1443,5.5580666e-05,7.29012e-05
1444,0.0006520455,0.00068510225
1445,0.00944102,0.00692892
1446,3.6737525e-05,2.5184823e-05
1447,0.0025536597,0.003841357
1448,0.01216959,0.0073875603
1449,0.00014052047,9.348784e-05
1450,0.003995159,0.05444554
1451,0.016656058,0.0133678755
1452,3.4778725e-05,4.009771e-05
1453,0.0040547005,0.0071412376
1454,0.0018292732,0.0031329426
1455,4.9070044e-05,3.0508087e-05
1456,0.002567086,0.0056072003
1457,0.0027738276,0.0034895048
1458,4.418568e-05,0.00014271536
1459,0.0012129698,0.0011978929
1460,0.0018626564,0.0007339255
1461,1.24306325e-05,2.2104274e-05
1462,0.0006187955,0.00061547116
1463,0.0014707866,0.0013669692
1464,4.2873937e-05,5.5878238e-05
1465,0.0007454921,0.0009093563
1466,0.0021766578,0.0024666004
1467,0.050653186,0.040782362
1468,0.0002855559,0.00040761984
1469,0.0018754533,0.00096671423
1470,0.00034831438,0.00073364616
1471,0.0003368451,0.00079304597
1472,0.00092188193,0.0009279153
1473,0.00013605935,9.3615505e-05
1474,0.0013027668,0.0018308747
1475,0.010672374,0.0037691535
1476,8.990643e-05,5.431446e-05
1477,0.0014174331,0.0043096794
1478,0.028588636,0.013684985
1479,9.481559e-05,2.0883492e-05
1480,0.0020582345,0.0030821983
1481,0.025615176,0.11323967
1482,7.014766e-05,9.746269e-05
1483,0.0041935924,0.007661485
1484,0.002723353,0.0037239953
1485,8.344941e-05,0.000100902034
1486,0.052596446,0.034089185
1487,0.0057054562,0.005784738
1488,6.461609e-05,6.315099e-05
1489,0.0026477263,0.0027443843
1490,0.005940516,0.00629158
1491,2.3978844e-05,2.9716068e-05
1492,0.003298243,0.0025096375
1493,0.0057029636,0.0065175868
1494,0.0009864944,0.0007120358
1495,0.010737172,0.008356637
1496,0.013715447,0.014673339
1497,0.0010450325,0.0009105161
1498,0.0012219994,0.0012125819
1499,0.0013163954,0.0013377095
1500,0.0010969414,0.0011651551
1501,0.0016175918,0.0018906835
1502,0.004597573,0.0050764196
1503,0.010711486,0.009068027
1504,0.00020511402,0.00013805232
1505,0.083503164,0.13019674
1506,0.0005559135,0.00049640547
1507,0.0012062719,0.0007690376
1508,0.04488352,0.05731677
1509,0.0006542774,0.0030136516
1510,0.010545874,0.005625184
1511,0.012558632,0.020374998
1512,7.817271e-05,4.5941684e-05
1513,0.0019982585,0.0021324079
1514,0.008737131,0.013337539
1515,0.0002267102,0.00021706222
1516,0.0016355517,0.003867777
1517,0.007430564,0.028330756
1518,0.00092405564,0.0005347293
1519,0.0047978885,0.01701075
1520,0.0018819476,0.0038911838
1521,0.00021527044,0.00025364035
1522,0.034546778,0.09226628
1523,0.0019367308,0.00521507
1524,0.00025815805,0.0002543007
1525,0.0075908373,0.013005977
1526,0.007395441,0.013201855
1527,0.00014033024,0.00018064694
1528,0.007511121,0.01241934
1529,0.023153901,0.03715288
1530,0.0031133262,0.0014813493
1531,0.003712356,0.009265776
1532,0.09143295,0.07063909
1533,0.035182286,0.0039156256
1534,0.0009995236,0.002312335
1535,0.033521704,0.021818833
1536,0.088677816,0.02991392
1537,0.00059354666,0.0007236386
1538,0.02419205,0.034905836
1539,0.0013044544,0.0024923522
1540,0.0009790983,0.0003581696
1541,0.0060930396,0.0042407773
1542,0.0007001404,0.00078368984
1543,0.0017217161,0.0018564232
1544,0.0062821405,0.0041961265
1545,0.00047444977,0.000430285
1546,0.0007696132,0.0011644904
1547,0.007392121,0.008506591
1548,0.00010214339,0.00020910868
1549,0.002366537,0.004609943
1550,0.0150027005,0.023269955
1551,0.00046602017,0.00059651013
1552,0.0024876453,0.002543963
1553,0.00990668,0.016463244
1554,0.0074895625,0.008476656
1555,0.0021332765,0.0016587882
1556,0.004556027,0.0073341136
1557,0.00078577816,0.001058028
1558,0.0032853635,0.0020900348
1559,0.00083814596,0.0017101744
1560,0.00015224071,0.00013899797
1561,0.027688507,0.01920867
1562,0.0047213957,0.008910582
1563,0.0034967593,0.006220647
1564,0.0072721834,0.009146924
1565,0.06558094,0.2657804
1566,7.817271e-05,4.5941684e-05
1567,0.0019982585,0.0021324079
1568,0.008737131,0.013337539
1569,0.0002267102,0.00021706222
1570,0.0016355517,0.003867777
1571,0.007430564,0.028330756
1572,0.00092405564,0.0005347293
1573,0.0047978885,0.01701075
1574,0.0018819476,0.0038911838
1575,0.00021527044,0.00025364035
1576,0.034546778,0.09226628
1577,0.0019367308,0.00521507
1578,0.00025815805,0.0002543007
1579,0.0075908373,0.013005977
1580,0.007395441,0.013201855
1581,0.00014033024,0.00018064694
1582,0.007511121,0.01241934
1583,0.023153901,0.03715288
1584,0.0031133262,0.0014813493
1585,0.003712356,0.009265776
1586,0.09143295,0.07063909
1587,0.035182286,0.0039156256
1588,0.0009995236,0.002312335
1589,0.033521704,0.021818833
1590,0.088677816,0.02991392
1591,0.00059354666,0.0007236386
1592,0.02419205,0.034905836
1593,0.00011382968,0.0004180822
1594,0.05018983,0.04766443
1595,0.023993505,0.023553697
1596,0.0012340255,0.0008362159
1597,0.016097998,0.01719997
1598,0.002127831,0.0013283765
1599,0.00015125444,0.00014160904
1600,0.007781555,0.0076401536
1601,0.0035338385,0.0031153245
1602,7.340202e-05,5.3091473e-05
1603,0.014527648,0.009119563
1604,0.008962664,0.008743406
1605,8.2562576e-05,6.584832e-05
1606,0.03280239,0.031306278
1607,0.0672225,0.05919272
1608,0.00012190191,8.7187786e-05
1609,0.14155436,0.13236623
1610,0.04674794,0.047287818
1611,0.00030926705,0.0002112077
1612,0.00972976,0.003943996
1613,0.0049389326,0.006199266
1614,0.00047887446,0.000527858
1615,0.007464167,0.004317438
1616,0.0082663335,0.007055749
1617,5.771763e-05,7.517893e-05
1618,0.019933123,0.013963297
1619,0.056168284,0.082465634
1620,0.00096822024,0.00013818448
1621,0.026867377,0.004514623
1622,0.004730339,0.0027689014
1623,0.0002942853,0.00019701278
1624,0.0028621538,0.0125921145
1625,0.0065703285,0.002909618
1626,8.9460395e-05,3.218534e-05
1627,0.00175716,0.0012180774
1628,0.0062518045,0.0013771836
1629,0.00010130463,7.628535e-05
1630,0.0011049408,0.0008715951
1631,0.0070689074,0.0019483299
1632,4.748997e-05,3.9315975e-05
1633,0.00050637097,0.0005119053
1634,0.0020458547,0.0014784803
1635,0.00012269182,0.00033316412
1636,0.0006269401,0.0011689576
1637,0.0025793388,0.0046361485
1638,0.00016332977,0.00014294004
1639,0.000730385,0.0003331911
1640,0.002310529,0.0029232712
1641,6.484881e-05,2.8061286e-05
1642,0.0025841394,0.001972625
1643,0.0045272047,0.005720146
1644,8.550983e-05,4.566299e-05
1645,0.0034678902,0.0012981681
1646,0.009315647,0.009833767
1647,0.041404754,0.0004317912
1648,0.0016604841,0.0029821515
1649,0.044834476,0.015278858
1650,0.0058319867,0.00088011165
1651,0.0034961782,0.0052165627
1652,0.06603268,0.035931535
1653,0.008264171,0.008118407
1654,0.016806586,0.0069357245
1655,0.011021729,0.0054952283
1656,0.0005053195,0.00040282749
1657,0.01895289,0.0096554905
1658,0.009463993,0.007319967
1659,0.00066349935,0.00040518338
1660,0.008595548,0.009137193
1661,0.012808636,0.007885653
1662,0.00017591295,0.00061293686
1663,0.036670957,0.021568628
1664,0.0070915073,0.007704663
1665,9.553798e-05,0.0019007967
1666,0.0059020696,0.006240666
1667,0.002826708,0.0017586508
1668,0.00060329714,0.0024907708
1669,0.02464995,0.0306983
1670,0.021019574,0.003834591
1671,8.875489e-05,0.000114743576
1672,0.0020822103,0.0017557995
1673,0.002510475,0.00059033546
1674,0.08503682,0.11579014
1675,0.019753724,0.030409256
1676,0.019103235,0.21949926
1677,1.729208e-05,1.0440724e-05
1678,0.003252109,0.0125366505
1679,0.04628554,0.066014655
1680,0.0066948077,0.0104974825
1681,0.07950381,0.051473644
1682,1.5832953e-05,2.4026684e-05
1683,0.007029536,0.01858971
1684,0.03156698,0.043774694
1685,0.003419049,0.0054263445
1686,0.010424246,0.01386911
1687,2.4497593e-05,7.5873744e-05
1688,0.0019385255,0.004653202
1689,0.034503505,0.04170248
1690,0.00974078,0.020125236
1691,0.029925948,0.04019033
1692,8.254416e-05,0.00014111926
1693,0.017994331,0.022391347
1694,0.016259436,0.020556996
1695,0.009537608,0.01688108
1696,0.13378038,0.15427198
1697,1.2269446e-05,2.7816232e-05
1698,0.011196173,0.011822176
1699,0.03145489,0.04044146
1700,0.00601654,0.011079455
1701,0.01318677,0.023464128
1702,1.1813994e-05,1.6870708e-05
1703,0.005406898,0.004624949
1704,0.020259334,0.028306445
1705,0.003415855,0.006869278
1706,0.107254565,0.109001264
1707,2.1571776e-05,3.422928e-05
1708,0.009915851,0.0063452227
1709,0.011766242,0.01725818
1710,0.002887987,0.005005018
1711,0.080435075,0.11219239
1712,3.3676963e-05,3.6540576e-05
1713,0.008812696,0.0042385953
1714,0.017593563,0.019510044
1715,0.0049995594,0.0043946365
1716,0.21075432,0.21204288
1717,4.6156696e-05,6.31672e-05
1718,0.010606472,0.012172611
1719,0.0061583114,0.006238575
1720,0.004140027,0.0017071838
1721,0.012283729,0.0106540695
1722,0.00016060715,0.00018700343
1723,0.0016964411,0.0011698932
1724,0.011636361,0.016337777
1725,0.003970463,0.003757498
1726,0.012468064,0.012882824
1727,0.00014729056,0.00019082123
1728,0.0019622445,0.0024004208
1729,0.0030474577,0.003122417
1730,0.0005844393,0.0008131037
1731,0.043527108,0.042695858
1732,0.0006931982,0.0004490682
1733,0.0019461623,0.001889607
1734,0.006781844,0.0074949604
1735,0.0012614892,0.0011830322
1736,0.18356173,0.24201481
1737,0.00017717182,0.0002666485
1738,0.0014402475,0.0015110349
1739,0.020945195,0.02259042
1740,0.049070895,0.048916858
1741,0.025524115,0.028111447
1742,0.00043775,0.0003780263
1743,0.008432677,0.007423774
1744,0.16456923,0.13243388
1745,0.018771147,0.013427215
1746,0.35495478,0.38950792
1747,0.00034193133,0.0002396825
1748,0.012053334,0.010698125
1749,0.024403434,0.017105509
1750,0.027791401,0.021418983
1751,0.027479643,0.015953865
1752,0.00017131992,0.00018254614
1753,0.008170723,0.006825562
1754,0.07684434,0.064601064
1755,0.15232508,0.19761682
1756,0.18505241,0.092196405
1757,0.00075840484,0.00022544952
1758,0.06214211,0.017670682
1759,0.017124569,0.015290072
1760,0.038437538,0.029015323
1761,0.18516774,0.19323562
1762,3.4867266e-05,2.9425963e-05
1763,0.0041523217,0.0033158031
1764,0.03124796,0.028961655
1765,0.018173682,0.016417518
1766,0.41738313,0.2095531
1767,4.0235296e-05,0.00011311798
1768,0.05766923,0.017298488
1769,0.03237522,0.019388178
1770,0.032380797,0.026393196
1771,0.06154234,0.12048346
1772,5.704069e-05,8.351024e-05
1773,0.02786308,0.02598523
1774,0.13687333,0.12687239
1775,0.04245666,0.0742982
1776,0.18860035,0.1840514
1777,0.000879841,0.001133169
1778,0.058558784,0.05227984
1779,0.020823611,0.02293553
1780,0.040430315,0.04770295
1781,0.02892811,0.033295784
1782,6.5539396e-05,5.9962495e-05
1783,0.0025928188,0.002253597
1784,0.02168808,0.020135457
1785,0.007826375,0.0059701498
1786,0.15721829,0.1153473
1787,0.06728149,0.040175315
1788,0.0035513113,0.0031260343
1789,0.026123768,0.019289168
