bb_idx,MT_CNNeo,WT_CNNeo
1001,0.92877996,0.92877996
1002,0.24353816,0.24353816
1003,0.5273877,0.5273877
1004,0.75255466,0.75255466
1005,0.8029263,0.8029263
1006,0.89254177,0.89254177
1007,0.91409117,0.91409117
1008,0.1491284,0.1491284
1009,0.39899844,0.39899847
1010,0.62773985,0.62773985
1011,0.80317223,0.80317223
1012,0.8956665,0.8956665
1013,0.84264755,0.84264755
1014,0.14191116,0.18831195
1015,0.38428828,0.45099986
1016,0.6148571,0.68138707
1017,0.83566797,0.8534595
1018,0.91394585,0.9215995
1019,0.8357782,0.8753114
1020,0.28006968,0.2242298
1021,0.5384619,0.47934586
1022,0.7521818,0.70383984
1023,0.8240003,0.80317223
1024,0.9073143,0.8956665
1025,0.9102266,0.88285345
1026,0.3093605,0.3093605
1027,0.5775014,0.5775014
1028,0.787862,0.787862
1029,0.81097955,0.81097955
1030,0.89748585,0.89748585
1031,0.92877996,0.92877996
1032,0.27998272,0.27998272
1033,0.53800195,0.53800195
1034,0.7523649,0.7523649
1035,0.81097955,0.81097955
1036,0.89748585,0.89748585
1037,0.9103192,0.9103192
1038,0.26292765,0.26292765
1039,0.54381615,0.54381615
1040,0.76528895,0.76528895
1041,0.8193342,0.8193342
1042,0.90236104,0.90236104
1043,0.9199151,0.9199151
1044,0.2063061,0.2063061
1045,0.4989475,0.4989475
1046,0.7319431,0.7319431
1047,0.8442316,0.8442316
1048,0.9192959,0.9192959
1049,0.9059805,0.9059805
1050,0.41498172,0.41498172
1051,0.6201416,0.6201416
1052,0.80226177,0.80226177
1053,0.8181808,0.8181808
1054,0.90295285,0.90295285
1055,0.9270401,0.9270401
1056,0.29777873,0.29777873
1057,0.5536214,0.5536214
1058,0.76471466,0.76471466
1059,0.82666177,0.82666177
1060,0.90689254,0.90689254
1061,0.9158466,0.9158466
1062,0.22351138,0.22351138
1063,0.48993462,0.48993462
1064,0.71493053,0.71493053
1065,0.8240003,0.8240003
1066,0.9073143,0.9073143
1067,0.89285934,0.89285934
1068,0.22673103,0.22673103
1069,0.5021761,0.5021761
1070,0.7297928,0.7297928
1071,0.80317223,0.80317223
1072,0.8956665,0.8956665
1073,0.9010699,0.9010699
1074,0.20477198,0.24353816
1075,0.4921113,0.5273877
1076,0.7241483,0.75255466
1077,0.87575114,0.8029263
1078,0.93389267,0.89254177
1079,0.90135294,0.91409117
1080,0.21486793,0.21486793
1081,0.5013415,0.5013415
1082,0.7315713,0.7315713
1083,0.8368138,0.8368138
1084,0.9147188,0.9147188
1085,0.90512043,0.90512043
1086,0.20477198,0.20477198
1087,0.4921113,0.4921113
1088,0.7241483,0.7241483
1089,0.84932166,0.84932166
1090,0.9210807,0.9210807
1091,0.90135294,0.90135294
1092,0.35253906,0.35253906
1093,0.5834417,0.5834417
1094,0.7808544,0.7808544
1095,0.81097955,0.81097955
1096,0.89748585,0.89748585
1097,0.9198829,0.9198829
1098,0.28006968,0.28006968
1099,0.5384619,0.5384619
1100,0.7521818,0.7521818
1101,0.8240003,0.8240003
1102,0.9073143,0.9073143
1103,0.9102266,0.9102266
1104,0.37088183,0.37088183
1105,0.60333425,0.60333425
1106,0.8006776,0.8006776
1107,0.85438585,0.85438585
1108,0.92305243,0.92305243
1109,0.93030703,0.93030703
1110,0.21486793,0.21486793
1111,0.5013415,0.5013415
1112,0.7315713,0.7315713
1113,0.8368138,0.8368138
1114,0.9147188,0.9147188
1115,0.90512043,0.90512043
1116,0.2950489,0.2950489
1117,0.56381106,0.56381106
1118,0.7773232,0.7773232
1119,0.82833695,0.82833695
1120,0.90972304,0.90972304
1121,0.92396766,0.92396766
1122,0.26752573,0.36971694
1123,0.5456148,0.6053038
1124,0.76485324,0.7993318
1125,0.83937013,0.83937013
1126,0.91612947,0.91612947
1127,0.91934305,0.92993
1128,0.2950489,0.21405038
1129,0.56381106,0.4830797
1130,0.7773232,0.7104855
1131,0.82833695,0.8240003
1132,0.90972304,0.9073143
1133,0.92396766,0.8910906
1134,0.17919773,0.17919773
1135,0.46219274,0.46219274
1136,0.69745886,0.69745886
1137,0.77547437,0.77547437
1138,0.87342876,0.87342876
1139,0.8882149,0.8882149
1140,0.24941026,0.24941026
1141,0.5259942,0.5259942
1142,0.7486679,0.7486679
1143,0.8343875,0.8343875
1144,0.9134751,0.9134751
1145,0.9110314,0.9110314
1146,0.13311924,0.13311924
1147,0.37513438,0.37513438
1148,0.6072746,0.6072746
1149,0.8240003,0.8240003
1150,0.9073143,0.9073143
1151,0.8325969,0.8325969
1152,0.17334053,0.17334053
1153,0.45035413,0.45035413
1154,0.6869185,0.6869185
1155,0.8240003,0.8240003
1156,0.9073143,0.9073143
1157,0.881459,0.881459
1158,0.2125203,0.2125203
1159,0.50250226,0.50250226
1160,0.7333334,0.7333334
1161,0.8240003,0.8240003
1162,0.9073143,0.9073143
1163,0.9065238,0.9065238
1164,0.30041024,0.30041024
1165,0.5623969,0.5623969
1166,0.77437276,0.77437276
1167,0.8181808,0.8181808
1168,0.90295285,0.90295285
1169,0.92146283,0.92146283
1170,0.16231364,0.17334053
1171,0.40950018,0.45035413
1172,0.6385329,0.6869185
1173,0.8240003,0.8240003
1174,0.9073143,0.9073143
1175,0.84868485,0.881459
1176,0.2125203,0.2125203
1177,0.50250226,0.50250226
1178,0.7333334,0.7333334
1179,0.8240003,0.8240003
1180,0.9073143,0.9073143
1181,0.9065238,0.9065238
1182,0.21886624,0.2950489
1183,0.5031266,0.56381106
1184,0.7318475,0.7773232
1185,0.80317223,0.82833695
1186,0.8956665,0.90972304
1187,0.90509075,0.92396766
1188,0.26292765,0.26292765
1189,0.54381615,0.54381615
1190,0.76528895,0.76528895
1191,0.8193342,0.8193342
1192,0.90236104,0.90236104
1193,0.9199151,0.9199151
1194,0.31466392,0.31466392
1195,0.5616923,0.5616923
1196,0.77020377,0.77020377
1197,0.8029263,0.8029263
1198,0.89254177,0.89254177
1199,0.9162878,0.9162878
1200,0.26322576,0.26322576
1201,0.5419277,0.5419277
1202,0.7615025,0.7615025
1203,0.82666177,0.82666177
1204,0.90689254,0.90689254
1205,0.91786945,0.91786945
1206,0.28833213,0.28833213
1207,0.56381035,0.56381035
1208,0.77850074,0.77850074
1209,0.82099944,0.82099944
1210,0.9014422,0.9014422
1211,0.9252421,0.9252421
1212,0.22673103,0.22673103
1213,0.5021761,0.5021761
1214,0.7297928,0.7297928
1215,0.80317223,0.80317223
1216,0.8956665,0.8956665
1217,0.9010699,0.9010699
1218,0.2125203,0.2125203
1219,0.50250226,0.50250226
1220,0.7333334,0.7333334
1221,0.847301,0.847301
1222,0.9188715,0.9188715
1223,0.9065238,0.9065238
1224,0.2134752,0.2134752
1225,0.47884223,0.47884223
1226,0.70538294,0.70538294
1227,0.8300792,0.8300792
1228,0.9106547,0.9106547
1229,0.8886518,0.8886518
1230,0.3158785,0.26292765
1231,0.5675466,0.54381615
1232,0.7753466,0.76528895
1233,0.8193342,0.8193342
1234,0.90236104,0.90236104
1235,0.9211502,0.9199151
1236,0.208806,0.28234506
1237,0.4593453,0.5476223
1238,0.68272775,0.7635303
1239,0.8193342,0.81097955
1240,0.90236104,0.89748585
1241,0.8714174,0.9166928
1242,0.26292765,0.26292765
1243,0.76528895,0.76528895
1244,0.9199151,0.9199151
1245,0.20477198,0.20477198
1246,0.7241483,0.7241483
1247,0.90135294,0.90135294
1248,0.27998272,0.27998272
1249,0.7523649,0.7523649
1250,0.9103192,0.9103192
1251,0.26292765,0.26292765
1252,0.76528895,0.76528895
1253,0.9199151,0.9199151
1254,0.24353816,0.24353816
1255,0.75255466,0.75255466
1256,0.91409117,0.91409117
1257,0.22673103,0.22673103
1258,0.7297928,0.7297928
1259,0.9010699,0.9010699
1260,0.20477198,0.20477198
1261,0.7241483,0.7241483
1262,0.90135294,0.90135294
1263,0.20920116,0.20920116
1264,0.7321427,0.7321427
1265,0.9057066,0.9057066
1266,0.24941026,0.24353816
1267,0.7486679,0.75255466
1268,0.9110314,0.91409117
1269,0.17355213,0.17355213
1270,0.66464895,0.66464895
1271,0.866823,0.866823
1272,0.26752573,0.26752573
1273,0.76485324,0.76485324
1274,0.91934305,0.91934305
1275,0.16905983,0.16905983
1276,0.6616023,0.6616023
1277,0.86481327,0.86481327
1278,0.34320047,0.34320047
1279,0.7824924,0.7824924
1280,0.92265046,0.92265046
1281,0.2242298,0.2242298
1282,0.70383984,0.70383984
1283,0.88285345,0.88285345
1284,0.20920116,0.20920116
1285,0.7321427,0.7321427
1286,0.9057066,0.9057066
1287,0.24353816,0.24353816
1288,0.75255466,0.75255466
1289,0.91409117,0.91409117
1290,0.21011858,0.21486793
1291,0.6994668,0.7315713
1292,0.88485765,0.90512043
1293,0.36971694,0.23207806
1294,0.7993318,0.7047004
1295,0.92993,0.8858083
1296,0.19447282,0.19447282
1297,0.68483174,0.68483174
1298,0.8765366,0.8765366
1299,0.2125203,0.2125203
1300,0.7333334,0.7333334
1301,0.9065238,0.9065238
1302,0.28833213,0.28833213
1303,0.77850074,0.77850074
1304,0.9252421,0.9252421
1305,0.1960321,0.1960321
1306,0.69699675,0.69699675
1307,0.88375837,0.88375837
1308,0.2258323,0.2258323
1309,0.7138571,0.7138571
1310,0.8902534,0.8902534
1311,0.2950489,0.2950489
1312,0.7773232,0.7773232
1313,0.92396766,0.92396766
1314,0.24941026,0.24941026
1315,0.7486679,0.7486679
1316,0.9110314,0.9110314
1317,0.19202076,0.3315485
1318,0.6831587,0.7798715
1319,0.8758423,0.9217009
1320,0.23228379,0.26292765
1321,0.7434162,0.76528895
1322,0.90894914,0.9199151
1323,0.40578768,0.40578768
1324,0.8084523,0.8084523
1325,0.9320725,0.9320725
1326,0.2950489,0.2950489
1327,0.7773232,0.7773232
1328,0.92396766,0.92396766
1329,0.2048038,0.2048038
1330,0.7081785,0.7081785
1331,0.8904887,0.8904887
1332,0.28006968,0.28006968
1333,0.7521818,0.7521818
1334,0.9102266,0.9102266
1335,0.20920116,0.20920116
1336,0.7321427,0.7321427
1337,0.9057066,0.9057066
1338,0.24353816,0.24353816
1339,0.75255466,0.75255466
1340,0.91409117,0.91409117
1341,0.4515613,0.4515613
1342,0.8292124,0.8292124
1343,0.9411598,0.9411598
1344,0.24833177,0.18026799
1345,0.7289955,0.67848194
1346,0.89991885,0.8739328
1347,0.25803185,0.3093605
1348,0.7341131,0.787862
1349,0.90125185,0.92877996
1350,0.26292765,0.26292765
1351,0.76528895,0.76528895
1352,0.9199151,0.9199151
1353,0.20477198,0.20477198
1354,0.7241483,0.7241483
1355,0.90135294,0.90135294
1356,0.27998272,0.27998272
1357,0.7523649,0.7523649
1358,0.9103192,0.9103192
1359,0.26292765,0.26292765
1360,0.76528895,0.76528895
1361,0.9199151,0.9199151
1362,0.24353816,0.24353816
1363,0.75255466,0.75255466
1364,0.91409117,0.91409117
1365,0.22673103,0.22673103
1366,0.7297928,0.7297928
1367,0.9010699,0.9010699
1368,0.20477198,0.20477198
1369,0.7241483,0.7241483
1370,0.90135294,0.90135294
1371,0.20920116,0.20920116
1372,0.7321427,0.7321427
1373,0.9057066,0.9057066
1374,0.24941026,0.24353816
1375,0.7486679,0.75255466
1376,0.9110314,0.91409117
1377,0.2699832,0.2699832
1378,0.7483047,0.7483047
1379,0.90818155,0.90818155
1380,0.23228379,0.23228379
1381,0.7434162,0.7434162
1382,0.90894914,0.90894914
1383,0.2063061,0.2063061
1384,0.7319431,0.7319431
1385,0.9059805,0.9059805
1386,0.20477198,0.20477198
1387,0.7241483,0.7241483
1388,0.90135294,0.90135294
1389,0.1838554,0.1838554
1390,0.68439054,0.68439054
1391,0.87659204,0.87659204
1392,0.20920116,0.20920116
1393,0.7321427,0.7321427
1394,0.9057066,0.9057066
1395,0.17919773,0.17919773
1396,0.69745886,0.69745886
1397,0.8882149,0.8882149
1398,0.16612506,0.16041826
1399,0.6856491,0.64973986
1400,0.8811877,0.85671264
1401,0.22673103,0.2125203
1402,0.7297928,0.7333334
1403,0.9010699,0.9065238
1404,0.30041024,0.30041024
1405,0.77437276,0.77437276
1406,0.92146283,0.92146283
1407,0.14624053,0.14624053
1408,0.63931984,0.63931984
1409,0.85437685,0.85437685
1410,0.26292765,0.26292765
1411,0.76528895,0.76528895
1412,0.9199151,0.9199151
1413,0.23191531,0.23191531
1414,0.7410848,0.7410848
1415,0.908323,0.908323
1416,0.3093605,0.3093605
1417,0.787862,0.787862
1418,0.92877996,0.92877996
1419,0.2063061,0.2063061
1420,0.7319431,0.7319431
1421,0.9059805,0.9059805
1422,0.2063061,0.2063061
1423,0.7319431,0.7319431
1424,0.9059805,0.9059805
1425,0.24941026,0.24941026
1426,0.7486679,0.7486679
1427,0.9110314,0.9110314
1428,0.24353816,0.24941026
1429,0.75255466,0.7486679
1430,0.91409117,0.9110314
1431,0.21171468,0.21171468
1432,0.7318782,0.7318782
1433,0.905436,0.905436
1434,0.16612506,0.16612506
1435,0.6856491,0.6856491
1436,0.8811877,0.8811877
1437,0.17355213,0.17355213
1438,0.66464895,0.66464895
1439,0.866823,0.866823
1440,0.22449848,0.22449848
1441,0.7150118,0.7150118
1442,0.8915696,0.8915696
1443,0.20920116,0.20920116
1444,0.7321427,0.7321427
1445,0.9057066,0.9057066
1446,0.24536863,0.24536863
1447,0.72111285,0.72111285
1448,0.8949965,0.8949965
1449,0.22449848,0.22449848
1450,0.7150118,0.7150118
1451,0.8915696,0.8915696
1452,0.18831195,0.15240471
1453,0.68138707,0.6186564
1454,0.8753114,0.8364022
1455,0.22673103,0.2125203
1456,0.7297928,0.7333334
1457,0.9010699,0.9065238
1458,0.20477198,0.20477198
1459,0.7241483,0.7241483
1460,0.90135294,0.90135294
1461,0.20920116,0.20920116
1462,0.7321427,0.7321427
1463,0.9057066,0.9057066
1464,0.28833213,0.28833213
1465,0.77850074,0.77850074
1466,0.9252421,0.9252421
1467,0.31466392,0.31466392
1468,0.77020377,0.77020377
1469,0.9162878,0.9162878
1470,0.26322576,0.26322576
1471,0.7615025,0.7615025
1472,0.91786945,0.91786945
1473,0.24941026,0.24941026
1474,0.7486679,0.7486679
1475,0.9110314,0.9110314
1476,0.24353816,0.24353816
1477,0.75255466,0.75255466
1478,0.91409117,0.91409117
1479,0.24353816,0.24353816
1480,0.75255466,0.75255466
1481,0.91409117,0.91409117
1482,0.24353816,0.20477198
1483,0.75255466,0.7241483
1484,0.91409117,0.90135294
1485,0.19447282,0.19447282
1486,0.68483174,0.68483174
1487,0.8765366,0.8765366
1488,0.2125203,0.2125203
1489,0.7333334,0.7333334
1490,0.9065238,0.9065238
1491,0.28833213,0.28833213
1492,0.77850074,0.77850074
1493,0.9252421,0.9252421
1494,0.1960321,0.1960321
1495,0.69699675,0.69699675
1496,0.88375837,0.88375837
1497,0.2258323,0.2258323
1498,0.7138571,0.7138571
1499,0.8902534,0.8902534
1500,0.2950489,0.2950489
1501,0.7773232,0.7773232
1502,0.92396766,0.92396766
1503,0.24941026,0.24941026
1504,0.7486679,0.7486679
1505,0.9110314,0.9110314
1506,0.19202076,0.3315485
1507,0.6831587,0.7798715
1508,0.8758423,0.9217009
1509,0.23228379,0.26292765
1510,0.7434162,0.76528895
1511,0.90894914,0.9199151
1512,0.24353816,0.24353816
1513,0.75255466,0.75255466
1514,0.91409117,0.91409117
1515,0.24353816,0.24353816
1516,0.75255466,0.75255466
1517,0.91409117,0.91409117
1518,0.2505348,0.2505348
1519,0.7319401,0.7319401
1520,0.8993406,0.8993406
1521,0.26292765,0.26292765
1522,0.76528895,0.76528895
1523,0.9199151,0.9199151
1524,0.22673103,0.22673103
1525,0.7297928,0.7297928
1526,0.9010699,0.9010699
1527,0.2125203,0.2125203
1528,0.7333334,0.7333334
1529,0.9065238,0.9065238
1530,0.20477198,0.20477198
1531,0.7241483,0.7241483
1532,0.90135294,0.90135294
1533,0.34192416,0.37812114
1534,0.78792447,0.8036296
1535,0.92579466,0.9311708
1536,0.26322576,0.26752573
1537,0.7615025,0.76485324
1538,0.91786945,0.91934305
1539,0.2550879,0.2550879
1540,0.7316472,0.7316472
1541,0.8987653,0.8987653
1542,0.17068574,0.17068574
1543,0.6813914,0.6813914
1544,0.87911063,0.87911063
1545,0.3173847,0.3173847
1546,0.7737755,0.7737755
1547,0.9199276,0.9199276
1548,0.29777873,0.29777873
1549,0.76471466,0.76471466
1550,0.9158466,0.9158466
1551,0.28006968,0.28006968
1552,0.7521818,0.7521818
1553,0.9102266,0.9102266
1554,0.24833177,0.24833177
1555,0.7289955,0.7289955
1556,0.89991885,0.89991885
1557,0.26322576,0.26322576
1558,0.7615025,0.7615025
1559,0.91786945,0.91786945
1560,0.2048038,0.24353816
1561,0.7081785,0.75255466
1562,0.8904887,0.91409117
1563,0.2125203,0.2063061
1564,0.7333334,0.7319431
1565,0.9065238,0.9059805
1566,0.24353816,0.24353816
1567,0.75255466,0.75255466
1568,0.91409117,0.91409117
1569,0.24353816,0.24353816
1570,0.75255466,0.75255466
1571,0.91409117,0.91409117
1572,0.2505348,0.2505348
1573,0.7319401,0.7319401
1574,0.8993406,0.8993406
1575,0.26292765,0.26292765
1576,0.76528895,0.76528895
1577,0.9199151,0.9199151
1578,0.22673103,0.22673103
1579,0.7297928,0.7297928
1580,0.9010699,0.9010699
1581,0.2125203,0.2125203
1582,0.7333334,0.7333334
1583,0.9065238,0.9065238
1584,0.20477198,0.20477198
1585,0.7241483,0.7241483
1586,0.90135294,0.90135294
1587,0.34192416,0.37812114
1588,0.78792447,0.8036296
1589,0.92579466,0.9311708
1590,0.26322576,0.26752573
1591,0.7615025,0.76485324
1592,0.91786945,0.91934305
1593,0.3093605,0.3093605
1594,0.787862,0.787862
1595,0.92877996,0.92877996
1596,0.3093605,0.3093605
1597,0.787862,0.787862
1598,0.92877996,0.92877996
1599,0.3093605,0.3093605
1600,0.787862,0.787862
1601,0.92877996,0.92877996
1602,0.23228379,0.23228379
1603,0.7434162,0.7434162
1604,0.90894914,0.90894914
1605,0.17355213,0.17355213
1606,0.66464895,0.66464895
1607,0.866823,0.866823
1608,0.36971694,0.36971694
1609,0.7993318,0.7993318
1610,0.92993,0.92993
1611,0.2125203,0.2125203
1612,0.7333334,0.7333334
1613,0.9065238,0.9065238
1614,0.21886624,0.19577235
1615,0.7318475,0.6891615
1616,0.90509075,0.8799929
1617,0.17919773,0.20920116
1618,0.69745886,0.7321427
1619,0.8882149,0.9057066
1620,0.24941026,0.24941026
1621,0.7486679,0.7486679
1622,0.9110314,0.9110314
1623,0.18489626,0.18489626
1624,0.68981373,0.68981373
1625,0.8807883,0.8807883
1626,0.23228379,0.23228377
1627,0.7434162,0.7434162
1628,0.90894914,0.90894914
1629,0.1649835,0.1649835
1630,0.6486501,0.6486501
1631,0.85596454,0.85596454
1632,0.22427633,0.22427633
1633,0.72649133,0.72649133
1634,0.8994319,0.8994319
1635,0.24833177,0.24833177
1636,0.7289955,0.7289955
1637,0.89991885,0.89991885
1638,0.32986847,0.32986847
1639,0.7665956,0.7665956
1640,0.9144604,0.9144604
1641,0.19867745,0.18831195
1642,0.67939514,0.68138707
1643,0.87217575,0.8753114
1644,0.2125203,0.22673103
1645,0.7333334,0.7297928
1646,0.9065238,0.9010699
1647,0.2950489,0.2950489
1648,0.7773232,0.7773232
1649,0.92396766,0.92396766
1650,0.43503514,0.43503514
1651,0.8225318,0.8225318
1652,0.93650734,0.93650734
1653,0.17124258,0.17124258
1654,0.6568054,0.6568054
1655,0.8619742,0.8619742
1656,0.23228379,0.23228379
1657,0.7434162,0.7434162
1658,0.90894914,0.90894914
1659,0.30041024,0.30041024
1660,0.77437276,0.77437276
1661,0.92146283,0.92146283
1662,0.13311924,0.13311924
1663,0.6072746,0.6072746
1664,0.8325969,0.8325969
1665,0.17334053,0.14832914
1666,0.6869185,0.62508506
1667,0.881459,0.8416492
1668,0.2125203,0.2125203
1669,0.7333334,0.7333334
1670,0.9065238,0.9065238
1671,0.27343485,0.24941026
1672,0.7443638,0.7486679
1673,0.90673244,0.9110314
1674,0.6804819,0.6804819
1675,0.8253653,0.8253653
1676,0.8951245,0.8951245
1677,0.67523307,0.67523307
1678,0.686539,0.686539
1679,0.7226535,0.7226535
1680,0.8451935,0.8451935
1681,0.91151494,0.91151494
1682,0.802046,0.802046
1683,0.622501,0.622501
1684,0.67749935,0.67749935
1685,0.8236784,0.8236784
1686,0.89321387,0.89321387
1687,0.66530335,0.66530335
1688,0.686539,0.686539
1689,0.7226535,0.7226535
1690,0.8451935,0.8451934
1691,0.91151494,0.91151494
1692,0.802046,0.802046
1693,0.622501,0.622501
1694,0.752497,0.752497
1695,0.8576679,0.8576679
1696,0.9183263,0.9183263
1697,0.86499363,0.86499363
1698,0.686539,0.686539
1699,0.67749935,0.67749935
1700,0.8236784,0.8236784
1701,0.89321387,0.89321387
1702,0.66530335,0.66530335
1703,0.686539,0.686539
1704,0.6591405,0.6591405
1705,0.8158576,0.8158576
1706,0.8876824,0.8876824
1707,0.62581944,0.62581944
1708,0.622501,0.622501
1709,0.62410706,0.61272526
1710,0.79960775,0.795232
1711,0.8748564,0.87234414
1712,0.54932153,0.51825655
1713,0.6375365,0.6375365
1714,0.5164952,0.70303255
1715,0.7443674,0.8345215
1716,0.8270629,0.9018307
1717,0.3536438,0.7211263
1718,0.6702448,0.7422936
1719,0.67163664,0.67163664
1720,0.8237197,0.8237197
1721,0.8961129,0.8961129
1722,0.66663766,0.66663766
1723,0.7024503,0.7024503
1724,0.64671296,0.64671296
1725,0.8095038,0.8095038
1726,0.88152474,0.88152474
1727,0.5994163,0.5994163
1728,0.686539,0.686539
1729,0.6793532,0.6793532
1730,0.8278764,0.8278764
1731,0.8996078,0.8996078
1732,0.6951616,0.6951616
1733,0.6702448,0.6702448
1734,0.7504482,0.7504482
1735,0.8548428,0.8548428
1736,0.91425073,0.91425073
1737,0.8102822,0.8102822
1738,0.60439783,0.60439783
1739,0.6826254,0.6826254
1740,0.8275043,0.8275043
1741,0.8994274,0.8994274
1742,0.69573677,0.69573677
1743,0.686539,0.686539
1744,0.56842536,0.56842536
1745,0.76856863,0.76856863
1746,0.8491165,0.8491165
1747,0.44527453,0.44527453
1748,0.7024503,0.7024503
1749,0.6833149,0.6833149
1750,0.8293895,0.8293895
1751,0.9005439,0.9005439
1752,0.7034019,0.7034019
1753,0.7422936,0.7422936
1754,0.67163664,0.67163664
1755,0.8237197,0.8237197
1756,0.8961129,0.8961129
1757,0.66663766,0.66663766
1758,0.7024503,0.7024503
1759,0.7032023,0.68107086
1760,0.83607084,0.82779527
1761,0.9046308,0.89950037
1762,0.7397817,0.69283867
1763,0.686539,0.6264656
1764,0.752497,0.752497
1765,0.8576679,0.8576679
1766,0.9183263,0.9183263
1767,0.86499363,0.86499363
1768,0.686539,0.686539
1769,0.68029046,0.68029046
1770,0.8278665,0.8278665
1771,0.8998562,0.8998562
1772,0.6969848,0.6969848
1773,0.7265038,0.7265038
1774,0.7032023,0.7032023
1775,0.83607084,0.83607084
1776,0.9046308,0.9046308
1777,0.7397817,0.7397817
1778,0.686539,0.686539
1779,0.752497,0.752497
1780,0.8576679,0.8576679
1781,0.9183263,0.9183263
1782,0.86499363,0.86499363
1783,0.686539,0.686539
1784,0.7032023,0.7032023
1785,0.83607084,0.83607084
1786,0.9046308,0.9046308
1787,0.7397817,0.7397817
1788,0.686539,0.686539
1789,0.61272526,0.61272526
1790,0.795232,0.795232
1791,0.87234414,0.87234414
1792,0.51825655,0.51825655
1793,0.6375365,0.6375365
1794,0.6833149,0.6833149
1795,0.8293895,0.8293895
1796,0.9005439,0.9005439
1797,0.7034019,0.7034019
1798,0.7422936,0.7422936
1799,0.705457,0.81855404
1800,0.8350331,0.880671
1801,0.9007703,0.92954814
1802,0.7204644,0.90964806
1803,0.7304255,0.7304255
1804,0.6833149,0.7226535
1805,0.8293895,0.8451935
1806,0.9005439,0.91151494
1807,0.7034019,0.802046
1808,0.7422936,0.622501
1809,0.64671296,0.64671296
1810,0.8095038,0.8095038
1811,0.88152474,0.88152474
1812,0.5994163,0.5994163
1813,0.686539,0.686539
1814,0.6793532,0.6793532
1815,0.8278764,0.8278764
1816,0.8996078,0.8996078
1817,0.6951616,0.6951616
1818,0.6702448,0.6702448
1819,0.7065164,0.7065164
1820,0.8387877,0.8387877
1821,0.9074061,0.9074061
1822,0.7604988,0.7604988
1823,0.686539,0.686539
1824,0.6447615,0.6447615
1825,0.8091521,0.8091521
1826,0.8830202,0.8830202
1827,0.5932816,0.5932816
1828,0.6264656,0.6264656
1829,0.7237305,0.7237305
1830,0.8452809,0.8452809
1831,0.9103359,0.9103359
1832,0.8032872,0.8032872
1833,0.6358163,0.6358163
1834,0.6308282,0.6308282
1835,0.8040162,0.8040162
1836,0.8789656,0.8789656
1837,0.56026405,0.56026405
1838,0.686539,0.686539
1839,0.61987925,0.61987925
1840,0.7983287,0.7983287
1841,0.8746066,0.8746066
1842,0.5366732,0.5366732
1843,0.6702448,0.6702448
1844,0.6778392,0.6778392
1845,0.82613206,0.82613206
1846,0.89660156,0.89660156
1847,0.6734544,0.6734544
1848,0.686539,0.686539
1849,0.74151015,0.63875705
1850,0.8526894,0.8095012
1851,0.91552943,0.8850008
1852,0.8461532,0.5713876
1853,0.7304255,0.686539
1854,0.6793532,0.6793532
1855,0.8278764,0.8278764
1856,0.8996078,0.8996078
1857,0.6951616,0.6951616
1858,0.6702448,0.6702448
1859,0.63875705,0.63875705
1860,0.8095012,0.8095012
1861,0.8850008,0.8850008
1862,0.5713876,0.5713876
1863,0.686539,0.686539
1864,0.74151015,0.74151015
1865,0.8526894,0.8526894
1866,0.91552943,0.91552943
1867,0.8461532,0.8461532
1868,0.7304255,0.7304255
1869,0.74151015,0.74151015
1870,0.8526894,0.8526894
1871,0.91552943,0.91552943
1872,0.8461532,0.8461532
1873,0.7304255,0.7304255
1874,0.6778392,0.6778392
1875,0.82613206,0.82613206
1876,0.89660156,0.89660156
1877,0.6734544,0.6734544
1878,0.686539,0.686539
1879,0.6447615,0.6447615
1880,0.8091521,0.8091521
1881,0.8830202,0.8830202
1882,0.5932816,0.5932816
1883,0.6264656,0.6264656
1884,0.7237305,0.7237305
1885,0.8452809,0.8452809
1886,0.9103359,0.9103359
1887,0.8032872,0.8032872
1888,0.6358163,0.6358163
1889,0.752497,0.78116417
1890,0.8576679,0.8681117
1891,0.9183263,0.92142296
1892,0.86499363,0.85899353
1893,0.686539,0.686539
1894,0.6826254,0.7945097
1895,0.8275043,0.8715847
1896,0.8994274,0.9229022
1897,0.69573677,0.8686212
1898,0.686539,0.7224489
1899,0.6793532,0.6793532
1900,0.8278764,0.8278764
1901,0.8996078,0.8996078
1902,0.6951616,0.6951616
1903,0.6702448,0.6702448
1904,0.73989874,0.73989874
1905,0.85129046,0.85129046
1906,0.9146809,0.9146809
1907,0.8295706,0.8295706
1908,0.7224489,0.7224489
1909,0.6778392,0.6778392
1910,0.82613206,0.82613206
1911,0.89660156,0.89660156
1912,0.6734544,0.6734544
1913,0.686539,0.686539
1914,0.6833149,0.6833149
1915,0.8293895,0.8293895
1916,0.9005439,0.9005439
1917,0.7034019,0.7034019
1918,0.7422936,0.7422936
1919,0.73703486,0.73703486
1920,0.85027117,0.85027117
1921,0.91370106,0.91370106
1922,0.80867416,0.80867416
1923,0.7304255,0.7304255
1924,0.6833149,0.6833149
1925,0.8293895,0.8293895
1926,0.9005439,0.9005439
1927,0.7034019,0.7034019
1928,0.7422936,0.7422936
1929,0.7032023,0.7032023
1930,0.83607084,0.83607084
1931,0.9046308,0.9046308
1932,0.7397817,0.7397817
1933,0.686539,0.686539
1934,0.7211842,0.73403347
1935,0.84358674,0.8450479
1936,0.90966374,0.90660435
1937,0.7928807,0.77050865
1938,0.67103827,0.67103827
