bb_idx,MT_MHCnuggets,WT_MHCnuggets
1424,-5516.11,
1425,-24971.8,
1426,-3914.47,
1427,-38.87,
1428,-4989.52,
1429,-5226.56,
1430,-3039.23,
1431,-5628.35,
1432,-6466.35,
1433,-4992.04,
1434,-14020.27,
1435,-22649.32,
1436,-5610.1,
1437,-5878.72,
1438,-4969.43,
1439,-26416.54,
1440,-20004.87,
1441,-5628.7,
1442,-10613.41,
1443,-4985.4,
1444,-17684.44,
1445,-21249.89,
1446,-5616.86,
1447,-16233.9,
1448,-4987.48,
1449,-16561.33,
1450,-20100.52,
1451,-5744.34,
1452,-26671.6,
1453,-4984.07,
1454,-9868.63,
1455,-29323.81,
1456,-5588.07,
1457,-29512.57,
1458,-4979.31,
1459,-18067.85,
1460,-26745.6,
1461,-5670.42,
1462,-31543.5,
1463,-4986.14,
1464,-5665.35,
1465,-32449.14,
1466,-5483.09,
1467,-3308.31,
1468,-4961.87,
1469,-7138.88,
1470,-18900.45,
1471,-5556.45,
1472,-34146.7,
1473,-4997.45,
1474,-21787.25,
1475,-38687.7,
1476,-5594.1,
1477,-35424.93,
1478,-4985.81,
1479,-11715.34,
1480,-39004.76,
1481,-5598.0,
1482,-18456.69,
1483,-4970.68,
1484,-703.91,
1485,-34634.47,
1486,-5575.1,
1487,-12237.17,
1488,-4985.21,
1489,-4725.67,
1490,-28442.03,
1491,-5612.03,
1492,-30087.41,
1493,-4977.25,
1494,-20304.91,
1495,-33078.44,
1496,-5606.29,
1497,-22581.07,
1498,-4944.19,
1499,-15399.31,
1500,-36244.79,
1501,-3423.58,
1502,-10469.41,
1503,-4986.36,
1504,-361.59,
1505,-2827.3,
1506,-5560.81,
1507,-11833.47,
1508,-4970.53,
1509,-4892.07,
1510,-29607.63,
1511,-5599.7,
1512,-12560.91,
1513,-4974.51,
1514,-21281.34,
1515,-35734.77,
1516,-5670.76,
1517,-29696.21,
1518,-4981.2,
1519,-12296.51,
1520,-34384.18,
1521,-5395.23,
1522,-22808.24,
1523,-4967.62,
1524,-161.55,
1525,-19624.87,
1526,-5595.42,
1527,-38768.55,
1528,-4885.62,
1529,-25467.01,
1530,-37594.04,
1531,-3423.58,
1532,-10469.41,
1533,-4986.36,
1534,-361.59,
1535,-2827.3,
1536,-5560.81,
1537,-11833.47,
1538,-4970.53,
1539,-4892.07,
1540,-29607.63,
1541,-5599.7,
1542,-12560.91,
1543,-4974.51,
1544,-21281.34,
1545,-35734.77,
1546,-5670.76,
1547,-29696.21,
1548,-4981.2,
1549,-12296.51,
1550,-34384.18,
1551,-5395.23,
1552,-22808.24,
1553,-4967.62,
1554,-161.55,
1555,-19624.87,
1556,-5595.42,
1557,-38768.55,
1558,-4885.62,
1559,-25467.01,
1560,-37594.04,
1561,-5607.95,
1562,-17138.69,
1563,-4978.21,
1564,-23288.45,
1565,-32785.31,
1566,-5634.28,
1567,-22706.51,
1568,-4986.06,
1569,-5374.63,
1570,-27564.06,
1571,-5600.9,
1572,-18373.62,
1573,-4942.35,
1574,-3098.88,
1575,-31450.66,
1576,-5627.64,
1577,-12121.92,
1578,-4858.6,
1579,-24622.96,
1580,-30735.79,
1581,-5652.37,-5652.37
1582,-22847.32,-22847.32
1583,-175.73,-175.73
1584,-27017.68,-27017.68
1585,-1789.77,-1789.77
1586,-3903.11,-3903.11
1587,-5642.86,-5642.86
1588,-28913.47,-28913.47
1589,-29584.18,-29584.18
1590,-31126.37,-31126.37
1591,-1452.56,-1452.56
1592,-10733.94,-10733.94
1593,-5639.15,-5639.15
1594,-28062.29,-28062.29
1595,-36317.62,-36317.62
1596,-33356.62,-33356.62
1597,-2033.62,-2033.62
1598,-22.13,-22.13
1599,-5643.11,-5643.11
1600,-23315.93,-23315.93
1601,-34207.22,-34207.22
1602,-29851.31,-29851.31
1603,-2241.48,-2241.48
1604,-7344.02,-7344.02
1605,-5643.4,-5643.4
1606,-25336.37,-25336.37
1607,-31350.13,-31350.13
1608,-32378.33,-32378.33
1609,-11293.81,-11293.81
1610,-2076.23,-2076.23
1611,-5648.83,-5648.83
1612,-27276.26,-27276.26
1613,-17422.12,-17422.12
1614,-28524.45,-28524.45
1615,-6424.11,-6424.11
1616,-21599.93,-21599.93
1617,-5649.29,-5636.13
1618,-25410.55,-22899.65
1619,-35087.79,-34649.92
1620,-30951.83,-33312.15
1621,-8049.01,-5628.07
1622,-11121.93,-13090.05
1623,-5621.05,-5594.42
1624,-16830.37,-17075.79
1625,-21609.11,-30370.78
1626,-31665.06,-32634.92
1627,-6676.21,-8532.32
1628,-446.81,-170.53
1629,-5631.02,-5629.06
1630,-26659.45,-26197.67
1631,-35956.55,-36868.99
1632,-30945.01,-31583.1
1633,-7611.69,-7106.65
1634,-1201.04,-1257.9
1635,-5660.11,-5654.68
1636,-25769.69,-25336.71
1637,-37519.46,-37768.47
1638,-28172.03,-30591.17
1639,-3355.79,-2269.15
1640,-3798.0,-3328.73
1641,-5649.0,-5649.16
1642,-20256.16,-19020.27
1643,-36094.21,-36045.3
1644,-10362.89,-14818.29
1645,-1127.76,-874.33
1646,-14443.77,-13549.9
1647,-5619.69,-5620.67
1648,-13533.87,-13870.95
1649,-34095.45,-33901.9
1650,-32951.1,-33639.36
1651,-5072.25,-4893.48
1652,-4655.78,-5135.36
1653,-5605.41,-5607.94
1654,-24161.08,-20137.45
1655,-29574.13,-31244.12
1656,-30616.86,-31425.33
1657,-4539.37,-5736.08
1658,-257.66,-386.62
1659,-5633.18,-5636.48
1660,-21479.44,-11375.38
1661,-34998.62,-36095.54
1662,-32816.03,-32923.1
1663,-3863.79,-5133.48
1664,-542.69,-1457.4
1665,-5652.31,-5644.42
1666,-6559.8,-2266.93
1667,-1165.14,-3040.8
1668,-17950.37,-17938.85
1669,-2424.07,-1700.89
1670,-1132.3,-3010.24
1671,-5611.94,
1672,-26103.52,
1673,-33653.24,
1674,-26877.93,
1675,-4521.27,
1676,-603.5,
1677,-5658.22,
1678,-24323.8,
1679,-33366.91,
1680,-20478.14,
1681,-7321.67,
1682,-7.53,
1683,-5543.56,
1684,-22167.79,
1685,-32906.78,
1686,-27405.99,
1687,-2336.25,
1688,-33.74,
1689,-5662.6,
1690,-23226.43,
1691,-33901.33,
1692,-26412.86,
1693,-682.42,
1694,-1523.81,
1695,-4238.84,
1696,-20153.77,
1697,-32620.37,
1698,-29366.98,
1699,-1891.13,
1700,-607.46,
1701,-5636.57,
1702,-23942.75,
1703,-35565.15,
1704,-28017.06,
1705,-168.95,
1706,-102.73,
1707,-5624.02,
1708,-24068.45,
1709,-28973.93,
1710,-28584.24,
1711,-20.05,
1712,-107.12,
1713,-5680.16,
1714,-10838.74,
1715,-10950.4,
1716,-28650.92,
1717,-4900.64,
1718,-584.04,
1719,-5633.95,
1720,-27251.28,
1721,-8770.7,
1722,-28958.09,
1723,-599.3,
1724,-2651.64,
1725,-5588.71,
1726,-27596.63,
1727,-20065.39,
1728,-31706.9,
1729,-24.79,
1730,-4592.23,
1731,-5621.25,
1732,-28999.17,
1733,-27400.02,
1734,-30084.11,
1735,-113.51,
1736,-1077.28,
1737,-5627.6,
1738,-29359.25,
1739,-28872.06,
1740,-29994.32,
1741,-75.45,
1742,-1862.51,
1743,-5627.72,
1744,-26446.05,
1745,-23406.72,
1746,-28063.02,
1747,-34.64,
1748,-516.74,
1749,-5643.87,
1750,-26918.08,
1751,-28603.22,
1752,-28604.33,
1753,-1456.35,
1754,-19.02,
1755,-5657.57,
1756,-26051.69,
1757,-36989.3,
1758,-30958.79,
1759,-2625.89,
1760,-406.51,
