bb_idx,MT_ImmuneApp,WT_ImmuneApp
1390,0.000109,1.1e-05
1391,2e-06,1e-06
1392,8e-06,1.3e-05
1393,0.0,0.0
1394,1.3e-05,3e-06
1395,3e-06,1e-06
1396,1.4e-05,1e-06
1397,1e-05,9e-05
1398,4e-06,1.4e-05
1399,6e-06,0.000709
1400,6e-06,0.000117
1401,1.6e-05,0.004165
1402,8e-05,0.004853
1403,0.0,0.0
1404,2.6e-05,4.2e-05
1405,5e-06,6e-06
1406,1.4e-05,7e-06
1407,4e-06,1e-06
1408,1e-06,1e-06
1409,0.604445,0.604445
1410,2e-06,2e-06
1411,1e-06,1e-06
1412,2e-06,2e-06
1413,0.0072,0.0072
1414,6e-06,6e-06
1415,3e-06,3e-06
1416,0.0,0.0
1417,3.6e-05,3.6e-05
1418,3.1e-05,3.1e-05
1419,2e-06,2e-06
1420,1e-06,1e-06
1421,0.001048,3.8e-05
1422,0.090364,0.048478
1423,0.0,0.0
1424,0.768877,0.004645
1425,0.0,0.0
1426,9e-06,9e-05
1427,4e-06,0.0
1428,0.302005,0.023867
1429,0.00013,8.2e-05
1430,0.000161,1e-06
1431,0.0,0.0
1432,1e-06,2e-06
1433,0.0,6e-06
1434,2e-06,1.8e-05
1435,0.128846,0.0
1436,3e-06,1.9e-05
1437,2e-05,8e-06
1438,4e-06,7e-06
1439,0.00019,8e-06
1440,1e-06,0.0
1441,0.007367,0.007367
1442,7.6e-05,7.6e-05
1443,0.004168,0.004168
1444,0.000138,0.000138
1445,0.003031,0.003031
1446,0.001125,0.001125
1447,0.000957,0.000957
1448,6.6e-05,6.6e-05
1449,0.000443,4e-05
1450,0.008383,0.042351
1451,3.3e-05,0.001092
1452,1.4e-05,2e-06
1453,1e-06,0.0
1454,0.000123,3.2e-05
1455,0.008,0.014179
1456,0.000921,2e-05
1457,1e-06,0.0
1458,0.000152,0.000555
1459,0.0,0.0
1460,1.1e-05,2e-06
1461,1e-06,1.8e-05
1462,4e-06,4e-06
1463,0.000724,0.000185
1464,0.003787,0.000562
1465,5e-06,1e-06
1466,1e-06,1e-06
1467,0.000283,4e-06
1468,0.0,2e-06
1469,0.03787,0.03787
1470,5.1e-05,5.1e-05
1471,0.004749,0.004749
1472,0.000114,0.000114
1473,0.023898,0.952432
1474,0.980808,0.998862
1475,7e-06,1.1e-05
1476,8.5e-05,0.003674
1477,0.0,0.0
1478,1.2e-05,1e-06
1479,1e-06,1e-06
1480,4e-06,7e-06
1481,9e-06,3e-06
1482,2e-06,5e-06
1483,0.000132,5e-06
1484,1e-06,0.0
1485,1e-06,2e-06
1486,2e-06,4e-06
1487,0.000894,0.00029
1488,7e-06,0.000351
1489,6e-06,2e-06
1490,5e-06,1e-06
1491,0.058488,0.000152
1492,2.1e-05,1.7e-05
1493,0.0,0.0
1494,0.001883,0.006003
1495,0.0,0.0
1496,4e-06,4e-06
1497,0.0,0.0
1498,1.3e-05,4e-06
1499,3e-06,0.0
1500,0.002447,0.000214
1501,1e-06,1e-06
1502,4.2e-05,1.1e-05
1503,0.001248,0.000103
1504,3.3e-05,4e-06
1505,0.0,3e-06
1506,2e-06,3.8e-05
1507,2e-06,0.001523
1508,0.0,5e-06
1509,4e-06,0.00027
1510,2.7e-05,3.3e-05
1511,0.005723,0.014319
1512,1e-06,9e-06
1513,6.1e-05,1.3e-05
1514,1.6e-05,1.6e-05
1515,0.019983,0.000797
1516,3e-06,1e-06
1517,8e-06,1e-06
1518,2.8e-05,7.5e-05
1519,4.7e-05,1e-06
1520,0.000431,0.000142
1521,2e-06,1e-06
1522,0.000219,0.000272
1523,4.7e-05,8e-06
1524,0.008945,0.029745
1525,0.0,0.0
1526,1.2e-05,2.6e-05
1527,2e-06,3e-06
1528,8.2e-05,1.6e-05
1529,0.001327,0.001327
1530,0.786531,0.786531
1531,9e-06,9e-06
1532,1e-05,1e-05
1533,3e-06,3e-06
1534,1e-05,1e-05
1535,5e-06,5e-06
1536,1e-06,1e-06
1537,1.8e-05,1.8e-05
1538,0.251503,0.251503
1539,2e-06,2e-06
1540,1e-06,1e-06
1541,1.3e-05,1.3e-05
1542,0.999716,0.999716
1543,3e-06,3e-06
1544,0.000361,0.000361
1545,0.074379,0.074379
1546,0.999896,0.999896
1547,5.6e-05,5.6e-05
1548,5e-06,5e-06
1549,0.000769,0.000769
1550,0.000106,0.000106
1551,0.00088,0.00088
1552,0.001379,0.001379
1553,0.000152,1.5e-05
1554,0.991932,0.999629
1555,0.000134,4e-06
1556,0.000126,0.00294
1557,0.000279,4.3e-05
1558,0.007757,0.000133
1559,0.997971,0.98129
1560,0.956897,0.952977
1561,6.8e-05,1.5e-05
1562,6.1e-05,1.1e-05
1563,0.251031,0.002978
1564,6.1e-05,7e-06
1565,0.000747,8.6e-05
1566,0.000114,0.956575
1567,1.1e-05,0.99331
1568,0.001245,0.15117
1569,3e-06,3.1e-05
1570,4.9e-05,0.000174
1571,0.000977,0.013407
1572,1.9e-05,1e-05
1573,0.895011,0.000364
1574,0.050157,0.000168
1575,0.999992,0.509207
1576,0.000517,2e-06
1577,7e-06,1.5e-05
1578,0.995081,0.999953
1579,0.001126,1.2e-05
1580,4e-06,1.7e-05
1581,6e-06,6e-06
1582,6.3e-05,6.3e-05
1583,0.000147,0.000147
1584,4e-06,4e-06
1585,3.5e-05,3.5e-05
1586,8e-06,8e-06
1587,7.7e-05,7.7e-05
1588,0.0,0.0
1589,0.000625,0.000625
1590,0.003988,0.003988
1591,0.000537,0.000537
1592,2e-05,2e-05
1593,0.003471,0.003471
1594,0.999991,0.999991
1595,2.8e-05,2.8e-05
1596,8e-06,8e-06
1597,2.8e-05,2.8e-05
1598,0.000495,0.000495
1599,0.000145,0.000145
1600,9.2e-05,9.2e-05
1601,1.1e-05,1.7e-05
1602,0.000793,1e-05
1603,0.290402,0.096518
1604,0.184074,0.764505
1605,4e-06,1e-06
1606,0.999774,0.99995
1607,0.000224,3e-06
1608,0.009184,0.992585
1609,2e-06,1e-06
1610,6e-06,2e-06
1611,7.5e-05,1.6e-05
1612,0.000963,0.013921
1613,0.000191,7e-06
1614,3.1e-05,0.00053
1615,0.0,0.0
1616,2.4e-05,0.000159
1617,0.011958,0.005854
1618,5e-05,5.2e-05
1619,1.5e-05,1e-06
1620,0.000201,0.004389
1621,4e-06,3e-06
1622,0.0,0.0
1623,0.90377,8.2e-05
1624,3e-06,4.5e-05
1625,6.9e-05,0.009413
1626,0.000218,0.020432
1627,1e-06,0.000108
1628,1e-05,0.000879
1629,3.4e-05,3.4e-05
1630,1.3e-05,1.3e-05
1631,7e-06,7e-06
1632,2e-06,2e-06
1633,8.6e-05,8.6e-05
1634,2.1e-05,2.1e-05
1635,0.000753,0.000753
1636,1.3e-05,1.3e-05
1637,0.002977,0.002977
1638,0.343261,0.343261
1639,2.2e-05,2.2e-05
1640,1e-05,1e-05
1641,3e-06,3e-06
1642,0.000183,0.000183
1643,4.8e-05,4.8e-05
1644,9e-06,9e-06
1645,0.004944,0.04256
1646,0.004085,4.1e-05
1647,7.2e-05,4.4e-05
1648,0.000112,0.013009
1649,7e-06,7.3e-05
1650,8.3e-05,0.00249
1651,3e-06,4e-06
1652,1.7e-05,3.2e-05
1653,3e-06,3e-06
1654,1.2e-05,1.7e-05
1655,1e-06,1e-06
1656,9.3e-05,2.7e-05
1657,4e-06,1.5e-05
1658,3.9e-05,4e-06
1659,2e-06,2e-06
1660,0.00169,3.2e-05
1661,3e-06,7e-06
1662,2.8e-05,0.000219
1663,0.000157,0.000802
1664,0.000187,0.001094
1665,1e-06,6e-06
1666,0.004273,0.001215
1667,0.466838,0.057225
1668,0.000326,6e-06
1669,0.000269,0.007331
1670,7.7e-05,0.000384
1671,9.9e-05,5e-06
1672,1e-06,2e-06
1673,1.2e-05,1.2e-05
1674,0.005416,0.005416
1675,0.78983,0.78983
1676,3e-06,3e-06
1677,0.000575,0.000575
1678,0.02946,0.02946
1679,8.3e-05,8.3e-05
1680,1.5e-05,1.5e-05
1681,2.9e-05,2.9e-05
1682,0.000479,0.000479
1683,0.001212,0.001212
1684,0.075841,0.075841
1685,1e-06,7e-06
1686,1.5e-05,1.7e-05
1687,0.013346,0.005402
1688,0.000885,0.000899
1689,0.000752,0.000319
1690,7e-06,4.2e-05
1691,0.01162,0.000156
1692,0.001198,3.8e-05
1693,0.000309,4.1e-05
1694,0.000548,1.1e-05
1695,0.049018,0.00698
1696,0.003032,0.014271
1697,3.9e-05,4e-05
1698,3e-06,1e-06
1699,0.005828,0.009603
1700,1e-05,2e-06
1701,4e-06,5e-06
1702,0.023771,0.001819
1703,0.002249,2e-05
1704,1.7e-05,0.000251
1705,0.0,0.0
1706,6e-05,0.000322
1707,0.559874,0.965599
1708,9.8e-05,6.9e-05
1709,0.997043,0.984247
1710,0.00179,0.434961
1711,0.999737,0.999898
1712,0.051305,0.050038
1713,0.016773,0.016773
1714,3.6e-05,3.6e-05
1715,1e-06,1e-06
1716,3e-06,3e-06
1717,0.000221,0.000221
1718,1.1e-05,1.1e-05
1719,1e-06,1e-06
1720,0.000252,0.000252
1721,0.000919,0.313353
1722,0.000123,2.6e-05
1723,0.085325,0.071785
1724,0.138381,0.841749
1725,1.7e-05,1e-06
1726,7e-06,9e-06
1727,0.000536,4e-06
1728,0.354832,0.027767
1729,0.256777,0.15865
1730,0.002277,0.000754
1731,0.053518,0.034079
1732,0.016019,0.959287
1733,1.6e-05,6e-06
1734,4.2e-05,5e-06
1735,0.007269,0.000187
1736,4e-06,4e-06
1737,0.979097,0.802835
1738,9e-06,1.4e-05
1739,0.077679,0.060563
1740,0.003251,0.00048
1741,1e-06,2.9e-05
1742,0.0,0.0
1743,5e-05,0.010539
1744,3e-06,1e-06
1745,1.1e-05,2.1e-05
1746,0.000296,0.000118
1747,4e-06,1e-06
1748,0.918462,0.998806
1749,4e-06,4e-06
1750,0.000121,0.000121
1751,0.000263,0.000263
1752,1.1e-05,1.1e-05
1753,0.021171,0.041515
1754,0.000186,0.002205
1755,9.8e-05,4.4e-05
1756,0.00346,2.1e-05
1757,4.5e-05,3.1e-05
1758,7.8e-05,0.000627
1759,0.004784,0.000978
1760,0.049718,0.217543
1761,1.6e-05,1.9e-05
1762,2e-06,2e-06
1763,0.020829,0.001591
1764,0.002737,0.024051
1765,0.002412,0.000379
1766,3.8e-05,7e-06
1767,0.005033,0.00053
1768,2e-05,5.2e-05
1769,0.054762,0.000119
1770,0.000149,0.000124
1771,0.002612,1.5e-05
1772,0.0003,1.7e-05
1773,3e-06,5e-06
1774,0.999999,0.999897
1775,0.001444,0.005123
1776,1e-06,2e-06
1777,7e-06,1.2e-05
1778,6e-06,4e-06
1779,2e-06,2e-06
1780,0.00058,0.0
1781,2e-06,5e-06
1782,0.055211,1.8e-05
1783,6.2e-05,1e-06
1784,0.692096,6e-06
1785,0.003855,0.001405
1786,2.2e-05,1.9e-05
1787,0.000397,0.0001
1788,0.002509,0.948058
1789,0.001853,0.012784
1790,0.003547,0.000629
1791,0.569993,0.972752
1792,0.000262,0.108568
1793,1e-06,1e-06
1794,5.4e-05,2.9e-05
1795,6e-06,0.00016
1796,1e-06,1e-06
1797,0.012819,0.00012
1798,3e-06,1.4e-05
1799,0.006429,7.7e-05
1800,0.000105,8.4e-05
1801,1.3e-05,2.5e-05
1802,0.000251,0.210731
1803,0.000836,0.000522
1804,0.120435,0.108089
1805,0.000227,0.000932
1806,0.107902,0.000549
1807,0.001418,0.022778
1808,0.00145,3e-06
1809,0.002169,0.002169
1810,0.000347,0.000347
1811,0.969833,0.969833
1812,1e-06,1e-06
1813,0.011988,0.011988
1814,0.000307,0.000307
1815,0.938867,0.938867
1816,0.000179,0.000179
1817,6.7e-05,6.7e-05
1818,0.000175,0.000175
1819,0.003266,0.003266
1820,6e-06,6e-06
1821,0.000315,0.110853
1822,0.000818,1e-05
1823,1.3e-05,3e-06
1824,0.056704,1e-06
1825,0.001012,0.008055
1826,1.6e-05,1.1e-05
1827,0.004274,0.000197
1828,1e-06,8.3e-05
1829,0.090608,0.001351
1830,7e-06,0.003737
1831,2.2e-05,0.000109
1832,0.00023,6.9e-05
1833,0.000808,0.999996
1834,0.003685,1.0
1835,0.00062,0.999712
1836,0.000346,1.0
1837,0.000116,0.00044
1838,7e-06,1.2e-05
1839,2.3e-05,1e-06
1840,1.1e-05,2.5e-05
1841,1.2e-05,0.000741
1842,0.97303,0.000501
1843,0.47232,0.000106
1844,0.871158,0.000803
1845,0.73729,0.063238
1846,4.8e-05,0.999958
1847,0.994843,0.12879
1848,4e-06,3e-06
1849,3e-06,0.000121
1850,0.00021,0.0001
1851,0.999999,0.222563
1852,0.000391,0.013678
1853,0.088019,0.088019
1854,0.096142,0.096142
1855,0.001069,0.001069
1856,8e-06,8e-06
1857,4e-06,4e-06
1858,0.067522,0.067522
1859,0.05774,0.05774
1860,9e-06,9e-06
1861,0.385687,0.385687
1862,0.997539,0.997539
1863,0.999997,0.999997
1864,8e-06,8e-06
1865,1e-05,0.03172
1866,3.5e-05,9e-06
1867,5e-06,1e-06
1868,9e-06,1e-06
1869,0.02057,0.003526
1870,0.001374,1.2e-05
1871,3e-06,5e-06
1872,0.000279,2e-05
1873,0.940771,0.00952
1874,0.003886,0.909968
1875,0.001799,0.000245
1876,0.000127,3.4e-05
1877,2e-06,6.9e-05
1878,1.7e-05,6.6e-05
1879,0.004865,0.006868
1880,1e-06,0.378944
1881,1.5e-05,8.9e-05
1882,0.001409,4.7e-05
1883,1.7e-05,0.005904
1884,1.2e-05,1e-06
1885,0.0,0.0
1886,3.3e-05,0.690281
1887,4e-06,1e-06
1888,9e-06,1e-06
1889,0.999975,0.999835
1890,0.027108,0.948005
1891,0.967221,1e-06
1892,0.061671,0.070471
1893,0.0,7e-06
1894,0.813569,0.078778
1895,0.999996,0.000158
1896,0.000126,0.000493
1897,0.000223,0.05033
1898,0.000275,0.5817
1899,0.755831,0.357174
1900,2e-06,0.919487
1901,5.9e-05,5.9e-05
1902,6e-06,6e-06
1903,0.000128,0.000128
1904,4e-06,4e-06
1905,6.5e-05,0.999403
1906,0.998272,0.991441
1907,0.999954,0.018479
1908,0.000302,5.1e-05
1909,5.5e-05,5.5e-05
1910,0.000206,2e-05
1911,1e-05,1.4e-05
1912,4e-06,6e-06
1913,0.581051,0.001441
1914,3.5e-05,4.3e-05
1915,6.4e-05,0.000437
1916,1.8e-05,9e-06
1917,0.0,0.0
1918,3.2e-05,6.9e-05
1919,1e-06,7e-06
1920,0.000315,0.886607
1921,4.2e-05,2e-06
1922,1e-05,2.4e-05
1923,4.6e-05,3e-06
1924,1.1e-05,5e-06
1925,1.9e-05,0.0
1926,9e-06,0.000776
1927,0.000266,4e-06
1928,0.000143,0.999889
1929,0.000401,2e-05
1930,0.997398,0.948927
1931,1e-05,1.2e-05
1932,0.004228,0.000168
1933,1e-06,3.2e-05
1934,0.032981,0.032397
1935,0.861891,0.998925
1936,0.000217,0.001947
1937,0.002167,0.000665
1938,7.4e-05,0.771868
1939,0.0002,0.000518
1940,0.000139,0.000976
1941,2e-06,4e-06
1942,7e-05,2.6e-05
1943,3e-06,0.0
1944,1e-06,0.0
1945,0.000243,0.003282
1946,0.073555,0.003069
1947,0.000323,1.3e-05
1948,8e-06,0.006889
1949,0.005375,0.000132
1950,1.8e-05,2.4e-05
1951,0.000217,0.000205
1952,2.7e-05,9e-06
1953,1e-06,1.5e-05
1954,0.001132,1.8e-05
1955,0.0,0.0
1956,0.134003,0.077446
1957,0.004317,0.90538
1958,0.001822,4.9e-05
1959,7.5e-05,0.041014
1960,0.001698,5e-06
1961,0.116632,8.7e-05
1962,0.003272,9e-06
1963,0.0,2e-06
1964,0.000581,2.5e-05
1965,8.6e-05,8.3e-05
1966,0.73727,0.999433
1967,0.026065,0.037018
1968,0.007546,0.934757
1969,1e-05,0.000449
1970,0.074935,0.000201
1971,1e-06,0.0
1972,9.5e-05,5e-06
1973,0.000358,0.002311
1974,0.314723,0.174064
1975,0.999712,0.999816
1976,0.01049,0.007102
1977,0.0,2.2e-05
1978,1.8e-05,9e-06
1979,0.0,0.0
1980,7e-06,0.0
1981,0.090524,0.776776
1982,0.004943,0.000148
1983,0.001055,7.8e-05
1984,0.998369,6.3e-05
1985,2.3e-05,1e-06
1986,0.006384,0.995711
1987,0.024634,0.984754
1988,2.1e-05,0.46183
1989,9.2e-05,0.997185
1990,2e-05,7.2e-05
1991,1.4e-05,4e-06
1992,1.1e-05,2e-06
1993,0.0,0.0
1994,0.0,1.4e-05
1995,1e-06,2e-06
1996,1.3e-05,3.2e-05
1997,0.003792,0.003417
1998,0.003108,0.001065
1999,2e-06,1.1e-05
2000,6.2e-05,0.003399
2001,2.1e-05,0.0
2002,0.159679,0.125521
2003,0.035375,2e-06
2004,6e-06,0.000714
2005,6e-06,1e-06
2006,0.000143,1.2e-05
2007,0.007242,4e-06
2008,3e-06,4.4e-05
2009,2e-05,0.000409
2010,1.8e-05,1e-06
2011,0.0,0.0
2012,0.134546,0.00026
2013,0.000971,0.025568
2014,0.009621,0.999305
2015,0.999792,0.999778
2016,0.780365,0.99975
2017,0.000132,1.3e-05
2018,0.000439,3.5e-05
2019,0.02449,0.246882
2020,0.007566,2.8e-05
2021,0.24616,0.087222
2022,1e-06,0.021714
2023,3.8e-05,1.2e-05
2024,0.00018,0.000769
2025,0.0,0.0
2026,8.4e-05,5.8e-05
2027,1.1e-05,5e-06
2028,8e-06,2e-06
2029,3.2e-05,1e-06
2030,0.004372,0.260077
2031,0.999999,0.999944
2032,0.004489,0.000406
2033,6e-06,2.5e-05
2034,1.3e-05,1.6e-05
2035,0.000768,0.002075
2036,2.4e-05,3e-06
2037,4e-06,1e-06
2038,9e-06,0.007995
2039,0.071276,0.098425
2040,7e-06,0.015077
2041,0.971277,1.0
2042,0.008563,0.034325
2043,0.065328,0.000487
2044,0.001658,0.000759
2045,0.086841,0.000811
2046,0.000517,0.000106
2047,6e-05,1e-05
2048,6e-06,6.2e-05
2049,0.000583,0.00054
2050,0.000753,3.8e-05
2051,2.6e-05,0.02532
2052,0.923577,0.99883
2053,2.4e-05,0.000129
2054,0.002568,0.00078
2055,0.987474,0.026802
2056,6e-06,1e-06
2057,3.7e-05,1e-06
2058,4.1e-05,7e-06
2059,0.002143,0.000304
2060,1e-05,4e-06
2061,1e-06,1e-06
2062,3e-06,3e-06
2063,0.001041,0.001041
2064,7e-06,7e-06
2065,0.000153,0.000153
2066,0.979558,0.979558
2067,0.009981,0.009981
2068,1.6e-05,1.6e-05
2069,0.980844,0.980844
2070,6e-06,6e-06
2071,3e-06,3e-06
2072,0.000185,0.000185
2073,5e-06,5e-06
2074,2.1e-05,2.1e-05
2075,1e-06,1e-06
2076,7e-06,7e-06
2077,0.525294,0.525294
2078,8e-06,8e-06
2079,4.6e-05,4.6e-05
2080,0.028511,0.028511
2081,1.4e-05,2.2e-05
2082,0.000291,0.06106
2083,5e-06,4e-06
2084,7e-06,6e-06
2085,2e-05,0.000247
2086,8e-06,1.6e-05
2087,2.9e-05,0.006544
2088,0.199589,0.01196
2089,4e-05,0.000619
2090,6e-06,3.4e-05
2091,0.000107,8.5e-05
2092,4.5e-05,0.000347
2093,2.3e-05,8e-06
2094,0.001014,7.8e-05
2095,0.000649,3.5e-05
2096,6.4e-05,1e-06
2097,0.000391,0.000378
2098,0.000286,0.000267
2099,1e-06,0.0
2100,0.0,1e-06
2101,7e-06,1.5e-05
2102,1.9e-05,2.2e-05
2103,4e-06,8e-06
2104,0.0,1e-06
2105,0.002626,0.0005
2106,2e-06,2e-06
2107,5e-06,0.000425
2108,0.000312,2e-06
2109,2.6e-05,9e-06
2110,3.2e-05,0.000181
2111,1e-06,0.0
2112,6e-06,0.0
2113,2.8e-05,2.8e-05
2114,0.467214,0.467214
2115,1e-06,1e-06
2116,3.9e-05,3.9e-05
2117,6.1e-05,6.1e-05
2118,3e-06,3e-06
2119,2e-06,2e-06
2120,1e-06,1e-06
2121,6.3e-05,6.3e-05
2122,5e-06,5e-06
2123,5e-06,5e-06
2124,2.7e-05,2.7e-05
2125,3e-06,3e-06
2126,0.998333,0.998333
2127,0.50649,0.50649
2128,0.0,0.0
2129,1.4e-05,1.4e-05
2130,1.1e-05,1.1e-05
2131,3e-06,3e-06
2132,1e-06,1e-06
2133,0.000521,0.000521
2134,0.000116,0.000116
2135,7e-06,7e-06
2136,0.00137,0.00137
2137,0.031469,0.031469
2138,0.000232,0.000232
2139,0.000283,0.000283
2140,0.000291,0.000291
2141,0.051195,0.099189
2142,1.8e-05,2.6e-05
2143,2.8e-05,3.2e-05
2144,9e-06,0.000106
2145,0.867191,0.087071
2146,0.000978,0.003418
2147,0.000147,0.002648
2148,0.000289,2.1e-05
2149,0.001371,0.000385
2150,0.000134,0.000115
2151,0.000706,0.000464
2152,5.3e-05,1.2e-05
2153,0.048804,0.002131
2154,0.19386,0.405559
2155,0.00257,0.999532
2156,9e-06,5e-05
2157,0.079069,0.001267
2158,0.011945,7e-06
2159,0.029415,3.2e-05
2160,5.2e-05,3e-06
2161,0.02058,0.014549
2162,0.086792,0.036195
2163,1e-05,1e-05
2164,7e-06,6e-05
2165,2.3e-05,9e-06
2166,9.8e-05,0.008054
2167,9e-06,4e-06
2168,1e-06,0.0
2169,6.3e-05,0.001812
2170,2e-06,5e-06
2171,0.0,1e-06
2172,1e-06,1e-06
2173,0.017823,0.000943
2174,0.999899,0.999943
2175,2.1e-05,1.8e-05
2176,8e-06,3e-06
2177,1.2e-05,1.2e-05
2178,2.3e-05,2.3e-05
2179,0.000252,0.000252
2180,0.000103,0.000103
2181,1e-05,1e-05
2182,2e-06,2e-06
2183,9.3e-05,9.3e-05
2184,3e-06,3e-06
2185,0.000688,0.000688
2186,1.4e-05,1.4e-05
2187,7.4e-05,7.4e-05
2188,1e-06,1e-06
2189,2.8e-05,2.8e-05
2190,0.999999,0.999999
2191,9e-06,9e-06
2192,8e-05,8e-05
2193,0.771245,0.771245
2194,2e-06,2e-06
2195,1e-06,1e-06
2196,2e-06,2e-06
2197,1.6e-05,7.6e-05
2198,0.001096,0.000205
2199,2e-06,3.4e-05
2200,9e-06,2.8e-05
2201,0.009533,0.009831
2202,0.000838,0.001432
2203,0.018712,0.000858
2204,1.7e-05,4.1e-05
2205,0.000104,3e-06
2206,1.6e-05,0.000469
2207,1e-06,3e-06
2208,9.3e-05,9.3e-05
2209,0.002054,0.009596
2210,0.241108,0.007603
2211,0.000203,0.008438
2212,8e-06,0.000263
2213,0.019499,0.002232
2214,0.005345,0.001198
2215,0.030322,0.002726
2216,5e-06,1e-06
2217,0.000434,0.015988
2218,0.883322,0.999995
2219,0.001535,0.99987
2220,0.000277,0.999243
2221,6.7e-05,8e-06
2222,3e-05,3e-06
2223,9e-06,0.000386
2224,1e-06,0.0
2225,0.000189,2.5e-05
2226,9e-06,1.9e-05
2227,6.5e-05,1e-06
2228,1e-06,1.4e-05
2229,0.001891,0.000227
2230,0.000405,0.000117
2231,8.9e-05,1.2e-05
2232,1.9e-05,0.027718
2233,0.000215,0.00347
2234,0.000316,0.002747
2235,0.00066,0.020171
2236,0.000144,0.000387
2237,0.000874,0.000874
2238,1.2e-05,1.2e-05
2239,0.00023,0.00023
2240,1.8e-05,1.8e-05
2241,5.7e-05,5.7e-05
2242,0.413836,0.413836
2243,0.022473,0.022473
2244,7e-06,7e-06
2245,0.000264,0.000264
2246,3.2e-05,3.2e-05
2247,0.000107,0.000107
2248,5.3e-05,5.3e-05
2249,0.001457,0.000565
2250,3.5e-05,0.000131
2251,6e-06,3e-06
2252,2e-06,2e-06
2253,0.000397,0.000165
2254,0.000302,1.6e-05
2255,0.189089,0.005451
2256,0.00099,3.6e-05
2257,6e-05,1e-06
2258,4.5e-05,2.1e-05
2259,9e-06,0.011982
2260,8e-06,7e-06
2261,0.000167,0.791572
2262,0.000128,0.082186
2263,0.003931,0.99987
2264,0.169372,0.033217
2265,0.151987,0.009366
2266,0.000143,4.1e-05
2267,0.011865,0.018178
2268,0.001419,5e-06
2269,0.999978,0.99999
2270,0.126373,0.020881
2271,0.836805,0.998729
2272,4.2e-05,0.000836
2273,0.980033,0.000613
2274,0.042664,0.000337
2275,0.004845,0.000199
2276,0.000224,4.7e-05
2277,1e-06,3e-06
2278,2e-06,4e-06
2279,0.997541,0.947372
2280,0.0,5e-06
2281,0.064619,0.009848
2282,0.010475,0.000814
2283,1.8e-05,3e-06
2284,4e-05,7e-06
2285,0.735144,0.001582
2286,0.007969,0.03582
2287,0.098875,0.000136
2288,2e-06,1e-06
2289,3.4e-05,1.5e-05
2290,2e-05,2.5e-05
2291,9.2e-05,0.000458
2292,1.3e-05,0.00029
2293,0.999984,0.999984
2294,0.000123,0.000123
2295,0.002787,0.002787
2296,2.2e-05,2.2e-05
2297,0.000116,0.000105
2298,0.025539,0.198794
2299,2.9e-05,0.000886
2300,0.042513,0.947913
2301,0.19983,0.020119
2302,1e-05,3e-06
2303,4e-06,3e-06
2304,9e-06,1.6e-05
2305,3.3e-05,4e-06
2306,0.997563,0.892951
2307,0.008319,0.035031
2308,2.1e-05,0.001261
2309,0.006098,0.000366
2310,5.5e-05,0.009266
2311,0.999989,0.945105
2312,1.0,0.99915
2313,0.00165,0.013929
2314,0.00064,0.000414
2315,7e-06,5e-06
2316,0.000132,0.000455
2317,0.010269,0.015555
2318,0.015709,0.011279
2319,1.4e-05,1e-06
2320,3e-06,6e-06
2321,0.992032,0.884615
2322,0.05033,0.147288
2323,0.000126,0.025132
2324,3e-06,1.7e-05
2325,0.17806,0.043219
2326,0.000499,0.000698
2327,0.000198,0.857168
2328,0.00509,0.997269
2329,0.001521,0.00964
2330,3.2e-05,2.2e-05
2331,0.000954,0.000119
2332,0.803571,0.007427
2333,0.007235,0.000422
2334,7.4e-05,1e-05
2335,0.001506,0.005357
2336,0.005529,3.1e-05
2337,0.539796,0.000488
2338,0.000913,0.000385
2339,3.5e-05,0.000169
2340,2.9e-05,0.000115
2341,5e-06,3e-06
2342,0.133169,0.999206
2343,0.039263,0.148
2344,3e-06,3.6e-05
2345,4.1e-05,0.000356
2346,0.010495,1.5e-05
2347,2e-05,5.1e-05
2348,0.391488,4e-06
2349,2.7e-05,7.8e-05
2350,3.7e-05,1.1e-05
2351,1.9e-05,2e-06
2352,1e-05,1.5e-05
2353,0.053528,0.002904
2354,0.983051,0.290435
2355,0.993036,0.813222
2356,0.128447,0.000904
2357,0.548069,0.168793
2358,0.000173,0.175396
2359,7.1e-05,5e-06
2360,0.00014,0.000354
2361,0.006455,0.825517
2362,0.000453,0.000513
2363,3e-06,0.057566
2364,0.001982,0.169438
2365,0.869198,0.003457
2366,4.8e-05,0.000202
2367,1.5e-05,6.4e-05
2368,1.2e-05,1e-06
2369,0.000343,4e-06
2370,6.3e-05,1.7e-05
2371,2e-06,0.0
2372,0.0,0.0
2373,0.032707,0.004818
2374,0.000654,0.000921
2375,0.999999,0.99951
2376,0.999416,0.998752
2377,0.000116,1.1e-05
2378,1.1e-05,5.7e-05
2379,1e-06,3e-06
2380,2.5e-05,0.000132
2381,2.7e-05,4e-06
2382,0.013747,0.995563
2383,5.5e-05,0.000263
2384,0.000914,0.028485
2385,5e-06,6.2e-05
2386,0.000113,0.002633
2387,1e-05,5e-06
2388,3e-06,2e-06
2389,5.2e-05,2.3e-05
2390,0.013693,1.7e-05
2391,0.017435,0.000357
2392,1.8e-05,2.4e-05
2393,1.0,0.999161
2394,0.999386,0.000116
2395,1.0,0.994305
2396,1.0,0.930274
2397,0.000129,5e-06
2398,8.4e-05,3.2e-05
2399,2e-06,4e-06
2400,2e-06,0.000133
2401,0.000552,0.045095
2402,0.212987,0.002738
2403,0.988497,4.1e-05
2404,0.051645,6e-05
