bb_idx,MT_PRIME,WT_PRIME
1450,0.002041,0.001816
1451,0.003303,0.003076
1452,0.001526,0.001285
1453,0.009695,0.008122
1454,0.001546,0.00138
1455,0.002854,0.00247
1456,0.001089,0.001418
1457,0.002549,0.00319
1458,0.001243,0.001327
1459,0.008504,0.008545
1460,0.002902,0.004147
1461,0.002185,0.001462
1462,0.002369,0.003407
1463,0.003164,0.001338
1464,0.00374,0.003485
1465,0.011015,0.008725
1466,0.001193,0.001178
1467,0.001194,0.001187
1468,0.001265,0.001308
1469,0.001407,0.001407
1470,0.001487,0.001487
1471,0.00142,0.00142
1472,0.001346,0.001346
1473,0.003533,0.00277
1474,0.001666,0.001461
1475,0.004692,0.004142
1476,0.001095,0.001058
1477,0.005347,0.004932
1478,0.001426,0.001388
1479,0.008626,0.007476
1480,0.002154,0.002748
1481,0.001622,0.001596
1482,0.00137,0.001514
1483,0.003291,0.002799
1484,0.003109,0.004528
1485,0.006354,0.003001
1486,0.001267,0.001586
1487,0.00219,0.001234
1488,0.001364,0.001319
1489,0.001017,0.000995
1490,0.000979,0.000967
1491,0.001041,0.000981
1492,0.001241,0.001276
1493,0.000996,0.000659
1494,0.000329,0.000318
1495,0.001036,0.000976
1496,0.000337,0.000337
1497,0.000948,0.000893
1498,0.000323,0.000311
1499,0.000409,0.000327
1500,0.000412,0.00051
1501,0.000586,0.000678
1502,0.000277,0.000277
1503,0.00032,0.000313
1504,0.000267,0.000316
1505,0.000356,0.000294
1506,0.000239,0.000255
1507,0.000305,0.000227
1508,0.000264,0.000259
1509,0.001001,0.000805
1510,0.000371,0.000345
1511,0.000453,0.000355
1512,0.000393,0.000395
1513,0.016071,0.011265
1514,0.00034,0.00031
1515,0.000433,0.00039
1516,0.000286,0.000308
1517,0.000283,0.000283
1518,0.000283,0.000285
1519,0.000537,0.000485
1520,0.000294,0.000335
1521,0.004582,0.003532
1522,0.000654,0.000583
1523,0.000735,0.000588
1524,0.000482,0.000458
1525,0.002564,0.001767
1526,0.000516,0.000502
1527,0.000738,0.00066
1528,0.000503,0.000547
1529,0.000194,0.000194
1530,0.000188,0.000188
1531,0.000213,0.000213
1532,0.000161,0.000161
1533,0.000179,0.000179
1534,0.000336,0.000336
1535,0.000201,0.000201
1536,0.000693,0.000693
1537,0.000308,0.000308
1538,0.005658,0.005658
1539,0.000712,0.000712
1540,0.001613,0.001613
1541,0.000461,0.000461
1542,0.001176,0.001176
1543,0.000581,0.000581
1544,0.001388,0.001388
1545,0.0006,0.0006
1546,0.000951,0.000951
1547,0.000669,0.000669
1548,0.002033,0.002033
1549,0.00195,0.00195
1550,0.000642,0.000642
1551,0.000648,0.000648
1552,0.000499,0.000499
1553,0.000349,0.000349
1554,0.001002,0.000975
1555,0.000376,0.000375
1556,0.000292,0.00029
1557,0.000418,0.000503
1558,0.000312,0.000331
1559,0.000424,0.000476
1560,0.000746,0.000898
1561,0.000262,0.000253
1562,0.000294,0.000291
1563,0.000304,0.000292
1564,0.000286,0.000284
1565,0.000263,0.000251
1566,0.000262,0.000248
1567,0.000262,0.000249
1568,0.000303,0.000286
1569,0.000322,0.000305
1570,0.000321,0.000304
1571,0.000366,0.000341
1572,0.000362,0.000359
1573,0.000298,0.000298
1574,0.000366,0.000351
1575,0.00066,0.000563
1576,0.000951,0.000673
1577,0.000403,0.0004
1578,0.000844,0.002437
1579,0.000515,0.00045
1580,0.001142,0.001166
1581,0.00071,0.00071
1582,0.001099,0.001099
1583,0.002688,0.002688
1584,0.001028,0.001028
1585,0.000781,0.000781
1586,0.018493,0.018493
1587,0.000853,0.000853
1588,0.014067,0.014067
1589,0.001839,0.001839
1590,0.070023,0.070023
1591,0.007324,0.007324
1592,0.017887,0.017887
1593,0.002628,0.002628
1594,0.002138,0.002138
1595,0.001825,0.001825
1596,0.004963,0.004963
1597,0.037023,0.037023
1598,0.004022,0.004022
1599,0.001936,0.001936
1600,0.004957,0.004957
1601,0.001621,0.001612
1602,0.001493,0.00153
1603,0.00186,0.00197
1604,0.001517,0.001484
1605,0.00129,0.001531
1606,0.016728,0.025949
1607,0.001417,0.001669
1608,0.018391,0.029472
1609,0.002513,0.002961
1610,0.001133,0.001258
1611,0.001161,0.001197
1612,0.00072,0.000721
1613,0.00122,0.001228
1614,0.000823,0.000794
1615,0.001167,0.001139
1616,0.000853,0.001008
1617,0.000746,0.000687
1618,0.0008,0.000767
1619,0.001039,0.000943
1620,0.001674,0.001464
1621,0.001847,0.001582
1622,0.001329,0.001315
1623,0.013652,0.012022
1624,0.004754,0.003868
1625,0.001406,0.001405
1626,0.001543,0.001544
1627,0.001503,0.001424
1628,0.00206,0.002059
1629,0.001016,0.001016
1630,0.006244,0.006244
1631,0.012358,0.012358
1632,0.002192,0.002192
1633,0.001354,0.001354
1634,0.01699,0.01699
1635,0.002908,0.002908
1636,0.013466,0.013466
1637,0.001603,0.001603
1638,0.00553,0.00553
1639,0.003921,0.003921
1640,0.004512,0.004512
1641,0.025571,0.025571
1642,0.00142,0.00142
1643,0.001448,0.001448
1644,0.002127,0.002127
1645,0.001838,0.00177
1646,0.00253,0.003106
1647,0.001563,0.001586
1648,0.002354,0.001884
1649,0.001661,0.002169
1650,0.001314,0.00142
1651,0.001444,0.001521
1652,0.002395,0.002386
1653,0.001092,0.001043
1654,0.021128,0.022583
1655,0.001259,0.001224
1656,0.001341,0.001701
1657,0.003986,0.003431
1658,0.001013,0.000969
1659,0.00107,0.000998
1660,0.000739,0.00069
1661,0.000903,0.000856
1662,0.000941,0.000921
1663,0.001669,0.001465
1664,0.000998,0.000872
1665,0.000858,0.000805
1666,0.001154,0.001156
1667,0.006477,0.0048
1668,0.002224,0.002018
1669,0.001778,0.001559
1670,0.00177,0.001724
1671,0.003223,0.002461
1672,0.002422,0.002283
1673,0.002605,0.002605
1674,0.006397,0.006397
1675,0.010679,0.010679
1676,0.002156,0.002156
1677,0.000949,0.000949
1678,0.00218,0.00218
1679,0.001724,0.001724
1680,0.004309,0.004309
1681,0.009654,0.009654
1682,0.002149,0.002149
1683,0.0015,0.0015
1684,0.001917,0.001917
1685,0.0011,0.001142
1686,0.001111,0.00115
1687,0.001174,0.00119
1688,0.001503,0.001252
1689,0.001189,0.001224
1690,0.001706,0.001964
1691,0.001258,0.001317
1692,0.005772,0.006048
1693,0.001246,0.001204
1694,0.001356,0.001346
1695,0.001326,0.001267
1696,0.001229,0.001381
1697,0.001268,0.001248
1698,0.004026,0.004005
1699,0.00114,0.001089
1700,0.001019,0.000959
1701,0.002348,0.002006
1702,0.001028,0.000998
1703,0.001154,0.001082
1704,0.000793,0.000748
1705,0.000839,0.000796
1706,0.001213,0.001143
1707,0.007136,0.006342
1708,0.001609,0.001384
1709,0.000983,0.000942
1710,0.001044,0.001011
1711,0.00166,0.001379
1712,0.003156,0.002906
1713,0.000608,0.000608
1714,0.000336,0.000336
1715,0.001166,0.001166
1716,0.000274,0.000274
1717,0.000296,0.000296
1718,0.000268,0.000268
1719,0.000228,0.000228
1720,0.000379,0.000379
1721,0.000243,0.000244
1722,0.000376,0.000348
1723,0.000267,0.000282
1724,0.000339,0.000289
1725,0.000249,0.000271
1726,0.000243,0.000261
1727,0.000239,0.000247
1728,0.000751,0.000782
1729,0.000312,0.000295
1730,0.000429,0.000417
1731,0.00027,0.000268
1732,0.000414,0.000523
1733,0.000279,0.000273
1734,0.000278,0.000271
1735,0.000278,0.000269
1736,0.00024,0.000232
1737,0.000243,0.000236
1738,0.000606,0.000587
1739,0.000251,0.00024
1740,0.000224,0.000217
1741,0.000547,0.00049
1742,0.00027,0.000248
1743,0.00036,0.000321
1744,0.000204,0.000197
1745,0.000301,0.000272
1746,0.000242,0.000236
1747,0.00048,0.000356
1748,0.000416,0.000374
1749,0.000728,0.000728
1750,0.00031,0.00031
1751,0.000271,0.000271
1752,0.000262,0.000262
1753,0.000248,0.000248
1754,0.000312,0.000287
1755,0.00025,0.000249
1756,0.000411,0.000345
1757,0.000284,0.000275
1758,0.000339,0.00048
1759,0.00036,0.000406
1760,0.00095,0.00101
1761,0.000443,0.000363
1762,0.000323,0.000334
1763,0.000304,0.000297
1764,0.000412,0.000491
1765,0.00034,0.000351
1766,0.000356,0.00036
1767,0.000324,0.000316
1768,0.000367,0.000356
1769,0.000373,0.000364
1770,0.000327,0.00032
1771,0.000333,0.000325
1772,0.000291,0.000283
1773,0.000351,0.00032
1774,0.001369,0.00126
1775,0.000408,0.000359
1776,0.000289,0.00028
1777,0.000461,0.000438
1778,0.000311,0.000303
1779,0.000333,0.000307
1780,0.000316,0.000306
1781,0.000441,0.000445
1782,0.000443,0.000424
1783,0.000425,0.000424
1784,0.000431,0.000402
1785,0.000412,0.000402
1786,0.000423,0.000436
1787,0.000457,0.000489
1788,0.002927,0.00329
1789,0.000515,0.000498
1790,0.001549,0.001633
1791,0.00053,0.000527
1792,0.000854,0.001143
1793,0.000878,0.000853
1794,0.000731,0.000643
1795,0.000542,0.000528
1796,0.0006,0.000582
1797,0.000554,0.000549
1798,0.000596,0.000581
1799,0.000552,0.000537
1800,0.000648,0.000628
1801,0.000593,0.000578
1802,0.000687,0.000631
1803,0.000848,0.000735
1804,0.000514,0.000499
1805,0.000759,0.000681
1806,0.004809,0.004712
1807,0.000611,0.000583
1808,0.000665,0.000644
1809,0.000855,0.000855
1810,0.000372,0.000372
1811,0.001892,0.001892
1812,0.000491,0.000491
1813,0.000363,0.000363
1814,0.000789,0.000789
1815,0.000671,0.000671
1816,0.005576,0.005576
1817,0.000433,0.000433
1818,0.000875,0.000875
1819,0.000585,0.000585
1820,0.000958,0.000958
1821,0.001006,0.00057
1822,0.000423,0.00042
1823,0.000428,0.000424
1824,0.000333,0.000329
1825,0.000328,0.000449
1826,0.000283,0.000365
1827,0.000296,0.000369
1828,0.000255,0.000425
1829,0.000259,0.000318
1830,0.00026,0.000362
1831,0.000367,0.000454
1832,0.000228,0.000232
1833,0.000265,0.000301
1834,0.000549,0.000864
1835,0.000194,0.000226
1836,0.000168,0.000319
1837,0.000167,0.000217
1838,0.000129,0.000147
1839,0.000133,0.000146
1840,0.000131,0.000127
1841,0.00018,0.000166
1842,0.000161,0.000165
1843,0.001663,0.000571
1844,0.000589,0.000412
1845,0.000284,0.000283
1846,0.000712,0.00581
1847,0.000499,0.000443
1848,0.000875,0.000732
1849,0.00037,0.000379
1850,0.002092,0.001
1851,0.024331,0.003736
1852,0.000593,0.000485
1853,0.000932,0.000932
1854,0.001259,0.001259
1855,0.00107,0.00107
1856,0.002833,0.002833
1857,0.019732,0.019732
1858,0.002789,0.002789
1859,0.021945,0.021945
1860,0.02123,0.02123
1861,0.001531,0.001531
1862,0.004441,0.004441
1863,0.002575,0.002575
1864,0.016344,0.016344
1865,0.002683,0.001864
1866,0.007216,0.005352
1867,0.002195,0.00207
1868,0.00398,0.002454
1869,0.005043,0.00832
1870,0.00107,0.001409
1871,0.001085,0.001383
1872,0.00084,0.001329
1873,0.001285,0.001541
1874,0.000638,0.000975
1875,0.000867,0.001231
1876,0.002598,0.00165
1877,0.001605,0.001785
1878,0.001753,0.002169
1879,0.002042,0.00263
1880,0.001316,0.002712
1881,0.000509,0.000577
1882,0.005316,0.009131
1883,0.000542,0.000659
1884,0.000271,0.000327
1885,0.001215,0.002148
1886,0.000368,0.000482
1887,0.000958,0.001058
1888,0.001121,0.001649
1889,0.001435,0.001084
1890,0.005654,0.008695
1891,0.039077,0.005807
1892,0.008693,0.004894
1893,0.001271,0.001268
1894,0.008071,0.091237
1895,0.042045,0.039701
1896,0.001842,0.001073
1897,0.001866,0.002605
1898,0.00338,0.00233
1899,0.002653,0.001968
1900,0.009754,0.00756
1901,0.005038,0.005038
1902,0.001828,0.001828
1903,0.010778,0.010778
1904,0.003303,0.003303
1905,0.003709,0.002226
1906,0.003942,0.003308
1907,0.003377,0.002718
1908,0.008624,0.004463
1909,0.001182,0.001484
1910,0.003066,0.004529
1911,0.001578,0.001893
1912,0.000974,0.001338
1913,0.002391,0.002498
1914,0.000758,0.001225
1915,0.000954,0.001158
1916,0.000843,0.000847
1917,0.001063,0.001299
1918,0.000965,0.001164
1919,0.001019,0.001255
1920,0.003039,0.004073
1921,0.000499,0.000591
1922,0.000804,0.000989
1923,0.001112,0.001385
1924,0.000299,0.000398
1925,0.000614,0.000712
1926,0.004067,0.008836
1927,0.001475,0.00269
1928,0.000396,0.000565
1929,0.001834,0.004176
1930,0.002646,0.004654
1931,0.001107,0.001391
1932,0.001051,0.001593
1933,0.001213,0.000975
1934,0.002762,0.004586
1935,0.210544,0.115174
1936,0.000868,0.000642
1937,0.001686,0.001626
1938,0.002142,0.01113
1939,0.002193,0.002082
1940,0.002571,0.00188
1941,0.013204,0.008749
1942,0.001749,0.001639
1943,0.01078,0.008795
1944,0.00234,0.001685
1945,0.001634,0.001684
1946,0.001907,0.002513
1947,0.001947,0.002168
1948,0.002273,0.002652
1949,0.000804,0.000979
1950,0.001435,0.002622
1951,0.001016,0.001219
1952,0.001038,0.001107
1953,0.00112,0.001448
1954,0.000864,0.001015
1955,0.001056,0.001179
1956,0.000736,0.000978
1957,0.00053,0.000616
1958,0.00049,0.000585
1959,0.000553,0.000686
1960,0.001106,0.001317
1961,0.000493,0.000601
1962,0.000812,0.000982
1963,0.004288,0.004642
1964,0.000469,0.000616
1965,0.000612,0.000759
1966,0.027644,0.050997
1967,0.001276,0.002174
1968,0.000519,0.000708
1969,0.000973,0.001494
1970,0.001469,0.002144
1971,0.007221,0.008501
1972,0.000559,0.000699
1973,0.00213,0.001294
1974,0.000993,0.001201
1975,0.008733,0.004379
1976,0.001113,0.001041
1977,0.000963,0.001003
1978,0.000259,0.000319
1979,0.000567,0.00069
1980,0.000262,0.000297
1981,0.000229,0.000242
1982,0.000227,0.000294
1983,0.00025,0.000273
1984,0.000387,0.000433
1985,0.000359,0.000398
1986,0.000438,0.000488
1987,0.000241,0.000258
1988,0.000284,0.000338
1989,0.000193,0.000196
1990,0.000165,0.000178
1991,0.000177,0.000192
1992,0.000152,0.000169
1993,0.000191,0.000204
1994,0.000169,0.000183
1995,0.000198,0.000213
1996,0.000374,0.000409
1997,0.000205,0.000236
1998,0.000775,0.000998
1999,0.000302,0.000375
2000,0.000174,0.000196
2001,0.000205,0.000231
2002,0.002739,0.007571
2003,0.00166,0.003719
2004,0.00014,0.000155
2005,0.000382,0.000545
2006,0.000199,0.00022
2007,0.000216,0.000243
2008,0.000212,0.00022
2009,0.000718,0.000601
2010,0.000294,0.000417
2011,0.000293,0.00032
2012,0.000319,0.000328
2013,0.000339,0.000343
2014,0.000451,0.000422
2015,0.000288,0.000325
2016,0.000694,0.000852
2017,0.000204,0.000225
2018,0.000333,0.000406
2019,0.000245,0.00026
2020,0.000218,0.000249
2021,0.000294,0.00029
2022,0.000211,0.000226
2023,0.000261,0.000289
2024,0.000202,0.000228
2025,0.000295,0.000364
2026,0.000567,0.000666
2027,0.000225,0.00025
2028,0.000459,0.000494
2029,0.000254,0.000296
2030,0.000337,0.000372
2031,0.002897,0.003788
2032,0.000173,0.000192
2033,0.000437,0.000619
2034,0.000724,0.001426
2035,0.000297,0.000355
2036,0.000209,0.000237
2037,0.001525,0.00179
2038,0.000452,0.0005
2039,0.000518,0.000591
2040,0.000698,0.000835
2041,0.000374,0.000402
2042,0.000838,0.000991
2043,0.000366,0.000412
2044,0.000832,0.001
2045,0.00033,0.000368
2046,0.000409,0.000485
2047,0.000697,0.000711
2048,0.000496,0.000584
2049,0.00062,0.000609
2050,0.000618,0.00076
2051,0.000421,0.000474
2052,0.000374,0.000431
2053,0.000544,0.000685
2054,0.00066,0.000822
2055,0.001118,0.001366
2056,0.000485,0.00053
2057,0.000495,0.000564
2058,0.000514,0.000617
2059,0.00061,0.000713
2060,0.000381,0.00044
2061,0.000549,0.000549
2062,0.0013,0.0013
2063,0.002033,0.002033
2064,0.00101,0.00101
2065,0.000735,0.000735
2066,0.000598,0.000598
2067,0.00073,0.00073
2068,0.000698,0.000698
2069,0.001376,0.001376
2070,0.000429,0.000429
2071,0.000446,0.000446
2072,0.000625,0.000625
2073,0.000262,0.000262
2074,0.000315,0.000315
2075,0.000336,0.000336
2076,0.00046,0.00046
2077,0.000372,0.000372
2078,0.000346,0.000346
2079,0.000434,0.000434
2080,0.000678,0.000678
2081,0.000219,0.000222
2082,0.00022,0.00022
2083,0.000292,0.00028
2084,0.000127,0.000127
2085,0.000258,0.000216
2086,0.000236,0.000195
2087,0.000272,0.000207
2088,0.001588,0.000783
2089,0.000297,0.000239
2090,0.000319,0.000258
2091,0.000466,0.000328
2092,0.000145,0.000142
2093,0.000263,0.000213
2094,0.000301,0.000254
2095,0.00029,0.000262
2096,0.000676,0.000403
2097,0.000345,0.000281
2098,0.000362,0.0003
2099,0.000509,0.000362
2100,0.000264,0.000259
2101,0.000314,0.00033
2102,0.000367,0.000373
2103,0.000349,0.000342
2104,0.000536,0.000715
2105,0.000312,0.00031
2106,0.000339,0.000361
2107,0.000376,0.000339
2108,0.00024,0.000247
2109,0.000407,0.000394
2110,0.002169,0.003156
2111,0.000345,0.000319
2112,0.000488,0.00051
2113,0.000515,0.000515
2114,0.000564,0.000564
2115,0.000507,0.000507
2116,0.000857,0.000857
2117,0.00059,0.00059
2118,0.000706,0.000706
2119,0.000724,0.000724
2120,0.000476,0.000476
2121,0.001369,0.001369
2122,0.000546,0.000546
2123,0.000565,0.000565
2124,0.000667,0.000667
2125,0.00732,0.00732
2126,0.001989,0.001989
2127,0.005156,0.005156
2128,0.004595,0.004595
2129,0.063046,0.063046
2130,0.001502,0.001502
2131,0.002359,0.002359
2132,0.003525,0.003525
2133,0.001548,0.001548
2134,0.003064,0.003064
2135,0.005769,0.005769
2136,0.021077,0.021077
2137,0.002905,0.002905
2138,0.001368,0.001368
2139,0.001143,0.001143
2140,0.014725,0.014725
2141,0.001075,0.001117
2142,0.001032,0.000895
2143,0.000803,0.000766
2144,0.00033,0.000326
2145,0.001395,0.001065
2146,0.000691,0.000527
2147,0.002127,0.001126
2148,0.003139,0.001618
2149,0.001431,0.000959
2150,0.001636,0.001085
2151,0.001384,0.001025
2152,0.003618,0.003044
2153,0.001816,0.00112
2154,0.002171,0.001531
2155,0.002564,0.001863
2156,0.001199,0.000728
2157,0.00081,0.000617
2158,0.000786,0.000581
2159,0.000767,0.00057
2160,0.001255,0.000786
2161,0.001677,0.001289
2162,0.001977,0.00151
2163,0.005259,0.003378
2164,0.001662,0.001677
2165,0.00093,0.001004
2166,0.001357,0.001423
2167,0.000996,0.001049
2168,0.002011,0.002528
2169,0.002644,0.001993
2170,0.003354,0.003988
2171,0.002995,0.00221
2172,0.00152,0.001673
2173,0.001308,0.001279
2174,0.056176,0.06201
2175,0.001585,0.001567
2176,0.006483,0.006296
2177,0.01102,0.01102
2178,0.002312,0.002312
2179,0.002758,0.002758
2180,0.00231,0.00231
2181,0.009594,0.009594
2182,0.002619,0.002619
2183,0.001512,0.001512
2184,0.002929,0.002929
2185,0.019552,0.019552
2186,0.001635,0.001635
2187,0.00399,0.00399
2188,0.001658,0.001658
2189,0.00359,0.00359
2190,0.002741,0.002741
2191,0.007981,0.007981
2192,0.010631,0.010631
2193,0.004121,0.004121
2194,0.001434,0.001434
2195,0.005021,0.005021
2196,0.007004,0.007004
2197,0.001387,0.001425
2198,0.001193,0.001356
2199,0.000829,0.000825
2200,0.000777,0.001048
2201,0.000922,0.000785
2202,0.001038,0.000872
2203,0.001121,0.000805
2204,0.00105,0.000812
2205,0.001239,0.001005
2206,0.000814,0.000691
2207,0.001551,0.001227
2208,0.000526,0.000512
2209,0.001051,0.000785
2210,0.001435,0.001193
2211,0.00135,0.001183
2212,0.004678,0.003895
2213,0.000944,0.000764
2214,0.001113,0.000903
2215,0.001133,0.000896
2216,0.000526,0.000428
2217,0.000817,0.000697
2218,0.000989,0.000862
2219,0.000839,0.000728
2220,0.001294,0.000966
2221,0.00127,0.001065
2222,0.001574,0.001378
2223,0.003048,0.002349
2224,0.001245,0.001073
2225,0.001479,0.001902
2226,0.002414,0.003178
2227,0.001443,0.001755
2228,0.003439,0.004582
2229,0.002085,0.001626
2230,0.004954,0.006351
2231,0.010178,0.006565
2232,0.001977,0.002565
2233,0.002216,0.001831
2234,0.012314,0.015558
2235,0.002215,0.002165
2236,0.004101,0.004157
2237,0.019908,0.019908
2238,0.001677,0.001677
2239,0.002318,0.002318
2240,0.001578,0.001578
2241,0.003239,0.003239
2242,0.003131,0.003131
2243,0.013291,0.013291
2244,0.002382,0.002382
2245,0.003948,0.003948
2246,0.001384,0.001384
2247,0.005728,0.005728
2248,0.007615,0.007615
2249,0.001178,0.001268
2250,0.001084,0.001103
2251,0.002787,0.003121
2252,0.00165,0.002615
2253,0.000926,0.000861
2254,0.001034,0.00096
2255,0.001051,0.000852
2256,0.001402,0.001159
2257,0.000864,0.000761
2258,0.001143,0.001045
2259,0.000814,0.00074
2260,0.000554,0.000546
2261,0.000951,0.000842
2262,0.000739,0.000692
2263,0.001564,0.001402
2264,0.000946,0.000827
2265,0.000635,0.000581
2266,0.00082,0.000769
2267,0.000752,0.000694
2268,0.001336,0.001305
2269,0.000883,0.000801
2270,0.001146,0.001006
2271,0.001149,0.001041
2272,0.000704,0.00063
2273,0.000815,0.000748
2274,0.000749,0.000694
2275,0.000706,0.000651
2276,0.001025,0.000885
2277,0.001601,0.001462
2278,0.003381,0.003227
2279,0.003811,0.003348
2280,0.001478,0.001296
2281,0.00123,0.00132
2282,0.002731,0.003368
2283,0.00171,0.002111
2284,0.007697,0.01064
2285,0.002261,0.001845
2286,0.003534,0.004019
2287,0.006457,0.004814
2288,0.001503,0.001843
2289,0.003136,0.002588
2290,0.004722,0.005906
2291,0.001495,0.001502
2292,0.001837,0.001847
2293,0.000785,0.000785
2294,0.000358,0.000358
2295,0.001754,0.001754
2296,0.000454,0.000454
2297,0.000371,0.000369
2298,0.000267,0.000262
2299,0.000386,0.000367
2300,0.000474,0.000762
2301,0.000338,0.000298
2302,0.000232,0.000215
2303,0.000713,0.000482
2304,0.00039,0.000321
2305,0.000215,0.000201
2306,0.000294,0.000273
2307,0.000203,0.000188
2308,0.000214,0.00021
2309,0.000249,0.000232
2310,0.000259,0.000244
2311,0.000217,0.0002
2312,0.000218,0.000197
2313,0.000218,0.00021
2314,0.000195,0.000182
2315,0.000214,0.000192
2316,0.000178,0.000164
2317,0.000212,0.000198
2318,0.000267,0.00024
2319,0.000203,0.000188
2320,0.000308,0.00029
2321,0.00022,0.000202
2322,0.000219,0.000203
2323,0.00022,0.000204
2324,0.000189,0.000173
2325,0.000274,0.000249
2326,0.000279,0.000256
2327,0.000205,0.000192
2328,0.000267,0.000239
2329,0.000353,0.000293
2330,0.000552,0.000536
2331,0.000487,0.000416
2332,0.00051,0.000424
2333,0.000355,0.000525
2334,0.000451,0.000631
2335,0.000428,0.000567
2336,0.000922,0.001371
2337,0.000588,0.000456
2338,0.000392,0.000448
2339,0.000487,0.00041
2340,0.000275,0.000277
2341,0.000419,0.000417
2342,0.000403,0.000394
2343,0.000774,0.001062
2344,0.00026,0.000301
2345,0.000376,0.000342
2346,0.000307,0.000288
2347,0.000887,0.000563
2348,0.000531,0.000437
2349,0.000299,0.00029
2350,0.000401,0.00039
2351,0.000287,0.000272
2352,0.000322,0.000311
2353,0.000287,0.00026
2354,0.000356,0.00036
2355,0.000266,0.000247
2356,0.000339,0.000304
2357,0.000285,0.000285
2358,0.000253,0.000234
2359,0.00025,0.000232
2360,0.000211,0.000195
2361,0.000482,0.000389
2362,0.000258,0.000239
2363,0.000306,0.000269
2364,0.000232,0.000211
2365,0.000226,0.000209
2366,0.000234,0.000217
2367,0.000228,0.000212
2368,0.000394,0.000381
2369,0.000364,0.000328
2370,0.000298,0.000283
2371,0.00027,0.000251
2372,0.000243,0.000224
2373,0.00042,0.000333
2374,0.000316,0.000299
2375,0.000376,0.000322
2376,0.000425,0.000371
2377,0.000424,0.000369
2378,0.000876,0.000838
2379,0.001502,0.000986
2380,0.000447,0.000391
2381,0.000535,0.000772
2382,0.000338,0.000361
2383,0.000366,0.000382
2384,0.000422,0.000473
2385,0.000799,0.000708
2386,0.001032,0.000962
2387,0.001555,0.000966
2388,0.000614,0.000534
2389,0.000603,0.000589
2390,0.000578,0.000513
2391,0.000984,0.00095
2392,0.000824,0.00078
2393,0.000474,0.000433
2394,0.001288,0.001289
2395,0.000567,0.000517
2396,0.001024,0.000898
2397,0.000552,0.000484
2398,0.000429,0.000392
2399,0.000426,0.00039
2400,0.000424,0.000379
2401,0.000468,0.000452
2402,0.000564,0.000527
2403,0.00044,0.000402
2404,0.000407,0.000365
2405,0.000793,0.000625
2406,0.000395,0.000364
2407,0.000417,0.000374
2408,0.000401,0.000358
2409,0.000394,0.000358
2410,0.000556,0.000537
2411,0.000396,0.000363
2412,0.000855,0.000833
2413,0.000666,0.000591
2414,0.000579,0.000506
2415,0.000595,0.000534
2416,0.000487,0.000453
2417,0.000634,0.00052
2418,0.000629,0.00061
2419,0.000582,0.000505
2420,0.000702,0.000608
2421,0.000957,0.000793
2422,0.000692,0.000606
2423,0.001163,0.000885
2424,0.000584,0.000578
2425,0.001065,0.001065
2426,0.000554,0.000554
2427,0.001326,0.001326
2428,0.000523,0.000523
2429,0.000351,0.000351
2430,0.000285,0.000285
2431,0.000333,0.000333
2432,0.00052,0.00052
2433,0.000378,0.000378
2434,0.000367,0.000367
2435,0.000327,0.000327
2436,0.000301,0.000301
2437,0.000158,0.000154
2438,0.000502,0.000176
2439,0.000278,0.000174
2440,0.000138,0.000115
2441,0.000198,0.000143
2442,0.000178,0.000127
2443,0.000367,0.000216
2444,0.000552,0.000203
2445,0.002553,0.001073
2446,0.000393,0.000235
2447,0.000831,0.000442
2448,0.000418,0.000458
2449,0.000305,0.000189
2450,0.000339,0.000211
2451,0.000425,0.000233
2452,0.000291,0.000136
2453,0.0004,0.000245
2454,0.009046,0.003576
2455,0.00299,0.001152
2456,0.001263,0.001275
2457,0.000479,0.000488
2458,0.000393,0.000393
2459,0.000394,0.000394
2460,0.000259,0.000259
2461,0.000224,0.000203
2462,0.000251,0.000302
2463,0.000326,0.000317
2464,0.000203,0.000318
2465,0.000468,0.000573
2466,0.000245,0.000245
2467,0.000329,0.0003
2468,0.000672,0.0007
2469,0.00021,0.00021
2470,0.000306,0.000306
2471,0.000353,0.000353
2472,0.005941,0.005941
2473,0.000222,0.000222
2474,0.000247,0.000247
2475,0.000306,0.000306
2476,0.000908,0.000908
2477,0.000318,0.000318
2478,0.000279,0.000279
2479,0.000276,0.000276
2480,0.000177,0.000177
2481,0.007699,0.007699
2482,0.001187,0.001187
2483,0.005332,0.005332
2484,0.002852,0.002852
2485,0.005694,0.005694
2486,0.00095,0.00095
2487,0.001284,0.001284
2488,0.024509,0.024509
2489,0.000819,0.000716
2490,0.023944,0.001636
2491,0.001001,0.000758
2492,0.001045,0.000402
2493,0.000711,0.000441
2494,0.001162,0.000668
2495,0.00248,0.001255
2496,0.002632,0.000869
2497,0.009996,0.004528
2498,0.000982,0.000563
2499,0.000929,0.000551
2500,0.001401,0.001619
2501,0.00223,0.000948
2502,0.001241,0.000738
2503,0.003811,0.001915
2504,0.001163,0.000393
2505,0.001427,0.000786
2506,0.004845,0.002588
2507,0.00162,0.000715
2508,0.028979,0.007107
2509,0.001699,0.000948
2510,0.010256,0.006144
2511,0.002842,0.001585
2512,0.002518,0.002708
2513,0.002559,0.002697
2514,0.000889,0.000911
2515,0.000848,0.000827
2516,0.000427,0.000442
2517,0.007337,0.003369
2518,0.001355,0.001409
2519,0.0025,0.001557
2520,0.008702,0.011664
2521,0.0006,0.00066
2522,0.000941,0.001042
2523,0.00287,0.002533
2524,0.004039,0.004426
