filename,size_px,contrast,dilation_px,ring_frac,anomaly_score,label,detected,seed
ISIC_0025485.jpg,2136,0.030149,4,0.075,nan,nan,nan,42
ISIC_0025489.jpg,839,0.20904,2,0.075,nan,nan,nan,42
ISIC_0025500.jpg,1850,0.069264,4,0.075,nan,nan,nan,42
ISIC_0025504.jpg,1165,0.093536,3,0.075,nan,nan,nan,42
ISIC_0025507.jpg,2408,0.175693,4,0.075,nan,nan,nan,42
ISIC_0025509.jpg,886,0.055348,3,0.075,nan,nan,nan,42
ISIC_0025510.jpg,182,0.142515,1,0.075,nan,nan,nan,42
ISIC_0025512.jpg,2497,0.119048,4,0.075,nan,nan,nan,42
ISIC_0025513.jpg,218,0.134874,1,0.075,nan,nan,nan,42
ISIC_0025515.jpg,823,0.094539,2,0.075,nan,nan,nan,42
ISIC_0025519.jpg,1279,0.160303,3,0.075,nan,nan,nan,42
ISIC_0025520.jpg,2119,0.273831,4,0.075,nan,nan,nan,42
ISIC_0025524.jpg,3603,0.43669,5,0.075,nan,nan,nan,42
ISIC_0025526.jpg,47,0.051535,1,0.075,nan,nan,nan,42
ISIC_0025529.jpg,1580,0.181665,3,0.075,nan,nan,nan,42
ISIC_0025530.jpg,1030,0.050879,3,0.075,nan,nan,nan,42
ISIC_0025531.jpg,983,0.071842,3,0.075,nan,nan,nan,42
ISIC_0025539.jpg,852,0.306898,2,0.075,nan,nan,nan,42
ISIC_0025543.jpg,3401,0.081314,5,0.075,nan,nan,nan,42
ISIC_0025546.jpg,910,0.208775,3,0.075,nan,nan,nan,42
ISIC_0025548.jpg,778,0.150968,2,0.075,nan,nan,nan,42
ISIC_0025550.jpg,315,0.159003,2,0.075,nan,nan,nan,42
ISIC_0025554.jpg,151,0.187546,1,0.075,nan,nan,nan,42
ISIC_0025557.jpg,364,0.01484,2,0.075,nan,nan,nan,42
ISIC_0025564.jpg,931,0.022071,3,0.075,nan,nan,nan,42
ISIC_0025567.jpg,1239,0.146238,3,0.075,nan,nan,nan,42
ISIC_0025573.jpg,1505,0.165254,3,0.075,nan,nan,nan,42
ISIC_0025575.jpg,1096,0.069301,3,0.075,nan,nan,nan,42
ISIC_0025576.jpg,1121,0.100327,3,0.075,nan,nan,nan,42
ISIC_0025577.jpg,1902,0.076404,4,0.075,nan,nan,nan,42
ISIC_0025578.jpg,171,0.357631,1,0.075,nan,nan,nan,42
ISIC_0025583.jpg,1279,0.10204,3,0.075,nan,nan,nan,42
ISIC_0025584.jpg,862,0.291649,2,0.075,nan,nan,nan,42
ISIC_0025589.jpg,229,0.170923,1,0.075,nan,nan,nan,42
ISIC_0025592.jpg,100,0.268874,1,0.075,nan,nan,nan,42
ISIC_0025594.jpg,1346,0.09908,3,0.075,nan,nan,nan,42
ISIC_0025596.jpg,236,0.232755,1,0.075,nan,nan,nan,42
ISIC_0025599.jpg,337,0.162759,2,0.075,nan,nan,nan,42
ISIC_0025600.jpg,427,0.050389,2,0.075,nan,nan,nan,42
ISIC_0025601.jpg,1276,0.105544,3,0.075,nan,nan,nan,42
ISIC_0025603.jpg,1100,0.221123,3,0.075,nan,nan,nan,42
ISIC_0025605.jpg,800,0.119685,2,0.075,nan,nan,nan,42
ISIC_0025606.jpg,514,0.138956,2,0.075,nan,nan,nan,42
ISIC_0025611.jpg,621,0.278727,2,0.075,nan,nan,nan,42
ISIC_0025612.jpg,178,0.131397,1,0.075,nan,nan,nan,42
ISIC_0025616.jpg,1659,0.119229,3,0.075,nan,nan,nan,42
ISIC_0025617.jpg,2662,0.084364,4,0.075,nan,nan,nan,42
ISIC_0025622.jpg,344,0.113729,2,0.075,nan,nan,nan,42
ISIC_0025623.jpg,2304,0.061203,4,0.075,nan,nan,nan,42
ISIC_0025627.jpg,2067,0.06435,4,0.075,nan,nan,nan,42
ISIC_0025628.jpg,281,0.175184,1,0.075,nan,nan,nan,42
ISIC_0025630.jpg,507,0.067947,2,0.075,nan,nan,nan,42
ISIC_0025637.jpg,1124,0.101592,3,0.075,nan,nan,nan,42
ISIC_0025642.jpg,742,0.130427,2,0.075,nan,nan,nan,42
ISIC_0025644.jpg,696,0.054381,2,0.075,nan,nan,nan,42
ISIC_0025650.jpg,1670,0.079359,3,0.075,nan,nan,nan,42
ISIC_0025651.jpg,1007,0.167932,3,0.075,nan,nan,nan,42
ISIC_0025654.jpg,2585,0.206047,4,0.075,nan,nan,nan,42
ISIC_0025656.jpg,947,0.148781,3,0.075,nan,nan,nan,42
ISIC_0025659.jpg,2880,0.102557,5,0.075,nan,nan,nan,42
ISIC_0025661.jpg,328,0.078905,2,0.075,nan,nan,nan,42
ISIC_0025663.jpg,1330,0.191797,3,0.075,nan,nan,nan,42
ISIC_0025668.jpg,998,0.083478,3,0.075,nan,nan,nan,42
ISIC_0025674.jpg,1343,0.077075,3,0.075,nan,nan,nan,42
ISIC_0025677.jpg,297,0.183948,1,0.075,nan,nan,nan,42
ISIC_0025680.jpg,360,0.281382,2,0.075,nan,nan,nan,42
ISIC_0025691.jpg,97,0.066317,1,0.075,nan,nan,nan,42
ISIC_0025693.jpg,1022,0.067291,3,0.075,nan,nan,nan,42
ISIC_0025696.jpg,2355,0.074136,4,0.075,nan,nan,nan,42
ISIC_0025699.jpg,1698,0.1069,3,0.075,nan,nan,nan,42
ISIC_0025700.jpg,229,0.043586,1,0.075,nan,nan,nan,42
ISIC_0025703.jpg,1762,0.130551,4,0.075,nan,nan,nan,42
ISIC_0025707.jpg,261,0.172839,1,0.075,nan,nan,nan,42
ISIC_0025708.jpg,1426,0.279878,3,0.075,nan,nan,nan,42
ISIC_0025709.jpg,1432,0.059506,3,0.075,nan,nan,nan,42
ISIC_0025710.jpg,3055,0.003439,5,0.075,nan,nan,nan,42
ISIC_0025711.jpg,2257,0.067425,4,0.075,nan,nan,nan,42
ISIC_0025712.jpg,865,0.023282,2,0.075,nan,nan,nan,42
ISIC_0025716.jpg,2281,0.208182,4,0.075,nan,nan,nan,42
ISIC_0025718.jpg,319,0.0861,2,0.075,nan,nan,nan,42
ISIC_0025719.jpg,1314,0.068145,3,0.075,nan,nan,nan,42
ISIC_0025724.jpg,311,0.182726,1,0.075,nan,nan,nan,42
ISIC_0025731.jpg,2900,0.048649,5,0.075,nan,nan,nan,42
ISIC_0025732.jpg,1367,0.225358,3,0.075,nan,nan,nan,42
ISIC_0025743.jpg,1125,0.164282,3,0.075,nan,nan,nan,42
ISIC_0025744.jpg,991,0.257364,3,0.075,nan,nan,nan,42
ISIC_0025746.jpg,435,0.151262,2,0.075,nan,nan,nan,42
ISIC_0025748.jpg,1151,0.202704,3,0.075,nan,nan,nan,42
ISIC_0025751.jpg,635,0.343799,2,0.075,nan,nan,nan,42
ISIC_0025752.jpg,1740,0.179147,4,0.075,nan,nan,nan,42
ISIC_0025753.jpg,112,0.129036,1,0.075,nan,nan,nan,42
ISIC_0025755.jpg,1171,0.275437,3,0.075,nan,nan,nan,42
ISIC_0025758.jpg,778,0.165471,2,0.075,nan,nan,nan,42
ISIC_0025766.jpg,1012,0.205864,3,0.075,nan,nan,nan,42
ISIC_0025767.jpg,239,0.13423,1,0.075,nan,nan,nan,42
ISIC_0025771.jpg,1209,0.1196,3,0.075,nan,nan,nan,42
ISIC_0025777.jpg,710,0.25482,2,0.075,nan,nan,nan,42
ISIC_0025780.jpg,2724,0.151641,4,0.075,nan,nan,nan,42
ISIC_0025781.jpg,1892,0.044971,4,0.075,nan,nan,nan,42
ISIC_0025783.jpg,1411,0.140138,3,0.075,nan,nan,nan,42
ISIC_0025790.jpg,2075,0.075459,4,0.075,nan,nan,nan,42
ISIC_0025791.jpg,235,0.135109,1,0.075,nan,nan,nan,42
ISIC_0025793.jpg,256,0.052541,1,0.075,nan,nan,nan,42
ISIC_0025799.jpg,1318,0.069013,3,0.075,nan,nan,nan,42
ISIC_0025800.jpg,2494,0.248877,4,0.075,nan,nan,nan,42
ISIC_0025803.jpg,2332,0.015593,4,0.075,nan,nan,nan,42
ISIC_0025804.jpg,1745,0.095331,4,0.075,nan,nan,nan,42
ISIC_0025805.jpg,854,0.111495,2,0.075,nan,nan,nan,42
ISIC_0025807.jpg,115,0.124492,1,0.075,nan,nan,nan,42
ISIC_0025808.jpg,501,0.035906,2,0.075,nan,nan,nan,42
ISIC_0025810.jpg,1644,0.039534,3,0.075,nan,nan,nan,42
ISIC_0025811.jpg,1955,0.088172,4,0.075,nan,nan,nan,42
ISIC_0025814.jpg,1820,0.122601,4,0.075,nan,nan,nan,42
ISIC_0025818.jpg,932,0.175355,3,0.075,nan,nan,nan,42
ISIC_0025819.jpg,802,0.060322,2,0.075,nan,nan,nan,42
ISIC_0025824.jpg,411,0.078368,2,0.075,nan,nan,nan,42
ISIC_0025825.jpg,3168,0.149889,5,0.075,nan,nan,nan,42
ISIC_0025826.jpg,611,0.108813,2,0.075,nan,nan,nan,42
ISIC_0025830.jpg,1391,0.179686,3,0.075,nan,nan,nan,42
ISIC_0025831.jpg,1109,0.036855,3,0.075,nan,nan,nan,42
ISIC_0025832.jpg,1455,0.129233,3,0.075,nan,nan,nan,42
ISIC_0025835.jpg,577,0.258963,2,0.075,nan,nan,nan,42
ISIC_0025837.jpg,324,0.120364,2,0.075,nan,nan,nan,42
ISIC_0025838.jpg,2272,0.37707,4,0.075,nan,nan,nan,42
ISIC_0025842.jpg,1712,0.054028,4,0.075,nan,nan,nan,42
ISIC_0025851.jpg,2544,0.025864,4,0.075,nan,nan,nan,42
ISIC_0025856.jpg,280,0.137395,1,0.075,nan,nan,nan,42
ISIC_0025867.jpg,2899,0.041756,5,0.075,nan,nan,nan,42
ISIC_0025873.jpg,451,0.243848,2,0.075,nan,nan,nan,42
ISIC_0025874.jpg,2090,0.094134,4,0.075,nan,nan,nan,42
ISIC_0025876.jpg,1369,0.156323,3,0.075,nan,nan,nan,42
ISIC_0025879.jpg,1360,0.145328,3,0.075,nan,nan,nan,42
ISIC_0025883.jpg,1266,0.156265,3,0.075,nan,nan,nan,42
ISIC_0025885.jpg,1827,0.373463,4,0.075,nan,nan,nan,42
ISIC_0025891.jpg,249,0.315354,1,0.075,nan,nan,nan,42
ISIC_0025903.jpg,1029,0.034111,3,0.075,nan,nan,nan,42
ISIC_0025904.jpg,805,0.14563,2,0.075,nan,nan,nan,42
ISIC_0025906.jpg,783,0.20839,2,0.075,nan,nan,nan,42
ISIC_0025911.jpg,1656,0.074886,3,0.075,nan,nan,nan,42
ISIC_0025915.jpg,51,0.256917,1,0.075,nan,nan,nan,42
ISIC_0025924.jpg,451,0.323741,2,0.075,nan,nan,nan,42
ISIC_0025927.jpg,3512,0.072406,5,0.075,nan,nan,nan,42
ISIC_0025928.jpg,1442,0.070252,3,0.075,nan,nan,nan,42
ISIC_0025932.jpg,1025,0.045117,3,0.075,nan,nan,nan,42
ISIC_0025937.jpg,376,0.137488,2,0.075,nan,nan,nan,42
ISIC_0025939.jpg,1198,0.041257,3,0.075,nan,nan,nan,42
ISIC_0025940.jpg,1036,0.09953,3,0.075,nan,nan,nan,42
ISIC_0025941.jpg,774,0.226886,2,0.075,nan,nan,nan,42
ISIC_0025948.jpg,1520,0.26692,3,0.075,nan,nan,nan,42
ISIC_0025953.jpg,3661,0.043191,5,0.075,nan,nan,nan,42
ISIC_0025954.jpg,426,0.004409,2,0.075,nan,nan,nan,42
ISIC_0025955.jpg,234,0.35161,1,0.075,nan,nan,nan,42
ISIC_0025957.jpg,1116,0.118113,3,0.075,nan,nan,nan,42
ISIC_0025963.jpg,3377,0.407865,5,0.075,nan,nan,nan,42
ISIC_0025964.jpg,83,0.406488,1,0.075,nan,nan,nan,42
ISIC_0025971.jpg,957,0.044239,3,0.075,nan,nan,nan,42
ISIC_0025973.jpg,2044,0.067795,4,0.075,nan,nan,nan,42
ISIC_0025975.jpg,696,0.147422,2,0.075,nan,nan,nan,42
ISIC_0025980.jpg,1183,0.111432,3,0.075,nan,nan,nan,42
ISIC_0025982.jpg,2235,0.14305,4,0.075,nan,nan,nan,42
ISIC_0025984.jpg,68,0.167186,1,0.075,nan,nan,nan,42
ISIC_0025985.jpg,916,0.024802,3,0.075,nan,nan,nan,42
ISIC_0025986.jpg,1144,0.392901,3,0.075,nan,nan,nan,42
ISIC_0025987.jpg,818,0.434432,2,0.075,nan,nan,nan,42
ISIC_0025992.jpg,2966,0.064058,5,0.075,nan,nan,nan,42
ISIC_0025996.jpg,2398,0.302737,4,0.075,nan,nan,nan,42
ISIC_0026009.jpg,615,0.172037,2,0.075,nan,nan,nan,42
ISIC_0026014.jpg,2495,0.109205,4,0.075,nan,nan,nan,42
ISIC_0026015.jpg,3026,0.096111,5,0.075,nan,nan,nan,42
ISIC_0026016.jpg,481,0.040897,2,0.075,nan,nan,nan,42
ISIC_0026018.jpg,1686,0.064776,3,0.075,nan,nan,nan,42
ISIC_0026040.jpg,735,0.067547,2,0.075,nan,nan,nan,42
ISIC_0026042.jpg,4096,0.0,5,0.075,nan,nan,nan,42
ISIC_0026044.jpg,479,0.18455,2,0.075,nan,nan,nan,42
ISIC_0026045.jpg,2276,0.055667,4,0.075,nan,nan,nan,42
ISIC_0026046.jpg,1829,0.120802,4,0.075,nan,nan,nan,42
ISIC_0026056.jpg,2616,0.127561,4,0.075,nan,nan,nan,42
ISIC_0026060.jpg,1352,0.135538,3,0.075,nan,nan,nan,42
ISIC_0026068.jpg,229,0.218342,1,0.075,nan,nan,nan,42
ISIC_0026069.jpg,844,0.034841,2,0.075,nan,nan,nan,42
ISIC_0026070.jpg,1868,0.102961,4,0.075,nan,nan,nan,42
ISIC_0026072.jpg,1238,0.027025,3,0.075,nan,nan,nan,42
ISIC_0026074.jpg,112,0.074893,1,0.075,nan,nan,nan,42
ISIC_0026081.jpg,1422,0.203078,3,0.075,nan,nan,nan,42
ISIC_0026083.jpg,1368,0.097793,3,0.075,nan,nan,nan,42
ISIC_0026085.jpg,2647,0.221981,4,0.075,nan,nan,nan,42
ISIC_0026086.jpg,2547,0.196889,4,0.075,nan,nan,nan,42
ISIC_0026089.jpg,1585,0.256118,3,0.075,nan,nan,nan,42
ISIC_0026090.jpg,2058,0.028303,4,0.075,nan,nan,nan,42
ISIC_0026091.jpg,1737,0.06137,4,0.075,nan,nan,nan,42
ISIC_0026092.jpg,422,0.125784,2,0.075,nan,nan,nan,42
ISIC_0026094.jpg,685,0.170574,2,0.075,nan,nan,nan,42
ISIC_0026100.jpg,1919,0.073878,4,0.075,nan,nan,nan,42
ISIC_0026104.jpg,622,0.102665,2,0.075,nan,nan,nan,42
ISIC_0026105.jpg,1011,0.1463,3,0.075,nan,nan,nan,42
ISIC_0026107.jpg,1945,0.435015,4,0.075,nan,nan,nan,42
ISIC_0026113.jpg,682,0.304997,2,0.075,nan,nan,nan,42
ISIC_0026115.jpg,859,0.155582,2,0.075,nan,nan,nan,42
ISIC_0026117.jpg,767,0.043154,2,0.075,nan,nan,nan,42
ISIC_0026118.jpg,2636,0.026733,4,0.075,nan,nan,nan,42
ISIC_0026120.jpg,1540,0.360942,3,0.075,nan,nan,nan,42
ISIC_0026131.jpg,1824,0.160851,4,0.075,nan,nan,nan,42
ISIC_0026132.jpg,817,0.056814,2,0.075,nan,nan,nan,42
ISIC_0026135.jpg,1403,0.197795,3,0.075,nan,nan,nan,42
ISIC_0026138.jpg,1636,0.073324,3,0.075,nan,nan,nan,42
ISIC_0026139.jpg,2273,0.032261,4,0.075,nan,nan,nan,42
ISIC_0026142.jpg,1098,0.168052,3,0.075,nan,nan,nan,42
ISIC_0026149.jpg,1908,0.045872,4,0.075,nan,nan,nan,42
ISIC_0026150.jpg,300,0.27167,1,0.075,nan,nan,nan,42
ISIC_0026152.jpg,2103,0.081075,4,0.075,nan,nan,nan,42
ISIC_0026153.jpg,185,0.162688,1,0.075,nan,nan,nan,42
ISIC_0026154.jpg,641,0.114173,2,0.075,nan,nan,nan,42
ISIC_0026156.jpg,1864,0.002701,4,0.075,nan,nan,nan,42
ISIC_0026158.jpg,1402,0.259678,3,0.075,nan,nan,nan,42
ISIC_0026159.jpg,1054,0.114384,3,0.075,nan,nan,nan,42
ISIC_0026163.jpg,437,0.126173,2,0.075,nan,nan,nan,42
ISIC_0026167.jpg,1574,0.206366,3,0.075,nan,nan,nan,42
ISIC_0026171.jpg,2060,0.087232,4,0.075,nan,nan,nan,42
ISIC_0026174.jpg,188,0.074269,1,0.075,nan,nan,nan,42
ISIC_0026178.jpg,1498,0.062912,3,0.075,nan,nan,nan,42
ISIC_0026188.jpg,2282,0.094229,4,0.075,nan,nan,nan,42
ISIC_0026192.jpg,894,0.076295,3,0.075,nan,nan,nan,42
ISIC_0026194.jpg,648,0.134789,2,0.075,nan,nan,nan,42
ISIC_0026203.jpg,429,0.230485,2,0.075,nan,nan,nan,42
ISIC_0026205.jpg,1969,0.137916,4,0.075,nan,nan,nan,42
ISIC_0026206.jpg,655,0.324231,2,0.075,nan,nan,nan,42
ISIC_0026207.jpg,966,0.467427,3,0.075,nan,nan,nan,42
ISIC_0026212.jpg,1251,0.057104,3,0.075,nan,nan,nan,42
ISIC_0026213.jpg,1171,0.081895,3,0.075,nan,nan,nan,42
ISIC_0026219.jpg,487,0.116302,2,0.075,nan,nan,nan,42
ISIC_0026229.jpg,1859,0.230776,4,0.075,nan,nan,nan,42
ISIC_0026230.jpg,415,0.158572,2,0.075,nan,nan,nan,42
ISIC_0026236.jpg,57,0.284256,1,0.075,nan,nan,nan,42
ISIC_0026239.jpg,1438,0.343174,3,0.075,nan,nan,nan,42
ISIC_0026245.jpg,2839,0.134809,5,0.075,nan,nan,nan,42
ISIC_0026247.jpg,71,0.342954,1,0.075,nan,nan,nan,42
ISIC_0026248.jpg,1120,0.001884,3,0.075,nan,nan,nan,42
ISIC_0026249.jpg,2452,0.019436,4,0.075,nan,nan,nan,42
ISIC_0026254.jpg,1113,0.072488,3,0.075,nan,nan,nan,42
ISIC_0026258.jpg,574,0.201677,2,0.075,nan,nan,nan,42
ISIC_0026262.jpg,609,0.088966,2,0.075,nan,nan,nan,42
ISIC_0026263.jpg,1737,0.059776,4,0.075,nan,nan,nan,42
ISIC_0026265.jpg,2585,0.195826,4,0.075,nan,nan,nan,42
ISIC_0026266.jpg,645,0.13984,2,0.075,nan,nan,nan,42
ISIC_0026268.jpg,3140,0.184085,5,0.075,nan,nan,nan,42
ISIC_0026273.jpg,511,0.254348,2,0.075,nan,nan,nan,42
ISIC_0026275.jpg,36,0.04894,1,0.075,nan,nan,nan,42
ISIC_0026276.jpg,2211,0.007259,4,0.075,nan,nan,nan,42
ISIC_0026277.jpg,1450,0.026519,3,0.075,nan,nan,nan,42
ISIC_0026280.jpg,1712,0.038704,4,0.075,nan,nan,nan,42
ISIC_0026281.jpg,280,0.138534,1,0.075,nan,nan,nan,42
ISIC_0026282.jpg,140,0.134861,1,0.075,nan,nan,nan,42
ISIC_0026286.jpg,370,0.193566,2,0.075,nan,nan,nan,42
ISIC_0026290.jpg,2187,0.064811,4,0.075,nan,nan,nan,42
ISIC_0026291.jpg,2345,0.310925,4,0.075,nan,nan,nan,42
ISIC_0026296.jpg,53,0.190508,1,0.075,nan,nan,nan,42
ISIC_0026298.jpg,1767,0.010688,4,0.075,nan,nan,nan,42
ISIC_0026301.jpg,751,0.192182,2,0.075,nan,nan,nan,42
ISIC_0026311.jpg,925,0.061108,3,0.075,nan,nan,nan,42
ISIC_0026313.jpg,338,0.130957,2,0.075,nan,nan,nan,42
ISIC_0026314.jpg,60,0.18704,1,0.075,nan,nan,nan,42
ISIC_0026316.jpg,1171,0.093464,3,0.075,nan,nan,nan,42
ISIC_0026319.jpg,3165,0.032382,5,0.075,nan,nan,nan,42
ISIC_0026321.jpg,3835,0.058797,5,0.075,nan,nan,nan,42
ISIC_0026324.jpg,661,0.023376,2,0.075,nan,nan,nan,42
ISIC_0026327.jpg,1995,0.110312,4,0.075,nan,nan,nan,42
ISIC_0026335.jpg,583,0.127307,2,0.075,nan,nan,nan,42
ISIC_0026336.jpg,226,0.176903,1,0.075,nan,nan,nan,42
ISIC_0026337.jpg,2634,0.126853,4,0.075,nan,nan,nan,42
ISIC_0026343.jpg,182,0.094002,1,0.075,nan,nan,nan,42
ISIC_0026349.jpg,2048,0.237259,4,0.075,nan,nan,nan,42
ISIC_0026350.jpg,1926,0.074964,4,0.075,nan,nan,nan,42
ISIC_0026351.jpg,462,0.039232,2,0.075,nan,nan,nan,42
ISIC_0026352.jpg,1222,0.316894,3,0.075,nan,nan,nan,42
ISIC_0026360.jpg,390,0.266181,2,0.075,nan,nan,nan,42
ISIC_0026362.jpg,1179,0.080955,3,0.075,nan,nan,nan,42
ISIC_0026365.jpg,212,0.146079,1,0.075,nan,nan,nan,42
ISIC_0026369.jpg,1545,0.300517,3,0.075,nan,nan,nan,42
ISIC_0026378.jpg,3829,0.033519,5,0.075,nan,nan,nan,42
ISIC_0026388.jpg,1852,0.034229,4,0.075,nan,nan,nan,42
ISIC_0026393.jpg,156,0.174689,1,0.075,nan,nan,nan,42
ISIC_0026395.jpg,143,0.149308,1,0.075,nan,nan,nan,42
ISIC_0026409.jpg,1981,0.013991,4,0.075,nan,nan,nan,42
ISIC_0026411.jpg,676,0.013246,2,0.075,nan,nan,nan,42
ISIC_0026416.jpg,1303,0.10066,3,0.075,nan,nan,nan,42
ISIC_0026417.jpg,555,0.102265,2,0.075,nan,nan,nan,42
ISIC_0026420.jpg,2247,0.185476,4,0.075,nan,nan,nan,42
ISIC_0026422.jpg,574,0.116841,2,0.075,nan,nan,nan,42
ISIC_0026430.jpg,2918,0.023243,5,0.075,nan,nan,nan,42
ISIC_0026433.jpg,628,0.255075,2,0.075,nan,nan,nan,42
ISIC_0026438.jpg,2051,0.243338,4,0.075,nan,nan,nan,42
ISIC_0026439.jpg,2832,0.182948,5,0.075,nan,nan,nan,42
ISIC_0026441.jpg,2685,0.126171,4,0.075,nan,nan,nan,42
ISIC_0026442.jpg,1644,0.09928,3,0.075,nan,nan,nan,42
ISIC_0026443.jpg,1156,0.066088,3,0.075,nan,nan,nan,42
ISIC_0026444.jpg,2026,0.08122,4,0.075,nan,nan,nan,42
ISIC_0026446.jpg,1219,0.178808,3,0.075,nan,nan,nan,42
ISIC_0026453.jpg,735,0.214418,2,0.075,nan,nan,nan,42
ISIC_0026456.jpg,1039,0.050016,3,0.075,nan,nan,nan,42
ISIC_0026457.jpg,1796,0.043698,4,0.075,nan,nan,nan,42
ISIC_0026458.jpg,2119,0.214669,4,0.075,nan,nan,nan,42
ISIC_0026466.jpg,1037,0.056069,3,0.075,nan,nan,nan,42
ISIC_0026467.jpg,248,0.177256,1,0.075,nan,nan,nan,42
ISIC_0026468.jpg,1526,0.041605,3,0.075,nan,nan,nan,42
ISIC_0026471.jpg,1535,0.081992,3,0.075,nan,nan,nan,42
ISIC_0026473.jpg,1945,0.08645,4,0.075,nan,nan,nan,42
ISIC_0026475.jpg,652,0.210419,2,0.075,nan,nan,nan,42
ISIC_0026477.jpg,417,0.261112,2,0.075,nan,nan,nan,42
ISIC_0026481.jpg,1475,0.015972,3,0.075,nan,nan,nan,42
ISIC_0026489.jpg,2205,0.127132,4,0.075,nan,nan,nan,42
ISIC_0026490.jpg,509,0.182653,2,0.075,nan,nan,nan,42
ISIC_0026492.jpg,1639,0.158701,3,0.075,nan,nan,nan,42
ISIC_0026493.jpg,837,0.140622,2,0.075,nan,nan,nan,42
ISIC_0026496.jpg,1399,0.103855,3,0.075,nan,nan,nan,42
ISIC_0026500.jpg,2740,0.23746,4,0.075,nan,nan,nan,42
ISIC_0026506.jpg,578,0.40512,2,0.075,nan,nan,nan,42
ISIC_0026511.jpg,1459,0.219933,3,0.075,nan,nan,nan,42
ISIC_0026514.jpg,2851,0.114543,5,0.075,nan,nan,nan,42
ISIC_0026516.jpg,123,0.244837,1,0.075,nan,nan,nan,42
ISIC_0026522.jpg,3494,0.047356,5,0.075,nan,nan,nan,42
ISIC_0026523.jpg,3335,0.039465,5,0.075,nan,nan,nan,42
ISIC_0026524.jpg,188,0.031598,1,0.075,nan,nan,nan,42
ISIC_0026525.jpg,3389,0.016327,5,0.075,nan,nan,nan,42
ISIC_0026526.jpg,1449,0.038504,3,0.075,nan,nan,nan,42
ISIC_0026528.jpg,1671,0.076559,3,0.075,nan,nan,nan,42
ISIC_0026530.jpg,993,0.074463,3,0.075,nan,nan,nan,42
ISIC_0026531.jpg,2334,0.054841,4,0.075,nan,nan,nan,42
ISIC_0026532.jpg,1396,0.029967,3,0.075,nan,nan,nan,42
ISIC_0026538.jpg,1582,0.025408,3,0.075,nan,nan,nan,42
ISIC_0026539.jpg,464,0.114395,2,0.075,nan,nan,nan,42
ISIC_0026545.jpg,1629,0.262861,3,0.075,nan,nan,nan,42
ISIC_0026549.jpg,543,0.151388,2,0.075,nan,nan,nan,42
ISIC_0026553.jpg,619,0.147801,2,0.075,nan,nan,nan,42
ISIC_0026556.jpg,3800,0.133197,5,0.075,nan,nan,nan,42
ISIC_0026558.jpg,519,0.221429,2,0.075,nan,nan,nan,42
ISIC_0026566.jpg,965,0.147797,3,0.075,nan,nan,nan,42
ISIC_0026567.jpg,511,0.044078,2,0.075,nan,nan,nan,42
ISIC_0026571.jpg,2779,0.148197,4,0.075,nan,nan,nan,42
ISIC_0026574.jpg,2741,0.147692,4,0.075,nan,nan,nan,42
ISIC_0026575.jpg,285,0.076232,1,0.075,nan,nan,nan,42
ISIC_0026576.jpg,2113,0.069995,4,0.075,nan,nan,nan,42
ISIC_0026586.jpg,1063,0.301915,3,0.075,nan,nan,nan,42
ISIC_0026590.jpg,1266,0.063094,3,0.075,nan,nan,nan,42
ISIC_0026593.jpg,1196,0.106698,3,0.075,nan,nan,nan,42
ISIC_0026596.jpg,985,0.209094,3,0.075,nan,nan,nan,42
ISIC_0026604.jpg,1184,0.07305,3,0.075,nan,nan,nan,42
ISIC_0026606.jpg,465,0.338182,2,0.075,nan,nan,nan,42
ISIC_0026607.jpg,631,0.074449,2,0.075,nan,nan,nan,42
ISIC_0026614.jpg,2520,0.051295,4,0.075,nan,nan,nan,42
ISIC_0026622.jpg,1675,0.115395,3,0.075,nan,nan,nan,42
ISIC_0026623.jpg,3134,0.150754,5,0.075,nan,nan,nan,42
ISIC_0026625.jpg,3022,0.058987,5,0.075,nan,nan,nan,42
ISIC_0026626.jpg,3407,0.034473,5,0.075,nan,nan,nan,42
ISIC_0026629.jpg,1140,0.036587,3,0.075,nan,nan,nan,42
ISIC_0026631.jpg,3460,0.006688,5,0.075,nan,nan,nan,42
ISIC_0026634.jpg,3382,0.09828,5,0.075,nan,nan,nan,42
ISIC_0026637.jpg,364,0.219402,2,0.075,nan,nan,nan,42
ISIC_0026643.jpg,1340,0.050468,3,0.075,nan,nan,nan,42
ISIC_0026644.jpg,721,0.230085,2,0.075,nan,nan,nan,42
ISIC_0026645.jpg,931,0.097193,3,0.075,nan,nan,nan,42
ISIC_0026647.jpg,2541,0.032067,4,0.075,nan,nan,nan,42
ISIC_0026650.jpg,2861,0.075908,5,0.075,nan,nan,nan,42
ISIC_0026652.jpg,1849,0.118673,4,0.075,nan,nan,nan,42
ISIC_0026656.jpg,1609,0.070869,3,0.075,nan,nan,nan,42
ISIC_0026661.jpg,3851,0.03754,5,0.075,nan,nan,nan,42
ISIC_0026663.jpg,1470,0.156339,3,0.075,nan,nan,nan,42
ISIC_0026664.jpg,714,0.250415,2,0.075,nan,nan,nan,42
ISIC_0026668.jpg,2135,0.11018,4,0.075,nan,nan,nan,42
ISIC_0026675.jpg,1052,0.057819,3,0.075,nan,nan,nan,42
ISIC_0026679.jpg,2078,0.055831,4,0.075,nan,nan,nan,42
ISIC_0026687.jpg,3511,0.013225,5,0.075,nan,nan,nan,42
