filename,anomaly_score,label,sigma_global,glcm_cluster_prom,glcm_contrast,fft_spectral_entropy,cnr_proxy_otsu
BraTS2021_01495_flair_38.png,nan,-1,0.213229,1551599.75472,17.299265,3.551678,3.884209
BraTS2021_01495_flair_43.png,nan,-1,0.218445,1932530.153834,18.053543,3.677094,3.701045
BraTS2021_01495_flair_48.png,nan,-1,0.215235,1993884.511201,18.910692,3.847611,3.71903
BraTS2021_01495_flair_53.png,nan,-1,0.204169,1779752.775077,19.039035,4.050786,3.742582
BraTS2021_01495_flair_58.png,nan,-1,0.190139,1528159.872306,18.959773,4.313576,3.73581
BraTS2021_01495_flair_63.png,nan,-1,0.175745,1333959.64786,18.909257,4.641536,3.708025
BraTS2021_01495_flair_68.png,nan,-1,0.154504,1024693.231416,16.798059,5.034558,3.685362
BraTS2021_01495_flair_8.png,nan,-1,0.151543,227727.532681,13.786691,3.871191,6.069821
BraTS2021_01496_flair_0.png,nan,-1,0.130052,294480.580942,12.278319,4.558742,3.71312
BraTS2021_01496_flair_10.png,nan,-1,0.142295,301817.939431,13.503984,4.05866,3.870572
BraTS2021_01496_flair_15.png,nan,-1,0.14566,321501.421334,14.495365,3.945557,3.787768
BraTS2021_01496_flair_20.png,nan,-1,0.148865,397859.768209,13.479041,3.838603,3.645764
BraTS2021_01496_flair_25.png,nan,-1,0.148327,390747.802392,13.133623,3.784951,3.65889
BraTS2021_01496_flair_30.png,nan,-1,0.155881,509161.782434,13.93799,3.854321,3.468795
BraTS2021_01496_flair_35.png,nan,-1,0.162179,638902.676249,16.147069,4.014429,3.26429
BraTS2021_01496_flair_40.png,nan,-1,0.166963,728222.362687,16.908668,4.092139,3.161115
BraTS2021_01496_flair_45.png,nan,-1,0.165365,715289.821282,16.79658,4.08459,3.208372
BraTS2021_01496_flair_5.png,nan,-1,0.135643,299598.828943,12.12428,4.221173,3.758847
BraTS2021_01496_flair_50.png,nan,-1,0.157396,638212.120472,15.519381,4.127263,3.217439
BraTS2021_01496_flair_55.png,nan,-1,0.152133,681114.650924,11.405967,4.128461,3.181229
BraTS2021_01496_flair_60.png,nan,-1,0.136875,579390.949142,9.03637,4.327989,3.23147
BraTS2021_01496_flair_65.png,nan,-1,0.108026,136798.603411,6.294042,4.376213,5.086232
BraTS2021_01497_flair_0.png,nan,-1,0.165149,384321.30375,18.354018,4.375891,8.065211
BraTS2021_01497_flair_10.png,nan,-1,0.172696,358700.478156,20.365366,4.051023,7.546602
BraTS2021_01497_flair_15.png,nan,-1,0.174549,343113.032793,19.920285,3.928572,7.741672
BraTS2021_01497_flair_20.png,nan,-1,0.174955,328841.516452,18.609213,3.84118,7.863497
BraTS2021_01497_flair_25.png,nan,-1,0.17637,318482.608547,19.27487,3.859586,8.709523
BraTS2021_01497_flair_5.png,nan,-1,0.169511,376820.06522,20.714234,4.286495,7.599306
BraTS2021_01498_flair_0.png,nan,-1,0.191411,655135.067918,27.416209,4.553064,8.38378
BraTS2021_01498_flair_10.png,nan,-1,0.222859,965403.942115,38.186156,4.188442,7.020053
BraTS2021_01498_flair_15.png,nan,-1,0.228661,995349.966062,40.327443,4.077568,6.964317
BraTS2021_01498_flair_20.png,nan,-1,0.234845,1000094.114888,41.293207,3.930632,7.308517
BraTS2021_01498_flair_25.png,nan,-1,0.239649,1023466.753058,42.449685,3.861332,7.71623
BraTS2021_01498_flair_30.png,nan,-1,0.243535,1098072.994769,45.646706,3.92512,7.84723
BraTS2021_01498_flair_35.png,nan,-1,0.244439,1140431.941714,46.365946,4.043245,8.004907
BraTS2021_01498_flair_40.png,nan,-1,0.247175,1216205.747775,46.318401,4.062254,8.249018
BraTS2021_01498_flair_45.png,nan,-1,0.245902,1272681.147106,42.55856,4.059865,8.612703
BraTS2021_01498_flair_5.png,nan,-1,0.208797,846188.509579,33.551549,4.314659,6.585202
BraTS2021_01498_flair_50.png,nan,-1,0.238661,1209581.865761,39.229011,4.050138,8.235063
BraTS2021_01498_flair_55.png,nan,-1,0.22662,1086996.939395,32.430459,4.039679,8.596346
BraTS2021_01498_flair_60.png,nan,-1,0.213681,1008841.505379,25.902452,4.081716,8.167098
BraTS2021_01498_flair_65.png,nan,-1,0.194891,893691.425016,21.226856,4.233761,8.360025
BraTS2021_01499_flair_0.png,nan,-1,0.2223,977345.020189,40.118217,4.338527,7.454944
BraTS2021_01499_flair_10.png,nan,-1,0.235911,1027021.965518,38.587525,3.951476,7.901358
BraTS2021_01499_flair_15.png,nan,-1,0.238532,1020190.466592,40.440828,3.885589,8.256631
BraTS2021_01499_flair_20.png,nan,-1,0.236282,944602.236727,40.577074,3.852156,8.461816
BraTS2021_01499_flair_25.png,nan,-1,0.236625,929151.033148,41.782382,3.857467,8.72313
BraTS2021_01499_flair_30.png,nan,-1,0.230909,808048.297069,40.05257,3.893466,9.575308
BraTS2021_01499_flair_5.png,nan,-1,0.23301,1040081.891437,39.248036,4.089421,7.761819
BraTS2021_01500_flair_48.png,nan,-1,0.200206,836340.636435,21.407739,3.919301,7.241846
BraTS2021_01500_flair_53.png,nan,-1,0.203561,1258242.769393,18.937336,3.935689,6.215152
BraTS2021_01500_flair_58.png,nan,-1,0.196237,1477020.188082,19.359961,4.205819,5.375432
BraTS2021_01500_flair_63.png,nan,-1,0.185167,1404238.537833,18.281177,4.465786,5.379223
BraTS2021_01500_flair_68.png,nan,-1,0.16935,1215638.072666,16.985629,4.811533,5.380561
BraTS2021_01501_flair_0.png,nan,-1,0.144343,340660.407708,12.872804,4.306926,4.347639
BraTS2021_01501_flair_10.png,nan,-1,0.155688,452434.803491,13.359104,4.051537,3.804043
BraTS2021_01501_flair_15.png,nan,-1,0.156606,421911.704301,14.08411,3.992431,3.971904
BraTS2021_01501_flair_20.png,nan,-1,0.153906,385573.150417,13.488779,3.961439,4.013632
BraTS2021_01501_flair_25.png,nan,-1,0.151902,396859.484732,13.474989,3.97799,3.867255
BraTS2021_01501_flair_30.png,nan,-1,0.148371,377747.067424,11.761021,3.909023,4.004669
BraTS2021_01501_flair_35.png,nan,-1,0.139719,340286.671679,10.533422,3.931108,4.142178
BraTS2021_01501_flair_40.png,nan,-1,0.123627,137244.145669,9.460647,3.906699,5.550582
BraTS2021_01501_flair_5.png,nan,-1,0.151021,390097.839147,12.893809,4.094454,4.006454
BraTS2021_01502_flair_14.png,nan,-1,0.249171,1311797.502776,39.581326,3.849652,7.869663
BraTS2021_01502_flair_19.png,nan,-1,0.255654,1379950.643028,41.261331,3.790095,8.506955
BraTS2021_01502_flair_24.png,nan,-1,0.25817,1440789.54424,41.134074,3.752933,8.348007
BraTS2021_01502_flair_29.png,nan,-1,0.262123,1598125.406926,44.820247,3.881465,8.114081
BraTS2021_01502_flair_34.png,nan,-1,0.262986,1710414.460682,49.968735,4.097353,8.255236
BraTS2021_01502_flair_39.png,nan,-1,0.262228,1761908.565072,49.645548,4.127307,8.166556
BraTS2021_01502_flair_44.png,nan,-1,0.260687,1716373.268192,40.964122,3.903236,8.752813
BraTS2021_01502_flair_49.png,nan,-1,0.253136,1669873.677692,35.046951,3.922962,8.960082
BraTS2021_01502_flair_54.png,nan,-1,0.241774,1582615.571578,33.173,4.07468,9.073617
BraTS2021_01502_flair_59.png,nan,-1,0.228212,1489663.501151,32.435519,4.283695,9.290355
BraTS2021_01502_flair_64.png,nan,-1,0.211201,1364255.15479,30.588036,4.515327,8.359201
BraTS2021_01502_flair_69.png,nan,-1,0.19352,1290615.092111,25.841214,4.725544,8.303179
BraTS2021_01502_flair_9.png,nan,-1,0.241529,1261884.742471,37.791297,3.93822,7.678444
BraTS2021_01503_flair_14.png,nan,-1,0.242092,1216986.20884,42.52359,3.961948,7.235285
BraTS2021_01503_flair_19.png,nan,-1,0.247743,1235881.849666,42.135421,3.802923,7.460722
BraTS2021_01503_flair_24.png,nan,-1,0.248455,1249757.226749,43.824443,3.86294,7.549587
BraTS2021_01503_flair_29.png,nan,-1,0.250908,1275712.332445,43.670528,3.88037,8.410329
BraTS2021_01503_flair_34.png,nan,-1,0.245925,1223859.318635,43.88083,3.967132,8.360428
BraTS2021_01503_flair_39.png,nan,-1,0.243648,1208112.703561,38.985432,3.902783,8.365418
BraTS2021_01503_flair_4.png,nan,-1,0.225344,1080277.70386,38.875358,4.321801,7.777197
BraTS2021_01503_flair_44.png,nan,-1,0.236703,1140767.499053,35.059102,3.915187,8.845925
BraTS2021_01503_flair_49.png,nan,-1,0.226862,1106345.416632,33.603298,4.080147,8.478204
BraTS2021_01503_flair_9.png,nan,-1,0.232771,1128868.839549,36.678055,4.04911,7.269392
BraTS2021_01504_flair_10.png,nan,-1,0.235415,1003792.517799,39.356093,3.919474,8.032951
BraTS2021_01504_flair_15.png,nan,-1,0.241834,1087660.133486,41.874809,3.875191,7.912317
BraTS2021_01504_flair_20.png,nan,-1,0.243582,1041592.644324,44.014713,3.829027,8.517721
BraTS2021_01504_flair_25.png,nan,-1,0.246068,1150226.964624,46.523247,3.917844,7.618858
BraTS2021_01504_flair_30.png,nan,-1,0.245954,1303796.095431,49.223985,4.097035,6.857391
BraTS2021_01504_flair_35.png,nan,-1,0.243398,1311762.199453,50.870163,4.222289,7.105249
BraTS2021_01504_flair_40.png,nan,-1,0.243599,1323759.127991,43.199894,4.042679,7.447895
BraTS2021_01504_flair_45.png,nan,-1,0.238874,1306294.535468,36.71706,3.966869,7.719411
BraTS2021_01504_flair_50.png,nan,-1,0.228765,1226078.947615,36.228074,4.105169,7.513605
BraTS2021_01504_flair_55.png,nan,-1,0.220378,1279556.539742,35.435624,4.286534,7.228913
BraTS2021_01504_flair_60.png,nan,-1,0.211429,1349456.352972,33.782795,4.464548,6.774723
BraTS2021_01504_flair_65.png,nan,-1,0.19906,1365263.696292,31.129348,4.668487,6.67059
BraTS2021_01505_flair_20.png,nan,-1,0.281918,2022081.303969,51.788749,3.854874,8.993363
BraTS2021_01505_flair_25.png,nan,-1,0.284471,2111275.338498,51.405956,3.826085,8.596772
BraTS2021_01505_flair_30.png,nan,-1,0.291962,2425646.199472,48.837231,3.766163,9.36313
BraTS2021_01505_flair_35.png,nan,-1,0.293242,2636006.412311,45.456282,3.722237,8.843421
BraTS2021_01505_flair_40.png,nan,-1,0.290963,2678790.188444,43.624731,3.736165,8.746834
BraTS2021_01505_flair_45.png,nan,-1,0.285802,2687682.650498,43.033785,3.835539,8.409797
BraTS2021_01505_flair_50.png,nan,-1,0.274872,2640692.04639,41.109842,3.957298,7.675241
BraTS2021_01505_flair_55.png,nan,-1,0.263324,2723218.463435,39.161767,4.133603,7.264341
BraTS2021_01505_flair_60.png,nan,-1,0.251117,2702600.379172,36.943094,4.299206,7.416689
BraTS2021_01505_flair_65.png,nan,-1,0.235373,2820207.070778,34.587184,4.520694,6.334422
BraTS2021_01506_flair_14.png,nan,-1,0.147443,165790.252513,13.504344,3.874761,7.182365
BraTS2021_01506_flair_19.png,nan,-1,0.152804,175836.872246,14.245023,3.759014,7.874846
BraTS2021_01506_flair_24.png,nan,-1,0.156988,190314.406406,14.329518,3.691862,8.385301
BraTS2021_01506_flair_29.png,nan,-1,0.159944,205630.800127,14.406857,3.658618,8.558797
BraTS2021_01506_flair_34.png,nan,-1,0.162032,226558.852096,14.448593,3.680583,8.436204
BraTS2021_01506_flair_39.png,nan,-1,0.161946,242594.6901,14.280229,3.728328,8.319119
BraTS2021_01506_flair_4.png,nan,-1,0.135806,140015.424433,13.168847,4.118178,7.203194
BraTS2021_01506_flair_44.png,nan,-1,0.160647,252870.011067,13.668017,3.7736,8.09892
BraTS2021_01506_flair_49.png,nan,-1,0.156078,250127.305527,12.4835,3.865192,7.86715
BraTS2021_01506_flair_54.png,nan,-1,0.150936,247613.010557,11.994535,3.979215,8.080329
BraTS2021_01506_flair_59.png,nan,-1,0.14313,239456.276516,11.572732,4.159722,7.432957
BraTS2021_01506_flair_64.png,nan,-1,0.135289,248422.51296,11.09696,4.390648,7.125137
BraTS2021_01506_flair_69.png,nan,-1,0.124984,239947.983077,10.356837,4.693807,6.390459
BraTS2021_01506_flair_9.png,nan,-1,0.142268,151990.432678,12.012445,3.881865,7.305789
BraTS2021_01507_flair_0.png,nan,-1,0.154471,269933.591307,19.342057,4.461461,7.1197
BraTS2021_01507_flair_10.png,nan,-1,0.168241,270585.495561,20.954781,3.986269,7.606523
BraTS2021_01507_flair_15.png,nan,-1,0.171639,258968.350213,22.622231,3.892596,7.725858
BraTS2021_01507_flair_20.png,nan,-1,0.17366,257909.705536,22.577904,3.806116,8.460878
BraTS2021_01507_flair_25.png,nan,-1,0.173622,259452.256648,22.400879,3.825665,8.226554
BraTS2021_01507_flair_30.png,nan,-1,0.174783,277496.852888,21.30112,3.828731,8.21926
BraTS2021_01507_flair_35.png,nan,-1,0.173311,281705.570756,20.668319,3.903585,8.296443
BraTS2021_01507_flair_40.png,nan,-1,0.171672,272397.069918,17.699416,3.799115,9.46871
BraTS2021_01507_flair_45.png,nan,-1,0.166566,264816.892341,16.270416,3.865094,9.822044
BraTS2021_01507_flair_5.png,nan,-1,0.162544,264137.104476,20.551798,4.162503,7.158797
BraTS2021_01508_flair_29.png,nan,-1,0.224495,794087.046334,33.387133,3.821074,9.472184
BraTS2021_01508_flair_34.png,nan,-1,0.222088,781249.874116,32.988036,3.863606,9.470236
BraTS2021_01508_flair_39.png,nan,-1,0.221569,783352.649633,29.382953,3.790855,10.264915
BraTS2021_01508_flair_44.png,nan,-1,0.217684,827833.474309,26.945097,3.863852,9.84974
BraTS2021_01508_flair_49.png,nan,-1,0.213422,880832.476429,26.064203,3.972725,9.196049
BraTS2021_01508_flair_54.png,nan,-1,0.204103,870850.455881,24.606544,4.133217,8.286391
BraTS2021_01508_flair_59.png,nan,-1,0.187935,732410.382327,22.065898,4.294504,8.134703
BraTS2021_01508_flair_64.png,nan,-1,0.171193,671693.655888,19.956123,4.579981,7.770596
BraTS2021_01508_flair_69.png,nan,-1,0.15062,576251.073429,16.96322,4.908786,6.70242
BraTS2021_01509_flair_0.png,nan,-1,0.179033,535351.407619,23.675001,4.510335,8.354496
BraTS2021_01509_flair_10.png,nan,-1,0.181591,493939.650541,25.202285,4.316662,7.446241
BraTS2021_01509_flair_15.png,nan,-1,0.182715,461571.977082,25.649239,4.224874,7.377543
BraTS2021_01509_flair_20.png,nan,-1,0.18327,440150.357746,26.635542,4.204385,7.691955
BraTS2021_01509_flair_5.png,nan,-1,0.180988,532608.108972,24.182388,4.386482,7.096608
BraTS2021_01510_flair_25.png,nan,-1,0.19546,394711.50601,25.056306,3.73524,10.804276
BraTS2021_01510_flair_30.png,nan,-1,0.203383,476843.254345,27.46046,3.7281,10.485012
BraTS2021_01510_flair_35.png,nan,-1,0.208271,568944.072002,26.695316,3.72183,9.645481
BraTS2021_01510_flair_40.png,nan,-1,0.206261,580276.244746,26.220892,3.797807,9.468365
BraTS2021_01510_flair_45.png,nan,-1,0.201243,564402.685545,24.526726,3.879229,10.077791
BraTS2021_01510_flair_50.png,nan,-1,0.194212,548982.041101,23.326271,4.021564,9.525382
BraTS2021_01510_flair_55.png,nan,-1,0.184085,528778.601931,22.274108,4.223236,8.745148
BraTS2021_01510_flair_60.png,nan,-1,0.175048,510972.202084,20.880318,4.403561,9.114248
BraTS2021_01510_flair_65.png,nan,-1,0.159733,474545.082894,17.847147,4.639228,8.653293
BraTS2021_01511_flair_14.png,nan,-1,0.217237,697714.612177,32.938675,3.948462,8.871252
BraTS2021_01511_flair_19.png,nan,-1,0.226232,757960.864376,35.416518,3.826109,9.08593
BraTS2021_01511_flair_24.png,nan,-1,0.229889,797280.852056,36.297276,3.815943,9.526517
BraTS2021_01511_flair_29.png,nan,-1,0.234752,899856.293931,40.27565,3.901999,9.139191
BraTS2021_01511_flair_34.png,nan,-1,0.240624,1035275.064597,39.406409,3.803367,8.917998
BraTS2021_01511_flair_39.png,nan,-1,0.244864,1186958.399108,34.152064,3.685982,8.842096
BraTS2021_01511_flair_44.png,nan,-1,0.244108,1223725.766279,32.604674,3.719857,9.356662
BraTS2021_01511_flair_49.png,nan,-1,0.23875,1260229.067128,31.490861,3.835434,8.928931
BraTS2021_01511_flair_54.png,nan,-1,0.231862,1310367.26747,29.823753,3.974123,8.316502
BraTS2021_01511_flair_59.png,nan,-1,0.220056,1272404.106998,27.37106,4.129372,8.423948
BraTS2021_01511_flair_64.png,nan,-1,0.208632,1248739.535366,26.460536,4.336586,7.517215
BraTS2021_01511_flair_69.png,nan,-1,0.190639,1179405.388064,23.567456,4.65191,7.237666
BraTS2021_01512_flair_0.png,nan,-1,0.229928,1510737.788142,40.104303,4.484309,7.466829
BraTS2021_01512_flair_10.png,nan,-1,0.241478,1434128.609584,46.594109,4.245721,7.019105
BraTS2021_01512_flair_15.png,nan,-1,0.247477,1419330.087531,46.66685,4.080073,7.0766
BraTS2021_01512_flair_20.png,nan,-1,0.250615,1399267.351359,45.513843,3.961482,7.36512
BraTS2021_01512_flair_25.png,nan,-1,0.251885,1382587.836224,47.256439,3.927191,7.538241
BraTS2021_01512_flair_30.png,nan,-1,0.250895,1421554.893242,47.156697,3.980557,6.965495
BraTS2021_01512_flair_35.png,nan,-1,0.253458,1513450.167423,43.876426,3.980459,7.49981
BraTS2021_01512_flair_40.png,nan,-1,0.251481,1579212.952246,40.981078,4.005226,8.026767
BraTS2021_01512_flair_45.png,nan,-1,0.245743,1547505.252311,35.264593,3.950856,8.354443
BraTS2021_01512_flair_5.png,nan,-1,0.233259,1441716.87372,46.108025,4.501706,6.83322
BraTS2021_01512_flair_50.png,nan,-1,0.233439,1345937.645908,31.153364,4.019192,9.009238
BraTS2021_01512_flair_55.png,nan,-1,0.217363,1169289.670058,28.298379,4.183469,8.621575
BraTS2021_01513_flair_12.png,nan,-1,0.234271,1096725.853484,34.991449,4.013162,9.02303
BraTS2021_01513_flair_17.png,nan,-1,0.24548,1234727.279487,39.399745,3.946996,8.74712
BraTS2021_01513_flair_22.png,nan,-1,0.255195,1409805.947895,40.664471,3.863788,8.860139
BraTS2021_01513_flair_27.png,nan,-1,0.260615,1522728.123222,43.18347,3.862734,8.813799
BraTS2021_01513_flair_32.png,nan,-1,0.263598,1624049.068638,46.019665,3.920031,8.624286
BraTS2021_01513_flair_37.png,nan,-1,0.261888,1653425.779436,48.456194,4.001468,8.257557
BraTS2021_01513_flair_42.png,nan,-1,0.260224,1617012.19026,44.448591,3.942799,9.099224
BraTS2021_01513_flair_47.png,nan,-1,0.253409,1552190.654511,40.465019,3.967605,9.687746
BraTS2021_01513_flair_52.png,nan,-1,0.242189,1491398.307153,35.615615,4.058767,9.745196
BraTS2021_01513_flair_57.png,nan,-1,0.229495,1443219.413487,32.459605,4.223972,9.515762
BraTS2021_01513_flair_62.png,nan,-1,0.216321,1408254.035824,30.102842,4.417583,9.27091
BraTS2021_01513_flair_67.png,nan,-1,0.194367,1297283.785231,25.690618,4.73275,8.565701
BraTS2021_01514_flair_0.png,nan,-1,0.180558,483082.259121,21.861025,4.32057,8.167156
BraTS2021_01514_flair_10.png,nan,-1,0.201392,599697.858588,25.797861,3.967797,7.411857
BraTS2021_01514_flair_15.png,nan,-1,0.200706,529056.582595,25.557676,3.860625,8.145176
BraTS2021_01514_flair_20.png,nan,-1,0.200824,481862.932732,28.077168,3.845979,8.917996
BraTS2021_01514_flair_25.png,nan,-1,0.20173,486788.862987,26.796529,3.789535,9.091868
BraTS2021_01514_flair_30.png,nan,-1,0.197861,455539.387312,26.396031,3.838633,8.786755
BraTS2021_01514_flair_35.png,nan,-1,0.197683,449144.045995,25.714092,3.841179,9.952362
BraTS2021_01514_flair_40.png,nan,-1,0.193174,411246.867156,24.363724,3.868662,10.516711
BraTS2021_01514_flair_5.png,nan,-1,0.188396,556223.595735,23.197346,4.199541,7.332952
BraTS2021_01515_flair_0.png,nan,-1,0.112819,111021.988777,14.82661,4.81427,4.27852
BraTS2021_01515_flair_10.png,nan,-1,0.126118,143073.713124,16.492042,4.357849,4.230356
BraTS2021_01515_flair_15.png,nan,-1,0.129357,153432.141387,16.691921,4.196527,4.225939
BraTS2021_01515_flair_20.png,nan,-1,0.129848,153988.310968,15.986737,4.104569,4.313104
BraTS2021_01515_flair_25.png,nan,-1,0.12938,153868.378168,14.08546,4.037138,4.408127
BraTS2021_01515_flair_30.png,nan,-1,0.128171,150677.655291,13.924729,4.055746,4.537103
BraTS2021_01515_flair_35.png,nan,-1,0.125896,120800.789199,13.033229,3.992977,4.961141
BraTS2021_01515_flair_40.png,nan,-1,0.127019,145038.127265,13.086554,4.034148,4.690209
BraTS2021_01515_flair_45.png,nan,-1,0.123771,125071.011618,13.0983,4.114901,5.138923
BraTS2021_01515_flair_5.png,nan,-1,0.119954,123587.129822,15.609026,4.552559,4.274461
BraTS2021_01515_flair_50.png,nan,-1,0.112335,57338.670977,10.978089,4.171635,7.299315
BraTS2021_01516_flair_44.png,nan,-1,0.153649,214321.397004,12.797582,3.786461,9.121594
BraTS2021_01516_flair_49.png,nan,-1,0.152003,305387.741084,13.592783,4.004336,6.386435
BraTS2021_01516_flair_54.png,nan,-1,0.147491,360801.685086,14.092015,4.239085,5.686309
BraTS2021_01516_flair_59.png,nan,-1,0.13779,344203.359435,12.833987,4.529499,5.496426
BraTS2021_01516_flair_64.png,nan,-1,0.123817,290219.604548,11.698261,4.924199,5.170232
BraTS2021_01516_flair_69.png,nan,-1,0.107262,226216.708257,10.932483,5.451287,5.290013
BraTS2021_01517_flair_0.png,nan,-1,0.226677,1095648.90114,30.060776,4.017793,8.944131
BraTS2021_01517_flair_10.png,nan,-1,0.242572,1352519.776526,33.184695,3.911565,8.126881
BraTS2021_01517_flair_15.png,nan,-1,0.248833,1502451.200946,35.358698,3.868037,7.38738
BraTS2021_01517_flair_20.png,nan,-1,0.253886,1633913.825289,35.764958,3.77926,7.070748
BraTS2021_01517_flair_25.png,nan,-1,0.261514,1942135.82137,37.187457,3.747877,6.461211
BraTS2021_01517_flair_30.png,nan,-1,0.264939,2112227.088286,39.047146,3.789411,6.162442
BraTS2021_01517_flair_35.png,nan,-1,0.264585,2063273.617849,37.485711,3.760702,6.34544
BraTS2021_01517_flair_40.png,nan,-1,0.263213,2043591.39638,33.362108,3.701146,6.549893
BraTS2021_01517_flair_45.png,nan,-1,0.259878,2074943.248441,30.571187,3.716839,6.573834
BraTS2021_01517_flair_5.png,nan,-1,0.239344,1346871.355684,31.134171,3.924824,8.286184
BraTS2021_01517_flair_50.png,nan,-1,0.252363,2018205.97785,29.775907,3.828906,6.645451
BraTS2021_01517_flair_55.png,nan,-1,0.238336,1834553.414478,29.572316,4.030883,6.608168
BraTS2021_01517_flair_60.png,nan,-1,0.216238,1410739.518045,25.321257,4.183566,7.084891
BraTS2021_01517_flair_65.png,nan,-1,0.190708,1089222.091276,21.130465,4.441785,7.389651
BraTS2021_01518_flair_17.png,nan,-1,0.222698,804375.450068,30.718285,3.7351,7.714474
BraTS2021_01518_flair_22.png,nan,-1,0.234345,1115221.835875,32.810865,3.646014,6.561277
BraTS2021_01518_flair_27.png,nan,-1,0.252014,2106456.789788,34.000901,3.622782,5.040512
BraTS2021_01518_flair_32.png,nan,-1,0.26739,3281604.165289,35.121599,3.621037,4.359906
BraTS2021_01518_flair_37.png,nan,-1,0.27308,3585319.961362,35.162236,3.619877,4.286866
BraTS2021_01518_flair_42.png,nan,-1,0.272149,3443814.067065,34.366599,3.637364,4.408495
BraTS2021_01518_flair_47.png,nan,-1,0.269238,3348254.491605,32.419592,3.69956,4.531037
BraTS2021_01518_flair_52.png,nan,-1,0.26295,3215239.638522,29.904432,3.777915,4.612116
BraTS2021_01518_flair_57.png,nan,-1,0.254944,3212395.392019,27.517417,3.88324,4.606469
BraTS2021_01518_flair_62.png,nan,-1,0.243858,3222944.469713,23.652312,3.998013,4.51268
BraTS2021_01518_flair_67.png,nan,-1,0.227037,2951419.248344,21.573785,4.21326,4.506438
BraTS2021_01519_flair_15.png,nan,-1,0.173435,391187.403498,20.655497,4.187259,8.129328
BraTS2021_01519_flair_20.png,nan,-1,0.179646,433889.747616,20.188415,4.048111,8.214674
BraTS2021_01519_flair_25.png,nan,-1,0.181047,461029.320579,19.983224,4.043682,7.448876
BraTS2021_01519_flair_30.png,nan,-1,0.180704,411640.659866,20.200627,3.980347,8.381272
BraTS2021_01519_flair_35.png,nan,-1,0.182215,386748.452355,20.742792,3.967126,9.280468
BraTS2021_01519_flair_40.png,nan,-1,0.181469,387568.818874,20.582263,4.032783,9.175031
BraTS2021_01519_flair_45.png,nan,-1,0.180079,375040.320217,18.215326,3.904499,9.731616
BraTS2021_01519_flair_50.png,nan,-1,0.175864,382470.427867,16.360715,3.893137,8.891176
BraTS2021_01520_flair_38.png,nan,-1,0.155282,182795.500288,15.62255,3.821081,8.854762
BraTS2021_01520_flair_43.png,nan,-1,0.161581,276110.703139,16.053507,3.854568,7.325813
BraTS2021_01520_flair_48.png,nan,-1,0.163409,311475.328031,16.451542,3.919211,6.947108
BraTS2021_01520_flair_53.png,nan,-1,0.160919,310648.258889,15.882949,3.979818,7.050322
BraTS2021_01520_flair_58.png,nan,-1,0.157449,335268.993757,14.627097,4.062874,6.811497
BraTS2021_01520_flair_63.png,nan,-1,0.147245,284707.968246,12.888735,4.215956,7.248786
BraTS2021_01520_flair_68.png,nan,-1,0.136282,264835.234938,11.055706,4.428047,7.177812
BraTS2021_01521_flair_1.png,nan,-1,0.134299,135586.634339,12.988629,4.284324,7.63361
BraTS2021_01521_flair_11.png,nan,-1,0.156039,277737.848574,18.336486,4.105934,5.594094
BraTS2021_01521_flair_16.png,nan,-1,0.162993,365683.491382,16.877258,3.909882,5.205548
BraTS2021_01521_flair_21.png,nan,-1,0.171098,453527.17707,16.112024,3.784559,5.06132
BraTS2021_01521_flair_26.png,nan,-1,0.179984,571237.396805,16.275503,3.704494,4.924048
BraTS2021_01521_flair_31.png,nan,-1,0.185487,638849.650869,19.333484,3.792298,4.978453
BraTS2021_01521_flair_36.png,nan,-1,0.194485,801338.236709,17.127099,3.623181,4.792226
BraTS2021_01521_flair_41.png,nan,-1,0.198735,924424.959407,15.267924,3.525607,4.692678
BraTS2021_01521_flair_46.png,nan,-1,0.185713,743787.410218,13.853838,3.593323,4.870626
BraTS2021_01521_flair_51.png,nan,-1,0.171168,597956.970821,12.706599,3.745015,4.95076
BraTS2021_01521_flair_56.png,nan,-1,0.153307,400356.028856,10.698625,3.947632,5.663076
BraTS2021_01521_flair_6.png,nan,-1,0.142678,169029.00542,17.896822,4.29211,6.226807
BraTS2021_01521_flair_61.png,nan,-1,0.136059,278047.192244,9.629621,4.234719,6.552646
BraTS2021_01521_flair_66.png,nan,-1,0.115869,174306.438726,8.116036,4.598882,7.498907
BraTS2021_01522_flair_11.png,nan,-1,0.171385,272658.084642,20.529962,3.89552,7.956437
BraTS2021_01522_flair_16.png,nan,-1,0.173915,306148.963311,22.533086,3.906054,7.367451
BraTS2021_01522_flair_21.png,nan,-1,0.173524,342379.081817,21.927104,3.87954,6.357224
BraTS2021_01522_flair_26.png,nan,-1,0.173017,403146.32221,23.045383,3.996252,5.807199
BraTS2021_01522_flair_31.png,nan,-1,0.175067,476810.352503,24.490966,4.113552,5.612874
BraTS2021_01522_flair_36.png,nan,-1,0.170343,389393.386116,21.882659,4.055472,6.10333
BraTS2021_01522_flair_41.png,nan,-1,0.164541,303073.385513,18.421025,3.986348,7.11048
BraTS2021_01523_flair_0.png,nan,-1,0.188265,521284.345507,28.222992,4.293979,6.958179
BraTS2021_01523_flair_10.png,nan,-1,0.214909,960344.794722,31.827812,3.964811,6.005067
BraTS2021_01523_flair_15.png,nan,-1,0.217937,944153.733948,33.605854,3.863801,5.961311
