filename,brain_px,brain_threshold,full_frame_px,brain_method,size_px,area_ratio_brain,area_ratio_full
BraTS2021_01496_flair_40.png,1732,1e-06,4096,nonzero,407.0,0.234988,0.099365
BraTS2021_01496_flair_45.png,1655,1e-06,4096,nonzero,387.0,0.233837,0.094482
BraTS2021_01496_flair_5.png,1637,1e-06,4096,nonzero,217.0,0.13256,0.052979
BraTS2021_01496_flair_50.png,1550,1e-06,4096,nonzero,323.0,0.208387,0.078857
BraTS2021_01496_flair_55.png,1424,1e-06,4096,nonzero,250.0,0.175562,0.061035
BraTS2021_01496_flair_60.png,1252,1e-06,4096,nonzero,163.0,0.130192,0.039795
BraTS2021_01496_flair_65.png,1059,1e-06,4096,nonzero,89.0,0.084042,0.021729
BraTS2021_01497_flair_0.png,1296,1e-06,4096,nonzero,254.0,0.195988,0.062012
BraTS2021_01497_flair_10.png,1536,1e-06,4096,nonzero,202.0,0.13151,0.049316
BraTS2021_01497_flair_15.png,1606,1e-06,4096,nonzero,138.0,0.085928,0.033691
BraTS2021_01497_flair_20.png,1654,1e-06,4096,nonzero,96.0,0.058041,0.023438
BraTS2021_01497_flair_25.png,1668,1e-06,4096,nonzero,43.0,0.025779,0.010498
BraTS2021_01497_flair_5.png,1440,1e-06,4096,nonzero,241.0,0.167361,0.058838
BraTS2021_01498_flair_0.png,1322,1e-06,4096,nonzero,64.0,0.048411,0.015625
BraTS2021_01498_flair_10.png,1584,1e-06,4096,nonzero,271.0,0.171086,0.066162
BraTS2021_01498_flair_15.png,1701,1e-06,4096,nonzero,413.0,0.242798,0.10083
BraTS2021_01498_flair_20.png,1798,1e-06,4096,nonzero,485.0,0.269744,0.118408
BraTS2021_01498_flair_25.png,1815,1e-06,4096,nonzero,518.0,0.285399,0.126465
BraTS2021_01498_flair_30.png,1808,1e-06,4096,nonzero,579.0,0.320243,0.141357
BraTS2021_01498_flair_35.png,1796,1e-06,4096,nonzero,592.0,0.329621,0.144531
BraTS2021_01498_flair_40.png,1760,1e-06,4096,nonzero,616.0,0.35,0.150391
BraTS2021_01498_flair_45.png,1665,1e-06,4096,nonzero,569.0,0.341742,0.138916
BraTS2021_01498_flair_5.png,1521,1e-06,4096,nonzero,134.0,0.0881,0.032715
BraTS2021_01498_flair_50.png,1576,1e-06,4096,nonzero,474.0,0.300761,0.115723
BraTS2021_01498_flair_55.png,1452,1e-06,4096,nonzero,331.0,0.227961,0.080811
BraTS2021_01498_flair_60.png,1326,1e-06,4096,nonzero,253.0,0.190799,0.061768
BraTS2021_01498_flair_65.png,1133,1e-06,4096,nonzero,171.0,0.150927,0.041748
BraTS2021_01499_flair_0.png,1559,1e-06,4096,nonzero,235.0,0.150738,0.057373
BraTS2021_01499_flair_10.png,1727,1e-06,4096,nonzero,192.0,0.111175,0.046875
BraTS2021_01499_flair_15.png,1784,1e-06,4096,nonzero,167.0,0.09361,0.040771
BraTS2021_01499_flair_20.png,1811,1e-06,4096,nonzero,113.0,0.062396,0.027588
BraTS2021_01499_flair_25.png,1828,1e-06,4096,nonzero,63.0,0.034464,0.015381
BraTS2021_01499_flair_30.png,1812,1e-06,4096,nonzero,15.0,0.008278,0.003662
BraTS2021_01499_flair_5.png,1659,1e-06,4096,nonzero,223.0,0.134418,0.054443
BraTS2021_01500_flair_48.png,1406,1e-06,4096,nonzero,15.0,0.010669,0.003662
BraTS2021_01500_flair_53.png,1252,1e-06,4096,nonzero,51.0,0.040735,0.012451
BraTS2021_01500_flair_58.png,1095,1e-06,4096,nonzero,79.0,0.072146,0.019287
BraTS2021_01500_flair_63.png,962,1e-06,4096,nonzero,88.0,0.091476,0.021484
BraTS2021_01500_flair_68.png,792,1e-06,4096,nonzero,93.0,0.117424,0.022705
BraTS2021_01501_flair_0.png,1408,1e-06,4096,nonzero,339.0,0.240767,0.082764
BraTS2021_01501_flair_10.png,1581,1e-06,4096,nonzero,376.0,0.237824,0.091797
BraTS2021_01501_flair_15.png,1666,1e-06,4096,nonzero,371.0,0.222689,0.090576
BraTS2021_01501_flair_20.png,1720,1e-06,4096,nonzero,352.0,0.204651,0.085938
BraTS2021_01501_flair_25.png,1743,1e-06,4096,nonzero,314.0,0.180149,0.07666
BraTS2021_01501_flair_30.png,1722,1e-06,4096,nonzero,256.0,0.148664,0.0625
BraTS2021_01501_flair_35.png,1687,1e-06,4096,nonzero,161.0,0.095436,0.039307
BraTS2021_01501_flair_40.png,1643,1e-06,4096,nonzero,80.0,0.048691,0.019531
BraTS2021_01501_flair_5.png,1506,1e-06,4096,nonzero,375.0,0.249004,0.091553
BraTS2021_01502_flair_14.png,1709,1e-06,4096,nonzero,44.0,0.025746,0.010742
BraTS2021_01502_flair_19.png,1755,1e-06,4096,nonzero,66.0,0.037607,0.016113
BraTS2021_01502_flair_24.png,1768,1e-06,4096,nonzero,83.0,0.046946,0.020264
BraTS2021_01502_flair_29.png,1740,1e-06,4096,nonzero,151.0,0.086782,0.036865
BraTS2021_01502_flair_34.png,1698,1e-06,4096,nonzero,170.0,0.100118,0.041504
BraTS2021_01502_flair_39.png,1647,1e-06,4096,nonzero,172.0,0.104432,0.041992
BraTS2021_01502_flair_44.png,1572,1e-06,4096,nonzero,129.0,0.082061,0.031494
BraTS2021_01502_flair_49.png,1480,1e-06,4096,nonzero,130.0,0.087838,0.031738
BraTS2021_01502_flair_54.png,1353,1e-06,4096,nonzero,124.0,0.091648,0.030273
BraTS2021_01502_flair_59.png,1195,1e-06,4096,nonzero,124.0,0.103766,0.030273
BraTS2021_01502_flair_64.png,1050,1e-06,4096,nonzero,93.0,0.088571,0.022705
BraTS2021_01502_flair_69.png,875,1e-06,4096,nonzero,53.0,0.060571,0.012939
BraTS2021_01502_flair_9.png,1632,1e-06,4096,nonzero,13.0,0.007966,0.003174
BraTS2021_01503_flair_14.png,1739,1e-06,4096,nonzero,102.0,0.058654,0.024902
BraTS2021_01503_flair_19.png,1812,1e-06,4096,nonzero,141.0,0.077815,0.034424
BraTS2021_01503_flair_24.png,1811,1e-06,4096,nonzero,147.0,0.081171,0.035889
BraTS2021_01503_flair_29.png,1791,1e-06,4096,nonzero,144.0,0.080402,0.035156
BraTS2021_01503_flair_34.png,1754,1e-06,4096,nonzero,96.0,0.054732,0.023438
BraTS2021_01503_flair_39.png,1685,1e-06,4096,nonzero,62.0,0.036795,0.015137
BraTS2021_01503_flair_4.png,1556,1e-06,4096,nonzero,7.0,0.004499,0.001709
BraTS2021_01503_flair_44.png,1595,1e-06,4096,nonzero,45.0,0.028213,0.010986
BraTS2021_01503_flair_49.png,1457,1e-06,4096,nonzero,27.0,0.018531,0.006592
BraTS2021_01503_flair_9.png,1664,1e-06,4096,nonzero,29.0,0.017428,0.00708
BraTS2021_01504_flair_10.png,1690,1e-06,4096,nonzero,14.0,0.008284,0.003418
BraTS2021_01504_flair_15.png,1769,1e-06,4096,nonzero,88.0,0.049746,0.021484
BraTS2021_01504_flair_20.png,1804,1e-06,4096,nonzero,143.0,0.079268,0.034912
BraTS2021_01504_flair_25.png,1809,1e-06,4096,nonzero,206.0,0.113875,0.050293
BraTS2021_01504_flair_30.png,1782,1e-06,4096,nonzero,254.0,0.142536,0.062012
BraTS2021_01504_flair_35.png,1724,1e-06,4096,nonzero,265.0,0.153712,0.064697
BraTS2021_01504_flair_40.png,1638,1e-06,4096,nonzero,274.0,0.167277,0.066895
BraTS2021_01504_flair_45.png,1549,1e-06,4096,nonzero,265.0,0.171078,0.064697
BraTS2021_01504_flair_50.png,1439,1e-06,4096,nonzero,213.0,0.148019,0.052002
BraTS2021_01504_flair_55.png,1296,1e-06,4096,nonzero,172.0,0.132716,0.041992
BraTS2021_01504_flair_60.png,1175,1e-06,4096,nonzero,121.0,0.102979,0.029541
BraTS2021_01504_flair_65.png,1018,1e-06,4096,nonzero,70.0,0.068762,0.01709
BraTS2021_01505_flair_20.png,1721,1e-06,4096,nonzero,7.0,0.004067,0.001709
BraTS2021_01505_flair_25.png,1734,1e-06,4096,nonzero,22.0,0.012687,0.005371
BraTS2021_01505_flair_30.png,1715,1e-06,4096,nonzero,117.0,0.068222,0.028564
BraTS2021_01505_flair_35.png,1680,1e-06,4096,nonzero,169.0,0.100595,0.04126
BraTS2021_01505_flair_40.png,1635,1e-06,4096,nonzero,202.0,0.123547,0.049316
BraTS2021_01505_flair_45.png,1556,1e-06,4096,nonzero,230.0,0.147815,0.056152
BraTS2021_01505_flair_50.png,1473,1e-06,4096,nonzero,229.0,0.155465,0.055908
BraTS2021_01505_flair_55.png,1319,1e-06,4096,nonzero,217.0,0.164519,0.052979
BraTS2021_01505_flair_60.png,1187,1e-06,4096,nonzero,191.0,0.16091,0.046631
BraTS2021_01505_flair_65.png,1014,1e-06,4096,nonzero,160.0,0.157791,0.039062
BraTS2021_01506_flair_14.png,1696,1e-06,4096,nonzero,84.0,0.049528,0.020508
BraTS2021_01506_flair_19.png,1756,1e-06,4096,nonzero,104.0,0.059226,0.025391
BraTS2021_01506_flair_24.png,1778,1e-06,4096,nonzero,157.0,0.088301,0.03833
BraTS2021_01506_flair_29.png,1765,1e-06,4096,nonzero,196.0,0.111048,0.047852
BraTS2021_01506_flair_34.png,1731,1e-06,4096,nonzero,235.0,0.13576,0.057373
BraTS2021_01506_flair_39.png,1662,1e-06,4096,nonzero,321.0,0.193141,0.078369
BraTS2021_01506_flair_4.png,1517,1e-06,4096,nonzero,7.0,0.004614,0.001709
BraTS2021_01506_flair_44.png,1584,1e-06,4096,nonzero,318.0,0.200758,0.077637
BraTS2021_01506_flair_49.png,1466,1e-06,4096,nonzero,298.0,0.203274,0.072754
BraTS2021_01506_flair_54.png,1349,1e-06,4096,nonzero,296.0,0.219422,0.072266
BraTS2021_01506_flair_59.png,1217,1e-06,4096,nonzero,269.0,0.221035,0.065674
BraTS2021_01506_flair_64.png,1048,1e-06,4096,nonzero,246.0,0.234733,0.060059
BraTS2021_01506_flair_69.png,876,1e-06,4096,nonzero,229.0,0.261416,0.055908
BraTS2021_01506_flair_9.png,1604,1e-06,4096,nonzero,55.0,0.034289,0.013428
BraTS2021_01507_flair_0.png,1429,1e-06,4096,nonzero,220.0,0.153954,0.053711
BraTS2021_01507_flair_10.png,1717,1e-06,4096,nonzero,267.0,0.155504,0.065186
BraTS2021_01507_flair_15.png,1790,1e-06,4096,nonzero,256.0,0.143017,0.0625
BraTS2021_01507_flair_20.png,1803,1e-06,4096,nonzero,236.0,0.130893,0.057617
BraTS2021_01507_flair_25.png,1799,1e-06,4096,nonzero,223.0,0.123958,0.054443
BraTS2021_01507_flair_30.png,1770,1e-06,4096,nonzero,160.0,0.090395,0.039062
BraTS2021_01507_flair_35.png,1729,1e-06,4096,nonzero,132.0,0.076345,0.032227
BraTS2021_01507_flair_40.png,1658,1e-06,4096,nonzero,73.0,0.044029,0.017822
BraTS2021_01507_flair_45.png,1557,1e-06,4096,nonzero,22.0,0.01413,0.005371
BraTS2021_01507_flair_5.png,1609,1e-06,4096,nonzero,242.0,0.150404,0.059082
BraTS2021_01508_flair_29.png,1723,1e-06,4096,nonzero,9.0,0.005223,0.002197
BraTS2021_01508_flair_34.png,1698,1e-06,4096,nonzero,25.0,0.014723,0.006104
BraTS2021_01508_flair_39.png,1619,1e-06,4096,nonzero,24.0,0.014824,0.005859
BraTS2021_01508_flair_44.png,1542,1e-06,4096,nonzero,71.0,0.046044,0.017334
BraTS2021_01508_flair_49.png,1434,1e-06,4096,nonzero,89.0,0.062064,0.021729
BraTS2021_01508_flair_54.png,1324,1e-06,4096,nonzero,101.0,0.076284,0.024658
BraTS2021_01508_flair_59.png,1187,1e-06,4096,nonzero,103.0,0.086773,0.025146
BraTS2021_01508_flair_64.png,1018,1e-06,4096,nonzero,102.0,0.100196,0.024902
BraTS2021_01508_flair_69.png,831,1e-06,4096,nonzero,72.0,0.086643,0.017578
BraTS2021_01509_flair_0.png,1261,1e-06,4096,nonzero,116.0,0.09199,0.02832
BraTS2021_01509_flair_10.png,1395,1e-06,4096,nonzero,63.0,0.045161,0.015381
BraTS2021_01509_flair_15.png,1447,1e-06,4096,nonzero,46.0,0.03179,0.01123
BraTS2021_01509_flair_20.png,1489,1e-06,4096,nonzero,23.0,0.015447,0.005615
BraTS2021_01509_flair_5.png,1359,1e-06,4096,nonzero,116.0,0.085357,0.02832
BraTS2021_01510_flair_25.png,1789,1e-06,4096,nonzero,21.0,0.011738,0.005127
BraTS2021_01510_flair_30.png,1783,1e-06,4096,nonzero,118.0,0.066181,0.028809
BraTS2021_01510_flair_35.png,1741,1e-06,4096,nonzero,277.0,0.159104,0.067627
BraTS2021_01510_flair_40.png,1673,1e-06,4096,nonzero,327.0,0.195457,0.079834
BraTS2021_01510_flair_45.png,1573,1e-06,4096,nonzero,264.0,0.167832,0.064453
BraTS2021_01510_flair_50.png,1456,1e-06,4096,nonzero,268.0,0.184066,0.06543
BraTS2021_01510_flair_55.png,1309,1e-06,4096,nonzero,244.0,0.186402,0.05957
BraTS2021_01510_flair_60.png,1169,1e-06,4096,nonzero,228.0,0.195038,0.055664
BraTS2021_01510_flair_65.png,971,1e-06,4096,nonzero,187.0,0.192585,0.045654
BraTS2021_01511_flair_14.png,1695,1e-06,4096,nonzero,6.0,0.00354,0.001465
BraTS2021_01511_flair_19.png,1787,1e-06,4096,nonzero,27.0,0.015109,0.006592
BraTS2021_01511_flair_24.png,1790,1e-06,4096,nonzero,30.0,0.01676,0.007324
BraTS2021_01511_flair_29.png,1800,1e-06,4096,nonzero,46.0,0.025556,0.01123
BraTS2021_01511_flair_34.png,1769,1e-06,4096,nonzero,136.0,0.07688,0.033203
BraTS2021_01511_flair_39.png,1731,1e-06,4096,nonzero,327.0,0.188908,0.079834
BraTS2021_01511_flair_44.png,1664,1e-06,4096,nonzero,372.0,0.223558,0.09082
BraTS2021_01511_flair_49.png,1537,1e-06,4096,nonzero,390.0,0.253741,0.095215
BraTS2021_01511_flair_54.png,1399,1e-06,4096,nonzero,397.0,0.283774,0.096924
BraTS2021_01511_flair_59.png,1238,1e-06,4096,nonzero,369.0,0.298061,0.090088
BraTS2021_01511_flair_64.png,1125,1e-06,4096,nonzero,338.0,0.300444,0.08252
BraTS2021_01511_flair_69.png,925,1e-06,4096,nonzero,310.0,0.335135,0.075684
BraTS2021_01512_flair_0.png,1299,1e-06,4096,nonzero,127.0,0.097768,0.031006
BraTS2021_01512_flair_10.png,1562,1e-06,4096,nonzero,231.0,0.147887,0.056396
BraTS2021_01512_flair_15.png,1648,1e-06,4096,nonzero,304.0,0.184466,0.074219
BraTS2021_01512_flair_20.png,1700,1e-06,4096,nonzero,335.0,0.197059,0.081787
BraTS2021_01512_flair_25.png,1706,1e-06,4096,nonzero,310.0,0.181712,0.075684
BraTS2021_01512_flair_30.png,1690,1e-06,4096,nonzero,296.0,0.175148,0.072266
BraTS2021_01512_flair_35.png,1639,1e-06,4096,nonzero,264.0,0.161074,0.064453
BraTS2021_01512_flair_40.png,1553,1e-06,4096,nonzero,229.0,0.147457,0.055908
BraTS2021_01512_flair_45.png,1469,1e-06,4096,nonzero,172.0,0.117086,0.041992
BraTS2021_01512_flair_5.png,1452,1e-06,4096,nonzero,166.0,0.114325,0.040527
BraTS2021_01512_flair_50.png,1363,1e-06,4096,nonzero,107.0,0.078503,0.026123
BraTS2021_01512_flair_55.png,1235,1e-06,4096,nonzero,20.0,0.016194,0.004883
BraTS2021_01513_flair_12.png,1578,1e-06,4096,nonzero,13.0,0.008238,0.003174
BraTS2021_01513_flair_17.png,1663,1e-06,4096,nonzero,68.0,0.04089,0.016602
BraTS2021_01513_flair_22.png,1728,1e-06,4096,nonzero,212.0,0.122685,0.051758
BraTS2021_01513_flair_27.png,1740,1e-06,4096,nonzero,298.0,0.171264,0.072754
BraTS2021_01513_flair_32.png,1732,1e-06,4096,nonzero,412.0,0.237875,0.100586
BraTS2021_01513_flair_37.png,1683,1e-06,4096,nonzero,453.0,0.269162,0.110596
BraTS2021_01513_flair_42.png,1625,1e-06,4096,nonzero,453.0,0.278769,0.110596
BraTS2021_01513_flair_47.png,1524,1e-06,4096,nonzero,404.0,0.265092,0.098633
BraTS2021_01513_flair_52.png,1380,1e-06,4096,nonzero,357.0,0.258696,0.087158
BraTS2021_01513_flair_57.png,1228,1e-06,4096,nonzero,329.0,0.267915,0.080322
BraTS2021_01513_flair_62.png,1076,1e-06,4096,nonzero,277.0,0.257435,0.067627
BraTS2021_01513_flair_67.png,876,1e-06,4096,nonzero,225.0,0.256849,0.054932
BraTS2021_01514_flair_0.png,1372,1e-06,4096,nonzero,293.0,0.213557,0.071533
BraTS2021_01514_flair_10.png,1619,1e-06,4096,nonzero,396.0,0.244595,0.09668
BraTS2021_01514_flair_15.png,1705,1e-06,4096,nonzero,353.0,0.207038,0.086182
BraTS2021_01514_flair_20.png,1772,1e-06,4096,nonzero,301.0,0.169865,0.073486
BraTS2021_01514_flair_25.png,1791,1e-06,4096,nonzero,248.0,0.13847,0.060547
BraTS2021_01514_flair_30.png,1773,1e-06,4096,nonzero,150.0,0.084602,0.036621
BraTS2021_01514_flair_35.png,1734,1e-06,4096,nonzero,81.0,0.046713,0.019775
BraTS2021_01514_flair_40.png,1695,1e-06,4096,nonzero,58.0,0.034218,0.01416
BraTS2021_01514_flair_5.png,1442,1e-06,4096,nonzero,325.0,0.225381,0.079346
BraTS2021_01515_flair_0.png,1571,1e-06,4096,nonzero,206.0,0.131127,0.050293
BraTS2021_01515_flair_10.png,1765,1e-06,4096,nonzero,340.0,0.192635,0.083008
BraTS2021_01515_flair_15.png,1825,1e-06,4096,nonzero,383.0,0.209863,0.093506
BraTS2021_01515_flair_20.png,1850,1e-06,4096,nonzero,413.0,0.223243,0.10083
BraTS2021_01515_flair_25.png,1859,1e-06,4096,nonzero,366.0,0.19688,0.089355
BraTS2021_01515_flair_30.png,1842,1e-06,4096,nonzero,335.0,0.181868,0.081787
BraTS2021_01515_flair_35.png,1821,1e-06,4096,nonzero,307.0,0.168589,0.074951
BraTS2021_01515_flair_40.png,1766,1e-06,4096,nonzero,239.0,0.135334,0.05835
BraTS2021_01515_flair_45.png,1713,1e-06,4096,nonzero,134.0,0.078225,0.032715
BraTS2021_01515_flair_5.png,1670,1e-06,4096,nonzero,287.0,0.171856,0.070068
BraTS2021_01515_flair_50.png,1624,1e-06,4096,nonzero,35.0,0.021552,0.008545
BraTS2021_01516_flair_44.png,1499,1e-06,4096,nonzero,11.0,0.007338,0.002686
BraTS2021_01516_flair_49.png,1363,1e-06,4096,nonzero,60.0,0.044021,0.014648
BraTS2021_01516_flair_54.png,1214,1e-06,4096,nonzero,96.0,0.079077,0.023438
BraTS2021_01516_flair_59.png,1039,1e-06,4096,nonzero,96.0,0.092397,0.023438
BraTS2021_01516_flair_64.png,858,1e-06,4096,nonzero,124.0,0.144522,0.030273
BraTS2021_01516_flair_69.png,665,1e-06,4096,nonzero,106.0,0.159398,0.025879
BraTS2021_01517_flair_0.png,1443,1e-06,4096,nonzero,12.0,0.008316,0.00293
BraTS2021_01517_flair_10.png,1570,1e-06,4096,nonzero,101.0,0.064331,0.024658
BraTS2021_01517_flair_15.png,1629,1e-06,4096,nonzero,133.0,0.081645,0.032471
BraTS2021_01517_flair_20.png,1698,1e-06,4096,nonzero,180.0,0.106007,0.043945
BraTS2021_01517_flair_25.png,1730,1e-06,4096,nonzero,237.0,0.136994,0.057861
BraTS2021_01517_flair_30.png,1740,1e-06,4096,nonzero,292.0,0.167816,0.071289
BraTS2021_01517_flair_35.png,1709,1e-06,4096,nonzero,342.0,0.200117,0.083496
BraTS2021_01517_flair_40.png,1670,1e-06,4096,nonzero,373.0,0.223353,0.091064
BraTS2021_01517_flair_45.png,1597,1e-06,4096,nonzero,383.0,0.239825,0.093506
BraTS2021_01517_flair_5.png,1507,1e-06,4096,nonzero,92.0,0.061048,0.022461
BraTS2021_01517_flair_50.png,1484,1e-06,4096,nonzero,324.0,0.218329,0.079102
BraTS2021_01517_flair_55.png,1346,1e-06,4096,nonzero,239.0,0.177563,0.05835
BraTS2021_01517_flair_60.png,1194,1e-06,4096,nonzero,126.0,0.105528,0.030762
BraTS2021_01517_flair_65.png,997,1e-06,4096,nonzero,67.0,0.067202,0.016357
BraTS2021_01518_flair_17.png,1813,1e-06,4096,nonzero,20.0,0.011031,0.004883
BraTS2021_01518_flair_22.png,1853,1e-06,4096,nonzero,101.0,0.054506,0.024658
BraTS2021_01518_flair_27.png,1837,1e-06,4096,nonzero,186.0,0.101252,0.04541
BraTS2021_01518_flair_32.png,1816,1e-06,4096,nonzero,259.0,0.142621,0.063232
BraTS2021_01518_flair_37.png,1781,1e-06,4096,nonzero,315.0,0.176867,0.076904
BraTS2021_01518_flair_42.png,1728,1e-06,4096,nonzero,325.0,0.188079,0.079346
BraTS2021_01518_flair_47.png,1651,1e-06,4096,nonzero,345.0,0.208964,0.084229
BraTS2021_01518_flair_52.png,1538,1e-06,4096,nonzero,357.0,0.23212,0.087158
BraTS2021_01518_flair_57.png,1401,1e-06,4096,nonzero,349.0,0.249108,0.085205
BraTS2021_01518_flair_62.png,1230,1e-06,4096,nonzero,327.0,0.265854,0.079834
BraTS2021_01518_flair_67.png,1054,1e-06,4096,nonzero,283.0,0.268501,0.069092
BraTS2021_01519_flair_15.png,1396,1e-06,4096,nonzero,15.0,0.010745,0.003662
BraTS2021_01519_flair_20.png,1438,1e-06,4096,nonzero,30.0,0.020862,0.007324
BraTS2021_01519_flair_25.png,1466,1e-06,4096,nonzero,65.0,0.044338,0.015869
BraTS2021_01519_flair_30.png,1513,1e-06,4096,nonzero,78.0,0.051553,0.019043
BraTS2021_01519_flair_35.png,1552,1e-06,4096,nonzero,81.0,0.052191,0.019775
BraTS2021_01519_flair_40.png,1556,1e-06,4096,nonzero,90.0,0.057841,0.021973
BraTS2021_01519_flair_45.png,1533,1e-06,4096,nonzero,66.0,0.043053,0.016113
BraTS2021_01519_flair_50.png,1473,1e-06,4096,nonzero,26.0,0.017651,0.006348
BraTS2021_01520_flair_38.png,1717,1e-06,4096,nonzero,30.0,0.017472,0.007324
BraTS2021_01520_flair_43.png,1667,1e-06,4096,nonzero,79.0,0.047391,0.019287
BraTS2021_01520_flair_48.png,1590,1e-06,4096,nonzero,105.0,0.066038,0.025635
BraTS2021_01520_flair_53.png,1498,1e-06,4096,nonzero,120.0,0.080107,0.029297
BraTS2021_01520_flair_58.png,1375,1e-06,4096,nonzero,111.0,0.080727,0.0271
BraTS2021_01520_flair_63.png,1229,1e-06,4096,nonzero,94.0,0.076485,0.022949
BraTS2021_01520_flair_68.png,1063,1e-06,4096,nonzero,70.0,0.065851,0.01709
BraTS2021_01521_flair_1.png,1476,1e-06,4096,nonzero,14.0,0.009485,0.003418
BraTS2021_01521_flair_11.png,1636,1e-06,4096,nonzero,133.0,0.081296,0.032471
BraTS2021_01521_flair_16.png,1690,1e-06,4096,nonzero,181.0,0.107101,0.044189
BraTS2021_01521_flair_21.png,1723,1e-06,4096,nonzero,313.0,0.18166,0.076416
BraTS2021_01521_flair_26.png,1722,1e-06,4096,nonzero,366.0,0.212544,0.089355
BraTS2021_01521_flair_31.png,1690,1e-06,4096,nonzero,367.0,0.21716,0.0896
BraTS2021_01521_flair_36.png,1640,1e-06,4096,nonzero,501.0,0.305488,0.122314
BraTS2021_01521_flair_41.png,1577,1e-06,4096,nonzero,588.0,0.37286,0.143555
BraTS2021_01521_flair_46.png,1502,1e-06,4096,nonzero,541.0,0.360186,0.13208
BraTS2021_01521_flair_51.png,1387,1e-06,4096,nonzero,444.0,0.320115,0.108398
BraTS2021_01521_flair_56.png,1222,1e-06,4096,nonzero,311.0,0.254501,0.075928
BraTS2021_01521_flair_6.png,1577,1e-06,4096,nonzero,18.0,0.011414,0.004395
BraTS2021_01521_flair_61.png,1056,1e-06,4096,nonzero,188.0,0.17803,0.045898
BraTS2021_01521_flair_66.png,857,1e-06,4096,nonzero,63.0,0.073512,0.015381
BraTS2021_01522_flair_11.png,1719,1e-06,4096,nonzero,14.0,0.008144,0.003418
BraTS2021_01522_flair_16.png,1781,1e-06,4096,nonzero,60.0,0.033689,0.014648
BraTS2021_01522_flair_21.png,1830,1e-06,4096,nonzero,74.0,0.040437,0.018066
BraTS2021_01522_flair_26.png,1816,1e-06,4096,nonzero,74.0,0.040749,0.018066
BraTS2021_01522_flair_31.png,1788,1e-06,4096,nonzero,73.0,0.040828,0.017822
BraTS2021_01522_flair_36.png,1731,1e-06,4096,nonzero,54.0,0.031196,0.013184
BraTS2021_01522_flair_41.png,1624,1e-06,4096,nonzero,40.0,0.024631,0.009766
BraTS2021_01523_flair_0.png,1549,1e-06,4096,nonzero,56.0,0.036152,0.013672
BraTS2021_01523_flair_10.png,1749,1e-06,4096,nonzero,172.0,0.098342,0.041992
BraTS2021_01523_flair_15.png,1833,1e-06,4096,nonzero,282.0,0.153846,0.068848
BraTS2021_01523_flair_20.png,1863,1e-06,4096,nonzero,394.0,0.211487,0.096191
BraTS2021_01523_flair_25.png,1868,1e-06,4096,nonzero,445.0,0.238223,0.108643
BraTS2021_01523_flair_30.png,1854,1e-06,4096,nonzero,470.0,0.253506,0.114746
BraTS2021_01523_flair_35.png,1804,1e-06,4096,nonzero,465.0,0.257761,0.113525
BraTS2021_01523_flair_40.png,1741,1e-06,4096,nonzero,446.0,0.256175,0.108887
BraTS2021_01523_flair_45.png,1648,1e-06,4096,nonzero,377.0,0.228762,0.092041
BraTS2021_01523_flair_5.png,1662,1e-06,4096,nonzero,112.0,0.067389,0.027344
BraTS2021_01523_flair_50.png,1547,1e-06,4096,nonzero,299.0,0.193277,0.072998
BraTS2021_01523_flair_55.png,1413,1e-06,4096,nonzero,224.0,0.158528,0.054688
BraTS2021_01523_flair_60.png,1271,1e-06,4096,nonzero,159.0,0.125098,0.038818
BraTS2021_01523_flair_65.png,1090,1e-06,4096,nonzero,42.0,0.038532,0.010254
BraTS2021_01524_flair_1.png,1252,1e-06,4096,nonzero,20.0,0.015974,0.004883
BraTS2021_01524_flair_11.png,1478,1e-06,4096,nonzero,237.0,0.160352,0.057861
BraTS2021_01524_flair_16.png,1564,1e-06,4096,nonzero,263.0,0.168159,0.064209
BraTS2021_01524_flair_21.png,1648,1e-06,4096,nonzero,286.0,0.173544,0.069824
BraTS2021_01524_flair_26.png,1679,1e-06,4096,nonzero,293.0,0.174509,0.071533
BraTS2021_01524_flair_31.png,1680,1e-06,4096,nonzero,288.0,0.171429,0.070312
BraTS2021_01524_flair_36.png,1655,1e-06,4096,nonzero,264.0,0.159517,0.064453
BraTS2021_01524_flair_41.png,1612,1e-06,4096,nonzero,228.0,0.141439,0.055664
BraTS2021_01524_flair_46.png,1540,1e-06,4096,nonzero,137.0,0.088961,0.033447
BraTS2021_01524_flair_6.png,1369,1e-06,4096,nonzero,161.0,0.117604,0.039307
BraTS2021_01525_flair_14.png,1748,1e-06,4096,nonzero,10.0,0.005721,0.002441
BraTS2021_01525_flair_19.png,1853,1e-06,4096,nonzero,9.0,0.004857,0.002197
BraTS2021_01525_flair_24.png,1900,1e-06,4096,nonzero,37.0,0.019474,0.009033
BraTS2021_01525_flair_29.png,1917,1e-06,4096,nonzero,64.0,0.033385,0.015625
BraTS2021_01525_flair_34.png,1883,1e-06,4096,nonzero,85.0,0.045141,0.020752
BraTS2021_01525_flair_39.png,1832,1e-06,4096,nonzero,106.0,0.05786,0.025879
BraTS2021_01525_flair_44.png,1753,1e-06,4096,nonzero,108.0,0.061609,0.026367
BraTS2021_01525_flair_49.png,1655,1e-06,4096,nonzero,89.0,0.053776,0.021729
BraTS2021_01525_flair_54.png,1530,1e-06,4096,nonzero,59.0,0.038562,0.014404
BraTS2021_01525_flair_59.png,1381,1e-06,4096,nonzero,30.0,0.021723,0.007324
